csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
44540.4921875	n/a	1983855444.3047485	n/a	23628.361328125	n/a	n/a	558299459.052433	24988.958984375	n/a	624448071.122776	n/a	n/a	n/a	n/a	-0.0161379676	-0.061975801799999994	0.034443623199999995	-0.0945998226	-0.1603252197	-0.14775285289999998	0.18873782460000002	-0.0137346526	0.0619214097	-0.1471220785	0.0690888891	-0.0268506602	0.16929826899999995	0.10158134199999999	-0.009565450500000001	0.15142246199999998	-0.1794444417	0.10861463710000001	-0.1508860183	0.0426651605	-0.0656861188	0.1140662702	-0.059090027	0.030596718300000002	-0.2817696722	-0.0495653075	-0.17656567620000002	-0.1203041636	0.1430773609	-0.0184788194	0.0558896272	-0.025456694900000004	0.02436945	-0.0097092615	0.183924493	-0.020759118899999998	0.0507644735	-0.0021923439	0.025633851200000002	-0.0545378636	-0.0915186159	0.0179865704	-0.0403121559	0.1598267847	-0.0085329351	0.0247649998	-0.0559099662	0.091694855	0.0927429709	-0.012553506499999999	0.0206113659	-0.0388456289	0.0452402245	-0.06534211820000001	0.190092492	-0.10279504	0.1326523629	-0.0441691712	0.1197604053	-0.0300871362	0.0167460568	-0.1066905256	0.0365022542	-0.0598339946	0.0132222965	0.0818964125	-0.0383840535	0.053840062599999995	-0.0421024463	-0.0520025789	-0.0577167441	0.0282766954	0.0033968111	-0.2046796321	-0.0276799259	-0.031628003599999996	0.015803333	0.1906660952	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.016243	n/a	n/a	0.000263835049	0.044646	n/a	0.001993265316	n/a	0.057040199999999985	n/a	0.003253584416039999	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	-0.000407736	n/a	1.6624864569599994e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44338.25390625	-202.23828125	1965880759.4550934	40900.3224029541	23622.064453125	-6.296875	39.650634765625	558001929.0275917	24962.150390625	-26.80859375	623108952.1241798	718.7006988525391	0.972206	15.321016	0.07854242	-0.040764830099999996	-0.0597598005	-0.0164365319	-0.0313707743	-0.056624953099999986	-0.0646594778	0.0177869911	-0.0660280774	0.0353313722	-0.1219740832	0.034724021699999996	0.060118888499999995	0.0950848335	0.085741897	-0.0592588266	0.1363581969	-0.1542741717	0.045347721699999996	-0.0225733618	-0.1580285323	-0.10335807699999999	-0.0062085549	0.0431825234	0.0743031569	-0.19694787989999998	-0.0093587938	-0.0730795949	-0.060954259000000004	0.041592205	-0.0664854253	0.00020688380000000002	0.0149554689	0.0510307948	0.028821926	0.0349183748	0.0012348448	0.067640899	0.0062590843	0.07429037690000001	-0.059712185099999995	-0.1635494045	0.0090419029	-0.069410805	0.1356841305	-0.1380600478	-0.1004736925	-0.0084846151	0.1305579733	-0.0777842087	0.173359211	-0.12010146449999999	0.0506844514	-0.142085974	-0.0534646728	-0.0248584888	0.09402982130000001	0.0145533329	-0.023038946600000002	-0.037491483799999996	-0.033601936299999996	-0.1300158403	-0.04581744559999999	0.010074427	-0.1344376857	0.030664587599999998	0.0089370054	-0.0070854358	-0.0657198074	-0.0442260326	0.031224473399999998	0.051979298	0.0040564048	0.0590938004	0.0150570751	-0.037051041800000004	-0.0860780456	0.0670524604	-0.045756468	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.015747	-0.0004959999999999999	2.460159999999999e-07	0.00024796800899999996	0.0222795	-0.022366499999999997	0.0004963761202499998	0.00050026032225	0.06316330000000002	0.006123100000000027	0.003989602466890002	3.749235361000033e-05	-0.000427501	-0.000427501	1.82757105001e-07	1.82757105001e-07	0.000255346	0.000255346	6.520157971599998e-08	6.520157971599998e-08	-9.94466e-05	0.0003082894	9.88962625156e-09	9.504235415235998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44183.40234375	-154.8515625	1952173042.669693	23979.006408691406	23593.765625	-28.298828125	800.823673248291	556665776.3674316	24968.32421875	6.173828125	623417214.2926178	38.116153717041016	1.113413	17.546295	0.0613320207	0.005633196500000001	-0.012935136100000001	-0.033379996	-0.0164730787	0.007189545	0.0008469294	-0.0722756745	-0.0654880882	-0.0270067003	-0.0603709675	-0.0321199141	0.0052909937	0.0380018035	0.009845176800000001	0.0336921888	-0.0124936096	-0.102029766	0.0193376419	-0.07187617660000001	-0.061338130199999986	-0.0668890613	-0.014102019399999999	-0.079612386	0.0433678946	-0.0829010667	-0.0180414522	0.0033105237	-0.005288130899999999	-0.010541435200000001	-0.043557631500000006	-0.0126657107	0.0816386122	-0.0010766755	-0.0040720235999999995	-0.0656027794	-0.0077996463	0.05958863740000001	0.0485433013	-0.0007818766	-0.08729296630000001	0.0046400721999999995	0.018665974	-0.0225197127	0.08003876480000001	0.10349361720000001	-0.101894184	-0.07614274530000001	0.048842403099999994	0.0837536951	0.1588256462	-0.09655871740000001	0.0394987325	-0.0676457468	-0.10222523230000001	0.0987196227	-0.061169565099999997	0.0180154839	0.10734038439999999	-0.0510674137	-0.0041906032	-0.0798759018	0.1417176055	0.0574295895	-0.212611899	0.028381993900000006	0.0274020063	0.014932228600000003	0.1304630053	-0.0475188916	0.0279003311	-0.045800676500000005	0.012362503600000001	0.095269434	-0.014191409299999999	0.1042999547	-0.085929119	-0.0323178779	0.0827879527	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	1.18993e-05	-0.0157351007	0.00024759339403914045	1.4159334049000002e-10	0.0222919	1.2400000000002687e-05	0.0004969288056099999	1.5376000000006663e-10	0.0504304	-0.012732900000000021	0.0025432252441599996	0.00016212674241000049	-0.000334104	9.339700000000001e-05	8.722999609000001e-09	1.1162548281600001e-07	-2.64698e-23	-0.000255346	6.520157971599998e-08	7.0065031204e-46	-0.000407736	-0.0003082894	1.6624864569599994e-07	9.504235415235998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44159.37109375	-24.03125	1950050055.395523	577.5009765625	23611.4765625	17.7109375	313.67730712890625	557501825.4614868	25005.046875	36.72265625	625252369.2209473	1348.553482055664	1.223618	19.283016	0.09754595089	-0.07838864059999999	-0.0203837025	-0.0858266519	0.029499498	-0.0203913404	-0.0270759517	-0.0909055344	-0.0606795684	0.0464898941	0.0223594797	0.016518331100000002	0.0783989298	0.005776947199999999	0.0195763209	-0.0267208388	-0.004351625	-0.07280828240000001	-0.035037908799999996	-0.0430944722	-0.0057275971	-0.0370910328	0.0024340127	-0.006335225	0.0140467494	0.0740265245	0.041646584199999996	-0.0194131784	-0.027272373199999998	-0.0525487452	-0.0868090612	-0.061737442999999996	-0.0194503672	0.037111985099999995	0.0635336134	-0.0686781174	-0.0262330878	0.0162958807	-0.0429835643	0.0784378026	0.023330974900000002	-0.0361860731	-0.0325704084	0.0165399423	0.0795514709	-0.0458122108	0.023865240099999997	-0.0998684791	-0.023606810699999998	0.0267266123	-0.0110897071	-0.015525918500000001	0.10313066109999999	-0.008209439	-0.0769720002	0.1102880884	0.0429408554	-0.008364506800000001	-0.039328567599999996	0.027989550099999996	0.029464522799999997	5.56272e-05	-0.0020372975	-0.0063858624	0.0004360749	0.019903428799999998	-0.0873214001	-0.11752856630000001	-0.0247464476	0.1000441821	-0.0572236051	0.0699877428	0.0728242157	0.032953641299999996	0.0896197518	0.101855797	-0.0649461875	-0.0553964242	0.018045228400000002	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-1.10159e-06	-1.3000890000000004e-05	1.690231407921001e-10	1.2135005280999998e-12	0.016886499999999995	-0.005405400000000005	0.00028515388224999985	2.921834916000005e-05	0.013140100000000002	-0.037290300000000005	0.00017266222801000004	0.00139056647409	0.00016807	0.000502174	2.5217872627600003e-07	2.82475249e-08	0.000594571	0.000594571	3.53514674041e-07	3.53514674041e-07	-0.000407736	0.0	1.6624864569599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44198.1796875	38.80859375	1953479087.6885376	1506.106948852539	23619.25	7.7734375	60.42633056640625	557868970.5625	25049.265625	44.21875	627465708.3518066	1955.2978515625	1.21004	19.069035	0.16120196208999998	-0.0137582946	-0.041309507599999996	-0.0710360217	-0.0209038528	0.0108914892	-0.045163925	-0.1142317897	-0.043216995700000004	0.056980864400000004	-0.0204549072	-0.1018962184	0.0378073273	-0.0034905059999999996	-0.0462390275	-0.0062042239	0.0751340269	-0.145702321	-0.0720065797	-0.0357107392	0.0475054034	-0.13547404289999998	0.0435126683	-0.022086431899999998	0.0176050511	0.0729578261	-0.0154293504	-0.0034879338	-0.046120559400000004	-0.0689250836	-0.0684710619	-0.09175672800000001	0.0499442924	-0.0122636497	0.041455050099999995	-0.0771891411	-0.0690515181	0.0197438132	-0.029428002999999998	0.0930731616	-0.0012493473	-0.0548768196	0.0004555491000000001	0.1725562088	0.0237783838	-0.0837691101	-0.1341319333	0.05192858349999999	-0.0159528639	0.0361779445	-0.017950399	0.0253816171	0.0667076338	-0.013843649	-0.051279131900000004	0.0548883432	0.0818490034	0.0876132925	0.0083437007	-0.0339012174	-0.0486995387	-0.068054005	0.14123571769999999	0.021641749100000003	0.033247865099999996	-0.0872556004	0.0370524937	-0.0480510433	0.0093554456	-0.06558061429999999	0.0331011847	-0.025247054300000002	0.10111926019999999	-0.041344165499999995	-0.0374223703	-0.1555936659	-0.0099777448	0.1175916191	-0.032372671299999996	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	2.7485e-05	2.858659e-05	8.171931278280997e-10	7.55425225e-10	0.0532313	0.03634480000000001	0.0028335712996900003	0.0013209444870400009	0.0437425	0.0306024	0.0019134063062500005	0.00093650688576	-0.000324164	-0.000492234	2.4229431075600004e-07	1.05082298896e-07	-0.000383604	-0.000978175	9.56826330625e-07	1.47152028816e-07	6.37851e-06	0.00041411451	4.06853898201e-11	1.7149082739254007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44172.52734375	-25.65234375	1951212171.9343414	658.0427398681642	23632.109375	12.859375	165.363525390625	558476593.5119629	25000.236328125	-49.029296875	625011816.462101	2403.871952056885	1.032242	16.267124	0.07529644959999998	-0.0278089348	-0.057823125499999996	-0.10331675039999999	0.0006552015000000001	0.0070953475	-0.0346885458	-0.11231788960000001	-0.048666660300000004	0.0587580704	0.0464992066	-0.09808687740000001	0.0506472612	-0.0100784366	0.0128897024	-0.0812771328	-0.0789654553	-0.042791620700000005	-0.010142217299999999	-0.0241560967	0.0905259709	-0.015405552900000001	-0.0629737227	0.12420652880000001	0.0540896206	0.00044710830000000004	0.0053796481	-0.0009529505	-0.0375108	-0.0692339268	-0.0666460042	-0.1001089091	0.024855607999999998	-0.0539152904	0.0321096215	-0.0932098118	-0.0849565494	0.0085960947	-0.030852884100000002	0.1511327504	0.006937037900000001	0.0638187665	0.0375748887	0.0100027739	0.023327136600000003	-0.0905438373	-0.0600238647	0.0092428697	-0.1566476849	-0.0425490815	-0.0325487854	0.1289381547	-0.0339146926	-0.10119761220000001	-0.0338599283	0.0018072634	-0.0458261479	-0.0594218801	0.031142612400000002	0.06661928219999999	-0.009034959	0.0594820471	-0.0092407796	-0.0299233175	-0.0164005284	-0.19123468010000005	-0.0768285605	0.0887385224	0.0762951754	0.0256087397	-0.0078794808	0.02464339	0.0125875211	-0.0690337809	-0.010058620400000001	0.1601138837	-0.0582509472	-0.0688819395	-0.1020816298	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	2.49109e-05	-2.574099999999996e-06	6.625990809999981e-12	6.205529388100001e-10	0.05969890000000001	0.006467600000000004	0.0035639586612100007	4.1829849760000046e-05	0.0268227	-0.0169198	0.0007194572352900003	0.00028627963203999994	0.000229341	0.0005535049999999999	3.0636778502499993e-07	5.2597294281e-08	-0.000454114	-7.051000000000003e-05	4.971660100000004e-09	2.0621952499600002e-07	-0.000407736	-0.00041411451	1.6624864569599994e-07	1.7149082739254007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44222.515625	49.98828125	1955630888.2033687	2498.8282623291016	23630.86328125	-1.24609375	1.5527496337890625	558417699.4171295	25000.287109375	0.05078125	625014355.5511818	0.0025787353515625	0.884957	13.946047	0.09784820439999996	-0.047904668899999996	-0.0367020299	-0.1193496931	-0.0043928416999999996	-0.0295078792	-0.0406320948	0.0039886782	0.030503218199999998	0.05203302480000002	0.022813148	-0.1326861187	0.0787746659	0.042824006399999996	0.0476130337	-0.1107082258	-0.0735834864	-0.0350996983	-0.07054332440000001	-0.0345213206	0.0035357081	0.021475432200000002	-0.0035327040000000002	0.120865692	-0.0299165686	-0.0136116191	0.0031560848	-0.0390448424	-0.0473085149	-0.055319975300000004	-0.0005185155	-0.13519004910000001	0.0177642354	-0.043875011900000004	0.021377827000000002	0.0386014312	-0.0117884652	0.0114760444	-0.034907779	0.14468744109999998	-0.0102432725	0.0259455983	0.023796594900000002	-0.0157560718	-0.007478921199999999	-0.0113812069	0.0061028406	-0.0313195942	-0.1321552376	-0.026757555899999997	-0.12393462109999999	0.09990167300000001	0.0453195529	0.1921083928	-0.0246697956	-0.0388490317	0.026609098199999997	-0.0392239268	0.1576769033	0.0733684535	0.144671568	0.0345101023	-0.0240153993	0.0832907951	-0.0077752379000000016	-0.04383819480000002	-0.0489582551	0.1396989173	-0.1500221553	-0.0489812071	-0.0484212642	-0.0805232796	0.039312243399999995	-0.112979756	0.0829007419	-0.0801996168	0.016385000900000002	-0.1052935028	-0.0365818793	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	1.70065e-05	-7.904400000000003e-06	6.247953936000003e-11	2.8922104224999996e-10	0.00492275	-0.05477615000000001	2.42334675625e-05	0.003000426608822501	0.043724300000000015	0.016901600000000003	0.0019118144104900007	0.00028566408256000016	0.000206545	-2.2795999999999976e-05	5.196576159999989e-10	4.2660837025e-08	-0.00015563799999999996	0.00029847600000000016	8.908792257600006e-08	2.4223187043999988e-08	-0.000205757	0.00020197899999999994	4.2335943049000003e-08	4.0795516440999976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44205.578125	-16.9375	1954133137.3654785	286.87890625	23590.447265625	-40.416015625	1633.4543190002441	556509202.192234	24992.87109375	-7.416015625	624643605.5088043	54.99728775024414	0.872347	13.747335	0.0611856076	-0.0052862946	-0.0057808512	-0.0603122638	-0.007496957199999999	-0.019218036100000002	-0.0025330916	-0.0044771956	-0.0021046422	0.006895163399999999	0.043892595599999994	-0.1226786691	0.0287048107	0.0089194901	0.011400823400000001	-0.0870576941	-0.09844664310000001	0.039980111	0.0326254069	-0.09894882390000001	-0.044962799500000004	-0.021268544599999998	-0.06274901719999999	0.019893728899999998	0.0078259014	0.024056817799999998	-0.0021503795	-0.022920194900000003	-0.015100457900000001	-0.021516303799999997	0.0017501807	-0.057709266900000014	0.041697024	-0.0856117564	-0.0246386363	-0.038036196099999996	-0.0138629294	0.0282808684	-0.0491650467	0.119824852	0.0436767528	0.0818336001	0.0238884502	0.0519520903	0.0083200707	-0.0473287809	0.1016226641	0.0274993973	0.0104190582	0.0436317421	-0.013211224399999999	0.0442226929	-0.055685604699999995	0.0692414675	-0.0086948388	-0.0005440875	-0.0588631742	-0.0737804648	-0.2335990293	0.10278776029999999	0.033555692000000005	0.014151509	0.1003151208	-0.1477052091	0.0038644560999999997	-0.0276126208	-0.1165211698	-0.020942182900000002	-0.0913574802	0.0847912031	0.0023903569	-0.0408677344	-0.0011612915	0.05132998019999999	-0.08415209779999999	0.0470913822	-0.0992140075	-0.0749668732	0.0483797775	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	4.38541e-05	2.68476e-05	7.2079362576e-10	1.92318208681e-09	-0.00157446	-0.00649721	2.4789242916e-06	4.22137377841e-05	0.0324983	-0.011226000000000009	0.00105613950289	0.00012602307600000014	0.00080641	0.000599865	3.59838018225e-07	6.502970881e-07	-0.000348486	-0.00019284800000000005	3.7190351104000016e-08	1.21442492196e-07	-0.000129759	7.599800000000003e-05	1.6837398081e-08	5.775696004000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44234.51171875	28.93359375	1956692026.9962308	837.1528472900391	23616.685546875	26.23828125	688.4474029541016	557747836.2199745	25005.994140625	13.123046875	625299742.9609718	172.21435928344727	0.878376	13.842339	0.0691134309	-0.0093458813	0.0036781953999999997	-0.039276666	0.0092353881	-0.0359854713	-0.016814475	-0.0684077929	-0.0457846842	0.0352100978	0.0437372923	-0.0217473152	0.0011882673	-0.012840335500000001	-0.1076088759	0.038612437799999996	-0.010404900600000001	0.08289227639999999	-0.0616690082	-0.0081242624	0.0053478957999999995	-0.031128924300000006	0.0258518096	-0.044625176100000004	-0.020236613	0.0053067115	0.0107852003	-0.033317814700000004	-0.0083059317	-0.033801535099999995	-0.0482272803	-0.024932672000000003	-0.0337934753	-0.0383503255	0.0422414634	-0.054171404699999995	-0.019874358999999998	0.0138838456	0.0164484239	-0.0293470945	0.0090218769	0.12358825080000001	-0.107567125	0.0523363565	-0.0467581905	0.0853265082	0.0048513558	-0.14494723869999998	0.0712557531	0.132956043	0.0952732656	0.0446220901	8.07651e-05	0.0908266482	-0.0338548133	0.0641785628	0.08729264839999999	0.0042281534	-0.1735512351	-0.0753485734	-0.139141279	0.1331170191	-0.129822723	-0.0792047894	-0.052716125999999995	-0.144821982	-0.1179959631	0.0311148676	0.0840353199	-0.11154614369999999	-0.006752574399999999	0.0665740747	-0.058152176500000013	0.0900282575	-0.0759157303	-0.0220787739	0.1180044661	-0.0151687733	-0.055746991399999994	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.00276215	0.0027182959	7.389132599956811e-06	7.6294726225e-06	-0.0309008	-0.02932634	0.00095485944064	0.0008600342177956	0.0257846	-0.0067137	0.0006648455971600001	4.507376769e-05	0.00109357	0.0002871600000000001	8.246086560000004e-08	1.1958953449e-06	-4.98821e-05	0.00029860389999999997	8.916428909521002e-08	2.4882239004100007e-09	-0.00015109700000000002	-2.1338000000000035e-05	2.283030340900001e-08	4.5531024400000136e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44187.58203125	-46.9296875	1952542405.768448	2202.395568847656	23620.201171875	3.515625	12.359619140625	557913903.3998451	25008.240234375	2.24609375	625412079.6202126	5.044937133789063	1.031328	16.25272	0.07669719309999999	-0.002024344	0.0186203959	0.0085869797	0.0015203245000000002	0.0128131295	0.0114860825	0.0352251252	0.0505687295	-0.0678640179	0.009845045600000001	-0.0520765855	-0.0628046007	0.0031465205	-0.030998936	0.0157835585	-0.0108478113	0.0907555139	0.0448860753	0.031059144900000002	0.015287448899999997	-0.0352643818	-0.054482971	-0.0449702164	-0.022008130299999998	-0.0173183131	0.001352167	0.004216449000000001	-0.0112719774	0.0030402640000000004	0.0783634701	0.0267823263	0.0691557709	-0.0705567401	-0.0024753442	0.047497970599999995	0.021522764399999998	-0.012595756100000001	0.026545887400000003	-0.09862354779999999	-0.0122399154	0.0743206632	-0.0274494169	-0.0546192593	0.0564594678	0.0085728002	-0.0383522684	0.011614883400000001	0.14139205929999998	0.031046724100000006	0.0017982461	0.0203889235	-0.0004057493	0.091000389	0.114847195	-0.0095477902	0.06611757730000001	-0.0555708341	-0.0693576209	0.026902809700000002	0.0677821237	0.0606024826	0.0337740551	-0.1098640885	0.0371395711	0.0411837084	0.0312899009	-0.0484265923	0.058754580599999995	0.0005617008	-0.0623403557	-0.0184969105	-0.058472529100000004	-0.0388275074	0.0992959847	0.1364318917	0.2100494429	0.1846490051	-0.09354455019999999	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	8.216900000000001e-06	-0.0027539331	7.584147519275612e-06	6.751744561000002e-11	-0.0219425	0.008958299999999999	0.00048147330625	8.025113888999998e-05	0.0436741	0.017889500000000003	0.00190742701081	0.00032003421025	0.000395493	-0.0006980770000000001	4.873114979290001e-07	1.56414713049e-07	-5.7183999999999986e-05	-7.301899999999993e-06	5.331774360999989e-11	3.270009855999999e-09	8.54333e-05	0.00023653030000000006	7.298848748890001e-09	5.594658281809002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
