onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0229	0.5	incongruent	female	male	n/a	n/a	miss
7.0394	0.5	congruent	female	female	0.5944	right	correct
12.0559	0.5	congruent	male	male	0.2457	left	correct
18.5724	0.5	incongruent	female	male	0.443	right	correct
23.089	0.5	congruent	male	male	0.2683	left	correct
27.6055	0.5	congruent	male	male	0.3766	left	correct
32.1221	0.5	congruent	female	female	0.3989	right	correct
37.1386	0.5	incongruent	male	female	0.3672	right	incorrect
42.1551	0.5	incongruent	male	female	0.5095	left	correct
46.6717	0.5	incongruent	male	female	0.3788	left	correct
51.6882	0.5	congruent	female	female	0.4601	right	correct
56.2048	0.5	congruent	female	female	0.5294	right	correct
60.7213	0.5	congruent	female	female	0.3788	right	correct
66.2378	0.5	congruent	female	female	0.4351	right	correct
70.7544	0.5	incongruent	female	male	0.6633	right	correct
76.2709	0.5	incongruent	male	female	0.5776	left	correct
81.2874	0.5	incongruent	female	male	0.64	right	correct
85.804	0.5	incongruent	male	female	0.5402	left	correct
90.3205	0.5	congruent	female	female	0.4866	right	correct
94.8371	0.5	congruent	female	female	0.4658	right	correct
99.8536	0.5	congruent	female	female	0.3801	right	correct
104.3702	0.5	incongruent	female	male	0.6214	right	correct
109.3867	0.5	incongruent	male	female	0.4888	left	correct
115.9032	0.5	congruent	female	female	0.312	left	incorrect
120.4198	0.5	congruent	male	male	0.4803	left	correct
126.9363	0.5	congruent	female	female	0.9896	right	correct
131.4528	0.5	incongruent	female	male	n/a	n/a	miss
135.9694	0.5	congruent	male	male	0.7522	left	correct
141.4859	0.5	congruent	male	male	0.5345	left	correct
148.0024	0.5	congruent	female	female	0.5068	right	correct
154.0189	0.5	congruent	male	male	0.3981	left	correct
158.5354	0.5	incongruent	male	female	0.7025	left	correct
163.05200000000005	0.5	incongruent	female	male	0.8407	right	correct
167.5685	0.5	congruent	female	female	0.5691	right	correct
172.0851	0.5	congruent	male	male	0.4903	right	incorrect
176.6016	0.5	incongruent	female	male	0.6077	right	correct
181.1182	0.5	incongruent	male	female	0.504	left	correct
186.6347	0.5	incongruent	female	male	0.8973	right	correct
193.1512	0.5	incongruent	male	female	0.6695	left	correct
198.1677	0.5	congruent	male	male	0.7339	left	correct
203.6843	0.5	congruent	female	female	0.5531	right	correct
208.2008	0.5	congruent	female	female	0.7065	right	correct
213.2174	0.5	incongruent	female	male	0.5527	right	correct
217.7339	0.5	congruent	female	female	0.535	right	correct
222.2505	0.5	congruent	female	female	0.4283	right	correct
226.767	0.5	incongruent	male	female	0.5777	left	correct
231.7835	0.5	congruent	male	male	0.655	left	correct
236.3001	0.5	congruent	female	female	0.9393	left	incorrect
241.8166	0.5	incongruent	female	male	1.0456	right	correct
246.3332	0.5	congruent	female	female	0.7208	right	correct
250.8497	0.5	incongruent	female	male	0.4272	right	correct
255.8663	0.5	congruent	female	female	0.4474	right	correct
260.3828	0.5	incongruent	male	female	0.5528	left	correct
265.8993	0.5	congruent	male	male	1.1061	left	correct
270.4159	0.5	incongruent	female	male	0.5194	right	correct
274.9324	0.5	incongruent	female	male	0.6907	right	correct
279.449	0.5	incongruent	male	female	0.7169	left	correct
285.4655	0.5	congruent	male	male	1.2442	left	correct
289.982	0.5	congruent	male	male	0.5006	left	correct
294.4986	0.5	incongruent	female	male	0.6529	right	correct
299.0151	0.5	incongruent	female	male	0.8612	left	incorrect
304.0317	0.5	incongruent	male	female	0.8234	left	correct
309.0482	0.5	congruent	male	male	0.6558	left	correct
315.5647	0.5	incongruent	male	female	0.9051	left	correct
320.5812	0.5	incongruent	male	female	0.6154	left	correct
325.0978	0.5	incongruent	male	female	0.6017	left	correct
329.6143	0.5	incongruent	female	male	0.745	right	correct
334.1309	0.5	congruent	female	female	0.5893	right	correct
339.1474	0.5	congruent	male	male	0.6626	left	correct
343.664	0.5	congruent	female	female	0.4139	right	correct
348.6805	0.5	congruent	male	male	0.4462	left	correct
353.6971	0.5	incongruent	female	male	0.5004	right	correct
358.2136	0.5	incongruent	female	male	0.5678	right	correct
363.2301	0.5	incongruent	male	female	0.5082	left	correct
367.7467	0.5	congruent	male	male	0.4894	left	correct
373.2632	0.5	incongruent	female	male	0.6317	right	correct
377.7798	0.5	incongruent	male	female	0.642	left	correct
383.7963	0.5	congruent	male	male	0.5003	left	correct
389.3128	0.5	incongruent	female	male	0.4756	right	correct
394.8293	0.5	congruent	female	female	0.5479	right	correct
399.3459	0.5	incongruent	female	male	0.4762	right	correct
403.8624	0.5	incongruent	male	female	0.5916	left	correct
409.3789	0.5	incongruent	male	female	0.5489	left	correct
414.3955	0.5	congruent	male	male	0.4901	left	correct
418.912	0.5	congruent	male	male	0.5145	left	correct
424.9285	0.5	incongruent	male	female	0.5528	left	correct
429.9451	0.5	congruent	female	female	0.5710000000000001	right	correct
434.9616	0.5	congruent	male	male	0.6933	left	correct
439.4782	0.5	incongruent	male	female	0.5096	left	correct
443.9947	0.5	incongruent	female	male	0.5369	right	correct
449.0112	0.5	incongruent	male	female	0.4663	left	correct
455.0278	0.5	congruent	male	male	0.7235	right	incorrect
460.0443	0.5	congruent	male	male	0.6548	left	correct
464.5608	0.5	incongruent	female	male	0.5832	right	correct
469.5774	0.5	congruent	male	male	0.6334	left	correct
475.0939	0.5	incongruent	male	female	0.6088	left	correct
