csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
34552.89453125	-169.4453125	28711.713928222656	1193902520.4876864	23028.849609375	-44.51953125	530327914.33121115	1981.9886627197266	24397.927734375	27.177734375	738.6292457580566	595258877.7317848	1.417106	24.553699	0.08684651899999997	0.0391235758	-0.0119460197	-0.0837555598	0.017784188899999998	-0.007507290600000002	-0.0245567306	0.0256394454	0.0746646002	-0.06488135910000001	-0.010056585600000001	0.0976664532	-0.1311560052	0.0009143307000000001	-0.0105442743	-0.057711108399999995	0.0239478049	-0.0787781238	0.1623823415	-0.045034731200000004	0.06408950669999999	-0.062528902	-0.08148769230000001	-0.014298352299999999	0.011956090800000001	0.09630925470000001	-0.0083448236	-0.0378847416	-0.0338851377	-0.0014868619	0.104605478	-0.051170491299999996	0.0185836162	0.0368594256	-0.09367190539999999	0.0007872625	-0.066502983	0.0543522882	0.08654900380000001	0.06051731780000001	-0.0999423392	0.0270095081	0.030052100499999998	0.0656987467	-0.0954043704	-0.0346432418	0.016858966	-0.0230558602	-0.024607857	-0.039642869500000004	-0.0175346095	-0.037338560800000004	-0.0211746323	0.1201137162	0.11311885890000001	-0.0041466036	0.048786654299999996	0.0847482892	0.0681287399	0.0592640675	-0.133603429	0.0898546213	0.0612276934	-0.111980349	0.09491978470000001	0.0486217096	-0.025967699900000002	0.0378306986	-0.0375998555	0.0195907503	-0.0720467881	-0.022779649	0.019847402099999998	0.1231546318	-0.017721970400000002	-0.0425508154	0.0497227043	0.0181532789	0.0377415877	0.0515244437	0.0223618625	0.11171867939999999	-0.022950100600000002	0.1838833361	-0.0419196497	0.10207151269999999	-0.1284968346	0.10070086519999999	0.0714208455	0.0287576717	-0.019294242	0.00259372	-0.00363688	1.3226896134400005e-05	6.727383438399998e-06	0.00296389	0.03751129	0.0014070968774640995	8.784643932099997e-06	-0.011546	-0.010826174	0.00011720604347827598	0.00013331011599999998	0.000252888	0.00017642540000000002	6.395234054400001e-08	3.1125921765159995e-08	-0.00034605300000000003	-0.00034605300000000003	1.1975267880900005e-07	1.1975267880900005e-07	-9.0681e-05	-0.0001749651	8.223043761000002e-09	3.0612786218010004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34627.90625	75.01171875	5626.757949829102	1199091891.258789	23012.73046875	-16.119140625	529585763.62733465	259.8266944885254	24472.6953125	74.767578125	5590.1907386779785	598912815.8584595	1.163994	20.168121	0.09045212	0.0754332231	-0.0277610061	-0.0525146261	0.0324912266	-0.0530902766	0.0069629056	0.1380050213	0.0081256461	-0.05798523940000001	0.0119303325	0.09006503710000001	-0.1816850714	-0.076990137	-0.13713934560000002	-0.043732492000000005	-0.048023732	-0.0046180111	0.1730798305	-0.034212778	0.0413938478	0.1785843702	0.041043426200000004	0.08594664880000001	-0.072887421	0.0214228811	0.0354966343	-0.0919380995	0.0358454047	0.045644304299999994	0.06998206309999999	0.061399626799999996	-0.0712124692	0.086936531	-0.0206755609	-0.0133711774	-0.0816833861	0.055242161500000005	0.0089156363	-0.1404420884	0.07133224	0.0660073445	-0.0255701508	0.0361654345	-0.20355197379999998	0.0173982881	0.030075144100000006	-0.0385121391	-0.0189183385	-0.081518682	-0.024721049900000003	0.1126830107	-0.0509438251	0.0715771446	0.16111390679999998	-0.1849531236	0.0232819647	0.1511764926	0.0709288516	0.0366936494	0.0065231116	0.1740507719	-0.0554017007	0.065621634	0.1202130272	-0.024765853900000002	0.06382873019999999	0.0934992622	0.0631887175	0.0071290673999999995	-0.0278795908	-0.071232486	0.061094647099999996	-0.0118190753	0.07387198219999999	0.1351835146	0.0376920675	0.0341878036	-0.13474616179999999	0.0544248383	-0.1172904007	-0.0204152313	0.019559356599999998	-0.2233195508	0.0394684422	0.08242573519999999	0.077740509	0.0997713604	0.0680667272	0.0224686191	-0.0277156827	0.0215633	0.01896958	0.00035984496537639986	0.0004649759068899999	-0.0147435	-0.01770739	0.0003135516606121	0.00021737079225000002	-0.0353532	-0.0238072	0.0005667827718400001	0.00124984875024	0.000110308	-0.00014258	1.2167854863999998e-08	2.03290564e-08	-0.0	0.00034605300000000003	0.0	1.1975267880900005e-07	-0.000201407	-0.000110726	4.0564779649e-08	1.2260247076000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34665.8359375	37.9296875	1438.6611938476562	1201720181.2456665	23017.57421875	4.84375	529808722.9156647	23.4619140625	24508.658203125	35.962890625	1293.3295021057131	600674326.9176064	1.257829	21.793955	0.03390814	0.0619557559	-0.0817597004	0.020086701000000002	0.0376821835	-0.045327063499999994	0.045191478099999995	0.1259674626	-0.0934585582	-0.11483338119999999	0.0048739982	0.19930240789999998	-0.108376696	-0.0187937561	-0.0718598834	-0.0592826339	0.034130066	0.0497398164	0.0432719958	-0.013309038700000001	-0.050786196799999996	0.0330579761	0.0773814711	0.12425912800000001	-0.0716927574	-0.07661712	0.020848649599999998	-0.0042871677	0.117317134	-0.10229946710000001	0.0299412342	0.1775235111	0.0162191303	0.115480426	-0.10726386130000001	-0.0398452005	0.10475168189999999	-0.0303115867	0.036186005099999995	0.0722867379	-0.0037913649	0.06659811610000001	-0.0688145604	0.0046167385	-0.1807738748	0.1012599608	0.0324191965	-0.0185326003	0.0312577889	-0.1492196943	-0.11774708369999999	0.1563030182	0.0328701884	0.11542137390000001	0.09766185960000001	-0.0657491485	0.0492193807	0.0979900065	0.0752471017	0.10707925880000001	0.011775395	0.0083590554	-0.063360442	0.031795789500000005	-0.0244515425	0.0542401546	0.052541432400000004	0.0790916204	-0.0213100679	0.0765778931	-0.0018727603	0.0586587795	0.11712846029999999	-0.0277051156	0.0082193783	0.11783259039999999	0.1288423392	0.0454695901	0.0536401165	-0.1649900016	-0.046057502800000004	-0.0496332342	-0.11425378859999999	0.006896289200000001	-0.146861673	-0.0272173525	0.0816904596	0.0988043356	0.0646102301	0.016103539899999998	-0.035970438	0.0215545	-8.79999999999978e-06	7.743999999999613e-11	0.0004645964702499999	-0.00459646	0.01014704	0.0001029624207616	2.1127444531600006e-05	-0.0407387	-0.005385499999999994	2.900361024999994e-05	0.0016596416776899995	0.000252888	0.00014258	6.395234054400001e-08	2.03290564e-08	0.000217925	0.000217925	4.7491305625e-08	4.7491305625e-08	-0.000208238	-6.830999999999977e-06	4.3363064644e-08	4.666256099999967e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34776.828125	110.9921875	12319.265686035156	1209427774.435791	23054.95703125	37.3828125	531531043.7127838	1397.4746704101562	24495.62890625	-13.029296875	169.76257705688474	600035835.5127107	1.447731	25.084326	0.0599133	0.0251126	-0.018348388700000003	0.1415786719	0.024724816099999998	-0.0622796202	-0.0046318431	0.0825485198	-0.1194955665	-0.046442795999999995	0.0418158463	0.2182201277	0.11398484140000001	-0.0288737102	-0.0088296234	0.08239014559999999	-0.0054283326	-0.0649033651	0.038339718700000004	0.1019521625	-0.0706407934	0.0268209351	-0.0355601937	-0.0072993771999999985	-0.0439212194	-0.052996029400000005	-0.061550629	0.0873634508	0.0190438884	0.08790511359999999	-0.0567750413	0.06498977809999999	-0.1277292987	0.044245352300000006	-0.08814407070000001	0.1556461877	-0.0644414072	0.023274694500000002	-0.1338489482	0.0543111493	0.0822001166	0.042502471900000005	-0.050010367199999996	-0.0725039047	-0.049703785300000004	0.1468327231	0.0221469729	-0.0519390199	-0.0282959278	-0.1019578705	-0.1310620733	0.1511469209	0.0922893238	0.1187078163	-0.0136577804	-0.0456664251	0.0082843436	0.0090723623	-0.0480915915	-0.0749135621	-0.0045495308	0.0896660842	-0.0003600932	0.0455842682	-0.073665413	0.0252589533	-0.0065213362	0.0150923373	-0.0674716513	0.0219585841	0.0485529433	-0.11445903439999999	0.0030112957	0.044015718200000005	0.091936395	0.1015856485	-0.0751350383	0.055249079000000006	-0.0346409677	0.0302883423	0.1242088647	-0.1197171312	0.0550309771	0.0195155119	0.0293075844	-0.0477972563	-0.2148535132	0.09780015460000001	0.061056553099999994	0.0096839714	-0.0440088629	0.00584011	-0.015714389999999998	0.00024694205307209993	3.41068848121e-05	0.018340400000000003	0.022936860000000003	0.0005260995466596001	0.00033637027216000016	-0.0286871	0.0120516	0.00014524106256000001	0.0008229497064099997	0.000252888	0.0	6.395234054400001e-08	0.0	0.00010869400000000004	-0.00010923099999999996	1.1814385636000007e-08	1.1931411360999989e-08	-0.00013326	7.497799999999999e-05	1.7758227600000002e-08	5.621700483999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34786.2265625	9.3984375	88.33062744140625	1210081558.4575806	23034.796875	-20.16015625	530601867.07250977	406.43190002441406	24407.64453125	-87.984375	7741.250244140625	595733111.563858	1.462443	25.339239000000006	0.077640075	-0.0287796547	0.1556153397	0.0220422279	0.0120955982	-0.0382323554	-0.10284807380000001	-0.1347355519	-0.062484633899999996	-0.016857241000000002	0.0778003344	0.0363155817	0.134609394	0.09687127029999999	0.0103932988	-0.1725961809	0.0076073921999999985	0.050304317800000005	-0.0947921476	-0.0076525563	0.0018631191000000001	-0.0540075389	-0.0146747215	0.10091880800000001	-0.02943724	0.09779146119999996	0.0029386151	0.0415205268	0.0186988209	0.0748351578	-0.09678859109999999	0.06313667519999999	-0.027428481299999998	-0.0575019158	0.0404210527	0.11381996789999999	-0.0667947128	-0.053770155800000004	-0.0533654078	-0.15545311720000002	-0.0674520525	0.0068587521	0.1176903266	-0.0921625981	0.0332923454	0.0411362965	0.0127626416	-0.0652007731	-0.042287498	-0.0508330635	-0.0166925348	-0.1329416998	0.1793330313	-0.016913753700000003	-0.1728472729	0.048330507300000006	-0.06434890139999999	-0.0257971281	0.0702108365	0.0945750903	0.039445627000000004	-0.0405532629	-0.067010867	0.0386222398	0.013454659499999999	-0.0462234837	0.0013213617	-0.0085359715	-0.008578498	0.1871170852	0.0760330016	-0.0704629522	-0.1233355272	0.039401311	0.014087538899999997	-0.019025713200000002	-0.11327946259999999	-0.0424322781	-0.10950699	0.060748889199999996	-0.0898251914	-0.1072488735	-0.07402548269999999	-0.0597153895	-0.042974011	0.16438829630000001	-0.0556194437	0.0967591949	0.0574110412	0.0032316353999999998	-0.0517826133	0.00681638	0.0009762700000000004	9.531031129000008e-07	4.64630363044e-05	0.061321	0.0429806	0.0018473319763599996	0.0037602650410000003	-0.0113158	0.0173713	0.00030176206369	0.00012804732963999998	0.000252888	0.0	6.395234054400001e-08	0.0	-0.0	-0.00010869400000000004	0.0	1.1814385636000007e-08	8.42841e-05	0.0002175441	7.103809512809999e-09	4.732543544481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34386.40625	-399.8203125	159856.28228759766	1182424934.790039	22966.888671875	-67.908203125	527477975.2663002	4611.524051666261	24326.337890625	-81.306640625	6610.7698097229	591770715.1688576	1.5565639999999998	26.970039	0.06766407	-0.0050415089	0.0215972309	-0.12196724380000001	0.0289916871	0.1102944933	0.0078589791	-0.1023325649	0.011309058200000001	-0.2202699513	0.0186591083	0.06831722679999999	0.038969511	0.009754764499999999	-0.0686268386	-0.0664000968	0.0320746549	0.003959419699999999	0.11824878779999999	0.0070764613	-0.01933782	-0.057129109500000004	-0.0053672675	-0.1831211487	-0.0408859085	-0.0642263008	0.0700033169	0.0269239018	-0.07887872280000001	0.1150395039	-0.0873196753	0.1288466194	0.08803710529999999	0.0929649456	0.0695421636	0.0243148844	0.0909922972	0.016858103899999997	0.0972767967	0.0689463688	-0.10977112730000001	-0.03176872	0.11015566310000001	0.11180015619999999	0.1084240572	-0.0212430583	0.0377414227	0.09856195470000001	0.0717845241	-0.1713404028	0.0006794775	-0.1271355642	0.0188649429	0.1327873101	-0.0457897084	-0.0407316989	0.0331686839	-0.0145855924	0.034871294500000004	0.0498760177	-0.0693603206	0.054462307	0.0706076062	-0.0916229724	-0.0393996409	0.0028534639	-0.0086459962	0.1203723551	0.0593332488	-0.09934009390000001	-0.0040470163	-0.008650917900000001	-0.1445822538	-0.0682644162	-0.1344722648	0.2111441657	-0.1313496562	0.0871659732	-0.0481591582	0.0479234531	-0.078975425	-0.056102430099999996	-0.08635654	0.0402400859	0.0290010521	0.1381958191	-0.0241394029	0.09568184800000001	0.0536791777	-0.0032316353999999998	-0.059244937000000004	0.0188847	0.01206832	0.0001456443476224	0.0003566318940900001	0.0269323	-0.034388699999999994	0.0011825826876900002	0.0007253487832899999	-0.0101823	0.001133499999999999	1.2848222499999979e-06	0.00010367923329000001	0.0001868	-6.608799999999998e-05	3.4894240000000005e-08	4.3676237439999964e-09	0.000335383	0.000335383	1.1248175668900001e-07	1.1248175668900001e-07	8.42841e-05	0.0	7.103809512809999e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34366.95703125	-19.44921875	378.2721099853516	1181087735.5877838	22985.14453125	18.255859375	528316869.12245184	333.2764015197754	24320.60546875	-5.732421875	32.86066055297852	591491850.3665924	1.472727	25.517418	0.12418608	0.026074213399999997	-0.06287114519999999	-0.06480465519999999	0.032107613199999996	0.0361975084	0.0547700328	0.0167234301	0.0758422809	-0.1198040132	0.0477647618	-0.0109219669	-0.0123912907	0.0122753313	-0.0704728262	-0.08090948860000001	0.0312575287	0.0468925809	-0.0151481321	0.0056968274	0.0625633921	0.0342335036	-0.0175323691	-0.0660985347	-0.0583014482	0.10823647970000001	0.025382949300000002	0.12844676970000002	0.0672986766	-0.0087997224	-0.15532033720000002	0.0048023459	0.0170923225	-0.13708632310000002	0.0086291889	-0.0877199033	0.0737573607	0.1230186681	-0.0882104478	0.07232913740000001	-0.0407501127	0.014677921799999999	-0.0369257671	0.1020348745	0.045907605899999995	-0.0320447394	0.032854739	0.0366910576	0.0355749259	-0.09970127990000001	0.0683194741	-0.0110453656	-0.0764010864	0.10181304039999999	-0.0476430776	-0.021186791099999998	0.040437321899999996	0.018444075900000002	0.057113836200000004	0.0635542543	0.1045462126	-0.0574779991	-0.0280672502	0.06452601849999999	-0.039626225	-0.1311214664	-0.1877579304	0.0691222118	-0.0606162606	-0.11045548869999999	0.049629893099999996	-0.049292238499999995	-0.0338597235	0.1210422547	-0.0846280644	-0.057574291	0.10198011470000001	-0.0409757543	0.0607361206	0.0017721464000000004	0.0115527358	-0.0216067416	-0.045444205999999994	0.0045228466	-0.1076626301	-0.09415292199999999	0.030367047	0.09456851919999999	0.0498665756	-0.0096839714	-0.0663509546	0.0435195	0.0246348	0.0006068733710400001	0.00189394688025	-0.0287301	-0.0556624	0.0030983027737600003	0.0008254186460099999	0.00182095	0.01200325	0.0001440780105625	3.3158589025e-06	0.000315299	0.000128499	9.9413459401e-08	1.6511993001e-08	-0.0	-0.000335383	0.0	1.1248175668900001e-07	-8.95465e-05	-0.00017383060000000002	8.018575662249999e-09	3.021707749636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34466.93359375	99.9765625	9995.313049316406	1187969511.3559725	23034.146484375	49.001953125	530571904.26364523	2401.191410064697	24335.130859375	14.525390625	210.9869728088379	592198593.9429054	1.507723	26.123779000000006	0.098176875	0.0248474739	-0.1113454094	0.0814136023	0.008865241500000001	-0.058878728	-0.0041869745	0.09557989550000001	0.0616169609	0.0416499743	0.0644691441	-0.0262186282	0.0613887588	-0.0641525549	0.048676060800000004	0.0953904173	-0.0605781217	0.097172896	-0.08669833730000001	0.0191430336	-0.07226987509999999	0.0846235788	-0.0716109647	0.16866654820000002	-0.0412533333	0.0823570431	-0.10542161720000001	0.0363729644	0.1143498334	-0.0255300503	-0.0411804617	0.0398496964	0.0161141918	-0.1240982214	-0.0038749225	-0.0169816592	0.0354721492	0.0480235757	0.0173027134	-0.0826775441	0.0862733051	0.024377562999999998	-0.11566054529999999	0.016208104299999998	0.023240261600000003	0.04946416730000002	0.0089568807	-0.07173818259999999	-0.062092167000000004	0.002883435	0.0691969323	0.0897729218	-0.0388993992	-0.0097832632	0.010120531700000001	0.0303023729	-0.1051367478	0.0092792807	-0.0635501171	-0.026439618199999997	0.1658982798	-0.029682725899999998	-0.071294143	0.08819791710000001	-0.1268723142	-0.07860183820000001	0.0496868404	0.0117243714	-0.0843588912	0.14088758740000001	0.047156030999999994	-0.025149962	-0.0087781399	0.0747267228	-0.0154446184	-0.0090916092	0.043173100199999995	-0.0612838489	0.011035524599999999	0.0294446944	0.0144674911	0.1710950796	0.0680792863	-0.12794344789999998	0.09764334039999999	0.006717901	0.083725009	0.0934196269	0.04597896940000002	-0.016103539899999998	-0.0730579298	0.0272807	-0.0162388	0.00026369862544	0.0007442365924900001	0.0216998	0.05042990000000001	0.00254317481401	0.0004708813200399999	-0.0236763	-0.02549725	0.0006501097575625	0.0005605671816900001	0.000252888	-6.241100000000001e-05	6.395234054400001e-08	3.895132921000001e-09	-0.0	0.0	0.0	0.0	-3.1739e-05	5.7807499999999985e-05	1.0073641210000002e-09	3.3417070562499988e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34801.41015625	334.4765625	111874.5708618164	1211138148.8635404	23046.2734375	12.126953125	531130719.35601807	147.0629920959473	24375.001953125	39.87109375	1589.704116821289	594140720.2148477	1.40699	24.378426	0.0194858	-0.0196494166	0.0924894835	0.1116009682	0.0005034185	-0.0445971747	-0.040149635	0.0006775904	-0.0361413206	0.0276155816	0.07741259639999999	0.0184730671	0.06317388	-0.09093429619999999	0.1454899664	0.0689118594	-0.1231510508	-0.0299410307	0.071653724	-0.0342258999	-0.037998442599999994	-0.0318493772	-0.1206422907	-0.0641972224	0.0182527296	0.0438500239	0.0457147776	0.0916727905	-0.026873683199999998	-0.0216940287	-0.14520387740000001	0.004215497	-0.20610889640000002	0.1061798884	0.01862624	0.0391449663	0.0983820845	0.0132832198	-0.039708610899999996	-0.0577925025	-0.039312381800000004	0.0048789931	0.0082437526	-0.0926061543	0.0331271943	0.0897588375	0.0018071571	-0.0552674539	-0.0384028367	-0.015502779	0.034844413500000004	0.0384819667	0.0499252647	-0.0307607058	0.04434015400000002	0.1020966949	-0.1607163408	-0.07082020160000001	-0.105056886	-0.1075915492	-0.0856023207	0.08616289140000001	0.0354479454	-0.021842307400000004	0.0154591704	-0.04151398	-0.0505133901	-0.0182272746	-0.0583065471	0.0098876859	0.0706491421	-0.0467464301	0.039790493999999996	0.0673495353	0.018831721399999998	0.0749705148	-0.1849146625	-0.012636382	-0.1116366986	-0.1208980248	-0.0286890673	0.0399573263	-0.10432900699999999	0.05692141200000001	0.0222823774	-0.0043264975	-0.1119330714	0.0922356034	0.042022206500000006	-0.0224686191	-0.0793255261	0.0245649	-0.0027158000000000013	7.375569640000003e-06	0.00060343431201	0.0216906	-9.200000000000874e-06	8.464000000001608e-11	0.0004704821283599999	-0.023682400000000003	-6.100000000001938e-06	3.721000000002363e-11	0.0005608560697600002	0.000308596	5.570800000000002e-05	9.5231491216e-08	3.1033812640000018e-09	-0.000111534	-0.000111534	1.2439833156e-08	1.2439833156e-08	0.000136113	0.00016785200000000002	1.8526748769e-08	2.8174293904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34689.80078125	-111.609375	12456.652587890625	1203382278.242813	23064.4609375	18.1875	531969358.3374634	330.78515625	24336.21484375	-38.787109375	1504.439853668213	592251352.9211577	1.257838	21.794109	0.023343485	-0.0190783068	0.130810476	-0.053703629	0.00877463	-0.0438996461	-0.15125519769999998	-0.120853609	0.0239806365	0.057289762	0.07608298549999999	-0.010553495900000001	0.04535298559999999	-0.0424552782	0.030840526200000006	-0.0171922514	-0.12889450789999998	0.15130365699999998	-0.1630696609	0.050294377300000005	-0.1039916801	-0.0396157632	-0.0252525729	-0.0335020161	-0.0350743469	0.0722704507	0.06638086950000001	-0.0253858016	-0.0999176185	-0.08135704070000001	0.0545044312	-0.0295333055	0.043490409199999996	0.08373600860000001	0.0683091884	0.0186263483	-0.028682336800000006	-0.027939393700000002	-0.033768154	0.0459533488	-0.014694853600000004	-0.011501686499999999	0.1443822864	-0.0342612451	0.0391636461	-0.0316045177	0.0121821343	-0.0881489121	-0.107711369	0.028240179700000007	0.0475267147	-0.1079634127	0.09182594779999999	-0.07874022160000001	0.050308643300000004	0.029432325	-0.1670199967	0.0243921266	-0.0248852553	0.0280987763	0.0288271965	-0.1227132323	0.0035597568	0.050119027999999996	-0.0556076642	-0.0663936145	0.1241071634	-0.0027537708000000003	-0.0074529544	-0.0276170065	-0.071136727	0.0179816479	0.038615549900000004	-0.061141913	-0.0562032414	0.0162732521	-0.1110266687	-0.042362529100000004	-0.062093768	0.0738949033	-0.06885742	-0.11339113529999999	0.0284064964	0.16954810129999998	-0.055529120099999996	0.0945026182	0.0098346241	0.09101689380000001	0.0380022381	-0.0287576717	-0.0851160492	0.0245685	3.599999999999437e-06	1.2959999999995946e-11	0.00060361119225	0.00931036	-0.012380239999999995	0.00015327034245759993	8.66828033296e-05	-0.0236763	6.100000000001938e-06	3.721000000002363e-11	0.0005605671816900001	0.000252888	-5.570800000000002e-05	6.395234054400001e-08	3.1033812640000018e-09	-0.0	0.000111534	0.0	1.2439833156e-08	8.42841e-05	-5.182889999999999e-05	7.103809512809999e-09	2.6862348752099993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
