csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
37566.35546875	415.63671875	172753.8819732666	1411231063.204483	25815.796875	8.30078125	68.90296936035156	666455368.2912598	25475.572265625	65.85546875	649004782.2610817	4336.9427642822275	1.3865040000000002	24.821133	0.253464	0.0672007795	-0.012424618200000001	0.0503812594	0.0109835792	-0.0626334142	-0.07075590179999999	-0.0617121137	0.022267508	-0.0297253492	0.022003107799999998	0.0355296987	-0.0559187964	-0.09066026220000001	0.0577740251	0.0122666773	0.0548594321	0.1819443783	-0.1302499962	0.17408566469999998	-0.1355335543	-0.09140440050000001	0.0149464649	0.0400717476	-0.10773597730000001	0.1531880821	0.0794674326	0.0627118322	0.0330788533	-0.058669512199999996	-0.020676596000000002	0.09487304380000001	0.0137007479	0.1322741684	0.022605879199999998	-0.0673519601	0.0704288004	-0.027691205400000002	0.0562832	0.0358961876	-0.059700899400000014	0.0004833142	-0.0593127545	-0.054888739400000004	0.052953507000000004	0.0543773337	0.014468377	-0.006919611	0.0683134879	0.0423986997	-0.054683310199999995	-0.0946525232	-0.005920214	0.029991240099999997	-0.1632382605	0.0454410466	-0.14734881800000002	-0.0997275042	0.2329618601000001	-0.0478395811	-0.0789814163	-0.052993537	-0.09393685289999999	0.052386114000000004	0.0146114865	0.006700985699999999	-0.0136893196	0.2490337266	0.0101534376	-0.049685555	-0.1016580357	0.0223612542	0.0777979973	-0.0645799895	0.0923233333	0.0183408808	-0.0644997188	-0.0364358	-0.0182334	0.00033245687555999984	0.0013275675216399998	-0.06538200000000001	-0.032912800000000006	0.0010832524038400003	0.004274805924000001	0.107	0.10871235	0.011449	0.0118183750425225	0.00116764	0.001590285	1.3633831695999998e-06	2.5290063812249995e-06	-0.000283953	0.0	8.062930620899999e-08	0.0	-0.000425204	-0.000281824	7.942476697599997e-08	1.80798441616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37407.78125	-158.57421875	25145.78285217285	1399342098.0478516	25769.8515625	-45.9453125	2110.971740722656	664085249.5532838	25438.056640625	-37.515625	647094725.6516457	1407.422119140625	0.9705260000000002	17.374303999999995	0.2128129	0.0155741242	-0.0280053562	0.0709554667	0.013696571599999999	-0.075438178	0.0305489533	-0.11063954960000001	-0.0490415568	0.0163651135	-0.0622209566	0.1348846829	0.1663177527	-0.0463092809	0.0953065139	0.061954336299999996	-0.037671844100000004	-0.12873719390000002	-0.031724899300000005	0.12853156570000002	-0.0391834249	-0.060692328399999995	0.0601383701	0.0777011526	-0.08463213	0.0568900783	-0.017985413000000002	-0.1228794058	0.0586238098	-0.049653149800000004	-0.020313438700000002	-0.06178494480000001	0.0144991701	0.0956636278	0.0286406626	0.06765247370000001	0.016147946899999998	-0.0269661509	0.07343697769999999	-0.029411445499999998	0.044158047699999994	0.013749477	-0.08994795119999999	0.0432295061	0.0705823656	0.09737839720000001	-0.07050786889999999	-0.0387183788	-0.1396868295	0.0676150004	-0.14750135539999998	-0.0769568474	0.0792167065	-0.0329194828	-0.0192625698	-0.0393434141	-0.1636660462	0.08845493300000001	0.0540521611	-0.005330645500000001	0.0832865981	-0.09061038460000001	-4.85853e-05	0.036053512200000006	-0.049139507400000004	-0.05292298980000002	-0.0832207537	0.044586931600000004	-0.0156321412	-0.0537919269	0.12196242019999999	-0.0775155464	0.0114083577	-0.033284917000000004	0.0904527076	0.0127227994	-0.07154294259999999	-0.036398	3.779999999999756e-05	1.4288399999998151e-09	0.001324814404	0.0493206	0.11470260000000003	0.013156686446760005	0.0024325215843600005	0.0624965	-0.0445035	0.003905812512250001	0.0019805615122499994	0.000458327	-0.000709313	2.1006363892899999e-07	5.031249319690001e-07	-0.000499868	-0.000215915	2.49868017424e-07	4.6619287225000006e-08	-0.000279052	0.00014615199999999998	2.1360407103999997e-08	7.787001870400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37328.5234375	-79.2578125	6281.800842285156	1393418662.0239868	25780.953125	11.1015625	123.24468994140624	664657544.0334473	25416.390625	-21.666015625	645992912.4025879	469.4162330627442	0.781296	13.986726	0.06968285000000002	-0.0105878217	-0.0139027149	0.0885564513	0.0015428413	-0.059835110999999996	0.019954916200000002	-0.069243418	-0.10938042210000001	-0.0477074124	-0.0730267805	-0.019823511499999998	0.008879162099999999	-0.026481626400000003	0.0287499658	-0.0357399548	-0.0160810448	-0.019723978899999998	-0.1297650949	0.1326626667	0.0320300254	0.030671981	-0.0954946337	-0.0322338152	0.0468539064	-0.0962792249	-0.0422125166	-0.16441787	-0.0206262945	0.0298867346	0.021960276400000003	-0.0813685547	-0.13384178830000001	-0.0428055898	0.2360131586	-0.0683590824	-0.017935586	-0.0515489455	0.0759620272	-0.05559766519999999	0.0697205809	-0.0023344295	-0.07248767519999999	0.0218988779	0.0755470909	-0.0280765761	-0.0359547833	-0.1283434923	0.0324168142	0.0560285038	-0.0089789709	-0.0703609536	-0.0376869653	0.1354444376	0.0292725248	0.05517499519999999	-0.0297578971	-0.0349589191	-0.07393588059999999	-0.102839675	0.10401467439999999	-0.0472135379	0.2000347121	0.0744060295	0.027446315699999998	-0.0901489255	0.0419143981	-0.0551676287	-0.048523501	0.2360621903	-0.0120700797	-0.0184482419	-0.06696398349999999	-0.0173205603	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.030741	0.005656999999999999	3.200164899999999e-05	0.000945009081	0.0402446	-0.009076	8.237377600000001e-05	0.0016196278291599998	0.0483542	-0.014142300000000003	0.00233812865764	0.0002000046492900001	-0.000109165	-0.000567492	1.1916997225e-08	3.2204717006399996e-07	-0.000283953	0.000215915	8.062930620899999e-08	4.6619287225000006e-08	-0.000311796	-3.274399999999997e-05	1.072169535999998e-09	9.721674561599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37268.515625	-60.0078125	3600.9375610351562	1388942256.8908694	25782.927734375	1.974609375	3.89908218383789	664759362.5560036	25416.1484375	-0.2421875	645980601.3970338	0.05865478515625	0.770104	13.786371	0.0396777	-0.0148676751	0.0366741442	0.1132462389	-0.0052129695	-0.0626166616	0.0283109424	-0.0464554377	-0.0882428392	-0.0180745435	-0.0357649388	0.049314031900000006	0.0536676763	0.0406716003	0.0033729955	-0.07365341610000001	0.0493147794	-0.0406213859	-0.004229688499999999	0.0630371701	0.0520571917	-0.055097975	-0.0636639095	-0.0433706762	0.0873967217	-0.0759518256	0.0869405585	0.1124169792	0.011562158999999999	0.0070926237	0.1501867635	0.0555100082	0.0407099876	-0.010360698	0.0265560901	0.0671676186	-0.0017163242999999999	-0.08149355280000001	0.042200685099999996	-0.0871001194	0.021193244	-0.0080218964	-0.0694025415	0.0315428827	0.06821982480000001	-0.039176167799999995	-0.0643166136	-0.051680402400000006	-0.0735681796	0.0228196313	-0.0440307807	-0.010495271399999999	-0.1043960508	0.0425036517	0.0676359414	0.0881523268	0.0062116528	-0.024533655499999998	-0.04778539019999999	-0.0354584312	-0.112183539	0.021904325099999997	-0.089611915	-0.013650355	-0.0187412687	-0.020836545	-0.0162412044	-0.171792095	0.1694963004	0.0885893291	0.09128699970000001	0.1364150284	0.0182952263	0.1289571746	0.08656555070000001	0.0014161995	-0.0845511243	-0.0364015	-0.005660499999999995	3.204126024999995e-05	0.0013250692022499994	0.0397275	-0.0005170999999999995	2.673924099999995e-07	0.0015782742562500001	0.0487934	0.0004392000000000007	0.00238079588356	1.9289664000000058e-07	-0.000355469	-0.00024630400000000003	1.26358209961e-07	6.066566041600003e-08	-0.000561619	-0.000277666	3.1541590116099995e-07	7.709840755599997e-08	-0.00017454799999999998	0.000137248	1.8837013504e-08	3.0467004303999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37226.13671875	-42.37890625	1795.971694946289	1385785255.003067	25781.654296875	-1.2734375	1.62164306640625	664693698.2835733	25412.48828125	-3.66015625	645794560.6446687	13.396743774414062	0.8594870000000001	15.386496	0.11615775	0.0124510053	0.0694497992	0.0918551583	-0.0045688662	-0.04600200559999999	0.0174776434	-0.028907641	-0.022939892799999997	-0.0204760991	-0.0052478606	-0.023777816099999998	0.0246155389	0.028566144100000006	0.018053823	-0.052625030700000006	-0.0462451443	0.041220011800000005	-0.1112631116	-0.0557452903	-0.1316845907	0.0475599129	-0.1208235815	0.0387275946	-0.1106144712	-8.60315e-05	-0.06003312490000001	-0.0161967408	0.0340700801	0.1452672657	-0.051099388899999994	0.0992610255	-0.1197443751	-0.1084957359	-0.033639001099999996	0.0042157125	0.0172711157	-0.10414243029999999	0.012435288999999999	-0.0924754236	0.0174331597	-0.0096843999	-0.0411764141	0.0195269811	0.027531761000000002	-0.0214057101	-0.0157248773	-0.0237623213	0.0024302338000000002	0.0027404509	0.023296309900000003	0.0196175422	0.0935101141	0.0769845185	-0.0126986678	-0.0953565307	0.0410749365	0.0158420464	0.0859722539	-0.1529956013	-0.1593083236	-0.0800482268	0.0755567103	-0.1709144718	0.0313760927	-0.0799391218	8.85462e-05	0.0142036808	-0.0705657807	0.0585575296	-0.0323460026	0.0022010515	0.1686765954	0.050358899900000004	0.0845511243	-0.0042478315	-0.0904527076	-0.0442459	-0.007844400000000001	6.153461136000003e-05	0.00195769966681	-0.025756	-0.0654835	0.00428808877225	0.0006633715360000001	0.0521107	0.0033172999999999953	0.00271552505449	1.1004479289999968e-05	-0.000468111	-0.00011264199999999997	2.19127908321e-07	1.2688220163999996e-08	-0.000283953	0.000277666	8.062930620899999e-08	7.709840755599997e-08	-0.000574491	-0.000399943	1.5995440324900004e-07	3.30039909081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37432.17578125	206.0390625	42452.095275878906	1401167783.718399	25825.603515625	43.94921875	1931.5338287353518	666961796.9462624	25482.345703125	69.857421875	649349942.5335733	4880.059391021729	1.056531	18.913967	0.07600445	0.0441854359	-0.005524279799999999	0.0459242687	0.0053971808	-0.050402391500000004	-0.0696214052	-0.0219212174	-0.0282865553	-0.0309610959	0.010371212900000001	-0.0158686757	0.0555505471	-0.125357486	0.0178790938	-0.0833268249	-0.061090169699999995	0.027680354700000003	-0.0037618228000000004	0.1479632612	0.0374830506	-0.0053519169999999994	0.0386170122	0.049359563499999995	-0.0417619901	0.0615186304	0.1389037927	0.042336262400000005	-0.1257254874	0.001716181	0.0078633223	-0.0707444288	-0.1069340114	-0.0014118633999999999	0.013958323100000001	-0.09597563769999999	0.0408454695	-0.0407237054	0.031002713799999998	0.0182863544	0.010385937	0.0028465991999999996	-0.045463899599999996	-0.0680884966	0.0392936787	-0.0176087462	-0.009841354	0.004987327	-0.0008345630000000001	0.15022058300000002	-0.015487948799999996	-0.0228497473	0.07341366070000001	-0.0113347169	0.013693475	0.0809363529	-0.09639229199999999	-0.1051788599	0.0432561785	-0.024722306800000003	0.0753625656	-0.1402828499	0.0082071846	-0.0677652542	0.0027193681	0.1027888775	-0.0625970066	-0.0205436751	0.0094732989	-0.0662482042	-0.0915494121	-0.0538181101	0.08452138470000001	0.1433804676	0.082490912	-0.0099026625	-0.0959136145	-0.0364273	0.007818599999999995	6.113050595999991e-05	0.0013269481852900002	0.0186209	0.044376900000000004	0.00196930925361	0.00034673791681	0.0398399	-0.012270799999999998	0.0015872176320099998	0.00015057253263999994	-0.000237348	0.00023076299999999999	5.6334073103999996e-08	5.3251562169000006e-08	-0.000283953	0.0	8.062930620899999e-08	0.0	-0.000574491	0.0	0.0	3.30039909081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37326.59375	-105.58203125	11147.565322875977	1393274600.977539	25783.193359375	-42.41015625	1798.621353149414	664773059.8069191	25449.4296875	-32.916015625	647673471.4190062	1083.464084625244	1.093218	19.570738	0.0500832	-0.0147894676	0.0227185611	0.0560884315	0.0089555962	-0.0602221962	0.0071435026	-0.0367992758	-0.020678537099999998	-0.039755171	-0.0511918225	0.052713244400000005	-0.0040568457	0.0232920238	-0.0975488918	-0.0340320523	0.0722889183	-0.0726404733	-0.0462474292	-0.1019244882	-0.0091843109	0.009965518	-0.0856284538	0.0652920491	0.1524932272	-0.1481894657	-0.0411273262	-0.0164301649	-0.0648709962	-0.0318910682	0.0568889974	-0.1495332085	-0.0254078114	0.0355270563	-0.0623789221	-0.099806899	-0.0084440334	-0.0581664893	0.031044025099999997	-0.0792248705	0.0155931907	0.0139295487	-0.059840561500000014	-0.0113829173	0.0344368744	0.0011037474000000001	-0.0006801138	-0.0513776604	-0.0571149928	0.025990347799999997	0.09752256220000001	-0.062548214	-0.1533250797	0.0413000632	-0.0313358948	-0.0870027244	0.12909984289999998	-0.0185895826	-0.1016374742	-0.032275757	0.021086408900000003	-0.032095799999999994	0.0066149013	0.012556807199999999	0.042847595599999996	-0.045259464400000005	0.0089051964	-0.0205354006	0.0197898298	-0.0623524896	-0.0240171953	-0.1131524468	-0.0427533704	0.23356654489999998	0.0803860294	-0.015536046599999999	-0.1009072399	-0.036417000000000005	1.0299999999997813e-05	1.0608999999995492e-10	0.0013261978890000007	0.052152099999999986	0.0335312	0.0011243413734400001	0.0027198415344099986	0.040079	0.000239100000000006	0.0016063262410000005	5.716881000000286e-08	-0.000437685	-0.000200337	1.91568159225e-07	4.0134913569e-08	-0.000409668	-0.00012571500000000004	1.6782787022400002e-07	1.580426122500001e-08	-0.000574491	0.0	0.0	3.30039909081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37172.22265625	-154.37109375	23830.43458557129	1381774137.2058258	25769.923828125	-13.26953125	176.08045959472656	664088974.1073648	25429.16796875	-20.26171875	646642583.582901	410.5372467041016	0.98623	17.655449	0.0745475	-0.0124688193	0.1014491528	0.0599455916	-0.0040478674	-0.056936368499999994	0.0574225967	-0.0416052357	-0.0102757563	-0.052791028200000006	-0.025172867999999998	0.0063053193999999995	0.0104164672	0.054146840099999996	0.0589364467	-0.0714414171	-0.0779653178	-0.11940317660000001	-0.064618874	0.024903566600000003	0.1542572893	-0.0773691789	-0.11141492509999999	-0.0538819401	0.027179030299999997	0.1325824256	0.0460954233	0.0818935199	0.0198731046	0.1520391069	-0.07863131429999999	0.10363564410000001	0.05491091309999999	0.0769368771	-0.11719171240000001	0.0080120943	0.0038264990999999997	-0.09921130880000001	-0.030803370099999998	-0.09676575529999999	0.013412331299999998	0.0009656930999999999	-0.0639770682	0.0437499145	0.0244131086	0.0051239047	0.0080946266	-0.0445998524	-0.0393039779	0.0127525732	0.0002579621	-0.11491485650000001	0.0122855362	0.0675793148	0.1595704138	0.1108337348	0.0097983175	0.1201716908	0.0513304967	-0.052683596	-0.030895286400000006	-0.0454893244	-0.063285892	0.09410601960000001	-0.0178633765	0.1653703467	-0.11994090130000001	0.0790351945	0.024140047999999997	-0.0464900665	-0.0496158233	-0.0215536517	-0.08482822570000001	-0.0827237341	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.0364117	5.300000000006688e-06	2.8090000000070892e-11	0.00132581189689	0.08651989999999997	0.034367799999999976	0.0011811456768399985	0.007485693096009995	0.035525699999999986	-0.00455330000000001	0.0012620753604899995	2.0732540890000087e-05	-0.000864993	-0.00042730800000000005	7.48212890049e-07	1.82592126864e-07	-0.000694782	-0.000285114	4.82722027524e-07	8.1289992996e-08	-0.000574491	0.0	0.0	3.30039909081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37226.26171875	54.0390625	2920.2202758789062	1385794561.5528715	25786.52734375	16.603515625	275.67673110961914	664944992.4499664	25410.2578125	-18.91015625	645681202.0977173	357.59400939941406	0.8848869999999999	15.841207	0.09730575	0.0345912532	0.1084337058	-0.0065054839	0.0072505205000000005	-0.0568059846	-0.0154780367	-0.010499401399999999	0.035929189199999996	-0.0288489424	0.0353125391	-0.1096217093	-0.11149930400000001	0.0349779426	0.0691944437	0.054251094699999995	-0.0952402722	-0.0799813516	-0.12516626150000001	0.1140090983	-0.0449104629	0.051755016699999996	0.0611453971	0.09567661300000001	0.0810438915	0.0638105761	-0.0117270277	0.1110522384	0.007786938599999999	-0.0640845865	0.1058572474	-0.0510019568	-0.01197599	0.0159405008	0.0761317872	-0.0241374503	0.047255454100000004	-0.0626173242	-0.08530450560000001	-0.044609730800000004	-0.0335965577	0.0061603208	-0.0455216032	-0.031157167000000006	-0.0023793777	-0.0022994672	0.0823929936	0.0077224104	0.1332442596	-0.061988607599999995	-0.060688058899999994	-0.0925190765	0.10585068339999999	0.022706829100000003	-0.0209741925	-0.0926146721	-0.1345089657	-0.07739238059999999	0.023227246	0.0089104988	0.0701712426	0.0076071340000000015	-0.1238239458	0.011554191799999999	0.0697652471	0.0488245554	-0.0140977826	-0.1329090487	0.0955043243	0.1779744391	-0.0071105247	-0.0388449918	-0.0415849382	-0.0321104258	0.0760468362	-0.0266897442	-0.1093977275	-0.0364205	-8.80000000000325e-06	7.744000000005721e-11	0.0013264528202500002	0.0300614	-0.056458499999999974	0.0031875622222499963	0.00090368776996	0.053359300000000005	0.017833600000000012	0.0028472148964900005	0.00031803728896000037	-0.000828458	3.6534999999999975e-05	6.86342657764e-07	1.3348062249999982e-09	-0.000469202	0.00022558	2.20150516804e-07	5.088633640000001e-08	-0.0007724729999999998	-0.00019798199999999976	3.919687232399991e-08	5.967145357289996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37170.125	-56.13671875	3151.3311920166016	1381618192.515625	25747.28125	-39.24609375	1540.255874633789	662922491.7666017	25397.580078125	-12.677734375	645037073.8247719	160.7249488830566	0.8286879999999999	14.835139000000002	0.0623361	0.024268228700000002	0.09796771039999999	-0.0072250343000000005	0.0073101529	-0.0756509823	0.047955163099999996	-0.08075399330000001	0.026303570800000002	0.018990361100000002	0.0434581807	0.0105870678	-0.022444454500000002	0.0160620342	0.0504525611	0.0021837098999999997	-0.06946621780000001	-0.14329690380000001	0.13384161220000002	-0.1324223668	0.0072598636	0.10396460130000001	-0.08947508109999999	-0.006625548100000001	0.1413747769	0.19702033530000002	0.0171919753	0.067225897	0.1141879792	0.019448919	0.0034572589000000003	-0.121253562	-0.040519003	0.0799821529	-0.11420534619999999	0.1305156968	0.036056577400000005	-0.0497033391	-0.0677396918	-0.0748742208	-0.0085953795	0.0060550167000000005	-0.0888795986	0.047435997699999996	0.0488103175	0.0767223896	0.0498665409	0.0376852191	-0.0122189731	-0.044991249000000004	0.0207812248	-0.0334702177	0.0398699871	-0.1628541902	0.12065691349999999	-0.0939152675	0.1435820807	0.0314624016	0.0479072237	-0.0481517358	0.0266592616	0.0269539893	-0.1367389019	0.09568101470000001	-0.1051107035	0.0252967339	-0.2659997622	-0.1877108241	-0.0537471909	0.0655165506	0.0029153571000000004	-0.041590284500000005	-0.0288786911	-0.1679315005	0.0738148754	-0.0321859012	-0.11285322490000001	-0.0364386	-1.809999999999312e-05	3.27609999999751e-10	0.0013277715699599995	0.07989609999999997	0.04983469999999997	0.002483497324089997	0.006383386795209996	0.0533903	3.099999999999631e-05	0.0028505241340900005	9.609999999997712e-10	-0.000914673	-8.621500000000005e-05	8.366266969290001e-07	7.433026225000009e-09	-0.000496157	-2.6955e-05	2.46171768649e-07	7.265720250000001e-10	-0.000908349	-0.00013587600000000016	1.8462287376000045e-08	8.250979058009999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37221.08203125	50.95703125	2596.619033813477	1385408947.5770414	25759.966796875	12.685546875	160.9230995178223	663575889.3761023	25438.18359375	40.603515625	647101184.5493318	1648.6454811096191	0.975994	17.472204	0.10866845	-0.0115676031	0.0912182917	-0.035239976400000005	0.003970494099999999	-0.0511703146	0.0445186813	-0.0114023356	-0.050311773	-0.0361211948	0.0420283471	-0.10265082939999999	-0.14969250539999998	0.0364243809	0.030277400299999997	0.0057530626	-0.0979489249	-0.040542385800000004	0.0146989866	0.0305110819	0.0758188452	-0.0758775258	0.0927494291	-0.0780378661	0.0126484075	0.06169817690000001	0.024274121200000002	-0.0760141543	-0.0568927071	0.025090684199999998	-0.033804487700000004	0.0397556538	0.049391995599999995	-0.0869738234	0.0997472732	-0.1909297864	-0.0064900248	-0.0342485948	-0.06471637400000001	-0.0645129705	-0.0254250648	0.010749044199999998	-0.0618695279	0.0187946071	0.0412470342	-0.0732255538	0.0690125492	-0.008138352199999999	0.12129944890000001	-0.0919606437	-0.015354807199999999	-0.0788365295	0.048786253200000004	0.0187358307	0.1031551028	0.0815074066	-0.0933538702	0.081056828	0.0062317234999999995	0.1329870427	-0.0083907918	-0.0358387281	0.067587362	0.0390888594	0.0238428743	0.0267152919	0.1005237609	0.0343408978	-0.1043105126	-0.0226181279	-0.0169554384	0.024030967	-0.1604430502	0.1071774287	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.0364273	1.1299999999991874e-05	1.2768999999981631e-10	0.0013269481852900002	0.0569175	-0.02297859999999997	0.0005280160579599989	0.0032396018062499994	0.029454700000000007	-0.0239356	0.0008675793520900003	0.0005729129473599999	-0.00160347	-0.000688797	2.5711160409e-06	4.74441307209e-07	-0.000283953	0.000212204	8.062930620899999e-08	4.503053761600001e-08	-0.000574491	0.00033385799999999987	1.1146116416399996e-07	3.30039909081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37199.62109375	-21.4609375	460.5718383789063	1383811809.51857	25772.02734375	12.060546875	145.4567909240723	664197393.4069978	25459.935546875	21.751953125	648208318.0510293	473.14746475219727	0.7690599999999999	13.767675	0.0140743	0.0265637945	0.1120206552	-0.0627874393	-0.0049087475	-0.0543267928	0.0010576792	-0.0029178036	0.0324876754	0.012311494	0.1230495019	-0.0953861065	-0.027962389900000002	-0.011415818400000001	0.007685986800000002	-0.0167258396	-0.0612594032	-0.0198037285	0.0388294191	0.050061485499999996	-0.0259035244	-0.0325845729	0.1498965162	0.0593693667	0.049910734000000005	0.1441314307	-0.0638595654	0.0741703755	0.1103566293	0.1019975378	0.0465223822	0.1396012414	0.0389214559	-0.1028333268	0.025385215099999997	0.0796359764	0.0383743375	-0.028403945400000002	-0.1198461657	-0.0400257066	-0.0278355298	-0.0106013393	-0.0536253708	-0.014546272800000001	0.013975476799999999	-0.0259249534	0.0830639183	0.1026844992	0.07744587509999999	-0.0207985799	-0.0028939451000000002	-0.0037639771999999996	0.0380335788	-0.0241385636	0.0182864352	0.0027655925	-0.11916042589999999	-0.042183588200000004	0.0743836568	0.10282219050000001	-0.07160320099999999	-0.0023854667	-0.0926418752	-0.029417340400000002	0.0226403619	0.0160021573	0.0182821408	-0.1048571298	-0.0445573093	-0.0019728060999999997	0.0172393653	-0.0191816366	0.0931824601	-0.1104692779	0.069232268	-0.0429573403	-0.1181006348	-0.0445127	-0.008085399999999994	6.537369315999988e-05	0.00198138046129	0.0569445	2.7000000000006186e-05	7.290000000003339e-10	0.00324267608025	0.0294491	-5.6000000000049075e-06	0.0008672494908099999	3.1360000000054945e-11	-0.00153585	6.762e-05	2.3588352225e-06	4.572464400000001e-09	-0.000232447	5.150599999999997e-05	5.403160780900002e-08	2.652868035999996e-09	-0.000574491	0.0	0.0	3.30039909081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
