csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
34331.3046875	n/a	1178638481.5459595	n/a	21584.51171875	n/a	n/a	465891146.13685614	21848.78515625	n/a	n/a	477369412.8039704	n/a	n/a	n/a	-0.0463052501	-0.004451435399999999	-0.0044284861	0.1460869931	-0.0277737026	-0.1418834209	0.0499094148	-0.1452256035	0.0746284529	-0.0309342619	0.036209335	0.0667384038	-0.1051441751	0.0465651319	-0.023065276699999998	0.0320848186	-0.0969399527	0.19037557030000002	-0.11126068119999999	0.1260235358	-0.14730908939999998	0.0556702989	-0.1051952849	0.05626884769999999	-0.1230352422	0.039297409	-0.0017938293	0.0867094343	-0.011373256699999999	0.0216301035	-0.0024384682999999997	0.0973371932	0.10770104470000001	-0.07332665690000001	0.009460847199999999	-0.0577559237	0.1295638387	-0.0382637467	0.0799558545	-0.1228439985	-0.010202383399999999	-0.1517577871	0.024568567700000002	0.010028899300000001	0.0063827512	-0.1922449055	-0.0316544365	-0.0761807731	0.0500350383	-0.1816405165	0.0021043855	-0.14105377449999998	0.0029612087	-0.0358018096	0.1142297809	-0.0761801208	0.0955350195	-0.017690554299999998	0.0271022695	0.10711206710000001	-0.0108100153	0.010818738999999999	-0.042649676799999994	0.0016288625	-0.0559529557	0.10331051460000001	-0.2454527121	0.10049048220000001	-0.0194949014	0.0456036365	-0.0051047874	0.0121269333	-0.17677774170000002	0.0143509501	-0.0229496246	0.0182028901	-0.0349989714	0.0055034153	-0.024208951099999997	0.18881952850000008	-0.0698699681	0.0029743136	0.022425244100000002	-0.0055307603000000006	-0.028385659	0.1335662973	-0.0301351336	-0.2357002822	0.048297362	0.048951521100000006	-0.0346223111	-0.0199813799	0.0631817648	-0.1226110377	-0.036311770699999996	-0.20312568239999998	0.0435589177	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.0286197	n/a	n/a	0.00081908722809	0.0428012	n/a	0.00183194272144	n/a	0.145426	n/a	n/a	0.021148721476	-0.00476655	n/a	2.27199989025e-05	n/a	0.000364259	n/a	n/a	1.3268461908099998e-07	-0.0008511539999999999	n/a	7.244631317159999e-07	n/a	0.0	0.0	0.0	0.0
34263.30078125	-68.00390625	1173973780.4264069	4624.531265258789	21585.15625	0.64453125	0.4154205322265625	465918970.33691406	21866.142578125	17.357421875	301.2800941467285	478128191.246891	1.152343	22.802715	0.044674600000000016	0.0127310495	0.0389425019	-0.0207288186	-0.0372954947	-0.0184842992	-0.0569810791	0.0083592016	-0.0681215796	-0.039961373	-0.019569262900000002	0.013762338	-0.0291623102	-0.032542803599999996	-0.0333702335	0.115346769	0.0888410068	-0.1834702943	0.05263762599999999	0.1725923743	0.11887348380000001	0.08843594769999999	-0.012386705900000001	-0.0677891367	0.0179330485	-0.0790837494	0.06295426429999999	0.11849627310000001	-0.098003131	-0.0016426467000000002	-0.0715267946	-0.07845354780000001	0.0501484375	-0.0344372809	-0.11332722220000001	-0.0131913964	0.0995537692	0.0159792576	-0.0260163332	-0.1574565634	-0.038819564300000005	-0.010385542	0.0372968399	-0.040031813199999995	0.0466307614	-0.0614390811	-0.034773817400000004	0.006881469300000001	-0.0742115703	-0.0338553941	0.0016152134	0.024179008199999998	-0.053796259400000004	-0.1051149525	-0.026643164700000003	0.07183091400000001	-0.059051244	0.0010239232	0.0264611277	-0.0287599498	-0.0067038879	-0.09087062539999999	-0.0755847368	0.0519300087	0.0818221801	-0.0022116378	-0.1122962845	-0.1007019161	-0.0677315799	-0.0153115052	0.0486971051	-0.0592380955	-0.0612813483	-0.08475797410000001	0.0585046671	-0.1027243578	0.022319032000000003	0.1035667334	0.0640776524	0.09896513650000001	-0.0863466271	0.1236673562	-0.026932172	-0.0751475122	-0.055895652000000004	-0.0404858061	0.0257473038	0.011481088	-0.0552612025	0.0007387305999999999	-0.0136284392	0.0714453964	0.1472440387	-0.0323476828	-0.0992836846	0.0523289525	0.0308845692	-0.11731039119999999	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.0193116	0.009308100000000005	8.664072561000006e-05	0.00037293789455999986	0.0238058	-0.0189954	0.00056671611364	0.00036082522116	0.142705	-0.002721000000000001	7.4038410000000074e-06	0.020364717025	-0.00479713	-3.058000000000054e-05	2.30124562369e-05	9.35136400000033e-10	0.000217941	-0.00014631800000000004	2.140895712400001e-08	4.7498279480999987e-08	-0.000947258	-9.610400000000008e-05	8.972977185639999e-07	9.235978816000011e-09	0.0	0.0	0.0	0.0
34082.16015625	-181.140625	1161593640.916275	32811.926025390625	21577.708984375	-7.447265625	55.46176528930664	465597525.01437765	21865.908203125	-0.234375	0.054931640625	478117941.5474892	1.2465620000000002	24.667147	0.15173594999999998	0.0150540122	-0.0255150642	-0.0011774504	-0.0713169889	-0.0430515854	-0.088157864	-0.0198669491	-0.1211073071	-0.1061664468	-0.1840392293	-0.0496576225	0.019923146699999998	0.0293272764	0.1678198239	0.24193580829999997	-0.0816580381	-0.19503505010000002	0.046512074400000006	-0.0855730684	0.0223798105	-0.0812919342	-0.1069069444	-0.2047157002	-0.028688061	0.1084351603	-0.0827785966	-0.11809089769999999	-0.08852925630000001	0.0096722874	-0.0204934254	0.0440480012	0.193756651	-0.130721993	-0.0024603815	-0.051075535400000004	-0.0643167058	-0.1126865136	-0.0475283652	-0.09658747179999999	0.0380156077	-0.025998369700000003	-0.0508509888	0.027466621899999998	0.029244683799999997	0.0922257259	-0.0067817531	0.0460325523	0.0193315705	-0.011196742800000001	0.0269872761	-0.0645713496	0.0469437463	-0.1534132582	-0.0457312706	0.1060488715	-0.12006970199999999	0.0700889946	0.1754021423	0.0330972183	0.1472438476	0.046014648899999996	0.1287544624	0.18656073469999998	0.1951388168	-0.06960888559999999	0.1539264178	-0.0586432431	0.025974027	0.0157980194	-0.0268108077	-0.017918666	-0.0260158151	-0.0240648141	0.0564073676	0.0744281286	0.1322641005	0.0420323079	-0.060140977400000004	0.0487116009	-0.022566460899999998	-0.0010201347	0.0909910926	0.10832921640000001	0.14779007119999998	-0.0728834529	-0.084182406	0.0314253975	0.09975099119999999	-0.047159081799999995	-0.0799663116	0.0067345462	0.0808562678	0.1101353078	-0.0310252519	0.0659740778	-0.0046295165	-0.0604435702	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0286075	-0.009295900000000001	8.641375680999999e-05	0.0008183890562499999	0.0153185	-0.008487299999999998	0.00023465644225	7.203426128999998e-05	0.166352	0.023647	0.0005591806090000001	0.027672987904	-0.00686464	-0.00206751	4.71232823296e-05	4.2745976000999985e-06	0.000356545	0.00013860400000000002	1.9211068816000004e-08	1.27124337025e-07	-0.0009472590000000002	-1.0000000002325857e-09	8.972996130810005e-07	1.0000000004651713e-18	0.0	0.0	0.0	0.0
34110.69921875	28.5390625	1163539801.192032	814.4780883789062	21621.744140625	44.03515625	1939.094985961914	467499819.68265146	21848.62109375	-17.287109375	298.8441505432129	477362243.6982575	1.164231	23.037971	0.181241	-0.0711119691	-0.0165505666	0.07497120019999999	0.043234394	0.015553256599999999	0.0120181866	0.0990738804	-0.013820324699999999	-0.0072570112	-0.07988581809999999	-0.1210001183	0.08577965230000001	-0.0751094893	0.10089938779999999	-0.0258728879	-0.0788506059	-0.0426367349	-0.0315953568	-0.0372307459	0.1367674488	-0.0508680226	0.0036318933000000003	-0.0424652365	-0.0267325832	0.0226499067	-0.0067493589	-0.271609788	0.1503103029	0.0181645559	0.0026340388	0.1478851816	-0.093328114	-0.012662394399999999	0.1574455689	-0.0459455261	0.0458418051	0.0052505326	-0.146772659	-0.0459509034	-0.004627934	-0.19041965730000002	-0.11997749630000001	-0.1687844416	-0.0508378746	-0.0848929879	0.1768249072	-0.0425390612	0.033219904700000004	0.0818383152	-0.0467691442	-0.040778000099999996	-0.1009553173	-0.0008993998	0.0188485444	0.0051520975	0.0501430238	0.062750608	0.08809366019999999	-0.0082075608	0.11403204039999999	0.096283677	-0.0001544947	-0.0132516801	0.0588612622	0.0720349176	0.0595881258	-0.0351737886	0.0674708165	-0.09060574449999999	-0.0599483824	0.0615013272	0.038883232000000004	0.0299796913	0.0870144536	0.16144841880000002	0.0313645746	-0.0566572392	-0.10425343990000001	-0.158730393	0.1295579224	0.0008007037	-0.0774404633	0.1309077331	0.17577768300000002	0.018746728	0.0466033935	-0.06956173660000001	0.0357893129	-0.014231843899999999	-0.142084694	0.1342872306	-0.1408651793	-0.09302979539999999	-0.1838383897	0.007298008199999998	0.1343973071	0.0338327071	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0285719	3.5599999999996745e-05	1.2673599999997682e-09	0.00081635346961	-0.0314085	-0.046727	0.0009864938722499998	0.002183412529	0.145268	-0.02108399999999999	0.0004445350559999997	0.021102791824000003	-0.00490828	0.00195636	2.4091212558400006e-05	3.8273444496e-06	4.5017e-05	-0.000311528	9.7049694784e-08	2.026530289e-09	-0.0009472590000000002	0.0	8.972996130810005e-07	0.0	0.0	0.0	0.0	0.0
34213.80859375	103.109375	1170584698.4897616	10631.543212890623	21623.57421875	1.830078125	3.349185943603516	467578961.9937897	21830.80078125	-17.8203125	317.56353759765625	476583862.7506256	1.139501	22.548615	0.09361198	0.0452021043	0.0522173265	-0.0951721441	-0.044946269000000004	-0.011175837099999999	-0.0954541817	0.07376512610000001	-0.1397165984	-0.0223935237	0.0118438903	0.04716305269999999	-0.10547778070000001	-0.0084600679	0.1219963926	0.0250109375	-0.0550305497	-0.22005401789999998	0.0109714594	-0.0596530837	-0.048095880199999996	0.010772041599999999	-0.0699593063	0.2151259416	-0.07841669400000001	-0.0210006944	0.10053668140000001	0.0933109818	0.0520964598	0.08545777449999999	-0.1374725118	-0.1279353655	-0.0417532647	0.0874771853	-0.027137761	-0.0008398135000000001	-0.0905241109	-0.1253795419	0.2222514782	-0.0134421693	0.06588760540000001	-0.0050175146	0.045804491600000004	0.0908983736	-0.016373316399999997	0.056044342999999996	0.11652749849999999	0.0338675743	-0.10448386890000001	-0.023106525	0.0235893646	0.1005594069	-0.011332094099999999	-0.1238961563	-0.011625643799999998	0.1260262194	-0.0395070654	0.1272007513	0.016219156499999998	0.1364114879	0.0508716404	-0.061834923099999994	0.0697762835	0.1334668441	-0.034674797400000006	0.1188679211	0.031082619300000006	-0.1430058252	-0.034437070699999996	-0.0153956227	0.0935881873	0.16724625769999998	-0.0894291453	0.2001048889	-0.0238411975	-0.1072426302	0.0384510773	-0.0320990076	0.044230116900000005	0.0677848466	-0.03988403	-0.0528933529	-0.0144519685	0.0234560881	-0.011804468	0.1502640215	-0.0935175682	-0.0353551026	0.116417534	0.1482604117	-0.0108557694	-0.0414698835	0.1357500713	-0.0732934525	0.13323246619999998	0.0008582319	0.0358522169	0.09760010710000001	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0143408	0.014231100000000003	0.00020252420721000004	0.00020565854464	0.0203208	0.0517293	0.00041293491264	0.00267592047849	0.145326	5.80000000000025e-05	3.364000000000289e-09	0.021119646276000003	-0.00461704	0.00029123999999999985	2.1317058361600006e-05	8.482073759999996e-08	-8.142359999999997e-05	-0.00012644059999999998	1.598722532835999e-08	6.629802636959995e-09	-0.00108145	-0.00013419099999999987	1.1695341025000002e-06	1.8007224480999963e-08	0.0	0.0	0.0	0.0
34058.12890625	-155.6796875	1159956144.5947418	24236.165100097656	21604.69140625	-18.8828125	356.56060791015625	466762690.7592926	21814.19921875	-16.6015625	275.61187744140625	475859287.5553131	1.123965	22.241179	0.08725425999999999	-0.0664916563	-0.052107806900000005	0.1014509266	-0.012027203200000001	-0.008386044399999999	-0.1120953477	0.0212449994	-0.0776037768	-0.0904567077	0.0020048636999999998	-0.07012040900000001	0.0749004958	0.10695073949999999	0.063476203	-0.0970888297	0.0102049886	-0.15118886039999999	0.0324002453	0.1154120158	0.0676323434	0.14496562300000002	0.0186113979	0.0230502895	0.0545938385	-0.09485803960000001	-0.0273643555	-0.013232177900000001	0.15217967359999998	-0.060152015	0.0422408815	-0.1412168447	0.07969952799999999	-0.0612695117	0.0414293438	-0.10163586289999996	0.0070428220999999985	-0.027150976	0.050809188600000006	0.1317143857	0.043930556399999994	-0.0005944478	0.034793521699999996	-0.10043561449999999	0.020991877599999997	-0.06314483259999999	0.0619198275	-0.027691523	0.06265747769999999	0.0759076773	-0.0056100254	-0.0583415854	-0.0971297612	-0.1362248057	-0.0034261758000000003	0.1305687335	-0.0521201312	0.049813361900000006	-0.0194992629	0.0445137346	-0.0476462437	0.1230736861	-0.1010309351	0.053585027599999994	0.1526690397	0.0907875668	-0.0908076784	-0.2106530889	-0.0844084367	-0.0084313604	0.0792187592	-0.046262341500000005	0.1351823365	0.022203611499999998	0.0338281165	-0.0310845402	-0.0832406973	-0.1055561923	0.0486953772	0.1015200873	0.0636550729	0.0295623474	-0.0037607262	-0.0949988573	-0.056513272300000014	-0.0755022963	-0.1086758504	-0.1458211784	0.0170807339	-0.060978212699999985	-0.0565916749	0.0347042754	0.053412504900000005	0.0914451356	0.0895327266	-0.0635870463	0.0353941912	0.0142613551	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0285445	-0.0142037	0.00020174509369000004	0.00081478848025	-0.0235669	-0.043887699999999995	0.0005553987756100001	0.00192613021129	0.127856	-0.017470000000000013	0.00030520090000000046	0.016347156736000002	-0.00472623	-0.00010918999999999946	2.23372500129e-05	1.1922456099999882e-08	-1.5086400000000003e-05	6.633719999999997e-05	4.4006241038399975e-09	2.2759946496000002e-10	-0.00113978	-5.832999999999989e-05	1.2990984484e-06	3.4023888999999867e-09	0.0	0.0	0.0	0.0
34128.36328125	70.234375	1164745180.2569733	4932.867431640625	21613.646484375	8.955078125	80.19342422485352	467149714.35153586	21883.060546875	68.861328125	4741.882511138916	478868338.8981972	1.2731690000000002	25.193647	0.07017936999999998	-0.0026344403	-0.1263678001	-0.1193535839	0.0509871154	-0.0086274057	0.0208203516	-0.08676335810000001	-0.007955863	-0.1071653576	-0.0415144767	0.0769834354	-0.1084160111	0.0131220223	0.0163652225	-0.07727511690000001	-0.0546838586	-0.024300623900000002	0.1023118623	0.0986323101	0.0745256638	-0.0109403119	-0.026029213	0.060407262	0.0706079999	0.0398419196	-0.056660215199999996	0.0835958439	-0.012531423799999998	0.1192353681	-0.031882949	0.010703463799999998	-0.1255629291	-0.022743201499999997	0.0952244318	-0.1486116504	-0.07391104700000001	-0.0239254226	-0.0084807245	0.0765360084	0.049433680300000005	0.0399821545	0.0344954645	-0.044246168499999995	-0.05880580570000001	-0.031174357000000007	0.09259573609999999	0.039189096	0.1242390719	-0.0801200465	-0.07985614320000001	0.1062306067	0.048956405	-0.0067789024	-0.0078126787	0.005827420600000001	-0.071431939	-0.0229856927	0.0600370388	0.0301539054	-0.1020757305	-0.0729074751	0.0691608121	-0.0763164934	0.08727735539999999	0.111735448	-0.00047732300000000004	-0.046874377599999996	-0.0546584802	0.0715291333	0.061213341799999994	0.085675813	0.021884065699999997	0.0966962192	-0.046212156500000004	-0.0691392925	-0.0420190353	0.0435545879	-0.09958876109999999	0.0788330677	0.0098306381	0.013026342199999999	-0.037659625099999997	0.0016038873000000001	-0.030276517599999997	0.043327864800000004	0.025099658799999997	0.1214673052	-0.0013739748	-0.06282752280000001	-0.0424613483	-0.0707766881	-0.1321678837	-0.031904320699999995	0.0326873188	0.0039343152	0.0351532419	-0.0235425859	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0410631	-0.012518599999999998	0.00015671534595999994	0.0016861781816099998	-0.028073	-0.004506099999999999	0.0007880933289999999	2.030493720999999e-05	0.106293	-0.021562999999999985	0.0004649629689999993	0.011298201849000005	-0.00418298	0.0005432499999999995	1.74973216804e-05	2.951205624999994e-07	4.5017e-05	6.010340000000001e-05	3.612418691560001e-09	2.026530289e-09	-0.0011113	2.848e-05	1.2349876899999998e-06	8.111103999999999e-10	0.0	0.0	0.0	0.0
34129.40234375	1.0390625	1164816104.341568	1.07965087890625	21608.931640625	-4.71484375	22.229751586914066	466945926.64920425	21910.009765625	26.94921875	726.2603912353516	480048527.92978287	1.216752	24.077263	0.116455649	0.04348729	-0.011034896200000002	-0.0197511054	-0.138545897	-0.0116469097	0.0086984975	-0.0676019462	-0.0366775615	-0.08936660140000001	-0.0569866854	0.0893157834	-0.0385887904	0.18461495690000002	0.050011481600000005	0.026046473799999997	-0.10927424210000004	0.1995736357	0.0401260057	0.1004578822	0.0636221422	-0.2220319924	-0.0081163648	0.013393568400000002	0.1027259757	0.1225401334	0.0848516758	0.030613187799999997	0.0612284305	0.0034227895	-0.0265020781	0.07592008089999999	-0.0721642636	0.07419513900000001	0.012598656599999999	0.0381791779	0.0011074969	0.0996492709	0.012894074299999999	-0.0743748331	0.1119910607	-0.07418652860000001	0.2104633923	0.0660307755	-0.0464454269	-0.1100670574	-0.0052827846	0.044804137800000005	0.0477617794	-0.06625763259999999	0.1037812592	-0.0360319976	0.1615955067	-0.0519667724	-0.009067502199999999	0.0244313511	-0.0792566451	0.0400813513	0.0494476106	0.0510849155	-0.17296558280000002	0.0147114953	0.2268931725	-0.1312903751	0.0516160058	0.12815255720000002	0.0367902769	0.1155808625	0.1520960959	0.2008108046	-0.1119197585	0.11708843669999999	-0.10786584369999999	-0.08515999210000001	-0.0063549753	0.0312238393	-0.08274862919999999	0.0396572404	0.055336089299999995	-0.1569484918	-0.19039067829999998	0.0644967832	0.0215296119	0.0369832181	-0.0807934739	-0.0133636118	0.08017249480000001	0.0499697472	0.0540185462	0.019548241799999998	-0.0102487434	0.0136691266	0.0768243546	-0.0701900863	-0.0822412958	-0.015064331399999999	-0.05092523349999999	0.060850345	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.0300703	0.0109928	0.00012084165184000003	0.00090422294209	0.0008784989999999999	0.028951499	7.717604930009998e-07	0.0008381892943470011	0.0693807	-0.036912300000000016	0.0013625178912900007	0.004813681532489999	-0.0045528	-0.0003698199999999999	2.072798784e-05	1.367668323999999e-07	0.000231528	0.000186511	3.4786353121e-08	5.3605214783999996e-08	-0.00134695	-0.00023565	1.8142743025e-06	5.553092250000001e-08	0.0	0.0	0.0	0.0
34186.453125	57.05078125	1168713577.2678225	3254.791641235352	21618.978515625	10.046875	100.939697265625	467380232.05905527	21969.57421875	59.564453125	3547.9240760803223	482662191.3531647	1.115905	22.081692	0.111266049	-0.0179601701	-0.10585317820000001	0.0165911219	-0.0173683161	0.0092787633	0.08675653929999999	-0.19379554699999998	0.0404361546	-0.016871200000000003	-0.07432585309999999	-0.002634685	-0.0233578656	-0.0392615131	-0.0068477876	-0.053123029100000003	-0.0410452306	0.1186358101	-0.0852303865	-0.016850765900000002	0.0237127443	-0.0078589083	0.029672495099999998	0.054257988300000004	0.0849130343	0.0574497533	-0.06301938019999999	0.032329586800000004	0.0175341883	0.0441029329	-0.0189937987	0.1727210424	-0.0932801385	0.0383344049	-0.10107083830000001	-0.0851710875	-0.1338841345	0.0986318067	-0.0407948576	0.11466980550000001	-0.0664163159	-0.0182157104	-0.07069741339999999	0.1283704914	0.2715395211	0.00033779660000000017	-0.0005904276999999999	-0.0017589611	0.155114265	-0.056820302	-0.0232267589	-0.0364014676	0.1157827	0.09069550609999999	0.0081646399	-0.1199583209	-0.10553822269999999	-0.1028885721	0.06647683	-0.05149559980000002	-0.0321632819	0.023895485600000002	-0.053145629699999995	-0.0730262775	-0.039331723	0.1378704485	0.1009653692	0.0790657829	-0.0302065146	0.046494603600000003	0.0108674809	-0.0132775329	0.0323276579	0.023895366600000002	-0.077370315	-0.034128227000000004	-0.0935793509	0.0532645484	-0.1328148311	-0.0649821825	0.1158546387	-0.1021969953	-0.0423166022	0.050445944900000005	-0.0106178429	-0.0491532407	0.09868380800000001	-0.0256130666	0.045236652599999996	0.1280035362	0.0324531688	-0.10233396089999999	-0.0963236432	0.18338645920000002	0.045170910599999996	-0.0479554416	0.0078833987	-0.0572631999	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0355611	-0.0054908000000000005	3.014888464000001e-05	0.00126459183321	-0.0234847	-0.024363199	0.00055153113409	0.0005935654655136012	0.0345853	-0.034795400000000004	0.0012107198611600006	0.00119614297609	-0.00412216	0.0004306400000000004	1.69922030656e-05	1.8545080960000032e-07	0.000129526	-0.000102002	1.0404408003999998e-08	1.6776984676000002e-08	-0.0009472590000000002	0.00039969099999999976	8.972996130810005e-07	1.597528954809998e-07	0.0	0.0	0.0	0.0
34283.93359375	97.48046875	1175388102.6606598	9502.441787719728	21620.57421875	1.595703125	2.5462684631347656	467449229.5484772	21977.90625	8.33203125	69.42274475097656	483028363.13378906	1.19225	23.592402	0.12967305000000004	0.0299669115	0.1392505452	-0.029841460099999998	0.010856072	-0.0033016253999999996	-0.0073947802	-0.06599351190000001	-0.06948250190000001	0.06669002660000001	-0.0485476545	-0.0375755636	-0.0851408258	-0.0156853435	0.0558286329	0.0319968305	0.12147592609999999	0.0843340527	-0.0695304375	-0.0794681958	0.0200522243	-0.018598521200000002	0.0379484796	0.0219751143	-0.0788657645	0.0755592773	-0.0517530136	-0.053710635300000004	-0.11546905380000001	-0.00011001190000000001	-0.032547679100000004	-0.031823628799999996	-0.059849506799999994	0.0838387208	-0.0539245005	0.1676546143	0.104553769	-0.06110560440000001	-0.0866545807	-0.0202255906	0.041149390200000004	0.0441665572	0.1034048933	0.0174088495	0.1163155785	0.1151048256	-0.0659425669	-0.0242362779	-0.0712255259	0.026549562599999996	0.06392261190000001	0.05465369690000002	0.1038656091	0.1723980677	-0.0065650872999999995	-0.0200171585	-0.1012886167	-0.0061515375	0.0422777783	0.0738403037	0.0529913066	-0.0407595544	-0.0318928134	-0.0500275804	-0.0404982138	-0.0934711878	0.0549471654	0.0993505052	0.0037974237	-0.13036399099999998	-0.0845895982	-0.0370562837	0.014553013799999999	0.063741727	0.0783404271	-0.0005912265	0.022193739100000002	0.10897005550000001	0.0504498098	-0.09017784050000001	-0.0604661246	-0.0252322349	-0.0721384726	-0.0762730266	-0.0046340909	-0.0765615261	-0.0735492674	0.1012574767	-0.053592370300000004	0.0146340816	0.0660993158	-0.0821932082	-0.0648201083	0.004093815	0.0831558602	0.023284494500000003	-0.018704814099999998	-0.08779578960000001	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.0255329	0.0100282	0.00010056479523999994	0.00065192898241	0.044910000000000005	0.0683947	0.0020169081000000004	0.00467783498809	0.0346222	3.689999999999943e-05	1.3616099999999582e-09	0.0011986967328399998	-0.00477301	-0.0006508500000000006	2.2781624460100007e-05	4.2360572250000076e-07	0.000383422	0.000253896	6.446317881599999e-08	1.4701243008399998e-07	-0.00082774	0.00011951900000000022	6.851535076e-07	1.4284791361000055e-08	0.0	0.0	0.0	0.0
