name	intensity-avg	volume
Left-wm-bankssts	98.2168	2942.6
Left-wm-caudalanteriorcingulate	104.6004	3015.9
Left-wm-caudalmiddlefrontal	97.1298	6951.7
Left-wm-cuneus	91.5307	2084.9
Left-wm-entorhinal	79.8225	1162.6
Left-wm-fusiform	91.6803	6812.4
Left-wm-inferiorparietal	98.3515	9723.5
Left-wm-inferiortemporal	90.5227	5838.2
Left-wm-isthmuscingulate	102.7946	3519.4
Left-wm-lateraloccipital	93.5176	9269.7
Left-wm-lateralorbitofrontal	94.4229	6853.7
Left-wm-lingual	89.919	5843.2
Left-wm-medialorbitofrontal	91.9912	3610.5
Left-wm-middletemporal	90.9976	4813.1
Left-wm-parahippocampal	85.7143	1407.2
Left-wm-paracentral	93.8384	3552.8
Left-wm-parsopercularis	97.5403	2771.9
Left-wm-parsorbitalis	86.8462	1000.5
Left-wm-parstriangularis	95.5453	3208.1
Left-wm-pericalcarine	89.3407	2772.5
Left-wm-postcentral	91.8323	7173.9
Left-wm-posteriorcingulate	102.3898	4145.0
Left-wm-precentral	96.0056	12389.6
Left-wm-precuneus	98.5247	8124.8
Left-wm-rostralanteriorcingulate	101.743	2587.5
Left-wm-rostralmiddlefrontal	95.9933	12076.4
Left-wm-superiorfrontal	94.2395	17581.2
Left-wm-superiorparietal	96.2038	10060.7
Left-wm-superiortemporal	94.3986	7118.9
Left-wm-supramarginal	99.3419	8414.2
Left-wm-frontalpole	87.6653	245.7
Left-wm-temporalpole	75.2362	568.1
Left-wm-transversetemporal	99.9505	944.9
Left-wm-insula	94.0428	9064.7
Right-wm-bankssts	100.1312	2411.1
Right-wm-caudalanteriorcingulate	102.9042	2776.4
Right-wm-caudalmiddlefrontal	94.5557	5655.0
Right-wm-cuneus	90.5927	2041.5
Right-wm-entorhinal	77.3874	780.2
Right-wm-fusiform	92.4275	6633.6
Right-wm-inferiorparietal	96.2129	11878.2
Right-wm-inferiortemporal	89.2729	5820.6
Right-wm-isthmuscingulate	103.169	3155.2
Right-wm-lateraloccipital	93.28299999999999	8517.9
Right-wm-lateralorbitofrontal	94.8962	7812.4
Right-wm-lingual	87.6265	4533.2
Right-wm-medialorbitofrontal	93.9493	3506.3
Right-wm-middletemporal	89.9159	6579.5
Right-wm-parahippocampal	88.2446	1781.7
Right-wm-paracentral	94.1073	4429.0
Right-wm-parsopercularis	94.9798	2537.8
Right-wm-parsorbitalis	85.3238	1249.0
Right-wm-parstriangularis	93.5865	2650.8
Right-wm-pericalcarine	86.6765	2879.5
Right-wm-postcentral	91.0255	6308.8
Right-wm-posteriorcingulate	100.9121	3825.9
Right-wm-precentral	94.2847	12097.8
Right-wm-precuneus	97.0828	9065.9
Right-wm-rostralanteriorcingulate	105.0469	2385.8
Right-wm-rostralmiddlefrontal	94.7389	13668.5
Right-wm-superiorfrontal	92.7629	16724.3
Right-wm-superiorparietal	93.6359	10479.9
Right-wm-superiortemporal	93.0326	6593.5
Right-wm-supramarginal	97.7607	7514.8
Right-wm-frontalpole	79.5615	290.9
Right-wm-temporalpole	77.2409	624.3
Right-wm-transversetemporal	98.1403	662.8
Right-wm-insula	92.1892	8684.4
Left-UnsegmentedWhiteMatter	102.0792	31711.8
Right-UnsegmentedWhiteMatter	101.7963	32672.1
