csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
37419.8125	258.59765625	66872.74781799316	1400242367.5351562	23379.013671875	10.7421875	546578280.2697182	115.39459228515624	24068.853515625	-6.669921875	579309709.5566139	44.48785781860352	1.484622	28.049765	0.08322892999999999	-0.047965113399999995	0.0293885627	-0.0124831347	0.17589522929999998	0.0934584157	0.049021889699999995	0.1443953499	-0.0684280132	0.0129868742	-0.0392355006	-0.0896297739	0.0719173618	0.0004911690000000001	0.0760685617	0.0345082344	0.0435425058	0.0582965633	-0.012859787900000001	0.1261101026	0.0165158691	-0.090874725	0.022870767799999997	-0.1309138402	0.0726747611	0.0265549716	-0.06031673780000001	-0.1110693182	-0.18637622690000002	-0.0234868539	0.040067744	-0.0116563569	0.0658265729	-0.0595367864	0.0179841348	-0.0599758769	0.048629102699999996	-0.016219815500000002	0.0217573986	0.0095967328	0.049669938200000006	0.1200839006	-0.0480807371	-0.026237797900000002	-0.08540690869999999	-0.1408934686	0.038137137	-0.16802488010000002	0.012861948500000001	-0.0052571001	-0.095546881	0.0468779521	-0.11428733740000001	-0.0150375056	-0.028426616600000006	-0.0848077856	-0.0683114977	0.0160851341	-0.09252452900000001	0.0849851094	0.0632517276	-0.0754923271	0.0350714637	0.0428463903	-0.03917818	-0.14907094369999999	-0.018429181	0.0459963754	-0.043708801500000005	0.0316691436	-0.030159219100000002	-0.008936623000000001	0.176628769	-0.0738243956	-0.10688452119999999	0.011186299299999999	0.0261305638	0.0469158707	0.068681345	0.05193336	0.11296305539999996	0.0639896042	-0.1166538414	0.0082922479	-0.0959510193	-0.066974301	0.0441256559	-0.15453670949999998	-0.028605605899999997	-0.08295081809999999	-0.0785864737	0.0934196269	0.04597896940000002	-0.016103539899999998	-0.0730579298	0.016996400000000002	-7.199999999995405e-06	5.183999999993382e-11	0.00028887761296000013	-0.0140036	-0.02001743	0.00019610081296000001	0.0004006975038049	0.14933	0.020247999999999988	0.0004099815039999995	0.0222994489	0.00173988	0.0008246489999999999	3.0271824144e-06	6.80045973201e-07	0.000248626	0.0	6.181488787600001e-08	0.0	0.000580648	3.447699999999999e-05	1.1886635289999991e-09	3.37152099904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37146.3671875	-273.4453125	74772.33892822267	1379852595.2285767	23365.0546875	-13.958984375	545925780.5498657	194.85324478149414	24048.357421875	-20.49609375	578323494.6902504	420.08985900878906	1.253877	23.690174	0.09565339999999996	0.07922133370000001	0.0533867217	-0.038239356099999997	0.0820709127	0.0721658863	-0.0022258464	0.09341364519999999	0.12403514410000001	-0.0174469389	-0.0022044435	-0.0442829238	0.0159434615	-0.039804478	0.0198831188	0.1269925349	-0.1167760921	0.1315953415	-0.0327801277	0.0009451622	-0.027589140499999998	0.0354133941	-0.09155027210000001	-0.120776878	0.0796981865	-0.0758676242	-0.0415989427	-0.0684480824	0.0387269152	0.022721774900000002	-0.0290604054	-0.0565906588	-0.1094884369	-0.1845590284	0.163312803	-0.0940604232	-0.0394551483	0.0452743057	0.026207411099999998	0.0376830504	0.10455973630000001	0.0265388223	-0.1520476844	0.016330145	0.09485003439999999	-0.0354423186	0.0267504137	-0.029630400299999998	0.0383434446	-0.0975935335	-0.0684105153	-0.0114606798	-0.1227055584	0.0290331678	-0.011597757700000001	0.0933300271	-0.0579815052	0.0004442443	0.0246589627	0.0270064636	0.1827718811	-0.0077389962	0.0729108418	0.0066631177	-0.0636417661	-0.0253416673	-0.0216648232	0.044089861900000006	0.15644108199999998	0.10832429439999999	-0.0170368627	-0.0696203601	-0.066629215	-0.082516041	-0.0231606354	-0.0632715848	0.1223860521	0.12217837039999999	-0.046429465700000006	0.1598460166	-0.039590807	0.0583165532	-0.0811855575	-0.0414000707	-0.0439468846	-0.056862366799999994	-0.0324616469	0.059606124	-0.1273454611	-0.1398895971	0.0955184374	0.0922356034	0.042022206500000006	-0.0224686191	-0.0793255261	0.0169248	-7.160000000000152e-05	5.126560000000218e-09	0.00028644885504000003	0.0279495	0.0419531	0.0007811745502500001	0.00176006259961	0.136604	-0.012725999999999987	0.00016195107599999966	0.018660652816	0.00137074	-0.00036914	1.8789281476e-06	1.3626433960000002e-07	0.000680803	0.00043217699999999995	4.63492724809e-07	1.86776959329e-07	0.000563911	-1.6737000000000067e-05	2.8012716900000223e-10	3.1799561592099993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37241.56640625	95.19921875	9062.891250610352	1386934268.3911285	23384.361328125	19.306640625	546828354.724308	372.7463722229004	24058.568359375	10.2109375	578814711.5027199	104.26324462890624	1.465144	27.681755	0.05988984999999999	0.07342741559999999	-0.0688390272	0.0690777338	0.0334349556	0.0645742738	0.09974839460000001	-0.0218678135	-0.066792067	0.009632264599999999	0.121874526	0.05652867070000001	0.044812407400000004	0.023699544	0.0327323497	0.1685409134	0.1298154483	0.11249090640000001	0.0050423911	0.0141156175	0.0996047776	-0.1072483693	0.038776603	-0.0773068141	0.10449564060000001	0.0105377814	0.0348799857	0.0139930637	-0.094462821	-0.046823889699999996	-0.0648493455	-0.0980401267	-0.0081154365	0.0026993358	0.0632057749	-0.0436472779	-0.0828262023	-0.0004425766	-0.1032131268	0.0674710793	-0.0406975588	-0.0049391392	0.0126353644	0.0857304178	-0.0509318264	-0.0202404932	-0.0816863258	-0.0521682989	0.0703254185	-0.046818386399999995	-0.0647049891	0.1171421851	0.035284267	-0.0964300417	-0.0026870403999999996	0.033481934	0.0475838466	0.0347328224	0.0119489426	0.0061497969	0.11718382699999999	-0.1311149694	-0.0544310095	0.2253152179	-0.0536215513	-0.08615518230000001	0.0490577367	-0.0065574985999999995	-0.046487054400000005	-0.0376632327	-0.0836222053	0.09315712109999999	0.1058860226	0.0098105613	0.0595576837	0.1019127972	0.127660463	0.040466635099999995	0.0035269976000000002	0.0725869595	0.042620524699999995	-0.031026886	0.022418765099999998	-0.0653724058	-0.009881997	0.07570639950000001	-0.10371819880000001	0.0091576609	-0.1047201899	-0.0615978582	-0.0421375533	0.09101689380000001	0.0380022381	-0.0287576717	-0.0851160492	0.016944899999999995	2.0099999999995122e-05	4.0400999999980384e-10	0.00028712963600999983	-0.0080926	-0.0360421	6.549017476000001e-05	0.00129903297241	0.124423	-0.012180999999999996	0.00014837676099999994	0.015481082929000004	0.00140198	3.123999999999987e-05	1.9655479204e-06	9.759375999999918e-10	0.000607255	-7.354800000000001e-05	3.68758635025e-07	5.409308304e-09	0.000435766	-0.00012814499999999995	1.6421141024999993e-08	1.89892006756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37328.72265625	87.15625	7596.2119140625	1393433535.147232	23393.80859375	9.447265625	547270280.5210114	89.25082778930664	24023.408203125	-35.16015625	577124141.6939735	1236.236587524414	1.384448	26.15711	0.11111654999999998	-0.0654291597	0.0548727482	0.1026503349	0.0815433406	0.04700857	0.0402350092	0.0703523683	-0.0752439825	0.0333607483	0.0010604433	-0.0377977098	-0.022290881499999998	-0.0858334681	0.017944993700000002	0.0582002338	-0.0810793026	0.10579368089999999	0.0006498194000000001	0.11899489320000001	0.0945842333	0.1298170492	-0.021356569199999998	-0.0747260165	-0.0402505928	0.0596371442	0.1102150192	0.043188757	-0.07179924780000001	-0.029328901	0.05274298400000002	0.0372150419	-0.0729260764	-0.07848686070000001	0.0938544573	-0.045208259400000006	0.001457363	-0.077687743	-0.07509204309999999	0.019081678600000002	-0.08512208380000001	0.0182006076	0.1184410023	-0.0565485747	-0.063637915	-0.11197104179999999	0.024652611	0.0834850868	0.0316078519	0.0501451318	-0.0470625502	0.052401123499999994	-0.0488282607	-0.041136537599999995	-0.0040730522	-0.0293177035	0.0194622307	-0.0042818213	-0.0788625355	0.0078266719	0.12481622519999999	0.0144076168	0.1002265902	0.0269468864	-0.06148175190000001	0.090862046	-0.12545996269999998	0.051514694699999995	-0.1165689206	-0.030254678700000006	-0.1381795982	-0.009755739	-0.0193703934	0.0126352043	-0.09372696220000001	0.0235710267	0.0669094713	0.1576986131	0.0542562124	-0.0556115796	-0.060953493399999996	0.042234412199999995	0.0243153668	-0.0688843483	0.032347079	0.0424051071	0.0875759067	-0.0381522844	-0.0723356914	-0.10820663259999999	0.0129389276	0.0897639565	0.0339251109	-0.0349494174	-0.0903946745	0.0168933	-5.15999999999954e-05	2.662559999999525e-09	0.00028538358489	0.0476204	0.055713	0.0022677024961599997	0.003103938369	0.134672	0.010249000000000008	0.00010504200100000016	0.018136547584000004	0.000829709	-0.000572271	6.884170246810001e-07	3.27494097441e-07	0.00087734	0.000270085	7.697254756e-07	7.2945907225e-08	0.0003760630000000001	-5.9702999999999926e-05	3.5644482089999913e-09	1.4142337996900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37067.63671875	-261.0859375	68165.86676025389	1374009691.9132233	23384.5625	-9.24609375	546837763.3164061	85.49024963378906	24038.408203125	15.0	577845068.9400673	225.0	1.552045	29.323618	0.07927813000000003	0.058976602999999996	0.1038194143	-0.0196565464	0.08590970199999999	0.0557515213	0.0444234041	0.0119688452	0.0393792382	0.1015276147	0.0801492367	-0.067842308	0.0259624434	0.0022327632	0.02655249	0.0900107415	-0.0238488171	0.1172018567	-0.0222224988	-0.0090159899	0.0743091667	-0.0998055626	0.032264361	-0.1046835741	-0.022568449100000002	-0.0947691327	0.0001218141	-0.0274061783	-0.0181520772	0.1155875631	-0.06450920610000001	0.0357153152	-0.0479612945	-0.13302590179999998	-0.0044640721999999996	-0.0381361603	-0.1014732125	-0.0275854869	-0.1625660998	-0.0674661932	-0.0490258992	-0.0034159625	0.0836020187	0.0046550811	0.0844636613	-0.09245862460000001	-0.007455079200000002	-0.0284049967	-0.0217005775	-0.020392422099999998	-0.053897821299999996	0.0813469734	-0.0108873671	-0.0702996579	0.0465554776	0.0293304369	-0.11434403550000001	-0.0373894298	0.014513701399999999	0.0309049748	0.1230481672	-0.047933265999999995	0.1001385502	0.092703285	-0.0387805091	-0.109198266	-0.0387843884	-0.0480235123	-0.0175347777	0.1108662201	-0.1046833692	0.0070113778	0.0394665312	-0.10966424960000001	0.1554377308	0.0074073744	0.0494855025	0.07646976379999999	-0.0010320699000000001	-0.0203422913	-0.092195301	-0.1354828358	-0.011327198799999999	-0.0477325317	-0.0698055589	0.0948813032	0.201306827	-0.06232148	0.08450053769999999	0.052643420999999996	0.1055574319	0.0884772626	0.029796957000000002	-0.041022905299999995	-0.09512965550000001	0.0169194	2.610000000000112e-05	6.812100000000586e-10	0.00028626609636000003	0.00895712	-0.03866328	8.022999869440001e-05	0.0014948492203584	0.149228	0.014555999999999987	0.0002118771359999996	0.022268995984	0.00128257	0.000452861	1.6449858049e-06	2.05083085321e-07	0.0008118839999999999	-6.545600000000009e-05	6.591556294559997e-07	4.284487936000012e-09	0.000378401	2.337999999999949e-06	5.466243999999764e-12	1.43187316801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37122.4765625	54.83984375	3007.408462524414	1378078266.1333618	23371.671875	-12.890625	546235046.232666	166.168212890625	24039.3515625	0.943359375	577890423.5454713	0.8899269104003906	1.584627	29.939201	0.07366112999999999	0.1219371042	0.0008387413	0.0115889671	0.042629140700000005	0.0399129645	0.0122216432	0.15559543509999998	0.1477094717	-0.1367401136	-0.0326021348	0.010007747800000001	-0.0126068928	-0.06485203490000001	0.0894038872	0.0216192042	-0.0735063448	0.1506375476	-0.0612457243	0.0454007584	0.0857460622	0.0329862293	0.048413775199999995	-0.08508529470000001	-0.079218087	0.06640641530000001	-0.044349325700000004	-0.06092915910000001	-0.025356335600000002	0.051936645700000006	0.059695178499999994	-0.0600800784	0.035843779	-0.17566073010000002	0.017616909	0.0773039736	0.034000656000000004	-0.0018779013	-0.0364822739	-0.043483173099999994	0.0141565172	-0.0782124509	-0.0805328919	0.0868686815	0.049357102699999995	-0.0219216423	-0.012462796200000001	0.0141899511	0.011163815700000001	-0.059083139699999995	-0.0365350696	-0.0633243487	-0.2182260567000001	0.0737243742	-0.0617709833	0.0873063674	0.0322325164	0.0055528455000000004	0.052905548899999995	0.104420938	0.1122403301	-0.0164767775	0.15749668349999998	0.0378958525	0.0204655441	-0.052026540700000005	-0.0956079929	-0.013029218899999999	0.036988179700000005	0.0139429249	-0.0225400049	0.0448996941	-0.0804474641	-0.1265108416	-0.04656593269999999	-0.0823429973	0.08089648690000001	0.05553671	0.1191507674	-0.0382278749	0.0577310746	-0.0782327251	0.075973779	0.0641761996	-0.0188448386	-0.0951781173	-0.0847360842	0.0712072733	-0.0749083871	-0.0024223507	-0.0256245528	0.08715729609999999	0.0256239856	-0.0469575846	-0.0992925156	0.0168879	-3.150000000000028e-05	9.922500000000177e-10	0.00028520116641000005	0.0456749	0.036717780000000005	0.0020861964900100003	0.0013481953681284005	0.167251	0.018023000000000008	0.00032482852900000037	0.027972897001	0.000979898	-0.00030267199999999987	9.60200090404e-07	9.161033958399995e-08	0.00087734	6.545600000000009e-05	7.697254756e-07	4.284487936000012e-09	0.000368752	-9.649000000000027e-06	9.310320100000056e-11	1.3597803750399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37194.0234375	71.546875	5118.955322265625	1383395379.4692993	23400.3046875	28.6328125	547574259.4678345	819.8379516601562	24061.943359375	22.591796875	578977118.2297707	510.38928604125977	1.2583950000000002	23.775528	0.05479955	0.0293445678	-0.0658075133	0.0831522642	0.0149321791	0.0225118063	0.054877748399999995	0.0832792339	0.0009121252	-0.0486555773	0.0197563955	0.034564629	-0.055246934500000004	0.0238176986	0.0275997884	0.1295801692	-0.1175136658	0.0585073477	0.0052590377	-0.09029653789999999	0.054712211	-0.0387102887	0.0155754246	0.059436735	-0.0616261989	0.1075860934	-0.017017199099999998	-0.0101335008	-0.081406544	0.0117273423	0.0195158953	-0.021342950899999998	-0.016877163400000002	-0.0409716751	0.015705778899999998	-0.0668284041	0.0733719158	-0.0282231911	0.025800572799999998	-0.0305696296	-0.07254836070000001	-0.0134002279	-0.08649934810000001	0.05340933900000002	-0.04219053	0.0029024546000000003	-0.0619714568	0.051837449199999996	0.1113510907	-0.0917061606	-0.021769788300000002	0.0408531799	-0.0973732695	-0.0035107615999999996	-0.0038678056	-0.011296941699999999	0.0371414822	-0.0193437727	0.0587752841	-0.0198402691	0.1466488746	0.0604028358	0.028915230099999998	-0.0001787965	0.0692875074	-0.0715974894	0.0148062109	-0.11724707449999999	-0.0128843206	-0.060110757199999997	-0.09195563300000001	0.07919367990000001	-0.041343691200000005	-0.0626698007	-0.0266326382	-0.084503541	0.026406242400000002	-0.031235867400000002	0.042763383200000005	-0.0478783452	0.029847078	0.022783342400000003	0.0230165358	-0.0078976924	-0.09206192199999999	-0.1708333638	-0.0133218229	-0.0165650003	0.12929896859999998	-0.011411130700000001	0.0624666783	0.0858045533	0.0214124734	-0.052733374400000005	-0.10285821880000001	0.0168987	1.0799999999998313e-05	1.1663999999996352e-10	0.00028556606169	0.0166562	-0.029018700000000005	0.00027742899844	0.0008420849496900002	0.149228	-0.018023000000000008	0.00032482852900000037	0.022268995984	0.0011299	0.00015000200000000002	1.2766740100000002e-06	2.2500600004e-08	0.00087734	0.0	7.697254756e-07	0.0	0.000373691	4.939000000000029e-06	2.4393721000000283e-11	1.39644963481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37290.28515625	96.26171875	9266.318496704102	1390565367.034439	23400.890625	0.5859375	547601682.0432129	0.34332275390625	24037.390625	-24.552734375	577796148.0588379	602.8367652893066	1.2352900000000002	23.339001	0.07540057	-0.0387340989	0.0777673173	0.0152736454	0.0902207452	0.0363169492	0.038768511	0.0827030906	-0.0725450312	0.0985039766	0.0089416673	-0.0621656647	0.029703519100000002	0.032849467400000006	0.0671458046	-0.0205853488	-0.0123164108	-0.039245898700000004	0.0654951061	0.0313765627	0.085807676	-0.0033039928000000002	-0.0781764905	-0.0695597779	-0.053888911500000004	0.18413640039999998	-0.111422724	0.053327760300000006	-0.1924904289	-0.0464814007	-0.0047725427	-0.0365888303	0.1484937801	-0.0099149311	0.027924136000000002	0.0283399571	0.048136178099999996	-0.0372989171	0.0103790363	-0.0463647716	0.034010880800000004	0.12375210939999999	0.0445010698	-0.058988723	-0.0259716796	-0.1231128923	0.0085265103	-0.0492199029	0.0001275784	0.0276549799	-0.0365712543	0.07179361299999999	-0.04380660980000002	-0.048800151900000005	0.0449136177	-0.1307481735	-0.0668771935	0.0213354156	-0.0130807378	0.05829084900000001	-0.0162823547	0.04361192480000002	-0.066477905	-0.0239719108	0.022412207000000003	-0.15232997939999998	-0.028804258500000002	0.0216225536	-0.0921454402	-0.1357517878	-0.0972883674	0.025468125499999997	-0.0082760539	-0.024288413300000002	-0.1089882794	-0.0908819416	-0.0152579571	0.0353089319	-0.028936128199999998	-0.039931888	0.1274586264	0.022847497799999998	-0.062380497300000004	0.0864786786	-0.0108850363	0.0620718533	0.1305868588	-0.0489343115	-0.10564381	0.0330679735	-0.0534549624	0.0844195428	0.017168754799999998	-0.05833073110000001	-0.1058053206	-0.00120487	-0.01810357	0.0003277392467449	1.4517117169e-06	0.0500694	0.033413200000000004	0.00250694481636	0.0011164419342400002	0.145895	-0.003333000000000002	1.1108889000000016e-05	0.021285351025	0.000979898	-0.00015000200000000002	9.60200090404e-07	2.2500600004e-08	0.00087734	0.0	7.697254756e-07	0.0	0.000112677	-0.000261014	6.8128308196e-08	1.2696106329000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37077.328125	-212.95703125	45350.69715881348	1374728260.888916	23370.826171875	-30.064453125	546195515.9559975	903.8713417053224	24029.744140625	-7.646484375	577428603.4639015	58.46872329711914	1.28444	24.267612	0.082621435	0.0888393275	0.0802114305	-0.0046663487	0.023990869300000002	0.0303166783	-0.012632600700000001	0.0768638095	0.1154445492	0.0197837095	0.012198994199999999	0.0007717617	0.0196796316	0.0143872757	0.0015856238	0.033889331200000004	-0.1290945413	0.0446927816	-0.011484461999999999	-0.1320920709	0.009308193499999999	0.0604579212	-0.1086373482	0.0027593819	0.0674809553	-0.1108500706	-0.08373975110000001	0.1523666601	-0.0129502949	-0.1016219166	0.0164799802	-0.0577109633	-0.0605645723	0.036436800299999995	-0.1500326648	-0.028838813900000006	-0.05943845110000001	0.05458777980000002	0.0344771627	-0.0709883007	0.053334064199999996	0.0157675785	0.023276139900000003	0.0236545175	0.1068735742	-0.0474620425	-0.0262258334	0.021891549399999998	0.0174890205	-0.0380702755	-0.026337554300000003	-0.0197024652	-0.0980472917	0.0241182925	0.0477341288	0.0375235468	-0.059074707000000004	0.046397777300000005	0.1020920327	-0.014642461599999997	0.0721934275	0.1037429106	0.0293099798	0.0208418029	0.012601601	-0.028204751400000002	0.0988185286	0.009444930899999999	0.1367127633	0.0018638679	-0.1009433649	-0.1029066042	-0.0807883356	0.1650813806	0.0502998107	0.0089127059	-0.067090155	-0.1135262378	-0.027675723	0.0858737275	-0.0178025297	-0.001967012	-0.005589173	-0.032058552000000004	-0.059353930599999986	0.016741401	0.0044716205	0.0136514095	-0.0028515240000000002	-0.0262062533	0.0769870894	0.0830027857	0.0128992127	-0.0637307152	-0.1081160967	0.00230055	0.0035054200000000004	1.2287969376400005e-05	5.292530302500002e-06	-0.0122254	-0.0622948	0.00014946040515999995	0.00388064210704	0.149234	0.003339000000000009	1.1148921000000058e-05	0.022270786756000003	0.00109593	0.00011603199999999983	1.2010625648999998e-06	1.3463425023999968e-08	0.00087734	0.0	7.697254756e-07	0.0	-4.09353e-05	-0.00015361229999999999	2.3596738711290003e-08	1.67569878609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37142.44921875	65.12109375	4240.756851196289	1379561533.9674225	23378.11328125	7.287109375	546536180.5909576	53.10196304321289	24051.404296875	21.66015625	578470048.6517372	469.16236877441406	1.535943	29.019386	0.06627134999999999	0.11462799970000001	-0.06760564179999999	0.084656878	0.0163469155	0.024648967400000003	0.12209922570000001	-0.054173905300000005	-0.0292679056	-0.0005173843	0.1182045084	0.0771101831	0.021469688900000002	0.0152542883	-0.0776328186	-0.0374247274	0.0557978488	0.1571661973	0.0137912674	-0.0261344988	0.1315130544	-0.07934203320000001	-0.0523728876	0.0475862262	0.011702571799999999	0.06751322280000001	0.1160401336	0.1015620381	-0.0363192889	-0.0070371407	0.0343913077	0.1349679532	0.0382617712	-0.019966738	-0.0398633079	-0.1448616247	-0.119382605	0.044627622	0.0294205695	0.0774102131	-0.00040257910000000017	-0.0291596219	-0.0604367783	0.13877211949999999	-0.0339193858	-0.0281778762	-0.0581748741	0.0029893480999999998	0.0320203331	0.051305582999999995	-0.0185826397	0.12104131580000001	0.042740215	-0.060670875	0.0022145309	0.0382708365	0.0859164573	0.06523647240000001	0.0525697819	-0.0650431473	-0.028744225	-0.0803271326	0.10256780289999999	0.102859757	-0.092020461	0.031894044100000005	0.018214766299999997	-0.0644456792	-0.2040900513	-0.1123103548	-0.0494943729	-0.0497047207	-0.0321389407	-0.0890557768	0.1005920247	-0.0573105455	0.0099195913	-0.1034460955	0.0078802782	0.19106897539999998	-0.001722303	-0.0041099102000000005	-0.0725524822	-0.11481305800000001	-0.0670472305	0.0121060752	-0.12634922380000002	0.1080266344	0.0205671131	0.036890943100000004	0.0004998611	0.0815548146	0.008610269	-0.0689150546	-0.10977664990000001	0.011310400000000002	0.009009850000000002	8.117739702250003e-05	0.00012792514816000006	-0.008774499999999998	0.003450900000000001	7.699185024999996e-05	1.190871081000001e-05	0.197243	0.048009	0.0023048640809999995	0.038904801049	0.000979898	-0.00011603199999999983	9.60200090404e-07	1.3463425023999968e-08	0.00087734	0.0	7.697254756e-07	0.0	-4.09353e-05	0.0	0.0	1.67569878609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
