csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
28983.146484375	-4.177734375	840022780.1347389	17.45346450805664	21015.99609375	-1.255859375	441672091.81251526	1.5771827697753906	20794.6171875	6.990234375	432416103.97467035	48.86337661743164	0.815951	14.959952	0.07094926	-0.0031858038	-0.08669910199999999	0.16874366510000002	0.0025988735	0.1022833417	0.0104262834	0.1285793305	-0.0043719271999999995	0.0092901848	-0.0320283064	0.020372095	0.0042192605	-0.038904936800000005	0.07740899450000001	-0.0396155647	-0.07588282240000001	0.021603032299999998	-0.0866706526	0.13070406810000001	0.0718650237	-0.09616230140000001	0.0227985548	0.1184321852	-0.0836962119	-0.053889337999999995	0.0504693062	0.1303815139	0.017581106399999998	-0.0716088911	-0.0111847518	-0.0806781734	0.063177176	-0.0028850517	0.0209294102	-0.0485843906	-0.0054474024	-0.05535303	0.1466078782	0.1120133165	-0.0225410329	-0.0578192866	-0.1039627498	0.025713449300000003	0.0612567388	0.0533958858	-0.0870867051	-0.1824005562	0.0377219821	-0.0242068251	-0.0195992259	-0.1120523501	-0.1427239745	-0.0603155404	-0.0460036362	-0.0299420547	0.061946593200000004	-0.0855373358	-0.06356253769999999	0.1094842467	-0.06766847570000001	-0.0102576569	0.0009533987	-0.0452336292	0.0150874325	0.1123039435	0.0262654325	-0.0408112865	0.0265362536	-0.0095116995	-0.1491566951	-0.1314691995	-0.0451601601	-0.0509017032	-0.0194004534	0.0142049746	-0.0326155602	0.09587520279999999	-0.002919218	0.09110998740000001	-0.039217292200000003	0.0088448464	0.019681009699999998	-0.09534989449999999	-0.0636720012	-0.0553751655	-0.0373118661	-0.0489132147	-0.0022737187	-0.0485509118	-0.0070102375	0.045764352300000005	0.0830284376	-0.04298447440000002	0.1558342994	-0.1002864419	0.0534199625	-0.029661409700000002	0.074604148	-0.0936996168	0.1008937279	0.0584229215	0.0845511243	-0.0042478315	-0.0904527076	0.00624567	-0.00260465	6.784201622500001e-06	3.90083937489e-05	0.0490982	0.026597299999999997	0.0007074163672899996	0.0024106332432399995	0.0469719	0.0288498	0.0022063593896100003	0.0008323109600399999	0.0004720530000000001	-9.91399999999992e-06	9.82873959999984e-11	2.2283403480900002e-07	8.975360000000001e-05	-5.52654e-05	8.055708712960002e-09	3.0542644371599995e-09	6.426320000000002e-05	-0.00019277080000000001	3.7160581332639996e-08	4.129758874240002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29093.1953125	110.048828125	846414013.491272	12110.744571685791	21040.88671875	24.890625	442718913.9112701	619.543212890625	20847.65234375	53.03515625	434624608.24586487	2812.727798461914	1.060819	19.449467	0.19719798	-0.1436114742	-0.0579839512	0.08608937859999999	-0.0363228322	0.0364418418	0.1490838573	0.0584709454	-0.0109725648	-0.0034102186	-0.051619043200000006	0.1509876975	-0.1184000311	-0.0249445981	0.010126797600000001	-0.0707858733	0.009034542	0.027019215699999998	-0.0465860832	0.0187172471	0.0167626939	0.041221127	-0.0880938581	0.2144304821	0.0252185623	-0.0867268434	0.1810438558	0.0009169584	-0.2599601787	-0.1470805103	0.11497873439999999	0.1566916998	0.1470623235	0.0026446752	-0.0227109071	-0.0462146435	0.0508873737	-0.0667853107	0.1717377217	0.0217736823	0.038780023399999995	-0.0782572712	-0.022315541499999998	-0.08925750939999999	0.0098008117	0.18067964690000002	-0.1128732057	0.08895229800000001	-0.0517712459	-0.0746024688	-0.1282436506	-0.0017491771	-0.0913380142	-0.032970183300000004	-0.0890335483	0.029300018100000002	0.0175957229	-0.1548844825	0.0374018324	0.06393691280000001	-0.040526064900000006	0.0280142667	0.0320165346	-0.1262876899	-0.022094710400000002	0.08735057630000001	0.074696965	-0.16940582210000002	0.0203685095	0.0486454849	0.0068809896999999995	-0.11672617449999999	-0.07393490059999999	-0.28298305030000004	0.0925475251	-0.0961632658	0.0005301634	-0.0501333654	-0.0539787782	-0.16828602980000001	-0.0643344696	-0.0135140027	0.08558596339999999	-0.1440510624	0.043652566799999994	0.10293830470000001	-0.08268556099999999	0.0719901412	0.0215936041	0.13791896	0.1012936249	0.1169536066	-0.0162064705	-0.0784215892	-0.0193205813	-0.09759058429999999	0.0429829986	-0.04945681	-0.0111644739	-0.10889305310000001	0.08542869939999999	0.2006818232	0.082490912	-0.0099026625	-0.0959136145	0.00622926	-1.640999999999969e-05	2.692880999999898e-10	3.880368014760001e-05	-0.0312847	-0.0803829	0.006461410612409999	0.0009787324540900001	0.00874398	-0.03822792	7.64571862404e-05	0.0014613738675264	-0.000597359	-0.001069412	1.143642025744e-06	3.56837774881e-07	3.47404e-05	-5.501320000000001e-05	1.2068953921599998e-09	3.026452174240001e-09	0.000511253	0.0004469898	1.9979988130404e-07	2.61379630009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29150.4375	57.2421875	849748006.4414062	3276.6680297851562	21088.828125	47.94140625	444738671.685791	2298.378433227539	20819.884765625	-27.767578125	433467601.653904	771.0383949279785	1.3663809999999998	25.051748	0.23897786	-0.028665882900000002	-0.0419864747	0.0417716248	0.0179367579	-0.1110001945	0.1138074089	0.015637346899999998	0.04876951349999999	0.03943557	-0.1060904637	-0.0053759171	-0.021454695899999997	0.0207390155	0.1331941029	0.10369288689999999	-0.0879931615	0.05714151570000001	-0.0805731214	-0.10773591769999999	-0.08288952940000001	0.0722331928	0.040223693399999996	0.0460029639	0.0120566592	-0.0932590094	-0.020706856200000002	0.15519206789999998	-0.0482713942	-0.0490781324	-0.1941360189	0.083109072	-0.0054741624	-0.028221884	0.119885718	0.0175190475	-0.07857882669999999	0.1506250676	0.0684185526	-0.0076771999	-0.06160585690000001	0.1354336732	-0.0775758302	0.0472677313	0.0066246412	-0.2129717348	-0.0054131387	-0.0104732896	0.0652115244	-0.2042780596	-0.0246590631	-0.013031810900000001	-0.007174268	-0.08105614650000001	-0.0715085427	0.0639057908	0.1003931151	-0.0544678105	0.1399023236	0.0400730138	-0.0103490193	0.1331567197	-0.0356138875	-0.0434952054	-0.0049334319	0.0196051389	0.12592385609999998	0.0820812513	0.1821657538	-0.1507739588	0.0506455843	0.0377236294	0.062402893099999995	-0.09529094169999999	-0.053799457300000006	0.029087621	-0.050223501399999995	0.039846864700000005	-0.0147526236	0.1614229877	0.0501073014	-0.025194588799999997	0.06419586099999999	-0.1667327057	0.10959328800000001	-0.0675152601	0.047786712300000006	0.0741292793	-0.0240732129	-0.1287066691	0.0022041395	-0.1288951555	0.1588505966	0.0029338075	0.1663789481	0.12939950279999998	-0.0557923742	0.0235738921	-0.13228219130000002	0.0436342984	0.0195195336	-0.155905435	0.0803860294	-0.015536046599999999	-0.1009072399	0.00624975	2.0489999999999745e-05	4.1984009999998945e-10	3.90593750625e-05	0.0465463	0.077831	0.006057664561	0.0021665580436900003	0.0681024	0.05935842	0.004637936885759999	0.0035234220248964	0.00104813	0.001645489	2.707634049121e-06	1.0985764969e-06	3.47404e-05	0.0	1.2068953921599998e-09	0.0	0.00012138300000000005	-0.00038987	1.5199861689999998e-07	1.4733832689000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29122.6015625	-27.8359375	848125921.7681273	774.8394165039062	21040.34765625	-48.48046875	442696229.49586487	2350.3558502197266	20850.041015625	30.15625	434724210.35324484	909.3994140625	1.316061	24.129164000000006	0.04001529	-0.0511601157	-0.021559104300000003	0.0805578619	0.0157735304	-0.0340093408	0.0815871209	0.0379012757	0.0604422689	0.0275337232	0.0194842789	0.0856213589	-0.024718570099999997	-0.0317781054	-0.014979770600000001	0.043273548700000004	-0.058472972699999994	0.0657086442	0.0382715032	-0.1297657567	-0.0616106975	0.049291619800000006	-0.1116808112	-0.0082742179	-0.054772292300000004	0.0609064442	-0.0028868965999999997	-0.0520519717	-0.0666506477	0.1583989712	-0.1230804641	-0.0102991157	0.07828634799999999	0.0028765082	-0.1115617525	0.023866981699999998	0.2094513058	0.0816141101	0.0858273224	0.0342323139	0.0649251751	-0.0385087732	-0.046484068899999995	-0.1044465524	0.0055295013	0.0010877445	0.055070138899999996	-0.1102637294	-0.1212757458	0.13905401	-0.0410718882	0.0005844754	-0.09334737900000001	-0.0644801011	-0.035473645299999995	0.0356534664	0.0818067068	-0.0596236958	0.0462098891	0.0414431077	0.0445363871	0.0113886973	-0.0525355764	-0.0826939253	0.0032888977	-0.0227072514	-0.0489557501	0.0373407094	0.073984128	0.018749423600000002	0.1064474299	0.026472043799999997	-0.0042674234	-0.0763168042	-0.025392858799999998	0.2243993148	0.0268498274	0.1046512677	-0.140904972	-0.1402454896	0.08453844	0.0098680668	-0.0374419724	0.0612146971	-0.057890185999999996	0.0076308486	0.08106490940000001	-0.0315168747	-0.105857731	0.1072061937	0.1192509651	0.0766100666	-0.043916443099999994	-0.1517860411	0.0338828424	0.0514852624	-0.0342764922	-0.1141896381	0.09595420619999999	0.0701054562	-0.1082810681	-0.023074759900000002	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.0018074	-0.00805715	6.491766612250003e-05	3.2666947600000013e-06	0.0465219	-2.440000000000081e-05	5.953600000000395e-10	0.00216428717961	0.08487759999999997	0.016775199999999976	0.007204206981759996	0.00028140733503999923	0.0008020789999999999	-0.0002460510000000001	6.054109460100003e-08	6.433307222409998e-07	3.47404e-05	0.0	1.2068953921599998e-09	0.0	6.426320000000002e-05	-5.7119800000000035e-05	3.262671552040004e-09	4.129758874240002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29194.5703125	71.96875	852322935.7315062	5179.5009765625	21024.4375	-15.91015625	442026972.1914063	253.1330718994141	20825.4296875	-24.611328125	433698521.6690064	605.717472076416	0.997181	18.282696	0.01678311000000001	-0.0462549182	0.0337628861	-0.013764195900000002	0.06349432440000001	0.0261920764	0.10191905679999999	0.0594674238	0.0993504334	-0.014696899	0.024266781400000003	0.0528602017	-0.0016381691000000001	-0.063139864	0.09092310890000001	0.0709223935	0.09033110650000001	-0.1765467449	-0.030491294900000007	-0.0776159688	0.012327888899999999	0.0362975221	-0.056039613700000004	0.049659587699999994	0.005249930799999999	-0.0468558559	-0.10338764339999999	-0.137989095	0.1546064489	-0.08817421550000001	0.0102654957	-0.015140550800000001	0.1794734508	0.061146003	-0.0251676056	-0.0377051657	0.1481417208	-0.1363814691	-0.1778736741	-0.0114820038	0.0583921121	0.1379302947	0.1882635029	0.038420440099999995	0.12653985269999998	0.020502136100000002	0.2005139652	0.008313504000000001	-0.1081109915	0.120769735	-0.0206573803	0.058850181200000004	0.007619382900000002	-0.0770385496	-0.0478448321	0.10131644220000001	0.0221757953	-0.0817443158	0.0016169710999999999	0.0562656468	0.0615575286	0.00481881	-0.0678816026	-0.08409165910000001	0.0346554035	0.07798828070000001	-0.0512715175	0.18183570940000002	-0.0576974337	-0.07425534019999999	0.0205651192	0.099292646	-0.050352594199999996	-0.1316246733	-0.0790212699	0.0144584881	-0.0625011263	0.0303336496	-0.1615278703	0.0636831922	0.0738607968	0.1110341867	-0.0029928987	0.0055920675	0.038987629100000004	-0.0445928198	-0.0681035908	-0.1017789237	-0.0742697174	0.0184758631	0.0325430066	-0.014054665800000001	-0.1880890335	0.1111173921	-0.3066903165	0.0541468492	-0.0234808407	0.07730868980000001	0.0176361912	-0.14222033779999999	-0.0068068442	0.11035140380000001	0.0760468362	-0.0266897442	-0.1093977275	-0.00124029	0.0005671100000000003	3.216137521000003e-07	1.5383192841e-06	0.0541502	0.0076282999999999985	5.819096088999998e-05	0.00293224416004	0.0848807	3.100000000033632e-06	0.007204733232490002	9.610000000208515e-12	0.0006303869999999999	-0.00017169199999999998	2.9478142864e-08	3.973877697689999e-07	3.47404e-05	0.0	1.2068953921599998e-09	0.0	6.426320000000002e-05	0.0	0.0	4.129758874240002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29110.48828125	-84.08203125	847420527.9727937	7069.787979125977	21039.966796875	15.529296875	442680202.8136025	241.1590614318848	20792.931640625	-32.498046875	432346006.21170425	1056.1230506896973	0.977373	17.919529	0.042369050000000005	-0.1512144367	-0.043770324400000005	-0.0285561224	0.0393003862	-0.0037330085999999997	0.1511684293	0.0113336509	0.0538043675	-0.0691401247	-0.0285463027	-0.046968381100000005	-0.046668769299999996	-0.056529940599999995	-0.0139301718	-0.029489961000000002	-0.0152456146	-0.023285959199999998	-0.1362922557	-0.0396558383	-0.1103803455	-0.1401310677	0.0913029348	0.0367214114	0.005396672900000001	0.042213067699999995	0.12524107880000002	-0.0495393617	0.09090983109999999	-0.023737253599999997	-0.1431380712	-0.1395828221	-0.0592336422	-0.04527694980000002	0.0043495541	-0.025826367700000002	-0.0867685258	-0.0299977684	-0.0380234182	-0.0785556183	0.0267847455	0.1743806865	-0.048234721200000004	-0.2583782373	-0.009778102299999999	0.1500758158	0.0146115679	0.0043814646	-0.0498649017	0.0965199452	-0.15761855730000002	0.0478989922	0.0240419144	-0.0530007427	-0.0508729315	-0.0157455965	-0.0176863016	-0.1392483065	0.0488099255	-0.0020753601	0.0795365697	-0.0030451506	0.015465762	0.0104904944	-0.0478321966	0.0750835681	-0.0634239669	0.006327955400000001	0.0199237099	-0.023112004900000004	-0.052782721100000006	0.0044886676	-0.0998642143	-0.07096519	-0.022981858100000002	-0.042709734699999995	0.0363826322	0.0591002054	-0.2441260749	0.1457868588	-0.0338473164	-0.0997940385	-0.1006145986	0.0908217319	-0.0656409649	-0.0391428739	0.0307431192	-0.0777884513	-0.0821883134	-0.1124471103	-0.0007938317	-0.08441759789999999	0.0083900142	0.1555455573	0.1373756663	0.0659814136	-0.0016238885000000002	0.0604827576	-0.0869063664	0.056193642800000006	0.0533435763	-0.159575389	0.0738148754	-0.0321859012	-0.11285322490000001	-0.00169554	-0.0004552499999999999	2.0725256249999996e-07	2.8748558916e-06	0.0316607	-0.0224895	0.0005057776102499998	0.00100239992449	0.0848685	-1.2200000000003876e-05	0.0072026622922500005	1.4884000000009453e-10	0.000242145	-0.00038824199999999985	1.5073185056399992e-07	5.8634201025e-08	3.47404e-05	0.0	1.2068953921599998e-09	0.0	6.426320000000002e-05	0.0	0.0	4.129758874240002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29001.908203125	-108.580078125	841110679.4224893	11789.633365631104	21024.927734375	-15.0390625	442047586.23569113	226.17340087890625	20806.3828125	13.451171875	432905565.74029535	180.93402481079102	1.007955	18.480227	0.05959114	-0.044085687199999994	-0.079863306	0.10719378800000001	0.0210320676	0.0612324175	0.09021044019999999	0.0203705956	-0.0038639631	-0.0641373951	-0.068483652	0.0902295804	0.0355140132	-0.0029520696999999997	-0.0013061677	-0.0688088894	-0.0641067698	0.0829748496	0.0078638194	0.0799223121	0.07740555219999999	0.031224024700000002	-0.026882029100000003	0.0220045828	0.0074886915	0.0548876892	0.09925842970000001	0.0683718997	0.052013173600000004	0.17354407489999998	-0.0459881854	0.0703285003	0.1470790954	0.012557543000000001	-0.0563173097	-0.12772119269999999	0.21096697760000002	0.0808448283	-0.017366714199999998	0.12952436890000002	-0.1595784339	0.0997890462	0.0420484328	0.1280043526	-0.0662199179	-0.1696391342	0.08369197240000001	0.0399646814	0.0752738474	-0.052257126699999996	-0.06437072099999999	-0.05678502150000001	-0.1002925299	-0.049254971200000004	-0.0076216322	-0.0352085721	0.0445357128	-0.1131256809	-0.0040669769	0.0188100609	0.0143365001	0.0233160006	0.056837322	-0.10422654630000001	0.0120167901	0.0355670742	0.06174385900000001	-0.044293063	-0.0080062412	0.0300503875	0.0584282306	-0.1326461208	-0.0286809969	-0.0420503413	0.1335048009	0.08409576939999999	-0.0246827136	0.0283967373	-0.0500870215	0.014160356499999999	0.0010103124000000001	-0.0578061701	-0.1003525044	6.64852e-05	0.0020786246	-0.0401596191	0.0218823712	0.020618043	-0.088820124	0.024558180699999998	0.0771744958	0.0032786112	-0.0273037058	0.0717156704	-0.1961598111	-0.0586990161	0.0023260172	0.0100076811	0.23157841469999998	0.1112543249	0.0096978891	0.0281301522	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.00624388	0.00793942	6.303438993640003e-05	3.89860374544e-05	0.061954599999999985	0.030293899999999988	0.0009177203772099996	0.003838372461159999	0.0848565	-1.1999999999998125e-05	0.0072006255922499995	1.4399999999995496e-10	-5.72106e-05	-0.0002993556	8.961377525136e-08	3.2730527523600005e-09	3.47404e-05	0.0	1.2068953921599998e-09	0.0	0.00019182400000000005	0.0001275608	1.627175769664e-08	3.679644697600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28982.18359375	-19.724609375	839966965.8618318	389.0602149963379	21023.34375	-1.583984375	441980982.43066406	2.5090065002441406	20777.455078125	-28.927734375	431702639.5235024	836.8138160705566	1.061531	19.462513	0.106203905	-0.1135418232	-0.1060857583	-0.022148931299999997	0.0096629671	0.034782631	0.1403465402	-0.0355475418	-0.1114687611	-0.10382351570000001	-0.0060371189	-0.0304977475	-0.1504899424	-0.11091593179999999	0.0743055358	0.0361555033	0.007461613699999999	0.1085670852	0.0312167523	0.1265513686	-0.0586488837	0.0031833642	-0.0032488467	0.0433258474	-0.0339951295	0.0190544705	-0.0229720383	-0.0786243276	-0.0869328908	0.0191016179	0.1203327434	0.0734686071	-0.0305191877	-0.0095092943	-0.0818447964	-0.0323064184	0.0523041643	0.08242218059999999	-0.08470545089999999	-0.0856523759	-0.015997485500000002	0.08803396349999999	-0.097408284	-0.09959523449999999	0.059249754400000014	0.0119541653	0.0770485879	0.1746268445	-0.0118466263	-0.0106602876	-0.1585193035	-0.0263203667	0.028389689	-0.0415025547	-0.0258921802	-0.0146887642	0.0128644658	-0.12798287349999998	0.0272729571	-0.0331598249	0.0030228959	-0.0052043619	0.1596361103	-0.0210088296	-0.1804199216	0.1383436579	0.0104372609	-0.0359842239	-0.08432279109999999	-0.09538431609999999	0.0655926837	-0.0734982326	0.0081183675	0.0087392146	-0.015498796200000001	-0.1194122052	0.0444800053	0.0658593334	-0.0516073176	-0.147541019	-0.057603703799999996	-0.0156749248	0.0432630079	0.1073346199	-0.054985482800000006	-0.0380880466	-0.0192748877	0.0870811125	-0.0386032793	0.0516190572	0.12122475279999999	-0.0958999039	0.0193889109	-0.0911043736	-0.021255503999999998	0.0395741874	0.1492919966	-0.051450714	0.0612072513	0.0298240488	0.1987083873	-0.1361241641	0.069232268	-0.0429573403	-0.1181006348	-0.00771052	-0.013954399999999999	0.00019472527936000003	5.94521186704e-05	0.035862800000000014	-0.026091799999999984	0.0006807820272399992	0.0012861404238400005	0.0920627	0.007206199999999995	0.008475540731290001	5.192931843999994e-05	0.000907237	0.0009644476	9.3015917314576e-07	8.23078974169e-07	-5.22813e-05	-8.70217e-05	2.733334329690001e-09	7.57277627089e-09	6.426320000000002e-05	-0.0001275608	1.627175769664e-08	4.129758874240002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29033.125	50.94140625	842922347.265625	2595.026870727539	21016.056640625	-7.287109375	441674636.72195816	53.10196304321289	20818.7421875	41.287109375	433420026.26959234	1704.625400543213	1.2015380000000002	22.029453	0.101641835	0.0163973856	-0.039260069	0.1697155429	0.043507667300000004	0.08152822929999999	0.05747063190000001	0.0362533427	0.0020544033	-0.0030518889000000003	-0.0040234392	0.052757995300000006	0.166195276	-0.2164258493	0.055611199699999996	-0.0172239421	-0.11594400710000001	-0.025517584399999998	0.0748710784	-0.0584233382	-0.034794397000000005	0.1002607384	0.0830827072	0.0017090516	-0.057079657	0.022388647400000003	0.033502177200000004	-0.0703593594	0.11297717880000001	0.0058143073	0.08480452599999999	-0.13558802150000002	-0.024067514300000002	-0.1709812355	-0.1755210801	0.0301078734	-0.0739831447	-0.0399239244	0.050655715999999996	0.0469498761	-0.0065599644999999995	-0.005966398	0.1142089814	-0.059161788300000004	0.04757514349999999	-0.0830144025	-0.09726049880000001	-0.0354305319	-0.041002445	0.0464279467	0.0117014604	-0.0585185432	-0.1408505518	-0.1113237093	0.0036999635	-0.005082157800000001	0.0192311676	-0.0819800631	-0.0601205578	0.0074738196999999985	-0.0014006181	0.0124455413	0.013587938700000001	-0.023017975099999997	0.1882017341	0.1966773075	-0.0497372983	0.1284219674	0.09566922539999999	-0.0025239753	0.028419415099999998	0.0210008657	-0.0060692641	0.13032468789999999	0.0833822411	-0.0007702675	0.09466283449999999	0.024344320299999996	1.17953e-05	-0.11469772060000001	-0.09358733779999999	-0.0268051554	-0.0554936399	-0.0953636425	-0.0174382868	-0.20765874190000005	-0.052729732599999996	-0.0736176009	0.1162555454	-0.05911606620000001	-0.0519640159	0.0628498794	-0.0956348115	-0.2034136425	-0.0588085364	-0.0326105255	-0.0464328675	0.0938244135	-0.0541379554	0.052089133600000004	0.017619861599999998	-0.1299758313	0.0668841029	-0.0482092939	-0.1198669825	-0.00626931	0.00144121	2.0770862641e-06	3.930424787610001e-05	0.0639543	0.028091500000000002	0.0007891323722499999	0.004090152488490001	0.14007900000000004	0.04801630000000004	0.01962212624100001	0.002305565065690004	0.000641285	-0.000265952	7.073046630399997e-08	4.11246451225e-07	3.47404e-05	8.70217e-05	1.2068953921599998e-09	7.57277627089e-09	0.000193146	0.00012888279999999998	1.6610776135839994e-08	3.7305377316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29087.18359375	54.05859375	846064249.4165193	2922.331558227539	21022.66796875	6.611328125	441952568.52430725	43.709659576416016	20802.775390625	-15.966796875	432755463.9527931	254.93860244750977	1.011076	18.537451	0.07982211000000003	-0.0452905475	0.009235676	0.029808727799999997	0.082055127	0.033072689100000004	0.027161031000000002	-0.0409427102	-0.0750457554	-0.0572759199	-0.0828518629	0.0351270104	-0.0309211502	-0.0405745025	0.0413656652	0.0800778499	-0.0090087072	0.0374864507	-0.0161073047	-0.022818204900000003	0.0660953809	0.1099972868	0.1327943373	0.0651320759	-0.1625432667	-0.106722703	0.0206938463	-0.149570589	0.1626621784	-0.0436054108	0.0642317029	0.0196468137	0.027027729700000003	-0.0531652755	0.1114085238	-0.1123472625	-0.285734587	0.0948073242	-0.0368443625	-0.1234775685	0.1086607694	-0.0599977009	-0.0971131195	-0.0192305948	-0.11944473539999999	0.0010354336	-0.0198564745	0.0647915816	0.057858944	-0.025561095899999997	-0.0440942521	0.0106560792	0.011193791000000002	-0.0964373573	-0.0218841767	0.0700896403	-0.0183412979	-0.0465307978	-0.0125802143	-0.0337928439	-0.0178178797	0.052932733200000005	0.116475434	-0.0539086846	-0.0265357069	0.0205897725	-0.0628364736	0.088668256	0.0450615593	-0.0313094224	0.10404696460000001	-0.06476037650000001	0.0727230086	0.0550716063	0.0923434554	-0.0541250609	0.1279908447	0.1902899475	0.0328770429	0.1118123505	-0.0739556232	0.1277827691	0.16099313810000002	-0.030981945	0.0741530271	0.055476667199999996	0.0213679559	0.0857271248	0.1153338444	-0.0654444142	-0.1259080168	0.0061047588	0.0183440807	0.086218684	0.025935829900000002	0.062368935599999994	0.0374806472	0.029155860099999997	-0.10634019859999999	-0.0369578228	0.1382320043	-0.0024473501	0.0644997188	-0.053356836799999995	-0.12104935019999999	-0.0097715	-0.0035021900000000005	1.2265334796100005e-05	9.548221225e-05	0.0286577	-0.035296600000000004	0.0012458499715600002	0.0008212637692900001	0.13808900000000002	-0.0019900000000000195	0.019068571921	3.9601000000000775e-06	0.00117861	0.0005373250000000001	2.887181556250001e-07	1.3891215321000002e-06	-0.000149461	-0.0001842014	2.2338590521000004e-08	3.393015576196001e-08	0.000252286	5.914000000000001e-05	3.4975396000000006e-09	6.3648225796e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
