csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
27309.548828125	n/a	745811457.1957437	n/a	18193.19140625	n/a	330992213.54444885	n/a	19069.44921875	n/a	363643893.506485	n/a	n/a	n/a	n/a	-0.010487539099999998	-0.10653413310000001	0.052979758700000004	0.0316706485	-0.0422601563	0.08157349679999999	-0.039043740800000004	0.0077774514000000005	-0.112882405	0.0341966617	-0.2703491282	0.11172337869999999	-0.0420665638	-0.005646454300000001	0.0596557204	-0.022265159399999998	0.0617654281	-0.0130532928	0.1260216988	-0.0739595203	0.1080979051	-0.19347718170000008	0.1338609683	-0.1354714546	0.0041560228	-0.0418928286	0.0460156565	0.0006798527	-0.0786351531	0.1043392665	0.049785228499999994	-0.07733607719999999	-0.0899717165	0.057350680999999994	-0.22885757739999998	-0.0318820092	-0.060354505	0.0423222741	0.0650069895	0.0070231860999999994	-0.0616440785	-0.10119898039999999	0.005557115699999999	0.0483395814	0.23048208420000002	-0.0641462206	-0.1983886917	0.0094151012	0.0094255109	-0.0206557204	-0.0913483834	0.0473280674	-0.0697971295	0.059866313399999996	-0.0528362471	0.0094938658	-0.0468477251	0.0861946458	0.0594375322	-0.0365787488	0.09588832789999999	-0.21846278660000001	0.054036130700000004	0.0989899502	-0.015435563000000001	0.030647686	-0.15572196630000001	0.0558044755	-0.0959349553	0.0088746969	-0.022297486499999998	0.1442423938	-0.049598036399999997	0.0265514604	-0.0933819832	0.0840289543	-0.0472621997	0.044447663	-0.003273473	-0.007515116600000002	-0.0637534708	0.0804927587	-0.003764768	-0.1157812536	0.0248499252	0.0180401935	-0.1442576213	-0.1444622732	0.0097658716	0.050219020999999996	-0.0326229033	-0.0466334805	-0.041079256	0.1172397003	0.0602824615	-0.0322673106	-0.003323683	-0.0615505463	-0.0173619114	-0.1342467999	0.2156021808	0.1217078847	0.1216831682	0.1216419777	3.86425e-05	n/a	n/a	1.49324280625e-09	2.4056500000000006e-05	n/a	n/a	5.787151922500001e-10	-0.0143874	n/a	0.00020699727876	n/a	0.000915059	n/a	n/a	8.373329734809998e-07	-0.0	n/a	0.0	n/a	-0.000487131	n/a	2.37296611161e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27475.787109375	166.23828125	754918877.2796974	27635.1661529541	18214.57421875	21.3828125	331770713.9703522	457.22467041015625	19102.341796875	32.892578125	364899462.12463766	1081.9216957092283	1.304891	26.231976	0.116295849	-0.0082378936	-0.12638454300000002	-0.0488075068	0.0244757219	0.031194535	0.087989168	0.0036831843	-0.051955307400000005	0.0043972532	0.0042167776	-0.0507260759	0.0275436009	0.1046918334	0.014954396200000001	0.09614727390000001	-0.005931513	-0.0903497691	-0.032932461499999996	0.0875001599	-0.0067633326	-0.0312331298	-0.1843295854	-0.150813967	0.0911573159	0.0216415621	0.053225250599999996	0.0548144911	0.2160295341	-0.0652820336	0.1303173486	-0.0371470358	-0.08842063859999999	-0.055951224800000005	-0.1129483233	-0.047397334299999996	-0.024705992799999996	-0.0551348805	-0.0272755723	0.0160326226	-0.0563679419	0.0511281267	-0.000817565	0.09339790529999999	0.019264941100000002	-0.0848598243	0.047866566299999996	-0.0161411583	-0.0702260613	0.011096142199999999	-0.020434133700000003	-0.1142556406	0.0189232289	-0.0118341851	-0.04780384309999999	-0.016977235900000002	0.0236496118	0.047904119	0.09366263119999996	-0.0003002557	-0.0867751706	0.027784474500000003	-0.022385268399999998	0.07404270980000001	0.053917490400000004	0.11528747630000001	0.0278702432	0.0644058529	0.0380285864	-0.0014589935	0.029314253	0.046894176399999994	-0.11924901619999999	-0.0511121775	-0.0653524986	-0.0379225401	-0.06362160139999999	0.053992493899999994	-0.11748421949999999	0.08432800439999999	-0.132469757	0.09681203890000001	0.0223010444	-0.0163602946	-0.1529130511	-0.008885034699999999	-0.0550337568	0.0428186864	-0.11826526970000001	-0.0127790353	-0.049538444400000006	-0.0049673334	0.027767500299999998	-0.0831077474	0.072629869	-0.1521993572	0.0756613743	0.041379606299999996	0.0157267599	-0.10959438560000001	0.0147086076	0.041761794	0.1216419777	0.12141962949999999	0.12104935019999999	-0.007398600000000002	-0.007437242500000002	5.5312576003806265e-05	5.473928196000001e-05	-0.0255446	-0.0255686565	0.0006537561952149923	0.0006525265891599999	-0.0252015	-0.010814099999999998	0.0006351156022499999	0.00011694475880999995	-0.000275893	-0.001190952	1.4183666663039997e-06	7.611694744899999e-08	0.000258565	0.000258565	6.6855859225e-08	6.6855859225e-08	-0.000487131	0.0	2.37296611161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27627.576171875	151.7890625	763282965.1327553	23039.919494628906	18208.451171875	-6.123046875	331547694.07855606	37.49170303344727	19073.97265625	-28.369140625	363816432.8913727	804.8081398010254	1.187849	23.87911	0.04082166	0.0096379338	-0.0488442732	-0.0738172134	-0.0112553251	-0.0258657458	0.0154748776	0.0020916167	0.0511720985	0.0038946133	-0.06524950639999999	0.0170345539	0.0674121391	0.1348310084	0.06767635179999999	-0.2419001375	-0.12786988259999998	-0.0891167815	-0.2190379889	-0.0068797971	-0.027369595400000002	-0.0293806962	-0.1167022341	0.1061973242	0.0630388517	-0.0487804546	0.0054465754000000005	0.10545941019999999	-0.0770240657	-0.0138946543	-0.0535022185	0.0375313703	-0.0283919027	0.0483835633	-0.2062222173	0.0811061191	-0.1056730317	-0.09269722150000001	-0.2644846824	0.132128882	0.1485197322	0.0014099370000000002	-0.0331455652	0.05995435740000001	-0.019008188	0.1301353517	0.1093779574	0.0167799359	0.0931187007	-0.0597997313	-0.0050034884000000005	-0.0506927453	0.0256635478	0.051589875300000004	-0.15832936460000002	-0.0270521665	-0.0186320086	-0.0334315379	0.025605209500000004	-0.0120097401	0.0213839113	-0.0326406718	0.10657299630000001	0.09188429869999999	-0.1715495682	-0.079919451	-0.1546650947	0.0456090109	0.1821218449	-0.0357154809	-0.049508703200000004	0.052667064900000005	0.08326117129999999	0.11090876179999999	0.0319508444	-0.041707110299999996	0.0295859788	-0.0465215286	-0.21361384170000008	0.073411333	-0.026569490600000002	0.0017470161	0.0300440461	-0.0310719369	-0.2570823209	-0.1288936249	-0.048361808	-0.0442000813	0.07443494099999999	0.0430073495	0.0006450405999999999	0.0794480037	0.1809893863	-0.0545457811	-0.057999961399999994	0.0094949333	0.025659567299999998	0.1602718213	-0.2063206468	0.047829702	-0.048420723	-0.1271755033	0.1215101995	0.120893123	0.1198669825	-0.00843082	-0.0010322199999999997	1.0654781283999987e-06	7.10787258724e-05	-0.0113396	0.014205	0.000201782025	0.00012858652816	-0.00992881	0.015272689999999997	9.85812680161e-05	0.00023325505983609994	-0.000412506	-0.000136613	1.8663111769e-08	1.7016120003599998e-07	0.000188943	-6.962199999999999e-05	3.5699457249000003e-08	4.847222884e-09	-0.000487131	0.0	2.37296611161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27924.12109375	296.544921875	779756538.8584138	87938.89068984985	18212.203125	3.751953125	331684342.66625977	14.077152252197266	19040.529296875	-33.443359375	362541755.9051552	1118.4582862854004	1.144382	23.005295	0.0993507797	-0.17028109530000002	0.0389803584	0.0535260983	0.0561110175	0.1162970391	0.187928348	-0.2261619927	-0.0146001244	-0.1494559302	-0.0686800206	0.0622141184	-0.06228374	0.011779888300000001	0.0094782105	-0.1361198196	-0.0365357914	0.0180958062	-0.08459428320000001	0.061681661	-0.0828162182	-0.0101683449	0.1722260971	-0.11982976570000001	-0.089221175	0.0751470761	-0.0044005515000000005	0.043029212000000004	-0.0240433883	0.18157142129999998	-0.06977264	-0.0015104129000000001	0.0110413985	0.0679025221	0.11055975359999999	0.0794653962	0.0799808356	0.07390633049999999	0.0276706656	0.0461497072	-0.027016112000000002	-0.0731121639	-0.0407954226	-0.0123659045	-0.1448902366	0.0020611321	0.0027233091999999998	-0.0589580824	0.1373181075	0.1367751738	-0.1558187616	0.10904847710000001	0.0957177926	-0.0576406734	-0.2518584769	0.0049405852	0.0273250722	0.0909200741	0.1886604193	0.2043132827	-0.009811842900000001	0.1480459134	0.035141995	-0.0777529353	-0.2049360241	0.0024362813	-0.0356121269	0.0613568516	-0.0429036722	-0.08843136929999999	-0.0359484721	0.1249420182	0.0312278421	0.0470781392	-0.1409885221	-0.0037133983000000002	0.0420255337	0.0009506461999999999	0.1363887242	-0.0280678406	0.0829679408	0.0290039339	-0.0535445025	-0.0044066436	0.1103025341	-0.0498611091	0.06618567809999999	-0.0320536291	0.05661621820000001	-0.07711693480000001	0.0978754892	0.0034535793	0.0084064202	-0.0162273681	-0.1936379446	0.08032798599999999	-0.0983791508	-0.11071075050000001	0.016182037399999998	-0.1286245217	0.066947277	0.029126378199999997	0.1213126213	0.12010478890000001	0.1181006348	-2.32693e-05	0.008407550699999999	7.06869087730705e-05	5.414603224899999e-10	-0.000602482	0.010737118	0.000115285702945924	3.6298456032399996e-07	-0.000124649	0.009804161	1.5537373201e-08	9.6121572913921e-05	-0.0014020800000000006	-0.0009895740000000009	9.792567014760012e-07	1.965828326400002e-06	0.000504595	0.00031565200000000003	2.5461611402500004e-07	9.963618510400002e-08	-0.000384318	0.00010281299999999994	1.4770032512400006e-07	1.0570512968999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27505.244140625	-418.876953125	756538455.2353859	175457.90185928345	18230.529296875	18.326171875	332352198.4442177	335.848575592041	18958.564453125	-81.96484375	359427166.12329483	6718.235610961914	1.417564	28.497025	0.1281066997	-0.1252155725	-0.1262247508	-0.057172636799999996	0.0952216982	0.07085582730000001	0.1127607614	-0.1782971579	0.0212092148	0.041658493	-0.1921612757	-0.0185291079	0.0034943527000000003	0.1501955784	-0.1877068205	-0.1552463959	-0.0455015717	-0.0674274578	-0.022019554500000003	-0.0228635177	-0.18098376079999998	-0.059180352	-0.1262759925	-0.0136231546	-0.0578922237	-0.017873295600000002	-0.1013754534	-0.0119435	0.0678353813	-0.06422759389999999	-0.028072507799999997	-0.0004194286	0.0326461788	0.0203940027	0.030185214100000007	0.0349745957	0.1497600547	0.0538665653	-0.0741629627	-0.11699997470000001	0.0306228566	0.0210673394	0.1004038176	-0.069846108	0.08543805539999999	0.0056312326	0.0195557567	0.0642191636	-0.06529832990000001	0.0019226706	-0.1446241237	-0.116493039	0.1296251424	0.0555863083	-0.14568717960000002	-0.0781547641	0.0776460511	0.0735937191	0.0801801394	0.21988298260000005	0.0013054497	0.0663823034	0.1200526008	-0.0540809069	0.06088868610000001	-0.0369663469	-0.2208409518	0.1945040847	0.13973962939999998	-0.0142378444	-0.0203948466	0.1129516547	0.117640182	0.018138843300000002	0.031837024500000005	-0.0524863162	0.10677323949999999	-0.1129731294	0.0169692848	0.0600273605	-0.0973104348	0.024044737400000002	0.051033133099999996	0.0472872557	0.0393119426	0.0824384511	-0.031880012799999996	-0.0556970253	-0.0957965143	-0.020130519399999998	0.1306165375	-0.0213271652	-0.072323768	0.0227589358	0.0231736199	0.043871728799999996	0.0751003285	0.0658446977	0.13143407599999998	0.1434505285	0.0446643354	0.0665556717	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0180732	-0.0180499307	0.00032579999827480255	0.00032664055824	-0.0713929	-0.070790418	0.0050112832806147225	0.005096946170409999	-0.000107298	1.7351000000000014e-05	1.1512860803999998e-08	3.0105720100000064e-10	-0.0008845039999999998	0.0005175760000000007	2.6788491577600074e-07	7.823473260159999e-07	0.0006691860000000001	0.00016459100000000004	4.478099025960001e-07	2.7090197281000017e-08	-0.000487131	-0.00010281299999999994	2.37296611161e-07	1.0570512968999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27621.912109375	116.66796875	762970028.5780373	13611.414932250977	18212.03515625	-18.494140625	331678224.532486	342.0332374572754	18972.974609375	14.41015625	359973765.52798843	207.6526031494141	1.546611	31.091244	0.09667157500000002	-0.1009648516	-0.1554014353	0.1549919542	0.0443547452	0.0550031548	0.056745419299999995	-0.23218298910000001	-0.0413775088	-0.1063117158	-0.1694688934	-0.033101965	-0.10795138720000001	0.030028463	0.0805166596	-0.0536780507	-0.1673565323	-0.0586550891	0.0752438838	0.1609289805	0.0037382882000000003	0.0946441414	0.09189511460000001	0.1411677023	-0.039169379	0.10496490369999999	-0.0283062066	0.0893669205	-0.0362288717	-0.1463234014	-0.0942439317	-0.0159987447	0.1370195652	-0.0008217789999999999	0.0099590902	-0.06730610969999999	0.0768096018	-0.034782435699999996	-0.0114360754	-0.035064725899999996	-0.053286643200000004	0.0030986631	-0.0750507445	-0.014540436	-0.0511811973	-0.093795724	-0.0035545615	0.0216117148	-0.0203826139	0.0089306957	-0.0942107776	-0.017902803000000002	0.2425839492	-0.0794297541	-0.1939075137	0.087521109	0.0190874049	0.0423343155	0.0445154846	0.2222128659	-0.0555221655	0.1291705507	0.0039641114	0.0441512663	-0.0820790589	-0.0183386283	-0.1191069413	-0.1061948033	0.0312284446	0.0385269165	-0.2110848237	-0.0676951488	0.1418966257	-0.0466938813	-0.1475896507	-0.045655314800000006	-0.026115294900000002	-0.17308020870000002	0.0189621798	-0.17012758	-0.051858372199999996	-0.059228763499999997	-0.0223463148	-0.1044831942	0.0612132171	0.09551399039999996	-0.0905531425	0.026151132400000002	-0.047238265300000006	0.0393640756	-0.0013554676000000002	0.0141912548	0.1033842373	0.0417668421	-0.0204157115	0.0787134752	-0.0251887507	-0.0665179792	-0.049509705	-0.13536443869999998	-0.0034079138	-0.012780560600000001	0.1207205288	0.11775003070000001	0.11285322490000001	-0.011026799999999998	0.007046400000000003	4.965175296000005e-05	0.00012159031823999995	0.00381214	0.07520504	0.0056557980414016	1.45324113796e-05	-0.000130883	-2.3585e-05	1.7130359688999996e-08	5.562522249999999e-10	-0.0010893500000000002	-0.00020484600000000028	4.196188371600012e-08	1.1866834225000004e-06	0.0006600439999999999	-9.142000000000178e-06	4.3565808193599994e-07	8.357616400000325e-11	-0.0005610740000000001	-7.394300000000009e-05	3.148040334760001e-07	5.467567249000013e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27489.849609375	-132.0625	755691831.5460548	17440.50390625	18184.912109375	-27.123046875	330691028.4256935	735.6596717834473	18963.884765625	-9.08984375	359628925.403904	82.62525939941406	1.38838	27.910339	0.188735103	0.0267417009	-0.1923518883	0.0370826042	-0.0104131322	-0.0358718076	0.113604458	-0.0887427317	0.10832156109999999	-0.038249486	-0.0507979587	0.0108531832	-0.0457273942	0.0313860827	-0.2044767413	0.1266543037	0.0467400628	0.1069855198	-0.041333752599999996	0.1521340511	0.034374831	-0.0159772799	0.1040316865	0.0102629132	0.0008795585000000001	-0.11146061480000001	-0.048885879900000005	-0.0509894412	0.0065773199	0.1920625655	-0.010755800800000001	-0.1369909206	0.0516689742	0.0188704228	-0.0630596025	0.0709583376	-0.0868516134	0.0033121646	-0.0909340522	-0.0409161273	0.11122887599999999	-0.0779137776	-0.0748258478	-0.0101094572	0.0029707826	-0.0651366172	-0.0384736538	-0.0095779917	-0.0175765128	-0.1151405776	0.0046897288	-0.12996270640000002	0.1938339184	0.0248752764	-0.0617622638	0.0262921162	-0.0166450205	-0.0329453609	0.0993056641	0.12165940830000001	0.1141158395	0.1119076086	-0.0312904814	-0.1293232006	0.0764528125	0.0574490759	-0.0271489181	0.0778254892	-0.0727587414	-0.08513115130000001	-0.10437761849999999	-0.124268276	0.0053800718	-0.0895882865	0.050108939400000004	-0.0204866507	0.1018232692	0.1994172595	0.0034977918	-0.0227052795	0.1319174778	0.0420806375	-0.0492357252	0.0598917489	-0.06424272589999999	-0.0184356251	0.0352359148	0.0600748738	0.0371991805	0.11815187390000001	0.0405976085	-0.03866268	-0.0355928874	0.057265344100000004	0.028992337000000007	-0.2708890033	0.0313379779	-0.03573507	-0.0414888903	-0.007587437299999999	-0.020642480300000002	-0.09273077769999999	0.120326335	0.1161887065	0.1093977275	-0.00912397	0.0019028299999999977	3.6207620088999915e-06	8.324682856090001e-05	-0.0342579	-0.03807004	0.0014493279456016	0.0011736037124100002	0.0278672	0.027998082999999997	0.0007765808358400001	0.000783892651674889	0.000834344	0.0019236939999999999	3.700598605636e-06	6.961299103359999e-07	0.00107769	0.00041764600000000014	1.1614157361000002e-06	1.7442818131600012e-07	-0.000487131	7.394300000000009e-05	2.37296611161e-07	5.467567249000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27388.7109375	-101.138671875	750141486.8179321	10229.030948638916	18174.7578125	-10.154296875	330321821.54302984	103.10974502563477	18990.712890625	26.828125	360647176.09415054	719.748291015625	1.335092	26.839102	0.18508218	-0.1031746666	-0.25470558530000004	0.049001545300000005	0.1392725511	-0.16222017019999999	-0.0021892771	-0.1579629369	0.0131181271	0.0800537041	0.0221266644	-0.014249630800000001	-0.0893622456	-0.008706884	-0.11307030789999999	-0.0198400658	0.035161719	-0.0769687837	-0.09213528800000001	-0.0231403133	0.0255383828	-0.066989187	0.054116832999999996	-0.1611269068	0.0221197626	-0.0381359391	0.0648243633	-0.033593556600000005	-0.0626424879	-0.0162900619	-0.0123095677	-0.0071715643999999985	0.08721962720000001	0.0606801707	0.24902387	-0.0109187525	0.0731046194	0.1145168459	0.058282460999999994	0.0427782976	-0.0017566654999999999	-0.022060101699999998	-0.0802400753	0.10667465039999999	-0.0753167107	-0.18750917809999998	0.0221005614	0.0328259175	-0.123480467	-0.092136652	-0.1260603269	-0.1751430781	0.14987678880000002	-0.1135648593	0.0801324444	0.10041236099999999	0.1337938954	-0.14367170869999998	-0.0121417456	0.1687726836	0.0340138813	-0.0501057824	-0.0271667148	-0.12082822619999999	-0.0044455811	-0.0032292604	0.06390690730000001	0.12316433789999999	0.0271962321	-0.0041134767	-0.041053339700000004	0.0770750575	-0.07294914179999999	0.04614493150000002	-0.0875071238	0.10123463419999999	0.0165619163	0.1319347785	-0.0440942337	0.047701206100000004	-0.022836520899999997	-0.0885240166	0.019128571299999998	0.0319901362	0.2626172587	-0.0313262812	0.0020504041	-0.027488756	-0.010624593100000001	-0.11513819289999999	-0.06237124650000001	-0.14491720800000002	0.1157170494	0.0129037857	0.070184995	-0.0379359649	-0.0519553614	-0.1893108689	-0.0349477695	-0.0054484137	0.0444408209	-0.08784083289999997	0.1198669825	0.1143757435	0.10540925529999999	-0.010904100000000002	-0.001780130000000001	3.1688628169000048e-06	0.00011889939681000005	-0.131544	-0.0972861	0.009464585253209996	0.017303823936	-0.0337654	-0.0616326	0.00114010223716	0.00379857738276	0.000679664	-0.00015468000000000006	2.392590240000001e-08	4.61943152896e-07	0.0009613960000000002	-0.00011629399999999986	9.242822688160006e-07	1.352429443599997e-08	-0.000270438	0.00021669299999999995	7.3136711844e-08	4.695585624899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27456.23046875	67.51953125	753844591.5531157	4558.8871002197275	18151.58984375	-23.16796875	329480213.85572815	536.7547760009767	19051.21484375	60.501953125	362948787.02272034	3660.4863319396973	1.2713930000000002	25.558582	0.17300422	0.12756325289999998	-0.1488205081	0.049244648499999995	-0.0719591903	-0.221697805	-0.0733948071	0.0336889079	0.10893458210000001	-0.008288401899999999	0.0028902093	0.021858342599999997	-0.0748971078	0.0249544396	0.0092930221	0.053400128399999996	-0.0986578569	0.1263220186	-0.05889104110000001	0.0756654288	0.15142775890000001	0.1585674885	-0.027606703599999997	-0.036189191600000004	-0.058340135999999994	-0.11722997119999999	0.0582167183	0.0224451969	-0.0689217445	-0.007864292	0.12488002470000001	-0.06325938610000001	0.1148643191	0.06300294599999999	-0.0200449522	0.0061059359	0.021352650299999998	0.0778372575	0.040423875299999995	-0.0388670817	-0.0222775538	0.0730046853	-0.0879370194	-0.060631911	0.0648189729	-0.0272805035	-0.0378356214	0.0873863993	-0.0083499062	0.0370250755	0.1130519566	-0.1366169987	0.1147952505	0.051375193	0.0014311403	0.18049593960000002	-0.0594884513	-0.2169379414	-0.0837042848	-0.0077138853	0.1075378174	-0.032923384	-0.0150992473	0.0323126522	-0.0451980176	0.0091866697	-0.10567962410000001	-0.0741805116	-0.07054034440000001	-0.0883691304	0.0728378151	-0.15620440019999998	-0.0631224049	-0.1371046678	-0.1142854118	-0.083802867	-0.014921513	0.09860078189999999	-0.1622032954	-0.0947790526	0.0553550754	-0.0834156056	0.0837394429	0.0259921439	0.0740215908	0.0446339779	0.0670389123	0.087472665	-0.0479030395	0.001324383	0.0184854734	-0.0374895829	-0.0606827093	3.39574e-05	0.028657383300000002	-0.0076707530000000015	0.0951336891	0.1300208379	-0.10766930960000001	-0.04379501400000002	0.056122180199999996	0.033462893	0.11934271980000001	0.112315068	0.1009072399	-0.00684963	0.004054470000000003	1.6438726980900016e-05	4.69174311369e-05	-0.0505437	0.08100030000000001	0.006561048600089999	0.00255466560969	0.0397993	0.07356470000000001	0.0015839842804900002	0.00541176508609	0.000748607	6.894300000000002e-05	4.7531372490000035e-09	5.60412440449e-07	0.0009634550000000002	2.059000000000002e-06	9.282455370250004e-07	4.239481000000007e-12	-0.000487131	-0.00021669299999999995	2.37296611161e-07	4.695585624899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27454.66796875	-1.5625	753758793.2743073	2.44140625	18142.384765625	-9.205078125	329146124.98398215	84.73346328735352	19100.85546875	49.640625	364842679.6380768	2464.191650390625	1.269292	25.516346	0.14396786700000005	0.0021398991	-0.1263920551	-0.028902105600000002	0.0062179248999999995	-0.3019666354	-0.0488907712	0.0338379158	0.0968522514	0.0985670835	0.0363879918	0.0010712506	-0.0863396717	0.1141231101	-0.0780525901	-0.013025565	0.1390652318	-0.032736435099999996	-0.0407347521	0.0637810495	0.0347456083	0.0202509942	0.07639539349999999	0.12145498369999999	0.0791881501	-0.1165983082	0.0654334108	0.0326876975	0.020184052	-0.051902622999999995	0.0944533134	0.006969814	0.0495334797	0.0880255891	-0.0592925204	0.0369520016	0.0100143824	-0.0419464998	0.2583747868	-0.0750218036	0.0822142758	-0.0038603996000000002	0.0015677004000000001	0.0699995576	-0.0682810288	-0.0234891823	0.1069326867	-0.023498868399999998	0.1222211747	-0.0840042959	-0.011595020800000001	-0.1348185791	-0.011274860900000001	-0.0920646891	0.1539487122	0.1445829829	0.0321017453	-0.300722487	-0.0665005209	-0.018729716100000002	0.1289893686	-0.0314953521	0.0139970357	0.0043502717	0.0640996596	-0.09787921769999999	0.0336029273	0.1903692159	-0.06547615030000001	0.0068775628000000005	-0.0171693115	-0.1188530753	0.039722598399999996	-0.1465698717	0.024097799700000002	0.1157159012	0.025797805899999998	-0.0092325346	-0.1808524034	-0.0379727887	-0.08472265039999999	-0.006084305	0.0409704883	0.021749505099999997	0.0412102713	0.0900804309	0.0212368593	0.054574562400000005	-0.032739167799999996	-0.08509546039999999	-0.09463003560000001	0.1109611245	-0.0699168956	-0.0187828805	0.033408423	-0.09966228880000001	-0.036166929199999996	-0.12429667470000001	-0.022528750299999997	-0.0760609369	0.0255356151	-0.177547289	0.11875383099999999	0.1100111431	0.0959136145	4.0937e-05	0.006890566999999999	4.747991358148899e-05	1.6758379689999998e-09	-0.0240345	0.0265092	0.0007027376846399997	0.00057765719025	-0.0322309	-0.0720302	0.00103883091481	0.00518834971204	0.000987444	0.0002388369999999999	5.704311256899995e-08	9.750456531359995e-07	0.000757238	-0.00020621700000000018	5.734093886439999e-07	4.252545108900008e-08	-0.000161427	0.000325704	2.6058676329e-08	1.0608309561599996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
