csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
31471.935546875	n/a	n/a	990482727.0666543	19924.3671875	n/a	n/a	396980407.82232666	19962.419921875	n/a	398498209.1372719	n/a	n/a	n/a	n/a	-0.0852292258	-0.2051837668	0.0193185793	0.1922175745	-0.1585131088	0.0416015941	-0.0231223331	-0.0013600144	0.1445944214	-0.028151883399999997	0.0086542339	-0.2785350865	0.1131308324	-0.0850675389	0.0824905213	-0.1861530797	0.021724192200000002	-0.05382056599999999	0.0096197652	-0.0467465979	0.1123224084	-0.0893380596	0.0534912168	-0.1197190001	0.033088247599999995	-0.0208350926	0.09494929390000001	-0.0860121031	0.051531410199999995	-0.0972198622	0.0787324129	0.0325578519	-0.0183517476	0.0673419168	0.037992683	-0.0879682403	0.062431776200000004	0.0301163076	0.021333934	-0.17259508269999999	-0.0790817251	0.0051476638	0.0966421066	0.0529278114	-0.13716474369999998	0.001036828	-0.1782968214	0.13038391470000002	-0.09111265660000001	0.0049638949	-0.0439236615	0.1399745091	-0.20711272449999998	0.0691908457	-0.0627700741	-0.061736857	0.0675315733	-0.0106272773	0.2312113602	-0.09926798349999999	0.1860967073	-0.0020097919000000002	0.0377971308	-0.1660130885	0.1456713131	-0.0726054902	0.1678587556	-0.1080876826	0.0010824963	-0.1108951436	0.0287833159	-0.0055331167	0.10688875519999999	-0.05076050730000002	0.069243358	-0.047209996	0.061686930999999987	-0.012147721399999999	-0.0775100221	0.1192614819	-0.1078724942	-0.0171345522	0.0700812744	0.0080132751	0.024688374	-0.0331694153	-0.046397183499999994	0.0411039038	0.058099032599999996	-0.13290335679999998	-0.052033912300000006	0.0591844997	0.0443720959	0.0745452818	0.1217078847	0.1216831682	0.1216419777	-0.0456989	n/a	0.0020883894612100003	n/a	0.0141218	n/a	n/a	0.00019942523524	0.286846	n/a	0.08228062771599999	n/a	0.0068375	n/a	4.675140625e-05	n/a	-0.00105905	n/a	n/a	1.1215869025e-06	0.0008725439999999999	n/a	7.613330319359999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31524.4765625	52.541015625	2760.558322906494	993792622.5396117	19885.181640625	-39.185546875	1535.5070838928225	395420448.8806496	19957.091796875	-5.328125	398285512.98889536	28.388916015625	1.244485	25.060913	0.269970037	-0.31627818010000003	-0.0161453393	0.098479836	0.3115768408	-0.11315927630000001	0.1079013382	0.014445056599999999	-0.0874347727	-0.1012485219	-0.10135364179999999	0.01521347	-0.17099040570000001	-0.0663218586	0.1540425445	-0.0527168934	-0.1100322331	-0.1098254217	0.029190524199999998	-0.0361966121	0.09332915900000001	-0.0658933986	-0.0164688247	-0.1096446667	0.0273800992	0.0100343997	-0.068858509	-0.0671856534	0.0797356454	-0.10693062980000001	-0.063043025	0.21208520100000008	0.0140173391	0.1583033164	0.1443180741	-0.11690733960000001	0.0038073644	0.0796712488	0.0657438798	0.0317225339	0.0426431471	-0.0827253912	-0.0249622216	-0.0644669088	0.1501112433	-0.3332282802	0.1119280775	-0.0026806982	0.0711288437	-0.013831568999999998	-0.0735480609	0.1327742848	0.2391619089	-0.2046487745	0.12004973070000001	0.0895546366	0.07921683360000001	-0.047603342199999996	-0.17021338879999998	0.1212689392	0.0659079741	0.0863366134	0.14754054460000002	-0.06502289139999999	0.015107046499999999	0.05460616	-0.0162502461	-0.0558715812	0.0994129405	-0.0175663568	0.07276752660000001	-0.0107138274	-0.112266695	-0.1030950267	-0.053336574500000004	-0.053272812999999995	0.0783364144	-0.0255944353	0.0139520024	-0.0440723601	0.1290497454	0.0907016643	-0.1239317008	0.014350090800000001	-0.1566065574	0.0314679013	-0.06311744009999999	0.0396407997	0.0111442974	-0.0059877047	0.055781971900000005	0.1149328112	0.0311599178	0.003609527	0.1636996594	0.1216419777	0.12141962949999999	0.12104935019999999	-0.120275	-0.0745761	0.014466075625000003	0.005561594691210001	0.000920463	-0.013201337	0.00017427529858756897	8.472521343690002e-07	0.35685900000000004	0.07001300000000005	0.12734834588100002	0.004901820169000007	0.005293899999999999	-0.0015436000000000009	2.8025377209999988e-05	2.3827009600000027e-06	-0.00118197	-0.0001229200000000001	1.5109326400000024e-08	1.3970530809000002e-06	0.000295472	-0.0005770719999999999	8.730370278400001e-08	3.3301209318399987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31280.748046875	-243.728515625	59403.58932876588	978485198.372074	19886.619140625	1.4375	2.06640625	395477620.8442726	19906.60546875	-50.486328125	396272941.2884674	2548.869327545166	1.148124	23.120426	0.219807287	-0.23825569	-0.1898387585	-0.024458966600000003	0.2703969939	-0.1353733513	0.0793584112	-0.11503390529999999	0.0304296157	0.124990238	-0.1356627859	-0.0671755737	-0.20556045899999997	-0.0774094578	-0.0176161599	-0.015023543899999997	-0.17643737420000002	-0.0655622664	-0.0235770007	-0.0794486484	0.0268336843	-0.0625313876	-0.0179453151	0.014636371200000001	0.0378911937	-0.2049948821	0.1362584019	0.0207244018	-0.0211178141	0.0665566851	0.020962306	-0.0206386464	0.08415999130000001	0.0029821853999999997	0.0292726182	-0.021320974	0.18323056210000002	-0.0417656635	-0.0582802378	-0.1333345042	0.0598883354	0.035589564500000004	-0.11924795740000001	-0.044229430199999996	-0.1368829616	-0.2597103239	-0.0450335417	-0.1760566269	0.0655831198	0.053263719699999997	-0.0267998883	0.0592642879	0.22119722670000005	-0.2079215354	0.1005415623	-0.0135011907	-0.1809025145	0.1026740084	-0.1412632298	0.1694331828	0.0136622583	0.0775583057	0.08601898289999999	-0.10410317359999999	-0.0952879042	0.1016705118	-0.0219976235	-0.0523905721	-0.1443934937	-0.0769223002	0.0381632476	-0.06996802860000001	-0.0631173865	0.0914290894	0.08114107429999999	-0.0683849775	0.0046565071	-0.17343702789999998	-0.07173270009999999	-0.0013723693	-0.07575201599999999	0.0235100855	0.035537107799999995	-0.0840584442	-0.053388799400000006	0.0484769003	0.0312168162	-0.0064091236	0.0443552516	-0.110764694	0.07093956679999999	-0.0393075695	0.0671015548	-0.1864124643	-0.1692568251	0.1215101995	0.120893123	0.1198669825	-0.0431983	0.0770767	0.00186609312289	0.00594081768289	0.06214730000000001	0.06122683700000001	0.0037487255690245697	0.003862286897290001	0.348681	-0.008178000000000019	0.121578439761	6.687968400000031e-05	0.00554584	0.00025194000000000084	3.0756341305599995e-05	6.347376360000042e-08	-0.0009262230000000002	0.00025574699999999985	6.540652800899992e-08	8.578890457290004e-07	0.0012543	0.000958828	1.5732684899999997e-06	9.193511335839998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31474.400390625	193.65234375	37501.23023986816	990637879.9493752	19875.580078125	-11.0390625	121.86090087890624	395038683.4419594	19929.818359375	23.212890625	397197659.8376808	538.8382911682129	1.3492400000000002	27.17042	0.22389465	-0.049498395300000005	-0.023593926	0.0571681886	0.1133658899	-0.17270173460000002	0.11106277380000001	-0.0115101959	-0.1810209291	-0.1165275943	-0.1524856982	-0.0041560658	-0.2332642587	0.06279567	-0.0531658135	-0.0248215791	-0.06381881959999999	-0.06260914620000001	0.0569557066	0.0620811137	-0.0111004239	-0.06267660900000001	0.0009666931	0.0043396958000000005	-0.032601325	-0.0415160274	0.0636063441	0.0944156026	0.11387947640000001	-0.1406721723	0.0375229426	-0.10873230980000001	0.042399963	-0.0193100363	-0.13913669509999999	0.0708601078	-0.13281554210000002	0.049681295300000004	0.045894113	0.1075127137	0.07696801959999999	0.099018207	0.0430772896	-0.0119723221	-0.0766901551	-0.0818004617	0.0909762125	-0.0223434399	0.2484817368	0.009524834499999999	0.037801628	0.0633184789	0.0466111454	-0.19694034059999999	0.1207273661	0.1528600364	-0.013052412900000001	-0.0779838748	-0.2130367131	0.1567616767	0.06788627650000001	0.1528997277	-0.0538999081	-0.0023331906	0.0383486673	0.0573314357	0.031642363300000004	-0.0550312714	0.015867928899999998	-0.0303850052	-0.0266495827	-0.0857923912	-0.006515355699999999	0.0119448481	-0.0889074631	-0.0052563367	0.0744125008	0.0885490749	0.0907012689	-0.08754708800000001	0.0333997472	-0.0459566434	-0.0085211893	0.032430892	0.06302430349999999	-0.1036713523	-0.017345506	0.0328013417	0.0185634257	-0.0370766473	-0.0006237952	-0.11121367050000001	-0.07402560679999999	0.09605177210000004	0.011086698899999999	0.1213126213	0.12010478890000001	0.1181006348	-0.037793699999999986	0.005404600000000009	0.0014283637596899995	2.9209701160000104e-05	0.0230305	-0.039116800000000014	0.0015301240422400007	0.0005304039302500001	0.234115	-0.11456600000000002	0.054809833225000014	0.013125368356	0.00680784	0.0012619999999999999	4.63466854656e-05	1.5926440000000004e-06	-0.000892078	3.4145000000000175e-05	1.1658810250000124e-09	7.95803158084e-07	0.0012543	0.0	1.5732684899999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31281.77734375	-192.623046875	37103.638187408455	978549593.7839508	19896.603515625	21.0234375	441.9849243164063	395874831.4579811	19894.90234375	-34.916015625	395807139.2673493	1219.128147125244	2.849117	57.37431	1.7861725	0.3531122396	-0.2728105989	-0.0659435911	-0.17292668579999998	-0.4933933279	-0.6072248136999999	0.0607571904	-0.06484842240000001	0.1632739598	-0.3052051654	0.0448590064	0.23523030530000005	-0.0903701767	0.07132386019999999	-0.0666113537	-0.0023739059	0.0600350761	-0.015544892099999999	-0.0634221639	0.0176388499	0.05620103110000002	0.1021586717	0.0756764439	0.0083690057	-0.0399682169	-0.051161642300000004	0.026550218599999998	-0.0064229772	-0.042690364	0.0818976192	0.0098968527	0.015861849299999998	0.0013394488	-0.007355375	-0.0012200477	0.0028036326	-0.0791735529	-0.031528725099999995	0.049661686	0.002326753	0.0089335889	-0.051257207	0.034648966	0.0501758278	0.1977389013	-0.1057753832	-0.3014058186	0.4150773864	-0.3508067671	-0.2871959265	0.24513229350000001	-0.2969582893	-0.40117815079999997	-0.5727338362	0.0660632872	-0.4007434352000001	-0.1298766563	0.09202443939999999	-0.1351281262	0.1607441684	0.0045930223	0.0988044565	0.066318952	0.0368917777	-0.07159835269999999	-0.022804339399999998	0.010951011399999998	0.047489389900000005	-0.1585536829	-0.0309870112	0.059460297999999995	-0.0234240519	-0.0214966727	0.072900271	0.0516070615	0.0476823654	-0.0135411669	-0.038644375099999996	-0.032030078	-0.0026885342	0.0366998335	0.027878612599999998	-0.0001493143	0.012455144	0.039725694900000004	-0.0147381305	0.0050677671	-0.0924749942	-0.0001312816	0.022746695299999998	-0.0195865917	-0.0240291511	0.0365153	-0.0608678673	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0401751	0.07796879999999999	0.00161403866001	0.006079133773439997	0.454973	0.4319425	0.18657432330625	0.207000430729	-0.23765300000000006	-0.4717680000000001	0.056478948409000015	0.22256504582400008	0.0218385	0.01503066	0.00047692008225	0.00022592074003560005	-0.00129245	-0.0004003719999999999	1.602977383839999e-07	1.6704270024999996e-06	0.000595468	-0.0006588319999999997	3.5458213902400006e-07	4.3405960422399977e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31032.009765625	-249.767578125	62383.84308242798	962985630.0938454	19892.171875	-4.431640625	19.63943862915039	395698501.904541	19942.22265625	47.3203125	397692244.4714508	2239.211975097656	2.458603	49.5103	1.122398	-0.028391498900000006	-0.005555936899999999	-0.06741870009999999	-0.06597373690000001	-0.16906940980000001	0.028407369	-0.0358848579	0.1843614465	-0.1621597663	0.3262313972	-0.1608295517	0.1032982597	-0.1263624183	-0.26102884379999997	-0.2313137368	-0.0774983001	0.000341793	-0.1999402383	-0.0099912385	0.0592038503	0.1752471777	0.0616592225	0.041612930299999996	0.0988729975	-0.0899692339	-0.1198117355	0.0834768709	0.1090473896	0.1752259195	0.1405997678	0.0476283556	-0.1379031487	0.1581296092	0.0224854754	0.033029008	-0.014664605700000001	0.2221973907	-0.0063687864000000005	-0.1194985041	-0.1403434467	-0.023426776200000003	-0.0057653663	-0.09338243119999999	-0.1065074899	0.0250713003	-0.1411257072	-0.0009165252	0.12789619929999999	0.4314528887	-0.0417346055	0.0418829961	-0.0913781216	-0.1618791035	-0.0572350958	-0.08485586640000001	0.1351894786	0.0341486566	-0.0294321989	-0.10693094630000001	-0.035293116	-0.1402913898	-0.0693989043	-0.2612415326	-0.09831761720000001	-0.0222936469	-0.1103917566	0.0312917734	-0.09497832689999999	0.18934055170000005	0.0388845068	0.10649166019999999	0.1459367227	0.055176499500000004	0.1917424606	0.1054351438	0.1706331038	0.0148076546	0.1306174293	0.1837186292	-0.0060009998	0.0319832034	-0.030227106200000006	-0.0389984187	-0.1451271016	-0.1734600523	0.0722180759	-0.039813459100000004	0.0936727783	0.0127057852	-0.3296084398	0.054224476900000006	-0.0579412938	-0.0124016282	0.1269193456	0.1207205288	0.11775003070000001	0.11285322490000001	0.0313113	-0.008863799999999998	0.00098039750769	7.856695043999997e-05	0.10663	-0.348343	0.12134284564899996	0.011369956899999995	-0.0583783	0.17927470000000004	0.00340802591089	0.03213941806009001	0.0110643	-0.0107742	0.00012241873448999994	0.00011608338564000004	-0.000737646	0.0005548039999999999	3.0780747841599986e-07	5.44121621316e-07	0.000206142	-0.0003893260000000001	4.2494524163999996e-08	1.5157473427600004e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31294.4140625	262.404296875	68856.01501846312	979340351.5151976	19890.822265625	-1.349609375	1.8214454650878904	395644810.40268326	19981.697265625	39.474609375	399268225.61508566	1558.244785308838	1.48826	29.969946000000004	0.3846745	-0.1165167606	0.011194370700000001	0.1630212256	0.0406009177	-0.1044140057	0.1416650959	0.0417167799	-0.0576939879	-0.0687413805	0.2370814311	-0.0289731306	0.1128557156	-0.18209932199999998	-0.038282677599999995	-0.0742434007	0.0209429959	0.1002917567	-0.020645449099999998	0.1667705136	0.0613626797	-0.0318716841	0.0402554076	-0.0697091956	-0.033978978300000004	-0.0392192107	0.0021553455	-0.063979674	0.09150018019999999	-0.0979245476	-0.0171650018	0.0499947055	0.049069697599999997	-0.2421870666	-0.038599265699999996	0.1861511227	0.050781198300000004	-0.1493943001	-0.2125734157	-0.014504135	0.10754351050000001	-0.0900901334	0.1338354217	-0.0921074556	-0.0061452327	-0.06894695070000001	0.1259302331	-0.0225179024	0.0072302318	0.3062389441	0.013840083100000001	0.0174104861	0.012743846599999999	-0.12632072119999999	0.09380212560000001	0.0213097885	0.1417877719	-0.047971749699999996	0.11158947609999999	0.015021455800000003	0.038803551299999996	-0.11437371589999999	-0.0566315344	-0.0733750555	0.0019654924	-0.13633930660000002	0.1043296183	-0.0693550508	0.0053741689	0.17345687	0.054306672599999994	0.060728089299999996	0.036345543	-0.0351121727	-0.13702954	-0.0207097116	0.14944813839999999	-0.0434027517	-0.0986987715	0.0738185054	0.0674580643	-0.1586485274	0.10533966310000001	-0.2151856122	0.234191452	-0.0559744877	-0.0792675388	-0.056270535999999996	-0.0728574669	0.0593579072	0.08888066730000001	0.1628498499	-0.1615794889	-0.0721111263	-0.1623636908	0.120326335	0.1161887065	0.1093977275	0.034338199999999985	0.003026899999999992	0.0011791119792399995	9.162123609999953e-06	0.0860226	-0.020607399999999984	0.0004246649347599993	0.007399887710760001	0.0209457	0.079324	0.00043872234848999983	0.006292296976000001	0.00626577	-0.00479853	3.9259873692900015e-05	2.3025890160899992e-05	-0.000613495	0.00012415099999999994	1.5413470800999994e-08	3.763761150250001e-07	0.000917785	0.000711643	8.423293062249998e-07	5.064357594489999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31183.052734375	-111.361328125	12401.345401763916	972382777.8348123	19868.001953125	-22.8203125	520.7666625976561	394737501.6093788	19951.359375	-30.337890625	398056740.9104004	920.3876075744628	1.139109	22.938896	0.08556125000000002	-0.0801491283	-0.1029031341	-0.08907143220000001	0.0101343276	-0.0725045355	0.0754565415	-0.1697650004	0.0539984348	-0.0245009414	0.1141672065	-0.034833509500000005	0.0917807023	-0.09526822160000001	-0.1385315691	-0.023228302599999997	0.0714650801	0.025690786	0.10337968	0.135695895	-0.0465047015	-0.0836154934	0.0853904297	0.0778428528	0.0833126688	0.1089726078	0.1290070096	-0.0499286334	-0.1224107224	0.0644355022	-0.1671152761	-0.110180813	-0.010779386100000002	-0.1304163336	-0.0313124209	0.18940044329999997	-0.021951514900000003	-0.057750130499999996	0.11554110220000001	0.11467644839999999	-0.0233662717	0.0047976569	-0.0166234444	0.1109885987	-0.025608761600000002	-0.0547700808	-0.1296738426	-0.07442247519999999	-0.011276294499999999	0.1741629632	0.0465966909	-0.0340525141	-0.0116033714	-0.0728462712	0.07213429639999999	0.0731786191	0.0138399667	0.14247682039999998	0.07328382809999999	-0.048110806900000004	-0.025182228199999997	-0.1747279752	-0.1885458835	-0.1131596431	0.0187207408	-0.0390382142	0.1136853191	-0.0815021526	0.08478669999999999	0.08814399710000001	-0.009647156700000001	0.0937078636	0.1634274309	0.0550593368	0.0143339713	-0.0824209772	-0.23109546420000002	-0.0168558044	0.0236479349	0.0322317845	0.0973658231	-0.1579143002	-0.10015362	0.11056064759999999	0.1125465843	0.0255670015	0.0072391387	0.046971098200000005	-0.0196970019	0.089672721	-0.046031655	-0.15136978369999998	-0.050218805899999996	-0.10863494039999999	-0.0178549077	0.1198669825	0.1143757435	0.10540925529999999	0.0295453	-0.004792899999999996	0.0008729247520899997	2.297189040999996e-05	0.0777003	-0.008322300000000005	6.926067729000008e-05	0.006037336620089999	0.051156699999999986	0.030210999999999995	0.0026170079548899997	0.0009127045209999996	0.00592089	-0.00034488000000000053	3.50569383921e-05	1.1894221440000035e-07	-0.000265031	0.00034846400000000004	1.2142715929600002e-07	7.0241430961e-08	0.000766428	-0.00015135699999999994	5.87411879184e-07	2.290894144899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31328.1640625	145.111328125	21057.297550201416	981453863.5269164	19860.41015625	-7.591796875	57.63537979125977	394435891.57447815	20015.103515625	63.744140625	400604368.7411842	4063.315464019776	1.120211	22.558346	0.16378601499999998	-0.06951316860000001	0.021226157599999997	0.1044299733	0.027897372200000003	-0.0309897026	0.0647271974	0.0044166749	-0.10611249390000001	-0.0730159526	0.0665027656	-0.1575549592	0.1170893953	-0.094944965	0.021812437900000002	0.0529983588	0.0671478879	0.1609913393	0.052720975	-0.08466141	-0.0051688579	-0.009859439000000001	0.0538664774	-0.0593754682	-0.0724837325	0.022659575499999998	0.0123123047	-0.027138458100000002	0.0130230171	-0.07717632519999999	-0.0884074492	-0.1528374825	-0.017194051999999998	-0.0885523389	0.0872183022	-0.1184081346	-0.11701461	0.0203674306	-0.0063726862	0.0598769651	0.024691470400000002	0.20783432510000002	0.0440749053	0.002759518	-0.0164234103	-0.0427325	0.0980045122	-0.0169346277	0.0087634121	0.1722691508	-0.06478937580000001	-0.0085829612	0.013252778	-0.035181395899999995	0.0565078748	0.0762229904	0.085473729	-0.11016191210000001	-0.012517658700000002	-0.0749001763	-0.0314327112	-0.166552338	-0.0663390562	0.0392115393	-0.132614279	-0.19414309100000002	0.0209114564	-0.0095248253	0.1416652708	-0.038385401	-0.1179889594	0.008946571	-0.0675268415	-0.054936960800000004	0.0029789293	-0.1385869695	0.06648454349999999	0.0832898668	-0.1115297291	-0.0700263399	-0.0728465799	-0.018520693600000002	-0.0206986602	-0.0292250846	0.0490935511	-0.0782709281	-0.1394764199	0.05868116480000001	0.1161717491	-0.041143822000000004	0.0476606783	-0.1007805026	0.0594928838	0.0451098904	-0.0318585696	0.11934271980000001	0.112315068	0.1009072399	0.0137302	-0.0158151	0.00018851839204000006	0.00025011738800999984	0.0800603	0.002360000000000001	5.569600000000003e-06	0.006409651636090001	0.011143	-0.040013699999999985	0.00012416644899999998	0.0016010961876899994	0.00440387	-0.00151702	1.93940709769e-05	2.3013496804e-06	-8.72507e-05	0.0001777803	3.1605835068089996e-08	7.61268465049e-09	0.000349284	-0.000417144	1.21999312656e-07	1.7400911673599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31237.40234375	-90.76171875	8237.689590454102	975775305.185318	19857.365234375	-3.044921875	9.271549224853516	394314954.0513649	20016.447265625	1.34375	400658161.13754654	1.8056640625	1.05871	21.319849	0.07137780000000002	-0.0228690208	-0.09707121140000001	-0.1098384231	-0.0262865683	-0.039280964700000004	0.024359040800000002	-0.20405434390000002	0.0247322396	-0.0589240006	0.095321976	-0.0683070208	0.0807738159	0.039307226800000004	0.0514131415	-0.0054850517	0.1235333892	0.0062281809	0.059617047699999995	0.058466698899999996	-0.0281048872	-0.0817456975	-0.1412355094	0.0555570205	-0.047150573499999994	0.0759874364	0.0583694658	-0.1249684777	-0.0409843938	-0.0019231638000000001	0.0664544157	-0.12144390349999999	0.0862313658	0.166748915	0.032743968	-0.0218520077	0.022436004	0.047438762599999997	0.1906831669	0.1084625756	-0.0027670371999999996	-0.0401941073	0.0448283771	0.0624814304	-0.0874832613	-0.015842683899999998	-0.1261677485	-0.0709686718	-0.0387330901	0.0655648865	-0.0206923271	-0.028698705699999997	-0.0459931744	-0.026046751200000003	0.0392370465	0.1324495364	0.0440515492	0.153863355	0.0104464136	-0.1124240548	-0.1208281743	-0.1282718142	-0.0731422846	-0.0349858111	0.0346560312	-0.0708326854	0.0588396535	-0.0328956804	-0.096362744	0.0323133942	0.05937879190000001	-0.0203399773	-0.08661339789999999	-0.09346967390000001	-0.0907721806	0.0414083154	-0.1578966208	-0.0908171516	0.0544046882	0.0098065843	-0.0351202317	0.1563320526	-0.1522605639	0.1755941274	-0.0220199293	0.0181055822	0.1116651438	0.0220684935	0.049933209000000006	0.01319799	-0.0350683548	-0.0675148922	-0.1439115022	-0.1162030209	-0.0411193539	0.11875383099999999	0.1100111431	0.0959136145	0.0137302	0.0	0.00018851839204000006	0.0	0.0688683	-0.011192000000000007	0.00012526086400000018	0.004742842744889999	-0.0259913	-0.0371343	0.0006755476756900001	0.0013789562364899999	0.004864899999999999	0.0004610299999999994	2.366725200999999e-05	2.125486608999995e-07	-8.72507e-05	0.0	0.0	7.61268465049e-09	0.000349284	0.0	1.21999312656e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
