csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
37547.68359375	n/a	1409828543.2563632	n/a	23170.978515625	n/a	n/a	536894245.3715553	23515.58984375	n/a	n/a	552982965.6994781	n/a	n/a	n/a	-0.1981972841	-0.048334703099999994	0.0877722997	-0.1638941815	-0.1099108585	0.0045109979	-0.025511714700000004	0.1871687384	-0.09394436369999999	0.0492171449	-0.1620453979	0.08778636849999999	-0.28326080859999997	0.16502091060000001	-0.1159180209	0.1972943892000001	-0.0840829342	0.0418322608	-0.0204458741	-0.0797209228	0.008789357900000001	-0.08839692539999999	0.0676659006	-0.0349165168	0.031321395499999995	-0.0090416638	0.005903603100000001	-0.0963073423	0.221578465	-0.032860374399999996	0.0032266071000000003	-0.0065791534	0.0004696007	0.1619607652	-0.0953022701	0.0257903204	-0.1460456899	-0.18751295	0.0272283783	0.0068807052	0.0265749373	-0.010895036299999999	-0.044701958	0.0440799663	-0.081615596	0.0711430962	0.0038029439000000003	0.0300196829	-0.0790683469	-0.030648865499999997	-0.0556818162	0.1357375468	-0.0264335991	-0.1511017092	-0.1163408012	0.2124435584	-0.0327944111	0.021278701400000002	-0.1563058195	0.1115341777	-0.0072871596	0.0471854542	-0.0237842056	0.1792805935	-0.0795725939	0.010531176399999998	-0.0071278404	0.1101722659	-0.07222623480000001	0.0999656093	-0.1234316359	0.1205744959	-0.0515931887	0.1278080598	-0.06841650349999999	0.0653665147	-0.0209104219	0.0421824848	-0.0478332447	0.0631175476	-0.059806284	0.062007374000000004	-0.0596605755	0.0619083299	-0.1003376274	0.0040342818	-0.2149124302	0.018855246699999998	0.1859426404	-0.0317286157	0.0732543882	-0.18424569940000002	-0.009834299599999999	-0.0492138561	0.0584860253	-0.0037905263	-0.021481366600000003	-0.156042254	0.0085588426	0.022489249399999998	0.0830924546	-0.0421510846	-0.0537177629	0.0045770663	0.0121244106	0.0657773863	-0.10406092210000001	-0.1485595415	-0.1020628012	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-1.7538e-05	n/a	n/a	3.07581444e-10	0.00666233	n/a	n/a	4.43866410289e-05	-0.0234145	n/a	n/a	0.0005482388102500001	-0.000592008	n/a	n/a	3.50473472064e-07	-0.0007209719999999997	n/a	n/a	5.198006247839996e-07	-0.000600831	n/a	3.60997890561e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0
37569.4765625	21.79296875	1411465569.1802368	474.93348693847656	23105.3203125	-65.658203125	4310.999637603761	533855826.7432251	23403.283203125	-112.306640625	12612.7815284729	547713664.6856729	1.358682	20.3421	0.12002340611	-0.1155035334	-0.11881198720000001	0.1275904203	-0.1399966976	0.0511614388	-0.11216463300000001	-0.10926274679999999	0.1299929431	-0.0748404625	0.0228711271	-0.0231772231	0.0140753534	-0.1182513754	0.09531275789999999	-0.0637916556	0.062083220099999996	-0.0099976805	0.0945457172	-0.1424184239	-0.0427476279	-0.0226578197	-0.0394445099	0.09099062	-0.1140883477	-0.0730881307	-0.0585417024	-0.1637702896	-0.1354342232	-0.08746084380000001	-0.0824904492	-0.0219020157	0.12115898119999999	-0.0861622405	0.1216037008	-0.0054314559	0.029765806800000006	0.009614130600000001	0.0800293994	0.0195706906	-0.0851371619	0.07150625940000001	-0.12060865900000001	0.0296654187	0.0443029213	-0.1428967006	-0.0928282166	-0.0313293616	-0.2143926207	-0.1647424009	-0.0163318066	-0.0288300743	-0.020568194799999998	0.1245643164	-0.1602426029	-0.05946135740000001	0.1630822937	-0.0615541846	0.07087900150000001	-0.0805680278	-0.0675669358	-0.0093562278	-0.061713871	0.0334586644	0.21324508469999998	0.0047908355	-0.0052775259	-0.0927168878	0.0801491555	-0.002732683	-0.016104	0.0324779688	0.1308669337	-0.077633967	0.0329753131	-0.116251908	0.0164384025	0.0691838386	-0.1180896698	0.0519102146	0.0107945057	0.0148770573	0.0501370033	-0.1531349042	0.0412621314	0.021512099399999998	-0.0420578491	0.0439162043	-0.0071716653	0.0660013748	0.12452099779999999	0.042373750099999996	-0.031835100299999995	-0.0804868874	-0.0474374426	-0.10032673369999999	-0.0085070626	0.160316982	-0.1781518754	-0.0433684266	-0.1285678911	-0.16950045579999998	0.0644875347	0.0031221096000000003	-0.0026581381	-0.0831664749	-0.054975688099999996	-0.0189656423	0.0508576575	-0.0827712054	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-3.2118900000000007e-06	1.432611e-05	2.0523742773210003e-10	1.03162373721e-11	-0.0197175	-0.026379830000000003	0.0006958954308289003	0.00038877980625000015	0.0245769	0.0479914	0.0023031744739600004	0.0006040240136100003	-0.00116164	-0.0005696319999999999	3.2448061542400004e-07	1.3494074896e-06	-0.0008782319999999997	-0.00015726	2.47307076e-08	7.712914458239995e-07	-0.000414966	0.000185865	1.72196781156e-07	3.4545798225e-08	0.0	0.0	0.0	0.0	0.0	0.0
37557.4140625	-12.0625	1410559351.0620728	145.50390625	23101.994140625	-3.326171875	11.063419342041016	533702133.27347183	23325.0	-78.283203125	6128.25989151001	544055625.0	1.3169110000000002	19.716698	0.10146369851	-0.0097889575	0.000479353	0.11304802359999999	-0.0487252355	-0.0538834404	-0.1393255501	-0.0064521426	0.0838705111	0.1090965655	-0.1465450962	-0.18935634829999998	0.027816443399999998	0.0437925336	0.1251665879	-0.002029737	0.246491395	0.0650977808	0.0464531317	-0.0919369727	0.08107988299999999	0.0747026953	-0.0683946662	-0.0324794683	0.056372024000000014	0.09834298039999999	0.0029732545	-0.0052099788	0.0410888808	-0.0315980658	-5.146350000000001e-05	-0.1386184771	0.07637344730000001	-0.0337964434	0.0468287909	0.1391486341	-0.1009985897	0.08110306	0.0975417034	-0.0656093504	-0.0692229284	-0.1674243765	0.0132784129	0.0705783557	-0.0371117961	-0.00704319	-0.027251484399999998	-0.0175890427	-0.0137374093	0.0327334794	0.06854149849999999	0.0212598313	-0.1055492326	-0.025068352599999996	-0.1520260956	0.0650020689	-0.0760324772	-0.051980252000000005	-0.116145556	-0.020964049	0.039010255	-0.025396032599999997	-0.0432426056	-0.17524251219999998	0.1343429674	-0.2345680111	-0.061622647999999995	-0.0263847985	-0.032266255699999996	-0.1219440425	-0.0306563152	0.053234300899999996	0.1704162246	0.1115329307	-0.07410556830000001	0.029813284199999998	0.1256190085	-0.0594674863	0.043474899299999994	0.0548453183	0.0338572024	0.0190467779	-0.0283937935	0.0083477068	-0.0662176575	0.0184602692	-0.1272970334	0.08005718889999999	0.089177645	-0.0582223346	0.0718535681	-0.08781923789999999	0.1132121002	-0.10712251689999999	0.0612018314	-0.0675287515	0.0781301016	-0.13985557369999999	0.0746699004	-0.12323610130000001	-0.0686679139	-0.0371993044	0.0342567317	-0.0131577324	0.0376558215	0.0007341456	0.0376815426	-0.0023026359	0.0249661054	-0.0310467219	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-2.38104e-05	-2.059851e-05	4.242986142200999e-10	5.669351481599999e-10	-0.022921	-0.003203499999999998	1.0262412249999989e-05	0.000525372241	0.0665407	0.0419638	0.0017609605104399995	0.00442766475649	-0.000237778	0.000923862	8.535209950440002e-07	5.6538377284e-08	-0.0008177809999999997	6.0451e-05	3.654323401e-09	6.687657639609996e-07	-0.000273763	0.00014120299999999998	7.4946180169e-08	1.9938287209e-08	0.0	0.0	0.0	0.0	0.0	0.0
37452.66796875	-104.74609375	1402702337.9774325	10971.744155883787	23059.126953125	-42.8671875	1837.595764160156	531723335.8403359	23297.544921875	-27.455078125	753.7813148498535	542775599.3867836	0.97588	14.610810999999998	0.09358983368999997	0.05876482650000001	0.0019368028	0.12759282130000002	0.0692754148	-0.013470392900000001	-0.12310234710000001	0.0032793856	0.09574447009999999	0.1242288402	0.0381740847	-0.11243161789999999	-0.0363233746	0.0735732429	0.11730894720000001	-0.067447925	0.0076286251000000005	0.1479394639	0.1511310654	0.0166080655	0.0207488527	0.026760702	0.0839558117	0.0521055609	0.0859497515	0.09707625119999999	0.0080448447	0.1341358791	0.0548728215	0.0561572275	0.0603493582	-0.0145675048	-0.0694252289	-0.0139952438	-0.020129366	0.1642075617	0.0269860793	-0.0848213016	-0.0293703825	0.1062626654	-0.0127420308	-0.057642052	0.17475275010000002	0.0372767786	-0.1015155451	0.11161789820000001	0.0012052561	-0.0631876016	-0.011765796799999999	0.08617882539999999	0.0250975227	0.0021487998	0.1186970975	-0.0114211181	-0.0862685803	0.10743050789999999	-0.050757011799999995	-0.11969578	0.0549643746	0.10016985869999999	0.014993123999999997	-0.010714101	-0.0202104602	-0.1626967798	0.0990366544	-0.0183370533	-0.10913278859999999	0.0761583485	-0.06731580599999999	-0.0100981942	-0.1140479563	-0.0168044851	3.23712e-05	-0.0244393557	-0.06839689339999999	0.0139112774	0.0370732301	-0.1470623445	0.1533869655	0.032149040499999997	0.11317056810000001	-0.0189747197	-0.0530608167	-0.0371522388	-0.022807681899999998	-0.11738467539999999	-0.047379978600000004	-0.0392770589	-0.037243386499999996	-0.0432564719	-0.0374957774	-0.0652849994	-0.0090276743	0.0951661067	0.1539997348	-0.0436468412	-0.0002943611	-0.024168969900000004	0.1170829724	-0.1154344574	0.1153005092	0.0330923816	-0.1116347617	0.099234484	-0.052516124000000004	0.114245358	-0.0408540923	-0.0369344494	-0.0423665527	0.16426403	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-6.82671e-06	1.6983689999999994e-05	2.8844572601609993e-10	4.66039694241e-11	-0.0119554	0.0109656	0.00012024438336000002	0.00014293158916	0.0392228	-0.027317899999999992	0.0007462676604099996	0.00153842803984	0.000455554	0.000693332	4.807092622239999e-07	2.0752944691600002e-07	-0.00120753	-0.00038974900000000027	1.5190428300100027e-07	1.4581287009000004e-06	-0.000296469	-2.2706e-05	8.7893867961e-08	5.155624359999999e-10	0.0	0.0	0.0	0.0	0.0	0.0
37503.6640625	50.99609375	1406524818.112854	2600.601577758789	23076.796875	17.669921875	312.2261390686035	532538554.01000977	23369.01171875	71.466796875	5107.503055572511	546110708.7110748	1.06645	15.966818	0.03980145089	0.0763324066	0.034226656800000005	0.0801607828	0.1375183926	-0.0407328592	-0.063196201	0.1462917406	0.06733219389999999	0.1419564297	0.0777036626	-0.0349487355	-0.0229146223	-0.0092493627	0.140490025	-0.029808101	-0.1237830506	0.2011528107	0.143240813	-0.047965203899999996	-0.0857954555	-0.0339203089	-0.0324067415	0.014535214599999999	-0.0369742812	0.0364772535	0.154554881	0.0637605081	0.026773377999999997	0.0458031513	-0.0114733612	0.1156375784	0.06652199639999999	0.0262026637	-0.034170056000000004	-0.0237624419	0.1098397374	-0.025263138199999997	0.0668090799	0.0350034327	0.1370636365	0.0732582073	-0.010632711999999999	-0.0044320554	0.001704043	-0.026308575299999998	0.1058800673	-0.023387516	-0.0085999187	-0.1468135186	0.1289339232	0.0703698023	-0.1005279976	-0.057853695499999996	-0.0088670902	0.09137298519999999	-0.120379777	-0.1247978163	0.123755929	0.1512072364	0.10335779560000001	0.0665192493	0.0175587851	-0.1555043794	-0.0341246026	0.0468909682	-0.10288836109999999	0.0362053802	0.0526302524	0.0989476024	-0.1860463425	0.0038867528999999997	0.0409802865	0.011131124	0.076201646	0.025554381299999998	-0.1496487245	0.011911233700000001	0.0833023597	0.12058986199999999	0.1856214506	-0.0048946559	0.0209398707	0.0256402877	0.0198080996	-0.030466293300000002	-0.0427988077	-0.046797658799999996	-0.0677651789	-0.09098278630000001	0.0546175496	0.0993720226	-0.029151976800000007	-0.0138348146	-0.08171081200000001	0.0280601594	-0.15946185429999998	0.1205348381	-0.0632282956	-0.16996815129999998	0.054794649699999996	-0.023452808199999998	0.1119190004	0.1011547154	0.0443801511	-0.0214841065	0.079758034	-0.0276359802	-0.0139058872	-0.0582437815	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-4.94276e-05	-4.260089e-05	1.8148358287921e-09	2.44308764176e-09	-0.0228813	-0.0109259	0.00011937529081	0.00052355388969	0.03924	1.7199999999994994e-05	2.958399999998279e-10	0.0015397775999999998	0.000418254	-3.7299999999999985e-05	1.3912899999999986e-09	1.74936408516e-07	-0.0008177809999999997	0.00038974900000000027	1.5190428300100027e-07	6.687657639609996e-07	-0.000147203	0.000149266	2.1668723209e-08	2.2280338756e-08	0.0	0.0	0.0	0.0	0.0	0.0
37512.08984375	8.42578125	1407156884.4455721	70.99378967285156	23127.458984375	50.662109375	2566.649326324463	534879359.07394785	23353.25	-15.76171875	248.4317779541016	545374285.5625	1.071161	16.037352	0.06954826790000003	0.074204753	0.0047462660999999995	0.01628174	0.014740408799999999	-0.0421693219	0.0176051173	0.138173928	-0.0675344053	0.13916838609999999	0.08212882269999999	-0.0671913438	-0.0501023455	-0.0960576974	0.12461014640000001	0.19136391390000002	-0.08038263799999999	-0.0092305322	0.0688170115	-0.0357433176	0.006879885	-0.0187202906	-0.0498660892	-0.1529725773	0.0752159852	-0.09178896619999999	0.0896143745	-0.08347428700000001	-0.038778993500000004	0.08815187810000001	0.12436635439999999	0.0068510488000000005	0.028545985299999996	0.0690164714	-0.2095691016	0.07306316610000001	-0.0153621366	-0.0568630385	-0.1662753716	-0.0162140178	-0.0919007548	-0.054499857400000004	-0.1930068461	-0.0023319074	-0.07200367519999999	-0.0176272502	-0.0882807213	-0.0069973966000000005	0.0950020299	0.0667923349	-0.0773360154	-0.022407623300000002	0.0398308721	-0.0362832735	0.0055278953	0.0367193316	-0.1409155999	-0.0118640574	0.0669305621	-0.007141343000000001	0.0876969084	0.06750408320000001	-0.0006538958999999999	-0.1287200013	-0.1470695548	0.036797234500000005	-0.1029756042	0.1218817172	0.1489552355	0.06216621150000001	0.0616003001	0.0894716588	0.0589617211	0.1330472788	0.08064469610000001	0.0168348835	-0.06749209519999999	0.06425062570000001	0.0686476815	0.09777292720000001	0.028892073100000002	0.1231971135	0.0468621373	-0.051252827599999995	-0.2448184434	-0.0692040051	0.021560841400000003	0.0556622613	-0.0708785247	-0.09956735580000001	-0.0101770749	-0.0418972772	-0.0675885486	0.0242680715	0.0152822321	0.030561333700000002	0.0736344389	-0.0518767407	-0.0507004197	0.0178398678	0.1770030767	-0.0363474683	-0.043940578	-0.18327456079999999	0.0291589758	-0.0703700687	-0.0680997181	-0.0542507116	-0.0537324553	0.0329283804	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-2.60197e-05	2.3407900000000007e-05	5.479297824100002e-10	6.770247880899998e-10	0.0125291	0.0354104	0.00125389642816	0.00015697834681	0.0552732	0.016033199999999997	0.00025706350223999994	0.0030551266382399995	0.000544653	0.00012639899999999994	1.5976707200999993e-08	2.96646890409e-07	-0.00100168	-0.00018389900000000028	3.38188422010001e-08	1.0033628224e-06	-9.58758e-05	5.1327199999999985e-05	9.19216902564e-09	2.6344814598399998e-09	0.0	0.0	0.0	0.0	0.0	0.0
37621.58203125	109.4921875	1415383434.5340726	11988.539123535156	23139.98828125	12.529296875	156.98328018188474	535459057.6563873	23380.37890625	27.12890625	735.9775543212891	546642117.7998201	1.205977	18.055803	0.08731625289999999	0.0554835075	-0.055600247900000004	-0.0650435805	-0.037197896	0.0423464853	0.0655381268	0.08384376290000001	-0.1388792719	-0.0103172248	0.0808545343	-0.07993802629999999	-0.007890451	0.0246695564	-0.042841358499999996	0.0315142128	-0.0375042495	-0.0242354029	0.0207627923	-0.1390596144	0.0054252142	-0.17969439760000006	0.1142717384	-0.0234867321	0.0444947845	0.0022154944	0.16416276259999998	0.0869209324	0.008037124100000001	-0.017241638899999998	-0.1653367432	-0.1222346249	-0.072315216	0.0874074458	0.1680788583	-0.0692188265	-0.08775692560000001	-0.0189848907	-0.025114665	-0.0505538429	0.0226607907	0.0861018443	-0.030973305099999997	-0.1039505525	0.0123294205	0.0205223191	-0.037972536200000004	-0.1112876042	0.0096491252	-0.065915142	-0.0923214858	0.0954046804	-0.054205062400000004	0.0517549477	0.11024575660000001	-0.0320649871	-0.0721201413	0.0507998069	0.09457802800000001	-0.0651464292	-0.0095448579	0.075747284	-0.0446059022	0.027882177299999998	-0.0771975113	0.0305414857	-0.043532083799999996	0.141645368	0.0559657745	-0.0369504989	0.0374099024	0.0501472137	0.0588965209	-0.059832472699999986	0.0075356178	0.09497746480000001	-0.055396604800000006	-0.022586514900000004	-0.0617591729	0.030687811800000006	0.0726748652	0.0940731185	0.0361495248	0.0807405773	0.2052136879	0.0323116752	-0.071863594	0.0201660792	0.2246515302	0.0604677041	0.08377051519999999	0.0377771079	-0.061223605800000004	0.0399218968	0.0070953275	-0.08819314449999999	-0.029198679100000006	0.0027157687	0.0722641095	0.045165412800000006	0.0254239527	0.0599576939	-0.0433175307	-0.0167258895	0.06785421629999999	0.0591791785	0.1079922785	-0.018817275300000002	0.0762052964	-0.043955752	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-2.30768e-05	2.942899999999998e-06	8.66066040999999e-12	5.325386982400001e-10	-0.032855699999999995	-0.0453848	0.00205978007104	0.0010794970224899997	0.021923	-0.0333502	0.0011122358400399998	0.0004806179289999999	0.00061021	6.555700000000005e-05	4.297720249000007e-09	3.723562441e-07	-0.00101182	-1.0140000000000062e-05	1.0281960000000127e-10	1.0237797124000002e-06	-0.000191745	-9.58692e-05	3.6766145025e-08	9.19090350864e-09	0.0	0.0	0.0	0.0	0.0	0.0
37544.72265625	-76.859375	1409606199.334732	5907.363525390625	23088.380859375	-51.607421875	2663.3259925842285	533073330.70755386	23418.18359375	37.8046875	1429.1943969726562	548411322.8305817	1.3096299999999998	19.607693	0.1226836888	-0.012446868400000002	-0.0048813088	-0.133151233	-0.0230962475	0.0399238154	0.0965058561	-0.1709250032	-0.18884101739999998	-0.0607408589	0.051937037	0.0654987062	-0.17293166370000002	0.047307343700000004	-0.0133474032	-0.0725277241	-0.0613404802	0.0327237919	0.1573552143	-0.0886995508	-0.0146681076	-0.0382853212	-0.0049238487	-0.040657885899999996	-0.0408764898	-0.0714061644	-0.0957494582	-0.0579549513	0.0871198344	-0.0347379716	-0.0926106945	-0.06392685440000001	-0.0342937654	0.054249745599999996	0.128502761	0.0279854593	0.0162468136	0.0365198158	0.0466105262	-0.2301642886	0.0287145733	-0.0127052774	0.037635519900000004	-0.0125065575	0.0156267533	0.20080261670000002	-0.078288104	0.053377875899999996	0.2124373155	-0.0595651269	0.042636388	-0.1750741282	0.0687234119	-0.001776013	0.12897563410000001	-0.0428825883	0.0080355937	0.0817971886	0.0651659265	-0.0765138223	-0.1592899976	-0.1403513394	-0.04638845230000002	0.1590593785	-0.0430802174	0.146885142	-0.1120458744	0.0088201404	-0.0662358997	0.0406540114	-0.0020924434	0.0453957925	0.0736243247	-0.0059210323	-0.052149855999999994	-0.102676634	-0.05736532730000001	-0.0653129882	0.0570469417	0.051582817999999996	0.03234792	-0.024626626699999998	-0.0642639325	0.0344837706	-0.0086359873	-0.0143832653	0.0438798279	0.0339629544	0.0403546014	0.030216956099999998	0.0904766005	-0.056289706200000005	-0.0562337658	-0.11502824390000001	-0.049362301799999994	0.049787319000000003	-0.0859085272	0.0849065588	0.1756189889	0.16876762129999998	0.0728668426	-0.0284625723	0.0827324488	-0.0305948908	0.028529471400000006	-0.1220662567	0.11375556839999999	-0.0627793761	-0.11663382439999999	0.27529631050000003	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.00473154	0.0047546168	2.260638091484224e-05	2.23874707716e-05	0.0259	0.0587557	0.003452232282489999	0.00067081	0.013003	-0.008919999999999997	7.956639999999995e-05	0.000169078009	-2.99432e-06	-0.00061320432	3.760195380666624e-07	8.9659522624e-12	-0.0008177809999999997	0.00019403900000000037	3.7651133521000136e-08	6.687657639609996e-07	6.079119999999999e-06	0.00019782412	3.6955699974399994e-11	3.91343824537744e-08	0.0	0.0	0.0	0.0	0.0	0.0
37495.58203125	-49.140625	1405918671.862198	2414.801025390625	23060.208984375	-28.171875	793.654541015625	531773238.4030495	23369.396484375	-48.787109375	2380.182041168213	546128692.0439186	1.244592	18.633953	0.06775352	-0.0342242656	0.0781438018	-0.0782036796	0.0510748693	0.0040398063	0.012344223	-0.09776713390000001	-0.078336957	-0.0674359443	-0.0024835711	-0.0383650177	0.0096475078	0.0502923574	-0.035301071	-0.09722617970000001	0.0198711597	-0.0336420315	0.072172612	0.057905208	0.0827281498	0.0538970684	-0.0423279912	-0.0014392514999999999	0.14715842380000002	-0.1397401852	-0.1482529619	-0.050072411100000006	-0.012022294499999999	-0.0069132967	0.012693211999999999	-0.015973778799999998	0.013177859299999999	-0.094119745	-0.17641001679999999	0.0239815969	0.0201688974	-0.0188016792	-0.030422489	0.0609789297	0.051680390300000004	-0.0251014369	-0.1827706205	-0.10105483400000001	0.1018480252	0.1620326823	0.1026299989	0.006002362099999999	-0.0109123701	-0.0724213053	-0.053708817400000004	-0.0322035019	0.056765943099999994	-0.0448766284	0.062462513	0.0007563706	0.0808948433	0.045424388600000004	-0.0214701479	0.0295043283	-0.0564355759	-0.0766317816	-0.0578058312	0.0766938985	-0.008775474699999999	-0.0602665854	-0.0215212036	0.0803071122	-0.1183713151	0.0327704754	0.0615696207	-0.022360661	-0.0592065277	0.1020696499	-0.0416692783	-0.1587200304	0.116133074	-0.052132087699999996	0.042787289699999995	0.0049996323	-0.0418037606	0.0937387784	-0.0224204349	-0.1385111643	-0.0690716992	0.1554376914	0.0644377755	-0.052996697800000006	-0.1271081366	-0.0365366664	0.0657619638	0.025863487400000003	0.09937710109999999	0.0040068659999999996	-0.003592743400000001	0.07058835690000001	-0.1284285176	-0.030987796800000002	-0.0505939612	-0.0187891493	0.0176306314	-0.0226634198	0.0309324479	-0.1154743708	0.0596397812	0.0156814796	0.0707988891	-0.10750646289999999	-0.0398826096	-0.0466432134	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0114851	0.00675356	4.56105726736e-05	0.00013190752201000001	0.00351423	-0.02238577	0.0005011226984928999	1.23498124929e-05	0.0218528	0.008849799999999998	7.831896003999996e-05	0.00047754486784	-0.000322309	-0.00031931467999999995	1.0196186486350241e-07	1.03883091481e-07	-0.0009803639999999998	-0.0001625830000000001	2.643323188900004e-08	9.611135724959995e-07	-0.000107311	-0.00011339011999999999	1.1515650721e-08	1.2857319313614403e-08	0.0	0.0	0.0	0.0	0.0	0.0
37493.64453125	-1.9375	1405773380.235733	3.75390625	23040.794921875	-19.4140625	376.9058227539063	530878230.6319008	23357.00390625	-12.392578125	153.57599258422854	545549631.4765779	1.119292	16.757969	0.12087962999999995	-0.0066573702	0.048394821	-0.0058041102	0.0712836391	0.0511131751	-0.0114226394	-0.09647218269999999	0.049983415	-0.0184869406	-0.0003358884	0.019815962700000002	0.08979105779999999	0.0678627479	-0.0100993991	-0.0423705093	-0.040798451	0.0019566928	-0.009408901899999999	0.1734661073	-0.043332282199999995	0.0622030435	-0.0182682553	-0.034650097799999995	0.2333592483	-0.1305976304	-0.034823790699999996	-0.035062576899999996	0.1204685618	-0.0324026362	0.030217706	-0.005951751	-0.0782151283	-0.04695602980000002	-0.0913161884	0.0669491389	-0.05354380190000002	0.0280616162	-0.1450326127	-0.0463122212	-0.0075696816	0.022133965499999998	0.0282303637	-0.1537529155	0.1890766034	-0.1037565289	-0.1206400192	0.042739373600000005	0.0362640571	-0.0319928761	-0.0258000657	-0.047256698	-0.1368822939	0.005620095899999999	-0.0043758398	0.0389954235	0.1221738767	-0.0182861159	-0.039658728	0.09275060140000001	-0.0907233048	-0.0337684668	0.0220420554	-0.0033627238	-0.0043008524	-0.0414063006	0.0613379097	0.08562041810000001	-0.1157955915	0.0745066251	-0.012801356000000002	-0.0849326912	-0.12283368230000001	0.091816022	0.0481311079	-0.0854349104	0.09436555949999999	-0.1145974662	0.11371261519999999	0.1112755499	-0.14358900460000001	0.0038578490000000004	-0.0168836211	-0.0360240736	-0.0054996307999999995	0.07389768570000001	0.0731518451	0.0993698142	0.0023506959	-0.0174023354	-0.0135265892	0.024361379	-0.1673787914	0.1183793659	-0.0341985745	-0.0714479829	0.1257145526	-0.1770421205	0.024543042	0.0672775936	-0.1607232743	0.009017697199999999	0.0291943193	0.014805373200000001	0.058951011399999996	0.0554957034	0.1467932958	0.0254789876	0.10687749	-0.030608400299999998	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0128795	0.0013943999999999988	1.9443513599999967e-06	0.00016588152024999995	-0.0368405	-0.04035473	0.0016285042333728998	0.0013572224402499998	-0.00971465	-0.03156745	0.0009965038995024998	9.43744246225e-05	0.000296019	0.000618328	3.82329515584e-07	8.762724836100001e-08	-0.0008177809999999997	0.0001625830000000001	2.643323188900004e-08	6.687657639609996e-07	6.303899999999999e-05	0.00017035	3.973915520999999e-09	2.90191225e-08	0.0	0.0	0.0	0.0	0.0	0.0
