name	intensity-avg	volume
Left-wm-bankssts	95.2053	3089.7
Left-wm-caudalanteriorcingulate	101.3183	2698.3
Left-wm-caudalmiddlefrontal	97.4174	6244.7
Left-wm-cuneus	99.4366	2810.3
Left-wm-entorhinal	75.9151	1158.1
Left-wm-fusiform	90.667	6443.9
Left-wm-inferiorparietal	97.3107	9995.5
Left-wm-inferiortemporal	86.6062	7016.5
Left-wm-isthmuscingulate	102.587	3585.0
Left-wm-lateraloccipital	93.9687	9498.7
Left-wm-lateralorbitofrontal	92.6422	6915.4
Left-wm-lingual	91.0749	5041.4
Left-wm-medialorbitofrontal	93.4101	3630.0
Left-wm-middletemporal	89.2971	5690.5
Left-wm-parahippocampal	87.8957	1456.3
Left-wm-paracentral	96.95299999999999	3791.9
Left-wm-parsopercularis	94.9451	3140.8
Left-wm-parsorbitalis	83.2445	900.2
Left-wm-parstriangularis	94.6853	3005.7
Left-wm-pericalcarine	96.1402	3911.6
Left-wm-postcentral	90.6659	7494.0
Left-wm-posteriorcingulate	101.0694	4288.3
Left-wm-precentral	94.3522	11484.0
Left-wm-precuneus	99.1123	9778.6
Left-wm-rostralanteriorcingulate	100.1369	2215.9
Left-wm-rostralmiddlefrontal	96.2634	11775.3
Left-wm-superiorfrontal	94.6726	15162.9
Left-wm-superiorparietal	97.27799999999999	12646.3
Left-wm-superiortemporal	94.0305	7948.7
Left-wm-supramarginal	96.2896	9225.0
Left-wm-frontalpole	93.6569	406.0
Left-wm-temporalpole	68.513	750.2
Left-wm-transversetemporal	93.8989	750.3
Left-wm-insula	92.1082	10495.6
Right-wm-bankssts	98.2727	2825.3
Right-wm-caudalanteriorcingulate	100.6567	2706.9
Right-wm-caudalmiddlefrontal	95.7623	4646.8
Right-wm-cuneus	98.27600000000001	2618.9
Right-wm-entorhinal	74.4652	971.6
Right-wm-fusiform	88.3103	6322.5
Right-wm-inferiorparietal	94.5331	13024.5
Right-wm-inferiortemporal	85.1667	7552.0
Right-wm-isthmuscingulate	101.6596	3181.1
Right-wm-lateraloccipital	92.6442	10168.7
Right-wm-lateralorbitofrontal	94.6214	6868.8
Right-wm-lingual	90.5352	5433.4
Right-wm-medialorbitofrontal	93.8384	3427.9
Right-wm-middletemporal	88.7009	6315.8
Right-wm-parahippocampal	88.0883	1289.1
Right-wm-paracentral	97.15700000000001	4677.9
Right-wm-parsopercularis	96.6141	3175.1
Right-wm-parsorbitalis	86.8697	1323.2
Right-wm-parstriangularis	94.8222	3214.2
Right-wm-pericalcarine	94.0541	3451.9
Right-wm-postcentral	90.4752	6432.6
Right-wm-posteriorcingulate	99.5394	3943.5
Right-wm-precentral	94.2889	12304.7
Right-wm-precuneus	98.4949	9738.5
Right-wm-rostralanteriorcingulate	102.7507	1983.7
Right-wm-rostralmiddlefrontal	95.6152	11449.3
Right-wm-superiorfrontal	94.1908	16088.0
Right-wm-superiorparietal	94.9273	11608.5
Right-wm-superiortemporal	91.3659	5804.4
Right-wm-supramarginal	96.089	7744.1
Right-wm-frontalpole	90.0698	435.2
Right-wm-temporalpole	72.577	914.9
Right-wm-transversetemporal	98.3369	814.4
Right-wm-insula	92.2845	10289.7
Left-UnsegmentedWhiteMatter	100.6655	21709.7
Right-UnsegmentedWhiteMatter	100.462	22802.7
