csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
30127.634765625	n/a	907674376.5708961	n/a	19909.015625	n/a	396368903.1564941	n/a	20528.8359375	n/a	421433104.9487915	n/a	n/a	n/a	n/a	-0.0411564912	0.0162215837	-0.1361162273	0.001241541	-0.034123358	0.0764418041	-0.0380218181	0.0461975964	-0.033973931	0.10910994019999999	-0.0303300704	0.0078384304	-0.1820319568	0.1345394077	-0.10511464279999999	0.0416351076	-0.0922171745	0.0009084552	-0.0246433185	-0.0345254104	0.0860354228	-0.1783457145	0.1074159329	-0.0732974391	0.1031502899	-0.0427368121	0.0713040466	-0.0523984367	0.0387404183	-0.0721498262	0.024589482599999997	-0.1861218517	0.1597027569	-0.151285034	0.091296914	-0.0036606207	-0.1398025654	0.1324829578	-0.1460968351	-0.13884494949999998	0.0707688314	0.2224524491	-0.0514282356	-0.0305666098	-0.020444423899999998	0.08827457650000001	-0.1078895606	-0.0065940827	-0.0114318318	-0.061370034000000004	-0.0134635307	-0.1248102136	-0.0749586332	-0.040200923799999996	0.05166385	-0.0020835429	0.025737432400000003	-0.0186906722	0.0754232324	-0.07864698269999999	0.0022574551000000003	-0.041016040499999996	0.0264950407	-0.0426020551	0.06999477	-0.2393313177	0.0131802132	0.0017456117000000002	-0.1276679052	0.023872398399999998	-0.16394874439999998	0.0732199006	-0.0649195634	0.0894116689	-0.0705779399	0.1925445192	-0.188525448	0.1844420124	-0.14596806939999998	0.0629659344	-0.05181176480000002	0.1275190119	0.1135378731	-0.1411530486	0.0996272499	-0.084412808	-0.037767106	0.080555893	-0.08706583109999999	0.1343240953	-0.183360677	-0.029219130299999996	0.0490547023	0.005207187	0.0016353904000000002	0.0180647998	-0.0353916048	-0.0306856662	0.1042112149	0.0079072771	-0.0087611093	-0.0686730111	0.0272040716	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.00330755	n/a	n/a	1.09398870025e-05	0.0883333	n/a	n/a	0.0078027718888900015	0.0439571	n/a	0.0019322266404100002	n/a	0.000632176	n/a	n/a	3.99646494976e-07	0.000504194	n/a	n/a	2.542115896360001e-07	0.000509835	n/a	n/a	2.5993172722500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30098.83203125	-28.802734375	905939689.645401	829.5975074768066	19932.33984375	23.32421875	397298171.6467438	544.0191802978517	20411.06640625	-117.76953125	416611631.8403473	13869.662490844728	1.471438	31.720861	0.09970205	-0.1184164402	0.023134698500000002	0.11018577060000001	0.0361187173	0.015743634399999998	-0.0702343172	0.09091819699999999	0.0066780278	0.0801015121	0.12348147570000001	-0.0238726452	0.1468925756	-0.09634633179999999	0.0105465053	-0.10749586779999999	-0.0496420787	-0.0856216048	0.0565392071	-0.011541398500000001	0.10302013609999999	-0.0923026028	-0.26483624850000004	0.1695332697	0.0522172363	0.050510691100000005	-0.029343218799999998	0.28533773739999996	-0.0386680427	-0.0162509551	0.0235687663	-0.1037029449	-0.051203161500000004	-0.0267914572	0.0908412327	-0.035053841	0.0673412472	-0.0702679306	-0.0025615629	-0.0386957513	0.0841525681	-0.1119878117	-0.0187077596	-0.1790043245	0.0416576197	-0.0346053487	-0.1584036201	-0.0787727024	-0.0958317224	0.009414736	-0.0871156595	-0.08213868049999999	0.1205557865	-0.0164814329	0.054251520899999996	0.134320343	-0.0109431819	0.0377285219	-0.0051114137	-0.0170968491	0.061115547	-0.0563725197	-0.1038875227	-0.0457467918	0.0759648591	-0.0384782145	-0.2630028265	0.0351053927	-0.0308065573	-0.0818051235	-0.130113107	0.051892992699999994	0.082969936	0.025906382000000002	-0.1609891676	-0.0871674309	0.077655933	0.1969835454	0.0794070651	-0.05866302690000001	-0.05682893570000001	0.10989117080000001	0.1740596202	0.0339939476	0.0153433724	-0.0442289355	0.11889652710000001	-0.0750674205	-0.0108586577	0.0587431429	0.0647679094	-0.1393342184	0.024003073700000002	0.049923362199999995	0.115928437	0.050455651100000005	0.0136828988	-0.0525683526	0.007482552099999999	-0.012278466200000001	0.11463711480000001	-0.09535085869999999	0.09178883880000001	0.0198110195	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0133785	0.01668605	0.0002784242646025001	0.00017898426225	0.086936	-0.0013973000000000039	1.9524472900000114e-06	0.007557868096	0.043922	-3.5099999999996245e-05	0.0019291420840000003	1.2320099999997365e-09	0.00172595	0.001093774	1.196341563076e-06	2.9789034025e-06	-2.6347400000000003e-24	-0.000504194	2.542115896360001e-07	6.941854867600003e-48	0.000476131	-3.370400000000007e-05	1.1359596160000044e-09	2.26700729161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29994.2578125	-104.57421875	899655501.7227172	10935.767227172852	19873.591796875	-58.748046875	394959650.90881735	3451.3330116271973	20376.095703125	-34.970703125	415185276.10290915	1222.9500770568848	1.399531	30.170721	0.15035835000000006	-0.047589324	-0.0220843847	0.1188590819	0.0645471052	0.0538012763	-0.08702752119999999	-0.0131735407	-0.0291253404	0.0443543962	-0.041928566800000004	0.007021847800000001	0.24498505980000002	-0.0762913363	0.1013077314	0.09591588949999999	0.1513925871	-0.0095335682	-0.1513612397	0.015993651	0.0389145939	-0.044474701900000004	-0.1021752799	0.045667904100000004	-0.12470932789999999	-0.0261512906	-0.0353397514	-0.0803294658	-0.0624043658	-0.0632142037	-0.0388689922	0.031390027200000004	-0.0441579615	0.020257327	0.0394484707	-0.09175159449999999	-0.09388657980000001	0.0019855537	-0.0599531943	0.15175263890000001	0.1233191635	0.1224759634	-0.12112702869999999	-0.0469098182	-0.1481958113	-0.0403578482	-0.09447794150000001	0.1544045811	0.1161853406	0.0705557296	0.0427573401	-0.0641992047	0.10923952220000001	0.0198462526	0.0186585955	0.0436923663	0.1116323754	-0.0062126709999999995	-0.0427400013	0.0090546712	-0.05544194400000002	0.0110212004	-0.0099778976	0.0292007271	-0.1731639319	-0.09752236939999999	-0.0901972924	-0.08318493490000001	0.1818957281	0.0564581604	-0.0277387368	0.0187070206	0.005896709399999999	-0.0121880949	0.0189167859	0.1174294353	0.0929737466	0.18153249429999999	0.0536347335	0.0670013978	0.041425496299999996	-0.09495728640000001	-0.006569359	0.08720271140000001	0.019486448400000002	-0.19848585629999999	0.0216103292	-0.1135187725	0.044650360199999996	-0.0390770248	-0.0478149053	0.0613722793	0.0357737356	0.0428573229	-0.0028895351	0.0428320838	-0.0077442648	0.1039581972	-0.08842845380000001	0.006039959300000001	0.1085448341	0.029585895	0.1403382157	0.0900784352	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0234001	0.010021599999999995	0.00010043246655999992	0.0005475646800099999	0.0361639	-0.0507721	0.00257780613841	0.0013078276632099998	0.015472	-0.028450000000000007	0.000239382784	0.0008094025000000001	0.000734583	-0.000991367	9.828085286889998e-07	5.396121838890001e-07	-0.0	2.6347400000000003e-24	6.941854867600003e-48	0.0	0.000707057	0.00023092599999999998	5.3326817476e-08	4.999296012489999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29715.962890625	-278.294921875	883038450.5170021	77448.06354141235	19886.501953125	12.91015625	395472959.9316445	166.67213439941406	20337.94921875	-38.146484375	413632178.42445374	1455.1542701721191	1.095984	23.626923	0.109436775	0.0855588735	-0.0424626401	0.0036042328999999996	0.021482172	0.06741386320000001	-0.0027655240999999997	-0.0922034624	-0.030550269100000006	0.011537544399999999	-0.043863059100000004	0.09756164169999999	-0.0450482696	0.023089547999999998	-0.0130482442	-0.090159975	0.11182421949999999	-0.0623166742	0.0198274736	-0.045383910199999995	-0.027616524700000002	-0.121542482	0.0570673475	0.1339346605	0.0158892195	-0.0185545431	0.1339109471	0.0663583451	-0.1166439598	-0.0068718512	-0.0567519973	0.1094393682	0.0715776119	-0.13501373449999998	-0.0266573136	-0.0182688978	0.029078855600000002	0.0260085033	-0.0482492731	0.217433569	-0.0710757014	-0.0103298714	-0.0185718291	-0.1652530579	-0.0114554887	0.060338688099999996	0.0352282968	-0.1271850816	-0.1347432808	0.0797225697	0.0899119108	0.064160598	-0.0158212526	0.0615594379	0.0409210895	0.0228893952	0.09866893970000001	-0.0357001248	-0.008250134000000001	-0.0353567599	-0.0117307904	0.0339275174	0.0588682779	-0.034073550699999997	-0.0515119456	0.1626853025	0.0875099941	-0.044541206900000005	-0.009352324300000001	0.0437308892	-0.0006240516	0.0239559056	-0.029319189500000002	0.032834713599999996	-0.18168774489999998	0.0669473563	-0.0091967758	0.0219963216	0.0245380031	0.014849226299999999	0.0287161412	-0.0047263526	0.1731777203	-0.0925555909	-0.024679427200000003	0.185686543	-0.036079699900000005	-0.1200751909	0.1100507565	0.0780289668	-0.206467989	-0.0997706042	0.0254049415	-0.048130245	-0.0060611839	-0.11529246470000001	0.0026385141	0.005782754300000001	0.08456353900000001	0.0217745509	0.0154159244	-0.043984274000000004	-0.0606655671	-0.1765536732	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0234447	4.4600000000002283e-05	1.9891600000002033e-09	0.0005496539580899999	-0.00425512	-0.04041902	0.0016336971777604	1.81060462144e-05	0.0465749	0.031102900000000006	0.00216922131001	0.0009673903884100002	0.000958595	0.000224012	5.0181376144e-08	9.18904374025e-07	5.52321e-05	5.52321e-05	3.0505848704100003e-09	3.0505848704100003e-09	0.000228896	-0.000478161	2.2863794192099995e-07	5.2393378816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29851.822265625	135.859375	891131292.5784645	18457.769775390625	19856.724609375	-29.77734375	394289512.2125588	886.6902008056641	20430.2109375	92.26171875	417393518.9507446	8512.224746704102	1.134684	24.46122	0.116324924	0.0352076834	-0.1015878029	-0.0174356266	0.0634097559	0.0435171952	-0.031584096	-0.14439754230000001	0.0192924499	0.06874997969999999	-0.054074857999999996	-0.012148206699999999	0.005566754	-0.018046916	0.1325711328	0.0681817909	0.0430631698	-0.0777833883	-0.0076997038	0.014549349	0.08537936689999999	-0.0571294001	0.0177176321	-0.01585439	-0.1362677532	-0.030799179399999998	-0.0955826575	-0.09885258779999999	-0.08752716869999999	0.0845547848	0.08408825539999999	0.16259937230000002	-0.0053257148999999995	0.0457799062	0.09993417519999999	0.09363278189999999	-0.0188281823	-0.1233198227	0.0005177019000000001	-0.0938127822	-0.0023532972	-0.06825450849999999	-0.0778874659	0.0707811184	-0.1451366715	0.1796418673	0.13213894869999998	0.042805042	-0.0220167143	0.0009577627	-0.04313401309999999	0.006533693	-0.0389032815	0.0691762623	0.048284231399999995	-0.0257217665	0.1573663847	-0.0102181291	-0.0278276451	0.0276372024	-0.0398572294	-0.0953276991	-0.011512176499999999	-0.0544753431	-0.0699331847	0.029799711	-0.0214340075	-0.0449310385	0.12758188210000002	-0.0015267567000000002	-0.0278171598	-0.026534323	0.034357619900000004	0.0183925756	0.049035073	0.1022632039	0.05970916320000001	0.0880294316	-0.1847483264	-0.1435582075	-0.1941700877	-0.1878623792	-0.0438154131	-0.0130146419	-0.0365108507	-0.0034456094000000002	-0.0989518047	0.0089794738	0.1019661121	-0.07256046740000001	0.0679015941	0.0477817406	0.0617901642	0.029854785099999996	-0.010497746200000001	-0.0674613416	-0.11899120939999999	-0.0793550921	-0.0224177181	0.0569420847	0.034690666099999996	-0.0640376721	0.09186980550000001	-0.0079828999	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.00308177	-0.02036293	0.00041464891818489985	9.4973063329e-06	-0.000676081	0.0035790390000000004	1.2809520163521001e-05	4.5708551856100005e-07	0.0924886	0.045913699999999995	0.00855414112996	0.00210806784769	0.00064701	-0.00031158500000000013	9.708521222500004e-08	4.186219401e-07	-0.0	-5.52321e-05	3.0505848704100003e-09	0.0	0.0007914639999999998	0.0005625679999999997	3.1648275462399967e-07	6.264152632959996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29885.6015625	33.779296875	893149180.7525023	1141.0408973693848	19906.212890625	49.48828125	396257311.64688486	2449.0899810791016	20489.146484375	58.935546875	419805123.65817636	3473.3986854553223	0.9885600000000002	21.311115	0.16179187099999998	0.0755799039	-0.0670170778	-0.1483954115	0.012251821999999999	-0.039262426600000004	0.047013527699999995	-0.1675442071	-0.0304346123	-0.0029778690999999998	0.09952948060000001	-0.052727414699999996	-0.0683257855	-0.0479710752	0.07808319150000001	-0.0917373227	0.0341458589	0.0068992317	-0.0005341797	0.0603422778	-0.0682028816	0.2126016452	-0.0169665816	-0.0496141095	-0.040763361	-0.1869728511	0.0561772457	-0.11559383890000001	-0.0121466427	0.16169088980000001	-0.0801176021	-0.0492951644	0.1818763345	-0.076809166	0.029280560499999997	0.11433450949999999	0.0125987653	-0.104921981	-0.1523374254	0.0155287775	-0.018820841100000003	-0.0326624028	0.0411142892	0.058110799299999995	-0.0603157316	0.011482282199999999	0.0086271716	0.0233168653	-0.0993827449	0.0373781117	-0.1212649812	0.0682453243	-0.1644743766	0.024458995600000002	0.0361276623	0.0304198571	0.0786327658	-0.0006703159	0.0716920711	0.0191563072	-0.1345536744	0.0231625088	-0.043647037400000005	0.08388957039999999	-0.0482525462	0.072522784	-0.036298143399999996	0.0186848498	-0.1242324092	0.1144930857	0.07752276599999999	-0.04731416559999999	0.12699826949999998	0.0016909264	0.0610891888	0.1709433042	-0.0636398852	-0.10406392619999999	-0.0474248928	-0.1362588981	-0.1122456865	0.118700409	-0.0697551024	-0.1202538964	0.0031496104	-0.0360639794	-0.0025117107	0.043905233200000005	-0.0387847639	0.1615652929	-0.10288785539999999	-0.08596863380000001	0.1081281614	0.023075103599999997	-0.0540663095	0.0150146761	0.0320689559	-0.0084940873	-0.0620078815	-0.035613567799999996	-0.11772183779999999	0.07734639809999999	0.0417031714	-0.1415767916	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.00303633	-4.544000000000032e-05	2.0647936000000295e-09	9.2192998689e-06	0.07903489999999999	0.07971098099999999	0.00635384049198236	0.0062465154180099975	0.0403587	-0.052129900000000014	0.0016288246656899995	0.002717526474010001	0.000713468	6.645800000000002e-05	4.4166657640000055e-09	5.09036587024e-07	-3.39795e-24	-3.39795e-24	1.1546064202499999e-47	1.1546064202499999e-47	0.000259811	-0.0005316529999999998	2.826549124089997e-07	6.750175572099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29888.810546875	3.208984375	893340995.9069864	10.29758071899414	19935.58203125	29.369140625	397427430.9246979	862.5464210510254	20497.2734375	8.126953125	420138218.3716431	66.04736709594728	1.141082	24.599131	0.11852877000000002	-0.047347955	0.0334485325	0.0264927557	0.019625043000000002	0.0225553376	-0.0302751806	0.0368912676	-0.052771434299999996	0.020967553400000002	0.0767436406	0.11937542039999999	-0.0142097187	0.08472019	-0.0917760808	0.080545115	0.0673896759	0.0794596144	0.1649587811	-0.014680540700000001	-0.015154699099999999	0.1762925091	-0.0188642777	-0.0796831808	-0.048316554299999995	-0.020233341000000002	-0.023215779	0.0874991816	-0.079131023	0.023765430299999998	-0.0017568772	-0.019411296499999998	0.0707882971	0.0090199854	-0.0055375605	0.1435031037	0.0076678003	0.1508750853	-0.0218555744	0.006845763	-0.0177194425	0.14873854779999998	-0.0417365215	0.0947972943	0.0736549184	0.021705851	-0.0299411233	0.0072231278000000005	-0.0474374558	-0.089456757	-0.0511676894	-0.014281425	0.0515495378	-0.028532001600000002	-0.0095168371	0.1235289765	0.0175228391	0.014995763	0.029772198	-0.0743173765	0.003857101	-0.0034775278000000005	-0.08837051630000001	0.09006566449999999	-0.0733954596	-0.050718824	0.1260908043	0.019164585300000002	-0.1232867491	0.0300552329	0.013871607099999999	0.062298844400000004	-0.1170263376	-0.0146880026	-0.0666435773	-0.0560034862	0.0029503576	-0.0844429469	-0.008239249	-0.1502064598	-0.0009037344	-0.0416648108	-0.068488812	0.10860229710000001	-0.0016564463	-0.0537708833	-0.0161602943	0.0762869525	-0.012307221399999999	0.029607617599999997	0.0037488797	0.003989213	0.0034079607	0.0130331705	-0.09948722789999999	-0.023687485299999998	0.2368008525	-0.029797538999999998	0.1279287902	-0.030739939100000002	0.0402634578	0.0644535551	-0.125174383	0.0032305765000000004	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.00302866	-7.669999999999986e-06	5.882889999999978e-11	9.172781395599997e-06	0.0032812	-0.0757537	0.0057386230636899994	1.076627344e-05	0.0137179	-0.026640800000000003	0.00018818078041	0.0007097322246399999	0.000583115	-0.00013035299999999996	1.6991904608999987e-08	3.4002310322500004e-07	2.8023000000000006e-05	2.8023000000000006e-05	7.852885290000001e-10	7.852885290000001e-10	0.000423967	0.000164156	2.6947192336000002e-08	1.79748017089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29942.5625	53.751953125	896557049.0664062	2889.2724647521973	19890.751953125	-44.830078125	395642013.260746	2009.7359046936035	20404.50390625	-92.76953125	416343779.6601715	8606.185928344727	1.072712	23.125227	0.15887521	-0.026450005	0.032378446899999996	0.074793609	0.0314367897	0.0375057854	-0.07435505469999999	-0.0300474975	-0.0435403449	-0.0774976841	0.047558803399999995	-0.0089609909	0.0460815663	0.16258116039999998	-0.0354973342	0.0778158867	-0.0076169444	0.0711665862	0.0669052321	-0.030036320800000002	-0.0356097981	0.1517147361	0.1384052181	-0.0417882359	0.0257634462	0.032097755	0.045816914800000004	0.0611475661	-0.1041206246	-0.0795385537	0.035937599	0.011764015	-0.0036971932	0.0770981607	-0.0853378732	0.0340835776	0.0222174945	-0.0557551073	-0.2046197984	0.0688117172	-0.09100456289999999	-0.0006602733000000001	-0.0826439662	-0.0350560615	0.0615239392	0.045071451900000004	-0.0950024314	0.061246931399999996	0.023608068500000003	-0.026325275099999997	0.1311654374	-0.0444196353	0.0401559979	-0.0015477279000000001	-0.1125017907	-0.0720359907	0.08330245	-0.022718408	0.011926334299999999	-0.0206003433	0.0268976346	0.0472552544	-0.069376568	0.0071541212	-0.0643806511	-0.05998207940000001	0.0720213404	0.0641317547	-0.1350519969	-0.09372043050000001	-0.0471229762	0.0608452978	-0.0235533043	0.0388347871	0.032425055099999996	-0.036427608199999996	-0.0332903828	0.0394633489	0.0593881284	0.0571048207	0.0005893338	-0.0369464924	-0.0856647492	-0.0816461168	0.0497665176	0.0625592137	-0.003397872	-0.10764317539999999	-0.047253966900000006	-0.0815003991	-0.24752120030000002	0.0732638496	-0.0199798573	0.0983510158	-0.029646332999999997	-0.0046215568	-0.0849141805	0.07369499040000001	0.0548099652	-0.0494997887	-0.15715348710000002	-0.1165158973	-0.11682189970000001	0.11179552970000001	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.0042243	-0.00725296	5.26054287616e-05	1.7844710489999998e-05	0.0984792	0.095198	0.009062659203999998	0.009698152832639998	0.043774400000000005	0.030056500000000007	0.0019161980953600003	0.0009033931922500004	0.000550875	-3.224e-05	1.0394176000000002e-09	3.03463265625e-07	-0.000152916	-0.000180939	3.2738921721000014e-08	2.3383303056000004e-08	0.000109791	-0.000314176	9.8706558976e-08	1.2054063681000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29955.072265625	12.509765625	897306354.4388162	156.4942359924316	19905.4296875	14.677734375	396226131.0440064	215.43588638305664	20437.279296875	32.775390625	417682385.0584755	1074.2262306213381	0.973683	20.990387	0.16954894299999998	-0.0049110891	0.0433512526	0.0564022216	0.0148839005	0.0623052496	-0.0483728243	0.0286482505	0.0083724027	-0.06679854269999999	0.0484009808	-0.011422340100000001	0.0023794201	0.040258417799999995	0.0327604687	0.08788967519999999	0.0102753436	0.0395146521	-0.0745240079	0.0399954619	0.1003178083	-0.0684766744	0.0633293679	-0.0819287499	0.0916393623	0.035215019900000005	-0.11862107359999999	-0.014074704399999999	0.1591216644	0.0036875751000000003	0.0067900789000000005	0.0766184387	0.017904025	0.0097830086	-0.017712954	0.0315383573	0.1999860259	-0.0733925946	-0.0037713199	0.1268524338	-0.049825412	0.0399470625	0.1272783553	0.1300637423	0.1204020122	-0.020623955700000002	-0.09348797699999999	0.041068139100000005	-0.1990923436	-0.13357239999999998	0.0715048753	-0.0039190681	0.0544774262	-0.0002425869	-0.1291918748	-0.0278613929	0.0182070369	-0.0040628013	-0.018039201100000003	0.0006643845	0.119251707	0.0767623529	-0.0375227634	0.0138685919	0.0634143686	-0.0319762792	-0.0392236208	-0.118774332	0.027671129300000003	0.034407665	-0.0309783309	-0.0197915253	-0.182561825	0.048704313799999996	0.0746098773	0.028982748	-0.040440819700000005	0.0931675968	-0.10382000279999999	0.0534207792	0.0278074685	-0.013107161200000002	-0.0403228741	0.051777786	-0.0333237556	0.113095425	0.1292589742	0.0981386507	-0.24593516940000001	-0.2043151021	-0.10646736279999999	-0.10507813560000001	-0.029016725299999997	-0.0145781865	-0.0381874712	0.0467034616	0.037666952000000004	-0.0203181609	0.0725102254	-0.0528946148	0.0580909187	0.0593237546	-0.0571253101	0.0565399241	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.000161707	0.004062593000000001	1.6504661883649004e-05	2.6149153849e-08	-0.0348775	-0.1333567	0.01778400943489	0.00121644000625	0.0592232	0.01544879999999999	0.00350738741824	0.0002386654214399997	0.00043439	-0.00011648500000000005	1.3568755225000009e-08	1.886946721e-07	-0.00035873199999999995	-0.00020581599999999994	4.2360225855999975e-08	1.2868864782399996e-07	0.000121107	1.1315999999999996e-05	1.2805185599999995e-10	1.4666905449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29861.41015625	-93.662109375	891703816.5197906	8772.590732574463	19891.248046875	-14.181640625	395661748.8623085	201.1189308166504	20417.48046875	-19.798828125	416873508.6917877	391.993595123291	0.8828889999999999	19.033092	0.13198120349999998	0.0109651643	-0.0541778419	0.0059181521999999995	0.0412374903	0.0189896764	-0.0173935496	-0.0228523006	0.10311948779999999	-0.10029399619999999	0.00022528259999999998	-0.0419715256	0.0327982995	-0.0899422658	0.0155542289	0.0721041226	0.0178944086	0.0454070487	-0.0494892394	0.06073295820000001	0.050550270599999995	0.015972445	0.0725204032	0.0717875161	0.005802515899999999	0.0718287746	0.0617968866	-0.0241761554	-0.0648459039	-0.0650694476	-0.013353573200000001	0.10477952380000001	0.0198215102	-0.0586399377	-0.0164720266	0.0060437448	-0.0670691291	0.0208204232	-5.8454999999999985e-06	0.0949787856	0.060533535199999995	-0.06290445530000001	0.0732540052	0.08525195810000001	0.1553346433	0.0713203977	0.047599432000000004	-0.09830765039999999	0.0858223107	0.0128299752	-0.012990125600000001	-0.0029187355999999998	-0.0029927074	0.06320423559999999	-0.02934131	-0.08578149539999999	0.0461504307	0.0493834456	-0.06106679070000001	0.0784601479	0.072028569	0.06165271	0.0086148451	0.09418531279999999	-0.0655936849	0.0650058141	0.0024503159	-0.1012782602	0.0334742038	-0.0939149655	-0.0345432041	0.0687820539	-0.175968916	0.0414183372	-0.027659058900000002	0.0658037512	-0.039893137599999996	-0.054589995	-0.0849127218	0.0301837571	0.0385773616	-0.0012392739999999998	-0.0191335197	-0.0400100354	0.0169438243	0.09555081439999999	-0.1204002954	-0.0686995812	0.1259138174	0.1426994123	0.09177417	-0.027386522000000003	-0.038361943100000004	-0.0029720339	-0.052069926399999994	-0.0746281158	0.046284099100000003	0.0354032563	-0.0851109273	-0.0570355941	-0.0304176606	0.08311089940000001	0.0009180811	0.075143259	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.0151193	-0.014957592999999996	0.00022372958835364893	0.00022859323249	0.036859300000000005	0.0717368	0.00514616847424	0.0013586079964900005	0.0883764	0.0291532	0.007810388076959999	0.0008499090702399997	0.00043439	0.0	0.0	1.886946721e-07	-0.000152916	0.00020581599999999994	4.2360225855999975e-08	2.3383303056000004e-08	4.25079e-06	-0.00011685621	1.3655373815564102e-08	1.80692156241e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
