csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
32857.10546875	n/a	n/a	1079589379.7845614	20886.7265625	n/a	436255346.4966431	n/a	21307.990234375	n/a	n/a	454030447.8282204	n/a	n/a	n/a	-0.008314663	0.0624222287	-0.0901556627	0.09019599029999999	-0.0288779484	0.1411928372	-0.09063990150000001	0.0350422415	-0.06051613400000001	0.0118199769	-0.050344611500000004	0.1456335276	-0.1607411897	-0.1069656898	0.1366868292	-0.1447096391	0.1448369375	-0.146593126	0.11011037039999999	-0.049769968399999996	0.0170908748	-0.0262210668	0.0024187979	-0.0443866654	0.00017503490000000005	0.0432470274	-0.09035739039999999	0.0479775685	-0.0266417793	0.24745615920000005	0.0749432492	-0.0158506225	-0.0556727324	0.1059433065	-0.043418010800000004	-0.1510993367	0.0006726454	0.0371556516	0.2039164291	-0.012903403	-0.1204174838	0.1276157474	-0.026749288399999998	-0.032618403	-0.0013390796	-0.0712025791	0.1237203166	-0.09893648630000001	-0.013350724599999999	-0.017772396200000002	-0.0008955069999999998	6.4856e-05	-0.0247787506	0.17798101300000002	-0.0050050701	0.3178301509	-0.1900156778	0.1783435351	0.026905719100000003	-0.1439975625	0.0678917163	0.057614370899999996	-0.0275258071	0.0407256813	-0.0716225755	0.17666738850000002	0.1023134046	-0.059260595599999986	0.06324295190000001	-0.0160061289	0.1745657293	-0.16490062689999999	0.013502641999999999	-0.06421714120000001	0.0568605396	-0.0681158829	0.015137875600000001	-0.07484543769999999	0.0877102064	-0.0278198237	-0.0077649255	-0.1611998031	0.0372120273	-0.056314857300000014	0.024954861499999998	0.025843767	-0.0891376325	0.07354196389999999	0.1347134671	-0.1173818634	-0.10482617960000001	0.0346678225	0.0965746585	-0.1033163148	-0.000472957	0.12217252529999999	0.0986408314	-0.0612139106	-0.0454621155	0.0159036962	0.0538242017	0.0100502266	0.0168652381	0.1217078847	0.1216831682	0.1216419777	-0.0342488	n/a	n/a	0.0011729803014400002	-0.0509992	n/a	n/a	0.0026009184006399997	-6.0243e-05	n/a	n/a	3.6292190490000004e-09	0.0006626669999999999	n/a	n/a	4.3912755288899994e-07	0.00214966	n/a	n/a	4.621038115599998e-06	-0.000424066	n/a	n/a	1.7983197235599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32574.181640625	-282.923828125	80045.89252090454	1061077309.5564307	20863.21875	-23.5078125	435273896.6103516	552.6172485351561	21255.828125	-52.162109375	2720.885654449463	451810229.279541	1.281678	21.295969	0.0462475004	-0.021632986200000003	-0.1262020653	-0.0375401107	0.0750900675	-0.0921540635	-0.058839586299999996	-0.0152293495	-0.044824613099999994	-0.0099431721	-0.0588902989	0.0411734701	0.07345801240000001	-0.138964485	0.0461204567	0.0036216690999999997	-0.1225827776	-0.1118576456	-0.0019626328	-0.0923178512	-0.0833168192	-0.049860098	0.0491798375	0.0035996394	0.054328441799999995	0.1058903452	0.06991316269999999	-0.17509027579999994	-0.0615333318	-0.0859931028	-0.043578392699999996	0.0704584725	0.050001927	-0.0865164827	0.0112825641	-0.08223332679999999	-0.2105530691	0.11742518390000001	0.0017900662	-0.0229409952	-0.0194769768	-0.046808832800000005	0.038504579500000004	-0.0424864358	0.019405111000000003	-0.0159340148	-0.0078123272	0.1213303784	0.043614739000000007	-0.0383087144	-0.022181097900000002	0.047719566399999996	-0.0747746421	0.031248986800000007	-0.05401211190000002	0.0044643311	0.12434073609999999	-0.056817007300000014	0.029098640699999997	0.0877676557	0.0480425704	0.0181275724	0.0603985551	-0.039886402200000004	0.0844170616	0.0370806527	0.0475836466	0.0619545022	-0.1673503158	-0.1052054767	-0.10952514890000001	-0.0622323984	0.0516490573	0.0540125925	0.0934374524	0.0784075171	0.0333379643	-0.0084367332	-0.1072311052	0.1293313723	0.08227263209999999	-0.041735597400000005	-0.0304353575	0.1338774519	0.0393647566	0.0352580546	-0.09894907380000001	0.049314263399999995	0.15169038880000002	-0.0517288743	-0.0384736183	-0.087059554	0.1905050391	0.0019949957999999997	-0.0643471557	0.023124032599999997	0.030680015499999998	0.0573476578	-0.0293739926	0.0045249914	-0.0787423225	0.1098128932	0.0241780304	-0.12633249119999998	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0233603	0.010888500000000006	0.00011855943225000012	0.0005457036160899999	-0.0480474	0.002951799999999997	8.713123239999985e-06	0.0023085526467600003	1.39574e-05	7.42004e-05	5.505699360160001e-09	1.9480901476e-10	0.000861667	0.00019900000000000007	3.9601000000000025e-08	7.42470018889e-07	0.001702	-0.0004476599999999999	2.0039947559999994e-07	2.896804e-06	-0.000424066	0.0	0.0	1.7983197235599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32609.763671875	35.58203125	1266.0809478759766	1063396686.7355382	20857.490234375	-5.728515625	435034898.8770485	32.81589126586914	21320.50390625	64.67578125	4182.9566802978525	454563886.8164215	1.302884	21.648327	0.1336239074	-0.0375287636	0.066690083	0.045626276699999996	0.08573208380000001	-0.0925931797	0.0188891642	0.0756225306	0.0612678471	-0.1127830644	0.1620532968	0.15260869189999998	0.0346601639	0.11821284779999999	-0.1032986135	0.050059239900000004	0.0730726751	0.0090585703	0.1065739489	-0.0254450558	0.056336682	0.1268525103	0.0684233809	0.10328251390000001	-0.06286343230000001	0.07195644	0.05533532309999999	0.0323766058	0.2001458581	0.0538553811	-0.2095368653	0.0921028782	-0.0393001893	0.0648617308	-0.1651583778	0.1516236449	-0.0188137623	-0.0201281122	0.11485269810000001	-0.025082540299999997	-0.13442089769999999	0.0321990254	-0.030593776099999997	-0.0754542813	0.07867450599999999	-0.028733761400000002	0.0454817215	-0.045323098099999994	-0.1043651884	0.13218233880000002	0.0195343614	0.0389791563	-0.0337483733	0.0290891271	0.1164918998	-0.03322158	0.0313249407	-0.1116002292	0.0252776024	0.0934506873	-0.0049495285	-0.0694500804	0.0308837402	0.1230277004	-0.25393250100000003	0.09257998199999999	0.008260274	-0.09263493619999999	0.0395232656	0.0717935609	-0.0050502626	-0.11600481720000001	0.0684344424	-0.0645659405	-0.1265682933	0.0373731302	-0.1331148916	0.0215751323	-0.1768506913	-0.028094335699999997	-0.0054499899	0.04469916559999999	0.0571636106	-0.07737157530000001	0.2257603185	-0.0382328895	0.0205891873	0.10383938529999999	0.044775584900000005	-0.08365900679999999	0.1642416937	0.17697757190000002	0.0102776871	0.1623002961	0.018267467	0.0062311645	0.0649879121	-0.0322678948	0.0667664338	-0.0895437028	-0.0228589748	-0.0613345975	0.0478102797	-0.0523741104	0.1215101995	0.120893123	0.1198669825	-0.0318246	-0.008464300000000004	7.164437449000008e-05	0.00101280516516	-0.07596599999999999	-0.0279186	0.0007794482259599997	0.005770833155999999	-0.0461374	-0.0461513574	0.0021299477898625353	0.00212865967876	0.00146711	0.000605443	3.6656122624899997e-07	2.1524117521e-06	0.00128565	-0.00041635	1.733473225e-07	1.6528959225e-06	-0.000424066	0.0	0.0	1.7983197235599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32673.654296875	63.890625	4082.011962890625	1067567685.1116983	20878.958984375	21.46875	435930928.27121353	460.9072265625	21313.142578125	-7.361328125	54.18915176391602	454250046.5554848	1.260552	20.944952	0.05699979999999999	-0.1714075019	-0.0624542591	-0.10198446439999999	0.05682493950000001	-0.15640618439999998	-0.0287536806	-0.0416566454	-0.0278369567	0.09042379810000001	-0.009399619	-0.1907384075	0.0556380957	0.0770569812	-0.0050734160999999995	-0.1492150273	0.0474241951	-0.056813098099999994	0.0427962771	-0.122985822	0.046427699100000004	0.0175182693	0.0008366264	0.0515392051	-0.030678071	0.0653278104	0.0016895504	-0.0323173998	-0.18451877260000002	-0.0656728148	-0.0355442728	0.2349433353	0.013548896999999999	0.11714991179999999	-0.045697630499999996	0.0248235175	0.0650264975	-0.053369593	0.0706040239	0.1050176032	0.08548794609999999	0.0915301332	0.1162853075	-0.0502281117	0.0173679306	-0.0629309731	0.058957682000000004	-0.0714350681	-0.025805420099999997	0.0517192312	-0.1611052225	0.1750110634	-0.081725769	-0.1311289098	-0.0087252002	-0.0187435778	0.0357338477	0.0095922132	0.0853191051	0.15169529539999999	0.019790183700000002	0.0493290733	-0.0046011590000000005	-0.0752697274	0.1152754096	-0.0825647863	0.02588862	-0.093541722	0.11717263630000001	-0.057562932000000004	-0.049084730599999994	-0.0837569407	0.15359192859999998	0.0263525027	0.0783059929	-0.086137268	0.0102965182	0.061209642	0.0036571868	-0.002173435	-0.17215024620000002	-0.012392088600000002	-0.0228379929	0.0811651936	-0.0705986975	-0.0701395989	-0.19654639280000002	0.0767527395	0.0190799971	0.025333913399999998	-0.0034303090000000003	0.1370672427	0.06091370610000001	0.0454337576	0.0579298648	0.11249077800000001	0.023332122400000002	0.0969892522	0.07879650469999999	0.0175967271	-0.0839879615	-0.0839716302	-0.0665131809	0.11638026050000001	0.1213126213	0.12010478890000001	0.1181006348	-0.0431181	-0.011293499999999998	0.00012754314224999996	0.0018591705476099997	-0.0836674	-0.007701400000000011	5.931156196000017e-05	0.0070002338227600006	-0.0500067	-0.003869299999999992	1.4971482489999939e-05	0.002500670044889999	0.00116934	-0.00029776999999999994	8.866697289999997e-08	1.3673560356e-06	0.00128565	0.0	0.0	1.6528959225e-06	-0.0008090079999999997	-0.00038494199999999977	1.4818034336399986e-07	6.544939440639997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32622.869140625	-50.78515625	2579.132095336914	1064251590.9663428	20895.76171875	16.802734375	436632857.806778	282.33188247680664	21259.0234375	-54.119140625	2928.881381988525	451946077.5161743	1.7019669999999998	28.27936	0.12598935	-0.3320101192	-0.08926571470000001	-0.0162796669	0.1408493322	-0.2614642466	0.0127925714	-0.1455007099	-0.0567147138	0.0086127385	0.0657651283	-0.1579831369	-0.1337066255	-0.0027305747999999998	0.0740130325	-0.058402219400000004	0.1124106723	0.0562514181	-0.12874568849999998	0.0667224843	-0.12714513130000002	-0.017737975	0.0613395562	0.1389440922	-0.027438266	-0.00034148589999999997	-0.01528908	0.0317403529	0.1569372869	0.0026500355	-0.0024643296	0.2044290869	-0.12978073769999998	-0.0845150481	-0.09083798779999999	0.113515559	0.0646839546	-0.1217080879	0.0038551132	-0.0525567168	-0.0078179328	0.0557524981	-0.063310378	0.1496237375	0.1185080938	0.0785587611	-0.05929461940000001	0.031609544100000005	0.0322045168	-0.0164591125	0.012335502	0.36388300619999997	-0.0673202628	0.0021783198	0.0017543895	0.07177529690000001	0.09960846609999999	0.121858114	-0.0434437182	0.226262412	-0.021801836499999998	0.1485086771	0.0646973246	-0.06106521860000001	-0.0243555998	-0.1789968548	-0.0603920442	-0.0555339887	0.0940499804	-0.0180383985	0.14933950869999998	0.1021430785	-0.0585777396	-0.1563214506	0.1781195827	0.0143614206	0.0192508621	0.0384560516	-0.0736460924	-0.0755978345	0.029470159	-0.0449241786	-0.0885289575	-0.0776022099	0.1144761045	0.1121888462	-0.0877348734	0.0085982824	-0.0293421736	-0.0261703794	-0.0092023934	0.1498220494	-0.10728817439999999	-0.0400122497	0.0488755439	0.0232125208	0.1999038841	-0.1826856662	0.0535963581	-0.0103102937	0.0624490311	-0.036149137799999995	-0.0524838609	0.1015263693	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0602741	-0.017155999999999998	0.00029432833599999986	0.00363296713081	-0.0617819	0.02188550000000001	0.0004789751102500004	0.003817003167609999	-0.098195	-0.04818830000000001	0.0023221122568900013	0.009642258025	0.0007152910000000001	-0.000454049	2.06160494401e-07	5.116412146810001e-07	0.00121548	-7.017000000000004e-05	4.923828900000006e-09	1.4773916303999996e-06	-0.00105998	-0.00025097200000000035	6.298694478400017e-08	1.1235576004000002e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32473.658203125	-149.2109375	22263.903869628906	1054538477.0933877	20884.279296875	-11.482421875	436153121.74988174	131.84601211547852	21156.345703125	-102.677734375	10542.717136383055	447590963.51013565	1.56014	25.922817	0.13318796	-0.13069329470000002	0.0267535031	0.1638016006	0.10596533	-0.151680516	0.0694730676	-0.0889917192	0.044956797699999995	-0.09792691769999999	-0.0703598674	-0.1287905559	-0.075238042	-0.1181709263	0.1246612433	0.0194115692	0.029323398799999997	0.0291004305	-0.059330729400000004	0.09243960119999999	0.0638113936	0.11894459310000001	-0.0131921836	-0.1530058194	0.0129827306	-0.0028837677	-0.2176453072	0.0459620004	-0.21008594149999998	-0.055649560599999995	0.0319308114	0.0050357048	0.0490977645	-0.0092701348	0.0302055123	0.087913934	0.0041851373	-0.107186089	0.0018634009	0.0524657944	-0.0602276805	0.007019694599999999	-0.12275575470000001	-0.0346797441	0.055158201100000005	0.022308968	0.0145892303	-0.14851850460000002	0.050959707199999996	-0.020617451000000002	0.1358592672	0.148134834	-0.0021139116	0.2052802909	0.0677100497	-0.010797055500000001	0.0332784339	-0.0481783671	-0.0356009515	0.1505149684	-0.0817393889	0.11532972539999999	0.0557553233	0.0407688936	0.0925797718	-0.087247382	-0.0233530928	-0.0635347916	-0.019168152	-0.045131076299999996	0.1175645624	0.0734820605	0.026363405	-0.023050394100000003	-0.06590986389999999	-0.040046832000000004	0.1005392715	0.0041910128	0.2091344467	-0.0621314816	-0.18082188940000002	0.1136601578	-0.0637982358	0.0622563295	-0.0595284873	0.0573572175	-0.015570446200000001	0.0371807257	-0.08593911539999999	0.0673282584	-0.048972103899999994	0.032460428900000005	0.0275641839	9.89174e-05	-0.0273701987	-0.0267764498	-0.0185500968	-0.0157125451	0.050801024699999996	-0.1050868009	-0.0784714743	0.1124116722	0.133689823	-0.09877851650000001	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0408274	0.0194467	0.00037817414088999986	0.00166687659076	-0.0307749	0.031006999999999993	0.0009614340489999996	0.00094709447001	-0.07939219999999997	0.01880280000000004	0.0003535452878400014	0.006303121420839996	-5.57462e-05	-0.0007710372000000001	5.944983637838401e-07	3.10763881444e-09	0.00112528	-9.019999999999992e-05	8.136039999999985e-09	1.2662550784e-06	-0.000642588	0.0004173920000000001	1.7421608166400007e-07	4.129193377440001e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32379.130859375	-94.52734375	8935.418716430664	1048408115.2085304	20831.515625	-52.763671875	433952043.2346192	2784.005069732666	21160.220703125	3.875	15.015625	447754940.2049599	1.245334	20.692095	0.14619676	0.0037183397999999996	-0.2098964235	0.1288784267	0.234077874	-0.1596678215	0.023959751600000002	0.1115403801	0.047063481500000004	-0.009079709699999999	-0.06721644660000001	-0.022637758900000002	-0.2440518737	-0.1269899037	0.056951654500000004	-0.024463139100000003	-0.022813879300000003	-0.0253391759	-0.17467558800000002	-0.162571883	-0.011268168500000002	0.1975737158	-0.0450910181	-0.09037394550000001	0.064219028	0.0386806941	0.15697992	-0.0434100544	0.0720051094	0.0239359383	-0.0016394529	-0.09603333630000001	0.0126700241	0.0512899126	-0.016330483700000002	-0.0197231871	0.1586692653	0.1189354093	-0.0322106911	0.0047643886	0.1700404928	0.0365758265	-0.0465796532	0.0852692318	-0.0990630109	0.2333275711	-0.116049074	-0.021310019500000003	0.0586665412	-0.0447028037	0.023692692	0.0585624238	-0.2683840712	0.14879850220000002	-0.0747724869	0.06840325309999999	0.0754924396	-0.0035337214000000002	-0.06942714629999999	0.1757821162	-0.0198717801	-0.0906511633	-0.0332683154	0.0798822923	0.056509353	-0.1611121855	-0.098427885	0.14564537130000002	-0.1576076038	-0.10640123609999999	0.1578135263	0.043650151100000006	0.1859495885	-0.07234879570000001	-0.0513123713	0.09086381029999999	0.029706499700000007	-0.0721025389	-0.0164543006	0.1479468347	0.0369478054	-0.0522858322	0.013144454299999999	0.0012754859	-0.0378729513	-0.09020733339999999	0.054565946799999994	-0.10206573050000001	-0.0198524215	-0.0394514878	-0.0450831936	-0.1242016472	-0.22435286829999998	0.0350776763	0.1294625211	0.0585040072	-0.08656793	-0.09952644599999999	0.06434130889999999	0.0590073032	0.06609387950000001	-0.0207011464	-0.1366197099	-0.0214513777	0.120326335	0.1161887065	0.1093977275	-0.036029000000000005	0.0047983999999999935	2.3024642559999944e-05	0.0012980888410000005	-0.08383439999999999	-0.05305949999999999	0.002815310540249999	0.007028206623359999	-0.0609488	0.018443399999999964	0.0003401590035599987	0.003714756221440001	0.00105605	0.0011117962	1.2360907903344401e-06	1.1152416025e-06	0.000883813	-0.000241467	5.8306312089e-08	7.81125418969e-07	-0.0006872339999999999	-4.464599999999986e-05	1.9932653159999873e-09	4.722905707559998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32637.400390625	258.26953125	66703.15077209473	1065199904.2579688	20855.55859375	24.04296875	434954324.2573395	578.0643463134767	21338.5078125	178.287109375	31786.293369293213	455331915.66412354	1.575166	26.172483	0.10024765	-0.0203652969	0.026708273799999998	0.0799878513	-0.0806790953	-0.09109354119999999	-0.09827366859999999	0.057699241	0.0041114801	-0.1775746597	0.0962228814	-0.12324487560000001	0.0635916222	-0.0599921317	0.009883252700000001	0.1351420252	0.0559072116	0.1710768946	0.027856273799999998	-0.11279768679999999	0.1076722276	-0.093911355	-0.0366141638	0.0728033888	0.035122356800000004	0.1643183311	0.0041810213	0.0935417498	0.0130062397	0.1147801109	-0.0295916227	-0.0608634093	0.1587770566	0.0353495806	0.0307041963	-0.040741203	-0.0190585902	0.0163898453	-0.0094872921	-0.0389549759	0.0543781233	-0.0440644882	-0.1195576239	0.005556709399999999	-0.0195576722	0.0220709073	-0.0646253549	-0.0070220523	-0.0395468979	0.0447803161	-0.0663145809	-0.0067121701	-0.0545683372	-0.0050708194	0.056199472199999996	-0.3131564279	-0.0390555936	-0.033935473199999996	-0.0555546208	0.1179850355	0.0863773326	-0.024454626	0.143093735	0.0998675925	-0.045879951399999994	-0.09272043390000001	0.1389220399	-0.1321107921	-0.0532019938	0.0412852221	0.10034354710000001	-0.0280440243	-0.0392560556	0.1379769732	-0.08806683400000001	-0.09918961050000001	-0.024380743700000002	-0.1143817875	-0.11195712039999996	-0.1654241033	0.0521182483	-0.06145093610000001	0.1047864399	0.023264253500000002	-0.015122401899999999	-0.1315363322	-0.0440637801	0.0643315507	-0.026245852799999997	0.1001463823	-0.0254117531	-0.1820706161	-0.0901657389	-0.0513908231	-0.0164345313	-0.0782820881	0.007394637	0.0737675153	0.010126012700000001	-0.0370695103	0.06844312450000001	-0.0178849349	-0.025513334900000004	-0.0110622024	0.1198669825	0.1143757435	0.10540925529999999	-0.0375048	-0.0014757999999999926	2.1779856399999773e-06	0.0014066100230399998	-0.0282265	0.05560789999999999	0.0030922385424099986	0.0007967353022499999	-0.08194429999999997	-0.02099549999999997	0.00044081102024999856	0.006714868302489995	0.000924176	-0.00013187399999999992	1.7390751875999982e-08	8.541012789760002e-07	0.000883813	0.0	0.0	7.81125418969e-07	-0.000375739	0.00031149499999999985	9.702913502499994e-08	1.4117979612099998e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32604.14453125	-33.255859375	1105.9521827697754	1063030240.6146393	20859.69140625	4.1328125	435126725.5639801	17.08013916015625	21352.23046875	13.72265625	188.3112945556641	455917745.99061584	1.329331	22.087759	0.03846669999999999	0.0082136263	0.16220200769999998	-0.0932975685	0.1698708894	-0.10729833679999999	-0.0650391719	0.10085383939999999	0.21186743260000002	-0.0765587452	0.0075128059	0.08937784189999999	0.0425603726	0.13775510929999998	0.0589234722	-0.0952817714	-0.058867322699999995	0.09127867939999999	-0.0284833869	0.1268977463	-0.18985882969999998	-0.076503579	-0.12413528289999999	0.0394773686	0.08535394140000001	-0.046606238099999996	0.15262295039999998	-0.0657232562	0.0692821473	0.041361833	-0.008222782199999999	-0.0012145603999999999	0.11832844029999999	0.0706327281	-0.0196977239	-0.2696620201	-0.11048023400000001	-0.227370508	-0.0749938878	-0.21619427649999998	-0.12730309880000001	-0.0030575153000000003	0.0420042553	0.07492992009999999	-0.0327426418	0.0094250135	0.0350413523	-0.057948587	0.0809524146	0.013074826000000001	-0.0276527908	0.0189972377	-0.1752972673	-0.0029427556	0.2580400288	-0.034565733700000004	-0.1288089497	0.1005241751	0.17368730129999999	0.1407328987	0.050007437099999996	-0.033353437400000005	-0.0368303094	0.19580561829999998	-0.027247804599999998	0.0849186397	-0.011190699699999999	-0.0186432841	0.0674839667	0.07260459450000001	-0.0853168401	0.0459240654	-0.24676295780000002	-0.1283645976	0.1101050824	0.1261426776	-0.0142936766	-0.01610542	0.000293493	0.011104822	0.07052301230000001	-0.0776888434	-0.0524657882	-0.11015092230000001	-0.018480521899999998	-0.2729191243	-0.0399379529	-0.011374912099999999	0.1724965012	-0.0412245497	-0.0826557853	0.0422438283	0.1682746543	-0.20137067420000002	-0.0534460524	-0.1226829845	0.0048392891	-0.0904106563	0.021790811299999997	0.1276057535	-0.004328508	-0.004965235	-0.0887005845	0.0078641831	0.11934271980000001	0.112315068	0.1009072399	-0.0276402	0.009864599999999998	9.731033315999997e-05	0.00076398065604	-0.0534513	-0.0252248	0.0006362905350400001	0.00285704147169	-0.0819497	-5.4000000000303805e-06	2.916000000032811e-11	0.00671575333009	0.000868229	-5.5947000000000086e-05	3.1300668090000104e-09	7.53821596441e-07	0.000883813	0.0	0.0	7.81125418969e-07	-0.00038723	-1.1491000000000031e-05	1.3204308100000068e-10	1.4994707290000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32657.439453125	53.294921875	2840.348697662353	1066508351.6345252	20881.044921875	21.353515625	436018037.02936167	455.9726295471192	21343.431640625	-8.798828125	77.41937637329102	455542074.19803244	1.193847	19.83659	0.1107843	0.0177607095	0.0145979252	-0.1636355662	0.048455324	-0.0514479791	-0.0807013529	-0.0410255022	0.1595621597	0.0352523804	-0.1500700497	-0.16946606670000006	-0.0672476404	0.0044380046	-0.004046362	-0.049494996	0.0791474859	-0.0150570367	0.2408839629	-0.0189594925	0.0883955671	-0.0783270903	-0.0497294324	0.0573558849	-0.2143265465	0.044284155199999994	-0.00973021	0.089323802	0.0097521842	-0.0849950056	-0.0746423129	-0.1393703486	0.0330259808	0.0174929324	0.0290341177	-0.022940716899999998	-0.13736713779999998	0.0792112534	0.0191773689	-0.1521683401	-0.0708950138	-0.045326614	-0.1684981173	-0.08150290019999999	-0.0719784897	-0.1736091718	0.2325416941	0.0008927287	0.0401280495	-0.12350005630000001	0.0166182108	-0.0062772759	-0.10714229550000001	-0.1045690134	0.0776647578	0.0016783782	-0.1328621981	0.0509232042	-0.0717154066	0.057550667699999995	0.0715473977	0.0724995364	-0.1124088096	0.0937984477	0.1805616527	-0.0361121954	-0.0625319831	-0.0406220192	0.0768820374	0.022498115	0.0216793294	-0.20151169670000002	-0.0606266942	0.077982176	-0.0269315082	-0.1776260393	-0.0441396747	-0.0492902174	-0.0495819246	-0.0395450704	-0.0278294628	-0.020515121100000002	0.0449654147	0.0351583435	0.2124993412	0.0403151652	0.14884779369999998	0.0798989452	-0.0096137528	-0.1211400193	0.12519649130000002	-0.1003954774	0.0850894574	-0.0432272826	-0.0669133037	-0.1128504481	-0.1744745931	0.11868864380000001	-0.0605863934	-0.0427828321	-0.2699674219	0.00014264399999999998	-0.04509526	-0.0031409794	0.11875383099999999	0.1100111431	0.0959136145	-0.0276513	-1.109999999999653e-05	1.2320999999992295e-10	0.0007645943916899997	-0.057428199999999985	-0.003976899999999992	1.5815733609999937e-05	0.0032979981552399987	-0.0212226	0.0607271	0.0036877806744099995	0.00045039875076	0.000341162	-0.000527067	2.7779962248899997e-07	1.16391510244e-07	0.00052961	-0.00035420300000000004	1.25459765209e-07	2.8048675210000004e-07	-0.000427344	-4.0114e-05	1.6091329960000004e-09	1.82622894336e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
