csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
28876.029296875	n/a	833825067.9539832	n/a	19231.380859375	n/a	369846009.7583351	n/a	19314.25	n/a	373040253.0625	n/a	n/a	n/a	n/a	-0.05243779	-0.0979600614	-0.23873245510000002	0.185756468	-0.0303895133	0.2348463411	-0.1072544687	0.0056107393000000005	-0.0850361755	0.2314636626	-0.1319411346	0.06320030019999999	-0.030019252000000007	0.1194790724	0.0081190135	-0.030548143	0.157976488	-0.0904295502	0.057489972	-0.1243314819	0.0085216275	-0.0904585066	0.21166802010000002	-0.0298642526	0.036095556699999996	-0.0412788376	0.0160523313	-0.1717119762	0.0105628252	0.0179588581	-0.1049727137	-0.0364039096	0.1599368119	-0.1105084133	-0.0276062103	0.0646453331	0.0214691096	0.1155345863	-0.01917751	-0.1529062211	0.051000653300000004	0.0363045953	0.018644589099999997	-0.1230224683	-0.0219717734	-0.13623231759999999	-0.1258481869	-0.17245922809999994	0.23217128280000002	-0.0706981532	0.0652310406	-0.2089941894	-0.1123710851	0.2125395525	-0.139070133	0.1475057853	0.0097987764	-0.0883579959	0.0698633911	-0.1883461155	0.016049704799999998	-0.1082451518	0.020237919	-0.057366408	0.19956856550000002	-0.06264087089999999	0.0415979049	-0.12901668	0.0578981146	-0.1073238367	0.0059355326000000005	-0.053428543499999995	0.021937427000000002	-0.0100457528	-0.071680682	0.0621493318	-0.012923708400000001	0.0101967964	0.0112589435	-0.1139559073	0.0014319604	0.0319654023	0.0114755773	-0.0498949329	-0.1618729175	0.0802535938	0.1622009309	-0.05887483070000001	-0.0844635257	0.014214190900000001	0.061944020999999995	0.0711092118	-0.1428715416	-0.0591418338	-0.019357078700000002	0.0903521893	0.1217078847	0.1216831682	0.1216419777	0.0577125	n/a	n/a	0.00333073265625	-0.034568699999999994	n/a	n/a	0.0011949950196899993	0.094754	n/a	0.008978320515999998	n/a	9.9046e-05	n/a	9.810110116e-09	n/a	-0.00166821	n/a	2.7829246041e-06	n/a	0.0006282190000000001	n/a	n/a	3.946591119610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28527.07421875	-348.955078125	813793963.4820709	121769.64654922484	19183.8984375	-47.482421875	368021959.2603149	2254.5803871154785	19267.955078125	-46.294921875	371254092.89264303	2143.219791412353	1.600694	28.216759000000003	0.07896619999999999	0.07325101690000001	-0.0937678325	-0.0734847173	0.0426636588	0.0976500934	0.06344495019999999	-0.19753789149999998	-0.010293081800000001	-0.1282494304	-0.051746903399999995	-0.11182914710000001	0.1771247562	-0.10990561119999999	-0.0034619583000000003	-0.0370978913	-0.005496265699999999	-0.0397650337	-0.0871352725	-0.0470663655	-0.0518916524	-0.08336808150000001	0.052078067699999994	0.054177616	0.0879063166	-0.1100893504	0.07723201910000001	-0.0351905529	-0.1392743291	0.1780649533	-0.020253269299999998	-0.0051801154	-0.0972689421	0.0055471265	0.1771112305	-0.0322253206	-0.021974668	-0.1341913094	0.109382875	0.05074604940000002	-0.11623712	-0.042594140999999995	-0.0089947911	0.0293048465	0.0642128906	0.0009728987	-0.0312973442	0.0713669878	0.0045700496999999994	0.18009940649999998	0.1033565599	0.1364556689	0.0788606452	-0.0841078793	0.0121763773	0.012573710900000002	0.1991762784	-0.08824130039999999	-0.1102386424	-0.0749110836	-0.1980772091	-0.10051733410000001	-0.030814602799999997	-0.011750503999999998	0.0019812304	-0.040051878900000004	0.031394852	0.097935066	-0.0558881503	0.090687251	0.0576106716	-0.0051987282	0.0328656075	-0.0701256059	-0.0266400923	-0.17745613030000001	-0.029068210299999998	0.0037164993	-0.0120690149	-0.0719727195	-0.0294292101	0.1839166066	0.14504178869999998	-0.1347137949	0.1113628391	-0.012347987099999999	-0.0687714939	0.015378360700000001	-0.0642568828	-0.1090291416	0.025956771200000003	-0.1036158126	0.008955980799999999	0.20323046390000002	0.0768766423	-0.0856042889	-0.0797336281	0.1216419777	0.12141962949999999	0.12104935019999999	0.064388	0.006675500000000001	4.456230025000001e-05	0.004145814544	-0.034579900000000004	-1.1200000000009813e-05	1.2544000000021978e-10	0.0011957694840100002	0.0455166	-0.0492374	0.00207176087556	0.0024243215587599998	2.52299e-23	-9.9046e-05	6.3654785401000006e-46	9.810110116e-09	-0.00133	0.00033821000000000003	1.7689e-06	1.1438600410000005e-07	0.000604633	-2.358600000000003e-05	5.562993960000013e-10	3.6558106468900007e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28724.06640625	196.9921875	825071990.9106598	38805.92193603516	19188.51171875	4.61328125	368198981.9806061	21.28236389160156	19313.3984375	45.443359375	373007359.2056274	2065.0989112854004	1.427393	25.161852	0.13714255000000006	-0.1349107968	-0.1233825947	-0.14890948910000001	0.1855267672	-0.108250375	0.013493678899999998	-0.10453279970000001	-0.1342805533	-0.0054383942	-0.0380354812	-0.15527889849999998	0.1661986771	0.1879741926	0.1596716708	-0.0431904671	-0.049995687000000004	0.0897905792	-0.0125821948	0.0485702513	0.0677853106	0.1390954094	0.04561505	-0.0126834106	0.0203966491	0.09708641429999999	-0.0064407234	0.0734323974	0.0075705412	0.0026419658000000003	0.0175529632	0.0632271191	-0.0380889785	0.0386540472	-0.11595169109999999	0.1186538566	0.0025464770999999997	-0.0506856826	0.009857998	0.0159509346	-0.021846925299999997	0.0857831965	0.160297249	0.05978756690000001	-0.0284192654	-0.0351033596	0.0866891059	-0.16054391199999998	-0.012396753200000001	0.1668529069	-0.019817460800000002	-0.0473076197	0.1440232279	-0.054149093499999995	0.2099673518	0.1159848905	0.0348377317	-0.20123000230000002	-0.027585357	0.0505893144	-0.0851693981	-0.1567206213	0.0673277581	0.1893202141	-0.09337022130000001	0.1587955575	-0.059743325	-0.0424385838	0.0057977259	-0.0458456685	-0.0821962822	0.1112455173	-0.0648507889	-0.009043571700000001	0.0537976564	0.0061189564	-0.0197125569	0.055530961100000005	-0.028262308599999997	0.0248285635	0.0647940187	-0.0359745426	-0.0296606905	-0.019267220800000002	0.028803462999999998	-0.0717916455	0.0575028916	0.0146397544	0.027099517200000003	-0.025863546499999997	0.0040201586	0.12353462890000001	0.0698890651	0.013060709299999999	-0.0947316709	-0.0060345697999999994	-0.0098003229	0.1215101995	0.120893123	0.1198669825	0.0397247	-0.02466330000000001	0.0006082783668900003	0.0015780517900899995	-0.0600569	-0.025476999999999996	0.0006490775289999996	0.00360683123761	0.117705	0.07218839999999999	0.013854467024999996	0.005211165094559997	-0.000212841	-0.000212841	4.5301291281e-08	4.5301291281e-08	-0.00133	0.0	1.7689e-06	0.0	0.0006880689999999999	8.343599999999988e-05	6.961566095999982e-09	4.7343894876099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28660.251953125	-63.814453125	821410042.0166054	4072.2844276428223	19220.7109375	32.19921875	369435728.9429321	1036.7896881103516	19439.466796875	126.068359375	377892869.34680563	15893.23123550415	1.2261590000000002	21.614523	0.1374942	-0.0870757622	-0.08494946939999999	0.0608472721	0.129858529	0.0690123522	-0.1613131575	-0.0043042873	0.0342660427	0.0361087409	-0.1805812705	-0.0819801087	0.2736309822	0.0344615108	0.091031244	-0.0348870608	-0.0771402437	0.0929482292	0.0635346573	0.081005015	0.0289705193	-0.0578508813	0.0370703047	-0.0330809075	0.0283805981	-0.0325337963	-0.0007070227	-0.016136473000000002	0.1157828603	-0.0538607503	0.0131855084	-0.0465132526	-0.050788019000000004	-0.0561468183	0.1472494496	-0.0163212665	-0.0117149781	0.1311183154	0.0152676498	0.10087058869999999	0.0798480499	-0.0311457171	-0.0140150883	-0.0943912242	0.13382893769999998	-0.0324429549	-0.0362674372	-0.0653939266	0.1761757497	0.0198926151	0.038691954900000006	0.0770930202	0.2356944823	-0.14461724410000001	0.014493801499999999	0.1415429181	-0.0992781076	-0.0729324799	0.0543757825	-0.031318096499999996	-0.1374993674	-0.212906812	-0.050989094699999994	0.00097941	0.06372282139999999	0.0709324418	0.009598854399999999	0.0688707106	0.0635347346	-0.16288272980000001	0.046702231500000004	-0.029063763700000002	0.0177067017	-0.0684199595	-0.12501195980000002	0.0947157107	0.0066866473	0.0492817969	-0.0479044382	-0.0901166946	-0.023038645099999998	-0.0030412640999999997	-0.0733846955	-0.023037687400000003	0.021007313	-0.06332539969999999	-0.08964664380000001	-0.1528388325	-0.0196881493	0.0214925963	-0.0951750669	-0.1531204472	-0.052117136200000004	0.1512441652	-0.092699233	-0.0551337573	-0.0052600138	0.1213126213	0.12010478890000001	0.1181006348	0.05047	0.010745300000000006	0.00011546147209000012	0.0025472209	-0.034616900000000006	0.02543999999999999	0.0006471935999999996	0.0011983297656100007	0.031607	-0.08609800000000001	0.000999002449	0.007412865603999999	-0.000517059	-0.00030421800000000014	2.6735000948100005e-07	9.254859152400003e-08	-0.00133	0.0	1.7689e-06	0.0	0.0006880689999999999	0.0	0.0	4.7343894876099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28716.59375	56.341796875	824642756.6025392	3174.3980751037598	19237.955078125	17.244140625	370098915.58795553	297.3603858947754	19440.99609375	1.529296875	377952329.1172028	2.3387489318847656	1.1982620000000002	21.122768	0.06896469999999999	-0.0589285943	0.006715078	-0.0982296429	0.14992093509999999	-0.0043989555	0.0670059576	0.0494525972	0.093918531	0.1390982825	-0.1106819404	-0.0901625291	0.1025812289	0.0733532273	0.12859667800000002	0.0193354564	-0.0364673599	-0.13562110859999998	0.17097894670000002	0.0808328602	-0.0970575377	0.0417873831	0.071341325	-0.1763477134	0.07261823790000001	-0.100657803	-0.12355815460000001	0.0659040966	0.093297868	0.1327595419	-0.0232980388	0.0183232254	-0.011985454	-0.11526932220000001	-0.1017306933	0.145496766	0.1619378526	-0.0037409042	-0.003118633	0.06136372900000001	-0.08492704029999999	-0.0274101657	0.0078271546	0.0138782855	-0.0492772114	0.0104599392	-0.0326376888	-0.0645043875	-0.0477012785	-0.024130816800000003	-0.0818925784	0.1103808091	0.1422721435	-0.11928463199999999	0.1708060143	-0.040162573199999996	-0.05922966	-0.0308969523	0.1405061216	0.0042853031	-0.036551126499999996	-0.10351999810000001	-0.0045370201	0.0212369156	0.0479204349	-0.037055648	0.1624968469	-0.1219417705	-0.009427400899999999	-0.09905003230000001	0.0170997294	-0.0769128366	-0.1394222451	-0.15894970630000002	0.0485663916	0.032952718900000004	0.050265182199999994	-0.18562128649999998	-0.06645554969999999	-0.08671055650000001	0.25503315449999997	0.0058496536	0.004570247899999999	-0.0590070556	0.0014276395999999998	-0.0817803117	0.0418920546	-0.1486026584	-0.1144274459	-0.0658730455	0.026952437000000003	0.0375364817	-0.032400069100000005	-0.0941025548	-0.0558076315	0.06957047179999999	0.0246886792	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.033785199999999994	-0.01668480000000001	0.00027838255104000023	0.0011414397390399995	-0.0452233	-0.010606399999999995	0.0001124957209599999	0.00204514686289	0.07092369999999999	0.0393167	0.00503017122169	0.0015458028988899993	-0.000469923	4.713600000000003e-05	2.20827625929e-07	2.221802496000003e-09	-0.00133	0.0	1.7689e-06	0.0	0.0006880689999999999	0.0	0.0	4.7343894876099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28583.17578125	-133.41796875	816997937.7418365	17800.354385375977	19218.078125	-19.876953125	369334526.8186035	395.09326553344727	19357.03125	-83.96484375	374694658.81347656	7050.094985961914	1.666157	29.370739	0.10951685	0.0879457311	-0.0237420064	-0.055001157099999996	0.0186194209	0.0933528362	0.128146815	-0.07472366379999999	0.1544488026	-0.003895456	-0.0287680896	-0.0519571187	0.0580552671	0.0019742741	0.0198332728	0.0163672082	-0.0712351542	0.0399318723	0.0764394068	-0.0037535764	0.1608694103	-0.05641659440000001	-0.042522357000000004	-0.0527368994	0.0507561688	-0.019590925800000002	0.1088808373	-0.0757374218	0.1527416327	0.0095400911	0.026257401200000002	-0.0830945795	0.056291685599999995	0.045549439000000004	0.1037318688	-0.1308314273	-0.048112590700000006	-0.029790327999999998	-0.0268823343	0.024982997599999997	0.0464203667	-0.0152171682	0.1031190298	-0.052807981500000004	-0.0255305484	0.1267994275	0.0120147411	0.08816170279999999	-0.0095637287	0.0751234113	0.0309031767	0.1714924385	-0.0465910412	-0.0805362512	0.0366652403	-0.12837953289999998	0.12284238509999999	0.051877380300000005	0.020227835700000002	-0.0391332711	-0.040957111000000004	-0.042398655300000004	-0.0043190251	-0.001211195	0.0477329754	0.0033668558	-0.0321970485	0.0295669909	0.2158885116	-0.0612152121	0.006351613000000001	-0.0156373761	0.10515792189999999	-0.0119492596	-0.0646633888	0.06813850839999999	0.0114993028	0.18963374730000002	-0.0442118633	-0.0978436135	-0.029126290099999997	-0.12703821839999999	0.0487819192	0.0010112253999999998	0.1017310412	0.0689277763	-0.0402673438	-0.1159214661	-0.1086068992	0.0112477487	0.1252876353	0.0886031751	0.0521622313	-0.07126094150000001	0.0923312644	-0.0636832602	-0.0625404883	0.1207205288	0.11775003070000001	0.11285322490000001	0.0424223	0.008637100000000009	7.459949641000015e-05	0.0017996515372900005	-0.0550013	-0.009778000000000002	9.560928400000004e-05	0.00302514300169	0.030545099999999995	-0.0403786	0.0009330031340099996	0.0016304313379600002	-0.000198454	0.00027146900000000004	3.938399011600001e-08	7.369541796099999e-08	-0.0007619769999999999	0.0005680230000000001	5.806089485289999e-07	3.226501285290001e-07	0.000513098	-0.0001749709999999999	3.061485084099996e-08	2.63269557604e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28548.158203125	-35.017578125	814997336.7906532	1226.2307777404785	19185.17578125	-32.90234375	368070969.7574616	1082.564224243164	19321.431640625	-35.599609375	373317720.6433449	1267.3321876525881	1.608619	28.356472	0.1025393	0.0409342609	-0.0862154236	-0.1477281062	0.0357150777	0.020161279	0.1207378869	-0.09170417869999999	-0.0030206504	-0.08424024699999999	-0.10585073130000001	-0.10031536939999999	0.0076670515	-0.1527615929	-0.0284278858	0.0783445606	-0.0135441903	-0.0195214486	0.102695569	-0.1478136113	-0.0586116731	0.0700718481	-0.0526751871	-0.09686401759999999	-0.0007776631	-0.15283063130000002	0.1307845981	0.0185353646	-0.0886944918	-0.16900709879999998	0.0014167046	0.14579986050000002	0.013367063899999998	0.0035451863	0.013708743	0.0467135829	-0.1488100275	0.0988964231	0.0272633817	-0.09289545310000001	-0.0568734629	-0.030692556	-0.0167214432	0.025877212599999998	-0.0075871172	-0.011495848400000001	0.1262927791	0.0386927507	-0.0639088029	0.1793087723	0.1037717347	0.010215537	0.0113499325	-0.032852099999999995	0.06669235429999999	-0.0578144925	0.1340555296	-0.058998441900000004	-0.031368320400000003	-0.11064406289999999	-0.046360039000000006	-0.0167005202	-0.0908175619	-0.0629974956	0.0870647967	-0.1321971805	-0.0165680294	-0.1564543303	-0.0785027591	0.0396802563	0.0131863916	-0.0565337324	0.063959159	-0.1029023988	0.0885023911	0.046800087000000004	-0.0156750326	0.1520168343	0.0182878861	0.1416299809	0.043364846	0.07038670030000001	-0.20744553510000002	0.010087141400000001	0.0614106221	-0.0012589336999999999	0.0529680265	0.013632543899999999	0.1469786001	0.0303267825	0.0877367162	-0.06677538429999999	-0.060302333799999996	-0.0403866691	0.0527464511	0.037773578599999996	0.0264980809	0.120326335	0.1161887065	0.1093977275	0.0257129	-0.016709400000000003	0.0002792040483600001	0.0006611532264100001	0.00235225	0.05735355	0.0032894296976025005	5.5330800625000005e-06	0.0216259	-0.008919199999999995	0.00046767955081	7.955212863999991e-05	-0.00025864	-6.0185999999999976e-05	6.689464959999999e-08	3.6223545959999963e-09	-0.00100864	-0.00024666300000000016	1.0173546496e-06	6.084263556900008e-08	0.000428804	-8.4294e-05	7.105478436000001e-09	1.83872870416e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28636.36328125	88.205078125	820041301.9757233	7780.1358070373535	19162.5390625	-22.63671875	367202903.3218384	512.4210357666017	19304.83984375	-16.591796875	372676841.3928375	275.28772354125977	1.3044360000000002	22.994377	0.0567059	0.07307275419999999	-0.0126091072	-0.1023661003	0.0076775564000000004	0.0112807079	0.0694437272	-0.0715085496	-0.10921652220000001	0.1619767056	-0.13097668	-0.0073145725	-0.0712794043	0.0237407102	0.0777779905	0.111365956	-0.0027629785	-0.11936634269999999	0.1095820808	-0.0741967162	-0.0826707768	0.14913939310000002	-0.1010245475	0.0814158615	-0.01137736	0.0469890794	0.1116044319	0.030420865099999996	0.0285893387	0.0188173491	-0.011066726	-0.0725551184	0.008256065600000001	-0.0038536669	0.0567094716	0.1055286765	-0.031509308199999995	-0.1406979415	-0.084450204	-0.0477549758	-0.041693817200000004	-0.0009714697999999999	0.0134823445	-0.0784362744	-0.1216965066	-0.11900692339999999	0.0187371304	0.0463898591	-0.0866959318	0.024330968900000003	-0.12006311210000001	0.0376258904	0.119831834	-0.010173265899999999	0.033254408799999996	0.019601548899999998	0.09955295539999999	-0.1477535999	0.1212149585	0.0439111196	0.178229902	-0.079728532	-0.09950752869999999	-0.034473985299999996	0.0241545158	-0.08428851130000001	0.0268569591	-0.161683969	-0.0006947152	-0.0144081434	-0.1385193535	0.0175653943	-0.0343230627	0.10983662570000001	0.04106579	0.0070458889	-0.0583166039	0.0955359731	-0.0334780529	0.1296617063	0.22386953329999998	0.0319636726	0.082212806	0.007475094200000002	-0.027743453199999997	0.09316945210000001	-0.0327267961	-0.0245351806	-0.0087508235	0.05773063110000001	0.0109516126	-0.00082876	0.0642788985	-0.1931506147	0.1002123811	-0.062032229400000014	-0.0062957933	0.1198669825	0.1143757435	0.10540925529999999	0.0206461	-0.005066800000000003	2.5672462240000034e-05	0.0004262614452099999	0.0239582	0.02160595	0.0004668170754025	0.00057399534724	0.008687299999999998	-0.0129386	7.546918128999997e-05	0.00016740736996000006	-0.000419299	-0.00016065900000000006	1.7581165140100005e-07	2.5811314281000017e-08	-0.00100864	0.0	1.0173546496e-06	0.0	0.000610036	0.000181232	3.284503782399998e-08	3.72143921296e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28570.0	-66.36328125	816244900.0	4404.0850982666025	19118.388671875	-44.150390625	365512785.4088783	1949.256992340088	19338.505859375	33.666015625	373977808.8730812	1133.400608062744	1.554616	27.404503	0.07849704	0.043238315199999995	-0.0978208373	0.1373729085	-0.0839277237	0.0431980899	-0.1352788928	-0.2286415005	-0.0127508473	-0.0035224228	0.0097030034	-0.0331148601	-0.087840835	-0.0778560678	-0.1479047639	-0.058109251699999996	-0.16442605300000002	-0.08401849630000001	0.11283862880000001	0.0544355613	0.0051906048	-0.0375365525	-0.0173115065	-0.0657108782	-0.08025493730000001	0.028685410800000002	-0.1135531973	-0.0365831391	-0.1235481958	0.0348618821	-0.0194366889	-0.0096994876	0.19574626969999998	0.0169061519	0.0170634529	0.029095956	-0.0676552426	-0.0043861366999999995	-0.0136475348	-0.0197194083	-0.0979381416	0.0154581701	-0.0324775483	-0.1427724346	-0.0565213676	0.030263027799999998	-0.1652031037	0.0542082329	0.1645546385	0.0322490816	-0.027952687200000003	0.07197045980000001	-0.034366930899999995	0.0492557511	-0.1296541846	0.1632702108	0.2385354114	0.0198963236	-0.0384046923	-0.0765708108	-0.0086817378	0.057691861500000004	0.027297138500000002	-0.0358608596	0.016082642	-0.1263983948	-0.0836785278	0.014682086100000004	0.032138944700000005	-0.1430721234	0.07166528900000001	-0.0704823077	-0.0795533655	0.0292390127	0.011107202	0.0627863147	0.1923200686	-0.1245666018	0.1229131066	0.050681243200000003	0.0640311848	-0.0385761776	0.0753620995	0.055938021399999996	-0.0097161192	-0.047066508300000004	-0.09357712730000001	-0.0630460606	-0.0275055902	-0.068132448	0.0157976427	0.0032004565	-0.044564882300000004	-0.025940793700000003	0.1024772731	-0.0262801409	0.1336152241	0.11934271980000001	0.112315068	0.1009072399	0.026693	0.0060469000000000035	3.656499961000005e-05	0.0007125162489999999	-0.00390709	-0.02786529	0.0007764743867841001	1.5265352268100002e-05	-0.0091038	-0.017791099999999997	8.287917444e-05	0.0003165232392099999	-0.000403825	1.547400000000002e-05	1.6307463062500002e-07	2.394446760000006e-10	-0.0005662719999999999	0.0004423680000000002	3.2066397798399986e-07	1.956894474240001e-07	0.0006880689999999999	7.803299999999991e-05	6.089149088999988e-09	4.7343894876099995e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28629.24609375	59.24609375	819633731.8964996	3510.099624633789	19125.794921875	7.40625	365796031.39361954	54.8525390625	19395.884765625	57.37890625	376200345.841404	3292.338882446289	1.484067	26.160883	0.10928531	-0.0471177025	-0.08828760179999999	0.1623711068	-0.0899770051	-0.1162529164	-0.18328458890000002	-0.083089916	-0.0353191483	0.0016147303	-0.042276233600000004	0.0024526782	0.013838033500000001	0.0523287474	-0.18897328359999999	0.0162629921	0.0043944989	-0.012206638200000001	0.0241379733	-0.0038435660999999997	-0.07919652519999999	-0.1351302124	-0.0599337504	-0.0683900775	-0.06638273139999999	-0.0439932281	0.0821326963	0.08862434529999999	-0.0210209987	-0.0123034844	-0.0427612883	-0.047896396200000003	0.0742451154	-0.168674402	0.061031180899999996	-0.05151203099999999	-0.062886003	0.0489100962	-0.1120780299	0.0963621263	0.055249096100000006	0.061981400599999986	-0.1722597772	0.0313298679	-0.1159864199	0.05449701	0.1144519013	-0.024799192999999997	0.17183772260000002	-0.031392611800000005	0.0153302895	-0.07275218259999999	0.052183948499999994	0.16138485589999998	-0.0407832307	0.1828991412	0.0007010374000000001	0.0013572020999999999	0.0115638135	-0.0367461164	0.0441336712	-0.0355698699	0.11819422	-0.033574988	0.0210120323	-0.114430755	-0.0580460537	0.0768745604	0.0170372417	-0.0270126154	0.0128292646	-0.14255463570000002	0.0694433723	-0.1092947935	0.0347710406	-0.0712547169	-0.09751005900000001	-0.026913219199999998	0.1127200357	-0.0013873636	0.025506482200000003	-0.1719051066	0.0376805379	-0.0248222318	-0.142540028	0.11541900869999999	0.038550398900000005	-0.0944091873	0.1277041776	-0.0464301746	-0.1161943125	-0.0484300097	-0.059879473899999994	0.0376952353	0.09867237820000001	-0.14489078560000002	0.0059657263	0.11875383099999999	0.1100111431	0.0959136145	0.0266762	-1.6800000000000842e-05	2.8224000000002833e-10	0.0007116196464400001	-0.0341131	-0.03020601	0.0009124030401201	0.0011637035916099998	-0.0544304	-0.0453266	0.0029626684441599995	0.00205450066756	-0.00025948700000000003	0.000144338	6.733350316900001e-08	2.0833458244e-08	-0.000774982	-0.00020871000000000008	6.005971003239999e-07	4.355986410000003e-08	0.000366399	-0.00032166999999999987	1.0347158889999996e-07	1.34248227201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
