csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
28732.189453125	n/a	825538710.7702675	n/a	18460.876953125	n/a	340803977.87842184	n/a	18677.60546875	n/a	n/a	348852946.0462799	n/a	n/a	n/a	-0.0408302854	-0.0632072486	0.0658350527	-0.045366948600000005	0.11296269210000001	-0.0470346205	0.048061762	-0.0353889666	0.0577596446	-0.054578780599999994	0.2201302037	-0.2932321483	0.0361754794	-0.0710736993	0.0337437726	-0.0210332537	0.042318744299999995	-0.0210473389	0.0727171225	-0.0448742982	0.029603393	-0.0460235716	0.0255004796	-0.0640150508	0.0995978158	-0.050239866900000006	0.0695206018	-0.0137548071	-0.082348193	0.1917740437	0.064161994	-0.153080951	-0.1563209998	0.0599593319	0.1091559341	-0.0474538401	-0.0668966374	0.054104172199999995	0.0329972229	-0.09060885490000001	-0.0347518142	0.0371591686	0.0681119927	0.0087389215	0.062103001799999995	-0.07442464900000001	-0.0717909496	-0.0715841473	0.024863558799999998	-0.1070927831	0.1497005414	-0.0671711259	0.0781755507	-0.0293227571	0.0510965332	-0.06331318309999999	0.06755414480000001	-0.114538575	0.0929381873	-0.07219028450000001	0.086908593	-0.1262436498	0.142810203	0.030294702799999997	-0.0331250948	0.0801522736	-0.1131618898	0.0498976529	-0.1781810568	0.0662654149	-0.0170178318	0.0669930488	-0.0652057338	0.0649255571	-0.0232218781	0.1315460284	-0.0487262508	0.0558985132	-0.0686517271	-0.08167768730000001	0.1350339367	-0.14741726800000002	-0.037774730299999996	0.09549330449999999	0.0470470238	-0.11391350199999999	-0.0027661651	-0.07121628599999999	0.0557361149	0.014318891200000001	0.024136662200000002	-0.0202692597	-0.0884802243	0.1482071515	0.07447356599999999	-0.0914535012	-0.0480268216	-0.08859193900000001	0.026454587999999998	0.1217078847	0.1216831682	0.1216419777	-0.0302533	n/a	n/a	0.0009152621608899999	0.029112400000000007	n/a	0.0008475318337600003	n/a	0.0194307	n/a	0.0003775521024900001	n/a	-0.000431836	n/a	n/a	1.86482330896e-07	0.000348294	n/a	n/a	1.2130871043600002e-07	-0.000123737	n/a	n/a	1.5310845169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28758.95703125	26.767578125	827077609.5252838	716.5032386779785	18470.8984375	10.021484375	341174089.08843994	100.43014907836914	18674.8828125	-2.72265625	7.4128570556640625	348751248.06060785	1.154421	20.810305	0.019362635	0.0122993663	-0.011707424499999999	0.013632060900000001	-0.0349518134	0.1275614256	-0.08690817740000001	0.09236460070000001	-0.0584238997	0.030293898700000002	0.0073778158	0.1580462258	-0.0344723834	-0.0006076683	-0.1644536816	0.0638866599	0.0672034645	0.0685025033	0.015617643899999999	-0.055952351100000006	-0.021307818500000002	0.024608843	0.0305737033	-0.042899599299999994	0.0396437419	-0.0691620357	-0.046780132800000006	-0.0723100628	-0.0112170823	-0.0568546854	0.0111007596	-0.019217413500000002	-0.081397305	-0.07551142059999999	0.089376895	-0.060327927300000014	-0.19076957449999998	-0.0447472834	-0.11624711539999999	-0.1150434674	-0.011640498400000001	0.0209139637	0.0456524133	0.0009875383	-0.12491818699999999	0.032554886400000003	-0.049799620999999995	0.0541336101	-0.0183778112	-0.0135979298	0.0024839452	0.1170884465	-0.059284698899999995	0.0165434088	-0.1179235208	-0.001787016	-0.0359378976	0.11305268310000001	-0.1130560576	0.1110853758	-0.0953400308	0.0864323565	-0.1113502647	0.11739300050000001	-0.0651445155	-0.09960840630000001	-0.0316209293	-0.0278843054	0.0279395596	0.0048159839	-0.0074123721	0.0040078976	-0.011420529399999999	-0.0129843464	0.0182436932	0.0698320473	0.0344254471	0.0867959767	-0.0449185361	0.0918885583	0.046006195800000003	0.08513519779999999	-0.056068204	-0.08566386529999999	0.1388330448	0.0031657853999999997	0.032014808900000004	0.10472407119999999	-0.0078247909	0.030531051899999998	-0.0232969921	-0.0912503322	-0.0675966087	0.0553270009	-0.07005381349999999	-0.0889083932	-0.0518608309	-0.026698499900000002	-0.0719438236	-0.047092739800000005	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0302672	-1.3900000000000714e-05	1.9321000000001998e-10	0.00091610339584	0.032650900000000004	0.0035385	0.0010660812708100005	1.2520982249999999e-05	0.0235044	0.0040737	0.0005524568193600001	1.6595031689999992e-05	-0.00030379	0.00012804600000000001	1.6395778115999996e-08	9.22883641e-08	0.0003973030000000001	4.900900000000003e-05	2.4018820810000028e-09	1.5784967380900006e-07	-6.60613e-05	5.767570000000002e-05	3.326486370490001e-09	4.3640953576899996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28679.279296875	-79.677734375	822501060.988163	6348.541355133057	18464.140625	-6.7578125	340924489.0197754	45.66802978515625	18660.853515625	-14.029296875	196.8211708068848	348227453.93161386	1.30882	23.593599	0.06197423499999999	-0.0165747699	-0.0496253669	0.0043413442	-0.0467363325	0.1167812561	-0.1576621801	-0.0142820216	-0.0982937137	-0.0061750779	-0.041960602699999995	-0.0276484643	-0.0175570658	0.1075984571	0.1714234804	-0.0157612376	-0.0328400779	0.0860497598	-0.0102510507	0.0177840821	0.079006277	-0.1253943712	-0.0131744543	-0.0007307375	0.0668746867	0.0038805374	0.0488627018	-0.0990122636	0.08405076460000001	0.0230619775	-0.026115048	0.013699865	0.0494175584	0.031777265	0.0042646925	-0.0044629464	0.0159968896	-0.0939670274	0.0281546534	0.0062924653	-0.1508183175	0.0478324711	-0.2859468308	-0.3219397619	0.0424841042	-0.012936293100000001	0.0034571821999999997	-0.0772398887	-0.0523187871	-0.0228826965	-0.0100954744	0.032649895400000004	0.0724327124	0.0395613516	-0.1498319308	-0.0347159939	-0.0787817802	0.1764037691	-0.0595321551	0.0376526038	-0.020635392199999998	-0.11118013199999999	0.0651028996	0.0884717193	0.1250285995	0.0973343856	0.034182188100000004	-0.1213923593	-0.0311686706	0.0388634447	-0.059493063	0.005654535400000001	-0.0734584052	0.09021434140000001	-0.0816680033	-0.1615688787	-0.0008552746	-0.0347614097	0.06755183299999999	0.1161891529	-0.022806982200000003	-0.0860072393	0.1325059927	-0.0178127429	-0.11347484880000001	-0.0689790395	-0.0300850326	0.0939462833	-0.025564645499999997	0.0966036404	0.09432848740000001	0.018970900500000002	-0.1480219491	-0.1731859231	-0.006996052900000001	0.0656063564	-0.0065822756000000005	-0.0383145269	-0.11359879199999999	0.048836957699999996	0.1215101995	0.120893123	0.1198669825	-0.0303172	-5.0000000000001425e-05	2.500000000000143e-09	0.00091913261584	0.035445	0.0027940999999999942	0.0012563480250000001	7.806994809999966e-06	0.055562400000000005	0.032057999999999996	0.0030871802937600004	0.0010277153640000003	-0.00016395	0.00013984000000000002	1.9555225600000004e-08	2.68796025e-08	0.000615387	0.00021808399999999995	4.7560631055999985e-08	3.7870115976900003e-07	-0.00024958	-0.0001835187	3.367911324969e-08	6.229017640000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28774.828125	95.548828125	827990733.623291	9129.578556060793	18478.94921875	14.80859375	341471564.22914124	219.29444885253903	18663.212890625	2.359375	5.566650390625	348315515.4007912	1.196008	21.559977	0.07349334999999999	-0.0047347909999999995	-0.0952239895	-0.0275316981	-0.0879564273	0.1346210824	-0.056752243200000003	-0.1307216033	0.0512029757	-0.0298953887	0.047896977800000004	0.025526211899999998	0.033725792000000004	0.0279563732	-0.046567121100000004	0.06086125730000001	-0.0532969903	-0.11032250060000001	-0.0940786566	-0.019040161200000003	0.11543916779999999	0.0402697064	0.0907569353	-0.1029821157	-0.086625294	-0.0030770303000000002	0.0219778757	-0.094935906	0.1429317872	0.0577441162	0.048473696600000005	0.0003997786	0.0731679808	0.027757714300000003	-0.029877498199999998	-0.027456315699999997	-0.0086735419	0.0054149528	0.0375249248	0.0788572086	0.1872125655	0.0407124596	-0.0374582918	-0.11790556869999999	0.0965470075	0.0542398045	-0.09056019439999999	0.0610496845	-0.0776191441	-0.0410996967	-0.09497434490000001	0.048684772800000005	0.1140737881	-0.0919537447	-0.17292159149999994	-0.04533345440000002	-0.113625832	0.0763675221	-0.1047781302	-0.0762687645	0.0987932026	0.043949536100000006	-0.0651883744	-0.0659103494	0.0190901781	-0.0376768331	-0.0215085445	-0.0229178476	-0.083513865	0.10920583310000001	-0.0020598284	0.1108119407	0.0179814423	-0.1334753474	0.07462018179999999	0.028454159500000006	-0.0692820097	-0.1147447591	-0.0161816709	-0.0334051649	0.080446537	-0.0270994389	0.0359409017	0.0654596336	-0.1106623995	0.0498383809	0.1018306066	0.0548026717	-0.11544583259999999	-0.0072473151	-0.112960385	-0.0681776371	0.1228381573	-0.1740865422	-0.0107164349	-0.0261135935	-0.1010347826	0.10543222279999999	-0.022316372999999997	0.0096015523	0.1213126213	0.12010478890000001	0.1181006348	-0.0303093	7.900000000001656e-06	6.241000000002614e-11	0.00091865366649	-0.0130638	-0.048508800000000005	0.00017066287044	0.00235310367744	0.0521148	-0.003447600000000002	0.0027159523790399997	1.1885945760000016e-05	-0.000526013	-0.00036206300000000003	1.3108961596899995e-07	2.7668967616900003e-07	0.000615387	0.0	0.0	3.7870115976900003e-07	-0.000318098	-6.8518e-05	4.694716323999998e-09	1.01186337604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28725.58203125	-49.24609375	825159063.0340729	2425.177749633789	18484.296875	5.34765625	341669230.9631348	28.597427368164066	18637.349609375	-25.86328125	668.9093170166017	347350800.46207047	1.094087	19.722691	0.084652	0.020597193700000002	-0.0138669977	-0.024707322799999997	-0.1336419822	0.1119836998	-0.11841261199999999	-0.17552018449999998	0.0720377945	-0.0808826641	0.0859236499	-0.082157454	0.0020209169	0.0046674619	-0.0076234963	0.020327841699999998	0.0776153999	-0.0213152775	0.0227628146	-0.016672613899999997	0.0750814758	0.12766447890000002	0.1036246615	0.092025808	0.0749126076	-0.012595138899999999	0.1026951531	-0.0307718934	-0.0177363317	-0.0276060582	0.0282281087	0.0531675597	-0.022934427400000002	0.054099706799999994	-0.0303422057	-0.0883402226	0.0897203809	0.0265979725	0.0077522827	-0.0418882145	-0.0413395914	-0.0824696367	0.026030092799999998	-0.1371357195	-0.0825939674	-0.0200354657	-0.0831278107	-0.070994007	0.0016287907	-0.0217417124	-0.172988483	-0.11462685289999999	0.0585807363	-0.033361817200000005	-0.15235251589999999	-0.0554439683	-0.1476571535	0.127870457	-0.0634928275	-0.11180149939999999	0.0511570812	-0.0535675288	-0.1056810253	-0.1119029449	0.0572316247	-0.03835922	-0.076719203	0.0825216112	0.019914905400000002	-0.0537238094	-0.1490181725	-0.027564716099999997	-0.0463606587	-0.1453769445	-0.0231362591	-0.0655375558	-0.046644128099999994	0.056381403899999995	-0.0320466092	-0.0344501493	0.0403631638	0.0070619361	0.052878941299999996	0.0971607555	-0.0714186917	0.000858183	0.0134611626	0.043088929299999995	0.031644252799999995	-0.0849843293	0.0034564935	0.041924101899999996	-0.0712114969	-0.0065652409999999994	-0.1010757002	-0.0893078181	-0.0494224451	-0.0414333948	-0.1107681246	0.0163880671	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0302941	1.5200000000003405e-05	2.310400000001035e-10	0.0009177324948099998	0.017010899999999995	0.0300747	0.00028937071880999986	0.0009044875800899996	0.07106319999999999	0.01894839999999999	0.005049978394239999	0.00035904186255999966	-0.000851567	-0.00032555400000000003	1.0598540691600002e-07	7.25166355489e-07	0.000358006	-0.00025738100000000005	6.624497916100002e-08	1.2816829603599993e-07	-0.000188759	0.000129339	1.6728576920999998e-08	3.5629960081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28637.01953125	-88.5625	820078887.6331941	7843.31640625	18462.984375	-21.3125	340881792.03149414	454.22265625	18601.322265625	-36.02734375	1297.969497680664	346009190.0296364	0.972826	17.536757999999995	0.12135427	-0.0139544752	0.0513655238	-0.0041947276	-0.12899451039999998	0.061874701500000004	-0.1559397811	-0.0051165437	0.0960701523	-0.0657582327	-0.11920533539999999	-0.0128746307	0.0403876119	0.043012093700000004	0.0354510818	-0.0317667862	0.1181441993	0.14039634439999998	-0.0254938496	-0.0981458953	0.042040121	0.11052136039999999	0.17464499120000002	-0.0937146407	0.1471683832	0.04575572	-0.0413847035	0.0844323727	0.0725398849	-0.0793661517	-0.1534478551	0.27593204920000003	0.033613611	0.023298967900000002	-0.012974844	0.0075460393000000014	-0.0056906812	0.0975996066	0.0416481725	-0.026219911600000003	-0.0411340641	0.0766057894	-0.06377146809999999	0.015222173500000004	-0.0407541983	0.1153833952	-0.0207126227	0.0256389129	0.0300010754	0.0325383972	-0.063158261	-0.1160577161	0.0054502192	-0.0107056272	-0.11530197880000001	-0.0154174846	-0.1262949674	0.164434843	-0.0071985701	0.0301219035	0.2030819207	-0.030686321000000006	0.0655847305	0.0090215993	-0.022644652	-0.0467045216	-0.0125731685	-0.0203970727	0.042181884100000004	0.0095402661	-0.2472881532	-0.11382754380000001	-0.09170937970000001	0.0413842479	0.0436253188	0.1511496763	0.21106839239999997	-0.0152381002	0.0973908533	-0.0042412749	-0.006996662900000001	0.0526590346	0.16868371510000002	-0.0011598475	-0.0352338554	-0.0148312775	0.1414199487	0.0052572703	0.09916542240000001	0.062992933	0.0232719435	-0.0386585724	-0.0071980188	-0.1008325107	-0.0192580285	-0.050278328	-0.036831763999999996	0.0048587890000000005	0.0379194424	-0.0793399583	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0263899	0.003904199999999997	1.5242777639999973e-05	0.0006964268220100001	-0.0256826	-0.0426935	0.0006595959427599999	0.0018227349422499997	0.0414091	-0.02965409999999999	0.0017147135628100005	0.0008793656468099992	-7.38126e-05	0.0007777544	6.049019067193599e-07	5.448299918760001e-09	0.000448516	9.051000000000004e-05	8.192060100000004e-09	2.01166602256e-07	-0.000154974	3.378500000000001e-05	1.1414262250000013e-09	2.4016940675999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28576.974609375	-60.044921875	816643477.8248634	3605.3926429748535	18433.771484375	-29.212890625	339803931.1381569	853.3929786682129	18602.345703125	1.0234375	1.04742431640625	346047265.65857315	1.2134280000000002	21.874001	0.14998527000000006	-0.0278241514	0.0552752205	0.0561401808	-0.0799641733	0.0028769943	-0.08853648759999999	0.0938906438	0.0115228258	0.0406189728	-0.0256641758	-0.05610317099999999	0.0311924069	-4.0996e-06	-0.0385469067	-0.0450604979	0.1336576097	0.0126618162	0.2465639494	-0.0084157286	0.0787840656	0.044020663499999994	0.1124938043	0.0818375378	-0.0205039126	-0.036045711800000005	-0.1076860916	-0.1239416349	0.0380092844	0.1698676602	0.1008230428	-0.1159037662	0.1040682516	-0.0078697236	-0.15652272050000002	0.0336508875	0.077947852	-0.0887637045	0.0574150413	-0.0435005905	-0.11672548210000001	0.0945492571	-0.0172965669	0.1268467494	0.0042434288	0.0010676789	0.0309224841	0.1233081377	0.023592300299999997	0.0581534927	0.007523740799999999	-0.1094243473	-0.0991156338	-0.012412818300000001	-0.0107327647	0.06091553490000001	-0.1040028573	0.0710377143	0.035359184	0.0668132449	-0.0508471113	0.0525790268	0.0701557935	0.0031476995	-0.0242299435	-0.0467290375	-0.0424890229	0.0701396754	0.053907844	-0.0815154092	-0.06113207070000001	-0.1447111797	-0.0848074517	-0.0400841101	-0.0972319352	0.039658627599999996	-0.1475554957	-0.1663438117	-0.0517538718	0.07071666110000001	-0.0472380087	-0.0808109682	0.1499199199	0.0643141599	-0.0343872632	-0.1370120727	-0.13861366460000002	0.0672730078	-0.1338369273	-0.0077992412	0.041469036800000005	-0.011944985600000001	0.042072457300000005	0.1171036083	0.0173107395	-0.0303754725	0.19302756140000002	0.0753170154	0.029691987200000002	0.001095951	0.120326335	0.1161887065	0.1093977275	-0.030279200000000006	-0.0038893000000000022	1.5126654490000015e-05	0.0009168299526400002	0.0675541	0.09323669999999999	0.00456355642681	0.008693082226890001	0.051189	0.009779899999999994	0.002620313721	9.564644400999988e-05	-0.000560339	-0.0004865264	2.3670793789696002e-07	3.13979794921e-07	0.0004408630000000001	-7.652999999999935e-06	5.856840899999901e-11	1.9436018476900002e-07	-0.000522382	-0.000367408	1.3498863846399994e-07	2.72882953924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28589.646484375	12.671875	817367886.1015358	160.576416015625	18425.96484375	-7.806640625	339516180.42311096	60.94363784790039	18624.21484375	21.869140625	478.2593116760254	346861378.54615784	1.053225	18.986088	0.11431245	-0.0128539622	0.054807818200000004	0.058071794100000004	-0.0428271708	0.031584384	-0.0096627039	0.1721796333	-0.0088528112	0.0264300377	-0.0229900637	-0.1470553995	-0.1889959927	0.10330647960000001	0.0961718469	-0.0110523931	0.08883375800000001	0.14952618539999998	0.0012167331	-0.2645264959	-0.0827846832	-0.14192853	0.0932617284	0.0759789062	-0.0208559618	-0.0572692954	0.0493354005	0.1664871824	-0.0094283464	-0.069071102	0.0068657839	-0.0854871154	0.0817067224	-0.0029011255	-0.0814499684	-0.06896141360000001	-0.0821774703	-0.09394591779999999	0.0315402301	0.0243438661	0.2082759959	-0.0233131511	-0.0015861215	0.0645343213	0.0874341052	-0.0835445098	-0.028911513399999998	0.1389500032	0.012875788700000002	0.0376152063	0.029939886800000006	0.0412087357	-0.18544832379999998	0.1238811947	-0.0441712183	0.0673318128	-0.0342400727	-0.0139461484	0.015102169399999999	0.22018430260000002	-0.0194541976	-0.09374798039999999	0.0729089374	-0.032387518399999995	0.1270349036	0.0463065784	0.0170972816	-0.063425957	-0.0632487857	-0.095680236	-0.2720200245	-0.0061670514	0.009415122	0.20593298170000002	0.0962217762	0.0471800135	-0.022966126899999998	0.0706389638	-0.2121278854	-0.055595295999999995	-0.0417931392	0.032755581	-0.16369312630000002	0.0006796428999999999	0.06883597080000001	-0.0039973889	0.0585383409	0.0303604849	-0.0811974257	-0.0729105402	-0.0639640116	-0.0358496861	0.11024825369999999	0.0974294736	-0.1206445882	0.0041817879	0.0873150652	0.1274623856	-0.015907625	-0.0368748565	0.1198669825	0.1143757435	0.10540925529999999	-0.0249307	0.0053485000000000026	2.8606452250000026e-05	0.00062153980249	0.0039171	-0.063637	1.5343672409999993e-05	0.004049667769	0.0298945	-0.0212945	0.00089368113025	0.0004534557302499999	-0.000441783	0.00011855599999999995	1.4055525135999993e-08	1.95172219089e-07	0.00027775900000000004	-0.00016310400000000002	2.6602914816000002e-08	7.715006208100003e-08	-0.000323393	0.00019898899999999995	3.959662212099998e-08	1.04583032449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28651.8203125	62.173828125	820926807.2197876	3865.584903717041	18424.71484375	-1.25	339470117.0735016	1.5625	18635.966796875	11.751953125	138.1084022521973	347299258.45422745	1.227626	22.129948	0.0306603	-0.0628269276	-0.0760696927	0.1021221115	0.0720218465	-0.08772730109999999	0.056109773499999994	-0.0007036702000000001	0.012647039799999999	0.0021740924	-0.021444530099999998	0.0359145544	-0.041036015499999995	0.22500681329999997	-0.0412680499	0.0866642707	0.034013104	0.0282352806	-0.0051341265999999995	0.0925361839	-0.1518207422	0.1033207952	0.0087962237	0.1899514203	-0.047010385099999996	-0.032825805699999995	-0.0012057481	-0.1435242957	-0.0103675427	0.199239485	-0.1108687416	-0.0769853734	-0.0369276184	0.045703742699999994	-0.0100449623	-0.0967307793	0.11049705289999999	-0.0006635574000000001	0.023761850600000002	0.0644591765	-0.0648967858	-0.1601908984	0.0134897475	-0.008242463	0.1319297548	0.0742147984	0.17665475149999998	0.0197694733	-0.0866784467	0.0124931021	0.021429643199999997	0.1369620193	0.08654419669999999	-0.0423808443	0.0266385902	0.1149020944	0.0779674346	-0.0304653563	0.087473933	-0.026244403399999998	0.0573754138	-0.015385631799999999	0.045832103799999996	0.0736926656	0.1548920977	-0.055477245999999994	-0.072660152	-0.1223219982	0.1937766907	-0.1536620045	0.0673295671	0.0401544607	0.0108766424	-0.0668350583	0.0505392029	-0.130231627	-0.0717701317	-0.008701487800000001	-0.083930869	0.07580083929999999	0.0536268439	-0.1450752793	0.048157590199999996	-0.052081979400000006	-0.1553426243	0.0238158071	0.0864673552	-0.0931237167	-0.07644509769999999	-0.0810665796	0.039705212000000004	0.026603666800000002	-0.1503224438	0.0315492831	0.0823719245	0.09019702369999999	0.0568686673	-0.0601826049	0.2071320532	0.0431668438	0.11934271980000001	0.112315068	0.1009072399	-0.0302365	-0.005305799999999999	2.8151513639999994e-05	0.00091424593225	0.0123663	0.0084492	0.00015292537569	7.138898064e-05	0.0298909	-3.600000000002906e-06	0.0008934659028099998	1.2960000000020926e-11	-0.000431982	9.801000000000037e-06	9.605960100000072e-11	1.86608448324e-07	0.000496335	0.00021857599999999995	4.777546777599998e-08	2.46348432225e-07	-0.000213736	0.000109657	1.2024657649000004e-08	4.568307769599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28677.185546875	25.365234375	822380970.8898964	643.3951148986816	18446.8984375	22.18359375	340288061.96343994	492.1118316650391	18673.974609375	38.0078125	1444.5938110351562	348717327.7115822	1.216374	21.927114000000003	0.07968444999999999	-0.0757741895	-0.13977370390000002	0.0954695715	0.1664948696	-0.0393290824	0.1112276341	-0.0275125939	-0.0513897434	-0.0956151275	0.0308718604	0.0295136883	0.1102639517	0.0741508137	-0.003798175	0.1411938608	0.08926140960000001	-0.0608404775	-0.18525076769999999	0.0354654061	0.04676747059999999	-0.0159211946	0.043098840599999994	0.0301670042	-0.0135126154	-0.0351052979	-0.07646624469999999	-0.0397156443	-0.025387801600000003	-0.0360753559	-0.035603641299999995	-0.045112356500000006	0.015835697	-0.0830115463	-0.0740453841	0.0920407265	-0.0093822522	0.2392858789	0.0638800224	0.0187902846	0.0562422271	0.1361117065	0.0094346334	0.06524363679999999	-0.017930349499999998	-0.0047983981	0.0395640544	-0.0633017692	-0.1411540337	-0.0011550288	0.0033462059999999996	0.0479054372	0.11114766279999999	-0.1881189342	0.052883439299999994	0.0939373003	0.17707367370000002	-0.06611379440000001	-0.009045793100000001	0.0019640292	-0.012785049	-0.0461029066	-0.058026448200000004	0.1020157007	0.061011778899999994	-0.0391285682	-0.10129557980000001	0.023387293599999998	0.039016795699999995	0.2036192275	-0.0032326545	0.1193397024	-0.0068632692	-0.0706038025	0.0026516646999999996	0.0361456588	-0.0313550673	-0.131888177	-0.0346559134	0.011639047	-0.08606535109999999	0.089466466	-0.0041694824	0.0563870048	-0.0099208126	-0.0369436427	-0.0590130416	-0.2279667179	0.07186700809999999	0.0025201425	0.0981386792	-0.1200378497	0.12776119519999998	-0.0025383384	0.019324468100000002	-0.07084149349999999	-0.0160615215	0.014470828100000001	0.0555374502	0.021553102999999997	0.11875383099999999	0.1100111431	0.0959136145	-0.00895165	0.02128485	0.0004530448395225001	8.013203772250001e-05	-0.025830900000000004	-0.0381972	0.0006672353948100003	0.0014590260878399998	0.029898200000000007	7.300000000005218e-06	0.0008939023632400002	5.329000000007621e-11	-0.000314789	0.00011719299999999995	1.3734199248999995e-08	9.9092114521e-08	0.000569308	7.297300000000005e-05	5.325058729000007e-09	3.241115988640001e-07	2.64698e-23	0.000213736	4.568307769599999e-08	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
