csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
32045.439453125	n/a	1026910189.7439004	n/a	20565.1484375	n/a	422925330.2564087	n/a	20931.85546875	n/a	438142573.3646393	n/a	n/a	n/a	n/a	-0.08954369849999999	-0.08672944519999999	0.1366498327	-0.1408412865	0.1682128739	-0.038005376800000004	0.0633918156	-0.22437664780000002	0.0690215208	-0.0092882714	0.0203333616	-0.0771741962	0.0453477767	-0.0014527528	0.0199420961	-0.1296656246	0.0812665634	-0.0740848733	0.056632893499999996	-0.0281485175	0.021881116000000003	-0.0739364042	0.09858143779999999	-0.079548914	0.11209123800000001	-0.1482701819	0.0866403698	-0.0215528333	0.0220241722	0.0244538211	0.0197290013	-0.153297744	0.0412876947	0.10164815529999999	-0.0147168498	-0.0846637392	0.0849956457	0.0658907499	-0.09793650570000001	-0.11011943130000001	0.10759386619999999	0.078967494	0.0330532011	-0.0763874389	-0.1155246022	0.0684298513	0.006456888	0.0144379746	0.0086226247	0.058354596200000004	-0.2964986836	-0.1421022047	-0.13473702529999998	0.1630328734	-0.0613031846	0.028556632599999996	-0.10400146029999999	-0.2060646976	0.1512763133	-0.0249434912	0.0991323744	-0.054196090700000005	-0.053271956100000004	0.15928575779999998	-0.18280821649999998	0.0365387888	-0.0406127956	0.0564739546	-0.0322700106	0.10965895210000001	-0.0434243717	0.0365277171	-0.042225012699999995	0.04390037	-0.040190455800000004	0.06181610980000001	-0.079271042	0.044433082400000004	-0.0694089217	0.0713742967	-0.0184552426	-0.0788009027	0.06975259019999999	-0.014160249	-0.11829969189999999	0.030803487400000006	-0.16244198	0.1436033095	0.0588592263	-0.1059709767	-0.0036789976	-0.1112917508	0.11195711929999999	-0.10543576460000001	-0.1407440942	0.0161409116	0.1698193172	-0.1158919984	-0.0473906012	-0.0897902941	0.0656010943	0.0001676766	0.0984741354	-0.0837647271	-0.023208179500000002	-0.04454857	0.1217078847	0.1216831682	0.1216419777	-0.00705303	n/a	4.97452321809e-05	n/a	2.36354e-05	n/a	n/a	5.586321331600001e-10	5.80145e-05	n/a	n/a	3.36568221025e-09	0.000647138	n/a	n/a	4.1878759104400003e-07	-0.000427338	n/a	1.8261776624400004e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0
31911.2734375	-134.166015625	1018329372.4028932	18000.519748687744	20557.70703125	-7.44140625	422619318.3827057	55.37452697753906	20924.98828125	-6.8671875	437855134.5704498	47.15826416015625	1.2542430000000002	19.601868	0.06378197990000001	0.1034058026	-0.0412542736	0.0776319438	-0.0677246761	-0.13204458130000002	-0.0581220115	0.0351526595	-0.235165018	0.0745668198	0.18952660899999998	-0.0224399751	-0.0802431061	0.0381925974	-0.2164251139	0.009047081700000001	-0.08694781369999999	0.0362399689	0.0117450102	-0.06473740780000001	-0.060399857	0.0493143324	-0.0398612534	-0.0461264612	-0.005358913199999999	0.0433256389	-0.0950578147	-0.009751518	0.19408695969999998	-0.047119203600000006	-0.0788831878	-0.0959446469	-0.025532791000000003	-0.1210872892	0.026518579900000002	-0.0392680426	-0.012349283700000002	0.1141550122	-0.0298160108	-0.0015341692999999998	-0.0322890917	-0.012205881799999999	0.041344406800000004	0.0282831306	-0.1086897159	-0.0195803377	0.0048203292	0.0010719087	-0.0734674395	0.1524285749	0.056925570599999996	-0.0152200267	0.0673538125	-0.0548139069	0.1322298107	-0.2522842863	0.0359391593	-0.11502508550000001	-0.021875267900000002	0.1228124939	0.12028430640000001	-0.16458042380000001	-0.0204638509	-0.10961500099999999	0.0795513905	-0.164148039	0.1999026952	-0.11944083230000001	0.1357204183	-0.0524483086	-0.1226687057	-0.015105578400000003	0.048547892999999995	0.0665159514	0.0808380221	0.1035140097	-0.06829455940000001	-0.0343270963	0.0501127564	0.0041478896	0.0934044168	0.0183218071	0.06133663230000001	0.161553442	-0.036013517	-0.053631737400000004	0.026203776	-0.0684846442	-0.0055577053	-0.09304144019999999	-0.043924418	-0.0326415935	-0.0807327692	0.06908481179999999	-0.0601971534	-0.0219292738	0.030984385899999998	0.06538258150000001	0.0439781488	-9.88598e-05	0.10914443720000001	-0.0415240446	-0.0001125014	0.0159689601	-0.0714388471	0.0109546351	0.18830911760000002	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0153471	-0.00829407	0.00023553347841	6.879159716490001e-05	-0.00296286	-0.0029864954	8.919154774221158e-06	8.7785393796e-06	-0.017352799999999998	-0.017410814499999996	0.0003031364615534101	0.00030111966783999986	0.00109694	0.00044980199999999996	2.0232183920400005e-07	1.2032773636000002e-06	-0.000175328	0.00025201000000000005	3.0739907584e-08	6.350904010000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
31996.9375	85.6640625	1023804009.3789062	7338.331604003906	20560.765625	3.05859375	422745083.0861816	9.354995727539062	20985.685546875	60.697265625	440398997.8723183	3684.158054351807	1.161214	18.147964	0.05899747146000001	0.0146620311	0.0801964218	-0.0105963085	0.0581142019	-0.1296920551	-0.03021766	-0.0659003724	-0.0239662754	0.1423328202	0.14907058550000002	0.046744845599999994	0.0146487261	0.013070923	0.061705422999999995	0.1838195409	0.0236245477	0.1318795456	-0.1240114593	0.08837575800000001	-0.052652315199999994	-0.07684176849999999	0.0606582867	0.0127867269	0.1041839781	0.0565417897	-0.0564513009	-0.0326896873	0.0729642149	-0.0304616867	-0.0498781036	0.1241539158	-0.0437973029	-0.0134470524	-0.0516749312	0.0541005415	-0.06736574969999999	-0.0642098194	-0.050528900300000006	0.0214441225	-0.003079105	-0.009771111899999999	-0.1401620135	0.0022036032000000002	-0.0965335426	-0.10899179380000001	-0.0415115894	0.0404465608	-0.0747519507	-0.1085144046	-0.021825482599999998	0.0622137829	0.0237118291	0.046452184699999996	-0.0640112469	-0.097812209	0.08389358109999999	-0.1142470034	-0.0231811939	0.07696328690000001	-0.1467277179	-0.0918329725	-0.0297585175	-0.10255712119999999	-0.1044445329	-0.0914087951	0.2096836121	-0.0040343034000000005	-0.0878981543	0.0576388522	0.0101472866	0.1083466003	-0.0798680911	0.0345746211	-0.0227517399	-0.01983322	0.094018567	0.0973759733	0.031182807200000006	-0.1013082772	-0.1197915451	-0.0401403531	0.025391401299999998	0.0787692384	-0.0282913745	-0.11269868109999999	0.0298417527	0.029364059300000002	-0.0050444036	0.0260800029	-0.0604080058	-0.0296770199	0.00024383349999999998	0.0351931962	-0.1034448483	0.1373634434	-0.014617318899999999	-0.1086390377	-0.0783237878	0.2541363478	-0.0316836427	-0.0053154668999999995	-0.048841638300000004	0.09832528060000001	0.0044937460999999995	-0.0763268746	-0.0793683225	0.1215101995	0.120893123	0.1198669825	-8.718539999999999e-06	0.015338381460000003	7.601293973159998e-11	0.00023526594581247182	-0.0116727	-0.008709840000000002	7.586131282560003e-05	0.00013625192529000002	-0.0228446	-0.005491800000000002	3.015986724000001e-05	0.0005218757491600001	0.000542764	-0.000554176	3.07111038976e-07	2.9459275969600003e-07	-0.000210301	-3.4972999999999985e-05	4.422651060099999e-08	1.2231107289999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
31993.6953125	-3.2421875	1023596539.7490844	10.51177978515625	20586.95703125	26.19140625	423822799.8065338	685.9897613525392	20969.52734375	-16.158203125	439721077.0202789	261.08752822875977	1.0983040000000002	17.164778	0.11431818646	0.0611028576	0.0706081718	0.0222312948	-0.0014211351	-0.0919969266	0.059817143499999996	0.0070382701	-0.0400454732	0.0797278929	0.054745347300000004	-0.005724031700000001	0.0096172595	-0.0587974384	0.005848649	0.0083225323	0.0886017408	0.11164430800000001	-0.1385289053	0.0412435591	-0.0189358324	-0.0007367138	0.055426548799999996	-0.0668638722	0.1327118836	-0.0392540793	0.17173675510000005	-0.0057368402	-0.074604502	0.08654231539999999	-0.054030609800000004	0.078223574	-0.0993829833	-0.0983898223	0.0828936348	-0.0169507957	-0.0025943412	0.1732207919	0.0664738948	0.1308718321	0.156611686	0.0756008678	-0.16219246439999999	0.046628462300000006	-0.1019108598	0.0674116971	0.0035604739	0.0441216163	0.0032985664000000003	0.07384936240000001	0.0743706401	-0.1078499172	0.0555673183	-0.0501299262	-0.0418843818	-0.0722806689	0.0690588201	-0.045382304000000005	-0.1991138233	-0.0107177723	-0.1611583119	-0.0818497009	0.0775625616	-0.0792791823	-0.0390051273	-0.0767340162	0.0703455685	0.0015074592000000001	-0.0335916904	0.0877836773	-0.011012313000000001	-0.052352494400000005	-0.20257882829999999	0.0099929383	-0.0936442708	-0.0371782357	0.0467903361	0.0317592465	0.0403328704	0.05329703349999999	-0.0330548607	0.1488321456	0.006814976600000001	-0.058471700599999996	0.049930198099999996	-0.0436506797	0.0350898267	-0.0039136136	-0.1404343193	-0.0272196999	0.0189226278	-0.0675681247	-0.0488858166	0.11094703189999999	-0.12168416189999999	0.0138146229	0.15623680199999998	-0.11682501740000001	-0.1824537473	0.0214174362	0.0683233661	0.041041953799999996	-0.1031454301	-0.1557290299	0.07196334929999999	-0.0368228708	0.010669863	0.1213126213	0.12010478890000001	0.1181006348	-0.00262314	-0.00261442146	6.8808634595999985e-06	6.835199570508531e-06	-0.0321204	-0.0204477	0.00041810843529	0.00103172009616	0.0205126	0.04335719999999999	0.0018798467918399997	0.00042076675876	-0.00017927400000000002	-0.000722038	5.213388734439999e-07	3.2139167076000016e-08	-0.00039056	-0.00018025900000000002	1.5253711359999994e-07	3.2493307081e-08	-5.56803e-05	-5.56803e-05	3.1002958080899997e-09	3.1002958080899997e-09	0.0	0.0
31983.0	-10.6953125	1022912289.0	114.38970947265624	20601.09375	14.13671875	424405063.69628906	199.8468170166016	20961.2578125	-8.26953125	439374329.08209234	68.38514709472656	1.045661	16.342064	0.0881186111	0.0298519781	0.0327581473	-0.0345560556	-0.0914834738	-0.19357890960000002	0.09234831810000001	0.1557792237	-0.0075048704	0.024480029700000003	0.1060098976	-0.0045324020000000005	0.0685816383	-0.0415927272	-0.012913716100000002	0.0504625366	-0.015119783400000001	0.0776483891	0.0431099974	0.0962035058	0.0090810748	-0.0990922477	0.07610939530000001	-0.0611803872	-0.111049497	-0.0691740873	0.0308061799	0.0425625763	0.006280143100000001	0.0091802066	-0.0843946174	-0.051269817999999995	0.0487392979	0.0148693315	-0.1341824629	0.055876367	0.1319271702	-0.0387198182	0.0028867019	-0.09882430560000001	-0.0194675952	0.18082361530000002	0.1065112257	0.1260499095	0.0911857773	0.039269602599999995	0.0031895841999999997	-0.0301721935	0.2055487761	-0.0725153531	0.0629134682	0.0507854693	0.0320453503	0.045511255800000004	-0.0317192054	-0.07862859950000001	0.0084495311	-0.0325336259	-0.1141793752	-0.0129103248	-0.14246029640000002	-0.1984967803	0.19234745890000002	-0.015289299899999999	0.0294481688	-0.05188235769999999	0.1081520623	-0.0204735247	-0.0961062194	0.004649452199999999	-0.0208195607	0.1178568448	0.0037939759	-0.09862896939999999	-0.0337752616	-0.053563553	0.0161342267	-0.1085562757	0.0054417542	0.0688482897	0.0197045646	0.0573367197	-0.0522399792	0.0729096259	-0.0218542164	0.0947022309	-0.0019661296	0.0275490106	-0.1165191233	-0.09564663949999999	-0.15907784630000002	-0.1051517965	0.0674270547	-0.1133911287	0.0897323744	-0.051975605099999996	-0.025089050699999997	0.10692498859999999	-0.0165801039	-0.1523330266	-0.1559042309	0.0372629712	-0.0878814267	0.10798873380000001	-0.1980147497	0.027749077200000003	-0.13093304460000002	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00414961	-0.0015264699999999998	1.7219263152099994e-05	2.3301106608999997e-06	-0.0465665	-0.014446100000000003	0.0002086898052100001	0.0021684389222500003	-1.12261e-05	-0.0205238261	0.0004212274377830412	1.2602532120999995e-10	0.000562543	0.000741817	5.502924614890001e-07	3.1645462684899997e-07	-0.000155613	0.000234947	2.4215405769e-08	5.520009280899998e-08	-1.3234899999999996e-23	5.56803e-05	1.751625780099999e-46	3.1002958080899997e-09	0.0	0.0
32091.70703125	108.70703125	1029877660.1795807	11817.218643188477	20578.400390625	-22.693359375	423470562.6368752	514.9885597229004	21025.7578125	64.5	442082491.5899048	4160.25	1.130776	17.67227	0.06917993473717599	-0.058632162599999996	0.10906544039999999	-0.043478561299999996	-0.0766118737	-0.1553052419	-0.0771372266	0.17680144469999998	0.0431531979	0.0975788024	-0.0673039582	-0.1562443395	0.0071461285	0.0428981228	0.0392591221	-0.0221636883	0.0662799192	0.0351044134	-0.042603632	0.1606274033	-0.043302829699999996	0.0431807861	-0.033547053199999996	-0.0170426238	0.0657006753	-0.0973117106	0.0810820276	-0.0051209314	0.014844946599999999	0.0663982279	-0.0512632519	-0.049181217199999995	-0.0392158934	0.0013031977	-0.1589087035	-0.1399540947	0.0773229207	-0.039472706499999996	-0.1765775529	0.06597984230000001	-0.0750477825	-0.0526292707	-0.026802270299999997	-0.0314263453	0.0060733897	0.1614843502	-0.0117148468	-0.05737654900000001	-0.019076789	0.030980456200000006	-0.009811785699999999	0.0386796806	-0.0543783327	0.0668954909	-0.1163194716	-0.0742851524	-0.0641778064	-0.0850993583	0.09876359679999999	0.0374720512	-0.0815114664	-0.1963564722	0.050294258499999994	0.1068398602	0.0396642283	-0.1772415399	-0.0431297918	0.0794958568	-0.0252152942	-0.0357546055	0.0575141322	-0.011600141100000001	-0.1298919982	-0.0078141411	-0.0848867472	0.0922705985	0.0816274236	0.09777025519999999	-0.09689994539999999	0.0184203891	-0.0413079285	0.0223207168	0.0261952183	0.037993007599999996	-0.0463030517	0.1545347117	-0.1126513844	-0.0688880777	-0.053040045599999995	-0.0153420203	0.1798112488	0.1300944165	0.040504564900000005	-0.042882417400000004	-0.0526871441	0.1160076084	-0.0018190746	0.0789510868	-0.0380591425	0.0316110805	-0.024228691099999998	-0.057772781900000014	-0.0262082452	0.0315241194	0.1433341596	0.0045037196	-0.0679933764	0.1207205288	0.11775003070000001	0.11285322490000001	8.371759999999999e-10	0.004149610837176	7.008636549759997e-19	1.7219270100008507e-05	-0.017550299999999998	0.029016200000000006	0.0008419398624400004	0.00030801303008999993	-0.0097563	-0.0097450739	9.496646531646121e-05	9.518538969e-05	0.000192775	-0.00036976800000000003	1.36728373824e-07	3.7162200625000005e-08	-0.0	0.000155613	0.0	2.4215405769e-08	0.0	1.3234899999999996e-23	0.0	1.751625780099999e-46	0.0	0.0
32200.2578125	108.55078125	1036856603.1914672	11783.272109985352	20596.4765625	18.076171875	424214846.7896118	326.747989654541	21035.1640625	9.40625	442478127.1362915	88.4775390625	1.007233	15.74149	0.056858725072824	-0.0434263337	0.1585846292	0.0294511131	-0.07103278219999999	0.0119377955	0.035201410499999995	0.1192712905	0.0723814398	0.0504967052	-0.0737746418	-0.0455633189	-0.0920592767	-0.0153413607	0.0527987486	-0.0758488947	-0.10608704869999999	-0.09268143220000001	0.0286228787	-0.015753413600000002	-0.0596279616	-0.0752346009	0.0176499931	0.0519788452	0.0339360997	0.1247280122	-0.0641897399	0.053528120199999994	-0.022510559500000003	0.0952220033	-0.1513963284	-0.0361694183	-0.0427656742	0.028938420099999997	0.0330796582	-0.20091122670000008	0.0032259373	-0.0166486589	-0.060019892400000004	-0.0359379091	0.1122894264	-0.0082799456	0.0770268792	-0.06027357410000001	0.0249118583	-0.0032513339000000002	-0.0126122061	-0.019014541	-0.0301270564	-0.10871132509999999	-0.0410677358	-0.0276251763	-0.022375460899999998	-0.0619029062	-0.15219169189999998	0.0330286215	-0.14202164890000002	-0.0424605508	-0.0471150003	0.047084068	0.0212655874	-0.0094130037	0.097449373	0.1226382963	-0.0098029089	-0.10066974140000001	-0.054459846900000004	0.0941805803	0.09488027619999999	-0.0140348818	0.04637903559999999	-0.0659334612	0.1687454659	0.0802632201	-0.0641675654	-0.0400342777	0.069058727	0.0350899908	-0.0647337975	0.033361897200000004	-0.0345787246	-0.0702204349	-0.013026118799999998	-0.0014343471	-0.034195473399999995	-0.0001277788	0.0069408052000000005	-0.057049230199999995	-0.08929721759999999	0.026566427099999998	0.1495795032	0.0221454773	-0.2178874573	0.0461107253	0.039350895	0.0233131454	-0.0729349104	0.08724443330000001	0.0565330108	0.0417867424	-0.0438411666	-0.0120235717	-0.1214447234	-0.0573293051	0.1424637659	0.0604311164	-0.001505541	0.120326335	0.1161887065	0.1093977275	5.7591e-07	5.75072824e-07	3.316723281e-13	3.3070875290333503e-13	-0.0291344	-0.0115841	0.00013419137281	0.0008488132633599997	-0.0175263	-0.0077700000000000035	6.037290000000004e-05	0.00030717119169000005	0.000590034	0.000397259	1.5781471308100002e-07	3.4814012115599997e-07	-0.00024478	-0.00024478	5.99172484e-08	5.99172484e-08	-0.000108042	-0.000108042	1.1673073764e-08	1.1673073764e-08	0.0	0.0
32137.013671875	-63.244140625	1032787647.7462807	3999.821323394776	20580.32421875	-16.15234375	423549744.9488678	260.8982086181641	20980.6640625	-54.5	440188264.503479	2970.25	0.986067	15.410692999999998	0.07293576020999999	-0.0636759106	0.0843026199	0.05567425610000002	-0.0648685629	0.0552572877	0.0456658008	0.0751601833	-0.0059637567	0.054159786200000004	0.0771997169	0.08898655539999999	0.0114760402	0.0135223775	0.0802255512	-0.0170806067	-0.1281429919	-0.20496519489999998	0.08592830609999999	0.0257209748	0.0082076619	0.0624633654	0.0670960566	-0.0013431418	0.0330367962	0.0079143485	0.1669715268	0.023404498399999998	-0.0953024	0.0230424186	0.0135861121	-0.0690559555	-0.018896947	-0.21139963190000002	-0.051139797199999996	-0.0060357355	-0.056702730199999996	0.045774901500000006	0.0610477631	-0.029991150499999997	-0.0593361933	-0.0767895449	0.08595139269999999	-0.0657196543	0.0164713578	-0.0358039731	0.056395323399999996	-0.0762228985	-0.034822400499999996	-0.0305454621	-0.0679979764	-0.013047856000000002	-0.0494764195	-0.0513626841	-0.08171264190000001	-0.0300380055	-0.122921424	0.050182893	-0.10406976890000001	0.0053256907999999995	0.12369300009999999	0.0443631348	0.06827778849999999	0.04569436650000002	-0.047233879699999995	-0.0389368519	0.0862286068	-0.011391841299999999	-0.053111197400000004	-0.0787828912	0.15585895449999998	-0.0360509232	0.17932605	-0.0342895317	0.020519316399999998	-0.005298296	-0.0013047151	0.024110599700000002	-0.078068666	0.07266189320000001	-0.008744979699999999	0.1598910201	0.0150590849	-0.0669345067	0.0476719531	0.032535619700000004	-0.0210890952	-0.0410712184	0.0632230401	0.0171319573	0.0781017822	-0.062304776799999996	-0.027752673199999998	0.043092854400000005	0.0925924201	-0.1098941999	0.0610980786	0.0034062344	-0.0066684754	-0.0461656543	0.0574853153	-0.1024783565	0.1246416819	0.1418881122	0.0324899217	-0.0089762415	-0.0450941452	0.1198669825	0.1143757435	0.10540925529999999	-0.00306686	-0.00306743591	9.405630259599997e-06	9.409163061957526e-06	0.0181196	0.047254000000000004	0.002232940516	0.00032831990416	1.66243e-05	0.017542924300000002	0.00030775419299553056	2.7636735049e-10	0.000590034	0.0	0.0	3.4814012115599997e-07	-0.000197594	4.7185999999999985e-05	3.9043388836000005e-08	2.226518595999998e-09	-0.000162284	-5.4242e-05	2.6336096656e-08	2.942194564e-09	0.0	0.0
32039.69140625	-97.322265625	1026541825.4077301	9471.623386383055	20558.125	-22.19921875	422636503.515625	492.8053131103516	20964.08984375	-16.57421875	439493062.9768219	274.7047271728516	0.9415420000000002	14.71484	0.059101046016	-0.0869678592	-0.0207163239	0.0373338209	0.0395230195	0.1521033074	-0.022398980699999998	-0.06787447469999999	-0.0784446349	-0.0041313562	0.1418955441	0.0939287834	-0.119503182	0.0251603792	0.1482782205	-0.0371920011	-0.1500169962	0.014912219499999999	0.013249371599999999	0.1540926599	-0.1328356114	0.0774057354	0.1260879624	-0.050584567999999996	-0.0066885868	-0.0470891288	0.0284266086	0.0023814053	-0.2010574366	0.0201742047	0.13082512470000002	-0.030477638799999998	0.0696823354	0.1388121358	0.031569132	0.11260588070000001	-0.047001586	-0.1550777946	-0.0804181801	0.0709237269	-0.0916626026	-0.0364623142	-0.0088314315	-0.08526846380000001	0.0397899975	0.0248938868	0.1327831056	0.11333906960000001	0.0205185219	-0.0065985786	-0.042202498600000006	0.046632429100000004	-0.0792442547	-0.0034673363000000002	0.0045778401	-0.0079565537	-0.0287793557	0.041703354399999996	0.0254837128	0.0045304353999999995	0.1212054124	0.1469658232	-0.0883940726	-0.0503603575	0.0284851419	-0.0473460785	0.1856447082	-0.021150826400000003	0.059434573	-0.0164450617	0.1887178872	-0.0058209504	0.059447224699999995	-0.1479300443	-0.13529297099999998	-0.1342056865	-0.028265912799999997	0.0298546486	0.1141216687	-0.0078085241	-0.09374586369999999	-0.0400681663	-0.10205181449999999	-0.1441313458	0.12046010759999999	0.1234324733	-0.0312485344	0.037758367200000004	0.13360921039999998	0.0373904876	0.1089545703	-0.035897321	0.1899254536	-0.121537435	0.021580843500000002	0.0213589942	-0.1120811684	-0.0056958752000000005	0.0046800356	-0.17227882239999998	-0.11001055720000001	0.013670999599999999	0.014909839099999999	-0.0792161462	0.0599709585	-0.0241791914	0.1564203618	0.11934271980000001	0.112315068	0.1009072399	-4.482840000000001e-07	0.003066411716	2.0095854465600006e-13	9.402880812022065e-06	-0.00195161	-0.02007121	0.0004028534708641	3.8087815921e-06	-0.0144201	-0.014436724299999999	0.0002084190085142105	0.00020793928400999998	0.000916371	0.000326337	1.06495837569e-07	8.397358096410002e-07	-0.000139573	5.8021000000000026e-05	1.9480622329e-08	3.366436441000004e-09	-0.000116108	4.617600000000001e-05	1.3481067663999998e-08	2.1322229760000014e-09	0.0	0.0
31967.79296875	-71.8984375	1021939787.2928619	5169.385314941406	20526.8203125	-31.3046875	421350352.14166266	979.9834594726562	20990.509765625	26.419921875	440601500.22079855	698.0122718811035	0.914196	14.287468	0.028617956896000007	0.0194735591	-0.0537276133	-0.010758582	0.1029888987	0.0546733875	-0.1358025133	-0.1540004337	-0.0501836321	0.025332093599999998	-0.0316220747	0.0479561592	0.0206768706	0.0729719749	0.0099830786	0.0721216067	0.0174408465	0.0413080512	0.0036147402	-0.022800367599999996	-0.0525018129	-0.0339186965	-0.0399509594	-0.058440693099999996	-0.0319335485	-0.0558102792	-0.0692620145	-0.0597729743	-0.0651944354	0.0480999985	0.0775725607	0.017083073600000002	0.0708144555	-0.0355388491	-0.0049712687	-0.1729023332	0.0706647847	-0.12410902509999999	0.0389973581	0.1554406714	0.034075877000000004	0.0363217836	0.0796893509	0.058059704299999994	-0.1621844838	-0.0522440651	-0.0059521799	-0.06155735900000001	-0.038472486800000004	0.0895307506	-0.0859119083	0.0050071995	0.0398511591	0.0385338791	0.0121918303	0.0500732673	0.1170234226	0.0026026643	0.0768647974	0.0332012979	0.08831451900000001	0.048420997699999996	-0.2046069737	-0.0314669015	-0.0028823295	0.0112636334	-0.012715633999999998	-0.0818355821	-0.0307594033	-0.059395004	0.0402812059	0.046482667199999994	-0.040334057400000005	0.0165549266	0.0147984639	-0.0207954934	-0.0169782969	-0.1186017685	-0.0058643982	0.0527630875	-0.0405066029	-0.0825567055	0.0729492245	-0.0308089334	0.08730248380000001	-0.044387915099999994	-0.1224200257	0.1278651782	-0.0367063044	0.061064321399999996	0.054179113	-0.0158451211	0.0092630929	0.1395411087	-0.047190731799999996	-0.0599429325	-0.0440421133	0.1575684367	0.0654147432	-0.0402731357	0.0162002424	0.0171957274	0.0605793792	0.0035583996	-0.143574639	-0.0507200101	-0.0666013091	0.11875383099999999	0.1100111431	0.0959136145	-3.8251800000000005e-06	-3.376896000000001e-06	1.4632002032400006e-11	1.1403426594816005e-11	-0.00372679	-0.0017751799999999997	3.151264032399999e-06	1.38889637041e-05	-0.012379	0.002041099999999999	4.166089209999994e-06	0.000153239641	0.000572647	-0.000343724	1.18146188176e-07	3.27924586609e-07	-0.000103439	3.613399999999999e-05	1.0699626721e-08	1.3056659559999993e-09	0.0	0.000116108	0.0	1.3481067663999998e-08	0.0	0.0
