csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
36976.15234375	n/a	1367235842.1482086	n/a	23490.431640625	n/a	n/a	551800378.6628761	23858.5859375	n/a	n/a	569232122.9370728	n/a	n/a	n/a	-0.1763927561	0.0244181598	-0.0562243384	0.1411744095	-0.0192943306	0.253575922	-0.062480763700000004	0.1507048631	0.0811288621	-0.01357437	0.1240806534	-0.1361607984	0.038275230699999996	-0.201115547	0.0360004469	-0.059845961600000004	0.022746887	-0.0516101948	0.009257747700000001	-0.2541974067	0.08045852099999999	-0.1686216777	0.0629354367	-0.0491046421	0.16006263910000001	-0.0979526247	0.0299230529	-0.056288271200000004	-0.1090722281	0.066126035	-0.1477248645	0.07874275	0.08848924539999999	-0.1269222125	-0.2854861716	0.0802480958	-0.014608877900000001	-0.0297648784	-0.0222563963	-0.022803094700000002	0.0732765397	0.0089798545	0.002945551	0.024780152599999997	-0.046824476	-0.09302548220000001	0.0162348347	0.039248814300000004	0.106250161	-0.16755142509999998	-0.0704548428	0.0436868303	-0.0764910912	0.11185777	-0.175591272	0.0620916101	-0.053033638200000004	0.3080788413	0.0349778042	-0.2714142422	0.049459003700000004	-0.0077839949	0.1433031041	-0.011374494399999999	0.1257327258	-0.1019856458	-0.027572488500000002	0.2043508633	-0.1729455084	0.09144169099999999	-0.12910232289999998	0.049257941799999996	-0.0349667819	0.0424483562	-0.12598619789999999	0.0125054404	-0.2175806393	0.1201102374	-0.0476660462	0.1505144499	-0.22015945309999999	0.0199034676	0.0752076708	-0.1533381099	-0.0719127504	0.0551846487	0.021614767799999997	-0.0449946085	-0.051424215599999996	0.0321937533	0.046841215199999994	-0.0676180958	-0.1368813396	0.048205673	0.082627482	-0.1226942093	-0.0262630729	0.0612640042	0.0455868595	0.0773299126	-0.1455749251	-0.1501410577	0.1442128267	0.1217078847	0.1216831682	0.1216419777	0.0122696	n/a	n/a	0.00015054308415999999	0.0195887	n/a	n/a	0.00038371716769	-0.107412	n/a	n/a	0.011537337744	0.0023389	n/a	5.4704532100000016e-06	n/a	0.000419489	n/a	n/a	1.7597102112099996e-07	0.0006146330000000001	n/a	n/a	3.777737246890001e-07	0.0	0.0
36964.765625	-11.38671875	1366393897.7111814	129.65736389160156	23494.48046875	4.048828125	16.393009185791016	551990612.4964752	23837.515625	-21.0703125	443.95806884765625	568227151.1721191	1.429651	22.469532	0.1846222	-0.0233298397	-0.038277877200000004	0.0275281902	-0.0086145888	0.0907813277	0.0893155658	0.1087663868	-0.0767352068	0.1983498217	0.0786659886	-0.14005150730000002	-0.1381998907	0.19282876359999998	-0.0641292606	0.055920625300000006	-0.0913946175	0.06456797660000001	-0.0430011026	0.026615717	0.0099034906	0.1087960664	-0.0093050367	0.006493071400000001	-0.0750427309	-0.0504989835	-0.0418651491	0.1089641523	-0.0087395428	0.1383916466	0.014758153799999996	-0.0069502401	-0.0991188591	0.0422895206	0.0725396962	-0.0172299698	0.0140176954	-0.09757827039999999	0.05927250000000001	-0.06771203370000001	0.0151148423	-0.0032805640999999997	0.0848002889	0.0221004278	0.1565400857	-0.0721029045	0.1190715007	0.0157008462	0.0672876829	-0.0437028229	-0.0416568485	0.09602418	-0.0323012824	0.1833746121	0.062206336200000004	-0.17708693050000002	0.1310946908	0.061740632000000004	0.1162919532	-0.0986960492	-0.0612121708	-0.088744473	-0.0547642597	0.097638349	-0.2791701442	-0.1684679235	0.0172302115	-0.08524244210000001	0.1675953174	-0.0185015232	-0.0503257643	0.0368107732	0.0259121927	-0.0091058318	0.0188542602	0.0544010399	0.0319896571	-0.0462714836	-0.1257783432	-0.0778885807	-0.0824206327	0.0239050341	-0.0379424635	-0.0012814794	-0.1206069327	-0.0169453028	-0.0088043036	-0.09042359890000001	0.0521675362	0.061742833399999995	0.0160771569	-0.0043616711	0.1084223391	0.0396161667	0.17427848710000002	-0.0280598724	0.058836356	-0.0594842016	-0.1046549155	-0.06165023450000001	0.0339117884	-0.1151699242	-0.031739190800000004	-0.0659220045	0.1216419777	0.12141962949999999	0.12104935019999999	0.035713699999999994	0.023444099999999995	0.0005496258248099998	0.0012754683676899994	0.0219147	0.0023260000000000017	5.410276000000008e-06	0.0004802540760900001	-0.0347343	0.07267769999999997	0.005282048077289997	0.0012064715964900002	0.00138049	-0.00095841	1.9057526401000005e-06	9.185497281e-07	-0.000204306	-0.000623795	3.89120202025e-07	4.1740941636e-08	0.000755916	0.00014128299999999994	1.996088608899999e-08	5.714089990560001e-07	0.0	0.0
36896.40625	-68.359375	1361344794.165039	4673.004150390625	23514.412109375	19.931640625	397.2702980041504	552927576.8495216	23796.767578125	-40.748046875	1660.4033241271973	566286147.1673013	1.339916	21.059183	0.12798635	-0.15310357859999998	-0.0769432704	-0.028012939100000002	0.010642541399999999	-0.17819324109999998	0.22932547539999998	0.025657745299999996	0.038538838	0.048677095499999996	0.1393012901	0.0361130232	0.0456071293	-0.015626236499999998	-0.159989746	0.2216956645	0.16852389129999998	-0.0715444651	-0.054841529800000004	-0.0688086088	0.152966558	0.09581813269999999	0.0380966373	-0.003587372700000001	0.0399946969	-0.0044700577	-0.14471904970000002	0.1413309248	0.05459566	0.1062785169	0.03498258	0.02901924	-0.1602150365	0.0662753459	0.1759081584	0.0626249225	-0.0519931032	-0.0598131998	-0.0066929617000000005	0.021812041600000002	-0.11549117810000001	0.0331854398	0.0068526097	-0.028141012799999997	0.06550098480000001	-0.0317855004	0.021484606899999998	0.028194298599999997	-0.1129313044	-0.12657934029999998	-0.1610611047	0.05630034480000001	-0.0360805402	-0.0523590533	-0.0123728731	-0.18243399219999998	0.12063020890000001	0.2010764471	-0.09246435789999999	0.18460497620000002	-0.2319043813	-0.0011968468	-0.0831031374	-0.0459582974	-0.1698226157	0.1251065127	-0.1689054942	-0.0156989755	0.0607722288	0.0699593568	0.0293709453	0.19753076760000002	-0.1154854692	-0.064179656	0.1153097198	0.015741764199999998	0.0557917999	-0.0829341276	-0.10636028550000001	-0.045898210300000006	-0.1778864514	0.0848443271	0.0983279647	-0.0015422972	0.0473420654	-0.0561294596	0.0327171914	-0.1414712571	-0.022816112200000002	-0.016228213999999998	-0.0118928455	-0.027706478	0.1466273164	0.0578918969	-0.0282017947	-0.1089573749	0.0003318024	0.0139928939	0.050057988399999996	-0.0015065298999999998	-0.028386805499999997	0.0697679212	0.0186688459	-0.0226042832	0.1215101995	0.120893123	0.1198669825	0.0356641	-4.959999999999687e-05	2.460159999999689e-09	0.0012719280288099998	0.0293711	0.0074563999999999984	5.5597900959999975e-05	0.0008626615152100001	-0.0638315	-0.0290972	0.0008466470478399997	0.00407446039225	0.00249242	0.00111193	6.2121574564e-06	1.2363883248999995e-06	-0.000720394	-0.0005160879999999999	2.66346823744e-07	5.189675152359999e-07	0.000955561	0.00019964500000000006	3.985812602500001e-08	9.13096824721e-07	0.0	0.0
36985.09375	88.6875	1367897159.696289	7865.47265625	23504.642578125	-9.76953125	95.44374084472656	552468222.7254066	23782.341796875	-14.42578125	208.1031646728516	565599781.3433876	1.418307	22.291248	0.1728407	-0.0136990272	-0.065584392	-0.1189232554	-0.0036698391	-0.06558192610000001	0.0377725221	0.1321963568	0.0855124059	0.07923777309999999	0.2799925524	-0.0531028056	0.000879633	0.030999023599999998	0.08860471269999999	0.0377729886	0.073438635	-0.0712047193	0.1268238794	-0.0382684705	-0.160492166	0.024772222400000002	-0.0434278766	-0.0588154427	-0.0716710818	-0.055550831200000005	-0.0359422604	-0.13426616460000002	0.1860207138	-0.1085381711	0.0361509012	-0.09521161339999999	-0.0646052568	-0.0621595779	-0.006633576800000001	0.011852912299999999	-0.0677266538	0.0597052175	0.07405529570000001	0.08658808109999999	-0.0545931389	-0.0524712309	-0.15789604880000002	-0.0718336777	0.0636276276	-0.0454741892	-0.20263526910000002	-0.0820851004	0.0398667038	0.04344253519999999	-0.0337116525	0.11066834449999999	0.0388075233	-0.0663246928	-0.05288907599999999	-0.1972845185	0.10933619630000001	-0.0791290799	0.07428069400000001	0.0560088401	-0.029746388	-0.12988540769999998	-0.2790906819	-0.0391298829	-0.1254281024	-0.0576587264	-0.0369019936	0.0319537684	-0.0443342054	0.06472389440000001	0.1217834183	-0.035770901800000005	0.1406240241	0.0279682798	0.08457505130000001	0.0414136579	0.0920128057	0.0178319371	0.1489170262	-0.1144991484	0.049760963899999996	-0.0568006206	-0.053110618	0.0786732568	0.1422519142	0.0139318306	-0.2236222898	0.1026025623	-0.024650870099999996	0.0485548903	0.0095743888	-0.05588029480000002	-0.10888272310000001	-0.059778486	-0.11014692699999999	-0.1037001456	-0.0071712579	0.11688627480000001	0.071419247	0.08653832970000001	0.09424273609999999	0.1111672037	-0.0391734651	0.07312895650000001	0.1213126213	0.12010478890000001	0.1181006348	0.0356695	5.400000000002625e-06	2.9160000000028356e-11	0.00127231323025	0.0312469	0.0018758000000000004	3.5186256400000016e-06	0.0009763687596099999	-0.00394135	0.05989015	0.003586830067022501	1.5534239822499998e-05	0.0008145339999999999	-0.001677886	6.634656371559998e-07	2.815301428996e-06	-0.000176894	0.0005434999999999999	2.953922499999999e-07	3.1291487236e-08	0.000955562	9.99999999907325e-10	9.9999999981465e-19	9.130987358440001e-07	0.0	0.0
36769.48828125	-215.60546875	1351995268.464981	46485.71815490723	23471.99609375	-32.646484375	1065.7929420471194	550934600.6250154	23754.4453125	-27.896484375	778.2138404846191	564273672.1045532	1.2202540000000002	19.17848	0.08907662400000001	-0.0544354839	0.1502125557	0.0049853605	0.0782262685	-0.0568441756	0.0875929292	-0.08897531460000001	0.1472895988	0.10897023859999999	0.047412324000000006	-0.0034770776	-0.0282715693	-0.0541550208	-0.0286569501	0.0510175629	0.08344451230000001	-0.11246127880000001	-0.0915855268	0.0079512834	0.1486601008	-0.0017743655	-0.1116690493	-0.0307444827	-0.1946516271	0.1216467972	0.1295663874	-0.18673893460000002	0.014215081899999999	0.09475053630000001	-0.119834157	0.0226706221	-0.1137534451	-0.039500675	-0.0819945329	0.1070086507	0.1744600292	-0.0269814767	-0.0322470347	0.0749228181	0.0738688495	-0.0594013193	-0.06417638349999999	0.10188307	-0.027235762099999998	0.06650746589999999	-0.013060039499999999	-0.0854787064	0.010717580800000001	0.0079035173	-0.024219359700000002	-0.1568148939	0.0741981396	-0.026268793	-0.0252405323	-0.2742042875	0.056536900599999995	-0.012519561799999999	0.0133034869	0.06457376	-0.1219558067	0.048823566299999996	-0.1110902106	0.09202917029999999	-0.032793598	0.032889864	-0.06658949980000001	0.060362942	-0.0662543887	0.09741624730000001	0.008725560799999999	0.0026028359	-0.0562207729	-0.0870738015	0.0562295712	0.0713715629	-0.2131190234	0.22119576789999998	-0.0287504289	0.11220423449999999	0.1119527582	-0.0977258877	-0.0189552719	-0.023617504100000002	-0.1595546831	-0.041590377000000005	-0.0946727941	-0.0596118074	0.1555611394	0.1506986055	0.0520011097	-0.025917647999999998	-0.085017169	-0.1464763826	-0.055434796200000004	-0.1373447847	0.06015914980000001	-0.0725704225	-0.06527219440000001	-0.0029977776000000003	-0.0463685344	0.038519629799999996	0.0757219442	0.0471566155	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.028856	-0.0068135	4.642378225e-05	0.0008326687359999999	-0.000332524	-0.031579424	0.0009972600201717762	1.1057221057599999e-07	-0.0213641	-0.01742275	0.00030355221756250004	0.00045642476881	0.00135998	0.0005454460000000001	1.8495456004e-06	2.975113389160001e-07	-0.000296667	-0.00011977300000000002	1.4345571529000005e-08	8.801130888900003e-08	0.000955562	0.0	0.0	9.130987358440001e-07	0.0	0.0
36852.40625	82.91796875	1358099846.415039	6875.389541625977	23446.734375	-25.26171875	638.1544342041017	549749352.8518066	23746.828125	-7.6171875	58.02154541015625	563911845.998291	1.122119	17.636120000000005	0.127934174	-0.043056048	0.0616559447	-0.10593701960000004	-0.0202647618	0.0081437184	0.011056871599999999	-0.0195902532	0.0457335806	0.11949259039999999	0.14086000099999998	0.10611024359999999	0.08741885279999999	-0.0164864188	0.033802505	0.08027979019999999	-0.0358883435	-0.0534575446	-0.026589582999999996	0.0714562888	-0.0164735948	0.0035733247	0.1285777441	0.1764058375	0.0107458378	-0.1339592858	0.0286464915	0.0785233573	-0.092578466	-0.0730157129	0.015371889199999999	-0.0086815188	-0.09785067160000001	-0.010340471700000001	-0.0432000936	0.021521390499999998	-0.1336379667	0.0561284605	0.09200325050000001	-0.09861923800000001	0.1448245091	0.0806787318	-0.0875172396	-0.0020036569000000002	-0.1006273132	0.0992416716	0.18282353399999998	-0.0676430625	0.051227831900000007	0.1162287758	-0.0549775971	0.0337918486	0.1525954489	0.0656046625	-0.053544967699999994	-0.05319935730000002	0.1777450003	-0.0679676599	-0.12486457529999999	-0.012208768899999998	-0.0042478947	0.059660155599999994	-0.1566915405	-0.0362658996	-0.0513112275	0.0575643511	0.0471243703	0.054586807599999995	0.0924588968	0.07395269110000001	0.078670162	0.07718515719999999	0.0870167082	0.1281746175	-0.041995064699999994	-0.1934468387	-0.08796569359999999	0.0059023057	-0.0390274848	0.0061217547999999995	-0.049032003	0.16153041939999999	0.1599368366	-0.0221221917	-0.026949948900000003	0.0562256543	0.0175287872	0.061951976799999996	-0.051500613	-0.0451507377	0.0794814697	-0.1015036204	0.09018676169999999	-0.006266737	-0.026550420800000002	-0.132705959	-0.045671645700000006	0.045304358200000006	-0.0189161116	0.026410685	-0.0759349287	-0.0714967484	-0.0226144531	0.0391191225	0.1207205288	0.11775003070000001	0.11285322490000001	0.0192255	-0.0096305	9.274653024999999e-05	0.00036961985025000003	0.0187159	0.019048423999999998	0.000362842456883776	0.00035028491281	0.00519043	0.02655453	0.0007051430635209	2.6940563584900007e-05	0.000228161	-0.0011318189999999998	5.205744192099999e-08	1.2810142487610001e-06	2.55284e-05	0.00032219540000000003	1.0380987578116e-07	6.516992065600001e-10	0.000955562	0.0	0.0	9.130987358440001e-07	0.0	0.0
36660.8125	-191.59375	1344015173.1601562	36708.1650390625	23455.046875	8.3125	69.09765625	550139223.9084473	23744.072265625	-2.755859375	7.5947608947753915	563780967.7552223	1.33605	20.998428	0.108778285	0.09190949	0.1457539131	0.1518030262	-0.098658513	-0.0186282802	-0.1066109445	-0.07944771910000001	-0.0296910262	0.068336442	-0.0005933053	-0.0603645629	0.09783384980000001	0.1622032779	-0.0898463886	-0.0456953069	-0.032400826699999996	0.060861901399999994	0.1429985316	-0.09040549689999999	-0.09522823109999999	-0.22152407899999998	-0.0196959279	0.0761172912	-0.05982375190000001	0.0177616865	-0.0449549375	-0.1354571363	0.11103510779999999	0.0081893413	-0.009092345600000001	0.0372633248	-0.0135288797	-0.0911217434	-0.12959126470000001	-0.0092369445	0.0246807519	0.043154149800000006	-0.14772119039999998	-0.047808566399999995	0.0473155546	0.0010074179	0.1545621446	0.0114604815	0.1542015424	0.11714364320000001	0.1769932821	-0.0438576651	-0.017609780800000002	0.034638284	0.1107370219	-0.136075997	-0.0503434276	0.1337872967	-0.1443229889	-0.12768902640000002	0.033434772	-0.020452246	-0.1219876167	0.0186687548	0.1077652792	0.06094772480000001	0.0067535362	-0.012917308300000001	-0.11180475599999999	0.014647975	0.139744976	-0.09612906539999999	-0.067710945	-0.1615946359	0.0711672208	-0.024295142000000002	-0.0129759241	0.1509469471	0.0248226008	0.008008527199999999	-0.0522773204	0.08951060599999999	0.0132049614	-0.08607333519999999	0.0405031774	-0.0459957176	-0.0864428951	0.0002405314	0.1131073111	-0.034077075899999996	-0.0742088634	-0.033099041	0.0014842123999999999	-0.1394880829	0.2022400783	0.08220417969999999	-0.09407373320000001	0.1099396346	0.18365461289999999	0.045629475999999995	0.0604614782	-0.0343450611	0.0210268423	-0.1275538335	-0.17118010469999995	-0.017689545900000003	-0.0455839699	0.010032737	0.120326335	0.1161887065	0.1093977275	0.014906399999999997	-0.004319100000000001	1.8654624810000008e-05	0.00022220076096	-0.0194623	-0.0381782	0.0014575749552399994	0.00037878112128999987	0.0162888	0.01109837	0.0001231738166569	0.00026532500544	0.000760699	0.000532538	5.786629686009999e-07	2.8359672144400005e-07	7.70347e-05	5.15063e-05	2.6528989396899996e-09	5.934345004090001e-09	0.000435954	-0.0005196080000000001	2.6999247366399995e-07	1.9005589011600001e-07	0.0	0.0
36834.6640625	173.8515625	1356792476.597229	30224.365783691406	23480.75	25.703125	660.650634765625	551345620.5625	23859.212890625	115.140625	13257.363525390625	569262039.7601662	1.319388	20.736546	0.093401885	-0.015582751200000003	-0.0423683529	0.18066671190000005	0.0580914812	-0.0521741828	0.0194744094	-0.1048760388	-0.0759510901	-0.0773530954	0.011569625	-0.1724071641	-0.10771880310000001	0.0034209507	0.1369715518	0.11763673949999999	-0.11744901529999999	0.0552642328	0.0555620979	-0.1237013472	-0.12934712140000001	-0.026330460299999997	-0.007471055	-0.0646511677	-0.1550402421	-0.0915018013	0.1038596289	0.0853831589	-0.1157321134	-0.015443473400000001	0.059629355700000004	-0.0505418944	0.1160493551	0.030380763300000002	-0.0109838975	0.1235867447	-0.021646133799999998	-0.00936944	-0.11873437380000001	-0.0737729843	0.0637719526	0.0045579834999999996	0.051804868600000005	0.0033727859000000004	-0.0365071804	-0.013545603799999998	0.0097871483	-0.036370481600000004	0.10125818619999999	-0.0971101226	0.0195114131	-0.0728769202	-0.1586183508	-0.007434941800000002	0.0682503353	-0.0208595952	0.1052937949	-0.1207803288	-0.1095732084	0.04837541099999999	-0.0482065819	0.055321327999999996	0.0520735638	-0.035625373599999996	0.024634157099999998	-0.19926192129999998	0.045276694900000004	0.1150553116	0.034710467	-0.0201730371	-0.0548061058	0.0705752227	0.1198136492	0.0998749667	0.0746152187	0.0364886461	0.195906045	0.1429938473	0.0238193543	-0.032667174300000004	0.0014938517999999999	0.1106693402	-0.013391340900000001	0.0886473701	-0.0673635524	0.026998405	0.06384689589999999	0.06398727950000001	0.0754415458	-0.18514552420000002	-0.1342035198	-0.013720670700000001	-0.1084941349	-0.0646899212	0.0631624779	0.042713447599999996	-0.0279986458	0.0475147578	-0.0261484695	-0.0421474988	-0.050745377	-0.0624325983	0.0676435306	0.009958909200000001	0.1198669825	0.1143757435	0.10540925529999999	0.00721073	-0.007695669999999998	5.922333674889998e-05	5.19946271329e-05	-0.0438143	-0.024352	0.0005930199040000003	0.00191969288449	-0.013027200000000004	-0.029316	0.0008594278560000001	0.00016970793984000008	0.00102499	0.00026429099999999994	1.0506045000999998e-06	6.984973268099997e-08	0.000187576	0.00011054129999999998	1.2219379005689997e-08	3.5184755775999995e-08	0.000170022	-0.00026593200000000003	7.071982862399999e-08	2.8907480484e-08	0.0	0.0
36990.05859375	155.39453125	1368264434.7690582	24147.460342407227	23486.455078125	5.705078125	32.54791641235352	551613572.1367836	23860.1640625	0.951171875	0.9047279357910156	569307429.0894165	1.212557	19.057508	0.11596844999999995	0.0939795411	-0.1792872106	-0.0408635497	-0.051647263799999996	-0.0352528678	-0.0200037344	0.0322719689	-0.0032883525	-0.081137255	0.1062078196	0.0051924913	-0.0801489274	-0.0021624938	-0.0172330048	0.1161016607	-0.0838085006	-0.0517573942	-0.0177071678	0.0651394911	-0.11047856380000001	0.0116575535	0.1021932203	-0.026042997400000004	0.047473608099999995	-0.022845683	-0.129710463	-0.0784156625	-0.2977331763	-0.0814907339	-0.16351671339999999	0.0491842376	0.0270220654	-0.14326121960000002	0.0656317634	0.0699494672	0.0290882327	-0.015418296100000001	0.15415955439999998	-0.011891218200000001	-0.0545225946	-0.030013231600000002	-0.0764928134	-0.0940351665	-0.06804505	-0.023706999399999998	0.1798127984	-0.029017207599999997	0.08018832070000001	-0.1044638312	0.055982047800000004	0.18425365300000002	-0.0341139804	-0.0205387226	-0.0007683502000000001	0.227178527	0.0549166309	0.0325032937	0.0934638609	0.028170568599999998	0.0323982313	-0.0342125148	-0.0780357374	-0.045463404299999996	0.1087892614	-0.07205820980000001	0.007390738199999998	0.0672764041	0.1233974347	-0.0980636493	0.0660575947	0.0470743874	0.0533345083	-0.05843646230000001	0.040349566	0.039248253399999995	-0.0672972921	0.0299001203	0.0673150485	-0.0475077447	0.0542012179	-0.1019830384	0.040892231200000004	-0.065255655	-0.0736063449	0.13926580789999998	0.1560809701	0.0389465259	0.048079127400000005	-0.1170046785	-0.012014366200000001	-0.033267203700000005	0.0839131095	0.0685754673	-0.0741126029	-0.11908980640000001	0.1498095332	0.0041754873999999996	-0.1129261056	0.0020475396	0.0495149441	0.059296392	0.1782411029	-0.0349271783	0.11934271980000001	0.112315068	0.1009072399	0.0100046	0.0027938700000000004	7.805709576900004e-06	0.00010009202116	0.0149512	0.0587655	0.00345338399025	0.00022353838144000001	0.0108058	0.023833	0.000568011889	0.00011676531363999997	0.000624521	-0.00040046900000000003	3.900264794409999e-07	1.60375419961e-07	2.55284e-05	-0.00016204759999999998	2.6259424665759992e-08	6.516992065600001e-10	0.000121017	-4.9005e-05	2.401490025e-09	1.4645114289000005e-08	0.0	0.0
36770.9609375	-219.09765625	1352103568.2671509	48003.782974243164	23508.10546875	21.650390625	468.7394142150879	552631022.7298738	23785.078125	-75.0859375	5637.898010253906	565729941.4123535	1.192665	18.744867000000006	0.07106875215	0.0146078948	0.0160939243	-0.0709655297	0.0317196108	0.0102333817	0.0127492116	0.09117066480000001	0.10340663289999999	-0.0764817753	-0.0418175177	-0.0229469625	0.0738582591	0.061513461900000004	0.0504863112	-0.0158380331	-0.0194819189	-0.0819774518	0.023786896499999998	-0.0901093476	0.0102857438	-0.0138815584	-0.014581666100000001	-0.034425204300000005	0.017183001200000003	0.114179664	1.90597e-05	-0.0128119031	0.0133071289	-0.0039848982	0.1303163604	-0.0672217691	0.0342372143	-0.1818131575	0.1496405893	-0.0985390202	0.0351436833	0.0728449643	0.0012162725	-0.0066200753	-0.10300650759999999	0.0020204260999999997	-0.0219101357	-0.210607404	-0.0353615336	-0.1320300904	-0.07430591519999999	-0.06522077150000001	-0.12663666029999998	0.0172666473	0.0162177644	-0.044114358799999996	0.054519753899999995	-0.1499037389	-0.0645817	0.050989694800000006	-0.169126763	-0.05779492360000001	-0.011987541	-0.01331786	-0.0293257127	-0.1438465869	0.0084651186	0.0360824796	0.061326516399999996	0.0300155573	0.067455697	-0.032290336	0.0163541696	0.020107805700000002	-0.0189577912	-0.005682408199999999	-0.06321790769999999	-0.0415900792	0.027707947099999998	0.0398949625	0.1104853302	-0.0906510116	0.010695026000000002	0.0851670348	-0.0441681536	-0.155239515	0.021536245699999998	0.1853704843	0.1228609351	0.058988512699999995	-0.0626147976	0.0525824683	-0.0127646787	-0.0212155508	0.0374986436	0.05822383480000001	-0.1360869804	0.0818689049	-0.0423071255	-0.016347581200000003	-0.0585718641	0.0142330303	0.09809076300000001	0.0937315932	-0.0915933662	0.0322761914	0.1198270241	-0.1584434506	0.11875383099999999	0.1100111431	0.0959136145	0.0100107	6.1000000000002025e-06	3.721000000000247e-11	0.00010021411449	-0.0170728	-0.032024000000000004	0.0010255365759999995	0.00029148049983999995	0.0108186	1.2800000000002044e-05	1.6384000000005237e-10	0.00011704210596000002	0.000965554	0.000341033	9.32294526916e-07	1.1630350708900001e-07	0.00034496300000000005	0.00031943460000000005	1.0203846367716004e-07	1.1899947136900005e-07	9.67557e-07	-0.000120049443	1.4411868764610249e-08	9.361665482490003e-13	0.0	0.0
