onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0205	0.5	incongruent	female	male	n/a	n/a	miss
6.537000000000001	0.5	congruent	male	male	1.1937	left	correct
13.0535	0.5	incongruent	male	female	0.8399	left	correct
17.57	0.5	incongruent	female	male	0.6402	right	correct
22.0865	0.5	congruent	male	male	0.6556	left	correct
27.103	0.5	incongruent	female	male	0.6259	right	correct
32.1195	0.5	incongruent	female	male	0.8652	right	correct
37.636	0.5	incongruent	female	male	0.9795	right	correct
42.6525	0.5	congruent	male	male	0.6538	left	correct
48.669	0.5	incongruent	male	female	0.7001	left	correct
53.1855	0.5	congruent	male	male	0.7214	left	correct
57.702	0.5	congruent	male	male	0.5718	left	correct
62.2186	0.5	incongruent	male	female	0.743	left	correct
66.7351	0.5	congruent	female	female	0.7593	right	correct
71.7516	0.5	congruent	male	male	0.7736	left	correct
76.2681	0.5	incongruent	female	male	0.6199	right	correct
80.7846	0.5	congruent	female	female	0.5643	right	correct
86.3011	0.5	incongruent	female	male	0.6186	right	correct
92.3176	0.5	incongruent	female	male	0.6158	right	correct
97.3341	0.5	congruent	female	female	0.5631	right	correct
103.8506	0.5	congruent	female	female	0.6264	right	correct
108.3671	0.5	incongruent	male	female	0.6167	left	correct
113.3836	0.5	congruent	female	female	0.7140000000000001	right	correct
118.4001	0.5	congruent	male	male	0.6333	left	correct
122.9166	0.5	incongruent	female	male	0.6067	right	correct
127.9331	0.5	incongruent	male	female	0.5989	left	correct
132.9497	0.5	congruent	female	female	0.6262	right	correct
137.4662	0.5	incongruent	male	female	0.6745	left	correct
142.9827	0.5	congruent	female	female	0.5358	right	correct
147.4992	0.5	incongruent	male	female	0.6171	left	correct
152.0157	0.5	incongruent	female	male	0.6814	right	correct
156.5322	0.5	incongruent	female	male	0.5708	right	correct
161.5487	0.5	incongruent	female	male	0.5681	right	correct
166.0653	0.5	incongruent	male	female	0.7273	left	correct
170.5818	0.5	congruent	male	male	0.5197	left	correct
175.5983	0.5	congruent	male	male	0.6319	left	correct
180.6148	0.5	congruent	male	male	0.7963	left	correct
185.6313	0.5	incongruent	male	female	0.8145	left	correct
192.1478	0.5	incongruent	female	male	0.6678	right	correct
198.1642	0.5	congruent	male	male	0.5522	left	correct
204.1807	0.5	congruent	male	male	0.4695	left	correct
208.6972	0.5	congruent	female	female	0.7018	right	correct
213.7138	0.5	incongruent	female	male	0.5589999999999999	right	correct
218.2303	0.5	incongruent	female	male	0.7323	right	correct
223.2468	0.5	incongruent	female	male	0.6437	right	correct
228.2633	0.5	congruent	male	male	0.5489999999999999	left	correct
233.2798	0.5	incongruent	female	male	0.7232	right	correct
238.2963	0.5	congruent	female	female	0.5216	right	correct
243.8128	0.5	congruent	male	male	0.5748	left	correct
249.8293	0.5	incongruent	male	female	0.7961	left	correct
254.3458	0.5	incongruent	female	male	0.5045	right	correct
259.8623	0.5	incongruent	male	female	0.5367	left	correct
265.3788	0.5	congruent	female	female	0.5429999999999999	right	correct
269.8953	0.5	congruent	male	male	0.6063	left	correct
274.4118	0.5	congruent	female	female	0.5977	right	correct
279.9283	0.5	incongruent	female	male	0.527	right	correct
284.4448	0.5	congruent	male	male	0.5313	left	correct
288.9614	0.5	incongruent	female	male	0.8835	right	correct
293.4779	0.5	incongruent	male	female	0.7478	left	correct
298.9944	0.5	incongruent	female	male	0.6282	right	correct
303.5109	0.5	congruent	female	female	0.5155	right	correct
308.0274	0.5	incongruent	male	female	0.5798	left	correct
312.5439	0.5	incongruent	female	male	0.6471	right	correct
317.0605	0.5	incongruent	male	female	0.8024	left	correct
321.577	0.5	congruent	male	male	0.5347	left	correct
326.0935	0.5	incongruent	male	female	0.5870000000000001	left	correct
332.61	0.5	congruent	male	male	0.6403	left	correct
337.1265	0.5	congruent	male	male	0.5216	left	correct
342.1430000000001	0.5	congruent	female	female	0.6709	right	correct
346.6595	0.5	incongruent	male	female	0.8492	left	correct
352.176	0.5	congruent	female	female	0.5445	right	correct
356.6925	0.5	congruent	male	male	0.5369	left	correct
361.2091	0.5	incongruent	male	female	0.7511	left	correct
365.7256	0.5	incongruent	male	female	0.6674	left	correct
370.2421	0.5	congruent	female	female	0.4518	right	correct
375.2586	0.5	incongruent	male	female	0.5431	left	correct
380.7751	0.5	incongruent	female	male	0.8823	right	correct
386.7916	0.5	congruent	female	female	0.7786	right	correct
391.3081	0.5	congruent	female	female	0.514	right	correct
396.8246	0.5	congruent	male	male	0.8622	left	correct
401.3411	0.5	congruent	female	female	0.4806	right	correct
406.3576	0.5	congruent	female	female	0.6269	right	correct
410.8742	0.5	incongruent	male	female	0.7231	left	correct
415.3907	0.5	incongruent	male	female	0.7984	left	correct
419.9072	0.5	incongruent	male	female	0.7607	left	correct
424.9237	0.5	incongruent	male	female	0.7521	left	correct
429.4402	0.5	congruent	male	male	0.4664	left	correct
433.9568	0.5	congruent	female	female	1.1676	right	correct
438.9733	0.5	incongruent	male	female	0.5609	left	correct
445.4897	0.5	congruent	male	male	0.5143	left	correct
450.0062	0.5	congruent	female	female	0.4686	right	correct
454.5228	0.5	congruent	female	female	0.5368	right	correct
459.0393	0.5	congruent	female	female	0.4712	right	correct
465.5558	0.5	incongruent	female	male	0.7034	right	correct
470.5723	0.5	congruent	male	male	0.6427	left	correct
475.0888	0.5	congruent	female	female	0.7141	right	correct
