csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
38222.1640625	n/a	n/a	1460933825.6206665	21895.509765625	n/a	479413347.8965797	n/a	22790.3046875	n/a	519397987.7490845	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.551889999999997e-06	n/a	n/a	5.703104257209996e-11	-0.035338	n/a	n/a	0.001248774244	0.0365836	n/a	n/a	0.00133835978896	0.000218421	n/a	n/a	4.770773324099999e-08	-5.20479e-05	n/a	2.70898389441e-09	n/a	-0.000129717	n/a	1.6826500089e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37929.703125	-292.4609375	85533.39996337889	1438662379.1506348	21875.05078125	-20.458984375	478517846.68226624	418.5700416564941	22714.48828125	-75.81640625	515947977.87904364	5748.127456665039	1.285678	27.435461	0.16364115432999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.92256e-06	-3.629329999999997e-06	1.3172036248899981e-11	1.5386476953599998e-11	0.0302388	0.06557679999999999	0.004300316698239999	0.0009143850254399998	-0.0281085	-0.06469209999999999	0.00418506780241	0.0007900877722499999	-0.000200247	-0.000418668	1.7528289422399996e-07	4.0098861008999996e-08	1.8144e-24	5.20479e-05	3.29204736e-48	2.70898389441e-09	6.693960000000002e-05	0.0001966566	4.480910048160003e-09	3.867381832356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37762.7421875	-166.9609375	27875.954650878906	1426024697.5195925	21851.677734375	-23.373046875	477495819.8069801	546.2993202209474	22667.767578125	-46.720703125	513827686.9758949	2182.8241004943848	1.009104	21.533562	0.12349599744	-0.0022635548	-0.1188775045	0.1037999218	0.1750379726	-0.0556555234	0.09341819330000001	0.11824607289999994	-0.0807349292	0.078198057	-0.0026309761999999998	0.0869212004	-0.1461054617	0.1266521271	-0.0389241179	0.1007352551	-0.1134797752	0.0005673344	-0.0152252438	0.0385408359	-0.0281435766	0.0440413058	-0.060118695	-0.157012128	0.075473098	-0.084947565	0.1508468257	-0.08815542970000001	0.0758964298	-0.06291681730000001	0.09345232789999999	-0.0026438231	0.15048594199999998	-0.019485334	0.00040166050000000003	-0.042394142999999995	-0.0468856731	0.0606906508	-0.17402356649999998	0.07312173200000001	-0.10569697460000001	-0.04653893519999999	0.0862568318	-0.0726375829	-0.0733831169	0.033938194399999996	-0.0527717597	0.12851384189999998	-0.1609914694	0.0704223078	-0.0032038314	-0.0608357008	-0.1046686825	-0.0955265575	0.0909388143	-0.0156987948	0.061564397800000004	-0.1623544268	0.0421642608	-0.0166358453	0.085323564	-0.0739080364	0.15092111119999999	-0.11491201919999999	0.0749756538	-0.0536117093	0.0564694446	-0.08724641400000001	0.0682484125	-0.133281004	0.0586710291	-0.1185507881	0.0586170235	-0.18110194219999998	0.0591055624	-0.0010547749	0.0280131761	-0.0030348408000000003	0.1446954055	-0.0045906603	0.0002021886	0.0519222837	-0.1459875753	0.1118759584	-0.09292040550000001	0.0229676183	0.0419595239	-0.0231220586	-0.0823450236	0.0982159933	-0.0093092981	-0.18261929329999999	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0	0.0	0.0183823	0.01837837744	0.0003377647573271008	0.0003379089532899998	0.032804900000000005	0.002566100000000009	6.584869210000043e-06	0.0010761614640100003	0.00557715	0.03368565	0.0011347230159225	3.1104602122500005e-05	0.00082264	0.0010228869999999999	1.0462978147690002e-06	6.767365696e-07	-0.0	-1.8144e-24	0.0	3.29204736e-48	0.00042137	0.0003544304	1.775526769e-07	1.2562090844416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37750.63671875	-12.10546875	146.54237365722656	1425110572.6710358	21825.212890625	-26.46484375	476339917.72110367	700.3879547119141	22666.205078125	-1.5625	513756852.64361954	2.44140625	1.346323	28.729586	0.13358385	0.053701924500000005	-0.0222873298	0.072348766	0.14865072029999998	-0.055752595700000004	0.0915719109	0.0671429384	-0.10813832289999999	0.07581148089999999	-0.101781911	0.0017214033	-0.1660298664	0.11978988119999999	-0.0761508416	0.12877061609999998	-0.04714322	0.063998304	-0.0120115303	0.0301517739	0.014130140800000001	-0.0619231815	-0.0042300312	-0.0425356671	0.145488455	-0.1854363562	-0.0617060956	0.0223546635	0.0215341297	-0.0819692469	-0.0688943863	-0.0630638068	0.0325557091	-0.07923071429999999	0.012029413300000001	0.090197029	-0.0323718689	0.0293394546	-0.17328289649999998	-0.06667618410000001	0.0043796701	-0.05165412	-0.0156958232	0.0134708906	-0.0136767151	0.0314148611	-0.0165884663	0.0698009078	-0.1333859983	0.18774993469999998	0.0687927133	-0.0724758734	-0.099871987	-0.0322335877	0.12713176539999999	-0.0768115384	-0.0380171115	-0.1621968834	0.151918642	-0.0362847996	0.12781600070000002	0.0171666858	0.081951312	-0.0073280416000000015	0.0324683978	-0.0675454945	0.0907211216	0.0010757944	0.19837088390000002	0.0775225052	-0.0202999176	0.033564425	0.0260593713	-0.1791899285	-0.056378485599999986	-0.0408179574	-0.016339760800000002	0.0242030577	0.1049030306	0.0030100094	0.0405792703	0.043291716200000004	0.0948013915	-0.0023439514	-0.0203214759	-0.022760056400000003	-0.0344107136	0.044622652400000004	0.0809324496	0.0598730897	-0.1205909109	-0.0037632886	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0	0.0	0.0333205	0.0149382	0.00022314981924	0.0011102557202499997	0.0673259	0.03452099999999999	0.0011916994409999992	0.00453277681081	0.0300863	0.02450915	0.0006006984337225001	0.00090518544769	0.000302485	-0.000520155	2.70561224025e-07	9.1497175225e-08	-0.000547225	-0.000547225	2.994552006250001e-07	2.994552006250001e-07	0.00029644	-0.00012493000000000004	8.787667359999999e-08	1.560750490000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37698.6875	-51.94921875	2698.721328735352	1421191039.2226562	21835.978515625	10.765625	476809957.73483664	115.898681640625	22615.322265625	-50.8828125	511452801.1780738	2589.060607910156	1.037973	22.149601	0.11235205	0.0657666383	0.0015706901999999999	0.0865115635	0.0158223626	-0.08319864889999999	0.0695220399	0.024652454100000002	-0.0969432925	0.0876895125	-0.1220140284	-0.0199678286	-0.150434969	0.11792520039999999	-0.11049844449999999	0.0177915564	0.037842076	0.0365927566	0.0547268807	0.0508104846	-0.017112181599999998	-0.0728306304	0.0105581153	-0.0667698289	-0.028985577599999996	0.040631736099999996	0.0210198684	0.024163471000000002	0.0870504961	-0.048958698200000005	-0.1453703468	0.0945400126	0.0421355812	-0.10415590150000001	-0.0859686568	-0.0081997862	0.0592535151	0.0412786345	0.1230202575	0.1542526658	0.1608231813	0.081383352	0.0225090756	0.0734164129	0.0035147298999999997	0.024733582200000003	0.02565529	0.029928145	-0.0629533063	0.0410316633	0.10961374730000001	-0.0982862285	-0.07328690980000001	-0.0082952032	0.1181364396	-0.0435754213	-0.06757443769999999	-0.1710463241	0.1650513769	0.005862499	0.10977038	-0.0096445505	0.0037952702000000004	0.07915801	0.0825741287	-0.0143901695	0.0471038566	-0.0031520714000000003	0.054946141799999994	-0.068824813	0.0046898207	0.047158581399999996	0.0387458936	0.07351233230000001	0.0044292805	-0.09428214789999999	0.0787195605	-0.0957663125	-0.048517684000000005	0.1980044393	0.046900242300000006	0.1117218331	-0.10014815029999999	-0.0392230521	0.0839655399	0.0338825484	-0.042170676799999994	0.0927812357	-0.0325358694	-0.1126549786	0.0936734667	-0.0764783906	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0	0.0	0.0217235	-0.011596999999999994	0.0001344904089999999	0.00047191045225	0.06988430000000001	0.002558400000000016	6.545410560000082e-06	0.004883815386490001	0.0647457	0.034659400000000014	0.0012012740083600006	0.004192005668490001	-0.0006718189999999999	-0.000974304	9.49268284416e-07	4.5134076876099997e-07	-0.0005472259999999999	-9.99999999907325e-10	2.99456295076e-07	9.9999999981465e-19	0.0	-0.00029644	0.0	8.787667359999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37690.69140625	-7.99609375	63.93751525878906	1420588218.6811676	21872.693359375	36.71484375	478414714.79324716	1347.979751586914	22597.7578125	-17.564453125	510658658.1524048	308.51001358032227	1.023228	21.834965	0.15579289999999998	0.0121763805	-0.0599283739	0.0563233816	0.0439189729	-0.1152376955	0.0723921008	0.0957364117	-0.0622681367	0.1311297836	-0.0661626424	-0.0155366564	-0.0939279854	0.052416407699999994	-0.034610359300000004	-0.133878274	0.0367453027	0.035990583199999995	0.0252587266	0.10108810050000001	-0.072808893	0.0090647489	-0.2109334386	-0.1255009251	0.1604808782	0.0210757352	-0.0790071588	0.0262119473	0.0188405926	-0.053315317800000005	-0.0479274138	0.0068486941	-0.1280693233	0.0668526325	0.051488647	-0.1236679444	0.028365105800000002	-0.0796569882	0.0480528691	-0.1185645716	0.004700659	-0.0629921632	-0.027662438900000003	-0.0121502196	-0.035658931	0.008588361800000001	0.0322024407	0.0739544082	0.0179175771	-0.0950960174	0.0593911607	-0.1218334093	-0.0749559354	-0.0947920988	0.10522212800000001	0.0594523345	-0.1069484952	-0.1244724099	0.0329380399	0.0722815695	0.07692041299999999	-0.023015982400000003	0.0019445560999999999	-0.0528821561	0.053726927699999996	-0.06767690700000001	-0.13778374529999998	0.07763524299999999	0.0579363316	-0.08998400000000001	0.1362907018	-0.012321701200000002	0.0329349921	-0.0277078179	-0.1640412576	0.0351909855	-0.016813620300000002	-0.038601342000000004	-0.0432348314	-0.11805701589999999	-0.0186450805	-0.1473753031	0.0048145481	-0.0003589046	-0.0082950713	-0.0018952953	0.05438826150000002	-0.0234839937	-0.0239016335	0.0880529162	0.1827912957	0.087183439	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0	0.0	0.015971700000000002	-0.005751799999999998	3.308320323999998e-05	0.00025509520089000005	-0.011767200000000002	-0.08165150000000003	0.006666967452250002	0.00013846699584000005	0.040374	-0.024371700000000003	0.0005939797608900001	0.0016300598759999999	-0.00118644	-0.0005146209999999999	2.6483477364100004e-07	1.4076398736e-06	-0.000296938	0.00025028799999999993	8.8172175844e-08	6.264408294399996e-08	0.000115449	0.000115449	1.3328471601e-08	1.3328471601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37655.6484375	-35.04296875	1228.0096588134766	1417947859.2485962	21872.546875	-0.146484375	478408306.79907227	0.021457672119140625	22610.75	12.9921875	511246015.5625	168.79693603515625	0.856483	18.276735	0.06713430000000001	0.0077548932999999985	-0.015409226299999999	-0.0246785352	0.0685102056	-0.1040194002	0.0556110813	0.10949919429999999	-0.0529160951	0.1079796385	-0.0489146894	0.029845407	-0.0684020083	0.0824947278	-0.0865020307	-0.0458670596	-0.005785661700000001	-0.0165885772	-0.0715660833	0.09290657960000001	-0.1236341249	-0.11217909779999999	-0.0117240308	-0.013629220800000001	0.1814488825	0.136314184	0.0444229836	0.12841916960000002	-0.0337718014	-0.0006993664	-0.027781719500000003	-0.0463280227	0.0813979235	-0.0579535525	0.051247988	-0.18139703969999998	-0.1429003898	-0.045229501500000005	0.059736489800000014	-0.07816438719999999	-0.1199698845	0.0161422536	-0.031105819700000002	-0.0175684692	-0.0206725501	-0.013214263799999999	-0.009092339	0.0411174765	0.0176567185	-0.04803262	-0.0740189487	-0.1106878096	-0.0657250695	-0.1140522199	0.1069468001	0.027055804	-0.0408599793	-0.13129044310000001	0.0319081855	-0.0091265718	0.0909422625	-0.0396713794	0.021679592400000003	-0.0532203019	0.0831441165	0.0406120694	-0.0531619974	-0.1712313656	0.1144592814	-0.11456154130000001	0.10121992380000001	0.0841721938	-0.0470327934	0.0055376366000000005	-0.1390750576	0.0276147508	0.0072096379	-0.146050892	-0.0421855541	-0.0285379444	-0.036868260699999995	0.0314521389	0.05760836530000001	-0.062826023	-0.0075159124	-0.0463774673	0.0554637318	0.1077395847	0.013117796299999998	0.0186214668	-0.0972106269	0.031152415699999998	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0	0.0	0.0131941	-0.0027776000000000016	7.715061760000009e-06	0.00017408427481	0.034244	0.046011199999999995	0.0021170305254400003	0.0011726515359999998	0.0488934	0.008519400000000003	7.258017636000006e-05	0.0023905645635600003	-0.0011346	5.1840000000000046e-05	2.687385600000005e-09	1.2873171600000001e-06	-0.000326171	-2.923299999999999e-05	1.06387521241e-07	8.545682889999989e-10	0.0	-0.000115449	0.0	1.3328471601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37804.5078125	148.859375	22159.113525390625	1429180810.9453735	21837.11328125	-35.43359375	476859516.45814514	1255.539566040039	22655.912109375	45.162109375	513290353.5077248	2039.616123199463	1.149884	24.537718	0.15350045026999998	0.047514533399999996	-0.0148724782	0.047736523200000006	0.09642676970000001	0.028229181000000002	0.030701723700000006	-0.0393708895	0.0402325388	-0.0958431504	-0.0882927966	0.0582275524	0.0340988879	0.026968626800000003	0.0032521901	-0.070267237	0.051985723	-0.0134543679	-0.1436170497	-0.0857077724	0.0075189955	0.060532903799999996	0.0909457187	0.0798089964	-0.0308432795	0.1920326614	0.0192123739	-0.011147181200000002	-0.1464725303	-0.17227693530000002	0.0142609953	-0.10937299439999999	0.2074366982	0.0336129068	0.0102961211	-0.018109353600000003	-0.0205726283	0.2565630486	-0.11923317300000001	-0.030923580200000002	-0.08516097660000001	0.0400990995	0.11738561310000001	0.032769416600000004	-0.0146596231	0.040418789100000005	-0.1114432643	0.032458076	0.06888739769999999	0.0359126498	0.0682069711	0.023232790299999997	-0.028767180099999998	0.028977657999999996	-0.08965060710000003	-0.051334562699999996	-0.0855802149	-0.051959279500000004	-0.0582224439	-0.0229113344	-0.103740475	0.0646278992	-0.0370308335	-0.0847151444	-0.0777328554	0.192875336	0.0476875449	-0.0473848679	0.1180913905	0.024529529900000003	0.12755992119999998	-0.0058896666	-0.0699471384	0.045116892199999994	0.1185660584	0.1565812739	-0.0008382513	-0.0121073659	0.1637404908	0.0905685835	-0.1898591936	0.1712753444	0.081538805	0.08851654460000001	-0.0447235171	-0.0768421512	0.11311042589999999	-0.2305114283	0.0267535944	0.0600845993	0.077634432	0.11245954550000001	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0	0.0	5.799730000000002e-06	-0.01318830027	0.00017393126401168206	3.363686807290001e-11	0.0946312	0.060387199999999995	0.00364661392384	0.00895506401344	0.0403539	-0.008539500000000005	7.292306025000009e-05	0.0016284372452099998	-0.000302421	0.000832179	6.925218880409999e-07	9.1458461241e-08	-0.0005472259999999999	-0.00022105499999999995	2.99456295076e-07	4.8865313024999984e-08	-0.000374475	-0.000374475	1.40231525625e-07	1.40231525625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37772.34765625	-32.16015625	1034.275650024414	1426750247.4646149	21833.453125	-3.66015625	476699675.36157227	13.396743774414062	22652.099609375	-3.8125	513117616.71304697	14.53515625	0.991041	21.148121	0.07828202013000002	0.0737971372	0.007936179100000001	0.12864442269999998	-0.041472084	0.0198736567	0.0230438502	-0.0357726175	0.0153751181	-0.09687224470000001	-0.07312253070000001	-0.0393747741	-0.031232159	-0.031264096400000004	-0.0924857769	0.0291571433	0.012035858100000001	0.0621631976	-0.013913628400000001	-0.2071736492	-0.042407554400000005	0.0462875874	0.2364421298	-0.037804492200000005	-0.18676021539999998	0.2268938826	-0.10090495529999999	0.0858041271	-0.1197282415	0.0335365966	0.07673450309999999	0.09330563089999999	0.013336663700000001	-0.1001697058	0.08289762469999999	0.0523047894	0.0055320546	0.0083749305	0.0891357509	0.011540248400000001	0.0052922494999999995	-0.1254769049	-0.1281168913	0.08327694599999999	0.007530740300000002	0.0288651032	0.0264151835	-0.0165480998	-0.015519199499999999	0.0432592312	0.160906721	0.0184457173	-0.009292257	0.046931874400000004	-0.0881490294	-0.0457560202	-0.0647940473	-0.0256141446	0.0535221417	-0.0961403133	-0.0148734251	0.043902453	-0.0489802674	-0.029982343999999998	0.0347735877	0.2043332019	0.2314389834	-0.0145199967	-0.0044721063	0.0251894004	-0.0291899008	0.0756248013	-0.14851967230000002	0.22010574489999998	0.1829158168	0.09213231599999999	-0.0545548413	-0.0279982071	-0.18037910059999998	-0.040775288300000004	0.018481853700000002	-0.0672972626	0.0302992687	0.0359640096	-0.049162310300000005	-0.025819034100000002	-0.037984733300000004	0.0138645034	0.10291698810000001	0.0501738916	-0.0485197188	-0.0060102916	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0	0.0	-1.97704e-05	-2.557013e-05	6.538315482169001e-10	3.9086871616e-10	0.0957347	0.0011034999999999934	1.2177122499999856e-06	0.00916513278409	0.06464690000000001	0.02429300000000001	0.0005901498490000004	0.0041792216796100005	-0.00104013	-0.0007377089999999999	5.44214568681e-07	1.0818704169e-06	-0.000287171	0.000260055	8.246718324099997e-08	6.762860302499997e-08	-0.00043391	-5.9435000000000037e-05	1.8827788810000005e-07	3.5325192250000053e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37777.44921875	5.1015625	26.02593994140625	1427135669.475235	21817.787109375	-15.666015625	476015834.35000986	245.42404556274414	22593.341796875	-58.7578125	510459093.55041885	3452.4805297851562	1.0902969999999998	23.266161	0.07592545390000001	0.0410124368	-0.0166505771	0.129474931	-0.0156300737	0.0113067435	0.012174766699999999	-0.0570460216	0.025921728300000002	-0.0670252729	-0.1106609775	0.053055131900000004	0.0358827957	-0.0514725256	-0.0927426925	0.0668703497	0.11716383970000001	0.0944733227	-0.0066688157	-0.1542098352	-0.15149593460000002	0.2060251152	0.2345780759	-0.0964314907	-0.0289003933	0.0911527162	0.0187859329	-0.1433103964	-0.0097731986	0.0533331237	0.1641910751	0.1255267765	0.1921551063	-0.09656124390000001	0.0338948468	0.0354429213	-0.032647638300000004	-0.0884480081	-0.0256549093	0.055920341	0.1521333226	-0.0550261957	0.0514051612	0.0465578046	-0.003934668499999999	0.10321111349999999	0.0395357855	0.0674242295	0.0633888316	0.0126514351	0.1274274098	0.011507348	-0.0232777707	0.08412670650000001	-0.0721768544	-0.0610980044	-0.051184266900000004	-0.00365854	6.85104e-05	-0.098139409	-0.0643667596	0.10209014599999999	-0.022965947	-0.0091350843	0.11273050650000001	0.2638901959	0.2427634916	-0.012987153400000001	-0.154621539	-0.0517662224	0.1034530744	-0.1263711833	-0.0867401011	0.0059124732	0.2501854389	0.0763168553	-0.02177106	-0.0675985298	0.0012550193	-0.036635751	0.0511439021	0.0178623464	-0.111917203	-0.1565495407	0.0426748445	-0.0194042949	-0.11299186650000001	-0.042638105700000005	0.059855722	-0.171864637	0.031442329500000005	-0.0090409907	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0	0.0	-1.30665e-05	6.703899999999999e-06	4.4942275209999984e-11	1.7073342225000005e-10	0.0811597	-0.01457499999999999	0.0002124306249999997	0.00658689690409	0.0751821	0.010535199999999995	0.00011099043903999988	0.005652348160409999	-0.00195391	-0.00091378	8.349938884000002e-07	3.8177642881e-06	-0.000389562	-0.00010239100000000003	1.5175855184399998e-07	1.0483916881000005e-08	-0.00043391	0.0	1.8827788810000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
