csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
33727.625	n/a	1137552688.140625	n/a	22476.857421875	n/a	505209119.5632973	n/a	22589.173828125	n/a	n/a	510270774.23724747	n/a	n/a	n/a	-0.158889267	0.0960093519	-0.0720501369	0.09700068880000001	-0.21595323530000002	-0.1003470311	0.0389389824	0.1808311865	-0.0254575802	0.04261835730000001	-0.1099821527	0.054765521399999996	-0.0053111671999999995	0.0392497619	-0.0188928227	0.0045913278	-0.047508551399999994	0.2451609554	-0.1554479453	0.025456805099999997	-0.0406926076	0.026568431200000003	-0.2663394529	0.11147650449999999	-0.1337025872	0.0592722825	-0.1726853153	0.0511331691	-0.0337140607	-0.055784589	0.0819631208	-0.1510268932	0.02751799	0.0741228674	-0.0648992388	-0.11525298980000001	0.09637753199999999	0.0542679978	-0.2306167454	-0.0077108029	-0.0699609696	0.0164417658	0.1326552727	-0.062893863	-0.011658473700000001	-0.051934686699999996	0.1155233372	0.13162054	0.0947869926	-0.1095827756	0.1622737758	-0.0071365408	0.0541525745	-0.1681674147	0.4003963096	0.04330493690000002	-0.0496503875	0.0854814101	-0.017431761299999998	-0.09675353199999999	0.0749700668	-0.11911892380000001	0.018641550700000002	-0.1768714435	0.0392268115	-0.054479061399999994	0.049320765499999995	-0.0058743584	0.1019024102	-0.089630007	0.24519983199999998	-0.050158365	0.1060164083	-0.021159868	0.0953758902	-0.1313706	0.1423933916	-0.0867820373	0.1064400302	-0.0459261653	0.2209792857	-0.0011108264	0.0657228435	0.1327430748	-0.0284696429	0.0423695343	0.1996402105	-0.1949794125	0.0728874243	-0.0720513277	-0.0081559945	-0.0156416235	-0.1734620323	0.20236198809999997	0.0619859433	-0.06266092200000001	-0.07130625269999999	0.014121233300000001	0.1003191512	0.08602586400000001	-0.17140483260000006	-0.027923281	0.1299942513	0.08257850280000001	0.1217078847	0.1216831682	0.1216419777	-0.00497772	n/a	n/a	2.47776963984e-05	0.0324559	n/a	n/a	0.0010533854448100002	-0.0953689	n/a	n/a	0.00909522708721	0.0008583239999999999	n/a	7.367200889759999e-07	n/a	0.00285989	n/a	8.1789708121e-06	n/a	-0.00120452	n/a	n/a	1.4508684304e-06	0.0	0.0	0.0	0.0	0.0
33729.703125	2.078125	1137692872.9006348	4.318603515625	22423.654296875	-53.203125	502820272.0257607	2830.572509765625	22597.015625	7.841796875	61.49377822875977	510625115.1564941	1.609519	32.636101000000004	0.367225045	0.0702054803	0.20116145079999997	0.038679236299999996	-0.0850725325	-0.11541138880000001	-0.0827069172	-0.0816586327	0.0459456544	-0.1890766314	0.1500220736	0.09725004150000001	0.12498361390000001	0.051377386399999996	0.0033286514000000003	-0.1054672926	0.0818617287	0.09607672490000001	-0.0423913792	0.1295006808	-0.0558017394	-0.0119902139	0.1240993855	-0.07176820639999999	-0.081233286	-0.1317880291	0.0352261902	0.0190745492	-0.0160985118	0.0521949995	0.047427435700000006	-0.0746623797	-0.0348655302	0.0023793173000000003	-0.022369263599999998	-0.047502014599999996	-0.2003239893	0.0076874385	-0.1082444226	0.0565270108	0.0687026392	-0.0171150871	0.19713408329999998	-0.055019351200000004	0.0488212349	0.1666846511	-0.154566553	-0.1414593773	0.0830775364	-0.0077689896999999985	0.10769218009999999	0.2419208949	0.028615195299999997	-0.1542695965	-0.1843016114	0.19322102219999998	-0.0283889767	0.0430870344	0.3364090333	-0.0337689176	-0.1139584431	-0.0494491183	0.0036234939	0.10704276039999999	-0.040943077200000004	-0.1354099142	-0.1100674541	0.050748361900000004	-0.09018688609999999	-0.034568693	-0.07790589719999999	0.0164646207	0.1204798976	-0.025666592400000004	0.0971550134	0.0520457284	0.1087609953	0.009769468199999999	-0.12659405869999998	0.0448180688	0.075822885	-0.0536711421	-0.2005040545	0.0359085108	0.0456644774	-0.0334019204	0.1493131177	0.0948662792	0.0634074158	0.014904680200000001	0.0069580624	-0.0306045019	-0.046271275599999995	-0.1322352162	-0.0799851227	0.06463077519999999	0.1547164655	0.031012138199999997	0.09312712960000001	-0.1317212207	-0.1486450017	0.1653076858	0.0149456622	-0.0846761216	-0.1671563362	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0166801	-0.01170238	0.0001369456976644	0.00027822573601	0.122404	0.08994810000000002	0.00809066069361	0.014982739216	0.0448655	0.14023439999999998	0.01966568694336	0.00201291309025	-1.05353e-05	-0.0008688592999999999	1.1099254608999996e-10	7.549164831964898e-07	0.00218111	-0.0006787799999999999	4.7572408321e-06	4.607422883999999e-07	-0.000245356	0.000959164	9.19995578896e-07	6.019956673599996e-08	1.0	0.0	0.0	0.0	0.0
33532.4453125	-197.2578125	1124424888.6358032	38910.64459228516	22419.759765625	-3.89453125	502645627.9483376	15.167373657226562	22569.048828125	-27.966796875	782.1417274475098	509361965.0062904	1.413782	28.66716	0.10647505999999997	0.076543017	0.0038936473999999998	0.021721952200000002	-0.1643619686	-0.2572225353	-0.1532216841	-0.0508165511	-0.126262543	-0.2253880571	-0.0238372042	0.021105456499999998	0.10229720710000001	0.0460133456	0.1162520993	0.0611313976	0.0715332272	0.1364234852	-0.0278025644	0.0156145208	-0.0206271417	0.1073180016	0.1200637209	-0.0995187754	-0.0825240973	-0.050949055599999994	-0.1197213731	-0.06532608919999999	0.0719545736	-0.0894478103	-0.1776154525	-0.012217944199999999	0.06399833349999999	0.1047092425	-0.0338419115	-0.0590627059	0.18631535789999998	-0.1454586527	0.10947838060000001	0.2016278102	-0.0854120568	0.1155617076	0.0025052112	0.019463277	0.1316015163	0.029533067200000002	-0.035755525	0.0339160214	0.1497766543	0.0312961544	0.0911405277	0.0538849717	-0.0376687577	-0.1806654391	-0.1819202008	0.10004560550000001	0.0599725822	0.0013821548	0.0015745318	-0.0653577911	-0.1658663507	-0.0385184004	0.1098296209	0.1368747452	0.1443094667	-0.0054183059	-0.1180773557	0.0336732145	-0.11759890710000001	0.18060391760000002	0.0731376591	-0.0547252375	0.0399244062	-0.0224527658	0.043028122	0.07161946799999999	0.14083888349999998	0.0245985367	0.0464589991	-0.019676425900000002	0.0162803906	0.025656240099999998	-0.0485676438	0.091103029	0.0436186279	0.0405476706	-0.005769693	0.0086827873	0.025905650699999998	-0.051938822999999995	0.11361669949999999	-0.2364259311	0.0696677804	0.013859593	-0.0159954086	0.1457167634	0.0698217441	-0.09690910470000001	0.011994784199999999	0.0307820572	-0.0363838036	-0.1257511601	0.07275057509999999	-0.1253960972	0.19911109789999998	0.1215101995	0.120893123	0.1198669825	-0.011134200000000002	0.005545899999999998	3.0757006809999976e-05	0.00012397040964000006	0.0889718	-0.033432199999999995	0.0011177119968399996	0.00791598119524	0.0636272	0.018761700000000003	0.00035200138689	0.004048420579839999	0.000279252	0.0002897873	7.798167950400001e-08	8.397667924129e-08	0.00178254	-0.00039857	3.1774488516e-06	1.588580449e-07	4.09919e-05	0.00028634789999999993	8.199511983440995e-08	1.6803358656099993e-09	0.0	0.0	0.0	0.0	0.0
33507.546875	-24.8984375	1122755697.5803225	619.9321899414062	22422.638671875	2.87890625	502774725.00946426	8.288101196289062	22546.013671875	-23.03515625	530.6184234619142	508322732.4923744	1.20595	24.452961	0.10231572	0.0737873337	-0.0299350371	0.19841124170000002	-0.1061400694	-0.0687952542	-0.2688993915	-0.0473044901	-0.1531017579	-0.10432117789999999	-0.0540109982	0.11528932189999999	0.016992588899999998	0.0182757117	0.12318192609999999	-0.11904391980000001	-0.0682449089	0.0404445889	-0.012661496299999998	0.0241035584	-0.08892665300000001	-0.1138605093	0.15616246820000002	0.10347760789999999	0.0798649781	0.1727364045	-0.052200714599999996	-0.0674828387	0.1165599933	0.0562012671	-0.025340297400000003	-0.0032599121000000003	-0.027251035899999998	0.1832019319	-0.13115897	-0.0028143066999999997	0.0842078732	0.015397776200000001	0.0022356914000000003	-0.10828604119999999	0.09753514880000001	0.06877594440000001	0.08633114550000001	-0.0363398271	-0.1214886402	-0.033010863	0.0936083311	0.2612440744	-0.0578775717	-0.1048936586	0.1189285738	-0.006783782800000001	-0.186877568	-0.10700578029999999	-0.0660330525	-0.055514578200000005	0.0266214437	-0.049699208499999994	-0.026399018	-0.1453672124	-0.2572424225	-0.0184838232	0.09731972800000001	0.0743289078	0.1706838004	-0.061617096600000004	-0.0889988709	-0.0769343765	-0.10165476779999999	-0.0651726542	-0.0749874072	-0.010250500899999999	0.0111935345	-0.1131420883	-0.12140758789999999	0.0804275998	0.08788685369999999	-0.18769569030000002	0.1711058522	0.1308412	-0.1289748312	-0.0430342371	0.0272191761	-0.0404402694	0.0207237137	0.0616164387	-0.1510029627	0.0425235382	0.00971092	-0.0155583035	0.0382733722	0.0913646756	-0.1814710169	0.0008486483	0.0574944439	-0.1717131101	-0.0990101709	-0.0672242184	-0.08415236359999999	-0.11695690130000001	0.0237284871	-0.13929746939999998	0.1658359835	0.0252248136	-0.0343546975	0.1213126213	0.12010478890000001	0.1181006348	-0.0123375	-0.0012032999999999974	1.4479308899999936e-06	0.00015221390624999998	0.154299	0.06532719999999999	0.004267643059839997	0.023808181401	0.0636905	6.330000000000224e-05	4.006890000000284e-09	0.00405647979025	-0.000105386	-0.000384638	1.1106208996e-08	1.47946391044e-07	0.00147296	-0.00030958000000000005	2.1696111616e-06	9.583977640000003e-08	2.07715e-05	-2.02204e-05	4.088645761599999e-10	4.3145521224999996e-10	0.0	0.0	0.0	0.0	0.0
33457.96875	-49.578125	1119435672.8759766	2457.990478515625	22461.732421875	39.09375	504529423.39191055	1528.3212890625	22561.353515625	15.33984375	235.3108062744141	509014672.45700455	1.173877	23.802614	0.236573275	-0.0235305089	-0.0002200878	0.0738113233	-0.0379520889	-0.1050554467	-0.1942208198	-0.0170620451	0.0157997338	-0.0688387397	0.0235445173	-0.099746241	0.014171853799999997	0.153273691	-0.006194235500000001	0.056706165499999996	-0.0311741555	0.0165724229	0.0445083099	0.0074683273	0.0081913668	0.0346211445	0.0441876104	-0.0037460008	0.0512873744	0.07294667349999999	0.1578303602	0.1866570985	-0.0751750871	0.1643785203	0.1355435252	0.1685277816	0.0513375516	-0.0725102745	-0.2070344125	-0.216039339	0.0445062521	0.09126193269999999	0.1376855349	-0.0121148693	-0.2496805331	-0.1508844598	0.0531270328	0.038827167	0.0638450665	-0.17363528809999998	0.0687071331	-0.06475864320000001	0.0048202720000000004	-0.155780475	0.0004595173000000001	0.0250286676	-0.0665811892	0.0028525606	-0.12233365759999999	-0.0663640903	-0.1418534345	-0.1082322116	-0.1678337429	-0.055827424699999996	-0.2087519627	0.0373006325	0.0240006652	0.0648370017	-0.0647893789	0.049163371399999996	0.013633471299999998	0.0950412819	-0.130269112	-0.0097956429	0.1205846039	-0.0032226501	-0.0123140693	-0.0232493719	-0.060274133499999986	-0.0726306006	0.17675055420000002	0.0487967208	-0.1363592197	-0.0043586155	-0.0073208584	-0.13563940689999998	0.0413878659	0.0189470066	0.0267308591	0.0258786633	-0.1446120812	-0.0904867292	-0.0060369282	0.2252263082	-0.045204370300000005	0.35937475770000005	0.037644992200000005	0.1688152341	0.2525219094	-0.0141263677	-0.0325648915	-0.0147606392	-0.056626032300000004	0.1180858773	-0.07131489790000001	-0.06662053849999999	0.0011003004	-0.1001661558	-0.0366875668	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0176731	-0.005335600000000001	2.846862736000001e-05	0.00031233846361	0.052564699999999985	-0.10173430000000001	0.010349867796490001	0.0027630476860899997	0.0261133	-0.0375772	0.0014120459598399998	0.00068190443689	0.00126681	0.001372196	1.6048075761e-06	1.882921862416e-06	0.00167316	0.0002002	2.7994643856e-06	4.0080039999999985e-08	-0.000245356	-0.0002661275	7.082384625624998e-08	6.019956673599996e-08	0.0	0.0	0.0	0.0	0.0
33514.62109375	56.65234375	1123229827.0576324	3209.488052368164	22445.998046875	-15.734375	503822828.3203163	247.570556640625	22565.267578125	3.9140625	15.31988525390625	509191300.8723793	1.109238	22.491941	0.05030598	-0.1529934101	0.0687896232	-0.08364079769999999	-0.018373101	-0.1126285859	-0.0786650853	0.047112279400000005	0.0348201228	-0.0551725804	0.0509076935	-0.0653728868	0.18902860489999998	0.0813995807	-0.038769434500000005	-0.0033920642	0.0078873561	-0.0313368045	0.09746310710000004	-0.0758506999	-0.050453912000000004	0.006168585	0.0267938074	0.041374015099999994	0.0647795039	0.026661414100000003	-0.0662267801	0.08558727699999999	-0.0956420101	-0.0438174722	0.09150697460000001	0.1021382089	0.011073756799999999	0.0295437212	-0.056911771500000014	-0.069618903	-0.0305269368	-0.1015906946	-0.0327428491	0.022184388	-0.0049705617	-0.0074118063	-0.18102031649999997	-0.047223903600000006	0.08611200849999999	0.09412158359999999	0.0972370597	-0.1340571788	-0.140280364	0.12431431109999999	-0.13169641029999998	0.0913818358	0.034639457	0.0062680407	-0.0603908005	0.0495109038	0.0480498121	-0.0787406651	-0.22030531949999999	-0.0460096162	-0.0624432715	0.0690122772	0.0376034893	0.029665402599999998	-0.1639586753	0.0014820743	-0.1613141106	0.0586057842	-0.023600738599999997	0.0497569844	0.0104471929	0.013551968700000002	-0.026211537000000004	-0.0017389535999999999	-0.1068511022	0.021085289500000003	-0.049145994400000004	-0.0023179849	0.0785447417	0.028769053	0.1663011369	0.0328015916	-0.051708316399999996	0.10608801400000001	0.023579922599999997	0.1660110642	0.1493735836	-0.09824631	0.11477710519999999	-8.90604e-05	0.08878968970000001	0.1444640091	0.1305819181	0.1415563138	-0.0640362516	0.09000808	0.0489347986	-0.0883725732	-0.0804861449	0.0009853221	0.08446992210000001	0.2051316181	-0.009268690100000001	0.0361226473	0.0662006569	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0191092	-0.0014360999999999992	2.0623832099999973e-06	0.00036516152464	0.0525761	1.1400000000001688e-05	1.2996000000003845e-10	0.0027642462912099994	-0.00369918	-0.02981248	0.0008887839637503998	1.36839326724e-05	0.00162276	0.0003559500000000001	2.6333500176e-06	1.2670040250000005e-07	0.00169813	2.497000000000003e-05	2.8836454969e-06	6.235009000000014e-10	-0.000245356	0.0	0.0	6.019956673599996e-08	0.0	0.0	0.0	0.0	0.0
33435.5703125	-79.05078125	1117937362.1221313	6249.026016235352	22438.083984375	-7.9140625	503467612.88986593	62.63238525390625	22613.134765625	47.8671875	2291.267639160156	511353863.92831796	1.222175	24.781961	0.13293187	0.0936249325	0.0593384851	-0.0394071047	0.041637346299999996	0.09889447859999999	-0.0131486801	0.0640870284	-0.027053089199999998	-0.0342905275	-0.1334184109	0.0492821158	0.0686821859	0.084573341	-0.1111616335	-0.0390108094	0.099703954	-0.0087972443	-0.08402202939999999	-0.0118260396	-0.0948128939	0.0033928146000000003	-0.1191469486	-0.0059432231000000005	0.1372578821	-0.1285024752	-0.0181987167	-0.1053442533	-0.108340206	0.045856061	0.0464018859	-0.0098792716	-0.0566540586	0.0829403978	0.09680357269999999	-0.22378662359999998	0.16704700960000002	0.0692080607	-0.042575889000000006	0.008867589300000001	-0.09195288509999999	-0.0602809588	-0.19415971070000002	-0.0643063203	-0.0397507773	0.1579987313	-0.0517659004	-0.0096108741	-0.029647467	-0.0520353979	0.062911745	-0.0118930422	0.15376499429999999	0.0748772732	0.0635818233	-0.13358697949999998	-0.0822275837	-0.172672176	0.000148257	0.0262791642	-0.015272366899999999	0.0684238258	0.0499905624	0.0390814292	0.0493774683	0.034629267000000005	-0.0692733204	0.14170152960000001	0.031050044900000007	-0.0655124885	0.0035969606	-0.0124120664	0.027918605099999997	-0.12860230460000002	0.094938458	0.0123328178	-0.1184811632	-0.0159145306	-0.0022675814	-0.0942669449	0.22027657260000005	0.027328437200000003	-0.059771530499999996	0.0201168173	-0.0799913571	0.0496521156	-0.012695043500000001	-0.07141891139999999	-0.2349394595	-0.1598654877	-0.10315993220000001	0.07929659139999999	0.1290972846	-0.0027275157	0.021300127400000004	0.20353980670000002	0.1577331803	-0.1028823457	0.0074348415	-0.1348057649	0.1133875499	-0.0440446651	0.05978935570000001	0.039834501	-0.0515683308	0.120326335	0.1161887065	0.1093977275	-0.0363062	-0.017196999999999997	0.00029573680899999986	0.0013181401584399998	0.0649123	0.012336200000000012	0.0001521818304400003	0.004213606691290001	-0.059062	-0.055362820000000014	0.003065041838352401	0.003488319844	0.000723773	-0.000898987	5.23847355529e-07	8.081776261689999e-07	0.00175986	6.173000000000007e-05	3.0971072196e-06	3.8105929000000085e-09	-0.000245356	0.0	0.0	6.019956673599996e-08	0.0	0.0	0.0	0.0	0.0
33593.4921875	157.921875	1128522717.3516235	24939.318603515625	22416.5	-21.583984375	502499472.25	465.8683815002442	22661.185546875	48.05078125	2308.877578735352	513529330.3898964	1.365517	27.68849	0.12557364999999998	0.09703590890000001	-0.1182533402	0.0067358574	0.005737856800000001	-0.0171352818	0.1132607924	0.022391309900000003	-0.0040397636	-0.0607255473	-0.133860339	-0.0450022142	0.1072702	-0.0709462383	-0.0201327302	-0.0392377997	0.041400925299999995	0.2630642114	-0.10826153640000001	0.2105206355	0.1243905235	-0.1073982207	-0.1523430843	0.1642098806	0.0262180302	-0.0312085704	0.0391572871	-0.1584716816	-0.059197153899999994	0.0407036565	-0.0817901259	0.010526445	-0.062078649699999995	0.0374866506	-0.036974128700000004	0.117645631	-0.1387856985	-0.0810446739	-0.0087426872	-0.0055107452	0.1116056247	-0.1497378106	0.0341435942	0.1311328755	0.1432208994	-0.0125833599	0.03361209	-0.0222376541	-0.0969731685	-0.0850636725	0.054924055199999995	-0.1964350176	0.0144720093	0.015548308600000001	0.1217296756	-0.030677193300000002	0.1169486875	-0.16902567850000005	-0.015230338500000001	0.2648489624	0.1088804851	0.0065193103	0.0019877891	0.0766275343	0.09522259	0.0908889283	-0.1051048574	-0.033689164300000005	0.0491469902	-0.021119777200000002	0.0890890481	0.0322731338	0.1850444315	-0.1238199932	0.27199521649999997	-0.0622948683	-0.07047539679999999	-0.127596514	-0.0025925141000000002	0.1084088634	0.0743805671	-0.0195148398	0.1625189522	-0.09167393609999999	-0.1992273677	-0.0175346492	0.0590778779	0.1283012469	0.0727357293	0.108664339	0.0687775093	-0.11283663529999999	0.0366372739	-0.1396658224	0.0985928304	-0.0180266353	-0.106117584	0.0949901151	-0.0655478714	0.087717936	-0.1270685087	-0.1142306965	-0.0038698904999999997	-0.121816619	-0.0534605396	0.1198669825	0.1143757435	0.10540925529999999	-0.0484716	-0.012165400000000008	0.00014799695716000017	0.0023494960065600003	0.101584	0.0366717	0.0013448135808900002	0.010319309056000002	-0.07374519999999997	-0.014683199999999966	0.00021559636223999896	0.005438354523039995	0.000274569	-0.000449204	7.538813576100001e-08	2.0178423361600003e-07	0.00204557	0.00028571	4.1843566249e-06	8.16302041e-08	-0.0007515089999999999	-0.0005061530000000001	2.5619085940900004e-07	5.64765777081e-07	0.0	0.0	0.0	0.0	0.0
33479.71875	-113.7734375	1120891567.5791016	12944.395080566406	22433.048828125	16.548828125	503241679.7250405	273.863712310791	22650.021484375	-11.1640625	124.63629150390624	513023473.24264914	1.149055	23.299299	0.1210171	-0.06960412099999999	-0.0705551825	-0.027881202799999998	0.1423199218	-0.048170509800000004	0.1672536588	0.0646800161	0.0894564168	0.045333121	-0.0402037036	-0.1071517754	0.091486027	-0.1233089895	-0.08787011130000001	-0.17003245879999998	0.040080452999999995	0.1127542046	0.1462361748	0.0146823106	0.0770145632	-0.1702381648	0.0116350724	-0.0325998941	-0.0037158083000000002	0.1845882756	-0.0880575876	-0.0084148442	-0.1271765269	-0.0087776267	0.058203031900000014	-0.025296237200000002	-0.12158375199999999	0.0774081027	0.0607950237	0.0281719098	0.15534320710000002	0.0496588985	-0.0019163201	-0.0650758145	-0.0671519072	0.120548821	-0.0286009684	0.0867557758	-0.0048375384	0.0291554667	0.1186610279	-0.1147519122	0.0904528167	-0.14903106230000002	-0.09425830789999999	-0.0779605653	-0.0362365714	0.1228603097	-0.0595144558	-0.018198244199999998	0.10365024130000004	-0.1245660775	-0.030900951800000007	0.0189129768	0.1822789501	0.042893712800000004	-0.056715978099999995	0.013223783999999999	-0.0406335559	0.1141427127	-0.06783853690000001	0.0007660178999999999	0.14864214650000002	-0.043974581299999996	-0.12528140640000002	0.1681916134	0.08880840400000001	0.0003215452	0.12309057050000001	0.1709026482	-0.019058763700000002	-0.13369985550000002	0.0563678645	0.1107784522	-0.1433836682	-0.007207028299999999	0.1186475607	0.16391838390000002	-0.06727267070000001	0.1192313965	0.0444367811	0.014339621399999999	-0.0042861996	-0.019991313700000003	0.048137121799999995	0.0521289456	0.0231688793	0.19891228870000002	0.0700920596	-0.1458076699	-0.0278131763	0.0508663402	0.037959775099999996	-0.0988397934	0.0290245759	0.068760328	0.0388481844	0.0957028834	-0.0498748934	0.11934271980000001	0.112315068	0.1009072399	-0.030200900000000006	0.0182707	0.00033381847849	0.0009120943608100002	0.0421516	-0.05943240000000001	0.003532210169760001	0.00177675738256	-0.09764850000000004	-0.023903300000000068	0.0005713677508900034	0.009535229552250007	0.000274569	0.0	7.538813576100001e-08	0.0	0.00175986	-0.00028571	3.0971072196e-06	8.16302041e-08	-0.000649005	0.0001025039999999999	1.050707001599998e-08	4.21207490025e-07	0.0	0.0	0.0	0.0	0.0
33524.8203125	45.1015625	1123913576.9854126	2034.1509399414065	22414.619140625	-18.4296875	502415151.2192727	339.65338134765625	22608.654296875	-41.3671875	1711.2442016601562	511151249.1156044	1.067673	21.649128	0.08861675	-0.051069379000000005	-0.0291778458	0.0129409942	0.070343216	-0.0399571733	0.0916410818	0.013744743700000001	-0.0501599048	-0.0044336174	-5.49187e-05	-0.10905517630000001	0.0197445747	-0.121662842	0.09265333810000001	-0.0653551983	-0.165414793	0.08948224560000001	-0.1567229322	-0.2096067327	-0.0046405169	-0.0200275803	-0.2121303378	0.0392038386	-0.12503550619999998	-0.0395099754	0.09158132109999999	0.1567161597	0.18501212120000002	-0.0111307299	0.1273018824	-0.0105303368	0.0610128267	-0.015408946399999996	0.1465270218	-0.06878420190000001	-0.021645232400000002	0.0730022829	-0.0712427492	0.11384974710000001	-0.027523496600000003	-0.0850285085	-0.0326986826	0.1207590707	-0.0702488839	-0.0243885442	0.0006990083	0.0175743859	0.1007300741	0.0280626494	-0.0637553375	-0.0050210422	-0.05777483570000001	0.08838273449999999	-0.0661922395	-0.0506498138	-0.0942355543	0.0500284013	0.0249453304	0.0773942645	0.10046590710000004	0.0091825902	0.0340666972	0.0823906784	-0.008246845	0.0986995271	-0.0233419375	-0.18544015390000002	-0.0413477412	-0.1205129189	0.049516128	-0.0267015265	0.18420277829999998	0.043813892400000005	-0.1467104042	0.041866318799999996	-0.1021654164	0.14276673369999998	-0.0559870061	-0.173795946	-0.0687949494	-0.1909554938	0.0529015426	-0.2098879189	0.0078452554	-0.019116739299999998	-0.0278468728	-0.0909978343	-0.0816124554	-0.0910304394	-0.16671056050000002	0.012478876299999999	0.095463354	-0.0565669508	0.0977238077	-0.12145231279999999	0.1299008767	0.0549875781	-0.110762512	-0.0328026273	0.0376550167	-0.0229786867	-0.2201868421	-0.0732179859	-0.0206240432	0.11875383099999999	0.1100111431	0.0959136145	-0.0302638	-6.289999999999421e-05	3.956409999999272e-09	0.0009158975904399998	0.024021	-0.0181306	0.00032871865635999986	0.000577008441	-0.0905038	0.0071447000000000455	5.104673809000065e-05	0.008190937814439999	0.000326988	5.2418999999999994e-05	1.0692115214400001e-07	2.747751561e-09	0.00115593	-0.0006039300000000001	1.3361741648999997e-06	3.6473144490000015e-07	-3.9783e-05	0.000609222	3.71151445284e-07	1.5826870890000002e-09	0.0	0.0	0.0	0.0	0.0
