csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
35441.30078125	n/a	1256085801.067032	n/a	22360.45703125	n/a	499990038.6463776	n/a	22512.17578125	n/a	n/a	506798058.4058991	n/a	n/a	n/a	-0.0398662829	-0.1326359908	-0.10986994900000001	-0.030748005099999996	0.1677339982	-0.16123098449999998	0.0505258854	0.042905186	-0.1420846214	0.1146163557	-0.0197683676	0.19367148829999997	-0.09921466949999999	0.1739204127	0.0761393581	-0.013194330700000001	0.2748081871	-0.1393307661	0.0121158197	-0.050865587999999996	0.1852360282	-0.0218529844	0.1450789636	-0.0933538123	0.0840230229	-0.008804322199999999	-0.04852429	0.033456832400000004	-0.2305500525	0.1014216423	-0.017303790700000002	-0.26092108420000004	0.0429695809	0.0792478775	-0.0497845536	-0.0307830299	-0.0083011417	0.09121225390000001	0.0169519564	-0.06252892019999999	-0.1497557324	0.073509804	0.1582151505	-0.0784814267	-0.0867821867	-0.0614076657	0.1161082042	-0.083372663	0.1220820809	-0.18736326469999998	0.0429784352	-0.08313391120000001	0.1791385741	-0.0293668061	-0.2001465627	0.1345809306	-0.020273575500000002	0.05994158700000001	-0.1501333949	0.1400381849	-0.0711964447	0.0835597513	0.19178071149999998	-0.0383891873	0.1713117157	-0.0033924947999999996	0.0812963114	-0.21049122760000002	0.18865471120000002	-0.0139993854	0.0714928348	-0.1336797046	0.0958268809	-0.0120863709	0.1051537091	-0.0053635892	0.05077211	-0.10036723880000001	0.056084592999999995	-0.0919692077	0.060702781399999996	-0.1733120914	-0.0107832727	0.05321717559999999	0.050229937300000006	-0.0777467953	0.1035876659	0.0008328307	0.056355405199999986	-0.1110937016	-0.12040680570000001	0.1393238875	0.164770701	-0.1563305513	-0.0124591193	0.022487893300000002	0.014854571499999997	0.038228164700000004	-0.0222333754	-0.10920095390000001	0.0535931283	0.042991737	0.0438089531	0.1217078847	0.1216831682	0.1216419777	-0.00013791200000000002	n/a	n/a	1.901971974400001e-08	0.06735369999999999	n/a	n/a	0.0045365209036899974	0.0248142	n/a	n/a	0.0006157445216399999	0.00122173	n/a	1.4926241929000005e-06	n/a	-0.000620599	n/a	n/a	3.8514311880100004e-07	0.000812285	n/a	n/a	6.59806921225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35416.0625	-25.23828125	1254297483.0039062	636.9708404541017	22366.015625	5.55859375	500238654.93774414	30.897964477539066	22548.994140625	36.818359375	1355.5915870666506	508457136.75394064	1.447831	22.725653	0.08449974199999999	-0.0785138279	-0.0335392654	0.0125955397	0.0411139102	0.0585086341	-0.0984390251	0.040881677799999995	0.1159944131	-0.15910159769999999	0.035175687000000004	0.17426163079999998	0.0514570045	-0.017092555500000002	0.0162061486	-0.21650886600000002	-0.1587497366	-0.002788793	0.1587803915	-0.1014476499	0.0213401511	-0.051381693799999996	0.0420958394	0.005841209599999999	0.030996071099999998	0.019628132	-0.0426555275	0.1575147529	-0.0489377562	0.030349628700000002	0.0273963567	0.1379001603	0.0733098856	0.1688539761	-0.1323863115	-0.0079630427	0.05303182	0.0429017975	-0.09333112439999999	-0.1087922308	-0.0191063153	0.0625788996	-0.014535808899999999	-0.202362383	0.0040627442	-0.08734158880000001	-0.1286012878	0.25998957170000003	-0.0814378117	0.0426543712	-0.0455887117	0.027346411	-0.23083376449999998	0.0342120387	-0.067267275	-0.0513887437	0.0797649658	-0.07810855230000001	-0.0480797924	-0.0761432757	0.0888912164	-0.1015250987	0.1144647607	0.1424276715	0.0352374651	0.1955806903	-0.0099000605	-0.023859528300000002	0.0632739034	-0.0739287734	0.18819855989999998	-0.11861466300000001	0.0043452126	-0.0692356382	-0.08636101210000001	-0.027769994300000003	0.12356463960000001	-0.2027900286	0.0162547735	-0.0543386783	0.0077431370999999985	-0.0677850688	-0.0363511036	-0.0673088696	-0.22474046399999997	0.0806795871	-0.20310752850000002	0.0709882767	-0.0024547666	-0.1594627338	0.1378723759	0.05964766	-0.0630208896	-0.081103633	0.0849997726	-0.046444510099999996	-0.0774595592	-0.1256297774	-0.1284618054	0.1359800739	-0.10087853769999999	-0.1491370667	0.0456360959	-0.0595073155	0.1216419777	0.12141962949999999	0.12104935019999999	0.00236263	0.002500542	6.252710293764e-06	5.582020516900002e-06	0.06248430000000001	-0.004869399999999982	2.3711056359999825e-05	0.0039042877464900007	0.0106673	-0.0141469	0.00020013477961	0.00011379128929	0.00156407	0.00034234	2.4463149649000003e-06	1.171966756e-07	-0.000117283	0.000503316	2.53326995856e-07	1.3755302088999998e-08	0.000398283	-0.00041400199999999996	1.71397656004e-07	1.5862934808900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35424.28125	8.21875	1254879702.0791016	67.5478515625	22360.95703125	-5.05859375	500012399.3534088	25.589370727539066	22543.982421875	-5.01171875	25.11732482910156	508231143.437809	1.13761	17.856314	0.06498042770000001	-0.0533560226	0.02399515	0.035590958900000004	0.0987451166	0.0332503924	-0.0656458971	-0.0010626943	0.0753880371	-0.166915491	0.162416013	-0.0034658094	0.08629375060000001	-0.0173064642	0.0272326902	-0.0836548765	0.0294578783	-0.0283764674	0.0135930844	-0.1529518561	-0.0824965312	0.0759348732	0.0350694951	-0.1572478057	0.0055939258999999995	-0.0512359875	0.0701749038	-0.0193570079	0.10033813800000001	0.0663837515	-0.0529362076	0.1279925	-0.0377190569	-0.028727005099999998	0.1031229334	0.1489538135	0.04425744400000002	-0.050941126399999995	0.09280442970000001	-0.0504018047	-0.0827309828	0.0417143386	0.0030833523	0.0432257571	0.0983840602	0.0733257665	-0.07966166400000001	-0.2055218417	-0.0433297775	-0.0055223545999999995	-0.0737677337	0.1074093843	-0.1501422035	0.0210336138	-0.0519079787	0.0286337952	-0.0599125289	-0.0852358366	-0.0950749694	-0.0702822808	0.025975068100000002	-0.00029291479999999997	0.08819795720000001	0.2071354422	-0.0088102499	0.0379776746	0.013433435700000001	0.0794409287	-0.025062937799999997	-0.015227733200000001	-0.08039130139999999	-0.130463529	0.1277817918	0.0429753433	-0.1594015478	-0.14967270789999998	0.0042081516	0.09746562710000001	-0.0087672327	-0.041896117999999996	-0.0219601452	-0.0234175293	0.051642353499999995	-0.1456230784	0.10322207259999999	-0.032968614900000005	0.04664687730000002	0.1144280427	0.1325129434	-0.052472425499999996	0.00015927959999999998	0.1311380328	-0.0219037485	0.0062568579	-0.0141555907	0.10185382050000001	0.041706957200000006	0.1211894026	-0.0093179544	-0.056073255499999995	0.0466047759	0.0082950041	0.040435816299999996	-0.0162369123	0.1215101995	0.120893123	0.1198669825	-4.99977e-05	-0.0024126277000000003	5.820772418807292e-06	2.4997700052900007e-09	0.055741699999999984	-0.006742600000000015	4.5462654760000205e-05	0.003107137118889999	0.0271761	0.016508799999999997	0.0002725404774399999	0.0007385404112099997	0.000991626	-0.0005724440000000001	9.83322123876e-07	3.276921331360001e-07	-0.000331167	-0.000213884	4.5746365456000014e-08	1.0967158188900001e-07	0.000398283	0.0	0.0	1.5862934808900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35437.73046875	13.44921875	1255832740.775772	180.8814849853516	22371.958984375	11.001953125	500504548.79855734	121.04297256469728	22514.97265625	-29.009765625	841.5665016174316	506923993.7116852	0.975781	15.316199	0.0183797969	-0.06228320690000001	-0.0176443989	0.0705992419	0.0487222914	0.0343223996	-0.049741323399999995	-0.0078923577	0.09737006919999999	-0.1326626836	0.09914517369999999	0.0973774811	0.09634984369999999	0.010308729499999999	-0.0463870657	0.0798974761	-0.0611226934	-0.1115405057	0.0049035825	0.0265545329	-0.0313716654	-0.06934628799999999	0.0377759254	-0.0086773605	0.077353059	0.19592345519999999	0.0255609148	0.0158890171	-0.002993972	-0.05974251980000001	0.0680165621	-0.047779584800000004	0.0118901406	-0.0614971113	0.11284935300000001	0.023784114199999998	0.13950705189999998	0.000728538	-0.0311748973	0.0274087128	0.025614865499999997	-0.0679537237	0.10315866300000001	0.0273770173	0.0099396985	-0.0132029962	0.0361086367	-0.005679480600000001	-0.04928009269999999	0.052418397	-0.015955991399999998	0.071386515	-0.1938115951	0.023564041600000002	0.0221193891	0.0547083451	-0.0427193693	-0.0246131337	-0.0469286992	-0.0388725923	0.0114732617	-0.009881449	0.1217944397	0.157352426	-0.041927864	0.110208454	-0.0394538528	0.07083802269999999	0.0479464379	-0.1395756523	-0.1205375984	-0.0352240844	-0.0384958776	0.0699810749	0.1048779678	-0.029651475899999998	0.09879003970000001	-0.0372570717	0.0831896969	0.1175724844	-0.0466859491	0.046061469400000006	-0.029376645099999998	0.08493393490000001	0.0229784863	-0.0669771743	-0.023621905099999996	-0.0825510602	0.07765966099999999	-0.0758149157	-0.017699461200000002	-0.029467855600000002	-0.0274556689	-0.057411238600000004	0.007875775500000001	0.0694955852	-0.10421911960000001	0.0230096052	0.15817101449999998	0.1177180181	0.1769456011	-0.059274742400000004	0.0847420697	0.21902274170000002	0.1213126213	0.12010478890000001	0.1181006348	-5.32446e-05	-3.2468999999999972e-06	1.0542359609999985e-11	2.83498742916e-09	0.052605200000000005	-0.0031364999999999865	9.837632249999916e-06	0.0027673070670400004	0.0247704	-0.0024056999999999967	5.787392489999984e-06	0.0006135727161600001	0.0008060549999999999	-0.00018557100000000012	6.497246630249999e-07	3.4436596041000064e-08	-0.000260051	7.111600000000003e-05	5.057485456000004e-09	6.762652260099999e-08	0.000398283	0.0	0.0	1.5862934808900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35510.3984375	72.66796875	1260988397.1900024	5280.6336822509775	22396.671875	24.712890625	501610911.076416	610.7269630432129	22543.236328125	28.263671875	798.835147857666	508197504.14569473	0.950029	14.911987	0.0257820246	-0.070032384	0.0268071407	0.08971956060000001	-0.0152603876	-0.0007301153	-0.0407672182	-0.1009957139	0.035711779	-0.1066075407	0.1650272208	0.0459363483	-0.0304727639	-0.0450796895	-0.0913355406	0.07799858900000001	-0.0170362462	0.005659155999999999	-0.108957153	0.0077951025	-0.0320999833	-0.264629911	-0.0704555527	0.1355479544	0.0100869765	-0.11989440039999999	-0.12756981439999998	-0.0497962692	-0.0052257638	0.0502749355	0.018248098799999998	-0.0152710785	0.0700064724	0.0126693211	-0.10077699150000001	0.0705548922	-0.10697098960000001	-0.024216503900000002	-0.0520357886	-0.0682181015	0.0714874793	-0.031463311699999996	-0.0319556816	0.13858598789999999	-0.0467856623	-0.0048695807	0.1421356301	-0.0787945129	-0.049415845800000004	0.0047285653	-0.006429988	0.1429783718	-0.1363847825	0.0664652476	-0.0345702876	0.08224779	-0.0365139025	-0.0888889266	0.026588870299999998	0.0005351689	0.0185144384	0.0808754292	0.06444542360000001	0.1470340557	-0.1747725755	-0.0621556346	-0.034340772900000004	0.0094845263	0.0753622237	-0.1292636209	0.05231887599999999	-0.047777578	0.0584675051	-0.0389511512	0.1338204598	0.0708843828	-0.1519056863	0.0449264695	-0.1636218042	-0.0262331169	0.053377941	0.031328653	-0.08655574710000001	0.034474875099999996	0.0783982932	0.101207782	0.035345467799999995	-0.080831112	-0.0720212579	-0.0761088202	0.0501265407	0.07931603849999999	-0.0704333661	-0.0167259214	-0.0212757423	-0.1735775262	0.0070386506999999985	0.0587436875	0.0165312793	-0.0558001428	0.06969405990000001	0.0116088648	-0.0757732546	-0.056058173899999994	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00174748	0.0018007245999999998	3.2426090850451607e-06	3.0536863504e-06	0.0321806	-0.020424600000000008	0.0004171642851600003	0.0010355910163599997	0.0247713	8.999999999981245e-07	8.099999999966241e-13	0.00061361730369	0.0008060549999999999	0.0	6.497246630249999e-07	0.0	-0.000331167	-7.111600000000003e-05	5.057485456000004e-09	1.0967158188900001e-07	0.000398283	0.0	0.0	1.5862934808900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35490.984375	-19.4140625	1259609971.906494	376.9058227539063	22414.05078125	17.37890625	502389672.42445374	302.02638244628906	22535.115234375	-8.12109375	65.95216369628906	507831418.62656015	1.133035	17.784502	0.08722478999999997	-0.0576015707	0.0190823136	0.1257288221	0.08573283029999999	-0.09801582619999999	0.12107576699999999	-0.023735162999999997	0.15580545210000002	-0.0900354357	0.07975325429999999	-0.0214089286	0.0576056969	-0.0015985797	-0.1040326204	0.0856322011	-0.0769356568	-0.08496962400000001	-0.123074832	0.0208453486	0.1139554807	-0.1030740624	0.044603955300000005	0.027988972799999998	-0.0244379736	-0.0413584195	-0.0282172293	-0.2755125916	0.1263252816	-0.0851722156	-0.016941978400000002	-0.1177268072	0.059930853799999996	0.059500960199999994	0.053073809000000007	0.1058194227	0.11494096779999999	0.09270346689999999	0.0980945124	-0.022717329900000003	-0.09518248050000001	-0.019594089	-0.1008604327	-0.1102650834	-0.0817009996	-0.0191379115	0.17705897210000002	0.0283352452	-0.0159991186	0.018167026699999998	0.0165644959	0.0231710532	-0.1324968284	0.0042548067	0.19111096309999998	0.0419809959	-0.023452149300000003	0.1300820845	-0.0654979351	0.092995089	-0.1397638553	-0.0040922197	0.1661559677	0.1064670365	-0.023670434599999998	0.0059565749	-0.032698515299999995	-0.0106605275	0.048308732199999996	-0.041785045800000004	-0.0168029372	-0.0493179049	-0.1449874887	0.0248846005	0.0779545262	-0.1939631176	-0.10959605050000001	0.0340154041	-0.1319080031	0.0285392517	-0.1240622031	0.1640063835	0.059153738399999996	0.0029112185	0.09453656210000001	-0.0333426648	-0.009408591800000001	-0.0948810636	-0.1395252165	-0.0250109319	0.0977757653	-0.1587467827	-0.1223595539	-0.0014045781	0.0433996147	-0.016849653200000002	0.1140865495	-0.0725371654	0.0728096498	0.0499189374	-0.0848310068	-0.1344141414	-0.044004461200000004	-0.024206268	0.1207205288	0.11775003070000001	0.11285322490000001	0.0109881	0.00924062	8.538905798440003e-05	0.00012073834161	0.0570826	0.02490200000000001	0.0006201096040000004	0.0032584232227600004	-0.0002875	-0.0250588	0.0006279434574400001	8.265625e-08	0.00105617	0.0002501150000000001	1.1154950689e-06	6.255751322500004e-08	-2.08146e-05	0.00031035240000000004	9.631861218576e-08	4.3324757315999993e-10	0.000398283	0.0	0.0	1.5862934808900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35489.53125	-1.453125	1259506828.3447266	2.111572265625	22400.205078125	-13.845703125	501769187.542057	191.7034950256348	22513.345703125	-21.76953125	473.91249084472656	506850734.7484169	1.1245969999999998	17.652061	0.07443964999999997	-0.0386441881	0.05499559440000002	0.046542090300000005	0.0614089858	-0.1059869642	0.0825570118	-0.0071773711	0.12338557630000001	0.0291077925	0.1620000939	-0.014355069	0.0005075864	0.0038243796000000004	0.1070728552	0.030043073599999998	0.1721792539	-0.0616617959	-0.013072120100000001	-0.0679505468	0.1270158699	0.0683480031	-0.11371819849999999	-0.08592883220000001	0.0303907443	-0.1513195653	-0.10277680480000001	0.0877367423	0.049540577599999996	-0.122067593	-0.12459030689999999	-0.0219080986	-0.0437924554	-0.0909700132	-0.0703679227	-0.1055207636	-0.08962709279999999	0.0091535421	0.0817268399	-0.015282553	-0.0271997179	0.0444564179	-0.0614648481	0.1466089025	0.0041047551	0.0389607877	-0.005808029100000001	0.0314984206	0.0027587676000000003	-0.0248795302	-0.0318580946	0.1579920369	-0.0626177783	-0.008209286	-0.0159382287	0.0394468854	-0.0662822216	0.1930998217	-0.059909163499999994	0.09974285769999999	-0.1127135935	-0.0313073745	0.14388560949999998	0.0025423032999999998	-0.074256554	0.0373366388	0.0474280739	-0.1132222557	-0.0231597835	0.1364855476	-0.1530917789	-0.0140166331	0.13090114220000001	-0.045607838	-0.1075986142	0.0088233489	0.09439797890000001	-0.037594863	-0.0093366555	0.0900510854	-0.0659642692	0.056705943200000004	-0.016039328500000002	-0.1024327865	0.0153554884	-0.0242588251	0.2431599485000001	-0.0757496383	-0.0799884609	0.0700336463	-0.1454892226	-0.035582459	-0.0328616864	-0.0827417537	0.0205345719	-0.0917869758	0.1797037344	0.080601761	0.0156642693	0.0704598934	-0.022073305499999998	0.015428650600000001	-0.1625840803	-0.0019317925	0.120326335	0.1161887065	0.1093977275	0.00405019	-0.00693791	4.81345951681e-05	1.6404039036100006e-05	0.0209304	-0.0361522	0.0013069815648399999	0.00043808164416000013	0.00631766	0.0066051600000000005	4.362813862560001e-05	3.99128278756e-05	0.00128094	0.00022477	1.6408072836e-06	5.05215529e-08	0.000249303	0.0002701176	7.296351782976e-08	6.215198580899999e-08	0.000398283	0.0	0.0	1.5862934808900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35442.10546875	-47.42578125	1256142840.057999	2249.204727172852	22380.28515625	-19.919921875	500877163.67506415	396.8032875061035	22510.658203125	-2.6875	7.22265625	506729732.73791885	1.150796	18.063284	0.106843121	-0.0081260559	0.0019956306	-0.061532030999999994	-0.0451540154	0.06980668150000001	-0.0863746295	0.0303182014	0.1399021205	0.0923721033	0.1440065612	0.0439468173	0.0362298666	0.0854928214	0.0608618779	0.0055806013	0.1482589782	-0.0034754125	-0.012196058000000001	0.0470613228	0.0601597214	0.0627857006	0.014843646399999999	-0.0373856943	0.23345305019999998	-0.0630711695	0.0450646463	-0.088386602	0.0464123308	-0.024740314	0.1204146584	0.0645860661	0.08992429560000001	-0.0647885494	0.0042032996999999996	-0.025565118199999997	-0.0943261141	0.010920846599999999	-0.06636657530000001	0.0660880267	0.021034685600000002	-0.0075053481999999986	-0.0255228945	0.009686063100000001	-0.0820747172	-0.0473265017	0.0465528005	-0.0356940668	-0.0050858958	-0.0158131667	-0.1081509548	0.13346380230000002	-0.0051684627	0.0099961041	-0.0732563062	-0.1537686396	0.0567826113	0.0499662196	0.0643835731	-0.0534087864	0.0669701408	-0.08406072769999999	0.15687188929999998	-0.0374349751	-0.1001744282	0.03245549	-0.0455299569	-0.0811949055	0.033158404	0.1312859114	-0.09753920320000001	-0.022907401299999998	0.0589899675	0.08845465220000001	-0.09970449880000001	-0.0342258585	-0.0565442659	-0.09923233220000001	-0.1170843599	-0.0044026868	0.0894543967	-0.0036364345	-0.050652520599999994	0.09974904679999999	0.0293672437	-0.0370062045	0.1773522561	-0.0747579459	0.13484846779999998	0.0040206064000000005	0.1115124768	-0.1044491356	-0.0230041079	0.1149958764	-0.08354313320000001	0.0327647306	-0.1141473118	-0.019598628899999998	-0.0112750403	-0.0175374051	-0.0767644975	-0.013235073200000001	0.0082026384	-0.052071647900000004	0.1198669825	0.1143757435	0.10540925529999999	0.0009162040000000002	-0.0031339859999999996	9.821868248196e-06	8.394297696160004e-07	0.0848546	0.0639242	0.0040863033456400005	0.007200303141159999	0.00135525	-0.00496241	2.462551300810001e-05	1.8367025625e-06	0.00105136	-0.00022957999999999984	1.1053578496000002e-06	5.2706976399999936e-08	-8.95115e-05	-0.00033881449999999995	1.1479526541024995e-07	8.01230863225e-09	0.000270227	-0.00012805600000000004	1.6398339136000008e-08	7.302263152899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35444.578125	2.47265625	1256318118.4592285	6.114028930664063	22351.794921875	-28.490234375	499602736.229557	811.6934547424316	22495.873046875	-14.78515625	218.6008453369141	506064304.1411171	1.250823	19.63335	0.117743252	0.0171642318	0.0590020805	-0.1996126884	0.1421792507	-0.0276215564	0.0353136353	0.2046596597	-0.08112440559999999	0.1451216245	0.0640366232	-0.0669410268	-0.0008179008	0.2096647202	0.0305294389	0.0077301919	-0.0625871246	-0.0265454378	0.043148331399999997	0.1880057639	0.1675390028	-0.0043298395	-0.0396245588	-0.0059675225	0.0919113945	-0.056508825199999994	0.0929300643	0.0208511281	-0.1410028353	0.0930993888	0.0824710476	-0.0731312157	-0.1248486402	-0.0496583864	-0.11464908189999999	0.0091541691	-0.014440036399999997	-0.163348044	0.10633610369999999	0.0619573908	0.120196829	0.0261143596	0.05124413269999999	-0.0482459515	-0.026240456000000002	0.0042125572	-0.17175894120000001	0.0185229197	0.006006285300000001	-0.08558615619999999	-0.1358646874	-0.1302841974	0.1424866353	-0.0076765177000000006	0.1319884326	-0.046201995999999995	0.12180903609999999	0.1476123838	-0.1324879106	-0.0049389012	-0.0541771805	-0.1935840918	-0.1077108369	-0.1035467012	-0.0250651014	-0.0992203348	-0.137305651	-0.15461315609999998	0.0158361009	-0.0217174668	-0.025006041	-0.025587708900000002	-0.00044405830000000004	-0.061968162800000004	-0.0168379914	-0.0331313899	0.1427434236	-0.0818750918	-0.20926318359999999	-0.1246035382	0.226924668	-0.0716533121	-0.001633599	-0.0206375314	0.0557920867	0.0319180755	0.026754530800000002	0.0917667657	-0.07917534379999999	0.0678094365	-0.0990087315	-0.0312644356	0.1022161466	-0.028931988399999997	-0.0511238995	0.1292987502	0.027856927400000002	-0.0577793946	0.0329049472	-0.0307932079	0.0849275048	-0.0487605938	0.1483452535	0.1479723562	0.11934271980000001	0.112315068	0.1009072399	-0.000160378	-0.0010765820000000002	1.1590288027240005e-06	2.5721102884e-08	0.016442599999999998	-0.068412	0.004680201744	0.00027035909475999994	0.0187524	0.01739715	0.0003026608281225	0.00035165250575999995	0.0011399200000000002	8.856000000000011e-05	1.2994176064000004e-06	7.84287360000002e-09	0.000143328	0.00023283950000000002	5.4214232760249994e-08	2.0542915584e-08	-2.55239e-05	-0.0002957509	8.746859485081001e-08	6.514694712099999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35358.91015625	-85.66796875	1250252527.4377596	7339.000869750977	22352.484375	0.689453125	499633557.7346192	0.4753456115722656	22527.73828125	31.865234375	1015.3931617736816	507498992.0684967	1.046756	16.430235	0.104233412	0.013043361699999999	-0.0056529366	-0.1918851332	0.1106546812	0.0401601164	-0.021778833199999997	0.2360210275	-0.045088963899999994	0.027695966000000002	-0.1538056045	-0.0013030113	-0.08358235230000001	0.20301371989999997	-0.1084389806	0.1177650403	-0.11091263369999999	0.1270109784	0.0601673988	-0.028789827	-0.11398865470000001	0.0315458869	0.082383925	0.0088713883	-0.0268295369	0.0719027246	-0.0014634211	-0.0519111624	-0.017972572	-0.09531231960000001	-0.031892903199999996	0.0236146198	0.2285263764	0.0102704696	-0.0488158831	-0.0677942029	-0.0710798195	-0.215314223	-0.0331215413	0.021519078900000002	-0.1294121757	0.1136767044	-0.051169932	-0.0009870724	-0.0030602572	0.0774292077	0.0163411732	0.110197749	-0.028923437599999997	-0.0247743131	-0.0454094546	-0.2323339096	0.0131699798	-0.0363763694	-0.0216204312	-0.0322199721	0.0810376266	-0.0385790438	-0.1107860368	-0.058557248099999994	0.011265424199999999	-0.2057434682	-0.1307390587	-0.0999043473	0.0836934392	-0.1132889401	-0.1648500982	0.0227798915	-0.045856597	-0.0301003238	0.0497965837	0.1082357518	-0.05690895150000001	0.1145161575	-0.093435901	0.0221166717	-0.0550706367	0.06416962009999999	0.13954786800000002	-0.0149366657	0.0255365762	-0.0035005586999999998	-0.0045422716	0.017125261399999998	0.1771367234	0.0970403166	-0.1480693891	0.00917276	-0.0160805718	-0.0950461894	-0.0653457667	0.0349400236	0.1770824494	-0.1509144118	0.1058601411	0.0939719933	-0.0002592391	0.029500987599999997	-0.0083237228	0.1470784765	0.0547435432	-0.0287526929	-0.075361316	-0.20288377989999998	0.11875383099999999	0.1100111431	0.0959136145	-0.000606445	-0.0004460670000000001	1.989757684890001e-07	3.677755380250001e-07	0.0486185	0.032175900000000014	0.0010352885408100004	0.0023637585422499998	-0.00976359	-0.02851599	0.0008131616856800999	9.53276896881e-05	0.000459214	-0.0006807060000000003	2.10877497796e-07	4.6336065843600036e-07	0.000143328	0.0	0.0	2.0542915584e-08	-0.000206727	-0.0001812031	3.2834563449610004e-08	4.2736052529000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
