csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
31460.935546875	n/a	989790465.4846231	n/a	20507.921875	n/a	420574859.6311035	n/a	20593.23828125	n/a	424081462.90834045	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	0.012883600000000002	n/a	n/a	0.00016598714896000005	-0.00971393	n/a	9.43604360449e-05	n/a	5.15063e-05	n/a	2.6528989396899996e-09	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31136.109375	-324.826171875	969457307.0119627	105512.04193496703	20492.3828125	-15.5390625	419937753.33404535	241.46246337890625	20576.87890625	-16.359375	423407945.5224762	267.629150390625	1.171194	23.505041	0.04768418431000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.04931e-06	2.04931e-06	4.199671476099999e-12	4.199671476099999e-12	-0.00965697	-0.022540570000000003	0.0005080772959249002	9.325706958090002e-05	0.008748449999999998	0.01846238	7.653537740249997e-05	0.00034085947526440004	0.0	-5.15063e-05	0.0	2.6528989396899996e-09	-0.0	0.0	0.0	0.0	-8.20774e-05	-8.20774e-05	6.736699590759998e-09	6.736699590759998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31140.74609375	4.63671875	969746067.275406	21.49916076660156	20500.4375	8.0546875	420267937.6914063	64.87799072265625	20630.90625	54.02734375	425634292.69628906	2918.953872680664	1.163132	23.343241	0.09379787619	-0.11660526439999999	0.0857873605	-0.031855676299999997	-0.0061363271	-0.063074758	0.0407171685	0.1487995484	-0.0630047707	0.0706543817	-0.2378152372	-0.0762885948	0.1307266165	-0.045961984500000004	0.0002534436	-0.063353224	0.036918667	-0.0019580754000000002	0.0149159091	-0.0284736692	0.09887775359999999	-0.042659202300000004	0.06614478900000001	-0.1602797414	0.1007106074	-0.13878253210000002	0.0180515434	-0.0728779027	0.0712069271	-0.0069624611	0.0138277123	-0.1118124911	0.1539520906	-0.05801115990000001	0.10944687869999999	-0.0695476532	-0.0428953512	0.0226484548	0.11358771349999999	-0.0761006346	0.047064344699999996	0.0243611894	0.0049695844	-0.06308330320000001	-0.0204343926	0.0934693262	0.05420545	-0.171806264	0.040940633	0.0232661581	0.0189551155	-0.07014652860000001	-0.028498842200000006	-0.09805724619999999	0.0854764457	0.024123427700000002	-0.0570017675	0.0662547346	-0.014728448	0.0498144125	-0.0516652962	0.0398827254	-0.12802195689999998	0.056662255599999996	-0.2516920393	0.1558003014	0.0370019041	-0.1417907864	0.013852004	-0.0179180863	0.0747800179	-0.0202892951	-0.0143533409	0.0762639606	-0.0608915127	0.0329250258	-0.0593492618	0.0857723925	-0.0246403802	0.0727155086	-0.042055265999999994	0.14774910730000002	-0.1904292237	0.0400425803	-0.12403034210000001	0.0315380341	-0.0918782458	0.1036223325	-0.12273298349999999	0.072339377	-0.0089052719	-0.0063505691	0.0032793533	0.0251977163	-0.029544000299999998	-0.015170218999999999	-0.052117891	0.1218761607	-0.1135813495	-0.0378963547	-0.0694748173	0.0154849236	0.09941720009999999	0.0937914757	-0.11643719460000004	0.0207580851	0.07602987580000001	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0	0.0	1.53697e-05	1.332039e-05	2.3622767809000003e-10	1.774327897521e-10	-1.09442e-05	0.0096460258	9.304581373426564e-05	1.1977551364000002e-10	0.043805800000000006	0.035057350000000015	0.0019189481136400008	0.0012290177890225005	0.000431703	0.000431703	1.86367480209e-07	1.86367480209e-07	0.000447049	0.000447049	1.9985280840100004e-07	1.9985280840100004e-07	-0.000184949	-0.0001028716	1.0582566086560003e-08	3.4206132600999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31254.357421875	113.611328125	976834857.8543127	12907.533878326416	20507.443359375	7.005859375	420555233.13797385	49.08206558227539	20716.228515625	85.322265625	429162123.9115944	7279.889011383057	1.159499	23.270336	0.09657090609999999	-0.1418574876	-0.0156980122	0.0733953749	0.0971296517	-0.04448839	0.0470548069	0.0625777583	-0.0857807958	0.0251812558	-0.2416993791	-0.008586339699999999	0.0683408042	-0.0166767112	-0.0805921143	-0.1445145334	0.11472495419999999	0.0340665001	0.0022142549	0.0397170605	-0.0889052432	0.060842483499999996	0.0646827157	-0.0933234367	0.14107783529999998	0.0378153654	-0.01445042	0.0493121213	-0.046558551399999995	0.08921396529999999	-0.0006798888000000001	-0.13925183789999998	-0.1405086304	0.0575157809	-0.047844642199999995	0.0746713609	-0.0154729084	-0.0382143952	-0.0008779897	0.0828088197	-0.09249606869999999	-0.0198042638	-0.0344771305	-0.0012601335	0.0987585884	-0.1212669067	0.081108328	-0.0050531513	-0.0953399848	-0.1862737974	-0.0689999343	0.0409757366	0.0674306031	-0.1413916814	-0.0186044995	-0.08684934	0.025276985	-0.0846143692	-0.0213482792	0.004303307199999999	-0.04257467	0.027098353199999998	-0.064079691	0.045369590599999995	-0.19608083839999998	0.16875430019999998	-0.0414988689	-0.0273081128	0.1814409167	-0.047995755	0.0555171113	0.0070601922999999995	0.0239969498	-0.025446447599999998	-0.07240257509999999	0.1334869765	-0.020206801899999998	0.0439713842	-0.07714081980000001	0.043086113499999995	-0.0933536624	0.0870569132	0.1000573119	-0.047121721799999995	0.015081594399999999	-0.0366550191	0.04901663690000002	-0.111373675	0.0807716287	-0.0147047827	0.0096657415	0.0345009378	0.024205402999999997	-0.0299697945	0.0325975645	0.0537265092	0.1174519676	0.0530384558	-0.0303037112	0.0083905822	-0.0889824469	0.1352604194	-0.0194301777	-0.0884293864	-0.043140824800000005	-0.005895748	0.0379703491	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0	0.0	0.00781027	0.0077949003	6.100031747290001e-05	6.07604706869401e-05	-0.0405686	-0.0405576558	0.0016449234439912732	0.0016458113059599998	0.0138527	-0.029953100000000007	0.00019189729729000005	0.0008971881996100002	0.000516885	8.518200000000001e-05	2.6717010322500004e-07	7.255973124e-09	0.0005607219999999999	0.0001136729999999999	3.1440916128399987e-07	1.2921550928999975e-08	-0.000351399	-0.00016645	2.7705602500000007e-08	1.2348125720100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31190.111328125	-64.24609375	972823044.6608317	4127.560562133789	20531.0390625	23.595703125	421523564.9859009	556.7572059631349	20724.39453125	8.166015625	429500528.6869049	66.68381118774414	1.140737	22.893793	0.11466378	-0.0890501378	-0.007156219	-0.05728831440000001	0.046186563	-0.0647035847	0.0007901064	0.09282937710000001	-0.1394337711	-0.008412919	-0.1848975689	-0.1564264834	0.0119708519	-0.08550905619999999	-0.18558840010000002	0.0655575321	0.0007379907	0.073744098	-0.15140727980000002	-0.1030550098	0.010665686200000002	-0.0345711548	0.013705540700000001	0.026094262200000003	-0.1349480078	0.08215790860000001	-0.06361322030000001	0.2187318148	-0.11111112669999999	-0.0746792464	-0.048724175700000004	-0.09531557140000001	-0.0912609696	-0.0718093717	0.0961623792	-0.0382357157	0.0800390344	-0.1153421117	-0.123787682	0.0308623577	-0.08616656689999999	-0.0717721905	0.0464410348	0.0575343693	0.0471689883	0.013115141200000001	0.01142132	0.0204531102	0.0084362803	0.0019987911	0.07684035780000001	-0.0210308101	-0.0482235693	-0.09825357109999999	0.006466485300000001	0.06265700980000001	0.0390868892	0.08577239269999999	-0.0606800755	0.09673711369999999	-0.0637677613	-0.0092386409	-0.0876706493	0.1434419378	-0.1959887539	0.126749095	0.0889704758	0.032537139	0.0943743766	-0.0420848905	-0.20980480370000001	0.06623977519999999	0.0542897589	0.030986714	0.0967378644	-0.050586724699999995	-0.0145328808	-0.0405319119	0.0080937703	0.0908238918	0.053801417000000004	-0.0336614663	0.1653013693	-0.0698603781	-0.0491486206	-0.0231053791	0.047319988	0.109920448	0.0992048862	0.0161825724	-0.1351024342	-0.1116297528	0.07499443480000001	-0.0773612883	-0.0017020316	0.1213150829	0.11063033550000001	0.0655666328	0.066594827	-0.0495349044	-0.1027556713	0.0540611709	0.0054031455	-0.06144040200000001	-0.0565084282	0.06961213179999999	0.061646884400000004	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0	0.0	0.015822700000000002	0.008012430000000001	0.0002503578352900001	6.419903450490001e-05	0.0123388	0.052907399999999986	0.0027991929747599987	0.00015224598543999996	0.0412885	0.0274358	0.0017047402322500002	0.0007527231216399997	0.0008215549999999999	0.00030466999999999983	6.749526180249997e-07	9.282380889999988e-08	0.000714824	0.00015410200000000004	5.109733509759999e-07	2.374742640400001e-08	-0.00041879	-6.739099999999998e-05	4.541546880999997e-09	1.753850641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31246.560546875	56.44921875	976347546.0095252	3186.514297485352	20526.787109375	-4.251953125	421348989.03360367	18.079105377197266	20690.958984375	-33.435546875	428115783.6930885	1117.9357948303225	1.064892	21.37163	0.07987488999999999	-0.0097737225	0.1033800217	-0.04989728400000002	-0.024662911000000003	-0.014343316000000004	-0.0606755076	0.1268737541	-0.0732990753	0.0286794112	-0.13156463570000002	-0.1174685553	0.026705911699999998	0.0119126944	-0.093453509	0.008043591	-0.0437390542	0.1227345118	0.0385983079	-0.0038632224	-0.0131876305	0.0264004798	-0.1117301043	-0.1205621554	0.030384627999999997	-0.0100107267	0.0215167785	0.0798796315	0.07927836190000001	0.023760207999999998	0.0119643327	0.0183603767	0.1120174137	0.0127599838	0.10057537539999999	-0.0297665621	0.1028352616	-0.037047742599999996	-0.0887373977	-0.1937651257	0.0153392668	-0.0386115885	0.017320989	-0.08356038	-0.0480921787	0.0020158384	-0.0829758246	0.025064153999999998	0.0037557386	0.0132112455	-0.1674279899	0.0325192131	0.0861423086	-0.0045890927	0.0838862552	0.0406766171	-0.0205336829	0.0634345301	0.0430579748	0.017683234199999998	-0.014358008600000001	-0.06445367219999999	-0.1212932445	0.0877878711	-0.17478515039999998	0.1064209364	0.0630496379	0.062348202699999994	0.057723911399999994	-0.0674581791	-0.040229078599999996	0.0337461429	0.1012525289	-0.107895515	0.0498025844	0.0519036537	0.0385482453	-0.0014736607000000001	0.0026194058	0.0408554476	0.0469364753	-0.09146868359999999	-0.0816610483	-0.0615842259	-0.058805345	-0.0082480791	-0.053808081699999996	0.0470479054	-0.0036753918	0.0228414329	-0.0816980494	-0.0261094404	-0.10613504380000001	-0.0470519689	0.058315927300000014	-0.026643738900000002	-0.0767298052	-0.1815689742	-0.0586830491	0.0579132458	0.09314152980000001	0.038873063900000004	-0.1255328174	0.0269033512	0.0317307078	-0.0089290115	-0.0257184318	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0	0.0	0.0195264	0.003703699999999997	0.00038128029696	1.371739368999998e-05	0.0270008	0.014662	0.000214974244	0.0007290432006399999	-0.0007497899999999999	-0.04203829	5.621850440999998e-07	0.0017672178261241	0.00102691	0.00020535500000000016	1.0545441481e-06	4.217067602500007e-08	0.0008039039999999999	8.907999999999995e-05	6.462616412159999e-07	7.935246399999992e-09	-0.000323807	9.498299999999998e-05	9.021770288999996e-09	1.04850973249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31287.591796875	41.03125	978913400.4478797	1683.5634765625	20512.796875	-13.990234375	420774835.63500977	195.72665786743164	20739.689453125	48.73046875	430134718.6120644	2374.6585845947266	1.0752370000000002	21.579254	0.07133200999999999	-0.0751988012	-0.0034338762	0.0202075173	0.0192792531	-0.053059678799999996	0.026587531	-0.12338556490000001	-0.0133317325	0.1028332352	-0.2108232758	-0.0664394536	-0.025638256499999998	0.12055151619999999	0.039636345	-0.1268853377	0.0333895335	-0.026005145299999997	0.050100230999999995	0.0815253852	-0.0885533987	-0.028430331800000007	0.0319700491	-0.0631921988	-0.0062227218999999995	-0.034042557200000004	0.017463371999999998	0.1391301491	-0.059999679199999996	0.0610535262	0.0718362137	0.1251448382	-0.1611785476	0.0760931557	-0.075530493	-0.10133938869999999	-0.0880108626	-0.02671267	0.0345133009	-0.0649698621	-0.0056381572	0.0762935972	0.0357483772	-0.044548110099999996	0.004678427	0.047782455999999994	-0.1179507508	0.0794534014	-0.1269550983	-0.00034574510000000004	0.0093490068	-0.0464368921	-0.09286942289999996	-0.0736360121	-0.017355699	-0.0221884488	-0.11035837230000001	-0.0197632878	0.0073104429	0.0768068522	-0.0481089857	0.019729608500000002	0.1361662734	-0.030431964500000002	-0.20551758120000002	0.0973231908	-0.053594475700000005	0.093842909	0.06516783570000001	-0.0073702364	0.1574648981	-0.0444180004	-0.06975682700000001	0.0003578813	0.0794225693	0.0432042911	0.043704973499999994	0.1221899823	-0.0403834836	0.0643163882	0.0643250806	-0.064828788	0.0192679343	-0.1390184551	0.0229247391	0.0326849585	0.1128256856	-0.1256933915	0.1060770392	-0.042134764000000005	-0.0476983621	0.0052081385	0.0645892467	0.0891849467	-0.1818038631	-0.0424384811	-0.0964924449	-0.0012962432000000002	0.0163785226	-0.1202809637	0.1019933989	-0.103559661	0.0036329196000000003	0.1703381239	0.028556834700000002	-0.06809734349999999	-0.0755579751	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0	0.0	0.0281983	0.0086719	0.00079514412289	7.520184960999999e-05	0.044980300000000015	0.01797950000000001	0.00032326242025000027	0.0020232273880900005	-0.0341154	-0.03336561	0.0011638605171599998	0.0011132639306721	0.00105485	2.7939999999999956e-05	1.1127085225e-06	7.806435999999972e-10	0.000714824	-8.907999999999995e-05	5.109733509759999e-07	7.935246399999992e-09	-0.000214527	0.00010928	1.1942118400000002e-08	4.6021833729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31319.017578125	31.42578125	980880862.0589027	987.5797271728516	20502.52734375	-10.26953125	420353627.4812164	105.46327209472656	20782.23828125	42.548828125	431901427.97865295	1810.402774810791	1.143063	22.940477	0.14812704	-0.028571883399999998	-0.0408098411	-0.0019382268	-0.0061150261	-0.0047344058	0.0628379734	-0.1402461554	0.0303865624	0.0815041482	-0.0801703263	-0.060776339900000004	0.0566660048	-0.0391820863	0.058768521500000004	0.0086957827	0.0071965129	-0.1111539998	0.0892231974	0.0328763654	-0.0675544906	-0.0305606987	0.1347156645	-0.036307284700000005	-0.121073834	0.0060486874	0.0027879144	-0.1221628599	0.0004284472	-0.09931962429999999	0.0667207781	0.0262270177	-0.15660456109999998	0.1092741575	-0.1577943979	0.18132970140000002	0.0290113927	-0.1156896108	-0.029253527999999997	-0.0214582323	0.0552957212	-0.0269614703	-0.165432589	-0.12472742070000001	-0.0367806789	0.0347736222	0.1179376205	0.0511387367	0.1659657775	0.161129139	-0.1285744831	0.0962214705	-0.0376094553	-0.0308440039	-0.0281480841	-0.0101785008	0.1258918101	0.0107312069	0.0224899925	0.0350271324	0.0006424277999999999	0.0557825683	0.1352502844	-0.0448649089	-0.0689705952	0.055583183	0.0477203515	-0.038167953	-0.074248245	0.1212404757	0.034394396	-0.151211542	-0.0738886693	0.0413508294	-0.0558481316	-0.030200080499999997	-0.0762115404	0.1253504976	-0.0405106633	0.0555235149	-0.055674782699999995	-0.15583944060000002	0.0908037716	0.2065788866	-0.0266994632	0.053471648499999996	-0.1292000091	-0.1212052656	0.1244019031	-0.095648896	-0.1321006028	0.18121985640000002	-0.0836790779	0.0190406303	0.1403797164	0.0320595433	-0.08503312369999999	-0.0605016429	-0.1372426477	0.0333912824	-0.1288780873	-0.0992925552	0.051628491900000004	-0.1102941691	-0.0108427149	-0.045615359800000005	-0.1040340003	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0	0.0	0.03661	0.008411700000000005	0.0013402921000000006	7.075669689000009e-05	-0.00158434	-0.04656464	0.0021682656983296003	2.5101332356000003e-06	-0.084387	-0.050271600000000013	0.007121165769	0.002527233766560001	0.00186145	0.0008066000000000001	3.4649961025e-06	6.5060356e-07	0.000714824	0.0	5.109733509759999e-07	0.0	-0.000163545	5.0982000000000014e-05	2.5991643240000008e-09	2.6746967025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31445.576171875	126.55859375	988824260.7811928	16017.077651977539	20480.27734375	-22.25	419441760.0769196	495.0625	20781.193359375	-1.044921875	431857997.43973166	1.0918617248535156	1.201754	24.118353	0.015998469999999987	0.0469811702	-0.0391432242	0.0226799826	-0.0118784279	-0.01382912	0.1064953925	-0.1089252193	0.054880638899999994	0.0569961571	0.0024202060000000003	-0.055765582599999995	-0.10120273	-0.100877997	-0.04471680150000002	-0.0220152635	-0.1061905209	-0.0267922221	-0.0816802941	0.0390751914	0.027044242599999997	0.0013729666	0.0327934446	0.0074839083999999985	0.0352259547	-0.035718862000000004	-0.0484831647	-0.1790721656	0.0533068645	0.1013832566	-0.013614433899999999	0.15452754359999998	0.1312401893	-0.0424351797	0.0862339468	0.0346194883	0.046467922	0.054703483899999995	0.0419327201	0.068184101	-0.0836412259	-0.0705425235	-0.09050647199999999	-0.0347836801	-0.029482179	-0.0943958491	-0.0231133747	0.060942975999999996	0.1740669986	0.019876228899999997	-0.0014366123000000002	-0.0681545368	0.1498353042	0.0386883622	-0.0293106921	-0.0206196949	-0.0265328427	-0.0435117659	0.061675557199999995	-0.0060453381	-0.007968621700000001	0.12341673630000001	0.1116199262	-0.0242956894	-0.05880437440000001	-0.043396011100000006	-0.013522698	0.012907711499999999	0.0080023402	0.136584176	-0.0950808748	-0.0395359039	-0.001540445	0.0603046629	-0.056038455300000005	0.0157287331	-0.0437792322	0.0005911827999999999	0.056122145400000004	-0.0756604278	-0.0196367483	0.0402043487	-0.1697555536	0.1364574637	0.054825052699999995	0.0387887215	0.0432593621	-0.0368859972	-0.0835912982	-0.026520257599999996	0.0797655859	-0.0289564775	0.0534510099	-0.1134587225	0.04238585	-0.085601496	0.029708422999999998	-0.024585842799999997	-0.0499195371	0.0801877486	-0.0724263711	-0.043646325199999995	-0.12592993130000002	-0.0010055288	0.1179885126	0.002625853	0.08638668890000001	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0	0.0	0.0341209	-0.002489100000000001	0.0011642358168099999	6.195618810000005e-06	-0.00159766	-1.3320000000000044e-05	1.7742240000000112e-10	2.5525174756e-06	-0.0844277	-4.069999999999074e-05	0.007128036527289998	1.6564899999992466e-09	0.0018539	-7.54999999999983e-06	3.436945210000001e-06	5.700249999999745e-11	0.000616812	-9.801199999999997e-05	3.80457043344e-07	9.606352143999992e-09	0.0	0.000163545	2.6746967025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31542.080078125	96.50390625	994902815.65485	9313.003921508787	20484.08984375	3.8125	419597936.7268219	14.53515625	20831.681640625	50.48828125	433958959.9763527	2549.0665435791016	1.131927	22.716972	0.08031779	-0.044056508200000004	-0.11901293539999999	-0.0255004173	0.0028090286	-0.038578584900000004	0.0926735134	0.0633779533	-0.05950479440000001	-0.076276747	-0.08711854990000001	-0.0498796171	0.0407770958	0.1575051753	0.052711676799999996	-0.0521268166	-0.0572774685	-0.11535927	0.0886769297	0.050373894	-0.0056124737	-0.019866829	0.021190424500000003	0.0019509878	-0.0397824748	0.0063322163	-0.0410130678	-0.1317651938	-0.07094136150000001	-0.047504105199999994	0.057217471900000004	0.0743841613	0.0397947164	-0.17391286739999998	-0.0811815011	-0.029265869700000002	0.1096927798	-0.0797849016	-0.051109271500000004	0.0166925354	-0.13226784519999998	-0.0139293851	0.0789029578	0.1660212388	-0.0013023622000000001	0.0535356312	-0.1539240634	0.0133313376	-0.0739641672	0.0552445821	0.11661645679999999	-0.0283002038	-0.0431135877	-0.057318416399999995	-0.1181927149	0.0422011984	-0.1451363018	-0.022223899	-0.0265891062	0.0479717489	-0.0267492358	0.08644404230000001	-0.08118466790000001	0.0386105148	-0.028818846699999998	0.0883720867	0.0368704504	0.0487749949	-0.0383437288	-0.0351636671	0.135211792	-0.10571820929999999	-0.0109309086	0.0735572038	0.0991748775	-0.0448075508	-0.0622084364	-0.0857427844	0.1358304834	-0.010212549599999999	0.050848171799999994	-0.0542560282	0.026116933300000002	0.0151215446	-0.08862837039999999	0.1156763422	-0.050411262699999994	-0.0436094441	0.061604028899999996	0.0770494612	0.0898202225	0.046221613700000004	0.0005254111	-0.19513447579999998	0.0436175988	-0.0760384122	-0.041190729599999996	0.026793462	0.1408620721	0.1202787883	0.2340109083	-0.048242875899999996	0.0336639102	-0.0048728269	0.0165225765	0.1227946005	0.0478621683	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0	0.0	0.0306789	-0.003442000000000004	0.00094119490521	1.1847364000000028e-05	-0.0437219	-0.04212424	0.0017744515955776	0.0019116045396099998	-0.07334849999999997	0.011079200000000023	0.005380002452249995	0.00012274867264000055	0.00169483	-0.0001590700000000001	2.8724487289e-06	2.5303264900000028e-08	0.000714824	9.801199999999997e-05	5.109733509759999e-07	9.606352143999992e-09	0.000216365	0.000216365	4.6813813225e-08	4.6813813225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
