csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
31668.15625	n/a	1002872120.2744141	n/a	20810.443359375	n/a	433074552.81375504	n/a	20934.99609375	n/a	438274061.44532776	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.00525e-05	n/a	1.0105275625000002e-10	n/a	-0.00647682	n/a	n/a	4.19491973124e-05	-0.0112927	n/a	0.00012752507329	n/a	0.000344665	n/a	1.18793962225e-07	n/a	5.38676e-05	n/a	2.90171832976e-09	n/a	0.000292311	n/a	n/a	8.544572072099996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31436.15234375	-232.00390625	988231674.1794586	53825.81251525879	20784.380859375	-26.0625	431990487.70755386	679.25390625	20957.544921875	22.548828125	439218689.15240866	508.449649810791	1.284789	26.05891	0.10144759729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.22627e-05	-2.2102e-06	1.5037381129000001e-10	4.8849840399999995e-12	8.517089999999998e-06	0.00648533709	4.205959717092968e-05	7.254082206809996e-11	0.0118751	0.0231678	0.00014101800001000005	0.0005367469568400001	-0.00031807	-0.000662735	1.011685249e-07	4.392176802250001e-07	-7.288739999999997e-05	-0.00012675499999999996	5.312573078759995e-09	1.6066830024999992e-08	-0.00035404400000000003	-0.0006463549999999999	4.177747860249999e-07	1.2534715393599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31475.9296875	39.77734375	990734149.6924437	1582.237075805664	20805.6015625	21.220703125	432873056.3775024	450.3182411193848	20963.796875	6.251953125	439480779.41625977	39.08691787719727	1.343541	27.25057	0.12018647436	-0.09817957470000001	-0.12178921529999999	0.12174853570000001	-0.1256419525	0.1071568014	-0.0736638268	0.1994327068	-0.09144700539999999	-0.011976798899999998	0.0808331187	-0.0387903296	0.1680573853	-0.036792555299999995	0.1285350324	-0.10084358630000001	-0.0097784346	0.0945001793	-0.1037010407	0.0586937076	-0.0971417432	0.0922656892	-0.0056412891	0.1969776214	-0.1365780428	0.0558633495	-0.08368351660000001	0.1283001834	-0.1382845324	0.11996660519999999	0.0062955761	-0.0202706238	-0.1413615215	0.056580882400000004	-0.0152509043	-0.054089826699999996	0.1040502592	0.2248124818	-0.2988732427	-0.12430795089999999	0.11011713529999999	0.0759007483	-0.07420878110000001	-0.0191432818	-0.023305045099999998	-0.0009289134	-0.1306853942	0.17423769890000002	0.08557420269999999	-0.1766316325	0.156229994	-0.10663151	0.022002051499999998	-0.2455749723	0.1192715141	-0.0201290723	-0.12557273730000001	0.0450451138	-0.19599686449999998	0.0936112889	-0.0451037388	0.0583261514	-0.0167434303	0.1871214547	-0.1238944977	0.1171771428	-0.0549730909	0.0153709444	-0.0267986599	0.1051219625	-0.00037438980000000004	0.0687048011	-0.2425505948	0.09904034869999999	-0.0437642278	0.023438543500000002	-0.0496998608	0.036883726400000004	-0.11672418949999999	0.0766267135	-0.2299174873	0.0931721661	-0.1214018067	-0.0531954943	0.2533667173	0.09586653390000001	0.0326592608	-0.0368870185	-0.0022160375	-0.0133307136	-0.0054775101	0.0977428724	-0.2575539685	0.0416666464	0.0914502404	0.0090906291	0.0265760528	-0.0585964518	0.1226193154	0.12259365929999999	0.122550903	0.0	0.0	-0.0181111	-0.0180988373	0.00032801194320999986	0.0003275679116118712	9.13415e-06	6.170600000000018e-07	3.807630436000023e-13	8.343269622249997e-11	-0.0123924	-0.0242675	0.00015357157775999997	0.0005889115562500001	0.000452687	0.000770757	2.04925519969e-07	5.940663530489999e-07	1.0587899999999999e-22	7.288739999999997e-05	1.1210362640999998e-44	5.312573078759995e-09	-0.00106679	-0.0007127460000000001	5.08006860516e-07	1.1380409041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31523.943359375	48.013671875	993759004.9250832	2305.312686920166	20824.703125	19.1015625	433668260.2443848	364.8696899414063	20998.5625	34.765625	440939627.0664063	1208.648681640625	1.340353	27.185904	0.12106173585	0.042836051900000005	-0.1720111082	-0.0349006585	-0.020244660600000002	0.0866032897	0.0169962498	0.2370466533	-0.0230006448	-0.1509381117	-0.0949599423	-0.1003398699	0.0953601934	0.09387064460000001	0.156957752	-0.0027928784999999997	-0.08475320970000001	-0.09702900789999999	0.05778756490000001	-0.1009602402	0.2286353126000001	0.0899790671	-0.1057682984	-0.0031785781	0.1730308446	0.0170192605	-0.1348326185	0.0243437754	-0.0188813704	0.1246898593	0.0094531077	0.0492608205	-0.0168867614	-0.040248814	0.024094705600000002	-0.1477871754	-0.13438765519999998	0.17398943260000002	0.06753866110000001	0.1252485557	0.039520892599999996	0.0066486746	0.0621030843	-0.13802811539999998	-0.0503306394	-0.0627921919	0.0415414956	-0.0320669072	-0.061460574500000004	-0.17265634059999999	0.0101782315	0.0238529474	0.05890512320000001	-0.0864189496	-0.0660922987	0.0642087611	-0.0675283894	-0.028410536400000002	-0.2486238594	-0.0161910291	-0.1158616234	0.051793909699999995	0.0638123924	0.08155573070000001	-0.0553177743	0.12887264380000002	0.0585894102	-0.0216584061	0.18439040829999997	-0.054381762	-0.0004627283	-0.1442474037	0.0522805303	-0.17953713100000002	-0.0137992245	0.137121723	-0.1724776445	-0.0656639022	-0.10050676189999999	-0.038767634700000005	0.0973229065	-0.19649328789999998	0.16805842850000002	0.1723633132	0.0364985146	-0.0660634953	-0.17034436690000002	0.0715713998	0.0823308207	0.12619635199999998	0.0451982393	0.0220615725	-0.005596138499999999	0.0015992635	0.11784524910000001	-0.1159991097	-0.0433854212	0.021280066099999998	0.122550903	0.1223201049	0.1219357633	0.0	0.0	-0.00718765	0.010923449999999998	5.166231252250001e-05	0.00011932175990249995	0.019356900000000003	0.019347765850000004	0.0003743360433864264	0.0003746895776100001	0.00974947	0.02214187	9.50521652809e-05	0.0004902624070969	-0.000670285	-0.001122972	4.49281981225e-07	1.2610661127839995e-06	-0.0	-1.0587899999999999e-22	0.0	1.1210362640999998e-44	-0.0008167889999999997	0.00025000100000000024	6.250050000100013e-08	6.671442705209996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31636.361328125	112.41796875	1000859358.083683	12637.799697875977	20867.521484375	42.818359375	435453452.9008522	1833.4118995666504	21013.697265625	15.134765625	441575472.77133566	229.06113052368164	1.150376	23.332661	0.1529588	-0.0265574369	-0.0064348283	0.09544685789999999	0.0774254761	0.06992899150000001	-0.2254859186	0.1310282491	0.158240085	0.05632144240000001	0.0664178089	-0.13100299140000002	0.18972427079999998	0.0160728341	0.2504170116	0.0355184219	-0.0198771645	0.0752585938	0.1465979265	0.0753893185	0.1160863876	0.032431135800000004	-0.1130395349	-0.11765925210000001	-0.0871686249	0.0007974672999999999	0.0597195192	0.14455545849999998	0.0036489227	-0.0864490211	0.006294039	0.1452580212	0.0698744771	-0.056345327800000004	-0.0503906367	-0.011434995600000001	-0.0692703643	-0.1922089886	-0.0441018614	0.0371396737	-0.11542421779999999	-0.0023363463	-0.0703792694	0.1061337857	-0.0099445421	0.19891973370000002	0.13255205960000002	0.0013736739999999999	0.0378435542	-0.022442955299999998	0.1303325752	-0.0071575312	-0.0391959473	-0.1576482577	-0.0887275504	0.0010927694	-0.0943275521	0.2175015356	-0.1205506408	-0.1785508371	-0.0263018244	0.2179113745	0.09791213230000001	0.1962905816	-0.22769716510000002	0.0044509699	0.0341982998	-0.1272207895	0.0614059382	-0.1242529568	0.0729190883	-0.011237966799999999	0.0884916318	-0.0160062649	-0.0737151087	-0.10799876970000001	0.1271850392	0.2000399123	-0.0663190828	0.096289603	-0.0103924246	-0.2278948461	0.0121227849	-0.0691905758	-0.06392070429999999	0.0481994662	0.1204421403	0.031267167400000004	-0.1140991083	-0.028508695	-0.0435549154	-0.0001517914	0.0735974753	0.0576252975	0.0333338014	0.0675386875	-0.022867229500000003	-0.0349495545	0.12241411630000001	0.1217736065	0.1207085716	0.0	0.0	0.00196392	0.00915157	3.8569817664e-06	8.375123346490002e-05	-0.0487517	-0.0681086	0.004638781393960001	0.00237672825289	0.0269179	0.017168430000000002	0.0007245733404099999	0.00029475498866490005	-0.000165631	0.000504654	2.7433628161000002e-08	2.54675659716e-07	0.00039754	0.00039754	1.580380516e-07	1.580380516e-07	-0.000548379	0.0002684099999999997	7.204392809999987e-08	3.00719527641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31573.451171875	-62.91015625	996882818.9027748	3957.687759399414	20839.30859375	-28.212890625	434276782.6655426	795.9671974182129	21030.701171875	17.00390625	442290391.7807045	289.13282775878906	1.128632	22.891632	0.090307829	-0.08482846210000003	-0.12480738720000001	0.14052335189999998	-0.0852575493	0.0733431141	-0.08296514719999999	0.19501081039999998	0.005666001899999999	0.0298621812	-0.0529093096	-0.16835099050000002	0.1532454277	0.0719111776	-0.0279911142	-0.0762951772	0.024456621600000002	-0.039963392400000006	-0.0253342705	-0.0028528626	0.058294443700000004	0.0531012874	-0.0204857017	0.0624073932	0.0695323793	0.08756411230000001	0.07206243650000001	0.0614027701	-0.078620395	-0.0030883381	-0.009282679200000001	-0.1199516332	0.10013021710000004	-0.07747989570000001	-0.0660170159	0.12293498189999999	0.0204432016	-0.09476027349999999	0.1818129021	0.0502996108	0.009893491899999999	-0.2922219018	-0.1158985484	0.07748902190000001	-0.019598671	-0.0072213484	-0.0111937142	0.0687421571	0.056067682699999996	-0.14024317349999998	0.1285521334	-0.1167321594	0.011529721000000001	-0.0806760639	0.0617878736	0.042972131399999995	-0.0729446532	0.0565054233	-0.2019914122	-0.0172288435	0.0775871788	0.1579141026	0.12292088289999999	0.1113786673	0.0497853449	0.1075408848	0.0006788726	0.0051265725	-0.030890280200000002	-0.0157937939	0.0450752402	-0.10936407039999999	0.0032225852	-0.0383749279	0.14675380289999998	0.1692516092	0.0575643422	-0.0199994759	0.12366250359999999	-0.059645353099999986	-0.0655688935	-0.0255522424	-0.1073356402	-0.0425766374	0.0357996566	-0.108286935	-0.11952396130000001	0.10994849470000001	-0.13609475	-0.17881980050000001	-0.0089311957	-0.013182068799999998	0.1679054426	0.0835631678	-0.0336952616	-0.1988025501	-0.08345666639999999	-0.011101426599999999	0.1222090316	0.1209553836	0.1188754878	0.0	0.0	0.000351909	-0.001612011	1.23839944281e-07	2.598579464121e-06	0.000442918	0.049194617999999996	0.0024201104401659237	1.9617635472400004e-07	0.0269128	-5.100000000004407e-06	0.0007242988038399997	2.6010000000044948e-11	-0.00042153	-0.000255899	1.7768754089999995e-07	6.548429820099998e-08	0.000191765	-0.000205775	3.6773815225e-08	4.2343350625e-08	-0.0008766269999999999	-0.00032824799999999995	1.0774674950399998e-07	7.684748971289998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31625.755859375	52.3046875	1000188433.676792	2735.780334472656	20840.150390625	0.841796875	434311868.30386734	0.7086219787597656	21061.03515625	30.333984375	443567201.85279846	920.150608062744	1.193691	24.21121	0.159683927	0.08314347230000001	-0.1210084631	-0.047676631100000005	0.093074049	0.0359537871	0.0195918708	0.131800582	0.0169409093	-0.1075425184	-0.1239083131	-0.1498226824	-0.0398781037	0.028458365099999997	0.0508077708	0.0053398338	0.15310704449999998	0.011905843999999999	-0.0188332272	-0.0724712119	-0.07799590519999999	0.0808910838	-0.0009513718	-0.0977977551	-0.09838799390000001	0.1044674688	0.1459916897	-0.0500501848	0.060838838099999994	-0.0152011551	-0.015600606000000001	0.012867608700000002	-0.17312548379999998	-0.0356445366	0.0333898759	0.0586638284	-0.10102204279999999	-0.118273024	-0.14283478289999998	-0.1062201388	0.0076101114	0.0181570197	0.08854267140000001	-0.0569960178	0.0011528404	-0.2307049916	0.0004667923000000001	-0.0689874533	-0.0864881816	-0.1042584047	0.0001540313	0.0863456777	0.0430873061	0.015235564699999999	-0.0430155761	0.18740536600000002	-0.0215646331	-0.027720477900000002	-0.1418536181	-0.0360166927	-0.0199656235	0.0837251628	0.011279438000000001	0.0014375194	0.08922085589999999	0.09505423810000001	0.082185686	-0.0682382111	0.08964074609999999	0.2160281002	-0.029910796	-0.0043903289000000005	0.008699421	-0.0470874906	-0.0848996319	-0.1361540731	0.056965410099999995	0.0722967695	0.10597690230000001	0.0397789423	-0.0172764787	0.1151398523	0.08027434110000001	-0.0051737652	-0.1386278311	0.0064615175	-0.0888745299	-0.0649310646	-0.0757377826	0.0010836155	-0.1134572825	-0.0806295778	-0.0591414699	-0.1466922217	0.0598288679	0.1772534729	0.007642129599999999	0.2322402155	0.1219357633	0.1198672619	0.11644571279999999	0.0	0.0	-0.0181322	-0.018484109	0.00032877667684000003	0.0003416622855238811	-0.031434	-0.031876918	0.0010161379011787237	0.0009880963559999998	0.0873255	0.06041269999999999	0.00762574295025	0.00364969432129	-0.000203619	0.000217911	4.1460697161000015e-08	4.7485203920999993e-08	-0.000211736	-0.000403501	4.4832133696e-08	1.62813057001e-07	-0.000519835	0.000356792	1.2730053126399998e-07	2.70228427225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31722.599609375	96.84375	1006323325.9767188	9378.7119140625	20812.9296875	-27.220703125	433178042.1768189	740.9666786193848	21129.72265625	68.6875	446465179.53004456	4717.97265625	1.177553	23.883896	0.0742998	0.0099484216	0.0075248721999999985	0.019223549	-0.0199006978	0.0621857779	-0.0817048739	0.086757105	-0.0359538928	-0.0582717891	-0.0011257729	-0.17217196640000001	0.051631973600000006	0.0007648186999999999	0.011189843	0.052401864000000006	0.0714368379	-0.0031342556	0.0104652107	-0.0705474087	-0.0031625037	-0.0993840877	0.054203519299999996	-0.0631849215	-0.027631211	-0.22588828519999998	-0.056963924900000004	0.0346313833	-0.0851013026	-0.1360098093	-0.1551733918	-0.0025702282	-0.0070461075	0.0875343356	0.049403353	0.2131521445	0.1123183908	-0.0636280481	-0.0060459197	0.1445028848	-0.1811091245	0.1110720597	-0.0066887838	-0.037832267999999995	0.0890650082	-0.0891489877	-0.0570915684	-0.0594187655	-0.011505844599999999	-0.0217010639	0.014591075700000001	-0.1193732057	-0.1383144626	-0.0919454337	-0.0350114554	-0.0011389439	-0.07541632969999999	0.045670330300000006	-0.08598597359999999	0.0283314154	-0.0408555482	0.0973783324	0.0725833005	0.0455852754	0.1030475411	-0.0014443638	0.09638857449999999	0.0133375074	0.0566244946	-0.0391334007	-0.1438803017	-0.0607157737	0.1452170033	0.1162767327	0.2056770575	-0.045719829299999994	0.1099544181	-0.0123381381	-0.010383416500000001	0.0560971113	-0.036186840299999995	0.0961872944	0.0814655109	-0.0832677172	-0.045861560700000005	-0.0248835472	0.1974257968	0.1187762131	0.2007566955	0.146620818	-0.0632328372	0.0253893416	-0.07605920070000001	0.053736346500000004	-0.057385928499999996	0.060305815199999994	0.0161654673	0.058093945099999995	0.121594464	0.11851166960000001	0.113431443	0.0	0.0	-0.0181231	9.100000000001468e-06	0.00032844675361	8.281000000002671e-11	-0.0415006	-0.010066600000000002	0.00010133643556000003	0.00172229980036	0.0579164	-0.0294091	0.00335430938896	0.0008648951628099999	-0.0002279	-2.428099999999997e-05	5.193840999999999e-08	5.895669609999984e-10	-0.000688745	-0.000477009	4.743696750250001e-07	2.2753758608100003e-07	-0.000324825	0.00019501	3.802890009999999e-08	1.05511280625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31784.03125	61.431640625	1010224642.5009766	3773.8464698791504	20807.9765625	-4.953125	432971888.6255493	24.533447265625	21104.548828125	-25.173828125	445401981.2387123	633.721622467041	1.606077	32.575485	0.1190384	-0.1100879077	0.0222431995	0.0717773021	-0.1082820958	0.0589199745	0.0158622655	0.2040011779	-0.0185744014	-0.014228186399999999	0.252970629	-0.13770356539999998	-0.0293965404	-0.0143386628	-0.1975811672	-0.35020013710000003	-0.0422823975	-0.07627441139999999	-0.05932635360000001	0.17627543760000006	-0.1772487025	-0.1937823279	0.2494296684	0.1042739808	0.0725540642	-0.060223791799999996	-0.0540900424	-0.17741874649999995	0.0313157177	-0.0589853257	0.1763690773	0.0609823821	0.030696917799999997	-0.0769520421	-0.08280057910000001	-0.1190494177	0.0984542265	-0.0467452967	0.1408893468	0.08642677300000001	0.0790688991	0.0174966754	0.1312230877	-0.015498392199999999	-0.0736052505	0.08665349160000001	0.0652606362	-0.0642937829	0.1141884	0.0004941909999999999	0.063668564	-0.0971484982	0.11355459949999999	-0.22647399199999999	-0.0907629971	-0.09246848	-0.07343818349999999	-0.0707120552	-0.18484522309999998	0.05320641	-0.0493162831	0.2230567116	0.028057139100000003	-0.170614446	0.060407357099999996	0.0860548391	-0.2328306977	0.16102881759999998	-0.2737205674	-0.0150595079	0.0016491003	0.2492874983	0.0015174687	0.30136219399999997	-0.0643186028	0.0431702222	0.0225508056	-0.2583830495	0.0271935709	-0.038287850400000004	0.1593004969	-0.04368062	-0.043518359699999995	0.1549093249	-0.0812421362	0.0719132271	0.09625129460000001	-0.0641996921	0.0482197396	0.0620923387	0.0243702352	-0.1047439452	0.1073406724	0.0354618429	0.0570436447	0.0178357319	0.1499925508	-0.0378601576	0.121185324	0.1168916313	0.10984780820000001	0.0	0.0	-0.0203275	-0.0022044000000000018	0.00041320725625000013	4.8593793600000086e-06	-0.0961573	-0.0546567	0.0029873548548899997	0.009246226343290002	0.0624914	0.004574999999999996	0.00390517507396	2.093062499999996e-05	0.000573527	0.000801427	3.28933219729e-07	6.42285236329e-07	-0.000819705	-0.00013095999999999995	6.71916287025e-07	1.7150521599999992e-08	-0.000105166	0.000219659	4.8250076281e-08	1.1059887556e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31710.873046875	-73.158203125	1005579469.3950232	5352.122684478761	20784.373046875	-23.603515625	431990162.95166403	557.1259498596191	21080.470703125	-24.078125	444386245.0653114	579.756103515625	1.659933	33.667824	0.17903464999999996	0.0565607068	0.0898922717	0.0909391075	0.0848128983	0.048059621500000003	0.1163728719	0.0656320415	0.0288732267	-0.0859617717	0.19594519289999998	-0.0255358511	-0.2508966048	-0.2438181552	-0.0199200226	-0.0948464581	0.035785455	-0.1685803802	0.1005340476	0.0708855597	-0.0696467103	-0.19836536780000005	-0.0162021594	-0.1305351192	0.0077365881000000004	-0.21742314059999998	0.0595587134	0.0574015267	0.0164027442	-0.0109184759	-0.09484523339999999	0.0174336437	-0.0312752092	-0.061128481900000003	0.0684350609	-0.0583603174	-9.402319999999999e-05	0.1565812405	0.011760206	-0.1599918487	-0.11031961970000001	-0.017203527	-0.1499859916	-0.042861057300000005	0.026959784700000003	0.022314419300000003	-0.0824174058	0.09269311029999999	-0.0397256617	0.128961284	0.077466438	0.042332984500000004	-0.0468068461	0.07231948269999999	-0.026848050499999998	0.1131355014	-0.039377404	-0.1320603616	-0.0493363303	0.0297667819	-0.2088906584	0.1300485217	-0.2219622218	-0.1836643111	0.1025179289	-0.0886960191	-0.024637085299999997	0.2072800367000001	-0.033402634900000006	0.0238086556	0.035110541099999996	0.1762210884	0.22460420620000002	-0.068074194	0.1160280594	-0.0575456409	-0.10385323240000001	0.10673492220000001	-0.0707403009	-0.0043772837	0.0181347764	-0.0169137156	0.0322383096	-0.1231697908	0.12428142699999999	0.11440644300000001	0.0031670459999999998	-0.0750952514	0.0548646338	-0.0045139561	7.33257e-05	0.1437629473	-0.0387587633	0.0475826816	-0.0824222608	-0.136203989	-0.134761434	-0.0972778367	0.1207085716	0.11501076210000001	0.1057127965	0.0	0.0	-0.0119135	0.008414000000000001	0.00014193148225	7.079539600000002e-05	-0.152752	-0.0565947	0.00320296006809	0.023333173504	0.121305	0.058813599999999994	0.014714903024999997	0.00345903954496	-0.000305459	-0.0008789860000000001	9.3305200681e-08	7.72616388196e-07	-0.000635467	0.000184238	4.03818308089e-07	3.394364064399999e-08	-0.000146189	-4.102299999999999e-05	1.6828865289999992e-09	2.1371223721e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
