name	intensity-avg	volume
Left-wm-bankssts	96.4505	3461.5
Left-wm-caudalanteriorcingulate	102.8425	2303.3
Left-wm-caudalmiddlefrontal	97.336	8098.6
Left-wm-cuneus	93.4515	2565.9
Left-wm-entorhinal	78.89399999999999	1103.5
Left-wm-fusiform	90.8665	7069.6
Left-wm-inferiorparietal	96.3779	10254.0
Left-wm-inferiortemporal	85.9694	7536.6
Left-wm-isthmuscingulate	100.8631	4073.2
Left-wm-lateraloccipital	89.8832	9711.7
Left-wm-lateralorbitofrontal	91.8634	7573.0
Left-wm-lingual	86.1872	5166.3
Left-wm-medialorbitofrontal	93.804	4026.8
Left-wm-middletemporal	86.0272	5936.3
Left-wm-parahippocampal	88.7416	1433.6
Left-wm-paracentral	96.1765	3333.3
Left-wm-parsopercularis	94.73299999999999	3580.7
Left-wm-parsorbitalis	88.691	1025.4
Left-wm-parstriangularis	95.0824	3249.5
Left-wm-pericalcarine	90.5212	3607.9
Left-wm-postcentral	91.6236	6251.3
Left-wm-posteriorcingulate	101.5144	4274.2
Left-wm-precentral	95.7922	13442.7
Left-wm-precuneus	98.2839	9112.7
Left-wm-rostralanteriorcingulate	99.62899999999999	2700.5
Left-wm-rostralmiddlefrontal	96.492	12842.1
Left-wm-superiorfrontal	93.6354	18229.9
Left-wm-superiorparietal	98.305	12754.9
Left-wm-superiortemporal	92.4181	8015.5
Left-wm-supramarginal	98.5998	9112.9
Left-wm-frontalpole	92.059	308.5
Left-wm-temporalpole	73.7259	574.5
Left-wm-transversetemporal	95.8471	833.6
Left-wm-insula	92.6067	9271.5
Right-wm-bankssts	97.05	2702.3
Right-wm-caudalanteriorcingulate	101.5222	3004.7
Right-wm-caudalmiddlefrontal	94.8526	5769.7
Right-wm-cuneus	90.7335	2296.1
Right-wm-entorhinal	77.9944	926.4
Right-wm-fusiform	89.9097	6711.4
Right-wm-inferiorparietal	94.369	10086.3
Right-wm-inferiortemporal	85.5612	6734.6
Right-wm-isthmuscingulate	99.8562	3221.4
Right-wm-lateraloccipital	90.2143	11191.0
Right-wm-lateralorbitofrontal	93.3617	8511.8
Right-wm-lingual	86.8439	5257.4
Right-wm-medialorbitofrontal	95.0693	4678.2
Right-wm-middletemporal	88.2756	6875.1
Right-wm-parahippocampal	85.51700000000001	1492.5
Right-wm-paracentral	96.4266	4913.7
Right-wm-parsopercularis	95.5937	3549.2
Right-wm-parsorbitalis	85.4089	1472.1
Right-wm-parstriangularis	94.0358	3231.2
Right-wm-pericalcarine	86.8707	3222.0
Right-wm-postcentral	90.4621	6626.3
Right-wm-posteriorcingulate	99.8885	4412.6
Right-wm-precentral	92.9105	12860.6
Right-wm-precuneus	96.819	8755.6
Right-wm-rostralanteriorcingulate	99.5682	1936.0
Right-wm-rostralmiddlefrontal	94.8556	14455.8
Right-wm-superiorfrontal	93.5036	17740.0
Right-wm-superiorparietal	96.4037	12377.1
Right-wm-superiortemporal	91.5121	6747.8
Right-wm-supramarginal	96.2363	7923.0
Right-wm-frontalpole	86.5942	277.5
Right-wm-temporalpole	78.8094	608.0
Right-wm-transversetemporal	96.8561	681.3
Right-wm-insula	91.6199	9506.2
Left-UnsegmentedWhiteMatter	100.2641	30831.9
Right-UnsegmentedWhiteMatter	99.2785	33457.6
