csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
35741.66796875	n/a	1277466829.1883698	n/a	23726.943359375	n/a	n/a	562967841.1789894	24353.228515625	n/a	n/a	593079739.1342506	n/a	n/a	n/a	-0.029435116	0.1117301112	-0.09742119390000001	0.0347611084	0.0890811343	-0.0813140077	-0.042741657599999996	0.0376098	-0.1661066735	0.026035299799999998	-0.0443043717	0.09687832310000001	-0.007567229	0.063872633	-0.10912027490000001	0.0971717641	-0.1898028592	0.0623730254	-0.10648230060000001	0.22464759760000005	-0.0639901013	0.1114742542	-0.061532804	0.0306111248	-0.1681124346	0.1106244373	-0.10556056220000001	0.057745528399999996	-0.007773719599999999	-0.149768224	0.0617921757	-0.025849103	0.28224222039999997	0.029683493	-0.0345572795	-0.08231947469999999	0.025205679900000003	0.0435586046	0.035080669700000004	-0.0028196044	-0.0481189195	-0.082357455	0.0874322406	-0.0462762079	-0.0068935314	-0.1133832617	0.0082231477	0.0322658234	0.0085027656	0.0887472404	0.008064270600000001	-0.1516189373	0.0617650275	-0.0648422972	0.0862943798	-0.0272138599	0.04442615849999999	0.06459490679999999	-0.0577418464	0.09071886359999999	-0.1294877315	0.0145224998	-0.19385934670000002	0.0908793592	-0.0134462869	0.0690173369	-0.0798167016	0.08513573699999999	-0.1673031156	0.0730702038	-0.1394037035	0.19041579120000002	-0.0949982408	0.0977966166	-0.0253604871	0.1136830551	-0.0197501499	0.0723834192	-0.032467057599999995	0.040001701800000004	-0.1275294516	0.08986670140000001	0.0012133207000000002	-0.1551562843	-0.0450970334	0.1489740799	-0.10190186550000001	-0.0013903456	0.1464542123	0.0275398779	-0.0726118386	-0.013778168600000001	-0.07706540519999999	0.0958340822	0.0912299508	-0.0431684861	-0.0707854058	-0.008527921400000001	0.1090698118	-0.0136435948	-0.1188239052	-0.0183490147	-0.0093679387	0.1217078847	0.1216831682	0.1216419777	3.58275e-05	n/a	n/a	1.28360975625e-09	0.0205441	n/a	0.0004220600448099998	n/a	0.0316685	n/a	0.0010028938922500002	n/a	0.0	n/a	n/a	0.0	0.0008514489999999999	n/a	7.249653996009998e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
35534.72265625	-206.9453125	1262716514.256607	42826.362365722656	23765.4296875	38.486328125	1481.197452545166	564795648.2315062	24332.2421875	-20.986328125	440.425968170166	592058009.8711548	1.333506	22.865297	0.1027895675	0.0809528434	-0.0743324609	0.056625218899999996	0.0953786467	-0.0670761751	0.09241578060000001	-0.0613903356	-0.024184547	0.0423267975	-0.0689084464	0.0317293688	0.0412977418	-0.1287904733	0.0387854459	-0.0890467936	-0.0460185991	-0.0384234604	0.0496383478	-0.0078940921	0.1744801804	-0.019767698400000002	0.030912906400000002	0.0448713718	0.1104940192	0.1142676489	-0.11871940119999999	0.1191632613	-0.022733507599999998	0.0726472749	-0.21345025690000002	0.0301668958	0.11307392779999999	-0.11445134970000001	0.030797552599999996	-0.025587114100000002	0.028313410499999997	0.1122156266	0.2195545227	-0.0125019124	-0.0296756508	0.0430196635	0.0447297669	0.0658357649	-0.1177628091	-0.0051514110999999994	-0.06924113400000001	-0.0306406964	-0.0763620018	-0.1431174255	0.0375042336	-0.0435709226	0.1052292611	-0.0362852818	-0.1422167497	0.0160403158	0.061649493799999996	0.1046803721	-0.061018070099999995	0.0858208875	0.0195641728	0.0533315995	-0.0038316776	-0.0728002242	-0.0699724382	0.0624251074	-0.0515871892	-0.0102479117	0.0695218896	0.0674986483	0.082420569	-0.0139133922	0.0759366408	-0.1516078948	0.0742060684	-0.0424212539	-0.0811411073	-0.0507435124	-0.010847664	-0.0572476125	-0.004512895	0.0888661445	-0.11342769890000001	0.0597635121	-0.0276998187	-0.0518779186	-0.21159729239999997	-0.0205150698	0.105605633	0.1902724318	0.1517452538	0.0127352101	-0.1961182222	-0.13447015310000002	0.0602770486	0.0622203404	-0.0382890675	-0.059943119	0.0401588176	0.028841082400000002	0.037429677599999996	-0.14000471539999998	-0.009565795799999999	0.0147595143	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00258148	-0.0026173075000000003	6.8502985495562525e-06	6.664038990400001e-06	0.0318122	0.011268100000000005	0.00101201606884	0.00012697007761000004	-0.00533801	-0.03700651	2.84943507601e-05	0.0013694817823801	-0.000561567	-0.000561567	3.1535749548899996e-07	3.1535749548899996e-07	0.000375063	-0.0004763859999999999	1.4067225396900002e-07	2.2694362099599986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35738.37890625	203.65625	1277231726.846695	41475.8681640625	23752.314453125	-13.115234375	172.00937271118164	564172441.8801308	24398.16796875	65.92578125	4346.2086334228525	595270600.2313385	1.273731	21.840351	0.0616288	-0.033996952000000004	0.0252931542	-0.0977904341	0.1068714072	0.025700793	0.0618053458	-0.0418219861	0.10773250640000001	-0.0488906826	-0.1715638405	0.0933333817	0.0547059379	-0.0086625675	0.2438176609	-0.027893874300000003	0.0776270414	-0.0015878002	-0.0297444646	-0.036082534	0.0183783809	-0.0394312523	-0.0847451305	0.040231506800000004	-0.12187227630000001	-0.08299122440000001	0.0967247381	-0.0272245255	-0.0886122858	0.0275630889	-0.0341496106	0.1087690435	0.1163115797	-0.08115730269999999	0.016372934	-0.1049865143	-0.014971658600000003	0.0814653647	0.0160315868	0.057945982300000004	0.0046859958	0.0280129185	0.07720034860000001	-0.012322636000000001	-0.064116187	-0.0132165257	-0.029136311499999998	-0.3123260183	0.24653679039999998	0.0054530709	-0.0577581976	0.0035668771999999996	-0.0710202132	0.1067388151	-0.0365805386	-0.1337301747	0.026134363100000002	0.1455221734	0.022040371899999998	0.089447391	-0.005425110699999999	0.07947811269999999	0.0863776663	-0.2067460351	-0.1161994674	-0.1643566685	0.09832368720000001	-0.0793372021	0.1078488115	0.079709998	-0.0012858995	-0.0284818401	-0.0940747789	-0.0646956098	-0.0024821632	0.0116677113	0.0855229574	-0.0823874629	0.0809465331	-0.1299772059	-0.023596473	-0.0046687224	0.05889269110000001	-0.0596846628	0.0712031381	-0.1270597879	-0.0698653277	0.027120388500000002	0.099349994	0.0126235309	0.0277889325	-0.056681286	-0.0560847216	0.0925043442	0.0710692457	0.0763188119	0.022169538199999998	-0.0742837452	-0.1254793914	0.0418366535	0.12074522	-0.053786306	0.1736073954	-0.2176967684	0.1215101995	0.120893123	0.1198669825	-0.00360224	-0.00102076	1.0419509775999997e-06	1.29761330176e-05	0.0317858	-2.639999999999587e-05	0.00101033708164	6.96959999999782e-10	-0.0214931	-0.016155089999999997	0.0004619533476099999	0.0002609869329080999	0.0	0.000561567	3.1535749548899996e-07	0.0	0.0007020269999999999	0.00032696399999999985	4.928419087289999e-07	1.0690545729599992e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35746.93359375	8.5546875	1277843261.3559725	73.18267822265625	23790.130859375	37.81640625	1430.080581665039	565970326.3061867	24377.384765625	-20.783203125	431.94153213500977	594256888.0113258	1.396527	23.945902	0.07222669999999999	-0.04767809730000002	0.007906681899999999	0.2359988227	0.0956623198	-0.0637634967	0.112551446	-0.037056643	0.0913582199	0.2276787666	-0.08149110450000001	0.10661809259999999	0.1536263296	-0.2876229393	0.1119035761	-0.0944842374	0.1842927595	-0.0030671940999999997	0.0242562336	-0.0056256859999999995	0.048563862	-0.0029786071999999995	-0.0017044629999999998	-0.054753706299999996	-0.0376880021	-0.0427365123	0.10626316960000001	-0.0924716484	-0.0223684667	0.0172697418	0.176772254	-0.0646703287	-0.09352257	0.0009436973	-0.0118878934	-0.0555679257	-0.1080020353	-0.2212032074	-0.0273561059	0.0301658762	-0.019883680600000002	0.0442587336	-0.050135867300000005	-0.0120208554	0.0572909925	-0.0388470462	0.019890014299999998	0.14230130300000002	-0.0157808257	0.123484682	0.0075545129	0.08332580440000001	0.0384588368	-0.2053691575	-0.0142110472	-0.17240103010000002	-0.0184354567	0.1253497441	-0.0347111812	0.1570931402	-0.042958260199999994	0.20171374239999998	-0.0625853665	-0.10452003039999999	-0.1226695284	0.05203194059999999	0.016350966	-0.0906248192	0.3175590612	-0.0691652909	-0.022834306000000002	-0.0229073263	0.106118663	0.00044286120000000003	0.0785117706	0.056127489	-0.0561806487	-0.0830715182	0.1157303416	0.0013642323999999999	0.11335642580000001	-0.024629898900000002	0.0329354303	-0.0920322856	0.10209237560000001	0.0388649666	0.07928323799999999	-0.0773407959	0.0152330921	-0.1258753618	-0.08520231519999999	0.1331705027	0.1086385034	-0.0650179065	-0.0532587273	-0.201618675	0.0099277571	0.1029567887	-0.1091566319	0.0215732453	-0.049189578	0.1248696965	-0.0785243836	0.0348457015	0.1213126213	0.12010478890000001	0.1181006348	-0.00666669	-0.00306445	9.390853802500004e-06	4.44447555561e-05	0.0317392	-4.6600000000000814e-05	0.00100737681664	2.1715600000000748e-09	-0.0459402	-0.024447100000000003	0.00211050197604	0.0005976606984100003	0.000623241	0.000623241	3.88429344081e-07	3.88429344081e-07	0.000431897	-0.00027012999999999994	1.86535018609e-07	7.297021689999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35596.52734375	-150.40625	1267112758.9343414	22622.0400390625	23728.919921875	-61.2109375	3746.778869628906	563061640.6587563	24377.421875	0.037109375	0.001377105712890625	594258697.2717285	1.445293	24.78208	0.1856552077	0.0371032764	-0.06684341320000001	-0.115302659	0.002054604	0.0342083939	0.1559136115	0.0487436183	0.0516865363	-0.0833007687	-0.0463319451	0.1409830926	0.060772804000000014	0.0462999017	0.0966311493	-0.1615468284	0.2773818305	0.10602930810000001	0.2489199092	-0.0894075736	-0.0190355238	0.1062675112	0.0893959931	0.046977260800000004	-0.11658524880000001	0.025607003599999997	0.0319696253	0.2524983131	-0.0779149717	-0.0383422574	-0.0487276762	-0.0069587275	-0.0147966498	0.0759535253	-0.0514934982	-0.0654916466	0.11422219939999999	-0.0385204924	-0.1416231055	-0.028836683300000002	0.053036350700000005	0.0673582354	0.0345129325	0.0881257898	-0.0027010295	-0.036990259500000004	-0.09808269289999999	0.0774301477	-0.0028948461	-0.022556631	0.07290562769999999	-0.049995395	0.0388618835	0.1341743767	-0.0107041279	-0.0093705531	-0.11550147109999999	-0.06843000099999999	0.07028915849999999	0.1329300707	-0.081586052	-0.0365476012	-0.0516383702	-0.1421468461	-0.142987985	-0.0644765821	0.0363818272	-0.1915263786	0.1268750537	-0.2113923106	-0.0667034509	0.177637043	-0.0461614638	-0.1509502094	0.0385536603	-0.0010581521000000002	-0.0605263563	-0.048705126900000006	-0.0243972008	0.0877486382	-0.1553985042	0.035325467	-0.0032486296	-0.092667309	-0.09106744230000001	0.0662733754	0.057388405199999985	0.1287130366	-0.1494402425	-0.07244886980000001	0.0834570095	0.0175001638	0.08630235720000001	-0.045201991100000005	0.0804544037	0.06865985849999999	-0.043792424100000005	-0.11078731720000001	0.11358066650000001	0.0369016136	0.10322765240000001	0.10991119460000001	-0.026904592999999997	0.0547525233	0.12104935019999999	0.11905633460000001	0.11575891279999999	3.81477e-05	0.006704837700000001	4.4954848583341294e-05	1.45524701529e-09	0.100207	0.0684678	0.010041442849000002	0.004687839636839999	0.00522797	0.05116817	2.7331670320900007e-05	0.0026181816211489	-0.000162628	-0.0007858689999999999	6.175900851610001e-07	2.6447866384e-08	0.000832316	0.0004004190000000001	6.92749923856e-07	1.6033537556100006e-07	-2.64698e-23	-2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0
35846.4140625	249.88671875	1284965401.1401978	62443.3722076416	23779.05078125	50.130859375	2513.103061676025	565443256.0572662	24372.052734375	-5.369140625	28.82767105102539	593996954.4871559	1.432866	24.568987	0.1596902172	-0.1713666151	-0.0417436565	0.0865912661	-0.028560496299999998	-0.1546739812	-0.1019017863	0.057269111799999994	0.1747401925	0.0631174362	-0.073814436	0.0069783097	0.0459303829	-0.1102373019	0.0795074452	-0.024118099100000002	-0.026471074700000003	0.0180340476	0.0611971676	-0.048531079000000005	-0.17695684879999998	0.0078630347	-0.13532295960000001	-0.1213775416	0.111049163	-0.0329922287	-0.1295544231	-0.014460267800000001	0.1010247794	-0.1601297061	0.0146522528	0.044934625	-0.0644645498	0.037372851299999996	-0.0602485024	-0.043023417599999995	0.08780042130000001	-0.0365190308	-0.1696914433	-0.1307721343	-0.0651366983	-0.0162672427	0.118912159	-0.06494825929999999	0.0144461403	-0.1153037001	0.069860002	0.1487682483	0.0775308933	0.0573614238	-0.0423368879	0.20883385370000002	0.0164985627	-0.0530008592	-0.0645355717	-0.046721750199999995	0.20656486329999998	-0.0483296495	-0.12447895980000001	0.0066815275	-0.033359927000000004	0.1183835951	-0.0784335613	-0.1536646873	0.0006327858	-0.044038372199999995	-0.1273364182	0.07118519400000001	0.051263190599999994	0.010804960800000001	-0.0466580066	0.1398217891	-0.0240260545	0.1364011825	-0.0350147995	0.1076395942	-0.045993898899999996	0.041443062200000005	-0.0381192071	-0.1048842203	0.1512180466	-0.0159693459	0.06843718309999999	-0.0647216817	-0.068891023	0.0355165737	0.015292201299999999	0.014507070300000001	-0.0623258046	-0.1054438689	-0.09632538980000001	0.1933979886	-0.017948686000000002	0.1875122877	-0.1338149491	0.0537356192	0.05655694660000001	-0.0344712042	0.1933761682	0.1485710125	-0.0276833293	-0.0276953242	0.0404598532	0.025961319	0.1207205288	0.11775003070000001	0.11285322490000001	4.19949e-05	3.8471999999999985e-06	1.4800947839999993e-11	1.76357162601e-09	0.016625499999999998	-0.0835815	0.0002764072502499999	0.006985867142250001	-0.0424993	-0.04772727	0.0018061905004900004	0.0022778923016529003	0.000367535	0.0005301629999999999	2.8107280656899986e-07	1.35081976225e-07	0.000869705	3.7388999999999984e-05	7.563867870250002e-07	1.3979373209999984e-09	0.0	2.64698e-23	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0
35368.85546875	-477.55859375	1250955937.1693268	228062.21046447754	23724.388671875	-54.662109375	2987.946201324463	562846617.8541908	24312.484375	-59.568359375	3548.3894386291504	591096896.4846191	1.360421	23.326803	0.1187233349	0.0870286125	0.077976235	0.0844713127	0.025786018900000002	-0.0013914402	-0.051829323600000005	-0.0785462378	-0.12324266769999999	-0.0233345192	0.10347261869999999	-0.0506810413	-0.022031711699999998	-0.13046633119999998	0.033982472	0.0372755239	-0.06370064639999999	0.0963890606	-0.0241468463	-0.024084246899999998	0.044095337199999994	-0.1087421533	-0.0029826328	-0.0576155936	0.0779108452	-0.0654088687	0.1094579801	0.1043975517	0.018751998	0.0163438037	0.0336146896	-0.0778163984	-0.048917719900000003	0.1638272029	0.060729036500000014	0.0038749843	0.098926347	-0.0011551709	0.0733684293	-0.10775838	0.0793020371	-0.1702335783	0.091512046	-0.22921740710000002	-0.0091055221	0.046199857000000004	-0.0217453959	-0.1626140559	-0.047306698700000004	-0.0712192831	0.0173839818	-0.0790449374	-0.0139044925	-0.11580491970000001	0.0608891404	-0.09812100210000001	-0.08288298200000001	-0.0582675734	-0.038280026099999996	-0.08589955619999999	0.0676058667	-0.10230279390000001	-0.0031786486	0.07208240610000001	0.010710602	0.026328359300000003	-0.07255147969999999	-0.011294983799999998	0.0420572937	0.0540080412	0.055485936500000006	-0.053783669900000004	-0.0050434261	-0.0520950252	0.1836706828	0.1312996083	0.018861013200000002	0.0545445098	0.0322488706	0.0629074053	0.012085707900000001	-0.0683946248	-0.0475720158	0.0593735704	-0.040140867999999996	0.1014829392	0.1131722609	0.0129995735	-0.0010560875	0.0253283325	-0.0359361982	0.0622596246	0.04052975	0.2133327734	-0.11334590720000001	-0.10793251449999999	-0.0687558934	-0.0704664571	0.0226789641	-0.1706075913	0.0770696029	-0.042627884500000005	0.10485366439999999	-0.0736040258	0.120326335	0.1161887065	0.1093977275	-0.0103167	-0.0103586949	0.000107302560031286	0.00010643429889000001	0.052334500000000006	0.035709000000000005	0.0027388998902500013	0.0012751326810000005	-0.00661846	0.035880840000000004	4.38040127716e-05	0.0012874346791056006	0.00012668100000000002	-0.000240854	5.8010649315999994e-08	1.6048075761000006e-08	0.000375063	-0.000494642	1.4067225396900002e-07	2.44670708164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35616.0390625	247.18359375	1268502238.5015259	61099.72901916504	23718.48046875	-5.908203125	34.90686416625977	562566315.7464752	24352.216796875	39.732421875	1578.6653480529785	593030462.9220009	1.322344	22.673908	0.10381985000000002	-0.0489213837	-0.1989388238	0.0054366863	0.0164158722	-0.1615381222	0.056077305599999995	0.0057536784	-0.0254943173	-0.0968499633	0.1040287543	-0.1874074376	-0.068771926	0.007422332199999999	-0.11153441119999999	0.0826899569	-0.11990456099999999	-0.0556791238	0.012769794099999999	-0.0381117302	0.042097004900000005	0.0381796645	-0.1711393653	0.0051782929	-0.0587780158	-0.0575181704	0.040941814900000005	0.022786232799999997	-0.1912671116	-0.07927062530000001	0.0309752379	-0.1434099788	-0.1853831159	0.06967069299999999	0.09893784119999999	-0.1975363402	0.0300795735	0.0420842533	-0.0015429541	0.15040838939999998	-0.0615967614	0.077989763	-0.041348784900000005	0.0261510165	-0.0962310172	0.1753957011	-0.06630277700000001	-0.0247414177	-0.0589642333	0.029233597099999998	-0.0446642333	0.1011896597	0.1799734939	0.0561000721	-0.027053389100000002	0.0970334114	-0.0775592107	0.045203209	-0.1361106684	0.0882633248	-4.59137e-05	-0.1393495546	0.1028690667	0.13598996300000002	0.1068073952	0.0307813585	-0.1094997815	0.1208215711	-0.0161977905	0.06642279429999999	0.1482615959	-0.0188938947	-0.0269969541	-0.0583535858	-0.13631071279999998	0.16773744	0.0747681469	-0.052020564299999995	0.019983711100000003	-0.054625121500000005	-0.1498395891	-0.1091996883	-0.0163004881	-0.0964772242	-0.0132412862	0.2224278509	0.0558421719	-0.0449058446	0.0376375429	-0.10331988339999999	0.0190226776	-0.09328133570000001	0.015208810500000001	0.002588766	0.2467414429	0.08970585210000001	-0.12036518869999999	0.0318407826	-0.0138183689	-0.0012825604	-0.12096517679999999	0.1639893666	-0.017991554	0.008964227	0.1198669825	0.1143757435	0.10540925529999999	-0.00685949	0.00345721	1.1952300984099996e-05	4.70526030601e-05	0.0132945	-0.039040000000000005	0.00017674373024999994	0.0015241216000000007	-0.0520166	-0.04539814	0.00270572667556	0.0020609911154596	0.000445171	0.00031849	1.014358801e-07	1.98177219241e-07	0.000375063	0.0	1.4067225396900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35691.52734375	75.48828125	1273885124.129654	5698.480606079102	23717.751953125	-0.728515625	0.5307350158691406	562531757.7099649	24397.63671875	45.419921875	2062.9693031311035	595244677.4600983	1.283379	22.005777	0.1060508857	-0.0028973334000000003	0.0330484968	-0.12956300869999998	0.0232484612	-0.0150314934	-0.1022802156	-0.0909090983	-0.07099504870000001	-0.19517359620000002	0.08998296859999999	0.0304520394	-0.0357797644	0.14011113990000001	0.055674830099999996	-0.0791669797	-0.13061719300000002	-0.055117188399999996	-0.0964438757	0.0433630889	-0.08892609900000001	-0.143042056	0.1402402086	-0.0995537608	0.028767892799999997	-0.017559028600000002	0.10930781630000001	-0.056465364299999994	0.0097536577	-0.0776109679	0.014216614099999999	-0.0619749458	-0.0597926546	-0.1508462697	-0.0755506487	0.0354214131	-0.0460805068	0.0997760501	0.0066031055	-0.0048299753999999995	-0.2848993358	-0.027958624100000003	0.08807827970000001	0.1016628782	-0.044142908200000004	-0.0415512842	0.0696688751	0.1648733943	0.054798048499999995	0.1381689674	-0.052792844000000005	-0.0362020577	-0.0700240949	0.1331476798	0.0206710587	-0.0146000898	0.0502994252	0.14300699	-0.0612692931	-0.0952365394	0.1342933187	-0.16976025320000002	-0.0192901089	-0.0273592584	0.018405467	-0.1002416242	-0.0017755366	-0.0811672797	-0.1907135903	0.0230198312	-0.036411203999999996	-0.0724561421	-0.0482968215	0.1519386786	0.0800536129	0.023073877599999997	0.0066058538	0.022858021099999997	0.046209327300000005	0.119899436	0.020078434	-0.068107245	0.0967985541	-0.0140444297	0.0039997202	-0.023306767200000002	-0.1411568158	-0.13726943490000001	0.1740470362	-0.0731782843	-0.0273344713	0.0174704477	-0.0774131809	0.0687038699	-0.08614416130000001	0.0494328384	0.0835963782	0.0710258291	0.08428204289999999	0.041754941600000005	-0.1106535814	0.1598326477	0.0794711474	0.1337980741	0.11934271980000001	0.112315068	0.1009072399	1.34457e-05	0.006872935699999999	4.723724513633449e-05	1.8078684849e-10	0.0540148	0.0407203	0.00291759861904	0.0016581428320899998	-0.017531799999999997	0.0344848	0.00030736401123999984	0.0011892014310399995	0.000924628	0.000479457	2.2987901484900004e-07	8.549369383840001e-07	0.000375063	0.0	1.4067225396900002e-07	0.0	5.29396e-23	5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0
35631.84765625	-59.6796875	1269628567.3982086	3561.6651000976562	23737.47265625	19.720703125	388.9061317443848	563467608.1062164	24397.482421875	-0.154296875	0.023807525634765625	595237148.5256996	1.349854	23.145599	0.0446760257	-0.0678156896	0.0235208635	0.15217316279999998	0.0071178532	-0.0766502791	0.0628508957	-0.0426028699	0.029802459	0.030928874199999998	0.1427008651	-0.0460930176	0.051794275099999995	0.0293683807	-0.20172351510000008	0.0439724342	-0.0068454954	0.031087634500000006	-0.1201608257	0.1466953466	-0.0426273595	-0.1222657361	0.0847970951	-0.0096792101	0.0207038501	0.047467094800000005	-0.052103902300000005	-0.05478692809999999	-0.1219619888	0.1915913961	0.1008101154	-0.0149590795	0.0315041158	0.031176071200000002	-0.0784973806	0.1067219195	0.0067120389	0.0723390513	-0.1547990151	-0.0565576062	-0.12131335210000001	-0.0069103786	-0.12062265470000001	0.1026002891	-0.1252210758	0.0711798692	-0.0035244119	-0.035946826200000004	-0.0197837409	-0.058348810099999995	-0.10277643449999999	0.0665335879	0.0213523815	-0.137293718	0.075920549	0.0332249176	-0.1419959564	0.143873021	-0.0593977191	0.09620752140000001	0.0340578862	-0.051754834400000005	-0.08981995779999999	0.0754900425	0.0697880257	0.1967129914	-0.0051696183000000005	0.0927610142	-0.13358517779999998	-0.021998322999999997	-0.0962772601	-0.0746763755	-0.0656640203	0.0253043539	-0.0292424188	-0.0514992496	0.0057094248	0.048291124299999995	0.07409688980000001	0.004172339000000001	-0.0502256809	0.0556930471	-0.1690576709	0.053140079400000005	0.0267634976	-0.1472944165	-0.0205369501	0.027005515	0.0803772051	-0.1664631354	-0.166786627	-0.1133521492	-0.0551898429	-0.06093429860000001	-0.0053145756	0.1251750939	0.0322809114	-0.0497486138	-0.1137114085	-0.0905128998	-0.020530516699999998	-0.1520973055	0.0043590788	0.11199473300000001	0.11875383099999999	0.1100111431	0.0959136145	-0.00777148	-0.0077849257	6.060506815452049e-05	6.03959013904e-05	0.0493789	-0.004635900000000004	0.00243827576521	2.149156881000005e-05	-0.0459004	-0.028368600000000008	0.00210684672016	0.0008047774659600003	0.00100236	7.773200000000006e-05	6.0422638240000095e-09	1.0047255696000002e-06	0.000375063	0.0	1.4067225396900002e-07	0.0	1.0587899999999999e-22	5.2939399999999995e-23	2.8025800723599995e-45	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0
