csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
30241.068359375	n/a	914522215.5163918	n/a	19588.802734375	n/a	n/a	383721192.56625754	19837.53515625	n/a	393527801.0754547	n/a	n/a	n/a	n/a	-0.0171499095	0.0050525768	-0.012628012	0.004605731500000001	0.1790340587	-0.1130377685	0.1228709918	-0.1475221594	0.1281278029	-0.0796839029	0.0240894381	-0.0794833079	0.055161580999999994	-0.0590408975	0.0697150596	-0.014660841499999999	0.1769385773	-0.09807874119999999	0.053559927300000004	-0.023086658700000002	0.10690356570000001	-0.0015378643	0.07822667030000001	-0.0403450451	0.0458952343	-0.0748491149	0.0176521161	-0.036802929500000005	0.008621613	-0.004926962	0.0014908279	-0.1372796536	0.0327740996	-0.08852094869999999	0.0007925167999999999	-0.0954048583	0.08985764439999999	-0.029877231	0.0516777514	0.0255539418	0.0412656415	-0.0917890266	0.1315835204	-0.1249614492	0.012844565300000001	0.0333572918	-0.0723007364	0.0927325523	0.028844399399999998	-0.0016279996	-0.0096421165	0.2052192603	0.0067635627000000005	-0.009658021800000001	0.0764919771	-0.006823726800000001	0.0151196621	0.1678457596	-0.0712286632	0.1556228719	-0.204433484	0.057414368499999986	-0.03669312	0.0171066275	-0.0769157095	0.0508684069	-0.1256057399	0.0854890537	-0.1252389372	0.048863614400000005	-0.09692458109999999	0.0882006504	-0.061546498	0.0171614069	-0.0005502978	0.045773620300000005	-0.1134819524	0.027299628399999998	-0.0915460211	0.0429858681	-0.028394712000000006	0.083538902	-0.0028733715999999998	0.1293225675	-0.0651213821	0.006146870400000001	-0.0926986422	0.021404264300000003	-0.1210701028	0.0199368452	0.0109614454	-0.1616583387	0.0652258489	-0.1625769668	0.04929108980000002	0.0680894145	-0.0844100252	0.0691418767	0.0058606673	0.022733857599999997	-0.0351297356	-0.0402933995	0.11385457	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	-0.0196793	n/a	n/a	0.00038727484849	-0.238617	n/a	0.056938072689	n/a	0.957002	n/a	n/a	0.915852828004	-0.016153299999999995	n/a	n/a	0.0002609291008899998	-0.0038549	n/a	n/a	1.486025401e-05	-0.00150182	n/a	2.2554633124e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29905.90234375	-335.166015625	894362994.9939117	112336.25802993773	19507.380859375	-81.421875	6629.521728515625	380537907.9927101	19873.455078125	35.919921875	394954216.7422524	1290.2407875061035	1.2286700000000002	28.933561	0.19654870000000002	-0.0457500912	-0.1164347624	-0.046600203300000004	-0.08619677519999999	0.0381215538	-0.08233092809999999	0.0393551506	-0.157215368	0.0511521791	0.078614434	-0.0815435353	0.0111461241	0.003172275	-0.0301253706	-0.08939045609999999	-0.0501413675	0.10312541380000001	-0.0406505451	0.11911110800000001	-0.0446804906	0.028824084	0.0471571701	0.0526439671	-0.0340113208	0.12490814300000001	0.0816979712	-0.0177774375	0.0198828538	0.0066143836999999995	-0.013539104299999999	-0.05094492230000002	0.025209618	0.0671201798	0.058097635700000004	-0.11013808230000001	0.0019035845000000002	-0.0490323895	-0.0909041747	0.0353472772	-0.1129019979	0.0304469023	-0.044713627199999995	0.012780649199999999	-0.041552183300000003	-0.0189224546	-0.0915866717	-0.0090539714	-0.0102176837	0.021482162599999997	0.0530624608	-0.09279897460000001	-0.0090841827	-0.0602686581	0.0609395474	0.037910450299999995	-0.046199024400000004	-0.0722978104	0.039350287799999994	0.0106765526	0.1077175062	-0.1612880597	0.022261364300000003	0.0344921119	0.07166913700000001	0.0537336555	0.0691472264	-0.0422935103	0.13007215630000002	-0.0036750229	0.0408939072	0.0360499847	0.0197436842	-0.0645502097	-0.1117184497	0.0643960985	0.0098290173	0.0323345052	-0.0082249309	-0.0845415311	-0.0070855292	0.0817159348	-0.0693885502	-0.0395775445	0.068077583	0.0042263926	0.1255819932	0.10625387509999999	-0.0613925297	0.0004948358000000001	0.06017813690000001	0.0164063548	0.029211182000000002	-0.0364368075	0.0225832398	-0.0052125803	-0.051491492800000004	-0.0997626385	0.006328312900000001	0.0516654087	-0.0021044432	0.0302167881	-0.0485728321	-0.0355774671	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	0.0104553	0.0301346	0.0009080941171599998	0.00010931329808999998	-0.215496	0.023121000000000003	0.046438526016	0.0005345806410000001	0.898742	-0.05825999999999997	0.0033942275999999977	0.8077371825640001	-0.015567700000000004	0.0005855999999999933	3.4292735999999234e-07	0.0002423532832900001	-0.00425029	-0.00039539000000000013	1.563332521000002e-07	1.80649650841e-05	-0.0007821479999999997	0.0007196720000000004	6.117554939039993e-07	5.179277875840006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30087.640625	181.73828125	905266118.3791504	33028.8028717041	19509.4453125	2.064453125	4.2619667053222665	380618456.40142816	19973.8203125	100.365234375	398953497.87603766	10073.180271148682	0.985756	23.213266	0.16212725000000006	-0.0428125479	-0.0164209469	-0.0394871199	-0.07712776610000001	0.0301747044	0.047117339400000006	0.0806529287	-0.1472038308	0.0900127648	0.0524061154	-0.026636113399999998	0.04514157269999999	0.053339750899999996	0.0440643745	0.020490408999999998	0.0676471866	0.04690549	-0.07134675480000001	0.0314468574	0.02470209	-0.0161597846	-0.0029394514	0.040584219500000004	0.07830662969999999	-0.0373618364	-0.013111278600000002	-0.0325222955	0.006424892099999999	-0.0256537506	-0.0082046592	-0.0763363629	-0.033489814	0.0377846446	0.0315821757	0.050241067599999994	0.11059287609999999	0.0092529609	-0.0344721955	0.1279150996	0.0944418417	-0.050714185300000006	-0.039572042599999996	-0.0084072851	-0.040679190899999995	0.0083998097	0.0049981947999999995	0.0736411448	0.0947593598	0.014808238	0.0594826741	-0.017899084699999998	-0.096211312	-0.07374429980000001	-0.0356952411	0.0390977793	-0.0383948778	-0.0777266364	0.0388242302	-0.0877104506	0.0032945137	-0.15048173509999999	0.0798661143	0.07027612559999999	0.031225671200000006	-0.009291313399999999	-0.1046229464	0.0264382066	0.0357687402	-0.044396427800000006	0.0558723849	-0.0114488433	0.0006350868	0.0402497905	0.0068683026	0.07154306740000001	0.0443148286	-0.0148383434	-0.047440448499999996	0.000511993	0.0661553933	0.07037068980000001	-0.0344053127	0.0614168328	-0.0542566274	-0.09360137439999999	0.023624674	-0.09275048849999999	-0.0018862748000000001	-0.0620740514	0.0586530487	0.0777150614	0.0718841815	-0.0055034961	0.0799376077	-0.0273640436	-0.0050386982	-0.0789848849	-0.0686476853	-0.0309223016	0.0515638767	0.020100623999999997	0.052832251100000005	0.0473471641	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.0198454	0.0093901	8.817397801000001e-05	0.00039383990116	-0.182774	0.032722	0.033406335076	0.001070729284	0.82675	-0.07199200000000006	0.005182848064000008	0.6835155625	-0.0150517	0.0005160000000000027	2.6625600000000265e-07	0.00022655367289	-0.004399	-0.00014870999999999981	2.2114664099999944e-08	1.9351201e-05	-0.000486395	0.00029575299999999973	2.36580096025e-07	8.746983700899981e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30332.958984375	245.318359375	920088400.747776	60181.09744644165	19526.52734375	17.08203125	291.79579162597656	381285270.1062164	20000.087890625	26.267578125	400003515.6327248	689.9856605529785	0.974851	22.956467	0.08789425000000006	-0.0314884934	0.1110502779	-0.0350002942	-0.0567742055	-0.0030815288	-0.0036995541	-0.08795937029999999	-0.09268136869999999	0.0523390015	-0.0356797901	0.1794685193	0.0347019566	-0.07080312379999999	-0.09368443509999999	0.0242863702	0.0300389646	0.0122989694	0.1083484084	-0.0737423069	0.0277264559	-0.0078381363	0.0186164886	0.0157868175	-0.12106823970000001	0.043468338200000005	0.0957558297	0.0306830435	-0.0203365962	-0.032466400699999995	0.1391324195	0.0174155555	0.0332033906	0.020901323700000002	-0.0164311843	0.082835269	-0.0666645275	0.040717798799999996	-0.0409901146	-0.05964927320000001	-0.0889633855	-0.0246735617	-0.0512104742	-0.028660606	0.0732248541	-0.0262852595	0.0309399516	0.0651284477	-0.037933229	-0.0821065942	0.044994045700000006	0.10403975160000001	0.059806698	-0.09636292240000001	0.0133639059	-0.025305366200000002	-0.0357079284	-0.05443852	-0.004608398400000001	0.090976331	-0.0330781749	-0.0841990481	-0.0105067999	0.059247430199999986	-0.1438988975	-0.0176850869	0.06435214980000001	-0.0041681464	-0.020261707	-0.06880809639999999	-0.0459248323	0.12149879949999999	0.0286495114	0.0247259833	-0.0753201692	-0.09919360529999999	-0.10824372759999999	-0.01897933	-0.0749224036	-0.02389194	-0.0055449871999999996	-0.06161069	0.0627578026	-0.057097145	0.032241197799999996	0.011774233700000001	-0.0055770717	-0.0073560879000000015	-0.0873469739	0.0744390857	-0.0838111885	0.0350911396	-0.1251434923	-0.032007897	-0.008011550400000001	-0.049656243899999994	-0.0146001679	0.0043723447	-0.050256174400000006	0.0812725034	-0.044027438499999995	0.0299179581	0.023655434	0.041341993199999996	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	0.022569400000000003	0.0027240000000000038	7.420176000000023e-06	0.0005093778163600002	-0.166793	0.015980999999999995	0.027819904849	0.0002553923609999999	0.794593	-0.032156999999999984	0.0010340726489999994	0.6313780356490001	-0.0153623	-0.00031059999999999936	9.647235999999963e-08	0.00023600026129	-0.004545	-0.00014600000000000032	2.131600000000009e-08	2.0657025000000007e-05	-0.00020235	0.000284045	4.09455225e-08	8.068156202499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30119.0859375	-213.873046875	907159337.7105104	45741.68017959595	19520.6328125	-5.89453125	34.745498657226555	381055105.40045166	19927.453125	-72.634765625	397103388.04907227	5275.809177398683	0.963667	22.69309	0.1033435	-0.0325331978	-0.0106177575	-0.0408578272	-0.0659696828	0.024907103599999997	-0.0244675664	-0.0104711036	-0.1079532224	0.037019442	-0.0185127812	-0.0184225235	0.0768073913	-0.0562778353	-0.1183795937	0.0036446140999999996	0.0059364402	-0.0030857168	-0.0013212303	-0.0059883527	0.027856116299999997	0.025709313799999998	0.042795227000000005	0.0206479509	0.011709524399999999	0.0017900066	-0.136799615	0.021279589100000003	0.07873601820000001	-0.0699560063	0.0364735126	-0.05195863059999999	0.021661784700000002	-0.0913443318	-0.017245528899999998	-0.030947157799999996	-0.0384324739	0.023610765899999997	-0.051196258700000004	0.006992728	0.0235607712	0.0042924894	-0.0765704715	0.0325410019	0.0537252113	-0.0022350886	-0.0402365269	-0.0925582678	-0.0245157493	-0.0943358291	0.0388340698	-0.0219090736	-0.0205067422	-0.0378419735	-0.0161682963	0.022962234300000002	-0.0435619295	-0.0631764063	0.0263956018	0.0292708829	0.0050427294	-0.1023504752	0.0221596568	0.0228830407	-0.0660681234	0.0717343389	0.030543244700000007	-0.0422792598	0.0010206084	-0.0662079764	0.020598390600000002	0.053797451600000004	-0.013737408000000001	0.030229823500000006	0.0298398773	0.0407930371	0.038950468599999996	-0.0800835211	0.0369729079	-0.0062341979	-0.0113581945	0.03593277	-0.0061310228	0.0506755138	0.0160681168	0.1578125087	0.0145684755	-0.0742501756	-0.0448863495	-0.0058395266000000005	-0.0123815144	-0.039682232000000005	-0.08902178949999999	-0.018453979	-0.021321846800000002	0.0862082169	-0.0693247714	-0.0034923319	-0.0672553958	-0.031908096000000004	0.0765358243	0.0703682716	0.0693687646	-0.0215269134	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	0.0227192	0.00014979999999999857	2.2440039999999564e-08	0.00051616204864	-0.206554	-0.03976099999999999	0.042664554915999985	0.0015809371209999992	0.8368040000000001	0.04221100000000011	0.0017817685210000094	0.7002409344160002	-0.0152396	0.00012269999999999816	1.5055289999999548e-08	0.00023224540816000006	-0.00427956	0.00026544000000000047	7.045839360000025e-08	1.83146337936e-05	-0.000238644	-3.6294e-05	5.6950958736000015e-08	1.317254436e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30169.390625	50.3046875	910192130.6838381	2530.561584472656	19507.41015625	-13.22265625	174.83863830566406	380539051.0041657	19955.59765625	28.14453125	398225877.8181305	792.1146392822266	0.955072	22.490692000000006	0.08591870000000003	-0.038812176600000005	0.026364533399999997	-0.041929517400000005	-0.0779650462	0.0195543121	-0.0023399365	-7.73727e-05	-0.0620135183	0.057362232199999995	-0.0337483079	0.0906345742	0.0008825845	0.052367053899999995	-0.0058771988	0.0171565279	0.0481294103	-0.012607294299999999	0.0604048538	-0.0364967947	0.0510353278	0.0480453829	-0.034383972400000004	-0.0718991153	-0.0282604788	-0.0192388842	0.0714295676	0.0057789347	-0.0367447935	-0.0573213105	0.0449094959	0.14620569320000001	-0.096180901	-0.0529391084	-0.072893095	0.0188637337	0.0384597569	0.0007594907000000001	0.050811666500000005	-0.012004806699999999	0.0142412877	0.0206622446	0.013031126100000002	-0.11298259849999999	0.1342564034	0.0084419314	-0.0120115181	-0.0470831395	-0.0182543698	0.0415187335	0.0390095854	0.034431508	0.0424027371	-0.0801542505	0.008124108	0.0097274189	-0.0433894175	-0.0778011352	0.0271375686	0.008486259	0.010050438100000001	-0.075569162	0.028068615699999997	0.005634044	-0.025092962799999997	-0.0674904168	-0.0347877874	0.0138396312	-0.0200389635	-0.0378481085	-0.0345668841	0.0007345408	-0.0496548673	0.0268657435	0.0173632687	-0.12904704820000001	-0.0997026035	0.0425467869	-0.0836646051	0.0086555699	-0.0681407478	-0.019771578999999997	0.0275114079	-0.1077553658	-0.028035752999999997	-0.0027842025	-0.051981508200000005	-0.043113781	0.0748784746	-0.0219978948	-0.0065114733	0.06031622690000001	0.0403600364	-0.08505717869999999	0.0019820632	0.0801436495	0.0419774929	0.0801008921	0.0388796843	-0.0690119253	0.0364940818	0.0161262173	0.0046789218	-0.0755592696	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.0228638	0.0001445999999999982	2.090915999999948e-08	0.00052275335044	-0.209565	-0.0030110000000000137	0.043917489225	9.066121000000082e-06	0.780468	-0.05633600000000005	0.003173744896000006	0.6091302990240001	-0.0148379	0.00040170000000000136	1.613628900000011e-07	0.00022016327641	-0.00433017	-5.061000000000041e-05	2.5613721000000423e-09	1.8750372228900008e-05	-0.00016241199999999996	7.623200000000005e-05	2.6377657743999988e-08	5.811317824000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30187.97265625	18.58203125	911313693.0944977	345.29188537597656	19509.55078125	2.140625	4.582275390625	380622571.6861725	19997.837890625	42.240234375	399913520.29971695	1784.2374000549316	0.984629	23.186728	0.06051059999999998	-0.040840659	0.0092099355	-0.0541911889	-0.07981852240000001	-0.0098214405	-0.0040608648	-0.09617111060000001	-0.1116947026	0.0640242347	-0.0070566141000000015	0.0006840613	0.0423623562	-0.0838139345	0.0525320998	-0.0382575971	-0.0226585856	0.0806323669	0.0362627197	-0.0092021215	0.0833798409	0.0875875085	-0.0133906184	-0.06221667650000001	-0.0408951325	-0.006238875400000001	0.0849774859	0.09239775039999999	0.0450373677	0.0696431402	0.0033542334999999996	0.085686169	-0.049141132000000004	-0.0970705743	0.0299676646	-0.027695109500000002	0.0013985248	0.0844407227	-0.057863047	0.04342333809999999	-0.0426998991	0.0893243826	0.0471449684	-0.0254238931	0.1329323116	0.11224011710000001	0.1463275541	-0.0109218444	-0.0046196887	0.0131631048	0.04543236	0.021994157200000003	0.0129828187	-0.10919613560000001	0.1086269511	0.00040646489999999997	-0.0547204728	-0.0788241597	-0.0021971314000000003	0.0887313715	-0.0258521793	-0.14022767419999999	0.0113600026	0.008545855500000001	-0.016423920800000002	0.0703587908	-0.0205131733	0.0633519776	0.1106486864	0.046681689900000004	0.027202928799999998	-0.005803701600000001	-0.0033048745	-0.0228055473	0.0673076699	-0.1287970408	-0.05813824400000001	0.0783788123	-0.11375276990000001	-0.0647719001	-0.13824386130000002	-0.015581241000000001	-0.0284404223	0.08859772210000001	0.0114168424	-0.0011552925	-0.08259888110000001	0.029049020499999998	0.0049552736	0.042382883600000004	-0.0392901695	-0.030261188799999998	-0.008962262700000001	-0.1271484377	-0.0285520386	0.0582016937	0.033528752200000005	0.0700971211	0.13450925060000002	0.0728552699	0.0183735089	-0.061282989	0.10046287529999999	0.0350590587	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.0222398	-0.0006239999999999997	3.8937599999999937e-07	0.00049460870404	-0.211157	-0.0015920000000000099	0.044587278649000014	2.534464000000032e-06	0.802294	0.0218259999999999	0.0004763742759999957	0.6436756624359999	-0.0151736	-0.00033569999999999954	1.1269448999999966e-07	0.00023023813696	-0.004545	-0.00021483000000000008	4.615192890000002e-08	2.0657025000000007e-05	1.643e-05	0.00017884199999999994	2.699449e-10	3.198446096399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30021.744140625	-166.228515625	901305121.2451515	27631.91940689087	19529.66796875	20.1171875	404.70123291015625	381407930.96961975	19928.90234375	-68.935546875	397161148.6267242	4752.109622955322	0.914927	21.545319	0.04396740859000016	-0.0488152	-0.0334081631	-0.0544049969	-0.052012497000000005	0.010362263299999999	-0.027972302400000003	-0.092686215	-0.092303433	0.050306264	0.0327368247	-0.012039051299999999	0.012113058000000001	-0.0850835108	-0.0485670736	-0.0050080972	0.0194346535	0.1126816769	0.0733210217	-0.0446481591	-0.029506464399999998	-0.0697906461	0.044138120999999995	0.0430164524	-0.0005892632	-0.0198737976	-0.0615564385	0.0203324135	-0.0436669624	0.022008736600000002	-0.054280478099999994	-0.0208949187	-0.0729246439	0.0555415513	0.08857642560000001	0.0839605605	-0.021301637400000004	-0.0283556716	0.1940845873	-0.06683367679999999	-0.0403301789	-0.026363286	-0.056007656600000004	-0.00015886239999999999	0.0610344904	-0.0497458458	-0.018259667900000002	-0.0263114539	0.009333867099999999	-0.152204255	0.051362998099999994	-0.0477013945	-0.035893018	-0.0379915405	-0.0646018691	0.0266855654	-0.057979411900000014	-0.048585239599999996	0.0126884757	0.09711676609999999	-0.0018591092000000001	-0.1018925338	0.0162155203	0.0341806515	-0.0495344216	0.0732945612	0.0998179677	0.057414859900000004	0.026164930899999998	-0.0247012198	-0.0811788794	0.044390298099999996	0.057376446	0.0285909	0.0437554744	0.043677773200000006	0.0105029715	0.0158243302	0.0636225223	-0.047022159400000006	0.0416390833	-0.0342558323	-0.02181397	-0.07466980990000001	-0.0205669821	-0.1217300787	0.0386929229	-0.026404328300000002	-0.036836867599999996	0.1334554317	-0.1148189663	0.0310257028	0.053129546799999997	0.07605040889999999	-0.16434448699999998	-0.0326226248	0.028597291099999998	0.0401826195	0.0141109935	0.059947743399999996	-0.08242289650000001	0.18265311	-0.0028291785999999997	-0.0675121486	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	0.0219645	-0.0002752999999999992	7.579008999999954e-08	0.0004824392602500001	-0.232956	-0.021798999999999985	0.054268497936000006	0.0004751964009999993	0.8073359999999999	0.005041999999999991	2.542176399999991e-05	0.651791416896	-0.0148531	0.0003204999999999979	1.0272024999999863e-07	0.00022061457961	-0.004545	0.0	0.0	2.0657025000000007e-05	-9.21718e-08	-1.65221718e-05	8.49564071524e-15	2.729821609887152e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30135.7578125	114.013671875	908163898.9336547	12999.117374420166	19543.79296875	14.125	199.515625	381959843.60536194	19939.921875	11.01953125	397600484.3811035	121.43006896972656	1.0026469999999998	23.611013	0.13533064859000002	-0.047602482800000005	0.008406136600000001	-0.054027190999999995	-0.0251880791	0.020259239	-0.0667325215	-0.0841637217	-0.079741463	0.07167698509999999	0.0299760782	0.0887317637	0.0003218013	-0.0380564129	-0.0103390026	-0.0792477112	0.0547012425	0.0046937986	-0.013064323999999999	-0.0596925256	-0.0229883431	0.0232970683	0.0009886914	-0.0601694999	0.0981905342	-0.0027101505	0.0576219324	0.1203634135	-0.0270692758	-0.0209438375	0.010858363700000002	0.0369774931	0.0261446733	0.0016839331	0.0468722898	0.058235061399999996	0.0331515727	-0.0136820673	0.0856079732	0.0140333817	0.044966379400000006	0.04532186480000002	0.1281077663	0.035484081699999996	-0.0152451542	-0.030524611400000002	-0.0556492961	0.0645749432	0.0643736535	0.0550448131	0.052342869699999996	0.0149608879	0.0333966479	-0.0581478201	-0.0352089394	0.0131402826	-0.049947559800000006	-0.0178247521	0.022498123	0.10474607849999999	0.0409561751	-0.1009681067	0.0542801387	0.08965692300000001	-0.023345269100000003	-0.0270080651	0.033549275	0.07389687639999999	-0.07719211990000001	-0.0187112739	-0.0061167847999999995	0.0427592788	-0.0126831848	-0.0392801394	0.12905629529999998	0.0753437489	0.0037527215000000003	0.0474073017	-0.0903477258	0.0079106614	0.0098532351	-0.0472872481	0.0733057792	-0.016652106	-0.093598637	-0.007357973	-0.055535054199999996	0.0389338751	0.0796959442	0.0093440039	-0.0050259948	-0.018507548000000002	0.1089930989	-0.05029929019999999	-0.004320057	0.0312511302	0.0589921789	-0.009066389499999999	-0.0011001811	-0.0062195616	-0.0413504598	0.0434682666	-0.0009541151	0.1461076564	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	0.0329346	0.0109701	0.00012034309401	0.00108468787716	-0.175679	0.057277	0.030863111041	0.0032806547289999997	0.7757819999999999	-0.03155400000000008	0.0009956549160000053	0.6018377115239998	-0.0142015	0.0006516000000000023	4.245825600000029e-07	0.00020168260225	-0.004545	0.0	0.0	2.0657025000000007e-05	5.88988e-05	5.89909718e-05	3.4690686414399995e-09	3.479934753908395e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30261.578125	125.8203125	915763110.6154783	15830.751037597656	19536.451171875	-7.341796875	53.90198135375977	381672924.39105606	19986.177734375	46.255859375	399447300.430027	2139.6045265197754	0.989349	23.297876	0.12600156000000007	-0.054704677800000004	0.025066592999999998	-0.059390069800000014	-0.036362723799999996	0.033778343599999996	-0.0380288844	-0.0967688677	-0.0576393199	0.09680535009999999	0.0056855722	0.040023415699999995	0.0040645975	-0.030120087099999998	0.032480410099999996	-0.0800368252	-0.0345614951	-0.0698710023	-0.009542401899999999	-0.10115148210000001	-0.042356218200000004	0.0655408279	0.0386977016	0.0079765484	0.0488997025	0.0208001607	0.08694214410000001	0.0015974941000000001	0.0186596005	-0.18679952170000005	0.0468177759	-0.0005607090000000001	0.0481106409	-0.1063135693	-0.036005593100000004	0.0487719617	-0.0248774059	0.0329401934	-0.027898726000000002	0.0693010407	0.0471874174	-0.0207014953	0.0371943781	-0.0336364552	-0.055231585199999995	0.0929198298	0.0482646053	0.014364646000000003	0.0028969823	-0.0059936352	0.059053354599999996	0.0342265248	0.0413736123	-0.0681520996	0.0902435233	-0.0240257688	-0.0622758659	-0.028466709399999998	0.0398305949	0.10404185869999999	-0.0046303674	-0.0658034995	0.0716539763	0.060807808399999996	-0.0334086225	-0.0089620089	0.0155203104	0.0417453043	-0.0416366667	0.0633286787	0.0018361523	0.0705861667	0.0005227078	-0.0631004587	-0.026916861400000002	0.0020969054999999998	-0.0154183719	-0.023728465600000002	-0.0730916296	0.013888258899999999	0.061941722699999986	0.0589174754	0.1378687667	0.0152623447	-0.028386550899999998	0.125922115	-0.0456266517	-0.06103227360000001	0.0076283981	0.0179747877	0.0449848511	-0.12636141509999999	0.0168009014	0.0335193717	0.029336191299999998	-0.0863363108	0.0797697426	0.0031122921	0.0502773248	-0.0457736486	-0.044934819400000006	-0.0163065026	-0.040659915	-0.1031520551	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.0472677	0.014333099999999994	0.00020543775560999983	0.0022342354632899995	-0.123206	0.052473000000000006	0.015179718435999997	0.0027534157290000005	0.7474079999999999	-0.028374000000000014	0.0008050838760000006	0.5586187184639998	-0.0140606	0.00014089999999999936	1.985280999999982e-08	0.00019770047236	-0.00430743	0.00023757000000000034	5.643950490000014e-08	1.85539532049e-05	0.000296858	0.00023795919999999998	8.8124672164e-08	5.662458086464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
