csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
30097.630859375	n/a	905867383.3472023	n/a	19566.1328125	n/a	n/a	382833553.2363892	20045.3203125	n/a	401814866.43072516	n/a	n/a	n/a	n/a	-0.0013228744	0.0144581495	0.0385634901	0.0155306978	-0.0006705654	0.0477664208	-0.035292826299999996	0.0389581103	-0.061467147699999995	0.10854411369999999	-0.0700224375	-0.1000566432	0.0789461062	-0.0408433234	0.059210679599999996	-0.06675615	0.0004981663	-0.0378064024	0.0579683011	-0.16933575899999995	0.06733878730000001	-0.09290241619999999	0.1202924882	0.0601508933	-0.0229849362	0.2431324471	-0.1835574736	0.0784332712	-0.019891705	0.0007209675	-0.0646787831	0.1863349261	-0.0768183292	0.1016844433	-0.0396062952	0.0749623762	-0.0473498281	-0.0076468864000000004	-0.0615245373	0.0440491762	-0.0309687722	0.1632830781	-0.0444542238	0.0157055355	0.0020749254	-0.0584487812	0.061215933300000004	-0.024477091200000002	0.04994774	-0.1104983445	0.0776729137	-0.1216157791	0.087661112	-0.0090750435	0.0679320517	-0.010524198899999998	0.0389959136	-0.1540729091	0.0189179293	-0.1090270828	0.0116345866	0.09327869820000001	-0.2027504173	0.1320307177	-0.1588733856	0.1174372806	-0.07560358730000001	0.049658399699999994	-0.1264201164	0.09533519439999999	-0.1404341861	0.1371655314	-0.0811427341	0.0759391622	-0.12897103199999999	0.0136890328	0.0627113046	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0359214	n/a	n/a	0.00129034697796	0.102862	n/a	0.010580591043999998	n/a	-0.0273325	n/a	n/a	0.0007470655562499999	0.0065529	n/a	n/a	4.294049840999999e-05	0.000337179	n/a	n/a	1.1368967804100001e-07	0.000182135	n/a	3.3173158224999995e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30179.578125	81.947265625	910806935.8029783	6715.354343414307	19559.525390625	-6.607421875	43.65802383422852	382575033.50650406	20018.458984375	-26.861328125	400738700.10910416	721.530948638916	1.0310629999999998	24.477774	0.11803855	-0.0244227937	-0.0221295613	0.1426459054	0.021484218700000002	0.0076264318000000015	0.0193252022	-0.0196637844	0.07330701099999999	-0.054054701100000005	0.0381852609	-0.0598826307	-0.0445482385	0.1079803589	-0.0196999947	0.1410484833	-0.0337412158	0.0640134389	-0.0302120532	0.051989817599999995	-0.042176918099999995	0.026997031600000002	-0.043735687	-0.0458456608	0.145707038	-0.0742592542	0.2701428466	-0.0162446469	0.11832709400000001	0.054497311	-0.0216411354	-0.0799652213	-0.0641153859	-0.0053037212	0.1228864149	-0.1333594958	-0.06399999349999999	-0.1713002277	0.0102430404	-0.0289982839	0.1025980492	-0.0626825385	0.0067194888	-0.0383910874	0.020074780900000002	-0.0190229673	-0.0211283478	0.059195679699999997	-0.0685929549	0.046184263899999994	-0.0447370615	0.0488219246	-0.0646232333	0.11711738810000001	-0.0514276257	0.1369397095	-0.034074641600000004	0.0484641926	-0.0911974703	0.0205548501	-0.045593995199999994	-0.0045728847	0.1202624334	0.0400852612	0.16548356779999998	-0.24296425160000001	0.06924013150000001	0.0118595908	0.1122289882	0.0398253841	0.0199741646	-0.0322090103	0.0171842514	-0.13484985019999998	0.015096161299999999	0.1020211298	0.13884188949999998	-0.016514791299999998	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.011487700000000002	-0.0244337	0.0005970056956899997	0.00013196725129000004	0.08680169999999998	-0.016060300000000013	0.007534535122889997	0.00025793323609000037	-0.0315741	-0.0042416000000000025	1.7991170560000013e-05	0.00099692379081	0.00719642	0.0006435200000000008	4.1411799040000095e-07	5.178846081640001e-05	0.000977583	0.000640404	4.10117283216e-07	9.55668521889e-07	0.0	-0.000182135	0.0	3.3173158224999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30188.921875	9.34375	911371003.9748538	87.3056640625	19643.296875	83.771484375	7017.661594390869	385859112.1193848	19975.94140625	-42.517578125	399038235.0659332	1807.7444496154785	1.192312	28.305883	0.14674174999999992	0.0033909761	0.024701377200000003	0.0580487755	-0.0281173471	-0.01493209	0.07341593540000001	0.10509255880000001	0.0647124699	0.122234671	0.002474312	-0.0732581671	-0.0739760314	0.0663255224	-0.0251127713	0.0208593041	-0.0427693418	-0.018583718500000002	-0.0144965251	0.0671080201	-0.0422759199	0.108410669	-0.1085592199	0.1796020191	-0.0246128354	0.051298499000000004	0.0092119221	-0.008898780799999999	0.12992771919999999	0.1520149721	0.0835221132	-0.0140387155	0.0865779163	0.0641839326	0.0058132235	-0.0610251334	0.1385000068	-0.0433381709	-0.0082636624	-0.0695927932	0.0455816789	-0.0219936856	-0.0613711718	0.0382097995	-0.027562318	0.0136433053	-0.09730469789999999	-0.10400790480000001	-0.08564582400000001	-0.11217063	0.0037388029999999997	0.0715410295	-0.1101425004	0.07712911230000001	-0.0043519856	0.0262984057	-0.003177255	-0.0194376526	-0.0630097228	0.0409168376	0.0323226842	0.0927531864	0.0550785725	-0.1425335539	-0.0967293279	-0.0012103303	0.0656991101	0.0969041245	0.0705555753	-0.0491193926	0.196501037	0.0010723401	-0.0838524855	0.11340551900000001	-0.019057299	0.16247421310000001	0.0406442152	0.10686955470000001	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0168354	0.0053476999999999995	2.8597895289999987e-05	0.00028343069316000004	0.078831	-0.007970699999999983	0.006214326561	6.353205848999975e-05	0.041147300000000005	0.07272139999999999	0.005288402017960001	0.0016931002972900007	0.00771306	0.0005166399999999996	2.669168895999996e-07	5.94912945636e-05	0.0008248489999999999	-0.00015273400000000007	2.3327674756000018e-08	6.803758728009997e-07	-0.000544665	-0.000544665	2.9665996222499993e-07	2.9665996222499993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29903.310546875	-285.611328125	894207981.6628457	81573.83075332643	19590.08984375	-53.20703125	2830.988174438477	383771620.0861969	19907.62109375	-68.3203125	396313377.61232	4667.665100097656	1.248536	29.640648	0.308461465	0.0579867439	0.08084912080000001	-0.0474698602	-0.0024607496	0.0413222433	0.0387449393	0.0460735172	0.0949496048	0.0674734476	0.008774738399999999	-0.030248974100000006	-0.0008043651	0.0243465006	-0.0593692199	-0.051804114299999995	-0.06017780740000001	-0.0240405533	0.0196750716	0.0846079979	-0.15454891029999998	0.0999600225	-0.0615004815	0.0378543188	-0.2567746735	-0.0324251761	-0.0254293165	-0.1416889066	-0.0944282209	-0.0309926327	0.015174498100000001	0.0308016061	-0.127907716	0.0735248428	0.1303650754	-0.0773415942	-0.1177141923	0.1424866691	-0.0519854835	-0.05076771769999999	-0.08683413220000001	0.0566138539	-0.0289378146	-0.012120515	-0.00617331	-0.039732406	-0.0487149828	-0.0397334767	-0.09064314039999999	-0.055856156799999994	-5.7998500000000004e-05	0.0383713689	-0.0225822851	0.0231087562	0.0468567179	-0.0025521667	0.0634554661	0.0587087674	-0.1353218118	-0.0452499503	-0.023210931299999998	0.09156765089999999	-0.1495638294	-0.1879602774	-0.148882764	-0.049084944900000003	0.0188835719	-0.16939686739999998	0.11325098859999999	0.1062265916	-0.08970976619999999	0.1015040131	-0.0410571377	-0.1030080895	0.0060915715	-0.0735084294	-0.0663391864	0.0205201312	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0201779	-0.037013300000000006	0.0013699843768900002	0.00040714764841000013	0.0250872	-0.0537438	0.0006293676038400001	0.00288839603844	0.154281	0.1131337	0.01279923407569	0.023802626961	0.00824827	0.0005352100000000004	2.864497441000004e-07	6.80339579929e-05	2.14707e-05	-0.0008033782999999999	6.454166929108897e-07	4.609909584900001e-10	-0.00129749	-0.0007528250000000003	1.6834803001000005e-06	5.667454806250002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29960.587890625	57.27734375	897636826.7518654	3280.694107055664	19574.9453125	-15.14453125	229.35682678222656	383178483.98736566	20018.466796875	110.845703125	400739012.8975868	12286.769901275637	1.112076	26.401047	0.16909173500000002	0.039233004700000004	0.0766262192	-0.0247089989	-0.0014069612	0.048513858099999994	0.014444645700000001	0.0009996704	0.0222653374	0.024915676299999998	0.0944583207	-0.069031137	-0.0961489624	0.053851014	-0.0035341988	0.0049574441	0.0003992483	-0.08272026240000001	-0.0033974354	0.1041882717	-0.018576586699999998	0.0355080198	-0.0004001335	-0.048241408799999996	-0.134451589	-0.016018883600000002	-0.0198084787	-0.1006939051	-0.0548320454	-0.11307778060000001	-0.18192070850000008	0.0796227119	0.0247195484	0.07368797980000001	0.006884435699999999	-0.11254729880000001	-0.029117563	0.0093195011	-0.0386761843	-0.0676208597	-0.0487884515	-0.0481655954	0.1573147701	0.015274081799999999	-0.0032310834	-0.0425802329	-0.0233742513	0.0008807692	-0.0147679726	-0.0331898676	-0.08003422589999999	0.0550512692	-0.092691604	0.0394631842	0.0100408565	0.0409541697	0.019180880900000002	-0.039732652400000006	-0.0439536563	-0.08690703179999999	0.0096565781	0.0638533146	-0.1044000555	-0.027800894500000003	-0.10729022839999999	-0.042384501100000006	0.1013956708	-0.05964369570000001	-0.0885480592	-0.000381676	-0.1726164616	-0.19654746469999998	-0.10801258109999999	-0.015846741299999998	-0.0690632228	0.1663802046	-0.0627380441	0.1672689693	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.007922149999999998	0.02810005	0.0007896128100025	6.276046062249997e-05	0.0319837	0.006896499999999996	0.0010229570656899998	4.7561712249999953e-05	0.159829	0.0055479999999999965	3.078030399999997e-05	0.025545309241	0.00641009	-0.00183818	3.3789057124e-06	4.10892538081e-05	-0.00026528	-0.00028675069999999997	8.222596395049001e-08	7.03734784e-08	-0.000851477	0.0004460130000000001	7.25013081529e-07	1.9892759616900008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30172.41796875	211.830078125	910374806.080948	44871.9819984436	19638.791015625	63.845703125	4076.2738075256348	385682112.55539316	19981.36328125	-37.103515625	399254878.57728577	1376.6708717346191	1.144286	27.165728	0.05724615000000004	0.0158082321	0.044401903300000004	0.1225746614	-0.029178484900000006	0.027996260499999998	0.0577016632	0.0530888224	0.0364701319	0.1384049524	-0.0009771525	-0.1274063593	0.0175408986	-0.032677151	-0.0284192922	-0.0258324042	-0.022856924700000003	-0.0184731828	-0.0101684497	0.0003090629	0.0009925017999999999	0.0743128792	-0.0774470989	-0.05515661349999999	-0.0674093746	0.0532322346	0.0523976334	0.0183185919	-0.0726599898	0.16577759849999998	0.2034397157	0.05132448269999999	0.0056592956	0.01120545	0.0474224958	-0.0224610667	0.049229208200000006	-0.005692131	-0.0200390339	-0.06897915360000001	0.036951453599999996	-0.0727547418	-0.0704972328	0.0965934343	-0.0281153636	-0.0327491766	-0.0645779244	-0.0393090174	-0.0330137516	-0.1403884974	0.0161780183	0.1234569084	0.0031622474	-0.011074380600000001	0.0269078973	-0.0136686217	0.014206764299999999	-0.0069027459999999995	-0.0102178238	-0.0327840546	-0.06779290290000001	-0.0078610099	-0.0488407826	-0.0264814803	-0.0737742309	-0.026253237000000002	-0.0244561512	0.0646343834	0.17269676329999994	-0.0347294713	0.0214146336	0.0685968849	0.0349551415	0.018489581799999998	0.005061856500000001	-0.0281573848	-0.12370997269999999	-0.1772179784	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0247767	0.016854550000000003	0.00028407585570250013	0.0006138848628899999	0.0117355	-0.020248199999999997	0.00013772196025000006	0.00040998960323999976	0.164529	0.00470000000000001	2.209000000000009e-05	0.027069791841	0.00638389	-2.6200000000000532e-05	6.864400000000278e-10	4.07540515321e-05	-0.000238872	2.640800000000001e-05	6.973824640000003e-10	5.7059832384000006e-08	-0.000595217	0.00025626	3.5428327708899997e-07	6.56691876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30119.6796875	-52.73828125	907195104.4776	2781.3263092041016	19606.7421875	-32.048828125	1027.127384185791	384424339.20709234	19959.142578125	-22.220703125	398367372.45392233	493.7596473693848	0.973604	23.113676	0.12766021500000002	0.0426281055	0.0703643372	0.09285002	-0.0182774428	0.0373889323	0.0422029687	0.0576623136	0.124571832	0.11343841910000001	-0.10214011279999999	-0.0647295544	0.054862223700000004	0.0533799286	-0.029764149700000006	0.0214613168	-0.0028916729	0.0526154513	0.119597229	0.0208060965	0.052254128899999995	0.0012466408	0.114430153	0.0060861353	0.019906178899999998	0.047657444400000006	0.05581411730000002	-0.09208303609999999	-0.07072581480000001	0.0255316241	-0.0393697051	-0.0836933193	-0.0155820729	-0.1101943291	0.056857026	0.022323739199999998	0.010710250800000001	-0.0324750803	-0.0411193195	-0.0726226742	0.0076724261	-0.023554830899999997	-0.07341990799999999	0.0115649353	-0.0193472024	-0.0353015906	-0.0563895263	-0.04343442	-0.13423018039999998	-0.1046775417	0.10329936810000001	0.0574136101	0.0653626604	0.050389484400000004	0.0152361631	0.010235391600000001	-0.0114054284	0.1031669984	0.09518702539999999	0.019206748500000002	0.0608462591	0.034569837799999996	-0.0205197228	0.001715387	0.10211101859999999	0.0193852556	0.0938031719	0.06705129309999999	0.0517470691	-0.1283340127	-0.0685398389	-0.0535126176	0.0834824265	0.0561738811	0.1099521302	0.0722441832	-0.0125922048	-0.0822417754	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0548694	0.030092700000000003	0.00090557059329	0.00301065105636	-0.0134537	-0.0251892	0.00018100204368999998	0.0006344957966400001	0.20506	0.040530999999999984	0.0016427619609999987	0.042049603600000006	0.00640308	1.919000000000053e-05	3.682561000000202e-10	4.099943348640001e-05	-0.000342819	-0.000103947	1.0804978809000003e-08	1.1752486676099999e-07	-8.140769999999997e-05	0.0005138093	6.627213619289995e-09	2.6399999676649003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29990.818359375	-128.861328125	899449185.8650246	16605.241886138916	19526.43359375	-80.30859375	6449.470230102539	381281608.8911285	19946.798828125	-12.34375	397874783.4896889	152.3681640625	0.919992	21.840916	0.08051065	0.0413272813	0.075870698	-0.0006898519	0.026080126000000002	0.0810771394	-0.0137900732	-0.0738091233	0.053861225	-0.0332856916	0.0196574845	-0.06345964230000001	-0.0270264442	0.0355442412	-0.044330590499999996	0.0210924831	-0.07018463030000001	-0.0099759518	0.0863841541	-0.0971985952	-0.08568743570000001	-0.06272976820000001	0.027812913300000002	-0.053855565099999995	-0.0387178777	-0.0239751356	-0.0588909527	-0.0344306446	0.0740504335	0.1322400367	0.0339235888	0.08457013710000001	0.11128055320000001	-0.0567314753	-0.1290454017	0.1038331915	-0.0354728681	-0.0950123361	-0.0384829041	-0.048685604400000006	-0.055753397999999996	0.0033543364	-0.0140342973	0.06437043690000001	0.0285581323	-0.0880740485	0.0199171521	0.08927730560000001	-0.0456580031	0.011777617399999999	-0.022094632000000003	0.056879397199999994	-0.0486355191	0.032301779100000004	-0.000540135	0.0029450621	0.0610278642	0.0532244147	0.11159791990000001	-0.0514955956	-0.0613878325	-0.12300719189999999	-0.0546457443	-0.0751756598	-0.0661084934	0.037765380099999996	0.0502016761	0.0205818879	-0.0696450089	0.08748862710000001	0.2346127377	-0.0639169258	0.0861467804	0.0752884719	-0.13249917279999998	-0.013568088999999998	0.12401688279999999	-0.0328103117	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0548095	-5.989999999999468e-05	3.588009999999362e-09	0.0030040812902500003	0.0072217	0.020675400000000003	5.215295089000001e-05	0.00042747216516	0.182114	-0.022945999999999998	0.0005265189159999997	0.033165508996	0.00578723	-0.0006158500000000003	3.7927122250000034e-07	3.34920310729e-05	-0.000222082	0.000120737	1.4577423168999997e-08	4.932041472400001e-08	-8.140769999999997e-05	0.0	6.627213619289995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29964.421875	-26.396484375	897866578.3029785	696.7743873596191	19519.1796875	-7.25390625	52.61915588378906	380998375.67291266	19976.12109375	29.322265625	399045413.9521637	859.7952613830566	0.975897	23.168127	0.114508935	0.035446015899999996	0.0975764707	0.0404539577	0.0219121979	0.1122522883	-0.0027008387	-0.0734999625	0.0229134771	-0.0718785219	-0.0063282387	-0.1118001091	-0.16060167279999998	-0.0068387474	-0.0407444147	-0.0245083038	-0.1044031747	0.0505562454	0.147670403	-0.098953859	-0.0097526725	-0.1005087001	0.0992940216	-0.0913439556	0.0808746018	0.0263830743	0.0117761996	0.1550014391	-0.1994423848	-0.0120819236	0.0105129379	-0.0109988048	0.1346466013	0.1272365813	-0.2943822813	0.08263940339999999	-0.0441185493	-0.0542146778	-0.039581665499999995	-0.055029206100000005	-0.0363611565	-0.0640996893	0.0207080784	-0.0017937499	0.0221675115	-0.1129124009	0.008465042800000001	0.0988403544	-0.0211799121	0.050590564000000005	0.0012764435	0.0877373188	-0.1912627698	-0.0022703568	-0.0074259539	-0.0390277444	0.0870594967	0.1592793229	0.1897485337	-0.0150973727	-0.0539878638	-0.10213174050000001	-0.0406900634	0.09704895300000001	0.1474105177	0.1572005123	-0.23007056329999998	-0.0311456678	0.0991617109	-0.0030496477	0.0075377970999999985	-0.04655506400000002	-0.0931192637	0.0688828398	-0.10682598089999999	0.11402916980000001	0.031710478	-0.0891400765	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.059085300000000014	0.004275800000000003	1.8282465640000027e-05	0.0034910726760900013	-0.031169599999999995	-0.0383913	0.0009715439641599996	0.0014738919156899995	0.23139	0.04927600000000002	0.0024281241760000013	0.053541332100000005	0.00542744	-0.0003597899999999996	1.294488440999997e-07	2.9457104953600006e-05	-0.000250548	-2.8465999999999995e-05	8.103131559999998e-10	6.277430030400001e-08	-1.8347e-05	6.306069999999998e-05	3.36612409e-10	3.976651884489997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30015.44921875	51.02734375	900927191.80336	2603.789810180664	19572.9296875	53.75	2889.0625	383099576.5518189	20044.517578125	68.396484375	401782684.9397621	4678.079074859619	0.913983	21.698263	0.07068533500000004	0.0395275805	0.1031258057	0.05708212980000001	-0.0082258641	0.08874506800000001	-0.0094818983	0.0055673872	0.04369626	-0.011954713799999999	-0.013073717700000001	-0.1369466742	-0.1591710722	-0.0244520215	0.03960509	-0.061281817599999996	-0.0389885712	-0.0049942628000000005	-0.046166194	-0.1670303591	0.1602183229	0.0104695561	0.0383799564	0.14629907220000002	0.1586438827	-0.1200661483	-0.0265909598	-0.040673941899999996	0.018662198999999997	-0.1032638671	-0.07471850599999999	-0.031622734300000004	-0.0175822534	0.059279138099999996	0.032765788500000004	-0.07908586969999999	-0.0353497324	0.0458246161	-0.05461319269999999	-0.0841587977	-0.014703399999999997	-0.0639700611	-0.0121488494	0.0513812525	-0.0038737	-0.0833557909	-0.0052831888	0.016737511200000003	-0.0678128915	0.007501656	0.0186491498	0.1131577924	-0.1670353589	-0.04933907059999999	-0.0393376974	-0.11710092970000001	0.023470157599999996	-0.1313408925	0.1382074835	0.1395590196	0.1107264853	0.026896479100000002	0.1592266117	0.0478531934	0.0980554376	-0.0143451995	0.0522913362	-0.0619219634	-0.0877186903	0.08546527570000001	0.0277751111	0.0095302587	-0.0651421546	-0.0876937226	0.07680565639999999	0.0998702111	-0.0771200242	-0.059482475599999994	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0549352	-0.004150100000000011	1.7223330010000088e-05	0.0030178761990400003	-0.0376618	-0.006492200000000007	0.0014184111792399999	4.214866084000009e-05	0.214583	-0.016807000000000016	0.00028247524900000055	0.046045863889	0.00498284	-0.00044460000000000067	1.9766916000000065e-07	2.48286944656e-05	-0.000607608	-0.00035706	1.2749184360000002e-07	3.69187481664e-07	-8.140769999999997e-05	-6.306069999999998e-05	6.627213619289995e-09	3.976651884489997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
