csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
36251.42578125	n/a	1314165871.1734774	n/a	23882.21875	n/a	570360372.4228517	n/a	24420.591796875	n/a	n/a	596365303.7095985	n/a	n/a	n/a	-0.0340186507	-0.008257458	0.2409160757	-0.025704659700000004	0.0603468023	-0.21168518260000002	0.0037696254999999997	0.1315762047	-0.0654589593	0.050770619	-0.0399395578	0.029165372400000007	0.1274207633	-0.0833463979	0.0697708854	-0.238989747	0.1233271711	-0.1054336395	0.012811653700000002	-0.09918567980000001	0.1493866634	-0.1910095973	0.1605426493	-0.0549778683	0.0447566246	-0.0905079616	0.0420950685	-0.0162147774	0.0063016802000000005	0.0151967075	0.105240661	-0.0466338614	-0.0244945566	0.24424634760000002	0.10910339279999999	-0.1466011775	0.0752593592	0.10481951980000001	-0.14233717710000002	-0.11261407710000006	0.124326899	0.0969105922	-0.1146909948	-0.0435585807	-0.09460623060000001	0.0442830124	0.0269370854	0.0829389724	-0.11389680529999999	-0.0171095848	-0.0516801033	-0.0059999486999999995	0.2339834462	-0.0652921839	0.2812937399	-0.052445232800000005	0.0630875832	-0.11008804359999999	-0.040186499300000005	0.2274077218	-0.0343847923	0.0544787148	-0.0025720036	0.0685944159	-0.051790649800000005	0.1304432749	-0.0991624508	0.1040215247	-0.1347102759	0.1166773638	-0.1589741306	0.1151592748	-0.0210833437	0.0473192008	-0.22165850190000005	0.1404045927	-0.0275463023	0.0830356103	-0.0910265967	0.0457049448	-0.1040086459	0.1015857942	0.0724021805	-0.0466817645	-0.0263418717	0.11917682660000001	0.0808828624	-0.1225592084	0.0312674565	0.0368239369	-0.20646496399999997	-0.0357548768	0.1729011855	0.0568505824	0.1785769878	-0.053588246900000004	0.015369268500000003	0.021751989399999998	0.014958339499999999	0.10595204970000001	-0.1634294033	0.032369963599999996	0.0206052024	0.05481431269999999	0.1217078847	0.1216831682	0.1216419777	-0.0299967	n/a	0.0008998020108899998	n/a	-0.0393779	n/a	n/a	0.00155061900841	-0.110673	n/a	0.012248512929000002	n/a	0.00122333	n/a	1.4965362888999995e-06	n/a	0.000459037	n/a	2.10714967369e-07	n/a	-0.000530829	n/a	n/a	2.8177942724100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36132.28515625	-119.140625	1305542030.612564	14194.488525390625	23896.92578125	14.70703125	571063061.7945709	216.29676818847656	24389.599609375	-30.9921875	960.5156860351562	594852569.1056253	1.088777	17.724046999999995	0.04772645	-0.0546141659	-0.0378004873	0.11538860029999999	-0.1226672177	0.1095881484	-0.2293779222	-0.029312615299999997	0.1381271816	-0.09024426640000001	0.053931798600000004	-0.1047091728	-0.0239511494	-0.0330420427	-0.13299794269999998	0.0520510603	-0.0644105286	-0.0956640658	0.0326347394	-0.1155579765	-0.0664411622	-0.0268800756	-0.0897535296	0.0688038527	0.0450053657	0.0261132967	0.0177459901	0.09150363310000001	0.11046857060000001	-0.08186806320000001	-4.80049e-05	-0.0270222267	0.0677982082	-0.0190415105	-0.0374464642	-0.0805586237	0.0716730689	-0.20242365489999997	0.1285588363	0.1343802446	0.09127993050000001	-0.0141512763	-0.0010105177	-0.0708710878	0.0951357216	0.0021964951	0.0394773639	0.0492457546	-0.0031058640000000003	-0.1721335499	-0.0388061657	-0.074625233	0.0111679773	0.1568680644	-0.18732809	0.1642856057	-0.22160774589999999	0.0654789644	-0.060710453899999996	-0.0759725929	0.2387582116	0.0259811486	0.1298957125	0.0076769644999999985	0.1401642041	0.0364587663	-0.0037387917	-0.044946727199999995	0.0397909561	-0.0412250507	0.032298149500000005	-0.0091787933	-0.09830535439999999	0.053491267	0.1277785056	-0.1302263795	0.1210603119	0.0163498788	0.022024076099999998	-0.0449748112	-0.0907067332	-0.0130682245	-0.0712953039	-0.0502241092	0.0374738028	0.10737734	-0.1205830691	-0.0005130773999999999	0.0418366447	-0.038693996800000005	-0.0284961187	0.10394201730000001	0.045879168899999996	-0.047627244400000004	-0.134155205	0.1406717157	0.0100032906	-0.017538591399999998	0.1059291594	-0.0645713896	-0.0064753386999999996	0.0319825438	0.011511940900000002	-0.10530956609999999	0.052575679199999996	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0299851	1.1599999999997031e-05	0.00089910622201	1.3455999999993108e-10	-0.025139	0.014238900000000004	0.00020274627321000007	0.0006319693209999999	-0.105664	0.005009	0.011164880896000002	2.5090081e-05	0.00165083	0.00042750000000000015	2.7252396889e-06	1.827562500000001e-07	0.000589894	0.000130857	3.47974931236e-07	1.7123554449000004e-08	-0.0005198469999999999	1.0982000000000092e-05	1.2060432400000206e-10	2.70240903409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36253.73828125	121.453125	1314333539.3653715	14750.861572265625	23924.150390625	27.224609375	572364971.9132423	741.1793556213379	24421.970703125	32.37109375	1047.887710571289	596432653.0242957	1.136573	18.502108	0.08501960000000001	-0.1608440641	-0.07117270980000001	-0.026003386099999998	-0.1218429756	0.20968252350000002	-0.1895303539	0.0448344508	0.0371692425	0.0426874246	0.0473957641	-0.031819438	-0.1824212072	-0.12459616849999999	-0.070071429	0.0492374192	0.0902999023	0.0833446848	-0.051100834299999995	0.0112951985	0.0932959377	0.0684441419	-0.0319556994	0.0461558737	-0.031241851	0.0139596441	0.05596161	0.0745271299	-0.14585743439999999	-0.049254813	-0.0004561875	0.1675450223	0.0566611266	0.0727841539	-0.022513115499999996	-0.0037953468	0.0896238928	-0.06443182509999999	-0.0727773855	-0.0739280862	0.0453741252	0.049970845300000004	0.028703173399999997	0.1623311243	-0.0844344196	-0.0575057592	-0.028532196800000006	0.059191970499999996	-0.1711777364	0.011629444	0.0510502321	-0.17409845489999998	0.051479683	-0.055714313099999996	-0.15157720019999998	0.0682326904	-0.2185815829	-0.0385969322	-0.0906772993	-0.1717097316	0.22013734140000002	-0.0711011903	-0.0207935345	0.0423099538	-0.0159368473	0.046205196399999995	-0.1049140013	-0.0738013154	-0.0173617756	-0.1402837227	-0.1496336338	-0.033979035899999996	-0.061204128	-0.0079953957	-0.018227170600000002	-0.1325105227	0.0519594986	0.047034590999999994	0.0339929669	-0.0538265203	0.1120367406	-0.0359605849	0.060405501500000014	-0.0045243499	0.0707816211	0.0315470791	-0.0032386378	-0.1042132009	-0.0208008204	-0.1449607985	-0.0068557023	-0.0047626872	-0.1266162063	-0.06166023230000001	0.0089900555	-0.09347817369999999	0.0148409228	-0.1125435263	-0.0204416172	-0.0027850890999999997	-0.0274219057	0.0443867585	0.0489578592	0.059067511100000004	0.0676097342	0.1215101995	0.120893123	0.1198669825	-0.0299996	-1.4499999999997156e-05	0.0008999760001599998	2.1024999999991743e-10	-0.0250298	0.0001091999999999968	1.1924639999999299e-08	0.0006264908880400001	-0.0768362	0.02882780000000001	0.005903801630439999	0.0008310420528400009	0.0006734260000000001	-0.000977404	4.535025774760001e-07	9.553185792159997e-07	0.0005445140000000001	-4.537999999999992e-05	2.964954961960001e-07	2.0593443999999928e-09	-0.000421269	9.857799999999994e-05	9.717622083999988e-09	1.77467570361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36063.703125	-190.03515625	1300590683.0881348	36113.36061096192	23915.537109375	-8.61328125	571952915.2298927	74.18861389160156	24385.8515625	-36.119140625	1304.5923194885256	594669756.4282838	1.055749	17.18639	0.08615875	-0.06536461730000001	-0.0725934529	-0.028744929500000002	-0.1373267295	0.0530098965	-0.2293466334	0.10797595019999999	0.0678400325	0.14094275039999998	-0.025586501600000002	0.0146604527	-0.0286424054	0.0518986788	-0.1034939276	0.0691698054	0.033526215299999995	-0.08812400599999999	-0.0339168589	-0.026122512799999997	-0.0329930159	-0.16535233470000002	0.08975510310000001	-0.031333523599999996	0.0454362501	0.07750128769999999	-0.077656899	0.1143357204	0.1196314931	0.0793304086	0.0819014965	-0.1979757276	-0.024108467	-0.0155853118	-0.058004619	-0.0252724195	-0.0901056717	0.1295582995	0.0021462429	0.0091843706	0.06517088019999999	0.0086741969	-0.030904740400000002	0.030512128700000002	0.1199291905	-0.022055972599999998	-0.0059705989000000004	-0.103542438	0.0149745639	0.025709225899999997	0.11395247369999999	-0.0670546113	0.071542516	-0.015815411	-0.19588972219999998	0.05211985190000002	-0.1388223593	-0.0783542739	-0.0062468503000000005	-0.025931978199999997	0.2039434977	-0.1381968192	0.0087991385	0.08679531720000001	-0.0576940922	-0.0043867296	0.0818758091	-0.132301384	0.0368381598	0.0768856638	0.0196973255	0.1388649335	-0.09105249539999999	-0.0327177033	0.0699681441	0.1228309181	0.083697724	0.0517924598	-0.11000065380000001	0.2303193932	-0.1067130322	0.033848668	-0.1141393507	0.1309158623	-0.0609123098	-0.035950426699999996	-0.10420869630000001	0.11022692349999999	-0.0006085926999999999	-0.0363816734	-0.0819448043	-0.1017158215	0.1167126797	0.0115493022	0.0189678508	0.0076211234	0.0350364898	0.0055119596	0.0281699209	-0.0990432365	0.0497312704	0.053225662	0.17077390550000002	0.059213116100000004	-0.16328977039999998	0.1213126213	0.12010478890000001	0.1181006348	-0.0300191	-1.9499999999998685e-05	0.0009011463648099998	3.8024999999994867e-10	0.021421	0.0464508	0.00215767682064	0.000458859241	-0.0800953	-0.0032591000000000013	0.00641525708209	1.0621732810000006e-05	0.00118124	0.000507814	1.3953279376000005e-06	2.57875058596e-07	0.000323741	-0.0002207730000000001	1.04808235081e-07	4.8740717529000026e-08	-0.000421269	0.0	0.0	1.77467570361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36038.6328125	-25.0703125	1298783054.9942017	628.5205688476562	23919.36328125	3.826171875	572135939.7804108	14.639591217041016	24400.927734375	15.076171875	227.29095840454102	595405274.2981911	1.503553	24.476122	0.0831201	-0.1364066863	-0.19120125649999997	0.1030494098	0.022538996600000003	0.10725870380000001	-0.2321246175	0.116321538	0.00320421	0.0041390953	-0.0763928384	-0.1169057181	0.14588905470000002	0.09813969939999999	-0.006985190400000001	-0.09222196740000001	0.2212420903	-0.0717466497	-0.0239799704	0.0622186319	-0.0755160413	-0.038971533100000004	-0.0319267351	0.0006517853	-0.1311735991	-0.0463901262	0.035689709900000005	0.0033663571999999996	0.0675575672	0.0962706051	-0.0705531033	-0.0326537426	-0.09456953480000001	-0.0359133184	0.028871231	0.0055198964	-0.032901629	-0.0821494207	0.0753128267	-0.1273891637	0.0448997583	-0.0079609034	0.029452617200000007	-0.0312143228	0.1479866303	0.0389164281	0.0256701002	0.16557880519999998	-0.0342137017	0.1034533058	0.08345487509999999	-0.1636752916	0.1848078521	0.0578829483	-0.0168965563	0.07015829559999999	-0.08487078869999999	-0.1414741117	-0.024979001400000003	-0.0800549515	0.2364791917	-0.1473889134	-0.0031487858	-0.0637599088	0.1582578025	0.1070555916	-0.0128567923	-0.0303065178	0.056892237400000004	0.1727978184	-0.07349595540000001	0.17777866960000002	0.0874130213	-0.0259680752	-0.0158407041	0.0770821971	-0.0803892322	-0.0110225384	-0.0363749264	-0.0322849554	0.0140210583	-0.028700192599999997	0.006005266600000001	0.046701912000000005	0.04298545	0.0265576845	-0.011381096	-0.023104255299999998	-0.0954848545	0.078351838	-0.0554145012	-0.07551827700000001	-0.0565563463	-0.0604375779	-0.0649379704	0.013933563000000001	0.08886103460000001	0.1904161416	-0.0231750446	0.0216038304	-0.1787833923	-0.11558825199999999	-0.2799097142	0.014299246299999999	-0.0761662546	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0300022	1.689999999999678e-05	0.00090013200484	2.856099999998912e-10	-0.0343137	-0.0557347	0.00310635678409	0.0011774300076899994	-0.0994696	-0.01937430000000001	0.00989420132416	0.0003753635004900005	0.00118781	6.5700000000000125e-06	1.4108925961000004e-06	4.3164900000000175e-11	0.000477055	0.000153314	2.27581473025e-07	2.3505182596000002e-08	-0.000421269	0.0	0.0	1.77467570361e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36025.9921875	-12.640625	1297872113.093811	159.785400390625	23894.23046875	-25.1328125	570934249.6937407	631.6582641601562	24394.51953125	-6.408203125	41.06506729125977	595092583.1605378	1.517017	24.695297	0.08849174500000001	-0.004256536500000001	-0.1763703221	-0.054811869400000005	-0.0272744847	-0.0079201138	-0.20738987329999997	0.0681153139	-0.0406062455	0.0753156106	-0.0919257885	0.127704776	0.011907853700000002	-0.0768040754	-0.0308708729	0.0638382984	-0.0804468393	0.0154345901	0.11724656160000001	-0.060789427800000004	0.10276902730000001	-0.0876393248	0.0179408297	-0.05718737190000001	-0.0817241078	-0.1009990823	-0.0456286645	-0.0698188505	-0.0373550976	0.0907590536	-0.0130918741	0.029497772999999998	-0.0543852693	0.0368757798	0.1228249244	-0.0303363375	0.030851135499999998	0.127650223	-0.0370329109	0.10693233029999999	0.0139373527	0.10927769400000001	-0.1095683682	-0.020635904899999998	-0.1184466348	-0.034168035	0.0490374033	-0.0158461997	0.0384391864	-0.027925987000000003	0.006417568199999999	-0.023178367000000002	0.1719488234	-0.0478721629	-0.10171867550000001	0.13755906939999998	0.0381478332	0.0188149965	-0.0166251967	0.016299123999999998	0.19381023379999998	-0.1089304208	-0.0685369721	-0.0162350554	-0.1491315152	-0.0210435325	0.0729152446	0.10708534980000001	0.0351730325	0.0827043744	0.048244544400000006	-0.0228500878	-0.0578823171	0.084524994	0.0547311884	0.0033822262	-0.1064987885	0.0024868175	-0.0899038401	0.034384387599999996	-0.0481966408	-0.0815677654	0.0883023523	-0.0117454905	-0.016551109799999998	-0.0122070761	0.0938608995	0.0286634413	-0.06354222009999999	-0.1769104007	-0.006934600799999999	0.0512875153	0.0806214913	0.0898908175	0.11348335779999999	0.0761152837	-0.0713472558	-0.09753513359999999	-0.0487910079	0.0005946351	-0.0347302396	0.14186384300000002	-0.09255172939999999	-0.0882947108	-0.0144592682	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0431098	-0.013107600000000004	0.00185845485604	0.00017180917776000011	-0.015663999999999997	0.0186497	0.00034781131008999986	0.0002453608959999999	-0.0820786	0.017391000000000004	0.00673689657796	0.00030244688100000016	0.0008624149999999997	-0.00032539500000000035	7.437596322249996e-07	1.0588190602500024e-07	1.5581099999999996e-05	-0.0004614739	2.4277067720999994e-10	2.1295816038121e-07	-0.000421269	0.0	0.0	1.77467570361e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35896.52734375	-129.46484375	1288560675.3405914	16761.145767211914	23886.943359375	-7.287109375	570586063.0539894	53.10196304321289	24416.3125	21.79296875	474.93348693847656	596156316.0976562	1.136991	18.508913	0.12524139499999998	0.0523301253	-0.1364619813	-0.053099292199999995	-0.023809079599999998	-0.07137790349999999	-0.1532183724	0.0215905877	-0.0613568334	0.029783291899999998	-0.0831135967	0.0270544702	0.0545429853	-0.0834235964	0.0732088382	0.0883044858	0.27905273420000004	0.0014104556	0.0472640313	-0.031059869599999998	0.1186799941	0.0997442933	-0.0626295265	-0.1839229293	-0.1233292413	-0.0178574401	0.1574951014	-0.0156781129	0.0904745818	-0.1086646718	-0.131774465	-0.0646455501	0.010523352199999999	0.0838209321	0.050993053899999995	0.0676619691	-0.0791014368	-0.0645457242	-0.0719986873	-0.0146836384	-0.010185907099999999	-0.1121554463	-0.1097810524	-0.094269702	-0.012261123999999998	0.08640443619999999	-0.0005018930999999999	-0.0928151368	0.1838843618	0.011510901899999999	-0.072534792	0.04716422940000002	0.1399689193	-0.0181680656	-0.11167752880000001	0.0215073923	0.1052960898	-0.012936086599999999	0.007353121999999998	0.0848724074	0.1348839249	-0.0493532091	-0.0622652001	-0.051296691	0.0062777928	0.025389159300000002	-0.006808450799999999	0.06396564019999999	-0.1238374342	0.058019552099999996	-0.2202129196	0.1257962266	-0.018650016999999998	0.0580787461	-0.0372293884	-0.007032641899999999	-0.16027259970000002	0.005957321	-0.1113312391	0.07759008790000001	0.17653246890000002	-0.0178634371	-0.09376561679999999	-0.1480912292	0.0777225036	0.10643392300000001	-0.1192227769	0.0129658358	-0.0454970742	0.2384699971	0.0796110855	-0.0687793583	0.0095885385	-0.047847888	0.0147353127	-0.042883421100000006	-0.1189278169	-0.018904470700000002	-0.018044786299999997	-0.001175791	0.2744355852	0.043979792999999996	0.0354809948	-0.0298289818	-0.023406202999999997	0.120326335	0.1161887065	0.1093977275	-0.0365744	0.006535400000000004	0.00133768673536	4.271145316000005e-05	0.0255112	0.0411752	0.0016953970950399995	0.0006508213254399999	-0.057117	0.02496160000000001	0.0032623516889999987	0.0006230814745600004	-0.000100367	-0.0009627819999999996	1.0073534689000002e-08	9.269491795239994e-07	0.000104183	8.860190000000001e-05	1.0854097488999995e-08	7.85029668361e-09	-0.000421269	0.0	0.0	1.77467570361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35874.73046875	-21.796875	1286996286.2054596	475.103759765625	23872.38671875	-14.556640625	569890847.6495514	211.8957862854004	24463.380859375	47.068359375	2215.4304542541504	598457003.0708351	1.091145	17.762598	0.04200053	0.08848117789999999	-0.0990359986	-0.0305844504	0.08867789150000001	-0.09964481730000001	-0.1312696868	-0.0932724957	-0.0261869022	-0.1012520766	-0.1426892273	0.0636522747	-0.0768334443	-0.1066755959	0.0366980524	-0.0837073106	-0.09098761179999999	0.029708108599999998	-0.039480389399999996	0.1920253794	0.1914928695	0.061451752400000004	-0.07402019209999999	-0.0123894243	-0.0491658814	-0.0823187257	0.0576307993	-0.0846375124	-0.1516051588	-0.162840853	-0.0778133283	-0.0791392645	-0.11414817710000001	0.0376591765	-0.2138619083	-0.0649411268	-0.043790333	-0.0429883062	0.081753639	-0.0374243213	-0.12146664830000001	-0.1388941826	0.0329274507	0.0452920007	0.0515650576	-0.1702630089	0.0003399913	-0.10279119	0.0147075101	0.08521934119999999	-0.1307616532	0.0800515735	0.1311567374	-0.0058685027	0.0056691808	0.0352014341	-0.0288696609	0.10083310220000001	0.1997392838	0.1141183225	0.1281240069	0.0708414492	0.0598915646	-0.1588104707	-0.1427380859	0.048328688499999994	-0.0889538533	0.10001984130000001	0.0412400879	-0.10759997789999999	-0.0133830846	-0.057483974699999996	0.1349009296	0.083805409	-0.15726640349999998	-0.1014245015	-0.21246280129999998	0.048432345700000004	-0.0621411751	-0.0909630599	-0.0092377093	0.1771214076	0.0018998426	0.0656348262	0.0163874332	0.042773727000000004	-0.0660274604	-0.0056904375	0.22480451199999998	0.10522319	0.0579739492	-0.0470943361	0.009724714399999999	0.005317344599999999	-0.038988822	0.0060212429	-0.0110475577	0.0241898261	0.08859371810000001	0.1189629284	0.014734288100000001	-0.07369148639999999	0.047112831900000006	-0.1516148128	-0.0001250599	0.1198669825	0.1143757435	0.10540925529999999	-0.0340502	0.002524200000000004	0.0011594161200399998	6.371585640000022e-06	0.032526400000000004	0.007015200000000006	4.921303104000008e-05	0.0010579666969600002	-0.070533	-0.013416000000000004	0.004974904089	0.0001799890560000001	7.08049e-05	0.0001711719	5.013333864010001e-09	2.929981934961e-08	5.30163e-05	-5.1166699999999986e-05	2.8107280656900004e-09	2.6180311888899985e-09	-0.000262705	0.00015856399999999998	2.5142542095999996e-08	6.901391702500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35946.76953125	72.0390625	1292170239.7328033	5189.626525878906	23896.521484375	24.134765625	571043739.053196	582.4869117736816	24477.939453125	14.55859375	211.95265197753903	599169519.8708534	1.033002	16.816095	0.056392585000000016	0.1064610056	-0.0200139763	-0.1049320486	0.0631090644	-0.0394691452	-0.0524817245	-0.08154445860000001	0.0044954434	0.013400703	-0.1586484475	0.1410249378	-0.11221663289999999	-0.0439308392	0.09051784210000001	-0.153514653	-0.1179071327	-0.0996231221	-0.06454658070000001	-0.0923796248	0.0126149078	-0.1005626615	-0.0431895659	0.0195359325	0.16125171119999998	0.09053246960000001	-0.04793365	-0.12210297380000001	-0.0760343001	0.067378914	-0.0087166715	0.10755540710000001	0.09042803199999999	0.10186731939999999	-0.034584980099999996	-0.0090385718	-0.0039914705	-0.0255453848	-0.05767049730000001	0.0032569727	0.06409852419999999	0.12002936630000001	-0.0213471891	0.1698716374	-0.06451402349999999	0.0869257301	0.0315902836	-0.0603104511	-0.11725011449999999	0.0723818296	0.0950060403	0.1150899581	0.0619297446	-0.0878089918	0.0275152431	0.013199456299999999	-0.0215845611	0.13004022369999998	0.111429739	0.0375503614	0.0435306904	0.049198344000000005	0.0710116623	-0.0565725865	-0.25081609239999997	0.004530558	-0.10019336050000001	-0.00032891379999999996	-0.014847251200000001	0.0010291010000000001	0.12939788	0.053221331	-0.020601640900000003	-0.2287051417000001	0.0889643978	-0.0341088431	0.034749334300000004	-0.1602073521	-0.0176230687	-0.0534821766	-0.017124671299999998	0.0407270952	0.056615137	-0.0667483849	-0.006664081	-0.0889767733	0.0287182593	0.060482286600000004	0.12348412369999999	-0.07890181519999999	-0.0049065231	0.0007743357	-0.0143785198	-0.1266361549	0.09665633480000001	-0.0968599619	0.0684404735	-0.1527192219	-0.061016192999999996	0.1443049448	-0.0207746396	0.1813205664	0.0923461215	0.12066892929999999	-0.0302819868	0.11934271980000001	0.112315068	0.1009072399	-0.032205700000000004	0.0018444999999999922	0.0010372071124900002	3.4021802499999707e-06	0.0115013	-0.0210251	0.0004420548300100002	0.00013227990168999994	-0.0627949	0.007738099999999999	0.00394319946601	5.987819160999997e-05	0.000382171	0.0003113661	1.46054673241e-07	9.694884822921e-08	-3.74813e-05	-9.04976e-05	1.4048478496900005e-09	8.189815605760001e-09	-0.000148871	0.00011383400000000002	1.2958179556000005e-08	2.2162574641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35851.12890625	-95.640625	1285303443.8525546	9147.129150390623	23921.326171875	24.8046875	572229845.8212317	615.2725219726562	24480.4140625	2.474609375	6.1236915588378915	599290672.6714478	1.0695370000000002	17.410830999999998	0.062558225	0.054024377400000004	-0.0100653504	0.038264721	-0.0195705947	0.10129568650000001	-0.053407934299999994	-0.09241805550000001	0.0559115381	-0.0725365326	-0.0617588112	0.0085011731	-0.1174031119	-0.0764926852	0.1897825365	-0.1682255348	0.0123218203	-0.1527372793	-0.0221808954	0.0223680472	-0.05042390150000002	-0.10900572900000001	0.0912026262	0.0567111982	0.0521476779	0.06675431799999999	0.0466129905	0.022490863700000002	-0.043788759100000005	-0.0186868499	0.0367220606	-0.0042279598	0.1537663426	-0.0709645674	0.0140556755	-0.0331745088	-0.0353789613	0.022117659300000002	-0.0899617548	0.0835511045	-0.1068233888	-0.0750131821	-0.0377956721	-0.0378871462	0.0186033661	0.1150852648	-0.1204877164	0.016340735	0.0218024702	-0.0041758609999999995	-0.014184108300000001	0.0338116422	0.0228915362	0.054751870099999995	0.0412048411	-0.1039052675	-0.0169243637	0.12011353039999999	0.1251288358	-0.1000275283	0.0920710545	0.0717153662	0.1305622697	-0.0789202324	-0.0602752384	0.0759694501	-0.1687784993	0.0132418372	-0.0961926364	-0.0075043433999999985	0.1121768002	0.037855040699999995	-0.023795095899999997	-0.100843149	0.011557462	0.0963071583	0.0200037145	0.0770500348	-0.07633528440000001	0.0515506623	0.0270891483	0.07332683570000001	-0.030792743799999998	-0.0698184375	-0.0673728978	-0.047995832599999996	0.045907869299999994	-0.0178605886	0.10213175349999999	0.048674809299999997	0.1194736655	0.1405733804	-0.0979141591	-0.0111881484	-0.0341216834	-0.0304519777	0.0561912644	-0.0444582091	-0.1589836447	-0.0018219858	-0.11172512230000001	-0.047365877699999996	-0.0342748598	0.0905882142	0.1165588622	0.11875383099999999	0.1100111431	0.0959136145	-0.0260576	0.006148100000000007	0.0006789985177599997	3.779913361000009e-05	-0.00903591	-0.02053721	0.0004217769945841	8.16476695281e-05	-0.0635106	-0.0007156999999999997	0.00403359631236	5.122264899999996e-07	0.000438664	5.649300000000002e-05	1.9242610489600001e-07	3.1914590490000013e-09	0.000336772	0.0003742533	1.1341537998399999e-07	1.4006553256089e-07	-0.000421269	-0.000272398	7.4200670404e-08	1.77467570361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
