csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
38713.4296875	n/a	1498729638.1690063	n/a	22796.017578125	n/a	n/a	519658417.422184	22948.615234375	n/a	n/a	526638941.17538834	n/a	n/a	n/a	-0.0029906973999999998	-0.0571515137	-0.11227091550000001	0.0946602937	-0.0557520422	0.0966179558	-0.2264831448	-0.0418933984	0.06496049549999999	-0.11980522269999999	0.17785324379999998	-0.08960419539999999	0.025909500699999997	-0.2927116664	0.1181684209	-0.024313144300000002	0.0121623167	-0.15513720609999998	0.07466043509999999	-0.1597677123	0.1259512442	-0.09124436849999999	0.11752569199999999	-0.0768287844	0.1568608847	-0.003806965	0.14974815119999998	-0.1298120438	0.0803511587	-0.11455415199999999	-0.0748254585	0.0453150585	0.10264402339999999	-0.14361813210000002	0.047430871	0.0388867783	-0.0483240032	-0.0544615898	0.09138743519999999	0.10582345929999999	-0.058785279	-0.1829999337	-0.0173707199	0.057271303499999995	0.021591845099999996	0.0367845319	-0.08938737390000001	-0.0818538003	-0.0152689744	0.2165238241	-0.0336727921	0.0628906437	-7.028899999999999e-05	0.0631849644	-0.2265863126	0.0617353396	-0.10904026300000001	0.11802533609999999	-0.0063075723	0.11578474130000001	-0.154605075	0.0340420889	-0.1174536976	0.0661479419	0.0457866376	-0.24248100460000002	0.0770150971	-0.0641668832	0.0297872515	-0.2089127854	0.0278726621	-0.11584536320000001	0.0898343015	-0.11540982179999999	0.0617759462	-0.1424059969	0.1178421615	-0.0643289544	0.10958853060000001	-0.0822450255	0.0661743645	-0.0429394689	0.0290973007	-0.06783683139999999	0.0706224833	-0.0559126455	0.1332858243	-0.1425373285	0.11737006800000001	-0.045232600199999994	-0.0197246384	0.0792926069	0.0660635555	-0.14147039	-0.028385217200000007	0.0141280332	0.011593423899999998	0.13863350859999998	-0.028746346000000002	-0.0911607154	0.0537072879	0.0193172348	-0.0327951369	-0.0081044445	-0.0671515702	-0.0312934628	-0.0308284013	0.1824270764	-0.0066751996999999995	-0.0750541397	-0.0162041539	-0.1045215185	0.1217078847	0.1216831682	0.1216419777	0.038829400000000014	n/a	0.0015077223043600005	n/a	-0.0105984	n/a	0.00011232608255999997	n/a	-0.116667	n/a	0.013611188889000002	n/a	0.0030441	n/a	n/a	9.26654481e-06	-0.000478027	n/a	n/a	2.2850981272899994e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
38648.23046875	-65.19921875	1493685718.3656158	4250.9381256103525	22831.125	35.107421875	1232.5310707092285	521260268.765625	23010.1015625	61.486328125	3780.568546295166	529464773.91656494	1.352132	23.852203	0.07403120000000002	0.0301784852	0.0396744237	-0.0300340546	-0.0288851581	-0.0167575387	0.0106742792	-0.1370575741	0.0234626422	0.09505096980000001	0.048542576500000004	0.057296661	-0.0160556597	-0.0872304747	-0.1460257542	0.0780557395	0.047825719100000004	-0.1367817625	-0.1755730015	0.017574048999999998	-0.1469571298	0.010679681699999999	0.0470922626	0.032705814900000005	0.040233975899999996	-0.1062878595	-0.0367533932	0.07839954910000001	-0.0028500976	0.08896275039999997	-0.0050057565	-0.2077416387	-0.1656705238	-0.020735360300000002	0.1714592838	-0.0346084121	0.09143425960000001	0.010245135	0.0348513363	-0.1694523523	-0.1713635245	0.1625586366	0.0203042174	-0.0930718175	0.0419153807	0.17173756829999998	-0.1206494872	-0.0518592093	0.014873016599999999	-0.022643816299999998	0.1459593848	0.0094314799	0.10247159369999999	0.1307909689	0.0322207805	-0.0754564879	-0.0577523462	-0.1342854413	0.0541350186	0.0487265664	0.1543456433	-0.1861113786	0.1473493303	0.0743606091	-0.1179014536	-0.0031737490000000004	-0.10391880449999999	0.0453999892	-0.0063799924	0.1325693167	-0.0871653908	-0.0192226019	0.0261587703	0.118365015	0.0250655861	0.1070428305	0.0052307059	-0.1078779522	-0.108168326	-0.081517639	0.0324887559	0.012827183700000001	0.1507834458	0.19742811170000002	0.0338726491	-0.14902825960000002	0.18473393829999998	0.09722430359999999	0.0561026739	-0.0060118135	-0.0235597167	0.013593755700000001	0.0353755002	-0.2050106675	-0.07888094030000001	0.0173987863	0.0308966102	0.0473900039	0.0630328461	0.0400557176	-0.0938659124	-0.0016834763	-0.0410191404	-0.09692406390000001	0.05834604860000001	-0.0975838131	-0.0594411583	-0.026862779700000002	-0.0071959976	0.058962764	0.1391679914	0.1080918205	0.1616646626	0.1216419777	0.12141962949999999	0.12104935019999999	0.038829400000000014	0.0	0.0015077223043600005	0.0	-0.0191585	-0.008560100000000003	0.00036704812225000013	7.327531201000005e-05	-0.0850234	0.031643600000000015	0.007228978547559999	0.0010013174209600004	0.00236755	-0.0006765500000000003	4.577199025000002e-07	5.6052930025e-06	-0.000478027	0.0	0.0	2.2850981272899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38546.5078125	-101.72265625	1485833264.5391235	10347.498794555664	22867.845703125	36.720703125	1348.4100379943848	522938367.1019325	23009.10546875	-0.99609375	0.9922027587890624	529418934.4720612	1.278845	22.559385	0.14749665	0.0454780003	0.0254187809	0.021360182400000004	0.012010550600000001	-0.0452188846	0.0754997593	-0.0554103002	0.1815219371	-0.0011190695	0.0476143199	0.0082515125	-0.055212547300000005	-0.08505500630000001	-0.0787165321	0.0132374275	0.0582919016	0.12412433099999999	0.0474339601	-0.11444388650000001	-0.0612207225	-0.0336510542	-0.1360382657	-0.2127617738	-0.1143268193	-0.033830422400000004	-0.0132749874	0.0674837798	0.0472509456	0.1334836833	0.0145776477	-0.025954722599999997	-0.06448504769999999	0.0075256003	-0.09218389390000001	-0.0499951314	0.0113592103	-0.038999825099999996	-0.0132348654	-0.15435935	-0.0522133545	0.018547394	0.116381342	-0.0254477625	-0.0892760965	0.0573039067	-0.0859565431	0.1486950462	-0.0195604294	-0.046515246600000004	0.050255462300000005	-0.117004384	0.0562507961	0.010442552800000001	0.0896980549	-0.058738056	-0.0614508071	-0.0611080024	-0.0808600697	0.1273217318	0.030911813399999998	0.0406643109	0.117825565	-0.1356236063	-0.1546856728	0.0941846225	-0.0033783808	0.0276059226	0.0671723935	0.18997397989999998	-0.0502622282	0.0794004093	0.10889247490000001	0.0057748810999999995	-0.1078707419	-0.0688790675	-0.0480359844	0.08108938480000001	-0.0368696754	-0.0702933264	-0.0869146403	0.0945934533	0.06899736690000001	0.007544105400000002	-0.0277793471	-0.1444338366	-0.0752034057	0.0384957881	0.1546119198	-0.0662388067	-0.0640461302	0.0046444152	-0.0653231666	0.0059572714	-0.0018324225	0.1040770713	-0.0627955369	-0.017621143	0.11471744869999999	-0.10719604890000001	-0.2011377013	-0.0504410842	0.0263514105	0.21658523289999998	0.0103424369	-0.1397750388	0.0671773387	-0.12879131300000002	-0.06806779889999999	0.1690488066	-0.052770302000000005	0.0167314686	0.044219046100000006	0.1215101995	0.120893123	0.1198669825	0.056353199999999985	0.017523799999999985	0.0031756831502399987	0.0003070835664399995	0.0322327	0.051391200000000005	0.00103894694929	0.002641055437440001	-0.102132	-0.017108599999999998	0.010430945424	0.00029270419396000005	0.00124918	-0.00111837	1.2507514569e-06	1.5604506723999996e-06	-0.000589118	-0.00011109100000000008	1.2341210281000014e-08	3.4706001792399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38693.34375	146.8359375	1497174850.555664	21560.792541503903	22906.64453125	38.798828125	1505.349063873291	524714363.68104553	23108.5703125	99.46484375	9893.255142211914	534006021.8877564	1.413484	24.934479	0.08200989999999997	0.036870573399999995	-0.0251610536	0.10811163189999999	-0.1018974591	-0.1116364136	0.11156356949999999	0.0857816681	0.08096719969999999	0.0183491672	0.1464261173	-0.1538516521	0.0655255122	-0.0741310303	-0.0721979284	0.0288192356	0.1585382141	0.0686679649	-0.0408896067	0.0227191095	0.0670569513	-0.04638114559999999	-0.0605945815	-0.1435388728	-0.0832307964	-0.1654326522	-0.038986854700000004	-0.0123665352	0.1339421148	-0.0783772	0.0193664219	0.0745947267	-0.0132044517	0.012918399099999998	0.0925789945	-0.1125768459	-0.1337294178	-0.2029603198	-0.0989924073	0.2200312136	0.1382865873	-0.020986146299999998	0.1431330955	0.0067246059	0.0594762764	0.047074043499999996	0.0574273579	0.0587647062	0.0455890068	-0.09512985060000001	-0.0373851074	0.0553798456	0.15083009619999999	0.0800372828	0.0450346774	-0.08518443199999999	0.11787862869999999	0.1257172248	-0.021202204900000004	0.2420949628	0.0800082414	0.0761044734	0.0237719979	-0.0386795372	-0.10024083980000001	0.1933540034	0.09095963039999999	0.025559046800000002	0.0232950927	0.1279863926	0.1502362696	0.026219973900000002	0.017243162700000002	-0.0345243548	-0.1768467893	0.0439715801	-0.08770782369999999	-0.0815160937	-0.058446791399999996	-0.1000013371	0.05933953030000001	-0.0560217246	-0.0326268433	-0.1529864114	-0.053656047199999994	-0.1975878882	0.0148585249	-0.0418074253	0.1839752936	0.0117989506	0.14733548189999998	0.1032282518	0.07400092030000001	0.0709572391	-0.0178098325	-0.2255039089	0.2142121184	-0.0675577229	-0.0736442021	0.0052965074	0.0872271198	0.1027430881	-0.0315301852	-0.1003305826	0.075017739	-0.0348732676	-0.027638747400000004	-0.11514031640000001	0.046826488799999996	-0.0340053751	-0.0264997851	-0.0242080615	0.032498158	0.1213126213	0.12010478890000001	0.1181006348	0.0438995	-0.012453699999999993	0.00192716610025	0.00015509464368999978	0.0179102	-0.014322500000000004	0.00032077526404	0.00020513400625000005	-0.08578289999999998	0.01634910000000002	0.0073587059324099965	0.00026729307081000065	0.00124917	-9.999999999940612e-09	9.999999999881223e-17	1.5604256889e-06	-0.000994933	-0.00040581499999999985	1.646858142249999e-07	9.898916744889999e-07	0.000371867	0.000371867	1.3828506568899994e-07	1.3828506568899994e-07	0.0	0.0	0.0	0.0
38700.0703125	6.7265625	1497695442.1924438	45.24664306640625	22890.40234375	-16.2421875	263.80865478515625	523970519.4587555	23022.62890625	-85.94140625	7385.925308227539	530041441.75489813	1.356363	23.92683	0.050638719999999984	-0.07993117059999999	0.1905363291	0.0049017919	0.0231705584	0.1306046841	0.08677083320000001	0.0799207897	-0.0356388205	0.1476785369	-0.0134708462	-0.2173555481	0.11851632720000001	-0.0356544439	-0.074745112	-0.0556879401	0.1194508008	0.0447531916	-0.0278430896	-0.0482808583	0.0707818411	-0.0555843755	-0.0110570778	-0.0261875687	-0.0026315195000000003	-0.0195534317	-0.1181197484	0.1641685187	-0.1106082865	0.1996724459	0.09203230300000001	0.0331780052	-0.0239705315	-0.0229943935	0.1498589921	-0.0997204187	-0.06494429139999999	-0.018984093	-0.060640943899999994	0.0979223068	0.0342806731	-0.0736608288	-0.0286807787	0.0198487213	0.0379310474	0.1568557309	0.050760775599999995	-0.0371865583	-0.053179144000000005	0.1517832789	0.0085785015	0.0366733135	0.18770706129999998	-0.015750866999999998	-0.1468548166	-0.051335811399999993	0.0678298269	0.133559275	0.11007547849999999	0.18061589309999998	0.1517452291	0.0697020859	-0.2026828899	-0.0887621074	0.1050649131	0.0108766227	0.0260047258	-0.0650556139	0.16992738850000005	0.0526749242	0.1176024049	-0.0274903716	-0.19274911239999998	0.048655772300000004	-0.19097744120000001	0.0396324717	0.013756283700000002	0.0486320337	0.0117810826	-0.1845233136	0.09532377880000001	-0.0346257216	-0.099154861	0.0994252171	-0.0637570432	0.0409997672	0.0679033684	0.1894557587	0.0798467793	-0.0047813179	-0.0560881472	0.005320605	0.0066298399	-0.0073703775	0.1607831208	-0.1868976261	-0.013568348999999999	-0.1738875838	0.0096105791	0.0336610803	-0.011486105	0.0646937417	0.0712031119	-0.020787973	-0.0555143103	0.030093123	0.0418661635	0.022257552599999997	0.022479894900000002	0.008462117	-0.04625561	0.0993297721	-0.023314849900000004	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.048305699999999986	0.004406199999999992	0.0023334406524899995	1.941459843999993e-05	0.0179298	1.959999999999809e-05	0.00032147772803999995	3.841599999999252e-10	-0.0677215	0.018061399999999974	0.004586201562250001	0.0003262141699599992	0.00124917	0.0	0.0	1.5604256889e-06	-0.000706932	0.000288001	8.294457600099998e-08	4.99752852624e-07	9.68376e-05	-0.0002750294	7.564117086435998e-08	9.37752077376e-09	0.0	0.0	0.0	0.0
38578.609375	-121.4609375	1488309101.3088381	14752.759338378906	22882.517578125	-7.884765625	62.16952896118164	523609610.7131996	22959.263671875	-63.365234375	4015.1529273986816	527127788.3546791	1.384678	24.426327	0.14065033	-0.2234537338	0.044835081900000004	-0.0937783209	0.1679284453	-0.0248397866	0.17929225510000002	0.0005936933000000001	-0.0380510996	0.19206757489999998	-0.1256686823	-0.1035049161	0.0512509709	-0.0445492512	0.1065271743	-0.0492206329	0.23410246769999998	0.11094489800000001	0.1052781075	0.0016137531	-0.1292321163	0.19204856309999999	-0.0434016854	-0.0025755764999999997	0.0097663104	0.2568422834	-0.08718526039999999	-0.07440143490000001	-0.022480674	-0.2130105231	0.0671997582	-0.0874312242	0.0342893274	-0.1545469968	0.08914025960000001	0.0956616222	0.0033136407	0.053577853099999996	0.0997855455	-0.0939511416	0.08566792210000003	0.078446239	0.07739873309999999	0.0224764573	-0.0553142317	-0.0038344873	-0.0648204184	0.0611518375	-0.2351873538	0.0713221123	0.1238301583	0.0803673916	0.129095588	-0.1014197967	-0.0200917202	0.0756500678	0.033929960499999995	-0.113500054	-0.0761087049	0.0308342414	0.0538531805	0.0761893808	-0.2109446079	0.0785871315	-0.0891349899	0.1443769245	-0.12255208029999999	-0.2101027735	0.1975578545	-0.044379071900000004	0.0254209096	-0.0126767619	-0.21853794969999998	0.0777963504	-0.1432742455	0.04582737059999999	-0.08427701539999999	-0.0638522679	0.042209653300000004	-0.012708073600000001	-0.11809077550000001	-0.0188888983	0.2938804902	-0.0910333752	-0.06053888690000001	-0.038946640899999996	-0.0906303598	-0.0519659432	-0.1490496134	-0.0437453122	0.10328328839999999	-0.0604892254	-0.032432795699999996	0.033858943100000004	-0.08633203869999999	0.0818078738	-0.1233664632	0.0734336272	-0.051014539000000005	0.0586367075	0.120957292	-0.0950786299	-0.0060877263000000004	0.16534159539999999	0.0350913831	0.0860230575	-0.0494356374	0.0639969512	-0.1148039799	0.06594804280000001	-0.09772896439999999	0.1028023938	0.039105348399999997	0.1207205288	0.11775003070000001	0.11285322490000001	0.022225400000000003	-0.02608029999999999	0.0004939684051600001	0.0006801820480899995	-0.0599168	-0.0778466	0.0035900229222399997	0.006060093131560001	-0.0594281	0.008293400000000006	0.00353169906961	6.878048356000011e-05	0.00152948	0.00028031	7.857369609999999e-08	2.3393090704e-06	-0.000898385	-0.00019145300000000007	3.665425120900002e-08	8.07095608225e-07	0.0	-9.68376e-05	9.37752077376e-09	0.0	0.0	0.0	0.0	0.0
38541.00390625	-37.60546875	1485408982.1015778	1414.1712799072266	22852.0078125	-30.509765625	930.8457984924316	522214261.062561	22921.177734375	-38.0859375	1450.5386352539062	525380388.73080826	1.378915	24.324661	0.11942745	0.010823076000000001	-0.0772064157	-0.1824753965	-0.08767579060000001	-0.102382473	0.04295143059999999	-0.1114565485	-0.0673407372	0.0740464395	-0.12277518470000001	-0.0688179829	0.032877870499999996	-0.1359555616	0.1555966418	-0.0486997954	0.138583638	0.050560878600000005	0.115395341	-0.0061963819	-0.058506969900000004	-0.1431299961	0.0071073358	0.034586338	0.0548982466	-0.0517770123	-0.1235724508	0.0780261434	-0.0163286277	-0.0731191039	0.0677066587	0.0180238153	0.1253744567	-0.0789214856	-0.0948982849	0.1969306158	-0.0059456414	0.0907199235	-0.1459684839	0.06877389860000001	-0.057792677	-0.121991664	0.0767540215	0.0162836008	0.07210555490000001	0.0717679387	-0.1989034502	-0.1385629021	0.0369707148	-0.0659371676	0.18022175710000002	0.1084662362	0.0228147998	-0.1244758708	0.0792433357	0.0708438999	-0.0186671971	0.0601302832	-0.1027565504	-0.0016442142	0.045142060899999996	-0.0477201	-0.1680957484	-0.0962764571	-0.0008486965	0.0908209807	-0.050460423899999995	0.018015081699999998	-0.0320257487	-0.050715470199999994	0.1008421025	-0.0607488875	-0.1808888603	0.16442382279999998	-0.0003160578	-0.0497791113	0.0304807885	0.1276544651	0.1244783043	-0.0705601133	-0.0509036529	-0.1534945281	-0.0999157425	-0.0024716569	0.002322247	-0.0137068822	-0.0365608974	0.018974728899999998	-0.061369877300000014	0.0361005591	-0.0715193977	-0.0385386491	-0.0873138133	0.10115801460000001	-0.23015030530000002	-0.0959519907	0.0557527534	-0.0711041888	-0.0303481686	0.065716989	-0.1224879552	0.018711606999999998	-0.048006549	-0.0310879871	0.0360656034	0.2065307982	0.0105860376	-0.0697101661	-0.10071581689999999	-0.10911164470000001	0.061920574400000004	-0.0357792648	0.0617306772	0.120326335	0.1161887065	0.1093977275	0.0222488	2.339999999999634e-05	0.00049500910144	5.475599999998287e-10	-0.0308578	0.029058999999999998	0.00095220382084	0.0008444254810000001	-0.016487799999999997	0.0429403	0.0002718475488399999	0.0018438693640899998	0.00166416	0.00013468000000000009	1.8138702400000025e-08	2.7694285056e-06	-0.000267151	0.000631234	3.984563627560001e-07	7.136965680099998e-08	-0.000182181	-0.000182181	3.3189916760999984e-08	3.3189916760999984e-08	0.0	0.0	0.0	0.0
38562.796875	21.79296875	1487089302.8225098	474.93348693847656	22838.71875	-13.2890625	176.59918212890625	521607074.1416016	22944.95703125	23.779296875	565.4549598693848	526471053.1659088	1.440871	25.417589000000003	0.03871535	0.0732615275	0.1302944516	-0.1089493141	-0.043886285899999995	0.10805202230000001	-0.0566615678	-0.0490859112	0.0320271622	0.0175683996	-0.07254493320000001	0.0483016479	-0.0112689422	-0.1647383093	-0.029080985	-0.09760209730000001	0.2342264298	-0.1213439184	0.1406787224	0.0501664409	-0.010886926699999999	-0.013597099	-0.0098727557	0.069573019	-0.0387966489	-0.0411482971	0.0153735447	0.062635092	0.0093561844	-0.0660380562	-0.0735852447	0.11509779369999999	-0.0749593546	0.0735548186	-0.046351326799999995	-0.031164613100000002	0.11136905609999999	0.0751229658	0.0930320146	0.1713139252	-0.2166021978	0.0727696636	0.051724726	0.1148228259	-0.0662879132	-0.051029184400000004	0.0660486887	0.0488851955	0.0678843128	0.09952957960000001	0.0744828531	-0.0244533268	-0.0294999724	-0.0572718977	-0.0428904871	-0.0236297583	-0.1859402887	-0.0685164985	-0.014164915600000001	0.125929781	0.1337652473	-0.037296618399999995	-0.0752574414	-0.032914382	0.0553920854	-0.09510572980000001	-0.0085798929	0.049857186799999995	0.0655136449	-0.02297103	-0.048460190599999994	0.0347990819	-0.0110355691	0.15382079999999998	-0.046510876	-0.0197200864	-0.085788154	-0.20451716820000002	0.2033920528	0.0202154358	0.0072152338	0.1049838293	0.024486760899999998	-0.09180123429999999	0.0405621743	0.0849923806	0.047190996500000006	-0.0675473707	0.0382076315	0.0162283337	-0.0346826256	-0.0716658923	0.0445117621	-0.026544647	0.0815781441	-0.0691474282	-0.0135940225	-0.1676308102	-0.1632037328	-0.1493903772	0.1117115614	-0.0063432664	0.0236996247	0.1645166652	0.0784335223	0.0024470537	0.0566473739	0.1782068381	0.0371457674	0.0418864844	-0.0395242527	-0.1237006715	-0.0643643584	0.1198669825	0.1143757435	0.10540925529999999	0.0222281	-2.0700000000001967e-05	0.0004940884296099999	4.284900000000814e-10	-0.0288837	0.0019740999999999995	0.0008342681256899997	3.8970708099999984e-06	-0.0431612	-0.026673400000000003	0.00186288918544	0.0007114702675599999	0.00160448	-5.96800000000001e-05	3.5617024000000126e-09	2.5743560704e-06	-0.000201752	6.539899999999997e-05	4.277029200999997e-09	4.0703869504e-08	-0.000106317	7.586399999999998e-05	5.7553464959999974e-09	1.1303304489e-08	0.0	0.0	0.0	0.0
38678.703125	115.90625	1496042075.4318848	13434.2587890625	22838.0234375	-0.6953125	0.48345947265625	521575314.5317993	23012.91015625	67.953125	4617.627197265625	529594033.8596344	1.248316	22.020828	0.07642665	-0.0762486845	-0.072156403	0.0639880421	0.0415402729	-0.1209310144	-0.020338473200000002	0.0299408555	-0.09469989960000001	-0.10262770630000001	0.02987919	0.16398002960000002	0.036461608	-0.10957117710000001	0.0472288203	0.0766100975	0.0416159285	-0.0972214373	-0.0031762371	0.0060580904000000005	-0.016535771499999997	0.08928700269999999	-0.0616403753	-0.0661969429	0.0325007302	0.06409599349999999	0.12472090699999999	-0.18435540109999998	0.08391379869999999	0.0279372352	0.0283538795	-0.1554521062	-0.0866326822	0.018742176200000002	-0.0466518937	-0.0454646513	0.17840706879999998	0.0374453716	-0.1472959283	0.1527895518	0.0645543502	-0.2623555826	0.0111769497	-0.0481299466	0.14220364119999998	-0.0531559958	-0.0718818825	0.0656306316	-0.0637622909	-0.0940857026	-0.0512584949	0.08229471990000001	-0.07829740339999999	0.0897862618	-0.050133955099999995	-0.1382981009	-0.0396681298	0.0050280632	-0.1501777383	-0.0016959585	0.0766304645	-0.0656083155	0.10131638050000001	0.0932277492	-0.22014070730000002	0.0560255329	-0.0448168537	-0.0163929576	-0.0801397367	-0.1636491217	-0.1067316676	-0.0772911308	0.0994040482	0.0591004919	0.08737513599999999	0.1388570028	-0.0099360612	-0.1464873069	-0.0101917954	0.03569163	-0.0199199373	0.1104749162	0.1270945246	-0.1040305638	0.0847949608	0.12422105900000001	-0.097811072	0.0470528355	0.06633920900000001	-0.0508054346	0.0454362321	0.0105772601	0.025478227599999997	0.14220274089999999	0.0537242582	0.0346444688	-0.0188931876	-0.0674961003	0.1689350452	0.020903843000000002	0.001314606	0.0956778333	-0.0879572637	-0.1583630563	-0.0606244353	0.11532936960000001	-0.0083349924	0.0333333399	-0.085352643	0.005611545999999999	0.107784777	-0.0830918364	-0.042136174299999996	0.11934271980000001	0.112315068	0.1009072399	0.0113312	-0.010896899999999996	0.00012839609344000004	0.00011874242960999993	-0.0599107	-0.031027	0.00358929197449	0.000962674729	-0.0432244	-6.320000000000629e-05	0.00186834875536	3.994240000000797e-09	0.00113749	-0.00046699	2.1807966010000004e-07	1.2938835000999995e-06	-0.000317236	-0.00011548399999999998	1.3336554255999996e-08	1.00638679696e-07	0.0	0.000106317	1.1303304489e-08	0.0	0.0	0.0	0.0	0.0
38540.19140625	-138.51171875	1485346353.6303866	19185.496231079098	22862.76171875	24.73828125	611.9825592041017	522705873.40834045	23004.07421875	-8.8359375	78.07379150390625	529187430.6617584	1.268682	22.380098	0.0324035	0.09650025	-0.0897806962	0.0344604606	-0.0686426607	-0.0129556758	-0.1255998343	-0.0077050437	0.0500891278	-0.1363657376	-0.0137347422	-0.035589163199999996	-0.0101323808	-0.1538215992	0.062009449400000013	0.2032121129	0.015985284199999998	0.1563675534	0.06576811839999999	0.20157259530000002	0.052433421200000004	0.12181260210000001	0.2043329445	-0.1181766746	-0.08434920679999999	-0.0587229341	0.0367783422	-0.0981283018	-0.12346749650000001	0.0673435634	0.0875159707	-0.0054435123	-0.031509004199999996	-0.069305353	-0.0664929681	-0.019394141599999998	-0.0922000641	0.0265417692	0.0828531079	-0.0138752557	0.0398380772	0.029408305299999996	-0.222548918	0.0052680259	0.0074603437	-0.0228545546	-0.0256300635	0.0559099267	0.0926796912	-0.0711031304	-0.0064859241	-0.0596010081	-0.16813797379999998	0.038814599500000005	0.0589814715	-0.038046377	-0.022876618900000003	0.1620036533	-0.118866254	0.0208277691	0.08162892990000001	0.10802794449999999	0.0282803535	-0.0859026358	0.0660574218	-0.047111213799999996	0.064130336	0.0541648838	-0.08650239369999999	-0.0428798968	0.042809027400000005	-0.0726530179	0.0242498114	0.0373091325	-0.0697750963	-0.06889690450000001	0.0306244501	-0.0052633390000000006	0.037288984500000004	0.2621562473	0.0871603116	-0.1056655065	0.0197804071	-0.0819393252	0.14340799880000002	0.0394364825	0.0517321083	0.1462887025	-0.0080982972	-0.069934051	0.16298932730000001	-0.041012022599999996	-0.1229374906	0.0182119318	0.0391531795	0.021885176800000003	-0.1072690308	0.1395432558	0.0223610537	-0.0052067318	0.0032994243	0.14574557800000001	-0.0648783924	0.0060975456	0.049723122	-0.0908154121	0.14571126210000002	0.1364375033	-0.11957099859999999	-0.045907732699999995	-0.0207711429	-0.0389174605	-0.0493360144	0.11875383099999999	0.1100111431	0.0959136145	0.0181804	0.006849199999999998	0.00033052694415999995	4.691154063999997e-05	-0.0599107	0.0	0.00358929197449	0.0	-0.017670099999999998	0.025554300000000002	0.00031223243400999994	0.0006530222484900003	0.00113749	0.0	0.0	1.2938835000999995e-06	-0.000317236	0.0	0.0	1.00638679696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
