csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
32179.392578125	23.380859375	546.6645851135254	1035513306.6970863	21783.30078125	-31.345703125	982.5531044006348	474512192.92640686	21834.80078125	55.859375	3120.269775390625	476758525.1568756	1.229116	36.887383	0.54475683	-0.1322216163	-0.023791175	-0.0428786358	0.024687440499999998	0.145310437	0.043420949900000005	0.026033657	-0.0367284096	-0.0565812221	0.0048016524	-0.0008733155	0.1504952188	0.0039172294	-0.0596218607	-0.0323410892	0.0348040107	0.0954977927	0.048098975599999996	0.0745918857	0.1358662326	0.027653628599999997	-0.038009750099999996	0.1473236355	-0.0392464769	-0.023379154	-0.1356059432	-0.0540215475	-0.0328132938	0.021056124	0.041001466	0.010673873899999999	-0.0370503371	-0.1109876987	0.0382084492	0.0734054551	-0.0462870917	0.0705120936	-0.018041596899999998	-0.0409462331	0.0236888717	-0.091485144	-0.1335287986	0.017779380600000002	0.0904527076	0.0127227994	-0.07154294259999999	0.00771481	0.0004586299999999998	2.1034147689999982e-07	5.95182933361e-05	0.2093	0.107123	0.04380649	0.011475337129000002	0.801825	0.2363390000000001	0.6429233306250001	0.055856122921000034	-0.0008773839999999999	-0.0031574739999999995	9.969642060675996e-06	7.698026834559999e-07	0.00186154	0.00041107000000000014	3.4653311716e-06	1.6897854490000012e-07	-0.00167612	-0.0004481799999999999	2.8093782544e-06	2.0086531239999983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31829.51953125	-349.873046875	122411.14892959596	1013118313.5902252	21775.314453125	-7.986328125	63.78143692016602	474164319.5324745	21860.447265625	25.646484375	657.7421607971191	477879154.65317154	0.917594	27.538193	0.1413553840000001	-0.0813375692	-0.0150727439	-0.022057599900000002	-0.0054681723	0.11132144109999999	0.0879755799	0.0561631921	-0.027781247000000002	0.056015008399999996	-0.08766327900000001	0.0081257932	-0.0230155238	0.0261689338	-0.045771143	0.1010531574	0.13280053890000001	0.022574925899999997	-0.12239949359999999	-0.063543737	0.077641006	-0.0024355873	0.0992997696	0.0539082972	-0.020972994	0.010805861399999998	-0.11230221630000001	-0.0904160616	-0.0434442404	0.0357292107	-0.0162688371	-0.0737434392	0.018661024499999998	0.0318656441	0.06650257799999999	0.0169083373	0.1475759547	-0.0097847186	0.1554852987	0.0785562761	-0.0555114896	0.0250381647	-0.019598823300000002	0.011184765	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.000226274	-0.007941084000000001	6.306081509505601e-05	5.119992307600001e-08	0.203473	-0.005826999999999999	0.041401261729000015	3.3953928999999986e-05	0.7151270000000001	-0.08669799999999994	0.5114066261290001	0.007516543203999991	-0.0011512	-0.0002738160000000001	7.497520185600004e-08	1.32526144e-06	0.00157489	-0.0002866500000000001	2.4802785121e-06	8.216822250000004e-08	-0.00193344	-0.0002573200000000001	3.7381902336e-06	6.621358240000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32399.515625	569.99609375	324895.5468902588	1049728612.7346194	21834.091796875	58.77734375	3454.776138305664	476727564.59436417	21848.673828125	-11.7734375	138.61383056640622	477364548.0477944	1.297277	38.932983	0.452522376	0.0664113643	0.0638637449	-0.0072974604000000005	-0.0912780115	0.021813307799999997	-0.044707104000000004	0.0409853486	0.05798059730000001	-0.08493273130000001	-0.021071900299999998	-0.0991577637	0.0005866830000000001	-0.09071250310000001	0.0272142056	0.019618652	0.0234917062	-0.040141798	-0.0192327243	0.047140134699999996	-0.0871756817	0.0429208045	-0.0702740233	0.021578479700000004	-0.0200526328	0.0911092124	-0.032196696000000004	0.027543913	-0.0335641446	-0.08780000660000001	0.07601654620000001	-0.0123733698	-0.074809951	0.0617037763	-0.042664140700000006	0.047454555	0.0007182082000000001	-0.0320420354	-0.0648283409	0.017124078600000002	-0.015414186000000003	0.1634707875	0.059210480499999996	-0.0484047808	0.08656555070000001	0.0014161995	-0.0845511243	-0.0107056	-0.010479326	0.00010981627341427598	0.00011460987135999997	0.22572	0.022246999999999958	0.05094951839999999	0.0004949290089999983	0.578786	-0.13634100000000005	0.33499323379600005	0.018588868281000013	-0.00582385	-0.00467265	2.1833658022500006e-05	3.3917228822500004e-05	0.000974209	-0.0006006809999999999	9.49083175681e-07	3.6081766376100004e-07	-0.00153767	0.0003957699999999999	2.3644290289000005e-06	1.5663389289999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32021.9765625	-377.5390625	142535.7437133789	1025406982.9692992	21801.875	-32.216796875	1037.9220008850098	475321753.515625	21838.5625	-10.111328125	102.23895645141602	476922812.0664063	1.189633	35.70245	0.3747945999999999	-0.0388853282	0.021405797999999997	-0.0302947154	-0.052073508	0.0928982663	0.0194610979	0.030155043399999998	-0.061312775300000004	0.0328542323	0.1365332099	-0.054804335999999995	0.0318459498	-0.0223746841	-0.1202819211	0.0406638186	0.011696464699999999	-0.011387595300000001	0.0022455560999999997	-0.0047884372	0.0499365709	0.0401068372	-0.0355589532	0.0546220304	-0.0359117327	0.0517806098	-0.0878338359	-0.0270987961	-0.0363859096	0.0940036488	-0.0070069738	0.1273525	-0.039188793199999995	-0.012435315	0.0937323397	0.058571186799999994	-0.058356360999999995	-0.050302127800000006	-0.0092852013	0.0356416749	-0.0121451202	0.0932836799	-0.044453188600000006	0.032253671	0.0845511243	-0.0042478315	-0.0904527076	0.0262498	0.036955400000000006	0.0013657015891599998	0.00068905200004	0.168428	-0.057291999999999975	0.028367991184	0.003282373263999998	0.62042	0.04163399999999995	0.3849209764	0.0017333899559999954	-0.00150076	0.00432309	1.86891071481e-05	2.2522805776e-06	0.000564895	-0.00040931399999999987	3.191063610250001e-07	1.6753795059599994e-07	-0.00158353	-4.586e-05	2.5075672609e-06	2.1031396e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32315.58984375	293.61328125	86208.7589263916	1044297346.9494779	21815.26953125	13.39453125	179.41346740722656	475905984.72108465	21840.208984375	1.646484375	2.7109107971191406	476994728.48117447	1.430742	42.938454	0.62729615	0.0510598906	0.058767927699999986	-0.0015669121	-0.0755803867	0.0126080856	-0.0279266119	-0.0041419933	0.0090043941	-0.1433663912	-0.0596705994	-0.08085458	0.012240833000000001	-0.0992395344	-0.0637162383	-0.2494608348	0.1536011541	-0.08074236259999999	0.240649103	0.0416827019	-0.0731853103	0.0650181949	-0.0680585803	0.05807142110000001	-0.013361681499999998	0.0713779005	-0.016289369799999998	0.0324742455	0.0145472336	-0.059534867400000004	0.1319454361	-0.0173622779	-0.083982035	0.0186532352	0.0810849416	0.1400099248	0.015590803	0.33286844190000003	-0.1993433348	0.0201733027	0.0181174621	0.0712002065	0.1009212423	-0.0915348483	0.082490912	-0.0099026625	-0.0959136145	-0.0319491	-0.058198900000000005	0.00338711196121	0.0010207449908099999	0.204571	0.036143000000000015	0.041849294041	0.0013063164490000009	0.629922	0.009502000000000009	0.396801726084	9.02880040000002e-05	-0.00734309	-0.00584233	3.41328198289e-05	5.39209707481e-05	0.00332905	0.002764155	1.10825739025e-05	7.640552864024999e-06	-0.00344609	-0.00186256	1.1875536288100004e-05	3.4691297536e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32043.775390625	-271.814453125	73883.09692764282	1026803541.2848244	21789.87890625	-25.390625	644.683837890625	474798822.7490387	21889.759765625	49.55078125	2455.279922485352	479161582.5967751	1.375789	41.289253	0.5483979999999999	-0.0630068741	-0.0014886451999999999	-0.030797898599999998	-0.026107553	0.0942337457	0.06486380929999999	0.0407587479	-0.0191148675	-0.0284149109	-0.0193913752	0.0608237021	0.0013112660999999998	-0.024288608	-0.0182665941	-0.0261842063	0.011050164199999999	-0.09329716910000001	-0.09889968939999999	-0.0545683582	0.06963965700000001	0.0320742733	0.0025120724	0.0958050176	-0.0328394732	0.0277944173	-0.0872629267	-0.062102927599999996	-0.0387880166	0.0017261059	0.0297953149	-0.0261991471	0.0729423004	-0.0195579057	0.032313907200000005	0.0330915142	0.0301627084	-0.012927513799999998	0.0051753869000000004	0.1519785144	0.030559107000000002	0.0519372751	-0.0718310061	0.1032477668	0.0803860294	-0.015536046599999999	-0.1009072399	0.041005900000000005	0.07295499999999999	0.0053224320250000005	0.0016814838348100005	0.170681	-0.033889999999999997	0.029132003761	0.0011485321000000005	0.728781	0.09885900000000004	0.531121745961	0.009773101881000008	-0.00354256	0.00380053	1.44440282809e-05	1.2549731353600003e-05	0.0017795000000000005	-0.0015495499999999998	3.166620250000001e-06	2.4011052024999995e-06	-0.00194229	0.0015038000000000002	3.7724904441e-06	2.2614144400000008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32133.6015625	89.826171875	8068.741153717041	1032568349.3775023	21780.775390625	-9.103515625	82.87399673461914	474402176.6168557	21881.50390625	-8.255859375	68.15921401977539	478800213.199234	1.200979	36.04295	0.4413295999999999	0.09893014230000001	0.059927891	0.0149901223	-0.0767153974	-0.0409875542	0.0087825747	0.0830713946	0.0544263018	-0.0527025431	-0.2128733801	-0.0068928919	-0.12304950810000001	-0.0923361028	0.049785184	-0.027812383	0.0721531418	0.0048356486	-0.0083951108	0.09781205679999999	-0.1154599322	0.0321381529	0.0705741471	0.0470117232	0.0070011479	0.0743607156	0.0268481022	-0.0031358760999999997	-0.0749868183	-0.093612415	0.0630526508	-0.20497315929999999	0.0160311277	0.1660573713	-0.020006378999999998	0.0383797444	0.0627297855	0.0156170805	-0.0673915529	0.0191687319	0.09826811519999999	-0.0291115352	0.056850252000000004	0.061126974199999996	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0146118	-0.026394100000000004	0.0006966485148100003	0.00021350469924000002	0.209305	0.03862400000000002	0.043808583025000014	0.0014918133760000016	0.651567	-0.077214	0.424539555489	0.005962001796000001	-0.008843679999999998	-0.005301119999999998	2.8101873254399968e-05	7.821067594239996e-05	0.00218068	0.00040117999999999973	4.7553652624e-06	1.6094539239999975e-07	-0.00166264	0.00027965	2.7643717696e-06	7.82041225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31909.794921875	-223.806640625	50089.4123878479	1018235011.9561195	21784.173828125	3.3984375	11.54937744140625	474550229.3739662	21814.228515625	-67.275390625	4525.978183746338	475860565.73190683	0.95512	28.664398	0.35592961599999984	-0.022492164300000003	0.0117173744	-0.0259251412	-0.043466986900000004	0.0772945068	0.038203697200000004	0.0253328278	0.025755276299999998	-0.0293041331	-0.0550023267	-0.048163315199999994	0.0294134327	0.043774872199999995	0.0384003915	-0.010176731500000001	0.0248868489	-0.039345193	0.020927502	-0.057663574100000003	0.029186514	0.0257825077	0.016071592	0.04501274	-0.0308953008	0.045101458899999995	-0.0758967592	-0.0429970871	-0.008935256400000001	-0.0318515248	0.0537057476	-0.044434239199999996	-0.0398854561	-0.043296767199999996	-0.0271387994	-0.0215630923	0.036585552400000006	0.0460000828	0.0038998915999999997	0.08426635019999999	-0.0394741332	-0.0644500537	0.1091713517	0.0897260944	0.0760468362	-0.0266897442	-0.1093977275	-0.0008358159999999998	-0.015447616	0.000238628840083456	6.985883858559996e-07	0.171165	-0.038140000000000014	0.029297457225000007	0.0014546596000000005	0.739879	0.08831199999999995	0.5474209346410001	0.007799009343999991	-0.00515539	0.0036882899999999977	1.3603483124099984e-05	2.65780460521e-05	0.00228379	0.00010311	5.2156967641e-06	1.0631672100000002e-08	-0.00215184	-0.0004892	4.6304153856e-06	2.3931664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31859.138671875	-50.65625	2566.0556640625	1015004716.9137614	21736.017578125	-48.15625	2319.0244140625	472454460.156559	21815.578125	1.349609375	1.8214454650878904	475919448.9279785	0.8719030000000001	26.166952	0.3374687860000001	-0.0096943277	0.0102790854	-0.0042121268	-0.0123177971	0.014651981299999997	0.0369939829	0.0514631556	0.0144232368	-0.0208459916	-0.0514247025	-0.0775921074	0.015140903600000004	0.0873852023	-0.0398546273	0.025668884	0.083884885	0.0180621965	-0.0094470266	0.10503452769999999	0.004943635300000001	0.014040743400000001	0.0770257248	0.042676531	-0.0037614912	0.010580719099999998	-0.0187787342	-0.0377468629	-0.0471297464	-0.023241156699999998	0.0495008717	-0.0193185174	-0.1302668573	-0.0016625610000000001	0.0525877599	-0.0015999029000000001	0.0886335181	0.0118726927	0.0144045851	-0.0907270645	0.04790101150000002	0.0024100651	0.0247125905	0.1129089175	0.0738148754	-0.0321859012	-0.11285322490000001	0.008250469999999998	0.009086285999999996	8.256059327379593e-05	6.807025522089996e-05	0.202578	0.031413	0.041037846084	0.000986776569	0.809146	0.06926700000000008	0.6547172493160001	0.004797917289000011	-0.00926849	-0.004113100000000001	1.6917591610000007e-05	8.590490688010001e-05	0.00223663	-4.716000000000008e-05	5.002513756899998e-06	2.224065600000008e-09	-0.00175805	0.00039379	3.0907398025e-06	1.5507056409999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31946.283203125	87.14453125	7594.169326782227	1020565010.4942664	21766.193359375	30.17578125	910.5777740478516	473767173.3577004	21803.72265625	-11.85546875	140.55213928222656	475402321.6706696	1.024785	30.755146000000003	0.4764578800000001	-0.0534781962	-0.045913555599999996	-0.0595628262	2.65177e-05	0.1239483344	0.022206919199999998	-0.0034763659000000002	0.027108507200000003	0.0195987243	-0.0106404439	-0.1397031793	0.1189884796	0.0465410472	0.007040236700000002	-0.0156617859	0.0200135982	0.1325291882	-0.0545511567	-0.0495129762	0.0559992474	-0.006783150999999999	-0.0543696234	0.0636920448	-0.059646901399999994	-0.004014659	-0.1274990086	-0.0457934504	-0.0039200928	0.00804905	0.012680550300000001	-0.015085924399999999	-0.1503731384	-0.062232877400000004	-0.012666719299999999	0.0403465169	-0.0321892812	0.017273811899999998	0.142464597	-0.031087533100000002	-0.0164138715	-0.0548453139	0.0031057819	-0.0054134073	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.00986241	-0.01811288	0.00032807642189439985	9.72671310081e-05	0.17030999999999996	-0.03226800000000005	0.029005496099999983	0.001041223824000003	0.903421	0.09427499999999987	0.8161695032409999	0.00888777562499998	-0.00304247	0.0062260200000000005	3.876332504040001e-05	9.2566237009e-06	0.00258068	0.00034405000000000026	6.6599092624000015e-06	1.1837040250000017e-07	-0.00182402	-6.597000000000005e-05	3.3270489604e-06	4.352040900000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31900.31640625	-45.966796875	2112.9464149475093	1017630186.8188627	21774.140625	7.947265625	63.15903091430664	474113199.9572754	21888.703125	84.98046875	7221.680068969727	479115324.4943848	1.450127	43.520218	0.64473111	-0.014253578999999999	0.0037737837	-0.006872577800000001	-0.0348213505	-0.0311464671	0.07469552019999999	0.0353380159	-0.018108391799999998	-0.0558381714	-0.0160267111	0.0843463668	0.0775566712	0.0250965198	-0.10404999220000001	0.041329395899999996	-0.0265112833	0.0817984789	0.002843069	0.021578644900000003	0.0081951371	0.0073214263	0.1305660459	0.0621088847	-0.0076781161	0.0373286344	0.039134914900000005	-0.0603231385	-0.030225744	-0.021008737000000003	0.0363272092	0.0106114279	0.07193860519999999	-0.09495849320000001	0.1136219234	0.015609783300000001	-0.077604914	-0.0097205986	0.0844470214	-0.0310018768	0.07381833230000001	0.0435309684	0.1579895107	-0.016802006	0.069232268	-0.0429573403	-0.1181006348	-0.0084183	0.0014441100000000002	2.0854536921000006e-06	7.086777489e-05	0.13125699999999998	-0.039052999999999984	0.017228400048999996	0.0015251368089999981	0.7844109999999999	-0.11901000000000005	0.6153006169209998	0.014163380100000015	-0.0104777	-0.007435229999999998	5.5282645152899985e-05	0.00010978219728999997	0.0007477	-0.00183298	5.5905529e-07	3.359815680400001e-06	-0.0013877500000000005	0.00043626999999999945	1.925850062500001e-06	1.9033151289999952e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31966.13671875	65.8203125	4332.313537597656	1021833896.721817	21749.064453125	-25.076171875	628.814395904541	473021804.5861855	21804.8828125	-83.8203125	7025.844787597656	475452914.4668579	1.465173	43.97176	0.41250450000000016	-0.059673878300000004	-0.0590974705	-0.0406110395	0.0248740963	0.0748687108	0.0434397213	-0.058967510199999996	-0.0526886989	-0.036517550499999996	0.0320520162	-0.0291289182	0.0534994728	-0.0727698022	-0.0054331203	0.04543809730000002	0.046925645499999995	0.0404102326	0.07126573	0.06393093820000001	0.0770450574	-0.035936061400000004	-0.061675950199999996	0.051448309500000004	-0.035375509900000005	-0.0213055876	-0.0773908424	-0.0550304557	0.0520816575	0.028158459500000007	0.0427082145	0.0243404108	2.9830399999999998e-05	-0.0154953293	0.0253283848	0.08108141519999999	0.013959888799999999	0.0316518546	-0.0607626062	-0.0550884309	0.0535510883	-0.1154541364	0.0504856978	-0.0348716223	0.0668841029	-0.0482092939	-0.1198669825	-0.0105548	-0.0021364999999999995	4.5646322499999985e-06	0.00011140380304	0.22953	0.09827300000000004	0.052684020899999996	0.009657582529000005	0.930709	0.14629800000000015	0.8662192426809999	0.021403104804000043	-0.0106837	-0.00020600000000000127	4.243600000000055e-08	0.00011414144569000002	0.00276465	0.00201695	7.6432896225e-06	4.0680873025e-06	-0.00248074	-0.0010929899999999994	6.1540709476e-06	1.1946271400999988e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31920.26171875	-45.875	2104.515625	1018903108.1934967	21725.57421875	-23.490234375	551.7911109924316	472000575.1344147	21828.30859375	23.42578125	548.7672271728517	476475056.0639801	0.899727	27.001995	0.11304830000000002	0.0026212722	-0.0085485775	-0.0169320572	-0.0075614997	0.009114276	0.051671495899999996	0.040152508999999996	0.0079111366	0.025265842799999997	-0.0297749227	-0.08476079710000001	-0.0149654906	-0.0950211944	-0.1378759608	0.053025415199999995	-0.0241743695	-0.1076989174	-0.0272302635	-0.1003254243	0.014714774199999999	0.007343596999999999	0.0049033235	0.0041546138	-0.0173429331	0.0058240777	-0.009560437199999999	-0.06677983	-0.038838968	0.0109328871	0.0009216977	-0.0668698089	-0.07788709769999999	0.040566874100000004	0.1211494544	-0.0011553544	-0.0413644888	-0.0875525607	-0.04973136190000002	0.058251561500000014	-0.0828630667	-0.1012551923	0.0664665075	0.0467107496	0.0644997188	-0.053356836799999995	-0.12104935019999999	-0.010266	0.0002888000000000005	8.34054400000003e-08	0.00010539075599999998	0.23365100000000005	0.0041210000000000135	0.05459278980100001	1.6982641000000113e-05	0.8505959999999999	-0.0801130000000001	0.7235135552159998	0.006418092769000016	-0.0106468	3.6900000000001175e-05	1.3616100000000862e-09	0.00011335435024	0.00243515	-0.00032949999999999993	5.9299555225e-06	1.0857024999999995e-07	-0.00227663	0.00020411	5.1830441569e-06	4.166089209999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32022.271484375	102.009765625	10405.992282867432	1025425871.0190164	21762.0	36.42578125	1326.8375396728516	473584644.0	21799.74609375	-28.5625	815.81640625	475228929.7519684	1.136686	34.113457000000004	0.2205373	0.0035047231	0.0077591698	-0.029409541600000002	-0.0344643242	0.08843136789999999	0.0179318197	-0.0206447238	0.0196264076	-0.0094816215	-0.0708663922	-0.08726719109999999	-0.0584262782	0.0054725233	0.0261488644	-0.037337408100000004	0.0796644788	-0.0396039542	0.1070022079	-0.0477710331	-0.0005876605	0.0375398397	-0.057167475499999995	0.0648768091	-0.0339826727	0.0267595115	-0.09106628060000001	-0.023216624100000003	0.029006889100000002	-0.0187415024	0.0323638053	-0.051917455999999994	-0.061506242300000014	0.0660454488	-0.0052081711	0.0185538155	0.07247579400000001	0.1178417031	-0.0774748472	-0.008871927	-0.072497744	-0.0354297889	0.0208275627	0.0394118397	0.062080407000000004	-0.0583888207	-0.1216419777	-0.0101397	0.00012629999999999933	1.595168999999983e-08	0.00010281351609	0.231499	-0.0021520000000000428	0.053591787001	4.6311040000001835e-06	0.805423	-0.045172999999999915	0.648706208929	0.002040599928999992	-0.008305039999999998	0.0023417600000000018	5.483839897600009e-06	6.897368940159998e-05	0.00208973	-0.00034541999999999993	4.366971472900002e-06	1.1931497639999995e-07	-0.00305117	-0.0007745400000000003	9.3096383689e-06	5.999122116000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31816.931640625	-205.33984375	42164.451431274414	1012317139.0242043	21746.10546875	-15.89453125	252.63612365722656	472893103.05799866	21765.470703125	-34.275390625	1174.8024024963381	473735714.9285927	1.084689	32.552948	0.3589913	-0.0423686342	-0.0501624404	-0.0375654615	0.0171015903	0.037921263399999995	0.1093130743	-0.020817964799999998	-0.028319509500000006	-0.045305314000000006	-0.13051496099999998	0.0687179861	0.0060564028	0.013997126399999999	0.112517981	0.0319877044	-0.0046259060999999995	-0.1866612829	0.0470920858	0.06955395240000001	0.0475011625	-0.04500697519999999	0.07896879450000001	0.0817037665	-0.0339058945	-0.017362678700000002	-0.044382719800000005	-0.10016739449999999	0.0416863545	-0.0210272796	0.0527292702	-0.11386129369999999	0.0856824649	-0.056700433	-0.0495379089	-0.0711809346	0.0936697351	-0.015328574199999999	-0.1912268292000001	0.0410406341	0.040443388999999996	-0.044772222	0.1204979543	0.0297822427	0.0596274776	-0.0632943475	-0.1216419777	0.027392900000000005	0.037532600000000006	0.0014086960627600006	0.0007503709704100003	0.242889	0.011390000000000013	0.058995066321	0.00012973210000000025	0.95042	0.14499700000000004	0.9032981764	0.02102413000900001	-0.00824482	6.0219999999997983e-05	3.626448399999757e-09	6.79770568324e-05	0.000488376	-0.001601354	2.38511117376e-07	2.5643346333160004e-06	-0.00141131	0.00163986	1.9917959161e-06	2.6891408196000006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
