onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0254	0.5	incongruent	male	female	1.1044	left	correct
5.542000000000002	0.5	congruent	male	male	0.6977	left	correct
10.0585	0.5	congruent	female	female	0.5481	right	correct
14.575	0.5	congruent	male	male	0.5314	left	correct
19.0916	0.5	incongruent	male	female	0.8347	left	correct
23.6081	0.5	incongruent	female	male	0.899	right	correct
28.6246	0.5	incongruent	female	male	0.6203	right	correct
33.1412	0.5	congruent	male	male	0.4506	left	correct
38.1577	0.5	congruent	male	male	0.5319	left	correct
43.1742	0.5	congruent	female	female	0.6442	right	correct
47.6908	0.5	congruent	female	female	0.5704	right	correct
52.2073	0.5	incongruent	male	female	0.5558	right	incorrect
56.7238	0.5	congruent	female	female	0.5921	right	correct
61.2404	0.5	incongruent	female	male	0.5734	right	correct
67.7569	0.5	congruent	female	female	0.5806	right	correct
72.7734	0.5	congruent	female	female	0.5660000000000001	right	correct
77.7899	0.5	congruent	male	male	0.5263	left	correct
82.3065	0.5	incongruent	male	female	0.5396	left	correct
87.823	0.5	congruent	female	female	0.6438	right	correct
92.3395	0.5	congruent	male	male	0.7012	left	correct
97.856	0.5	incongruent	male	female	0.6275	left	correct
103.8725	0.5	incongruent	male	female	0.8688	left	correct
108.889	0.5	congruent	female	female	0.7851	right	correct
113.4056	0.5	congruent	female	female	0.5724	right	correct
118.9221	0.5	incongruent	female	male	0.6087	right	correct
123.9386	0.5	incongruent	male	female	0.657	left	correct
128.4552	0.5	incongruent	female	male	0.7472	right	correct
132.9717	0.5	congruent	male	male	0.5926	left	correct
137.4882	0.5	incongruent	female	male	0.6389	right	correct
142.0048	0.5	incongruent	male	female	0.6451	left	correct
146.5213	0.5	congruent	male	male	0.8715	left	correct
151.5378	0.5	congruent	male	male	0.5378	left	correct
156.0544	0.5	congruent	female	female	0.4891	right	correct
160.5709	0.5	congruent	male	male	0.5954	left	correct
165.0874	0.5	incongruent	female	male	0.4977	right	correct
169.604	0.5	incongruent	female	male	0.547	right	correct
174.6205	0.5	incongruent	female	male	0.5403	right	correct
179.637	0.5	incongruent	male	female	0.4966	right	incorrect
186.1535	0.5	congruent	female	female	0.5429	right	correct
190.6701	0.5	congruent	male	male	0.5891	left	correct
195.6866	0.5	incongruent	female	male	0.5624	right	correct
200.2031	0.5	incongruent	male	female	0.6488	left	correct
205.2196	0.5	incongruent	male	female	0.5961	left	correct
210.7362	0.5	congruent	female	female	0.7153	right	correct
216.7527	0.5	incongruent	male	female	0.6856	left	correct
221.2692	0.5	incongruent	female	male	0.9159	right	correct
226.2857	0.5	congruent	female	female	0.5363	right	correct
230.8023	0.5	incongruent	female	male	0.5475	right	correct
236.3188	0.5	incongruent	male	female	0.6169	left	correct
241.8353	0.5	incongruent	male	female	0.9721	left	correct
246.3518	0.5	incongruent	female	male	0.5245	right	correct
250.8684	0.5	incongruent	female	male	0.6047	right	correct
256.8848	0.5	congruent	male	male	0.6461	left	correct
261.9014	0.5	incongruent	female	male	0.6383	right	correct
267.9179	0.5	incongruent	female	male	0.7236	right	correct
274.4344	0.5	incongruent	female	male	0.9169	right	correct
278.9509	0.5	congruent	female	female	0.6273	right	correct
285.4674	0.5	incongruent	female	male	0.5835	right	correct
290.9839	0.5	incongruent	female	male	0.6028	right	correct
296.5004	0.5	congruent	male	male	0.6371	left	correct
301.0169	0.5	congruent	male	male	0.6135	left	correct
306.0335	0.5	congruent	female	female	0.9827	right	correct
310.55	0.5	congruent	female	female	0.5670000000000001	right	correct
316.5665	0.5	congruent	male	male	0.6843	left	correct
321.083	0.5	congruent	male	male	0.6147	left	correct
326.0996	0.5	congruent	female	female	0.5399	right	correct
331.6161	0.5	congruent	male	male	0.5502	left	correct
336.1326	0.5	congruent	male	male	0.5665	left	correct
341.1491	0.5	incongruent	male	female	0.8019	left	correct
346.1657	0.5	incongruent	male	female	0.8751	left	correct
352.6821	0.5	congruent	female	female	0.5365	right	correct
357.1987	0.5	congruent	male	male	0.6297	left	correct
362.2152	0.5	congruent	female	female	0.768	right	correct
366.7317	0.5	incongruent	male	female	0.7394	left	correct
371.2483	0.5	incongruent	male	female	0.6516	left	correct
375.7648	0.5	incongruent	female	male	0.6709	right	correct
380.2814	0.5	incongruent	male	female	0.8092	right	incorrect
385.7979	0.5	congruent	male	male	0.6075	left	correct
390.3144	0.5	congruent	male	male	0.6098	left	correct
394.8309	0.5	incongruent	female	male	0.6212	right	correct
399.3475	0.5	congruent	male	male	0.6874	left	correct
403.864	0.5	congruent	female	female	0.5878	right	correct
408.8805	0.5	congruent	female	female	0.6111	right	correct
413.8971	0.5	congruent	female	female	0.4963	right	correct
418.9136	0.5	incongruent	male	female	0.6596	left	correct
423.9301	0.5	incongruent	female	male	0.536	right	correct
430.4466	0.5	congruent	male	male	0.6613	left	correct
434.9631	0.5	congruent	male	male	0.5336	left	correct
439.9797	0.5	incongruent	female	male	0.8078	right	correct
445.4962	0.5	incongruent	male	female	0.7071	left	correct
451.5127	0.5	incongruent	female	male	0.5004	right	correct
456.0292	0.5	incongruent	male	female	0.6147	left	correct
461.5457	0.5	congruent	female	female	0.6990000000000001	right	correct
466.0623	0.5	congruent	female	female	0.5713	right	correct
470.5788	0.5	incongruent	male	female	1.1436	left	correct
475.0953	0.5	incongruent	male	female	0.609	left	correct
