csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
39886.609375	n/a	n/a	1590941607.4338381	22743.619140625	n/a	517272211.6138039	n/a	23700.796875	n/a	n/a	561727772.5100098	n/a	n/a	n/a	-0.0345779524	0.0713253907	-0.1300716803	-0.10688624279999999	0.1232145576	-0.13355600369999998	0.033440941099999996	-0.1610251539	0.08969610869999999	-0.022870492599999997	0.0475578951	-0.0735073746	0.0022365275	-0.17214739739999999	0.0711161012	-0.19579289019999999	0.0559627618	-0.0039735756	0.0668152693	-0.0945175316	0.0221982298	-0.099043985	0.025945045400000002	-0.0297021021	0.035728152	-0.0728172985	0.1042768803	-0.06112537990000001	0.0042025199	-0.0896918378	0.0484542669	-0.0480593639	0.10650730259999999	-0.0071385001	0.020488086000000003	-0.0565748542	0.0317657508	0.0277726668	-0.0508561421	0.0704966927	-0.1059245805	0.0560563387	0.0299200693	0.0516859004	-0.0514911209	0.1137226496	-0.0797427748	0.0034799574	-0.2802345173	0.0038037143	-0.0645577606	-0.1348158781	0.052409788	-0.12836842310000002	0.0789680823	-0.0689631936	0.10664040849999999	-0.0597500952	0.0148494941	-0.0704936493	0.1033033416	-0.1614678325	0.0386505217	-0.1132805495	0.1171690222	-0.0628952097	0.0761736199	-0.06967114070000001	-0.0015060384	0.0007524991	-0.011452855	0.10524038990000001	-0.0870462188	0.025092435299999997	-0.0357244339	0.0123619801	-0.0603718931	0.0872706984	-0.0190356748	0.1114288609	-0.014104958	0.0033533439000000003	0.05089548940000002	-0.0863982262	0.0874258267	-0.0066683525	-0.0521516785	0.0499083238	0.0974454755	-0.0032205477	-0.054456429	0.0657796286	0.011350276999999999	0.023449779100000002	-0.0387774917	-0.1525061426	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0911427	n/a	0.008306991763290002	n/a	-0.0232976	n/a	0.0005427781657600001	n/a	-0.0132192	n/a	0.00017474724864	n/a	-0.008897169999999998	n/a	n/a	7.915963400889996e-05	-0.0008308489999999999	n/a	6.903100608009999e-07	n/a	0.00381504	n/a	n/a	1.45545302016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39799.88671875	-86.72265625	7520.819107055664	1584030982.8253324	22734.69921875	-8.919921875	516866548.5670319	79.56500625610352	23617.25	-83.546875	6980.080322265625	557774497.5625	1.5662200000000002	29.576962	0.06796953000000001	-0.0825586337	0.1304573666	0.132353133	-0.11329457119999999	0.1700910886	-0.0781576916	0.202470034	-0.000962402	-0.010513234599999999	-0.0953117539	-0.0661774379	-0.011245439	-0.038271705499999996	-0.0045424082000000005	0.0017902892	-0.151251503	-0.09535541119999999	-0.0079182596	0.0013998531	-0.09162662949999999	-0.16099583480000002	0.0730120586	0.11917894050000001	0.0205166557	0.06128901730000001	-0.0443210697	0.0377416736	0.0636931942	0.0032967226	-0.09670083210000001	-0.071473432	-0.1686936063	-0.0407899188	0.07516838299999999	-0.0778456577	-0.0363274216	0.0014349958	-0.0615960553	0.044125491100000004	0.20539051940000005	0.011206718400000001	0.08126654629999999	0.0578802761	-0.0669078964	-0.12359501070000001	0.1752673348	0.1008891709	-0.1158167016	-0.1544841213	0.0636619851	-0.0572345704	-0.1418116741	0.1493043238	-0.08823624109999999	0.15434011820000001	-0.0086004664	-0.12415161529999999	0.0250606642	-0.1030652541	0.0227889703	-0.0575100271	-0.019470283799999998	0.0864120171	0.030316993599999998	0.1606688835	-0.119576987	0.0372961444	-0.016821663	0.009095207099999999	0.058737543899999994	-0.1329362747	0.09439631119999999	0.027810759700000003	-0.1676095316	0.0649847846	-0.07334614610000001	-0.102780759	0.1240898049	-0.0033479564	-0.0610531285	-0.0796351134	-0.0324956703	-0.034752545	-0.045098689299999994	0.08075921330000001	0.108111086	-0.08374041089999999	-0.1512132461	-0.0678297609	0.099863807	-0.018085603999999998	-0.1078196782	-0.1192250249	0.0129817215	0.0749871158	-0.0987640114	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.10659	0.015447299999999997	0.0113614281	0.0002386190772899999	-0.00369747	0.01960013	1.36712844009e-05	0.0003841650960169	0.014038399999999998	0.027257599999999996	0.00019707667455999995	0.0007429767577599999	-0.00890643	-9.260000000002253e-06	8.574760000004172e-11	7.93244953449e-05	-0.000933629	-0.00010278000000000003	8.716631096409998e-07	1.0563728400000004e-08	0.00381629	1.249999999999949e-06	1.5624999999998724e-12	1.45640693641e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39498.00390625	-301.8828125	91133.23248291016	1560092312.5781405	22703.6328125	-31.06640625	515454942.88482666	965.1215972900392	23537.041015625	-80.208984375	6433.481174468994	553992299.7712135	1.539922	29.080332	0.05509602999999999	0.0149041595	-0.0074847774	-0.0983874507	-0.1316730226	0.0118826781	-0.0847012008	0.0033740893	-0.0068218307	0.10405485449999999	0.1127181414	0.0297662492	0.0394225204	0.0594594783	0.030481324100000002	0.030412618199999998	-0.0492215518	-0.1041108475	-0.0198412656	-0.0063004726	-0.0265483827	-0.0732258595	-0.0028830766	0.1328309355	-0.021811949700000003	-0.0673703126	-0.026565112000000002	0.1192418352	-0.018551173400000003	-0.05027389559999999	0.048366229299999994	-0.0620708064	-0.0529196592	-0.0645856775	0.0107357438	-0.14384624199999999	-0.0242601532	0.0074249316	0.0274202537	0.0647255565	0.1084847208	0.0425271086	-0.033538758599999996	-0.0176975103	-0.0574095542	0.0528553329	-0.0117849925	-0.05129486	-0.0510232725	-0.1330967749	-0.0795599712	0.016467402199999998	-0.1337067727	-0.0264782273	-0.0946282288	0.0357428157	0.050991334900000004	0.0641679533	-0.1002605717	0.018439785400000002	-0.0387230927	-0.014948506	0.0915714626	0.0419201429	0.07538749	0.1007336556	-0.0164314007	-0.054793431	-0.0856862991	-0.009481965600000001	0.0710190728	0.0187050937	0.0413997797	0.0121795477	-0.0796707718	0.012729225700000001	-0.0498274701	0.020192700600000002	-0.0847714158	0.0304286156	0.0133370552	-0.0851230099	0.0348154508	-0.0699427351	-0.0603870904	-0.047081911100000005	0.12036270460000001	-0.1412121289	-0.047325194	-0.0285965541	0.16056778689999998	-0.005687595500000001	-0.0558097815	0.0290868043	0.0700928164	0.0457727069	0.11443638630000001	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.105199	-0.0013910000000000033	0.011066829601	1.9348810000000093e-06	-0.015853299999999997	-0.012155829999999998	0.0002513271208899999	0.00014776420298889993	0.00644825	-0.007590149999999999	4.15799280625e-05	5.7610377022499963e-05	-0.00854999	0.00035643999999999953	1.2704947359999964e-07	7.310232900010001e-05	-0.0006691980000000001	0.0002644309999999999	4.478259632040001e-07	6.992375376099992e-08	0.0038746	5.831000000000022e-05	3.400056100000025e-09	1.501252516e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39529.6796875	31.67578125	1003.3551177978516	1562595576.19635	22707.05078125	3.41796875	515610155.18226624	11.682510375976562	23541.302734375	4.26171875	18.16224670410156	554192934.4314919	1.417828	26.774672	0.062063449999999985	0.11719914779999999	0.0381688662	0.0186069515	-0.1294933465	-0.0041711401	-0.1177026627	0.0261868071	-0.0638847065	-0.0575477668	0.0494980987	0.0660004177	0.0012292245	-0.04514839650000002	-0.044089667699999995	0.043643737	0.0305327455	0.063022955	-0.0443852649	0.014409296100000003	0.0791476834	-0.06020021940000001	0.0722915415	-0.0072120030000000016	-0.1175975274	0.053798961	0.0072490627	0.0180268479	-0.0235808413	0.0197660072	-0.0593235323	0.0299716606	0.0563795745	-0.047725402300000004	0.0967993191	-0.071369563	-0.005935595500000001	-0.1227276769	0.029994576600000006	-0.1171919847	-0.019557881000000003	0.0206978533	-0.026226939100000003	-0.0385289854	-0.0137700331	0.0893927738	0.0850704047	0.013126426799999999	-0.0193438596	-0.0669582932	0.0470464161	-0.069776065	-0.1360653433	-0.0508211259	-0.1123277992	-0.0006550006	-0.0261977129	-0.018687033000000002	-0.0453535443	-0.015421147	0.0164085157	0.0977953103	-0.0521350663	0.0070204764000000005	0.0477049	-0.0640158819	-0.054609723799999996	-0.1377357686	0.045691568099999996	-0.10321927	0.0555280222	-0.0422490117	-0.0053305070999999996	0.040350773799999996	0.05435920650000002	-0.0477560608	0.0200508488	-0.0511023748	0.059229998099999986	0.0141528123	-0.0178228115	-0.03990269	0.0105170699	0.0379949283	0.1096618479	-0.048677278	0.044581891299999996	-0.014969726000000001	0.022822830699999998	0.1447488528	-0.0591388908	-0.0375011184	0.1013057581	0.0721044654	-0.0520664643	-0.0741364075	0.08551299279999999	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0954984	-0.009700600000000005	0.00911994440256	9.410164036000006e-05	-0.0241543	-0.008301000000000003	0.00058343020849	6.890660100000005e-05	-0.0264997	-0.032947950000000004	0.00070223410009	0.0010855674092025002	-0.00863968	-8.968999999999991e-05	8.044296099999984e-09	7.46440705024e-05	-0.00059927	6.992800000000013e-05	3.591245329e-07	4.889925184000019e-09	0.00393726	6.265999999999954e-05	3.926275599999942e-09	1.5502016307599993e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39466.4296875	-63.25	4000.5625	1557599072.2783813	22682.8046875	-24.24609375	514509628.491272	587.8730621337892	23516.013671875	-25.2890625	639.5366821289062	553002899.0158119	1.435142	27.101639	0.14818602	-0.0447670834	-0.0248693376	0.088017452	-0.1255482033	0.0822901742	-0.022789713700000002	0.012944001100000001	0.054032431500000005	0.0906838549	-0.013653245900000001	-0.08988782529999999	0.0258034099	-0.1249744014	-0.026001919300000002	0.0805445154	0.0605229125	0.17234608769999998	-0.0786135251	0.0754264982	0.0183378941	-0.0408190009	0.1533408222	-0.01661767	0.02024074	0.0045014693	-0.0763062867	0.0444174025	-0.139508519	-0.0229036544	0.010001420300000001	-0.1359046668	-0.0117921753	-0.016800953100000002	0.039141172599999996	-0.005588665400000001	-0.0046836237	0.1254292925	0.1575994842	-0.005524433100000001	0.028885333	-0.0041953986	-0.11729296119999999	0.1418554246	-0.0010449595	-0.034813558700000004	0.0152795191	0.0221335712	-0.1695315959	-0.050372417999999995	-0.0063731922	0.038188299	-0.14033153880000002	0.0548717804	-0.001019075	0.0314072373	0.0341572005	0.0814029412	0.0972686153	-0.0450634021	0.0647755412	-0.09072184929999999	-0.1592475315	0.0733630527	-0.0366831449	-0.0394533616	-0.0716027491	-0.1327718401	0.0176393209	-0.0537948424	0.06277513559999999	0.0496938375	-0.0831893294	-0.07750543879999999	-0.09127802269999999	-0.11253953050000001	0.09961561140000001	0.0242565498	0.0645205747	-0.08480130179999999	-0.1081247036	-0.08295800910000001	-0.0242964026	-0.1005770543	-0.0717995567	0.0905547702	-0.0678483917	-0.12266393310000001	0.037987736800000005	-0.1340902215	-0.0504238637	-0.0229917398	0.0750423132	-0.0583669867	-0.0338933581	-0.139911058	0.021007603700000002	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.09651970000000004	0.0010213000000000444	0.009316052488090008	1.0430536900000906e-06	0.0655067	0.089661	0.00429112774489	0.008039094921	0.00764057	0.03414027	5.83783099249e-05	0.0011655580356729	-0.00887051	-0.0002308299999999996	5.3282488899999814e-08	7.868594766009999e-05	-0.0007633389999999999	-0.00016406899999999998	5.826864289209998e-07	2.6918636760999997e-08	0.00400963	7.237000000000042e-05	5.237416900000061e-09	1.6077132736900002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39373.2265625	-93.203125	8686.822509765625	1550250969.9419556	22672.412109375	-10.392578125	514038270.8573341	108.00568008422852	23453.138671875	-62.875	3953.265625	550049713.5621986	1.376823	26.000324	0.17859935999999998	0.009016613	-0.0853291807	-0.046310703099999996	-0.1480531622	0.0555518646	-0.0397398942	-0.0405566416	0.018544446699999998	0.0393168758	0.0488592993	-0.012029105	-0.0010163397	0.005368275	0.1273045208	-0.1415268906	0.020314181599999998	0.078581295	0.0007042998	0.0414956148	-0.08332136059999999	-0.0548986395	0.0632508838	-0.0332803762	0.0919099241	0.0371164858	0.027237571699999998	0.059526016200000004	-0.0193119779	0.0614509247	0.022052935899999997	0.0194690313	-0.0219744491	-0.0282527162	0.0252703075	0.0518812601	0.027791875299999998	0.0426354889	-0.1185276242	-0.011097786399999999	-0.0790323515	0.007598699	-0.1208723066	0.025227624900000002	-0.0077952348	0.0242496785	-0.0555437088	-0.0299517585	-0.050826342000000004	-0.0934369425	0.0206238452	-0.0466105327	-0.1586304211	0.0131727518	-0.050231871	-0.032097017799999995	0.0388181051	0.0123035144	0.052535542000000005	0.0517889294	0.044632777	-0.1065725165	0.0548508874	-0.1380058987	-0.0793277755	0.0328136375	-0.08758617910000001	-0.029592066099999998	0.0569305891	-0.0039077685	-0.0049003021	0.0153476845	0.0669354272	-0.0828117315	0.010733654799999999	0.0220474191	-0.0274189857	0.041532211	0.0064402934999999994	-0.0663964916	-0.0578807011	0.11246715410000001	0.033379182	0.0143480199	-0.035463378	-0.1487248884	-0.05848183940000001	0.0828108659	0.039133295299999996	-0.0633492785	0.0185493001	-0.1218422289	-0.0753442965	-0.1036609936	0.08663847699999999	-0.0090686971	0.0367530956	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.102895	0.00637529999999996	0.010587381025	4.0644450089999484e-05	-0.058614	-0.12412069999999999	0.003435600996	0.01540594816849	-0.00802079	-0.01566136	6.43330722241e-05	0.0002452781970496	-0.00848245	0.0003880599999999991	1.5059056359999931e-07	7.195195800250002e-05	-0.0007633389999999999	0.0	5.826864289209998e-07	0.0	0.00374885	-0.00026077999999999995	6.800620839999997e-08	1.40538763225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39450.78125	77.5546875	6014.729553222656	1556364141.2353516	22677.591796875	5.1796875	514273169.7056923	26.82916259765625	23524.693359375	71.5546875	5120.073303222656	553411197.6526222	1.319037	24.90909	0.11676876000000005	0.0760876899	0.0393809171	0.0593391079	-0.142128323	-0.0010054524000000001	-0.0793542322	-0.0214306733	0.0462603234	-0.0798151923	0.0233872623	0.0867861406	0.0581132867	-0.0747886914	0.0038670946000000004	0.0516030959	0.0176735113	-0.043874361900000006	0.0373815559	-0.0301694205	0.0338346536	-0.08581060720000001	0.023078825499999997	0.0143539349	1.48341e-05	0.10443617050000001	-0.0559281512	-0.0144765795	0.0970498494	-0.048126649400000006	0.0055183407	0.1115786917	0.0654317606	0.0166887015	-0.0663912908	0.0664234187	-0.059237356	0.0209204343	0.10171914619999999	0.07951101599999999	-0.09209057539999999	-0.0776491993	0.0158064686	-0.0798027992	-0.13176232640000002	0.060853103600000014	0.0355195681	0.0484743963	-0.0031625202000000003	-0.0275662137	0.0988103151	-0.0065373677	-0.14584858480000001	-0.0546261501	-0.048270450199999995	-0.0530440894	0.0571955425	-0.0509409038	-0.0469858878	-0.1059581593	0.0301437391	0.0664786137	0.0526668851	0.0150289916	0.025783903799999997	-0.0350938068	-0.0227441871	0.0268937048	0.0515154045	-0.032528286000000003	0.0759559279	-0.0924822583	-0.0964992848	-0.0214860496	0.0524252368	0.1116914069	0.011287723000000001	-9.0549e-06	-0.024825183100000002	0.0086476737	0.058991536799999994	0.0032835463	0.0836542103	-0.0007683826	0.0364509805	0.09421255810000001	-0.1285387303	-0.011878331899999999	-0.0043806182	-0.0319767116	0.0827950342	0.177154427	0.0677852487	0.0174597214	0.023452512000000002	0.08138536269999999	0.1432316229	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.09912770000000004	-0.00376729999999996	0.009826300907290008	1.4192549289999694e-05	0.002396	0.06101	5.7408160000000014e-06	0.0037222201	-0.0343986	-0.02637781	0.00118326368196	0.0006957888603961001	-0.0084236	5.8850000000000915e-05	3.463322500000108e-09	7.095703696e-05	-0.000362036	0.000401303	1.31070065296e-07	1.6104409780899995e-07	0.00380097	5.2119999999999684e-05	2.7164943999999667e-09	1.4447372940899997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39437.48046875	-13.30078125	176.91078186035156	1555314865.7230375	22673.44921875	-4.142578125	514085299.475235	17.160953521728516	23557.166015625	32.47265625	1054.473403930664	554940070.6877174	1.396723	26.376125	0.04611169999999997	-0.062248911500000004	-0.0312331541	-0.0553525595	-0.13285301730000001	0.0431756751	-0.0156162225	-0.0624782309	0.1039067376	0.1430684518	-0.0145688398	0.0593121363	0.047550423700000004	-0.0843674725	0.0430248746	0.0772862561	-0.0035973726	-0.016895778700000003	-0.0215089661	-0.0312627193	0.2250668764	0.0881799702	-0.026567864700000002	-0.0340870183	0.0168010697	0.0256938319	0.1441300355	-0.0703251922	0.1357889055	0.0038924997999999996	-0.1099814015	0.030601346499999998	0.0243774572	-0.0098528963	-0.0059397684999999995	0.031736104700000003	-0.08451780880000001	-0.0532139217	0.12976883990000002	0.1302921684	-0.011414811100000002	0.1012463596	0.0416817334	-0.0400480308	-0.0178387775	-0.0189325368	-0.0647960056	-0.0308387138	-0.0741210689	-0.10673311419999999	0.0092728862	0.0702308856	-0.14184028070000002	-0.0216115931	0.0234652266	0.0354310463	0.127468801	0.1453683711	0.0396482894	-0.0965043659	0.0382773499	0.0276642142	0.023894656	0.05981586	-0.004860154199999999	-0.1400964966	0.1241106909	-0.0449297147	0.11572330550000001	0.0753365936	-0.0625960732	-0.0647031812	-0.0852648083	0.0727648408	0.0255003268	0.153973097	0.025315852599999997	-0.1101995118	-0.0088900473	0.0080141816	-0.006013785600000001	-0.0146341805	0.059766333	-0.0006408976000000001	0.1770577545	0.08165276169999999	-0.008158691899999999	0.0324814385	-0.0636255825	-0.08739491619999999	-0.0096705916	0.007530804300000002	0.0503590927	-0.100174481	0.060316295	0.010620439399999999	-0.1273372341	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0947997	-0.00432800000000004	0.008986983120090001	1.8731584000000347e-05	0.0258255	0.0234295	0.0006669564502500001	0.0005489414702500001	-0.0345652	-0.00016659999999999592	0.00119475305104	2.7755559999998643e-08	-0.008530299999999998	-0.00010669999999999776	1.1384889999999524e-08	7.276601808999996e-05	-0.000423198	-6.116200000000002e-05	1.79096547204e-07	3.740790244000003e-09	0.00360508	-0.00019588999999999975	3.837289209999992e-08	1.29966018064e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39550.796875	113.31640625	12840.607925415039	1564265533.4475098	22698.275390625	24.826171875	515211705.70865256	616.338809967041	23534.271484375	-22.89453125	524.1595611572267	553861934.3002663	1.2253790000000002	23.140417000000006	0.07330650000000001	-0.017173931599999998	-0.010512775700000001	-0.071541436	-0.1439912459	0.0924563357	-0.06487406450000001	-0.0659505987	-0.1941945716	-0.0337581865	0.0432588222	-0.0160083868	0.0149308268	0.0657742275	-0.0354877092	-0.053886860999999994	0.0180617439	0.002552039	-0.0334184602	-0.0069767564	-0.004822884600000001	-0.006100355799999999	-0.0684131615	-0.054815257	0.044073521399999996	-0.0455035357	-0.0052610953	-0.1563193054	-0.0360757291	-0.0588576158	0.1563874143	0.1172693635	-0.0227624587	0.041981358899999995	-0.1576187434	0.1053207522	-0.0331578139	0.0178278843	-0.1057303645	0.0399656407	0.022998297200000004	0.0617756913	-0.011565245900000002	-0.0862336815	0.023396589	-0.0081164629	-0.0205346605	0.005780013299999999	-0.0064693941	-0.1576499731	0.0627712956	-0.0814693777	-0.16129084300000002	0.030152699100000006	-0.13812433	-0.0797113045	-0.1474410884	0.0732556603	-0.014319144399999999	0.08982024289999999	-0.0644443692	-0.000543461	-0.0275012621	-0.0223062063	-0.0138961307	0.043505580999999995	0.0108626901	0.0603677654	0.076022387	0.1305839661	-0.016272880400000002	0.0660030979	0.0315895286	0.0518486554	0.0674415105	0.0544183757	-0.023753868100000002	0.1426379046	-0.0591936266	0.0814746779	0.0070581498999999995	-0.0300466678	0.0571720012	0.0508166797	-0.0931535409	0.086178794	0.020413743	0.1163081425	0.0164953431	0.0052648695	0.0089194739	-0.031107015800000002	-0.138069356	0.0159836756	0.0479210749	0.0600544094	0.0442120487	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0987407	0.003940999999999986	0.009749725836489998	1.553148099999989e-05	-0.0211441	-0.0469696	0.00044707296481	0.00220614332416	-0.0264367	0.008128499999999997	0.00069889910689	6.607251224999995e-05	-0.00867071	-0.00014041000000000227	1.971496810000064e-08	7.51812119041e-05	-0.00041991	3.288e-06	1.763244081e-07	1.0810943999999997e-11	0.00374673	0.0001416500000000001	2.0064722500000034e-08	1.40379856929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39466.1875	-84.609375	7158.746337890625	1557579955.7851562	22679.9765625	-18.298828125	514381336.8755493	334.847110748291	23509.91015625	-24.361328125	593.474308013916	552715875.5549469	1.318384	24.896755	0.06586715000000001	0.0747356191	0.0676051824	0.0466849555	-0.1494536795	0.000743093	-0.0768355815	0.031764795	0.067256964	-0.0866361532	-0.0185412925	0.0783160686	0.0023157085000000003	-0.0303747092	0.0359557682	-0.078082967	0.044143880499999996	0.0774126923	0.058603885999999994	0.0102065245	0.0935817909	0.09595226550000001	-0.179163625	-0.0417356366	-0.09085755429999999	-0.0033638872	0.0646824838	-0.0222722602	-0.07302705179999999	0.0305170074	-0.0268563379	0.0962698584	0.1346691999	-0.08369903299999999	0.0057707838	-0.010734467099999999	0.091013876	-0.0426826682	0.0123301575	-0.0658698188	-0.0564550179	0.0286469382	0.0155145122	-0.0095227669	0.15840099400000002	0.0568226104	0.0572346143	0.0810904653	0.0299489534	-0.0178441808	0.11973622369999999	-0.006255199499999999	-0.15609628539999998	-0.0382375586	-0.0445200862	0.0026665911	0.0630621721	-0.06805065889999999	0.0043733322	-0.0393610141	0.0631867286	0.0655014189	-0.041572467200000005	-0.0877652368	-0.0527206877	-0.1669903618	0.007348761800000002	0.0183239332	-0.0030051994	-0.0159712057	-0.08300607780000001	0.0576373314	0.041201974700000005	-0.0010060635000000001	0.1684070647	-0.0758997677	0.0299096818	-0.0677938832	-0.10309660130000001	-0.0034249009999999997	-0.018511353799999998	0.0708991053	-0.022729615	-0.07668640730000001	0.0439224456	-0.051795294699999994	-0.0520016067	-0.06754784400000001	-0.11093451650000001	0.0657342752	-0.0488822916	0.0769677639	0.0150366075	0.046527949400000004	-0.0612861588	-0.06532373080000001	-0.0818974387	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0920776	-0.006663099999999977	0.008478284421760001	4.43969016099997e-05	-0.0446522	-0.0235081	0.00199381896484	0.0005526307656099999	-0.0533972	-0.026960500000000002	0.00285126096784	0.0007268685602499999	-0.00863713	3.358000000000007e-05	1.1276164000000045e-09	7.460001463689999e-05	-0.000285611	0.00013429900000000005	8.157364332099997e-08	1.803622140100001e-08	0.0037399	-6.830000000000204e-06	4.6648900000002785e-11	1.398685201e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
