csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
34211.828125	n/a	n/a	1170449183.654541	22996.142578125	n/a	n/a	528822573.4734535	22494.734375	n/a	506013074.6018066	n/a	n/a	n/a	n/a	0.1308293758	0.1514403639	-0.124844038	0.0799319886	0.024128494900000002	-0.17798430899999998	0.0063352549	-0.0284750044	0.19112953	0.0082088044	-0.0893014082	0.048354445999999995	-0.05317571150000002	0.087298754	-0.11532273539999999	0.0852916435	-0.0557547525	0.0955729497	-0.0238717321	0.09444063039999999	-0.08220822929999999	0.0366025393	-0.10880063050000001	0.1782129034	-0.15682271039999998	0.13305710199999998	-0.1031931407	0.025270933500000002	-0.0898115555	0.0704826273	-0.080920985	0.12796366539999998	-0.035925685	0.036714065	-0.1294787104	0.0469189257	-0.1673839014	0.0788632576	-0.0218983603	-0.0910173598	0.0253120552	0.0039283771999999995	-0.0418580681	-0.014913719099999997	-0.0334777052	0.08655953	0.137638232	-0.0275467447	-0.0578835471	-0.0078860824	0.0118522051	0.10219515900000001	-0.0093645213	-0.21546073559999998	0.0324854775	0.0788221085	-0.12567370419999999	0.09542509240000001	-0.0175608534	0.1611665646	-0.1768223618	-0.10949461699999999	0.1199986651	-0.043842558200000006	0.036584648399999996	-0.14565121720000002	0.0048196953	-0.0614168588	0.040462038	-0.07824334549999999	0.064937409	-0.1425657525	0.0444638054	-0.0247911349	0.0946079851	-0.0018023745000000002	0.0095387623	-0.059849753600000014	0.14200957849999998	-0.1116352909	0.13180476230000002	-0.16884255920000002	0.0243594739	-0.1271668647	0.00030089529999999996	-0.0800893666	0.0482932873	-0.0378428937	0.0178390313	-0.1217419493	0.07576892889999999	-0.1753058813	0.022780952900000002	0.0191724242	-0.0934643842	-0.0320113862	0.0283153706	-0.0378409708	-0.0229995094	0.1322722527	0.0357746554	0.020329425800000002	-0.1037819415	0.033659302099999996	0.1038150792	0.09820780429999999	-0.0790754237	0.0369610113	0.0101629819	0.1210446067	-0.022871322000000003	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.013649200000000002	n/a	n/a	0.00018630066064000006	-0.0198784	n/a	n/a	0.0003951507865600001	0.10724000000000003	n/a	n/a	0.011500417600000005	0.00350813	n/a	1.23069760969e-05	n/a	0.0008542089999999997	n/a	n/a	7.296730156809994e-07	0.00017570099999999998	n/a	3.0870841400999987e-08	n/a	0.0	0.0
34072.69140625	-139.13671875	19359.026504516598	1160948299.6655426	23017.30859375	21.166015625	448.0002174377442	529796494.8999176	22469.912109375	-24.822265625	504896950.20303726	616.1448707580566	1.165585	21.772366	0.14733624999999995	0.0847470826	0.1497618305	0.0757617532	0.189257646	0.0074781672	-0.1468343978	0.0685629322	0.071395529	-0.0428754751	0.18060468899999998	-0.1251324326	0.1988367252	0.0412971692	-0.0322707409	0.0033849346000000002	0.0614358721	-0.1740988414	0.1183104383	0.1340412462	0.0340317425	-0.1345578995	0.08265792940000001	-0.0245490404	0.0252707875	-0.10751489869999999	0.0332656764	0.0606824217	0.0606315666	0.0601919121	0.040990508700000004	0.08500376529999999	0.1118245389	-0.0394085029	-0.1501753827	0.0885025954	-0.0070287349	0.008468384	0.0700049573	-0.0009010113000000001	-0.0212275058	0.0407228563	0.1511385681	0.014469476200000001	0.031418205899999996	-0.0066720011	0.0326846617	0.0432478778	-0.0047224494	-0.035971700499999995	0.10504766480000001	-0.0058936061	-0.1398494335	-0.10034754130000001	-0.0943480815	0.0918836186	-0.1578812336	-0.17180716829999998	-0.0648079621	0.0454582253	0.1285456491	0.027317393500000002	-0.0864530144	0.1086755055	0.024503772400000002	-0.0138360036	0.0752156466	-0.008444000200000001	-0.0794869955	-0.18792411480000001	-0.15609349849999998	0.0660425278	-0.19350804670000002	0.0892119419	-0.11731557890000001	-0.044836271799999994	0.06484839	-0.0769760793	-0.1204243583	0.0378387124	0.044348214000000004	0.0966548782	0.0171627101	-0.024890744399999998	0.0680784725	0.073162105	0.046990957199999996	-0.0366949393	-0.1091715219	-0.0352760019	0.1113819624	0.0324617236	-0.031185133700000006	0.1097423383	-0.0567474471	-0.103925158	-0.0376493591	-0.047704603600000006	-0.1096788237	0.11460519960000001	-0.0344620171	0.0180661126	0.0406907441	-0.014469737199999999	-0.0749155129	0.0046527793	0.061447503	-0.128183462	0.011426632800000001	0.0615380741	-0.0105637226	0.015561881999999999	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0196001	0.005950899999999997	3.5413210809999964e-05	0.00038416392001	-0.114041	-0.09416260000000001	0.008866595238760001	0.013005349680999999	0.131054	0.023813999999999988	0.0005671065959999994	0.017175150915999998	0.00312142	-0.00038670999999999964	9.7432628164e-06	1.495446240999998e-07	0.0008542089999999997	0.0	0.0	7.296730156809994e-07	0.000257166	8.1465e-05	6.613435155599999e-08	6.636546224999999e-09	0.0	0.0
33898.88671875	-173.8046875	30208.069396972656	1149134520.7706454	23016.8828125	-0.42578125	0.1812896728515625	529776894.4043579	22499.26171875	29.349609375	506216777.8888092	861.3995704650879	1.057279	19.749268	0.1063891	0.080941145	-0.0841751075	0.1262370776	0.15571437330000001	-0.0429823728	-0.0655978042	-0.0862755457	0.12294783529999999	-0.0986195476	0.049107934400000004	-0.0425442021	0.0939718017	0.1037046524	-0.10350903859999999	-0.007892449499999999	0.0285750547	-0.1131306018	0.026311494700000004	-0.0099207823	-0.053126172400000005	-0.0106740249	0.0321082006	0.0388192483	0.041498865499999996	-0.0770659337	0.0766512054	0.0124938001	0.17138295260000005	-0.159868329	-0.0961020104	-0.0396856234	-0.032742057000000005	0.0387924105	-0.0261576768	0.0186557571	-0.10673372210000001	0.0850710615	-0.1874697825	0.035306171000000004	0.1030515533	-0.0951295667	0.0088587778	0.0005107479	-0.0892558525	-0.0957593473	0.0784962248	-0.06991437610000001	0.016107348799999997	0.15849553460000002	-0.155274154	0.0800356125	0.0201031282	0.11356244689999999	0.0421690019	-0.0869878817	-0.10804426439999999	-0.10246514640000001	-0.006730149	-0.0053020467	-0.0784314265	0.0671287974	-0.009025871	0.1065255376	-0.045781580999999995	-0.0808126352	0.082640323	-0.0648636603	0.022960490099999998	-0.167821125	-0.0079176874	0.0321154065	-0.0208137318	-0.0085215948	-0.0520709212	-0.0955402953	-0.08031221940000001	-0.0396255686	-0.1525877055	0.0586466613	-0.036715316	0.0077714346	0.017036725200000002	0.09606459769999999	-0.06420451469999999	-0.0283719025	-0.0303210779	-0.1013062184	-0.0936656205	-0.11043535289999999	0.057915375	-0.0082761437	0.026952261	-0.0502761263	0.0825383834	0.14030289640000002	0.0455705363	-0.0512744867	0.0858654915	-0.0930394165	-0.14386564289999998	0.0015319427	-0.08969316570000001	0.11676946369999999	0.18093861320000001	0.0287792063	0.0749671695	-0.0524870948	-0.0205218247	-0.1761629834	0.048984765300000004	-0.1093664695	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0193014	-0.00029869999999999897	8.922168999999938e-08	0.00037254404196	-0.057854	0.056187000000000015	0.0031569789690000013	0.003347085316	0.102168	-0.028886000000000012	0.0008344009960000005	0.010438300223999998	0.00350813	0.00038670999999999964	1.23069760969e-05	1.495446240999998e-07	0.0008542089999999997	0.0	0.0	7.296730156809994e-07	0.00029080400000000003	3.363800000000006e-05	8.456696641600004e-08	1.131515044000004e-09	0.0	0.0
33850.33984375	-48.546875	2356.799072265625	1145845507.5373688	23034.009765625	17.126953125	293.33252334594727	530565605.8829079	22485.494140625	-13.767578125	505597446.74808115	189.5462074279785	1.1072799999999998	20.683256	0.2020368	0.09803881699999999	-0.0716567358	0.0450592367	0.0698852884	-0.1282998391	-0.0359357446	-0.10938331039999999	0.15629217509999999	0.035924131899999996	-0.05429578	0.017906526699999998	-0.0769812875	0.0369192861	-0.1260111947	-0.0064525922	0.0529128717	-0.152211722	0.1555472952	0.009644535400000001	0.0227397485	0.20360953899999998	0.1777369553	0.0814891974	0.0636498586	-0.033477979	-0.0018551817999999999	-0.04280258	0.11267496140000001	-0.0370140054	0.0520268324	-0.0269083756	-0.0592943792	-0.0522139111	-0.0005405577999999999	0.0571501867	-0.011790066799999999	0.0843655894	-0.1197816618	-0.1760392371	0.0378369952	0.1804426557	-0.047262205700000004	-0.0972113981	0.0210477965	0.0375845559	-0.0081678272	-0.058950863099999994	-0.0421255434	0.1265762534	-0.0409898792	-0.039226281200000004	-0.1156273431	0.0069000554000000006	0.0033418681	-0.12058264210000001	-0.0195136428	-0.0645222731	0.0331529355	-0.050720821299999996	-0.1381844925	-0.047372656500000006	0.0933136258	0.11544750960000001	-0.015327858799999997	-0.1417175566	-0.0740819689	-0.055495416	0.15543529009999998	-0.06871827230000001	0.1018527118	-0.0264516252	-0.0437113186	0.0416765796	-0.2135483879	-0.048310305	-0.0537593373	0.1159761723	-0.0241160673	0.12109881689999999	0.1750749321	0.0179777627	0.0391135838	0.1063565745	-0.061134110599999986	0.0890908535	-0.0349034871	0.005047237	-0.0578308265	-0.061037904500000004	0.0686402421	0.020606758500000003	0.038941331600000004	-0.0350915509	-0.0163991067	0.0894091391	0.1318040063	-0.0489943461	0.07958104490000001	0.0674430962	0.06958847110000001	-0.0928970425	0.0098326942	0.046125230499999996	0.0903005441	-0.1656515559	-0.045253985999999996	0.061057662199999994	-0.0087820202	-0.0167755328	0.0235300057	0.0071946063	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0167955	-0.0025058999999999984	6.279534809999992e-06	0.00028208882025000003	0.114191	0.172045	0.029599482025	0.013039584481000005	0.102165	-3.0000000000030007e-06	9.000000000018002e-12	0.010437687225	0.00318713	-0.00032100000000000016	1.01577976369e-05	1.0304100000000008e-07	0.0008542089999999997	0.0	0.0	7.296730156809994e-07	0.0005194619999999999	0.0002286579999999999	2.6984076944399987e-07	5.228448096399996e-08	0.0	0.0
33868.28515625	17.9453125	322.03424072265625	1147060739.425064	23045.1796875	11.169921875	124.76715469360352	531080306.8291626	22447.19140625	-38.302734375	503876402.0288239	1467.0994606018066	1.109918	20.732534	0.18353970000000006	0.0892765764	0.0071923226	-0.041952843899999995	0.11713774810000001	-0.1491563401	0.006104668000000001	-0.0136238486	0.0719945829	0.1271665055	-0.0152850843	-2.77602e-05	-0.06079508400000001	-0.0068077877	-0.0052020055	-0.0962047876	0.0203812749	-0.1672878288	0.0806965904	0.0394957082	0.0298048808	-0.0281875488	-0.0363001811	-0.0055936638	-0.0689462381	-0.0964350274	0.047590090300000006	-0.1439517883	-0.0571723867	0.0175830387	-0.0736024393	0.09076146439999999	-0.1503569241	-0.0695594002	-0.017491973100000002	0.1176911875	0.1750362032	-0.0011291699	0.1186581072	-0.031413606000000004	-0.11137371300000001	-0.1018639132	-0.0275720644	-0.0705853198	-0.0844274951	-0.0399781099	-0.0196900006	-0.023156463399999997	0.0109623491	0.0420685689	-0.0047622648	0.0809760225	0.08723440119999999	0.0437711462	-0.045572452699999995	-0.050207020199999994	0.0673474068	-0.1440130125	0.0230430366	0.04530852900000002	0.0478504605	-0.07469101360000001	0.1380324232	0.07376699	0.0212713733	-0.0751795483	-0.13204060509999999	-0.0026918956	0.014364051899999999	-0.0003690591	0.0032348511	0.0044808211	-0.1034856638	-0.0301386992	-0.1633994049	-0.0362174491	-0.0082581365	-0.0071016066	-0.0297710133	-0.0997926292	-0.011070491100000001	0.098734509	-0.1520198513	-0.1504970011	-0.0464899132	-0.029792056	-0.07461933280000001	-0.0311556523	0.1071270042	0.0875648124	-0.0769282702	0.0051115451	0.17391697350000002	0.08671529970000001	-0.0427286021	-0.0746543655	0.06806216679999999	-0.0586058447	-0.0555589563	-0.09702577400000001	0.0020490285000000002	0.0147774401	-0.0616213092	0.0788049753	-0.0378271473	0.065119104	0.0006617980999999999	-0.0039438354	-0.0015552457999999999	-0.025294099599999998	-0.0182375852	-0.0972661668	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0153456	-0.0014499000000000005	2.1022100100000013e-06	0.00023548743936000006	-0.0254146	-0.13960560000000002	0.01948972355136001	0.00064590189316	0.0912026	-0.010962399999999985	0.00012017421375999963	0.008317914246760002	0.00347367	0.0002865400000000001	1.20663832689e-05	8.210517160000003e-08	0.000515309	-0.0003388999999999996	1.1485320999999973e-07	2.655433654810001e-07	0.000524458	4.996000000000058e-06	2.75056193764e-07	2.4960016000000585e-11	0.0	0.0
34000.203125	131.91796875	17402.350479125977	1156013812.5412598	23046.576171875	1.396484375	1.9501686096191408	531144673.2460365	22442.18359375	-5.0078125	503651604.45558167	25.07818603515625	0.984793	18.395279	0.0746893	0.081988726	0.1485020971	-0.028645804700000006	0.17517625120000002	-0.1736879734	-0.023452586299999998	0.1052817463	0.0333947313	0.0835293715	0.08835777	-0.12698210740000002	-0.0632977603	-0.0484429782	-0.0370744357	0.0508133681	0.0430766638	-0.0887687164	-0.0359837873	0.0704160429	-0.08122656360000001	-0.1546766451	-0.0299197154	-0.022887618	-0.13038703880000002	-0.0302257827	-0.0055853593	0.0424974028	-0.08656299140000001	0.0109499092	0.0164944259	0.10967274939999999	0.0402490042	0.0470194104	0.030476421	0.21392472640000001	0.0133771732	0.00376549	-0.0372430028	0.0662196082	-0.0979012382	-0.0291501839	0.0177890892	-0.14074896539999998	0.0958133988	0.0256982473	-0.0670629514	0.0092185108	-0.13007817900000002	-0.009576423	0.001864183	-0.09734716339999999	0.0363382495	0.2093386087	-0.1222849659	0.0810747479	-0.015015354199999999	-0.16557887570000002	-0.0542873019	-0.0709619741	0.0913468498	0.0543705747	0.1379778622	0.0882591513	0.09499680199999999	0.0096823437	-0.1058271526	0.1299990176	0.027540718999999998	-0.08795088050000001	-0.0621781892	-0.012596978200000001	-0.1184811543	-0.026838216499999998	0.020551861299999998	-0.044985283200000004	0.0016560917000000002	-0.1792724413	-0.0011145319	-0.11400183039999999	-0.028037707000000002	0.0177888307	0.0401955746	-0.055064824400000004	0.14751403119999998	0.0076319612	-0.0164246597	-0.0257825192	-0.016361496200000002	-0.0772620155	0.0110659485	-0.0779458097	0.13156070000000006	0.0849379429	0.0779777029	-0.048830901100000004	-0.0336957222	-0.1093773073	-0.0932777294	-0.0197908088	0.0758530759	0.023682217000000002	-0.0552794428	-0.1237034788	0.013636316200000002	-0.1018389692	0.0021410031	-0.056118893600000004	0.0138592773	-0.1895523065	0.0780801116	0.0283928906	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0222106	0.0068650000000000004	4.7128225e-05	0.00049331075236	-0.0449854	-0.019570800000000003	0.00038301621264000014	0.0020236862131600003	0.106522	0.015319399999999997	0.0002346840163599999	0.011346936484000002	0.00291741	-0.0005562599999999998	8.5112811081e-06	3.094251875999998e-07	0.000412887	-0.00010242200000000008	1.0490266084000015e-08	1.7047567476899994e-07	0.000524458	0.0	2.75056193764e-07	0.0	0.0	0.0
33896.29296875	-103.91015625	10797.320571899414	1148958677.0233307	22999.34375	-47.232421875	2230.9016761779785	528969812.93066406	22451.298828125	9.115234375	504060819.069767	83.08749771118164	1.116423	20.85405	0.09997105	0.12488970070000001	-0.10458676619999999	0.093791846	0.10361975970000001	-0.1270860774	-0.029362675499999998	-0.0975755775	0.0219527945	-0.0365962586	0.0109931478	-0.1088702169	-0.008466617099999999	0.06567975940000001	0.0440979666	-0.0133370101	0.11743681310000001	-0.040994687	-0.0747476203	0.0364583032	-0.0390618598	-0.0685840584	-0.09445050029999999	0.0150909723	-0.044924046399999994	0.0969462108	-0.0006683147000000001	0.1318120073	-0.1703648546	0.0324938201	0.0048811675	-0.0694383577	-0.0282447625	0.0753960798	-0.029733102799999998	-0.1028175488	-0.0144632567	0.0594373474	0.13444291349999998	-0.1475216881	0.027038781	-0.23623036579999998	-0.2241491343	0.0897936273	0.0741317132	0.11119676949999999	0.0158698779	-0.0806647204	0.057761724199999996	0.019065294099999998	0.0722423978	0.0473915788	0.134920921	-0.0281590437	-0.010652054	-0.13138155099999999	-0.1247426231	-0.1112340834	-0.0163931178	-0.0245078071	-0.12811908560000002	0.015200508799999997	0.0955723965	0.0915340058	-0.08676494380000001	0.025689686099999998	-0.0102139527	0.0078964533	0.0259372963	-0.0617309183	-0.015555128500000001	0.1263656651	-0.10103170310000001	-0.0765897308	0.0010749459	-0.0485167628	0.0214261016	-0.066077576	0.0422429118	-0.0050015888	-0.09262703189999999	-0.029920435699999998	0.0782104109	-0.0510944537	0.2089477348	-0.0783379771	-0.006238389699999999	0.0738428977	0.1411869506	0.0057852207	-0.08785837619999999	-0.0380422884	-0.078086788	-0.0592931014	-0.0327286443	-0.0022564642	0.0780810554	0.31057240399999997	0.033537517999999995	-0.0715482682	0.0046041062	0.1292278855	-0.06741987299999999	0.08694779949999999	-0.0930701755	0.0610354571	0.0782150546	-0.062424950199999996	-0.08845574839999999	0.0633946262	-0.0825498078	0.006572658	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0283468	0.0061362000000000005	3.765295044000001e-05	0.0008035410702400001	-0.0052919	0.0396935	0.00157557394225	2.8004205609999995e-05	0.136919	0.030397000000000007	0.0009239776090000004	0.018746812561	0.00261784	-0.0002995699999999999	6.853086265600002e-06	8.974218489999992e-08	0.000402583	-1.0303999999999934e-05	1.0617241599999864e-10	1.6207307188900006e-07	0.000359445	-0.000165013	1.29200708025e-07	2.7229290168999995e-08	0.0	0.0
33957.87890625	61.5859375	3792.827697753906	1153137539.8115387	23021.359375	22.015625	484.687744140625	529982987.4729004	22506.498046875	55.19921875	506542454.3339882	3046.953750610352	0.966587	18.055214000000007	0.09972415	0.1063145957	-0.1012138928	0.0862293831	-0.07619609299999999	-0.0559314417	-0.100592032	-0.09438534529999999	0.029925021800000007	-0.0262455737	-0.051820434699999994	0.0401850127	0.035266975	0.1200632648	-0.0622673838	-0.1240868233	0.007232159	0.1185868604	-0.1241309396	0.0439134117	-0.0179338888	0.0780163914	-0.11628583320000001	0.0029063336	0.09587784140000001	-0.12411402789999999	0.0506740237	-0.0378627325	0.0381642501	-0.10248756349999999	0.0269681238	0.0690446103	-0.021842002200000002	0.1851350401	-0.0566785889	0.0273302437	-0.0765220578	-0.0905617928	0.0577657482	0.0412518975	0.09555649960000001	0.0950035794	-0.0613373468	0.0494548145	-0.0409853428	0.1181299348	-0.14741075509999998	-0.1156016609	-0.11408513619999999	-0.0435374898	0.0619785477	-0.1547389031	0.07177213639999999	0.0849982264	-0.0037865245	-0.1419768101	-0.0718504937	0.0452463267	0.0939565283	0.0292848625	-0.1883789605	-0.009575059399999999	0.0017941598	0.13710939279999998	-0.0478637288	0.0052789354	0.0294918879	-0.0783607528	-0.0635338458	-0.0545446995	0.11494529949999999	0.0728780108	0.1117790885	-0.10828151789999996	0.0773904995	0.054138381500000006	0.0401968431	-0.0328640762	-0.012925770500000001	0.0288770391	-0.0491014263	-0.0809416761	-0.1345394687	0.0966929631	0.0121002906	-0.0966935007	-0.0632943167	-0.0274660388	-0.1418913347	-0.1815014855	-0.0494301095	0.1091658485	0.1642834835	0.026093777999999998	-0.1749193966	-0.02867144	-0.0901436769	0.11825168230000001	0.09089942470000001	-0.039952345800000004	0.0619280184	-0.06828099480000001	0.054516113600000006	-0.0140988891	-0.0448785687	-0.1033407083	-0.14227368099999999	0.0548036894	-0.0245026925	-0.06771894190000001	-0.0398421098	0.044545712599999995	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0119616	-0.016385200000000003	0.0002684747790400001	0.00014307987455999994	0.0119345	0.0172264	0.00029674885696	0.00014243229025	0.100883	-0.03603600000000001	0.001298593296000001	0.010177379689	0.00261784	0.0	6.853086265600002e-06	0.0	0.0008542089999999997	0.0004516259999999996	2.0396604387599969e-07	7.296730156809994e-07	0.00020954	-0.000149905	4.39070116e-08	2.2471509025e-08	0.0	0.0
34098.46875	140.58984375	19765.50416564941	1162705571.0947266	23008.572265625	-12.787109375	163.51016616821292	529394397.702488	22558.353515625	51.85546875	508879313.33591086	2688.9896392822266	1.003978	18.753645	0.07059406500000003	0.15475844460000002	0.0535204376	-0.0033390789	-0.1612748671	-0.0848904935	-0.1150657471	-0.044498385099999996	-0.14730323210000001	0.0079474702	-0.0744080327	0.0246009827	0.087098433	-0.039602032	0.0215819158	0.0258856177	-0.0441707298	0.077540666	-0.0365034151	-0.028428421000000002	-0.0378616782	0.0716436085	0.1440140122	-0.1029717218	0.1673414376	0.09585378119999999	-0.0030777323	-0.006119704300000001	-0.007356640500000002	0.11108907550000001	-0.1100820158	0.1487118638	0.07643016679999999	-0.0016785354	0.052152128	-0.09133079599999999	0.034715406000000004	-0.0582869492	-0.049458935499999995	0.0248260502	0.0761493357	-0.0139064819	0.020926015200000002	0.0551910145	-0.02786652	0.05930014	0.0202685561	0.23377405350000002	0.1038754031	-0.0323482437	-0.0310205785	0.0068981988	-0.042678252199999996	0.15609781779999998	-0.1634365882	-0.0391393774	0.0088360363	0.12537894619999998	0.0800089313	-0.0474202871	-0.093787371	0.10082482460000004	0.0228997465	0.1222220348	-0.0788474825	0.1356917514	0.0353299945	-0.0487011579	-0.037631839900000005	0.0941609067	0.0087933866	-0.0591423393	0.0746708908	0.0034302702	0.06839601440000001	0.0432544294	0.0074002107	0.0148496291	0.0273540135	0.16382167460000002	0.0841740275	0.0140953962	-0.0056856838	-0.0620174078	-0.0734708541	0.0156745854	0.22036465030000002	-0.0331063315	-0.0287758385	0.09872323289999999	-0.07922477110000001	0.0480966133	-0.0862418771	0.0699506056	-0.0018582067	0.0406551708	-0.0016767885999999998	-0.0218777868	0.0128323898	-0.0166175797	0.0740392192	-0.0233872471	0.13800978490000002	-0.0171674876	0.09428293119999999	0.0073586967	-0.08543742160000001	-0.046162277300000006	-0.0174317767	-0.1302536449	0.1143370607	0.1030422022	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0144435	0.0024819000000000004	6.159827610000002e-06	0.00020861469225	0.00591312	-0.006021380000000001	3.625701710440001e-05	3.49649881344e-05	0.115944	0.015061000000000003	0.0002268337210000001	0.013443011136	0.00185893	-0.0007589100000000003	3.4556207449e-06	5.759443881000003e-07	0.0008542089999999997	0.0	0.0	7.296730156809994e-07	2.78543e-05	-0.0001816857	7.758620284899999e-10	3.3009693584490004e-08	0.0	0.0
34092.94140625	-5.52734375	30.551528930664066	1162328653.7299955	23033.36328125	24.791015625	614.5944557189941	530535824.04603577	22565.841796875	7.48828125	509217216.0015907	56.07435607910156	1.119425	20.910122	0.05698706000000001	0.05369854190000002	0.0405395409	0.128271805	-0.0826779393	-0.1550948306	-0.0442618071	-0.0486338443	-0.0026842995	0.0351591537	-0.0905047256	-0.0936292745	-0.0030539666999999998	0.0722907965	0.08812292960000001	0.09704816470000001	-0.0913552817	-0.0173885096	-0.1138032365	-0.0331172844	0.0634920486	-0.0089773822	0.09142849289999999	0.08247499230000001	-0.0468950734	0.20475362239999997	-0.10495116789999999	0.0419543102	0.0630264981	0.11907288560000001	-0.0043475343	0.0907237325	0.012716799499999999	0.093542191	0.0035914009	-0.042977368099999996	-0.0017279904000000001	-0.115075434	-0.0094828484	-0.0019014972	0.0999635551	0.010372813	-0.0707480946	0.1721237673	-0.029546009100000006	0.0339663952	0.0086020185	-0.1422938297	0.1609923401	0.024715245099999998	0.0414673963	-0.0537566408	0.015028729	-0.1588649294	-0.05270892519999999	-0.0276761916	-0.1558940684	0.08436725939999999	0.0225201047	-0.1621845186	0.0216089407	-0.027598120099999998	0.1195993825	0.120228104	-0.045984619000000004	0.0680024353	-0.1135586624	-0.0740536648	-0.0321201669	0.08386926980000001	-0.0051223268	-0.0008997097	0.0391758379	-0.10567557849999999	-0.0409462475	-0.1045649561	0.0267188722	0.079959083	0.0148966379	0.0274678364	0.0865964269	-0.09665203	0.2231018505	-0.11393092369999999	-0.0147804073	0.0716591221	0.1633428473	-0.042801236799999996	0.09379432060000001	0.004084904	0.017743138000000002	0.06760019190000001	-0.0117121078	0.0405679548	-0.0600455164	0.0893404138	-0.1268976963	0.117756327	0.020313666	0.005430331899999999	-0.0079768875	0.0528280993	0.1949261024	0.0049504574	-0.025967020099999998	0.087211654	-0.032579841899999996	0.0717350004	0.0082669895	-0.0408660477	-0.20281692510000002	-0.08177034650000001	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.01158	-0.0028635	8.199632249999997e-06	0.0001340964	0.0335527	0.02763958	0.0007639463825763999	0.00112578367729	0.109715	-0.0062289999999999976	3.880044099999998e-05	0.012037381225	0.00202543	0.00016649999999999998	4.1023666848999985e-06	2.7722249999999995e-08	0.0006757060000000001	-0.00017850299999999956	3.1863321008999836e-08	4.5657859843600007e-07	8.79509e-05	6.0096599999999996e-05	7.73536081081e-09	3.61160133156e-09	0.0	0.0
