csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
38260.39453125	n/a	n/a	1463857789.6869051	23912.82421875	n/a	571823162.1168365	n/a	24770.376953125	n/a	613571574.3999063	n/a	n/a	n/a	n/a	-0.0967998058	-0.0660444124	-0.1315144717	0.09468944539999999	-0.0112648134	0.1583462054	-0.053133798499999996	0.2761639381	-0.0029482380999999998	0.2049370137	-0.0702104291	0.13303248880000001	-0.0764395878	0.1078681732	0.0108057971	-0.055927831399999996	0.1665738645	-0.0999941417	0.012366893200000001	-0.18912181530000002	0.1397339329	-0.0961139187	0.0714373398	-0.0803966963	0.0673597338	-0.0959326372	0.0066719762	-0.0321322239	-0.051001692800000005	0.1315730362	-0.0136174153	0.0299523326	-0.0704393717	-0.002949308	-0.06678994719999999	0.0804280742	-0.0119328477	-0.032468866	-0.2752882867	0.0930051185	-0.0358438006	-0.0344339449	-0.1873702995	0.0309648261	0.0139992823	-0.1012805935	-0.1128258033	0.07580124719999999	-0.2246500117	0.0095085876	-0.0221329882	0.0240383617	0.0806453461	-0.020058928	0.09068011460000001	-0.0146655372	0.2657914241	-0.2202553507	-0.0899937566	0.077592635	-0.1477602417	0.11259056210000001	-0.09415587789999999	0.053301803200000004	-0.0084872224	0.058156994299999994	-0.07920085240000001	0.0486254726	-0.1411632624	0.1347300929	-0.0140632139	0.0174536966	-0.0001972365	0.1390340129	-0.066925921	-0.17526336280000002	0.0836737982	-0.0490216946	0.0397347652	-0.0294469523	-0.0177545601	0.0410462954	-0.167860946	-0.1010500273	0.11554314519999999	0.0269064132	0.0376908046	-0.09461160060000001	-0.0072594555	0.0673520045	0.0644901618	-0.0561749076	-0.0777701917	0.10126660650000001	0.07153254740000001	0.0503342119	-0.0820981091	-0.1180287983	0.1217078847	0.1216831682	0.1216419777	0.0195074	n/a	n/a	0.0003805386547600001	-0.0437602	n/a	0.00191495510404	n/a	-0.126809	n/a	n/a	0.016080522481	-0.00260185	n/a	6.769623422500002e-06	n/a	0.00147694	n/a	2.1813517636e-06	n/a	0.00135225	n/a	n/a	1.8285800625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38005.19140625	-255.203125	65128.635009765625	1444394573.8256989	23867.0390625	-45.78515625	569635553.6109009	2096.280532836914	24718.00390625	-52.373046875	610979717.1093903	2742.9360389709477	1.431818	26.631804	0.08427689999999999	0.0193576377	-0.0483892227	-0.0614526375	0.161142815	-0.022301838900000003	-0.0705999078	-0.10339054019999999	0.3059580449	-0.1314588006	0.11171218289999996	0.006609743299999999	0.0113346451	0.0065308321	-0.0253251184	0.0456168232	-0.0207534006	0.0569869307	-0.1382143435	0.0661885468	-0.1099957778	-0.0317677572	0.0386651461	0.0891682892	0.0042410589000000005	0.026631915699999998	0.0338762635	-0.0034682257	-0.1024014115	0.0640497745	-0.0017589951	-0.0331490261	0.06547881	0.12292311789999999	-0.0738428691	0.0271553868	0.0156609147	0.2023916001	-0.0820788273	0.0748567778	0.0518540887	-0.0787954144	0.079048642	0.0773047635	-0.06718403440000001	-0.027710639500000002	0.011129521100000001	-0.0676813779	0.11700655380000001	-0.1141073983	0.0855103959	-0.09614675710000001	0.0668123274	-0.0396790683	-0.17431202129999998	0.0738673913	-0.022510981	0.0796669457	-0.34966899310000005	0.0459934876	0.0029635619	-0.0421670732	-0.0241270226	0.041479462	-0.037724392	-0.0115628317	-0.04748080440000002	-0.0409496489	0.06298272690000001	-0.1682867855	0.08887588380000001	-0.0101408959	0.0972815794	0.0038466317	-0.0276006465	-0.0118849634	-0.0702718722	0.008891668	-0.0545746917	0.1352300381	-0.1142428597	0.0691918401	-0.026822074799999998	0.1230479523	0.012043888899999999	-0.062040663600000004	0.1046403458	0.0792863006	0.10835509900000001	-0.094506096	-0.0662826613	-0.045350617999999995	0.0030429778000000004	0.1373921374	-0.0828869355	0.0029818559999999997	0.0419327637	-0.0188468703	-0.082361798	0.1216419777	0.12141962949999999	0.12104935019999999	0.025132400000000003	0.005625000000000002	3.164062500000002e-05	0.0006316375297600003	-0.0410918	0.0026684000000000013	0.0016885360272399998	7.120358560000008e-06	-0.16560999999999998	-0.03880099999999997	0.001505517600999998	0.027426672099999997	-0.0022268	0.00037505	4.958638240000002e-06	1.4066250250000002e-07	0.00116191	-0.00031503	1.3500348480999998e-06	9.92439009e-08	0.00129868	-5.3569999999999956e-05	2.869744899999996e-09	1.6865697424e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38294.87890625	289.6875	83918.84765625	1466497750.4443512	23876.865234375	9.826171875	570104693.4205055	96.55365371704102	24717.130859375	-0.873046875	610936557.9194679	0.7622108459472656	1.517008	28.216328000000004	0.06910890000000001	-0.0630688447	0.1772586428	-0.061293256	-0.0294382577	0.1137687699	0.0646396278	-0.1337253176	0.26190800989999996	-0.068865709	0.09746524320000001	-0.0857836243	0.0016849233	0.0999813386	0.1023267276	0.0103785287	-0.044467331	-0.1246725549	-0.1280024104	0.0417188046	-0.0009205289	0.07056178639999999	-0.0094247745	-0.053573173099999996	-0.07290550950000001	-0.1650313827	-0.010311224499999999	0.016253532299999998	-0.0404418129	-0.13334635109999998	-0.047671508700000004	-0.1514458823	-0.11256021470000001	0.012075735	-0.0277964138	0.0316617628	-0.1128269006	0.0477966115	0.1216317521	0.0721112403	0.005682201600000001	0.0079416016	-0.0483910503	0.1473620475	-0.0179167074	-0.17701003010000002	-0.0731855529	0.12489342210000001	0.1450591963	-0.14905250720000002	0.10227942	0.0721809281	0.0752650686	-0.0196084662	0.0323875935	0.0626564238	-0.1359438647	0.14539325	-0.23705177239999997	0.043136096	0.08604306519999999	-0.0784635843	0.0711214153	0.072419766	-0.052321138899999994	0.0043155099	-0.135927997	0.0407585512	-0.0323824941	-0.0526700693	-0.036075412599999995	-0.1479583044	0.0203605216	-0.0354740245	0.0542059441	0.10749476880000004	-0.0126979558	-0.0236867812	-0.0176691151	-0.034027365	0.0768608003	-0.09757871970000001	0.11950233710000001	0.1427040776	0.0715616529	0.0592693839	0.0233237425	-0.09123946039999999	0.0091689289	0.0920275265	0.04895851440000002	0.13716562529999998	0.0652079801	0.13147469779999998	0.11073855029999999	-0.0684534993	-0.224785438	-0.0471292678	0.1441640262	0.1215101995	0.120893123	0.1198669825	0.0250799	-5.2500000000000456e-05	2.756250000000049e-09	0.0006290013840100001	-0.0438001	-0.002708299999999997	0.0019184487600099997	7.334888889999983e-06	-0.125328	0.040281999999999984	0.001622639523999999	0.015707107584	-0.0022268	0.0	4.958638240000002e-06	0.0	0.000843188	-0.00031872199999999985	7.109660033440002e-07	1.0158371328399994e-07	0.00109608	-0.00020260000000000005	4.104676000000002e-08	1.2013913664e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38178.921875	-115.95703125	13446.033096313477	1457630075.5373535	23875.015625	-1.849609375	570016371.0939941	3.42105484008789	24686.5625	-30.568359375	609426368.0664062	934.4245948791504	1.377622	25.62376	0.1182191	-0.16092754369999998	-0.0465741766	-0.12632862779999998	0.14801480460000002	0.0685588215	0.1522227348	-0.032019029	0.2075352668	-0.1575215438	0.1011151265	0.0660616555	0.0041710345	0.0088305317	-0.111312879	0.1147474144	0.0622995767	0.0072670205000000005	0.063562397	0.024125576099999997	0.10761698619999999	0.029297046299999997	0.1892984622	-0.0746703352	0.0626953521	-0.115225681	-0.0575935846	-0.1818868055	0.1262864572	0.0245922264	-0.0587780513	-0.0256401498	0.0468593405	-0.0561891539	-0.0629202073	-0.0436951689	0.0418506971	-0.2069386216	0.0134607744	-0.11774960050000001	-0.0025767025	-0.0529103811	-0.0650732494	0.1324282432	0.102750361	-0.0081887208	-0.16218028339999999	-0.0666688159	0.0241094663	-0.12187500279999999	0.042208574900000004	-0.0391254368	0.1508035828	-0.0972519199	-0.09289475539999999	0.0683922983	-0.040767322599999996	0.2724013469	-0.1981039269	0.0850529535	-0.0792781612	0.0557590917	-0.0368115667	0.025371337999999997	0.042933039000000006	0.1222611472	0.0215205002	0.1037659245	0.10374444099999999	0.0794672071	-0.034240824100000004	-0.064152175	-0.0594980961	0.0171350437	-0.0336263716	0.044598155	0.1973003926	-0.1599351215	0.0294890107	-0.08867807609999999	-0.1852567346	0.0234998555	-0.035919952799999995	-0.046422457699999996	-0.1250864871	-0.03327898	-0.059449589500000004	-0.0437501679	-0.1981062026	0.0143310233	0.1368145821	0.042064989299999994	0.020218127199999998	-0.0003287317	-0.0947996	0.1336507039	0.0131143683	0.0251122186	-0.0012699398	0.1213126213	0.12010478890000001	0.1181006348	0.0251153	3.539999999999793e-05	1.2531599999998534e-09	0.0006307782940900001	-0.13145	-0.08764990000000003	0.017279102500000004	0.0076825049700100035	-0.144568	-0.01924000000000001	0.0003701776000000003	0.020899906624	-0.0022268	0.0	4.958638240000002e-06	0.0	0.000985374	0.00014218599999999998	9.70961919876e-07	2.0216858596000002e-08	0.00117977	8.368999999999998e-05	7.0040160999999954e-09	1.3918572528999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38082.20703125	-96.71484375	9353.761001586914	1450254492.370987	23868.11328125	-6.90234375	569686831.6065826	47.64234924316406	24702.666015625	16.103515625	610221708.2795143	259.32321548461914	1.290206	23.997824	0.12077175	0.0113089811	-0.0296847119	-0.17229160989999998	0.1418083543	-0.0434981547	-0.10622151449999999	-0.0176396305	0.1834634033	-0.09470761109999999	0.1508101755	0.0414030596	0.0590201069	0.0302782346	0.0613221392	-0.0171014502	0.11558375539999999	-0.0579981381	0.0538752695	0.0380119072	0.0865946766	0.07389255110000001	-0.0525392591	0.0059635431000000004	0.1805012471	-0.07944183120000001	0.0699269518	-0.009246824499999999	0.0022942585	-0.142181886	0.044251283200000005	0.0226312126	0.0267233137	-0.055213923899999996	0.0405685991	0.0210000431	0.0371584249	-0.045641941299999995	-0.0228078625	0.1504489513	-0.053734036900000004	0.015005214	0.11261323220000001	-0.08134366009999999	0.0205796224	0.1308303321	0.0346291455	-0.059028327400000004	-0.026167694	-0.1743923352	0.1055805306	-0.0753439821	0.1202788991	-0.0379520869	-0.1612721785	0.013289241399999999	0.053152085700000004	0.0284724669	-0.2595363306	0.0425813964	-0.023378313900000003	-0.0141072792	0.07793223349999999	-0.0497352567	-0.0828012315	0.075441672	-0.0319850357	0.028120227400000003	0.0040297093	0.13633126550000002	-0.0380746093	-0.1785184697	-0.0759632499	0.0220026994	-0.0230580154	-0.0337072754	-0.09241574279999999	0.0141003838	0.16457100019999998	-0.015808316	0.1283482486	0.0303938635	0.1046715301	-0.093965923	-0.021994669900000003	-0.053338224100000005	-0.053432706100000005	0.0637239651	0.1674230228	-0.0399143379	0.008929796	-0.0926836115	0.14860949980000002	-0.07537135959999999	0.0056538954	-0.0805923076	0.023785043399999997	0.035629202	-0.018990403200000002	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0149174	-0.0101979	0.00010399716441	0.00022252882276	-0.07353739999999999	0.05791260000000002	0.005407749198759998	0.0033538692387600024	-0.110498	0.034069999999999996	0.0011607649000000002	0.012209808004	-0.0020659000000000003	0.00016089999999999982	4.267942810000001e-06	2.5888809999999954e-08	0.0008090689999999999	-0.00017630500000000008	6.54592646761e-07	3.108345302500003e-08	0.00114515	-3.4619999999999957e-05	1.1985443999999976e-09	1.3113685225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37999.4765625	-82.73046875	6844.330459594727	1443960219.0239868	23860.02734375	-8.0859375	569300904.8444978	65.38238525390625	24672.33203125	-30.333984375	608723967.8602448	920.150608062744	1.471378	27.367605	0.05067648999999999	0.059797429299999996	0.086595191	-0.17239507629999998	-0.08517419679999999	-0.0236882148	0.026253098199999998	-0.13751886189999998	0.1832629053	-0.1966540605	0.047079684100000005	0.048256504299999996	-0.0633212625	0.014256696599999999	-0.16909931539999998	0.1347820814	-0.012836910200000001	-0.0848681458	0.0651195227	0.050327234900000004	0.0397395091	-0.0896176425	-0.034043918799999996	0.0246086875	0.04479153860000002	0.2030385454	0.0358593687	0.21132362329999999	0.0689071432	0.18107935030000002	-0.1266128248	0.0583558812	0.021903395	-0.0308871931	0.0733640677	0.1995834817	-0.10459468359999999	0.12113356609999999	0.0430639712	0.0793606772	-0.1289677242	0.180101538	-0.0785385601	-0.0196333526	-0.0907247626	0.0866946642	0.0623504774	0.046929535599999996	0.06660320809999999	-0.1409691714	0.08705019060000001	-0.0907592606	0.1514415125	-0.0154191958	0.0876385436	0.095256501	-0.09343245539999999	0.0400424753	-0.24294787199999998	0.1637383423	-0.0600524294	0.0446514344	-0.1438677031	0.047102852699999996	-0.0038340781	0.035660271699999996	-0.1199511506	-0.09737291029999999	-0.0204627973	0.0607991149	0.007119836	0.1433635848	0.0453331744	0.019845385400000002	-0.0683952359	0.0023204873	0.07762814030000001	0.1556007277	-0.1785799136	-0.0869903134	0.0880146126	0.0419730305	-0.072296695	-0.027552029199999998	0.2292171591	-0.0799804545	0.02852659	0.0361885991	-0.0122485149	-0.0278206969	-0.0845958324	-0.1090972395	-0.14937372289999998	-0.12316027199999999	-0.042446427	-0.2506062727	-0.0361756621	0.0985855263	0.08274162	0.1207205288	0.11775003070000001	0.11285322490000001	0.00672376	-0.008193640000000002	6.713573644960002e-05	4.5208948537599985e-05	-0.08177819999999998	-0.008240799999999994	0.006687673995239997	6.791078463999988e-05	-0.106806	0.003692000000000001	1.3630864000000007e-05	0.011407521636000001	-0.00159071	0.0004751900000000003	2.5303583041e-06	2.2580553610000033e-07	0.000801638	-7.430999999999908e-06	6.426234830439999e-07	5.521976099999865e-11	0.00101677	-0.00012838	1.6481424399999997e-08	1.0338212329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38296.99609375	297.51953125	88517.87147521973	1466659909.8047028	23909.076171875	49.048828125	571643923.3925209	2405.787540435791	24690.1484375	17.81640625	609603429.8657838	317.42433166503906	1.456928	27.098845	0.17543095999999994	-0.1454263124	0.0661039065	-0.06707180830000001	0.0113749801	0.1726297634	0.014888377	0.060101336799999995	-0.036686517200000004	-0.0390205964	0.0699040458	0.2190283682	0.1063018896	-0.10793278199999999	0.040258621099999996	-0.0058194127	0.0721052576	-0.0894721062	0.0614253617	0.035149643	0.11272385800000001	0.0743393383	0.0454998863	-0.11089913230000001	-0.1772466659	-0.1568260527	0.06634649769999999	0.1064385261	-0.0036268803000000004	0.1238414547	-0.06788268110000001	0.0189872684	0.055780961100000005	0.0813959764	0.060228081100000004	-0.0399112987	-0.046129294800000005	-0.09635724529999999	-0.0958102972	-0.0144729997	-0.045119067699999994	0.08682413289999999	-0.0270855983	0.0438507536	0.0334568422	-0.0093091839	-0.129303574	0.0977988799	-0.09672238400000001	-0.0140471977	-0.0136869553	-0.09665097	0.0759743836	-0.0170760217	-0.0300273173	-0.1100081912	-0.10342122699999999	0.1120525492	0.0342731747	0.0174824213	-0.22062459980000002	-0.0148521673	0.1393692661	-0.1008734565	0.0941861615	0.0425204897	0.0334896909	0.09528881789999999	0.0407299431	0.1255719635	-0.0498104408	0.0281922984	0.09910989699999999	-0.14100532470000002	0.08237314429999999	0.1682327832	0.1818074698	0.0748016779	0.0873928685	0.040968471	-0.0317962884	0.0473235447	-0.061928913499999995	0.096195763	-0.005811145	0.0227848564	-0.0297334948	-0.1238882227	-0.0234286231	0.019522083200000002	-0.09775008019999999	-0.0664447375	-0.0044826644	-0.057849528	-0.0816433279	0.012699245900000001	0.1687366708	-0.010052518199999999	0.11184874550000001	0.120326335	0.1161887065	0.1093977275	-0.0070973	-0.01382106	0.0001910216995236	5.037166729e-05	-0.134768	-0.05298980000000002	0.018162413824	0.0028079189040400017	-0.05839680000000001	0.048409199999999986	0.0023434506446399998	0.0034101862502400005	-0.0012050999999999993	0.0003856100000000002	1.4522660099999994e-06	1.4869507210000017e-07	0.000845398	4.376e-05	7.146977784040002e-07	1.9149376e-09	0.000241922	-0.0007748480000000001	6.003894231039999e-07	5.852625408400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38014.9921875	-282.00390625	79526.20314025879	1445139631.015686	23880.833984375	-28.2421875	570294231.7892799	797.6211547851562	24693.560546875	3.412109375	609771932.4821815	11.64249038696289	1.4401910000000002	26.787531	0.18479491	0.0358069347	-0.0776888362	-0.070582688	0.0053646811	-0.0777812327	-0.0703815765	0.0711585413	-0.0512854876	-0.0040008033	0.11169135599999999	-0.0112366561	0.1443760839	-0.060331248399999995	0.056883694400000004	-0.1243572705	0.1300178164	-0.0404908159	0.128956872	-0.1200459423	0.041110533399999996	-0.1156448424	-0.0231036462	-0.0497399684	-0.0747957508	-0.065576341	0.0560733042	0.0081107939	0.0185561746	0.0112222722	0.0880749331	-0.0056010584	-0.0993265303	0.1427689339	-0.0327807227	-0.1767120599	0.0550111884	0.0444299746	-0.0594920715	-0.012864832199999999	0.0186078295	0.1194297651	0.0813500422	0.0048703278	-0.0096147231	0.1352739532	0.0659553716	-0.0459375889	-0.17293854170000006	-0.0266858494	-0.010368226500000001	0.0026883114000000002	0.0174881949	0.0197949199	-0.014388806200000001	-0.038231683100000004	0.08541176560000001	-0.0639716618	-0.019028725700000002	0.0089800835	0.0339442864	-0.0462989947	0.1290546447	-0.08595050539999999	0.1069883759	0.1040025679	0.1597775296	0.0701891566	-0.057478011600000004	0.0636579885	-0.1725420465	0.152443888	-0.043471246500000005	-0.0898070674	-0.021142466800000002	-0.0366168173	-0.0055739102000000006	-0.0013768579	0.058915685	0.1522132736	-0.0039892509000000005	-0.16438987619999998	0.0052034974	0.0653311822	-0.0824133551	0.0656764201	0.0493455354	0.0071426481	0.1357347675	-0.0158418045	-0.0611159342	0.056872294800000014	0.014039329	-0.0854966867	-0.1089288476	0.0831572098	0.0077738795	0.0925799699	-0.13179124009999998	0.1198669825	0.1143757435	0.10540925529999999	-0.00601879	0.0010785099999999995	1.1631838200999991e-06	3.62258330641e-05	-0.033952	0.100816	0.0011527383039999998	0.010163865856	-0.0102281	0.048168700000000016	0.002320223659690001	0.00010461402961	-0.0011097	9.53999999999996e-05	1.2314340900000004e-06	9.101159999999924e-09	0.00070596	-0.00013943799999999998	4.983795216e-07	1.9442955843999997e-08	-0.000217874	-0.0004597960000000001	2.1141236161600003e-07	4.7469079876000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38009.578125	-5.4140625	29.31207275390625	1444728029.2404785	23870.5859375	-10.248046875	569804872.9995728	105.02246475219728	24704.15625	10.595703125	610295336.0244142	112.26892471313477	1.496018	27.825922	0.08410220999999997	0.1167409477	0.058581110599999986	-0.0651417333	-0.1383081229	-0.0039509322999999996	-0.1317192982	0.047080065899999995	-0.09628366099999999	0.018431495200000002	0.020633081799999998	-0.047465694	0.0754314653	0.0428944688	0.011911503700000001	0.0323120076	-0.0831063292	0.1299064188	0.055914563099999995	-0.1266394428	-0.0034017177	-0.052476385099999995	-0.06497475259999999	0.0625526484	0.0236827252	0.0408480762	0.028986186299999998	0.0067295792	0.2413249454	0.12013495619999999	0.0628265192	0.1108053436	-0.0782121492	0.0129922056	0.0279058179	0.08685190599999999	0.1024960377	0.0095833166	-0.047699125999999994	0.0094865747	-0.014364196599999999	-0.0600910308	-0.0030751946	-0.055670397999999996	-0.1679308947	-0.0858532291	0.1359899507	0.11560142359999999	-0.11839722130000001	-0.034509365099999995	-0.1160882603	-0.0769926614	-0.0812637839	0.0191337959	0.0728432453	-0.0980535975	-0.0304294672	-0.147655114	0.06336917339999999	0.0192937253	0.0570531125	-0.0819217979	0.0051040891	-0.0295125001	-0.0393374843	-0.0059985554	0.1167336817	0.0461083922	-0.0298157793	-0.015288605600000001	-0.0256873494	0.055798075999999995	0.0205265671	0.0246028809	-0.1605749024	-0.129708598	-0.010766348700000001	0.0785563507	-0.0836283554	-0.1260393134	-0.08703363789999999	-0.0386094068	-0.1507110702	-0.0192463799	-0.046805625999999996	0.0062704163	0.0726946541	-0.0865506766	-0.0628371435	-0.0888154219	-0.0447228891	0.0018574929000000002	-0.1244153732	0.0992332758	0.0500503486	-0.0078087956000000005	0.0372397208	0.0488609428	-0.1193125402	0.11934271980000001	0.112315068	0.1009072399	-0.0167067	-0.010687910000000002	0.00011423142016810004	0.00027911382489000005	-0.034014	-6.199999999999956e-05	0.0011569521959999998	3.843999999999945e-09	-0.0102071	2.1000000000000185e-05	4.4100000000000783e-10	0.00010418489041	-0.000205405	0.0009042950000000002	4.2191214025e-08	8.177494470250003e-07	0.000300757	-0.000405203	9.045477304900003e-08	1.6418947120900006e-07	-0.000375002	-0.00015712799999999998	2.468920838399999e-08	1.40626500004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38215.38671875	205.80859375	42357.17726135254	1460415782.0636141	23894.572265625	23.986328125	570950583.7571754	575.343936920166	24728.875	24.71875	611517258.765625	611.0166015625	1.424223	26.490524	0.123075935	-0.0913807583	0.1118610103	0.007710255799999999	-0.1049669399	0.11299628119999999	-0.041561476	0.0369724746	-0.1738955232	0.0902702324	0.10984035519999999	0.11302929869999999	0.0420420647	0.0938782693	0.037452038300000004	0.0331684684	0.1901690441	0.057540394	-0.2222399547	-0.025661637200000004	-0.0389162948	-0.114964347	0.17404289280000002	0.12686919789999998	-0.17323001329999999	0.1541817651	-0.0085520951	0.1007832375	0.0117371956	-0.0731049773	0.0795407527	0.0164949474	-0.07340736440000001	-0.0654237446	-0.0793319146	0.039237445600000004	0.0382123881	-0.1530626933	-0.0181185527	0.1342101692	-0.0986615228	0.0016869639000000002	0.0136582283	0.019129896299999997	-0.05840935110000001	0.055552875599999996	-0.042851990300000004	0.1496507358	-0.2241475224	0.019787306	-0.0114403429	0.027957186600000003	-0.0973877354	0.15791974949999998	0.0530773759	-0.1051181549	-0.10752900259999999	-0.0683939211	0.1110226839	-0.0877060445	-0.0927974481	-0.0903277801	0.014364503	0.1148933811	0.0615614457	0.1619864879	0.0087858444	0.0384309118	0.2349254443	-0.17287203539999998	0.05777708440000001	0.2116053064	-0.049671592599999995	-0.00388414	0.009923727	0.10002317279999999	-0.039222108900000004	-0.0876705534	-0.0116116578	-0.0724811083	0.10489341390000001	0.0020266552	-0.0508214549	-0.0801391021	0.0941367981	0.0100291517	0.0912160342	-0.050624188099999995	0.1269275946	0.0606309726	0.0759865122	-0.0353088621	-0.011059514599999999	0.0946076839	0.0647124572	-0.0034596063	0.1573954967	0.1196625725	0.1397937193	0.11875383099999999	0.1100111431	0.0959136145	-0.00607068	0.01063602	0.00011312492144040002	3.68531556624e-05	-0.08149239999999999	-0.0474784	0.00664101125776	0.00225419846656	-0.010485	-0.00027789999999999933	7.722840999999963e-08	0.000109935225	-0.00112036	-0.000914955	1.2552065296e-06	8.371426520249998e-07	-7.79603e-05	-0.0003787173	6.0778083760899995e-09	1.4342679331929002e-07	-0.000375002	0.0	0.0	1.40626500004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
