csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
30327.3359375	n/a	n/a	919747305.0659789	21170.650390625	n/a	n/a	448196437.96207047	21587.689453125	n/a	466028335.9245644	n/a	n/a	n/a	n/a	-0.08579563189999999	-0.09652981990000001	-0.02354947	-0.0171372644	0.17774839399999998	-0.1032841755	0.0186768681	-0.0891862246	0.035219283399999995	-0.010514628100000001	0.2034602173	-0.0133880308	0.11082842130000001	-0.1399886691	-0.06610548620000001	0.0693668628	-0.0433717267	0.0366350622	-0.1225088395	0.1298658189	-0.1012893152	0.0635201896	-0.0416317363	0.10712232710000001	-0.0875034375	0.1716504432	-0.08107864	0.066667209	-0.0153819477	0.08679734119999999	0.049441203600000004	-0.0688206862	-0.012904063600000001	0.1405223353	0.0041516135999999995	-0.0549793899	-0.07946284690000001	0.0717612267	0.1518912041	-0.1588032874	-0.0127735399	0.06503999519999999	0.2254378098	-0.09397576949999999	-0.035393514	-0.050306322	0.0619943284	0.1321720757	-0.0097355606	0.006316571500000001	-0.0767064583	0.027693291499999998	-0.0379718389	0.2093712938	-0.011855787	0.1538606512	-0.09540284880000001	0.0524679602	-0.0253677865	0.06691531049999999	-0.0720265947	0.0743748922	-0.0100494125	0.016704087	-0.1658188778	-0.0200638728	0.0696195595	-0.0056390817000000005	0.0862530045	-0.0777520085	0.0187388422	-0.028117684	0.0253712549	-0.003864305	0.0007053642	-0.0454567778	0.1315628569	-0.04577757599999999	0.11894681130000001	0.0503825269	-0.0770493196	0.21859463420000005	-0.1181338902	-0.1070426736	-0.1966265868	0.04639802639999999	0.14507960779999998	-0.0152863889	-0.0952413359	0.049143012800000004	0.0628052871	-0.0865713876	-0.1512879781	0.0786073765	0.037279979399999996	-0.08955119449999999	-0.0519781432	0.0652593894	0.0159492406	0.013170658799999999	0.028089958199999997	0.1217078847	0.1216831682	0.1216419777	0.014105	n/a	0.00019895102500000004	n/a	-0.0904095	n/a	0.00817387769025	n/a	-0.108067	n/a	0.011678476489000002	n/a	-0.00280967	n/a	7.894245508899996e-06	n/a	-0.0	n/a	0.0	n/a	0.000729386	n/a	5.32003936996e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30283.712890625	-43.623046875	1902.9702186584475	917103266.4418068	21178.267578125	7.6171875	58.02154541015625	448519017.61066055	21617.921875	30.232421875	467334546.1936035	913.9993324279784	1.0378889999999998	18.126787	0.12098814000000002	-0.048850012400000004	-0.1359416047	0.0010611569	0.0855413522	0.1734351911	-0.127053578	0.0049853123	0.0100802212	0.015979446499999998	0.1096332933	0.1441821345	-0.10971011230000001	-0.1343325686	0.1840634616	-0.0356451198	0.1406192286	-8.17927e-05	0.0111852597	-0.0606475326	0.10104083369999999	-0.08982359640000001	-0.039526694300000005	0.0388151961	-0.0244492429	-0.013913708700000001	-0.0910549539	0.0452312805	-0.07007328389999999	-0.056963121799999995	-0.047282385999999996	-0.0355483489	-0.0680269449	-0.08015803120000001	0.0699171718	-0.0047044028	-0.0516023781	0.16687387310000001	-0.0890374783	-0.1050006534	-0.028810742599999998	-0.0153696099	-0.046051555	-0.0261503064	-0.1370102895	-0.15835279830000001	0.1630393301	-0.0084429966	0.1379612563	-0.0865931696	0.0095369393	0.0849819034	-0.1406366116	-0.1027853535	0.1654285542	-0.028605831800000002	0.110901866	-0.1729929254	0.0688637586	-0.0752991699	0.025977611400000003	-0.1082768633	0.0917893849	0.1289621553	0.1417946105	-0.0462316092	-0.1152469243	-0.0199509234	-0.1328030662	0.0428414109	0.1203566909	-0.09606751460000001	0.0068273213000000004	-0.013874426799999999	0.09188358869999999	0.0366063499	-0.030683096400000002	0.0287302212	0.0348791191	0.0697682759	-0.08992824210000001	0.0774904424	0.0055677059	0.0409244778	0.0180517933	0.0370131391	-0.1082890508	-0.085530097	0.0320274309	0.0675526184	0.0115009272	-0.18718308109999998	-0.1463412025	0.09054934710000001	0.1884872681	0.1270591551	0.0683021695	-0.0380013914	0.056015484500000004	-0.11783773060000001	-0.1915145543	0.1258600892	0.1216419777	0.12141962949999999	0.12104935019999999	0.00981207	-0.00429293	9.627671768490002e-05	1.84292479849e-05	-0.120328	-0.029918499999999987	0.014478827583999997	0.0008951166422499992	-0.124507	-0.016439999999999982	0.015501993049	0.0002702735999999994	-0.00390828	-0.0010986100000000003	1.52746525584e-05	1.2069439321000007e-06	6.80342e-05	6.80342e-05	4.628652369640001e-09	4.628652369640001e-09	0.000969476	0.00024009	9.39883714576e-07	5.764320809999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30332.421875	48.708984375	2372.565158843994	920055816.8029783	21194.791015625	16.5234375	273.02398681640625	449219166.19601816	21650.404296875	32.482421875	468740006.21814346	1055.1077308654783	1.111099	19.405407	0.08169806999999997	-0.0804217209	-0.06500654480000001	0.0450792416	0.0832971754	-0.0005985855000000001	-0.1189951635	-0.0274568611	-0.032322183500000004	0.0651768682	0.0523309307	0.2250287696	0.0194185851	0.0335279025	0.0715726554	-0.1043402816	0.0005030376	0.0346573264	0.0219983233	-0.1581073056	0.06825143389999999	-0.1487700043	-0.0391543832	-0.0404136586	0.0494252127	0.0425041491	-0.0825275458	-0.09288752089999999	-0.0138107035	0.1438271552	-0.0595544454	-0.0293268442	0.0121225368	-0.1430694758	-0.1391604236	0.0788034527	0.0483202636	-0.0324150219	-0.0001257524	-0.0368827475	0.0448726148	0.043156375999999996	-0.0739469171	-0.09887100609999999	-0.1504751026	0.031589393199999996	-0.1187880527	0.038601468199999996	0.1036413534	0.0167892231	0.0797157287	-0.044459451100000005	-0.060662812999999996	-0.08554904529999999	0.1697331542	-0.0284985541	-0.0371202301	-0.1202834034	0.0009334087	-0.025133368700000002	0.020828856899999998	-0.08200124290000001	0.0646581312	-0.0153930134	0.10561997640000001	-0.14275161449999998	-0.16579056949999998	-0.1168392719	-0.11009077960000001	0.1064768978	-0.0709885903	0.0732039932	-0.119406657	-0.0820907092	0.009413869	-0.0199852152	-0.053992760099999995	0.0952637214	-0.11997693960000001	-0.1412480583	0.0718149524	-0.048070459	-0.051383386100000004	-0.0435170323	0.0631121483	0.048154126299999996	-0.0624571053	-0.08759483189999999	0.030713146299999997	0.0622757604	-0.0154575278	0.013695446699999999	-0.0935377877	0.0664020124	0.016207398	-0.1322380122	-0.0051716355	0.1631781682	0.100855012	0.0180827477	-0.06473148150000001	0.0424223591	0.1215101995	0.120893123	0.1198669825	0.0188014	0.008989329999999999	0.00035349264196	8.080805384889998e-05	-0.104503	0.015824999999999992	0.010920877009000001	0.0002504306249999997	-0.108234	0.016272999999999996	0.011714598755999998	0.0002648105289999999	-0.00342907	0.0004792099999999999	1.1758521064900003e-05	2.296422240999999e-07	0.000155149	8.711479999999998e-05	2.4071212200999998e-08	7.588988379039997e-09	0.000723586	-0.00024589	5.23576699396e-07	6.046189210000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30278.80078125	-53.62109375	2875.221694946289	916805776.7506256	21226.31640625	31.525390625	993.850254058838	450556508.1782379	21669.33984375	18.935546875	469560289.26393133	358.55493545532227	1.203503	21.019262	0.13355255	-0.0119121376	-0.1356842393	0.041394049100000004	0.2425547477	-0.0371189494	-0.07100688	0.0628820333	0.1420579891	-0.0077710655	0.13486170039999998	0.11594564980000001	-0.0139884573	-0.1618321215	0.0614381329	-0.025174268700000002	0.0022660233	-0.036071515400000004	-0.0585156436	0.1256407674	-0.022728945099999998	0.06086201910000001	-0.0115434601	0.0099921217	0.09438099359999999	0.0252193621	-0.025357779700000003	0.1456286198	-0.0786157596	-0.024685006800000003	0.0440729992	-0.0296036503	-0.022373846800000003	-0.0203059716	-0.1186705923	0.0216880278	-0.0943501626	-0.1266461107	0.0335026239	0.0796382741	0.0746787525	0.10820200619999999	0.0323012852	-0.1157288891	-0.1257126528	0.0439119009	0.027461064500000004	-0.1412347009	0.11601428220000001	-0.11777773849999999	0.0414253078	0.165933247	-0.2088973424	-0.0547745634	0.0387909776	-0.025060536600000002	-0.1645477719	-0.1229960935	0.0826546931	-0.198192327	-0.08726230480000001	-0.1015916335	0.08529739039999999	0.0494763758	0.1637141108	0.0082546197	-0.0620392283	-0.0477276821	0.0954970469	-0.046027566900000004	0.10532392859999999	-0.010667516399999999	-0.0542370249	0.0524259903	-0.0452636411	-0.0706664538	-0.0028284658000000003	-0.0406598223	0.12336717009999999	-0.0032269121000000002	-0.0328038495	0.0999811025	-0.0363970931	0.0303973071	0.0490614993	0.0108798479	-0.0569917276	-0.0154476692	0.1042493928	-0.0382084944	-0.05904573730000001	0.0635261588	0.057303948	-0.0884313259	0.0059391367	-0.028633369500000002	-0.0638255417	0.2457284622	-0.0669863007	0.1793666989	-0.057151404800000014	-0.011064089	0.1213126213	0.12010478890000001	0.1181006348	0.0118916	-0.006909799999999999	0.00014141015056	4.774533603999998e-05	-0.13981400000000002	-0.035311000000000016	0.01954795459600001	0.0012468667210000016	-0.126608	-0.018374	0.016029585664	0.00033760387600000004	-0.00443512	-0.0010060499999999997	1.96702894144e-05	1.0121366024999993e-06	0.000536269	0.00038112	2.8758444036100004e-07	1.4525245440000002e-07	0.000795571	7.1985e-05	6.32933216041e-07	5.181840225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30186.904296875	-91.896484375	8444.963840484621	911249191.0286905	21246.587890625	20.271484375	410.93307876586914	451417496.9940528	21619.31640625	-50.0234375	467394841.8735504	2502.3442993164067	1.076883	18.807821	0.17015749999999996	-0.072086549	-0.0639538543	-0.0077745294999999985	0.1524068169	-0.0948925076	0.0121081492	0.1416226259	0.0533526462	-0.10218917109999999	0.054375687	0.1484955385	0.1726202322	0.0371332677	-0.183742615	-0.0089861976	-0.082204043	0.0444535139	-0.0465485492	-0.0153828352	-0.0445402338	-0.2468532838	-0.16588189650000001	0.09603704449999999	0.1155708431	-0.0704439016	0.067093853	0.0195080525	-0.0313918354	-0.0376175074	0.0232561418	-0.0026431104	-0.0935533036	-0.0118677319	-0.041497088599999996	-0.0088553992	-0.043838801	-0.09538947199999999	-0.059388030700000004	-0.0123181847	0.0439658285	-0.0867899182	0.0793989263	0.019862747	0.0143666052	-0.0774267253	0.0185551757	-0.0271039902	0.1055338428	-0.0180357802	-0.0378453172	0.09364052789999999	-0.0306534247	0.0710381337	0.0614962266	0.1111465977	-0.1664767846	0.0431100357	0.09814179810000001	-0.1589335409	-0.0006172289	0.0033323832	0.11629768730000001	-0.2132492888	0.1259272152	-0.08751169980000001	0.0036654077	0.016623631	0.0121122537	0.0750932128	-0.0333076847	0.2550493589	-0.1545414228	-0.0418789975	0.0438870729	0.041158056	0.13085403269999998	0.0296368558	0.007391034499999998	0.1205525734	-0.0121665659	-0.0627176257	0.047597132599999994	0.049245857999999997	0.0301564125	-0.057567395999999986	-0.040590457999999996	0.0453646868	0.0064198519	0.0628218743	-0.1036682077	0.05919309480000001	-0.0201546226	0.0804819988	-0.039277587200000005	-0.0364396001	-0.09285085300000001	-0.0321625654	-0.0996934184	-0.0279172732	-0.0674400737	0.0011540055	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0142393	0.0023476999999999994	0.00020275766449000002	5.511695289999997e-06	-0.042830400000000005	0.09698360000000003	0.0018344431641600003	0.009405818668960005	-0.11473	0.011878	0.0131629729	0.000141086884	-0.00375553	0.0006795899999999999	1.41040055809e-05	4.618425680999998e-07	0.00059545	5.9180999999999954e-05	3.545607025e-07	3.502390760999993e-09	0.00035537800000000005	-0.000440193	1.2629352288400005e-07	1.93769877249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30340.927734375	154.0234375	23723.219299316406	920571895.7825661	21207.822265625	-38.765625	1502.773681640625	449771725.25033945	21617.482421875	-1.833984375	467315546.2600746	3.3634986877441406	1.216879	21.252863	0.16476919999999998	0.050532431399999994	-0.0615417205	-0.0620008991	0.2375975723	-0.0189618078	-0.0021196925	0.0253619592	0.14263143890000002	-0.2366275081	0.12757409990000002	0.0210426315	-0.020204061699999998	0.0050524631	-0.055342195999999996	-0.0503306609	0.1248612594	-0.0390052105	0.15036696230000002	-0.0805255585	-0.1126911292	-0.0587999804	0.1808752859	-0.004433831500000001	-0.1389645678	0.0962779114	0.07951195330000001	0.0436540416	0.1572002314	-0.10113336449999999	-0.1089770011	-0.0431024334	0.0310258036	-0.0373702671	0.0722181287	-0.0694827769	-0.0190540648	-0.0241775098	-0.0022672337	-0.0032314026	0.134448382	0.0500706192	0.096790376	0.06746774309999999	0.08842209460000001	-0.0985758749	0.10825766880000001	0.060109034699999994	0.042722892400000004	-0.1299460795	-0.09851871470000001	0.25302548059999996	-0.0561454444	0.0613638292	0.1748740233	0.0882032037	-0.1506378777	-0.1132917227	0.1439245975	-0.1816979807	-0.056614378300000004	0.1250861079	0.2228526631	-0.0340929514	-0.0441995927	0.0294417407	-0.0653091768	0.13856269289999998	-0.0437184295	-0.1395937052	0.064687398	-0.0927967508	0.11569467060000001	0.0073529827	0.1932569266	0.021391037400000004	-0.050314894900000004	0.0604801277	0.0409523508	0.0103672607	-0.0687071483	-0.1568685014	-0.009059729300000001	0.0100145784	-0.12259361380000001	0.0705432438	0.0523526419	0.0199430478	0.0664452366	0.027511882	0.0643437831	-0.0144638152	0.040233876099999996	0.0633828822	-0.1627164916	-0.0147701455	-0.033955775699999996	-0.1658058081	-0.0211250955	-0.0075448878	-0.026527266299999998	0.028076692900000002	0.1207205288	0.11775003070000001	0.11285322490000001	0.0228325	0.008593199999999999	0.00052132305625	7.384308623999998e-05	-0.154996	-0.1121656	0.024023760016	0.012581121823359995	-0.124497	-0.009766999999999998	0.015499503009	9.539428899999996e-05	-0.00420863	-0.0004530999999999997	1.7712566476899994e-05	2.052996099999997e-07	0.00059545	0.0	3.545607025e-07	0.0	0.000587146	0.00023176799999999995	3.44740425316e-07	5.371640582399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30309.994140625	-30.93359375	956.8872222900392	918695744.8047217	21211.046875	3.224609375	10.39810562133789	449908509.53344727	21619.9140625	2.431640625	467420684.06988525	5.9128761291503915	1.311101	22.898462	0.325508084	0.020483242	0.1176760885	-0.0627183491	0.0741969646	-0.1937218696	-0.0307938087	-0.1206967028	0.023228855299999997	-0.12588402880000002	-0.0291771691	0.010669538400000001	-0.0353082932	0.07141701190000001	-0.24883356410000002	0.0790465736	0.0937619088	-0.0507834828	-0.016698283300000002	-0.0889035722	0.014902656299999999	0.11593360890000001	-0.2024633961	-0.1689722432	0.0172462276	0.0728311951	0.013487051399999998	0.0755122901	-0.0505742955	0.0031733178000000004	0.1025584965	-0.038499803799999996	-0.0472834489	-0.019846610900000002	0.0631505454	0.161863428	0.0449669302	0.09782804839999999	-0.08663497810000001	0.0461457764	0.011495734399999999	0.12704662220000001	0.047022453	-0.013580913899999998	0.0849744428	0.1659025982	-0.058113861600000004	0.1016858467	-0.0814076271	0.0545117901	-0.0974833227	0.053701718600000004	0.0838148285	0.1290269122	0.11846131189999999	0.1486682457	-0.2062596221	-0.0485638944	-0.0949312678	0.0240599219	0.0024753315	0.09552253720000001	0.0813642784	-0.0306182342	0.0014946198	-0.1139856998	0.12949382199999998	0.08682577849999999	0.004251314	0.137371559	-0.0498540054	0.0625501244	0.213506093	-0.1102588611	0.0123023194	0.0555508843	-0.036310283900000004	-0.048291782000000005	0.0625038951	0.010556446	0.1100165005	0.1967514068	0.149370872	-0.060578664500000004	-0.0030438617	-0.00017215349999999998	-0.0877318998	-0.0723551497	-0.1340176065	0.0055015943999999995	0.085890965	0.0461415454	0.1156053709	-0.0693365105	-0.0459622473	-0.0027686007	0.0266060429	-0.054998783499999995	0.0918708508	0.10010442609999999	0.031312593900000005	-0.0693279086	0.120326335	0.1161887065	0.1093977275	-0.000191324	-0.023023824	3.6604872976000015e-08	0.0005300964715829759	-0.054654	0.100342	0.0029870597159999995	0.010068516964	-0.0322085	0.0922885	0.00103738747225	0.00851716723225	-0.00296366	0.0012449699999999998	8.783280595599999e-06	1.549950300899999e-06	2.56748e-05	-0.0005697752	6.5919535504e-10	3.2464377853504e-07	0.000969476	0.0003823300000000001	9.39883714576e-07	1.4617622890000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30345.185546875	35.19140625	1238.435073852539	920830285.8742713	21157.24609375	-53.80078125	2894.524063110352	447629062.2714996	21620.1796875	0.265625	467432169.7197876	0.070556640625	1.180188	20.612062	0.08176259999999999	0.1364870476	-0.1015078485	0.0032069475	0.0877174494	0.0558635372	-0.07010805219999999	-0.17470804399999998	0.164958117	-0.0061001436	-0.12081981929999999	-0.0497216484	-0.07246654820000001	0.1406027928	-0.1371924622	0.11180099019999999	-0.0705672585	-0.0173172302	0.0451371042	0.050679487599999996	0.09322251640000001	0.0721792871	0.0347850487	-0.1040801632	0.08705343130000001	-0.07627435070000001	-0.0592221599	0.014716258000000001	0.1202381183	0.0815302848	-0.1159106677	-0.0540920263	0.15568576779999999	0.0170989257	0.073556318	-0.1307685279	0.0033313940999999997	-0.016296613799999998	-0.1057772049	-0.19940448	-0.0171084259	0.1035827642	-0.0845680469	-0.025528115299999998	0.045820552800000004	0.0401811791	-0.0355968479	0.0061112205	-0.06439355690000001	-0.1524438514	0.0262924451	-0.0563541121	-0.11583486189999999	0.1200016373	0.0371963414	0.17328146670000005	-0.015508368799999997	-0.1950691832	-0.0510201199	-0.0391536147	-0.0798996877	0.1796709506	-0.026154908799999998	0.07009136740000001	-0.1122998048	-0.0882446453	0.20634150769999998	0.0386822448	0.0452348722	0.0317583545	-0.071534529	-0.025921145	0.0066436067000000005	-0.0075977856	-0.0486139418	-0.058812860099999996	0.09254761019999999	-0.023819717400000003	0.0605403407	-0.2488506159	-0.0309196773	-0.0780602188	0.06805688389999999	0.0712022502	-0.0483072667	-0.0256478656	0.0404413884	-0.0499383333	-0.10552909699999999	-0.15352740939999998	-0.0385696133	-0.1217682101	0.0040976687	-0.009153176800000001	-0.0018909735999999998	-0.0698414691	0.21554721079999997	-0.0455534503	0.0675893766	-0.1134005602	-0.0717094655	0.0053434765	0.1198669825	0.1143757435	0.10540925529999999	-0.000191324	0.0	3.6604872976000015e-08	0.0	-0.100752	-0.046098	0.010150965504	0.0021250256039999998	-0.0322926	-8.409999999999668e-05	0.0010428120147599998	7.072809999999441e-09	-0.00367527	-0.0007116100000000001	1.35076095729e-05	5.063887921000001e-07	2.56748e-05	0.0	6.5919535504e-10	0.0	0.000969476	0.0	9.39883714576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30209.46484375	-135.720703125	18420.109256744385	912611766.1457672	21165.6484375	8.40234375	70.59938049316406	447984673.7798462	21609.1328125	-11.046875	466954620.90826416	122.033447265625	1.37334	23.98546	0.11955600000000002	-0.0791796132	-0.018496447	0.026128917	-0.0912985025	0.1145450176	-0.1019551538	-0.0146531605	-0.078338083	0.06321386080000001	-0.0940462136	-0.0263063119	-0.036141490299999995	0.0121870059	-0.1390061514	0.0813913207	0.0958524213	-0.0212629784	0.0869367384	0.0596034416	0.1026183318	-0.0075333706	0.0427843204	0.0966024153	0.0446309163	0.084495255	-0.0330443589	-0.021198763399999997	-0.0045674488	0.0322506264	0.0030921615	0.0674444245	-0.024286705699999998	-0.10761378769999999	-0.13386773289999998	-0.1486227462	0.1404092074	-0.0173218217	-0.0143949294	-0.0142749199	-0.053722073099999997	-0.04722062690000002	-0.0706380485	-0.0498020284	-0.0347164377	0.12472936970000001	0.0146047354	-0.012894465	0.0560906762	0.0638490217	0.0244485615	-0.11160534529999999	0.0171042898	0.0016488985000000002	-0.0403816493	0.0402500192	0.1510702142	-0.0561943531	-0.05944648950000001	0.023518284100000002	0.116130836	-0.0258182571	-0.0681467312	0.0538190382	-0.027546834	-0.08013466179999999	0.0887908567	0.1744275825	0.1202624793	0.025236964700000003	-0.0112650867	0.04505158980000002	0.0799950368	0.0650930546	0.0334100368	-0.1397564483	0.033778746400000004	0.0709058768	-0.0004885639	0.012777311699999998	0.0470705463	-0.0864156798	-0.1640821975	0.0015910504999999998	0.0738237201	-0.0921279441	-0.05811785110000001	-0.043477296900000004	-0.0754664032	0.0746187687	-0.0503914921	0.1122668852	0.0396602443	0.024460981899999998	0.0802738763	-0.051384245999999995	0.1105160435	0.025877696000000002	-0.07124434889999999	0.0303087473	-0.0186555453	-0.021225257999999997	0.11934271980000001	0.112315068	0.1009072399	-0.000191324	0.0	3.6604872976000015e-08	0.0	-0.0359528	0.0647992	0.00129260382784	0.00419893632064	-0.0114288	0.020863800000000002	0.00013061746943999995	0.00043529815044	-0.00299741	0.0006778600000000003	8.984466708099997e-06	4.594941796000002e-07	2.56748e-05	0.0	6.5919535504e-10	0.0	0.000969476	0.0	9.39883714576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30180.796875	-28.66796875	821.8524322509766	910880500.0100098	21157.587890625	-8.060546875	64.97241592407228	447643525.3495216	21647.015625	37.8828125	468593285.4689941	1435.1074829101562	1.357432	23.707636	0.060235384	-0.1068641125	0.05306509	0.0004523141	-0.0414656639	0.0352944552	-0.2411944001	-0.0717374631	0.010592927299999999	0.0242444916	0.031246890299999996	-0.1116743799	-0.0493531237	0.030875214300000002	0.0633709767	0.0463483589	-0.1177577233	0.056030976399999995	0.0947885694	0.0368092597	-0.048598965099999995	0.1635159469	0.0478352659	-0.0380277548	0.0282569788	0.1409004748	-0.0674974466	0.06906551150000001	0.0303513792	0.050653835599999995	0.1519650013	0.13081778019999998	-0.0669824842	0.0336746812	-0.0346004591	0.0812468671	0.1096904347	-0.014441127	0.016899653	-0.041285254300000004	0.0363670655	-0.0736207852	-0.10264041800000001	0.0637574895	0.0843872027	-0.0904708998	-0.044288829	0.0435604704	0.048065424800000006	0.1169647706	-0.0159423167	0.0013478926999999999	-0.10619614919999999	-0.0762225512	-6.6009000000000015e-06	0.0046747756	0.0722808275	-0.16869143949999998	-0.17174918239999998	-0.048206201399999996	0.0402864733	-0.0545871488	-0.0031613706	0.0383496625	-0.12141119539999999	0.10304048310000001	0.08665043880000001	-0.07051166860000001	-0.022175603199999998	-0.0957503031	-0.11894527880000001	0.0091747199	0.027273883500000002	0.0357521854	0.0324344228	-0.1517319794	-0.0726878665	-0.1733257245	0.046252704699999994	-0.0193509265	0.1187156173	0.1345436233	-0.051834512699999995	-0.1144720684	0.1021041567	0.046811476	0.039159726	0.033572896	0.011566888	0.062174475599999994	-0.006979133100000001	-0.0623680262	0.087269155	0.022700481	-0.012185826	-0.09097069990000001	-0.0501291591	-0.048893469	0.010676094399999999	-0.09074234939999999	0.0178264024	-0.012680329399999999	0.11875383099999999	0.1100111431	0.0959136145	0.00210567	0.002296994	4.4338461489e-06	5.276181436036e-06	-0.0689403	-0.0329875	0.004752764964089999	0.0010881751562499995	-0.00414001	0.007288789999999998	1.7139682800100002e-05	5.312645966409999e-05	-0.00319858	-0.00020117000000000008	1.02309140164e-05	4.046936890000003e-08	2.56748e-05	0.0	6.5919535504e-10	0.0	0.000817404	-0.00015207200000000006	6.68149299216e-07	2.3125893184000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
