csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
25639.015625	n/a	n/a	657359122.2189941	17082.865234375	n/a	n/a	291824284.615818	17272.244140625	n/a	298330417.65335464	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25630.603515625	-8.412109375	70.76358413696289	656927836.5751686	17080.244140625	-2.62109375	6.870132446289063	291734739.90335464	17181.294921875	-90.94921875	295196895.19244766	8271.760391235352	1.181525	24.376719	0.0625336615	-0.015565649499999999	-0.1742524353	-0.2576598142	-0.1514091367	-0.0443563071	-0.1230602167	0.1694187615	-0.016844451599999997	0.1707987064	-0.20759993359999998	0.10804822480000001	-0.2111271602	0.1870457905	-0.0727917666	0.0598859995	-0.0088727794	0.0103763782	-0.0743423412	0.022071124100000002	-0.039997167400000005	0.1665942207	0.0593871165	-0.102809612	0.1458071493	-0.0535019325	0.022224943900000002	-0.309416455	0.054692678499999994	-0.059832355499999997	0.0679593096	-0.134315174	0.0194784213	-0.12730254900000001	0.0368577864	-0.0549783166	0.1026342876	0.141905466	-0.012430430400000001	0.089574659	0.0778507802	0.15727170699999998	-0.1203392722	0.1496865806	0.1018601289	-0.09850969279999999	-0.1249945996	0.0032698785999999997	0.1882299861	-0.0544633804	-0.0539234681	0.12324783289999999	-0.040468802400000004	0.08912348699999999	0.1471012936	-0.2745255705	0.0309131602	-0.1296605001	0.1720003097	-0.1162321159	0.031190817599999997	-0.1297080438	0.2080625884	-0.0250880315	0.2382439601	-0.0579724857	0.028833191600000002	-0.214952063	0.0731438286	-0.1442983249	0.0630153752	-0.035488421299999996	0.0589409701	-0.0926814679	0.031214818300000002	-0.0855097117	0.04233440559999999	-0.1158264898	0.0955834169	-0.1530356412	0.1321448568	-0.2324570634	0.1314295892	-0.025264613	0.0411466561	-0.039175576499999996	0.1003775848	0.16231457330000001	-0.0019175827	-0.0856775286	0.1191755438	-0.1389767281	0.14649581609999998	-0.047399574400000005	-0.014898606799999999	0.0837509192	-0.0975589	0.0924864356	0.0517584608	0.0251493761	0.0035717856	-0.1193502775	-0.031813107599999994	0.1336631157	-0.0254723941	-0.0312290473	-0.1026372891	0.006277072	0.11145033789999999	0.1114344244	0.11140790369999999	0.1113707782	0.0	-1.9315e-06	-1.9315e-06	3.73069225e-12	3.73069225e-12	0.00652865	0.00652865	4.2623270822500014e-05	4.2623270822500014e-05	0.00621478	0.00621478	3.86234904484e-05	3.86234904484e-05	-0.000934901	-0.000934901	8.74039879801e-07	8.74039879801e-07	6.0865e-05	6.0865e-05	3.704548225e-09	3.704548225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25513.787109375	-116.81640625	13646.072769165039	650953332.6625099	17025.12109375	-55.123046875	3038.5502967834473	289854748.2568512	17041.9921875	-139.302734375	290429497.71881104	19405.25180435181	1.466399	30.254101	0.1303084185	-0.0397434628	-0.1206603346	-0.0796929557	-0.0437991746	-0.06221116440000001	-0.0960543394	0.23140775600000002	-0.029839095899999998	0.004582066599999999	-0.0010603705	-0.0290748854	-0.0961008084	0.2899082953	-0.18347268530000002	0.0436672304	0.0009567008000000001	-0.1047675478	-0.1741009263	0.1175232472	-0.19680184850000002	-0.08439478630000001	0.1366964039	0.052755304	0.038288371200000004	0.04537545230000002	0.21661624010000002	0.0564268422	0.13470370339999999	0.0604422249	-0.1110367258	0.0204377659	-0.0325752119	0.033321071	0.0613415787	0.1458965358	0.09890521050000001	0.0343457242	-0.0490420851	-0.10941588669999999	-0.0058539691	-0.0381783602	-0.060111430300000004	-0.12846381869999998	-0.0530419192	0.027733940099999996	0.0589466362	-0.1346615086	-0.040485967000000005	-0.08978382130000001	0.0726162651	-0.0019241496	-0.0563028676	0.08022743110000001	0.0094900775	-0.1588807729	0.0781261635	-0.0066929044	0.20835256149999998	-0.1322933069	-0.0493856032	-0.2005595757	0.10163005259999999	-0.0188477541	-0.0704406076	-0.0144191719	0.1277622431	-0.2759819208	0.1611020768	-0.0102454795	0.0155851295	0.0260157148	-0.1456989551	-0.1286013264	-0.2751211548	0.022731997900000002	0.12976447689999998	0.1106455369	0.0526126707	0.093046276	0.2335603513	0.0967863773	-0.1001382778	-0.0270012747	-0.0121317478	-0.0052512622	0.042520833499999994	-0.0705695533	-0.0376641171	-0.024770338	0.0660747207	0.0539723179	0.0018506415	0.0541842341	0.08110188759999999	-0.049493242300000004	-0.038280709700000005	0.0812560967	-0.0214419517	0.0257395171	0.0821529996	-0.02670081	0.1576873079	0.0341964612	-0.0062174406000000005	0.07195642969999999	0.029222537599999997	0.044676832199999995	0.11140790369999999	0.11126472820000001	0.1110262386	0.1106926392	0.0	-3.978e-05	-3.78485e-05	1.43250895225e-09	1.5824484000000002e-09	0.0583875	0.05185885	0.0026893403233225	0.0034091001562500003	0.0262823	0.02006752	0.0004027053589504	0.0006907592932899999	-0.000378268	0.0005566330000000001	3.0984029668899993e-07	1.4308667982400002e-07	0.000403488	0.000342623	1.6280256614400001e-07	1.17390520129e-07	-0.000267628	-0.000267628	7.1624746384e-08	7.1624746384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25481.04296875	-32.744140625	1072.1787452697754	649283550.7752838	17005.14453125	-19.9765625	399.0630493164063	289174940.5287018	17038.994140625	-2.998046875	290327321.32425314	8.988285064697266	1.312739	27.08386	0.347061135	-0.1081203118	-0.1068574195	0.0087750935	-0.012451316	-0.0005804095	0.0311443654	0.2173411645	0.0027284437	0.06227058980000001	0.1012614517	-0.015971894	-0.09766551720000001	-0.0245543158	-0.21299512550000002	-0.1017980701	-0.0894745654	-0.0486318433	-0.0883656212	0.19645578449999998	-0.0815764433	-0.0658582522	-0.08774170519999999	0.0640213472	0.0164849919	-0.0038823256	-0.1615294197	-0.1332637146	-0.0940379523	-0.0423989021	-0.036536485699999996	0.0591982042	-0.017590518700000002	0.0173034379	-0.052210237	-0.0021042612	-0.0577058578	-0.2263847273	0.0324033606	-0.0620620956	-0.2426857285	0.0162903827	0.0462795292	0.0348434124	0.1081486264	-0.1079654843	0.0618690599	-0.046149236100000005	0.007362631	0.0326712849	0.056663482599999995	-0.1315581084	-0.1096857515	0.0950853059	-0.0281842008	-0.10236183900000001	0.1978359646	-0.0397986963	-0.0228762702	0.0229503236	-0.0723527332	-0.1629252481	0.16438175800000002	-0.0046658355	-0.1031567568	0.0154853186	-0.125797907	-0.0380948059	0.09222212140000001	0.0630721437	-0.1698018318	0.0467238159	-0.12713789539999998	-0.15772593669999999	-0.0560791871	-0.022628784	-0.1384453344	-0.0058374276	-0.0258660952	-0.1573295153	-0.047847290300000005	-0.085640116	-0.011942548700000001	0.0275779509	0.069406564	0.0497786678	-0.0714554396	0.04842309400000002	0.05978798940000001	0.2178769941	-0.060766771399999996	0.10898049539999999	-0.0005144722	-0.0119412674	0.077377729	0.00033980239999999997	-0.0558599639	-0.0773548636	0.052208753200000006	0.2565686742	0.0052104588	0.1484031611	-0.0076771626	0.0479265257	0.0755143662	-0.0223515967	-0.0504182884	0.0321002334	0.1113230515	0.1109255941	0.1102642158	0.10934049039999999	0.0	0.0182862	0.01832598	0.0003358415429604	0.00033438511043999995	-0.119139	-0.1775265	0.031515658202249996	0.014194101321000003	0.0947421	0.06845980000000003	0.004686744216040002	0.008976065512410002	5.75521e-05	0.00043582010000000005	1.8993915956401e-07	3.3122442144099998e-09	0.000951658	0.0005481700000000001	9.056529489639999e-07	3.0049034890000004e-07	0.000403359	0.0006709870000000001	4.5022355416900006e-07	1.62698482881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25354.58203125	-126.4609375	15992.368713378906	642854829.9793854	16987.166015625	-17.978515625	323.2270240783692	288563809.24240494	17001.8125	-37.181640625	289061628.28515625	1382.4743995666504	1.656316	34.172398	0.305574475	-0.0015364164000000002	-0.0465162192	0.0749055987	0.1028482167	0.0107320502	0.0911555651	0.0500393126	0.0282559313	0.0671809091	0.1670868496	0.09937036029999999	-0.0853479583	-0.041381157599999996	0.0071100710999999995	-0.043156206399999994	0.08322865809999999	-0.1249270739	0.0217661046	-0.0428756553	-0.10779773949999999	-0.1232332635	0.0187790675	0.0964024858	-0.029465515699999997	0.1713964375	-0.1437207825	0.052110911100000004	-0.024753042599999997	-0.1032913519	0.040904994199999996	-0.060444787199999996	0.0308451677	0.0437758725	-0.11824108400000001	0.041797551	0.11381400109999999	-0.0484724803	-0.0721246041	0.057761261200000004	0.0694862624	0.1225814284	0.0318485565	0.0036589161	0.0313214625	-0.0674711566	0.192929088	0.0235368971	0.12676386439999998	0.058336782000000004	-0.064211274	-0.0060487247999999995	-0.0318064948	0.0553087249	-0.010055345799999999	0.1178601044	0.1553806974	-0.08508211519999999	-0.061127195499999995	0.0875256408	-0.0685985888	-0.0088611936	0.0995645832	0.0367606021	-0.0784998965	-0.1600254738	-0.1183705043	0.0009117927	0.045867297300000005	0.1530366289	-0.0135158797	-0.0080194595	-0.069486749	0.1160908918	-0.0623663625	-0.028606345699999997	-0.022194567000000002	0.08476000369999999	-0.0136784348	0.0465116396	-0.16349037119999998	0.0043061298	0.0235539917	0.0722166161	0.0067306185	-0.1974107379	0.017892938	-0.0504096211	-0.0427632582	-0.0741025196	-0.0562704404	-0.0826181035	0.053510030199999996	0.0555322239	-0.0098157126	-0.0693710474	-0.011119093600000001	0.0559602922	0.0794242711	0.10988673480000001	-0.1630734385	-0.0751042658	0.0032108527000000004	0.050113097	-0.1029676819	-0.0101172061	-0.1179634362	-0.0170437364	0.11119581369999999	0.11041753859999999	0.1091244461	0.107322565	0.0	0.00692901	-0.01135719	0.00012898576469609998	4.80111795801e-05	0.00604008	0.12517908	0.0156698020696464	3.64825664064e-05	0.157636	0.06289389999999999	0.00395564265721	0.024849108496	-0.00102621	-0.0010837621	1.1745402893964102e-06	1.0531069641e-06	0.00051686	-0.0004347980000000001	2.671442596e-07	1.8904930080400006e-07	-0.000200967	-0.000604326	3.65209914276e-07	4.0387735089e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25226.671875	-127.91015625	16361.008071899414	636384973.888916	17000.595703125	13.4296875	180.35650634765625	289020254.2611122	16995.373046875	-6.439453125	288842705.00244516	41.466556549072266	1.013423	20.908499	0.12869762	-0.0194482621	0.042047493899999996	0.19823753379999998	-0.0315603051	-0.0511938067	0.0476277638	0.12109010349999999	-0.0584486659	-0.1772917506	0.0405601748	-0.042136519000000004	-0.0340507285	-0.0099692142	0.0343643861	0.15316723029999998	0.13060046220000002	-0.024850402999999997	0.1400192787	-0.049820218799999996	0.0792457096	-0.0572720864	-0.10393199859999999	0.0655715599	-0.1758606481	0.18019190300000001	0.010398715400000001	0.011044858500000001	0.11961325619999999	-0.15109834619999998	-0.041459863	-0.0721561855	0.18276663510000002	0.0414168532	-0.1090231783	-0.06424171719999999	0.148182755	0.0344376474	-0.0664440725	-0.0225997569	0.0184126676	8.708569999999999e-05	-0.09220496539999999	0.045965245700000004	-0.0120093708	0.1847577577	-0.1313978979	0.1683579503	-0.0189580324	0.023614590699999997	0.054034016399999996	-0.1281305921	0.0011028989	-0.0342955984	-0.1460335113	0.0130831126	0.08839265339999999	-0.0028306135	0.0611130686	-0.031502039	-0.1045500252	-0.14767516990000001	-0.115514442	-0.007706730699999998	-0.0401162927	0.0461832958	-0.0436780598	-0.0137987079	0.0765337663	0.024033871000000002	0.11229411019999999	0.0491357993	-0.009219011800000001	0.134737401	0.1333700558	-0.044882772	-0.032907012	0.1358708236	-0.1235235301	0.2699015241	-0.0216995294	-0.1029884587	-0.0012226991	-0.025173979500000002	-0.1119366335	-0.04239304519999999	-0.037701856400000004	-0.068533852	0.0294230225	-0.1239865344	-0.0510280669	0.0643102437	0.1402699479	0.014066383	0.060472461	-0.09141334599999999	0.110988617	0.05174798519999999	-0.0347014004	0.0283987381	-0.2175463614	-0.041554625899999996	-0.2042659128	0.0770901167	0.0527118475	-0.1248704195	0.0681206678	-0.025375373399999998	0.1110262386	0.10974133550000001	0.10761083390000001	0.1046511502	0.0	0.022796	0.01586699	0.0002517613716601	0.000519657616	-0.0689076	-0.07494768	0.0056171547373824	0.00474825733776	0.125042	-0.032593999999999984	0.001062368835999999	0.015635501764	-0.000920431	0.00010577899999999996	1.1189196840999993e-08	8.471932257610001e-07	0.00051686	0.0	2.671442596e-07	0.0	-0.000200967	0.0	0.0	4.0387735089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25265.451171875	38.779296875	1503.8338661193848	638343022.9183997	16970.408203125	-30.1875	911.28515625	287994754.58069235	17013.65234375	18.279296875	289464366.07398987	334.1326942443848	0.995165	20.531818	0.019394950000000025	-0.034892002799999995	0.0669867028	0.0966181154	0.0014552764	-0.0204008163	0.11344764439999999	-0.0095841882	0.0044231448	0.061239895	0.0567896952	-0.1860869192	-0.013287697	-0.046007777400000005	-0.069463235	0.0693637507	0.0323724296	-0.0703761095	0.0532580932	-0.0529982424	0.0769297793	-0.0137773554	-0.009880175500000001	-0.0165928732	-0.016375615	-0.0398200159	-0.0831540798	-0.092898354	-0.09720610980000001	-0.010662385900000002	0.0157994633	0.1234186699	-0.0097747138	-0.0570434998	0.0576032182	-0.0780839227	0.08312585389999999	-0.0658963663	-0.1919035518	-0.1333322146	0.0260300952	-0.2966876162	-0.1127771402	-0.053522914299999995	0.074707622	0.0356599476	0.0177156477	0.0820436541	-0.0832224044	0.055223896200000004	-0.006847844200000001	0.0266347381	0.0024116298	-0.0652325634	-0.0926224275	0.0019397151	0.0761022479	0.1074260485	0.0144538779	0.0824540891	-0.0812882393	0.0644051028	0.0621693485	0.0316966069	-0.0733682302	0.20147503600000002	-0.0154484357	-0.0269974459	0.0681590325	0.045325703200000005	0.0145853786	-0.0557291758	0.0383424709	0.039574314	0.049016384	0.0501070558	-0.0091232516	-0.0712593291	-0.012378946299999999	-0.0782128678	-0.041656825	0.04823005599999999	0.0382904008	-0.025885022599999998	-0.0050324817999999995	0.040065086800000003	-0.115861579	0.0263611833	0.2175716277	-0.09882887439999999	0.0242980451	0.1897676509	-0.0330855334	0.0362927107	-0.0411457492	-0.0779528091	0.13446768580000001	0.17406613559999998	-0.16203051570000002	-0.078656027	-0.0726744411	0.1582118353	0.0946495663	0.0981144781	0.026140212000000003	-0.011217653700000002	-0.046772990199999996	-0.0141676501	0.1108143908	0.10889801439999999	0.10572856480000001	0.1013425123	0.0	0.012842	-0.009954	9.908211600000002e-05	0.00016491696399999995	-0.06887819999999999	2.940000000001275e-05	8.643600000007497e-10	0.004744206435239999	0.125066	2.399999999999625e-05	5.759999999998199e-10	0.015641504356000004	-0.00073268	0.0001877510000000001	3.5250438001000043e-08	5.368199823999999e-07	0.00051686	0.0	2.671442596e-07	0.0	-0.000200967	0.0	0.0	4.0387735089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25353.34765625	87.896484375	7725.791965484619	642792237.3786774	16979.779296875	9.37109375	87.81739807128906	288312904.97058487	17037.5	23.84765625	290276406.25	568.7107086181642	0.8975719999999999	18.518316	0.04065621	0.0202792095	0.020294118400000002	0.0540821539	0.025172478199999997	-0.015377237	0.08475938300000001	-0.05998339110000001	0.024175705699999998	0.1328135268	0.0506471322	-0.0891088815	0.11474181800000001	-0.1362560134	0.0462343976	0.1384212544	0.004192379699999999	-0.0068032591	0.1290901163	0.1029644126	0.1001292045	-0.0717464562	-0.0250473139	-0.0728433846	0.0902869096	0.022196922	0.0452943221	-0.0598786827	-0.023402028999999998	-0.081268566	0.035278376800000004	0.012798311100000001	-0.1064851658	0.0628017089	-0.0520723275	0.14162132289999999	0.108136637	-0.08097216900000001	0.0027780807000000003	0.1556896557	0.0387252287	-0.12131319269999999	0.0335834061	-0.09166094640000001	0.042414503799999996	0.1117127106	-0.050933448	-0.1721019242	-0.014640733000000001	-0.006201884	0.17453989649999999	0.0440521213	0.013203881499999999	-0.0103769043	-0.0239224837	0.033055064	0.0318750474	0.1506799184	-0.0698862673	0.0814789695	-0.0632339383	0.11652903490000001	0.0857669182	0.0453666046	-0.0174843118	0.0638064079	-0.0009968985000000001	0.20808383260000002	0.0533212008	-0.0199681427	0.0456013373	0.1401134223	0.07982042360000001	-0.0205115791	0.0543427083	0.0784329907	-0.040000304300000004	-0.1047340709	0.1418145578	0.0602278517	-0.041225157799999995	-0.050598337300000004	0.0351809815	0.026069018700000002	-0.04281	-0.2296072187	-0.0098257945	-0.1206106015	0.0171636979	0.0384878629	-0.06250890419999999	0.18123704079999997	-0.1208801252	-0.024373432999999996	0.027343876200000002	-0.1189303193	0.044471674	0.1429572025	0.0922286375	-0.0227864154	0.0943738995	-0.18962898079999999	0.0418158513	-0.048109466600000005	0.11088144720000001	-0.058146137800000004	0.017137657	-0.0400590028	0.110560351	0.10788885960000001	0.10348408699999999	0.0974167978	0.0	0.00987529	-0.0029667099999999987	8.801368224099997e-06	9.75213525841e-05	-0.0512472	0.017630999999999987	0.00031085216099999954	0.00262627550784	0.127198	0.002131999999999995	4.5454239999999775e-06	0.016179331204000003	-0.00102621	-0.00029353000000000007	8.615986090000004e-08	1.0531069641e-06	0.00058186	6.500000000000006e-05	3.3856105960000004e-07	4.225000000000008e-09	-0.000200967	0.0	0.0	4.0387735089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25413.89453125	60.546875	3665.924072265625	645866035.2454988	16993.841796875	14.0625	197.75390625	288790659.01721567	17074.091796875	36.591796875	291524610.68811417	1338.9595985412598	1.092156	22.532887	0.075147831	0.0545325084	0.1584439157	-0.08920940769999999	0.0687180919	-0.0152349722	0.12019160599999999	-0.1352320032	-0.0639860967	0.1713153917	-0.0237038781	0.039096205099999996	-0.0066551045999999996	-0.0046732949	0.0419136965	0.0594667431	-0.0068275226	-0.1236781085	0.12834368289999998	0.1014530028	-0.0807220111	0.04895777690000001	-0.12105231710000001	-0.0734010944	-0.006858502900000001	-0.11950234929999999	-0.0857370403	0.1366156405	0.0331618584	-0.0710257627	-0.0265481817	0.0926228689	0.0232864139	0.1489948885	0.1284840085	0.034574826499999996	-0.039323848700000004	0.12289506480000001	0.1603621301	-0.058174548300000004	0.1654636883	0.0631497835	-0.09141706150000001	-0.0103159919	0.09478317900000001	-0.0423204045	-0.0586916126	0.0237651174	-0.1574245425	0.1121780571	-0.1231644206	-0.15283939789999998	0.0658563988	-0.13738057039999998	0.1046864818	0.0828068983	-9.83244e-05	0.07223916009999999	-0.0929184299	0.1029453573	-0.0423155163	0.1304594539	0.07635165049999999	0.1424599409	0.1006265193	-0.0338486732	0.0229087119	-0.0302683128	0.0544760251	-0.0011318676	0.0870829766	0.09672110769999999	0.0038152852000000004	0.0119491305	0.0050548883	-0.044149028099999994	-0.159265981	-0.0507952762	-0.10371402	-0.0071954457999999985	-0.0106753926	-0.04422697849999999	-0.1568527858	0.0488351151	-0.0122945233	0.022104040099999996	0.0858005994	0.045350477400000005	-0.0474304128	-0.0260445841	0.10238386140000001	-0.08512567619999999	-0.0946798556	-0.0605245453	-0.06316632679999999	-0.0299803346	0.051546272000000004	0.06347516980000001	-0.1494873932	-0.06449805730000001	0.0606880484	0.11700248099999999	-0.1827175151	0.0344275882	0.0496768218	0.0972614405	0.12211629380000001	0.040214853700000004	0.1102642158	0.1067154078	0.10088508970000001	0.0928979103	0.0	-0.000241681	-0.010116970999999999	0.00010235310221484102	5.8409705761e-08	0.00190361	0.05315081	0.0028250086036561	3.6237310321e-06	0.125024	-0.0021740000000000093	4.72627600000004e-06	0.015631000576	-0.00102621	0.0	0.0	1.0531069641e-06	0.000775981	0.00019412099999999998	6.02146512361e-07	3.7682962641e-08	-0.000200967	0.0	0.0	4.0387735089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25432.123046875	18.228515625	332.2787818908692	646792882.6713905	17020.703125	26.861328125	721.530948638916	289704334.8693848	17136.041015625	61.94921875	293643901.68918234	3837.705703735352	1.0526870000000002	21.71858	0.101835201	0.0339414754	0.11631182429999999	-0.0773931801	-0.13107941609999998	-0.042617387300000004	0.0791402153	0.0063581775	-0.0711978823	-0.0017971463	-0.1456014283	0.0711242633	-0.0227833205	-0.0279574583	0.0350195332	0.0430046524	-0.047144760099999995	-0.0174760261	0.1201013915	-0.0057820868999999995	-0.0086104823	-0.039340026800000004	-0.1579698608	-0.0927682901	-0.07500749030000001	-0.0132899345	0.07281962809999999	0.0604776484	0.007727217	0.0126465156	-0.0019675286	0.044231490899999996	0.005364773000000001	0.0210768131	-0.0442772928	-0.0279849224	0.0034957271999999998	0.0291661748	0.1321681925	-0.2116565377	-0.08711917220000001	0.0168603178	0.0032789044	0.08598372650000001	0.015264503	0.1047694899	0.0112707294	-0.1050963809	0.016096821	-0.1120132017	0.0638238371	0.0398909923	0.0641287633	-0.12300567800000001	0.0086988006	-0.08620944529999999	-0.05479843400000002	-0.041776562999999996	-0.028905179	0.024784404399999998	-0.0605420575	-0.0516346518	-0.0297234134	0.050383247699999995	0.1602159215	-0.0138393934	-0.029524520699999997	0.0080270477	0.032066642299999996	-0.0501813428	-0.0019722849	0.06220581820000001	-0.023284097900000002	0.050278252300000006	-0.0288294625	-0.0661542257	-0.1215677124	-0.0594256126	-0.12369652029999999	0.1023456449	-0.0163980769	0.10622932199999999	0.011178103600000001	-0.0393111361	0.004695122800000001	0.0714862958	-0.023197949300000003	-0.0079406678	-0.0354326459	0.0196742491	0.064692321	0.1161723392	-0.0991917175	-0.0633564591	0.2583275025	0.1467339291	0.0145704726	-0.0819692564	-0.0735102431	0.0068373523	0.0491648918	-0.0680768697	0.0198401416	-0.0633821443	-0.0356473611	-0.0044181852	-0.0095568786	0.1250800749	0.1099260982	0.1053794461	0.0979404768	0.0878133654	0.0	0.00779131	0.008032991	6.452894440608101e-05	6.07045115161e-05	-0.0477042	-0.04960781	0.0024609348129961	0.0022756906976399995	0.12509	6.60000000000105e-05	4.356000000001385e-09	0.015647508100000002	-0.000385929	0.000640281	4.0995975896100003e-07	1.4894119304100002e-07	0.000533694	-0.00024228700000000002	2.84829285636e-07	5.870299036900001e-08	-0.000200967	0.0	0.0	4.0387735089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
