csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
29218.59765625	n/a	n/a	853726448.997818	21206.166015625	n/a	n/a	449701477.08224875	20664.32421875	n/a	427014295.4176178	n/a	n/a	n/a	n/a	-0.2263846592	-0.0561452912	-0.0105894074	0.0022993999	-0.0492461317	0.26336302710000004	-0.0213719782	0.0163873313	-0.0554911198	0.1677796487	-0.0096600179	0.11127054730000001	0.0108251067	-0.0186844088	0.0443024938	-0.0302715971	0.0771663986	-0.0900773118	0.1379359855	-0.0028830010999999997	0.1104265651	-0.0637173565	0.1177890601	-0.0169633845	0.0176348015	-0.0638190031	-0.008629327800000001	0.1529348684	-0.07637378709999999	0.0481195941	0.0148371286	0.1147360995	-0.1771181848	0.0296540191	0.0859723112	-0.0871154086	-0.1079441465	0.14731984	0.069931385	0.1915169048	-0.0168195047	-0.108116676	0.11166565380000001	0.0994769118	-0.0752966461	-0.015042867	-0.11164625619999999	-0.2367559607	-0.0272466871	0.0227936248	-0.0691807418	0.009721882900000001	-0.0073948849	0.0813422514	-0.004490076500000001	0.0467243901	-0.24253202059999998	0.06283457719999999	-0.0218302137	0.10237274910000001	-0.061819617	0.026069020800000002	-0.11497383380000001	0.0523822305	-0.0340144353	0.0521256384	-0.0626410276	0.11288522640000001	-0.009947763	0.085993927	-0.0699280579	0.0651620391	-0.038468962200000005	0.0245036311	-0.10086360470000001	0.059638125300000004	-0.1007054606	0.0380006451	-0.0452166251	-0.1515109582	0.0792091902	-0.1639899416	-0.009909884300000001	-0.14484653960000002	0.052251825	0.0293549863	-0.006088541899999999	-0.0747609221	-0.1753521977	0.1157174426	0.0274575591	-0.10683194970000001	-0.059380447	0.051683014299999996	0.1297048231	-0.11248278630000001	-0.1910000522	0.0507826782	0.1217078847	0.1216831682	0.1216419777	-0.017130099999999995	n/a	n/a	0.0002934403260099998	0.0211945	n/a	n/a	0.00044920683025	-0.08366859999999998	n/a	n/a	0.007000434625959997	0.0043192	n/a	1.865548864e-05	n/a	0.00158491	n/a	n/a	2.5119397081e-06	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29099.251953125	-119.345703125	14243.396854400637	846766464.2314491	21207.52734375	1.361328125	1.853214263916016	449759216.03590393	20684.791015625	20.466796875	427860579.36008066	418.88977432250977	1.933154	31.692972	0.09525265776499996	-0.0635233325	0.0431910099	-0.0473712845	-0.0166916106	0.1279966286	0.2639245065	0.0649290912	0.1420032741	0.040782667599999996	0.08439204759999999	0.0170104539	0.0054099155	0.03485251	0.0066457539	-0.0004732043	-0.1037137142	-0.021690009500000003	-0.11978341529999999	-0.1491548243	0.0193900299	0.09832706349999999	0.08115421190000001	0.0584456811	-0.024455937599999998	-0.1169859156	0.0362841726	-0.0660361325	0.0330927563	0.09914574640000001	0.0582285439	0.1128980547	-0.0370536706	0.0230326069	0.14520658150000001	-0.0724312664	0.08994805439999999	-0.04841291599999999	-0.0174914921	-0.196901197	-0.1352638373	0.12475459539999999	0.0208367219	0.1284093789	-0.0707131184	0.09502191509999999	-0.042867694500000005	-0.0640901505	-0.0692419016	-0.1142444014	-0.0667712315	-0.0659041238	-0.1652071588	-0.1141293162	0.0253705251	-0.0275801878	-0.1337803845	-0.2618545776	-0.0421419896	-0.13711252599999998	0.06981129280000001	-0.0752875122	-0.047104563099999996	-0.097185325	0.0321073266	-0.1130999465	0.0335249971	-0.0623427194	0.061694177999999995	-0.0998398541	-0.1183409032	0.1046867382	-0.045123187300000006	-0.1107006207	0.015153577	0.0585568416	-0.042236645499999996	-0.0154777947	-0.0802655053	-0.1285064239	0.0997889053	-0.0407541729	-0.0583953639	0.0138925871	0.1266121067	0.1295634755	-0.023470807000000003	-0.19819196949999998	-0.04792759519999999	0.1204479423	-0.1265716735	0.064809893	0.09122570769999999	-0.0299949758	-0.1045643413	0.0183899683	-0.017385626	0.0211530006	-0.0847434175	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00890509	0.008225009999999996	6.765078950009993e-05	7.930062790809999e-05	-0.00270519	-0.02389969	0.0005711951820960997	7.3180529361e-06	-0.07630729999999998	0.007361300000000001	5.418873769000002e-05	0.005822804033289997	0.00378189	-0.0005373099999999996	1.43026919721e-05	2.887020360999996e-07	0.00100695	-0.00057796	3.340377616e-07	1.0139483025e-06	6.31553e-08	6.31553e-08	3.9885919180900006e-15	3.9885919180900006e-15	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28998.908203125	-100.34375	10068.8681640625	840936676.9732704	21221.005859375	13.478515625	181.67038345336914	450331089.68362814	20682.455078125	-2.3359375	427763948.05865866	5.45660400390625	1.496284	24.530731	0.13938338223500002	-0.1233345702	0.0352100494	0.0046931197	0.006744878	-0.0213412119	0.1628717832	0.0955940327	0.0738357821	0.0333657281	0.0343248028	0.030686733100000002	0.3215250975	-0.0259301277	-0.0660994731	-0.1152855535	-0.0102151802	-0.09285291109999999	-0.0271013817	-0.0031334501	0.21667856030000002	0.0204525127	-0.0118838275	0.0964857012	-0.0056833776	0.0504602464	-0.0453001588	-0.0252874219	0.042676330199999994	-0.0343818599	0.0282341327	0.0483298471	0.15776638699999998	0.1250490743	-0.0567915376	-0.0435235096	0.0402279098	0.2260074331	-0.020391791	0.0344654938	-0.0240353033	-0.0990869181	0.1053299907	-0.0084150834	-0.0877595589	0.0432783995	0.051893117300000006	0.025364216600000003	-0.10262727960000001	-0.0908406441	-0.0138582429	0.133661601	-0.0336863297	-0.1175027816	0.09634800560000001	-0.0028828903999999996	0.0209903387	-0.1643349275	-0.0749380437	-0.1131579639	0.0751020646	0.0782981426	-0.0714813284	-0.2740705304	0.0715390987	0.0753268218	-0.0313292806	0.0326048334	0.11337157240000001	0.10253912550000001	0.0304352277	0.0643773576	-0.046061575199999996	0.1024154488	0.11517099689999999	-0.150583357	0.0582510986	0.0932032715	-0.043391963	0.0040515281	-0.059446521900000014	0.033560745600000004	-0.0003516595	-0.2048125368	-0.0676409371	-0.038849419100000004	0.0536966609	-0.0071074158	0.0269023349	0.059870804699999995	-0.0647914839	-0.1455527121	0.1263965121	0.0940927758	-0.084110715	-0.035639485299999996	0.0808089099	0.0082730561	-0.037415872	0.1215101995	0.120893123	0.1198669825	-0.008829689999999998	7.540000000000151e-05	5.685160000000227e-09	7.796342549609995e-05	0.041343800000000014	0.04404899000000001	0.0019403135200201011	0.0017093097984400005	-0.08691609999999997	-0.010608799999999988	0.00011254663743999973	0.007554408439209993	0.00450077	0.0007188800000000003	2.02569305929e-05	5.167884544000004e-07	0.00185639	0.0008494400000000001	7.215483136000003e-07	3.4461838321e-06	0.000124747	0.0001246838447	1.5561814009e-08	1.5546061129173718e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29269.513671875	270.60546875	73227.31971740723	856704430.5880775	21285.974609375	64.96875	4220.9384765625	453092715.07095724	20725.21875	42.763671875	429534692.2353516	1828.731632232666	1.468318	24.072239	0.04734683499999996	-0.0308234133	-0.0022027398000000003	-0.10031212169999999	-0.1561990266	-0.019116579499999998	0.1947373393	0.1342626304	0.1146140805	0.1579558433	0.0437149212	-0.0423632207	0.0265105354	0.0453423295	0.1045048588	0.09663734759999999	-0.071051451	-0.0958170876	-0.052770152300000005	0.0372012673	-0.0822698006	0.020083568200000002	-0.1402509963	0.0437221278	-0.0781161938	-0.0403742698	0.0504516526	-0.1442009863	-0.1251441428	-0.0838929787	0.0174700047	0.0176219703	-0.0738660338	0.057603623099999994	-0.0236599567	0.0518885943	0.048724572199999996	-0.0589030447	0.0083313811	-0.0417493616	0.1463663402	-0.1005840239	-0.0025568706	0.0153063585	0.0173483795	-0.0878171624	0.0234897344	0.1589655399	-0.0398474869	-0.0267879542	-0.04515755849999999	-0.1031173692	-0.052502052300000004	-0.18321377390000002	0.0324133092	0.1566292211	-0.0046624364	-0.2266315057	-0.0838256096	-0.1037004524	-0.1524016922	-0.0082439111	0.0405776413	-0.0437429997	0.0270471889	-0.11581137779999999	0.1174360326	0.0724283635	-0.0137219792	-0.025091139	-0.007219698199999998	0.0927973268	0.1789285137	-0.0455622954	0.0851245568	0.022653193199999998	0.02536852	0.0326086948	-0.0055485452	0.0165798007	0.138355905	-0.011079633799999999	0.0103929284	-0.025219125099999996	0.0239336894	-0.0048653014	0.1917270625	0.020073034099999998	0.0751586982	-0.0737501195	0.1062214048	-0.0593347221	-0.0943338953	-0.1176807335	0.08671982369999999	-0.0504634363	0.0097508795	0.0782136279	0.0216704442	0.1213126213	0.12010478890000001	0.1181006348	-0.034589499999999995	-0.02575981	0.0006635678112360999	0.0011964335102499994	0.0413106	-3.320000000000406e-05	1.1022400000002698e-09	0.0017065656723600005	-0.08668769999999999	0.00022839999999997582	5.216655999998897e-08	0.007514757331289998	0.00476273	0.00026195999999999945	2.26835970529e-05	6.862304159999971e-08	0.00185639	0.0	0.0	3.4461838321e-06	-3.98015e-05	-0.0001645485	1.5841594022500002e-09	2.707620885225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29101.521484375	-167.9921875	28221.37506103516	846898552.7055397	21248.857421875	-37.1171875	1377.6856079101562	451513941.7351723	20655.603515625	-69.615234375	426653956.5946999	4846.280857086183	1.521665	24.946844	0.054450785000000015	-0.19800640519999999	-0.0147326873	-0.0139368131	-0.0933067058	-0.08749260449999999	0.2271004127	0.0697491111	0.0196554145	-0.0275625873	0.1625429507	-0.0958831909	-0.008189970999999999	0.009173989399999999	0.0714746942	0.1333387848	0.0455166908	-0.0181418691	0.0227443931	0.1062243823	-0.0667660674	-0.0671137232	0.0329752115	-0.0193545693	-0.0240412336	0.13018369970000002	-0.0304104918	0.23330208870000002	-0.0625484074	-0.1338558075	-0.0520238462	0.09843359539999999	-0.1437200232	-0.0046426444	-0.026410689900000003	-0.06068750940000001	0.0776012659	-0.026627055299999997	0.09196989650000001	-0.0665891005	-0.0698478953	0.0710424894	-0.058366602300000014	-0.0368196167	-0.051609275	0.1204402831	0.0818922979	-0.057691656699999996	-0.19976850100000001	-0.0598453135	-0.0270697831	-0.016982978899999997	-0.020090152	-0.0703692665	0.18539229329999998	0.0936231726	0.0831048771	-0.2341316434	-0.0401613548	-0.0403500943	0.11732127980000001	-0.058797402900000004	0.12234416769999999	0.061321122699999994	0.0740359619	-0.1077656462	0.005859248399999999	-0.027366355499999998	0.0143639435	0.0725430762	0.1804017966	0.0161450603	0.0616821522	0.0304794405	-0.036128264199999996	0.0470428663	-0.0343189797	-0.009308249000000001	0.2490538961	-0.0905147652	0.0841082818	-0.1360140912	0.0940227169	0.053004035	0.14055489	-0.023831299500000003	-0.07220146059999999	0.0719257999	0.082033661	0.0283095985	-0.0169632092	0.10075912960000001	0.0434356563	0.0170931065	-0.0592988387	0.12050376310000001	-0.0019941991	-0.060169992	-0.0248756429	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.008828399999999998	0.0257611	0.0006636342732099997	7.794064655999997e-05	0.0412995	-1.11e-05	1.2320999999999998e-10	0.0017056487002500005	-0.101458	-0.014770300000000012	0.00021816176209000043	0.010293725764	0.00492756	0.00016483000000000036	2.42808475536e-05	2.7168928900000118e-08	0.00185639	0.0	0.0	3.4461838321e-06	7.35342e-05	0.00011333569999999999	5.407278569640001e-09	1.2844980894490002e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29209.80859375	108.287109375	11726.098056793213	853212918.0835114	21251.1171875	2.259765625	5.1065406799316415	451609981.7168579	20640.5078125	-15.095703125	426030562.7578736	227.8802528381348	1.361548	22.321815	0.25356958	-0.10327835689999999	0.0201573599	-0.0700407388	-0.10015381640000001	-0.0770707449	0.2283696596	0.1083589675	0.1554533418	0.0553889947	0.1298203002	0.18816359800000002	-0.0103708782	-0.1388413565	-0.0832549381	0.0930539422	-0.0097351117	-0.0568974453	0.17234025890000002	-0.0990260128	0.026174264	-0.046938854	0.08577362460000001	-0.0643148099	0.0871893528	-0.0521639328	0.0151236615	-0.017397730900000002	0.0119052085	0.141925802	-0.0349003755	-0.1875279964	-0.08535752449999999	-0.08076859139999999	-0.1650609209	0.037373961000000004	-0.0278447608	-0.06666242110000001	0.0586678366	0.1563965516	-0.023800593199999998	0.0584940272	0.14837885050000002	-0.0532672786	0.0549351032	-0.14017666039999999	0.0903493223	-0.0211547869	-0.12221826300000001	-0.05822518	-0.0315116646	-0.17961234899999998	-0.0214316438	-0.0408578069	0.0736360351	0.0875986243	0.0638427257	-0.2593508832	-0.05888661200000001	-0.1502311015	0.0508652425	-0.1416621287	-0.178995632	-0.069511688	0.10417997960000001	-0.0854886793	-0.1038301341	0.1001477354	-0.1832213804	0.015697148600000002	-0.0482569334	0.0213119892	-0.1307130278	0.044500228600000004	-0.0828927987	0.10739162320000001	0.0933949752	-0.0254163316	-0.0162229734	0.0545981906	0.0188166424	0.1192184875	0.1516777763	0.11438788119999999	-0.0357062898	-0.0030705544	0.0466302253	0.1230988408	-0.1219128768	-0.1232113419	-0.0030057575	-0.0932891391	0.0485385474	0.0395743333	0.0653782684	-0.0182410732	-0.047300410099999995	0.0809941082	0.10315860660000001	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00886637	-3.797000000000175e-05	1.4417209000001331e-09	7.861251697690001e-05	-0.052192099999999984	-0.09349160000000001	0.00874067927056	0.0027240153024099987	-0.0651519	0.036306100000000015	0.0013181328972100006	0.00424477007361	0.00380209	-0.00112547	1.44558883681e-05	1.2666827209e-06	0.0006771619999999999	-0.001179228	1.3905786759840002e-06	4.58548374244e-07	-9.6446e-05	-0.0001699802	9.301830916e-09	2.8893268392040003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29206.080078125	-3.728515625	13.90182876586914	852995113.52985	21239.763671875	-11.353515625	128.90231704711914	451127560.837101	20696.3984375	55.890625	428340908.2837525	3123.761962890625	1.441697	23.635817000000007	0.12393972999999996	-0.0357430319	0.0544869221	0.0992793155	-0.0259590323	-0.0127670759	0.0848925964	0.08577039970000001	0.06426543480000001	-0.012243010600000001	0.0629197692	-0.0412077884	0.0328170655	-0.0311137275	-0.1240560827	-0.061940191299999996	0.09450326839999999	0.0969820663	0.0363918632	-0.0693938344	-0.0419178365	-0.1342306507	0.2104893483	-0.0388889247	-0.10909985859999999	-0.20971462899999999	0.0034968990000000004	-0.0339125279	0.0810543836	0.009026179799999999	-0.0030562761999999998	-0.1166513027	0.076559189	0.0460951629	0.0692698719	0.1135572506	-0.0271110135	0.014260268400000001	-0.1277717562	0.0984944736	-0.0174425008	0.0060261896	-0.2129938476	-0.1532744298	-0.021554871099999998	0.0234545252	-0.0314309885	0.016704513	-0.002491055	0.0056443813	0.0715911613	0.0254780091	0.027142077799999997	-0.0355590179	0.2633888559	0.0127580252	0.0174873795	-0.10554055960000001	-0.048125636799999996	-0.0774266207	0.0262347148	-0.058515265	-0.0203574988	-0.0657969209	-0.042583597	0.0963680976	-0.16451595730000002	-0.0416111122	-0.1100220545	-0.0303785219	-0.1113523974	0.0202164275	-0.0076438067	-0.151372074	-0.18724244550000002	0.0004370312	-0.1627415995	0.0293719716	-0.044592025599999995	0.0940507052	-0.0665164548	0.0733581054	-0.13408194199999998	-0.047064370099999996	-0.0574155279	0.0456321244	-0.12585218550000002	0.1485112619	0.0168105832	0.0756473989	-0.029616266699999998	0.1043119085	-0.24408445469999998	0.0324634777	-0.0177336938	-0.014395288400000001	-0.0287392992	-0.0349661548	0.0417474579	0.120326335	0.1161887065	0.1093977275	-0.008910009999999998	-4.363999999999757e-05	1.904449599999788e-09	7.938827820009995e-05	0.0316569	0.08384899999999999	0.007030654800999999	0.00100215931761	-0.0646635	0.0004883999999999999	2.385345599999999e-07	0.00418136823225	0.00381404	1.194999999999972e-05	1.45469011216e-05	1.4280249999999334e-10	0.00145389	0.0007767280000000001	6.033063859840002e-07	2.1137961321e-06	-9.39502e-05	2.4957999999999973e-06	8.82664008004e-09	6.2290176399999865e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29240.865234375	34.78515625	1210.007095336914	855028199.6548805	21218.37890625	-21.384765625	457.30820083618164	450219603.40919495	20698.322265625	1.923828125	428420544.6116676	3.701114654541016	1.382388	22.663475	0.11868241499999994	0.0134960225	0.027274618799999997	-0.09893208869999999	0.037979883799999996	-0.0166790643	0.0341930356	0.1102575904	0.0720179795	0.0957413979	0.0317489374	-0.0603685424	-0.09058223289999999	0.1750447258	0.109147689	-0.0171583608	0.07954756730000001	0.2157080375	0.09436501509999999	-0.1105175773	0.0140533328	-0.1989808963	-0.0676610504	-0.1028254101	0.1041087876	0.1446722318	0.0125638924	0.0323831063	-0.041564983	-0.1146939934	-0.1154379999	-0.0783691474	0.0674414438	0.0340500407	0.1679721409	-0.1606227712	-0.0254240781	-0.1076170322	-0.048025365199999996	0.1560532898	0.0060483548	-0.04645979099999999	-0.0488501264	0.0239844761	-0.047804096799999994	-0.0092183244	-0.043873116600000005	0.20582198899999998	0.014156038999999999	-0.0165175359	-0.057535074400000004	-0.0650516301	0.0371689065	-0.0409891979	0.0184314448	-0.0411432156	0.0414748563	-0.0449788079	-0.1263073005	-0.0872808459	-0.06757562660000001	-0.0472143608	0.0379921731	0.10351452539999999	-0.0921977118	-0.0044426762	0.20460085890000002	-0.16153519730000002	-0.0709414958	0.1429912303	-0.0818660148	-0.17237687899999998	-0.0618873622	-0.0362334155	-0.061546054800000013	-0.12494588640000001	-0.013122998600000001	-0.19262233329999998	0.1572641027	0.1715406586	-0.0283021561	-0.022803676800000002	0.0253522189	0.1126665425	-0.0033210386	-0.04674123349999999	0.1279224	-0.1308166147	0.1156186417	0.027098053100000002	-0.0753762781	0.0095022652	-0.0567906058	0.07057588440000001	0.07575373769999999	-0.1876774723	0.048863934000000005	0.0498919925	-0.17788577170000006	0.1198669825	0.1143757435	0.10540925529999999	-0.018446200000000003	-0.009536190000000005	9.09389197161001e-05	0.00034026229444000013	-0.059940199999999985	-0.0915971	0.008390028728409998	0.0035928275760399994	-0.06462270000000002	4.079999999997974e-05	1.6646399999983466e-09	0.004176093355290003	0.00363176	-0.00018227999999999994	1.31896806976e-05	3.322599839999998e-08	0.00150599	5.210000000000002e-05	2.714410000000002e-09	2.2680058801e-06	2.18363e-05	0.0001157865	4.768239976900001e-10	1.340651358225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29101.439453125	-139.42578125	19439.548477172848	846893778.2439003	21217.716796875	-0.662109375	0.4383888244628906	450191506.0723915	20650.90234375	-47.419921875	426459767.6110992	2248.6489906311035	1.435744	23.538218	0.268936175	-0.1209899844	0.0286324832	0.0053832588	0.0178498053	0.09782861279999999	0.0999535758	0.0109575444	-0.1950882042000001	-0.0222298027	-0.0593378915	-0.1060360047	-0.1456019714	0.1701391172	0.012657729599999999	-0.049682530700000005	0.0080085986	0.2026390443	0.0800155627	0.0514330454	0.09422069529999999	-0.011298406399999999	0.07502773759999999	-0.0087203375	0.028812362799999998	-0.0617662847	0.0827150023	0.0190248418	-0.0500577131	0.015843308	-0.0071754209999999995	0.19027558519999999	-0.1541140283	-0.010606352099999999	-0.024125670099999996	-0.1456519583	0.1397002875	0.24713216079999997	-0.0362766931	-0.0121879478	-0.011546086399999999	0.0008140982	-0.0023942969	-0.1051539291	0.14544093560000002	-0.0064727739	0.0808550779	0.022185032099999998	-0.0882426989	-0.0394852005	0.050162987699999995	0.058558688399999996	0.1237282133	0.026361953900000002	0.11180069349999999	-0.032709032	-0.1068475308	-0.0949255548	-0.0480552266	0.1428661843	-0.1064689664	-0.0295371614	0.11866875539999999	0.1251590659	-0.1447355799	0.0202932704	0.1408033972	-0.1259339943	0.023846505	0.1170219574	0.033296373	-0.0516285079	-0.11743560550000001	-0.0373553628	-0.09515207699999999	0.1352747767	-0.0549776054	0.1253903276	-0.0714069841	-0.0232774891	0.036356357799999996	-0.1136859343	-0.033413201000000003	-0.1264280477	0.0202896435	0.045125001799999995	-0.1591254456	0.08637164929999999	0.1096470573	0.041432588799999996	-0.0779568192	-0.0580033188	0.12859404060000001	0.1495599656	0.1601564912	-0.09277868369999999	0.05748200110000001	0.09121116160000001	0.10878399820000001	0.11934271980000001	0.112315068	0.1009072399	-0.00892309	0.009523110000000005	9.068962407210004e-05	7.96215351481e-05	0.07538639999999999	0.13532660000000002	0.01831328866756	0.0056831093049599995	-0.0180967	0.04652600000000002	0.002164668676000002	0.00032749055088999996	0.0026742	-0.00095756	7.151345639999998e-06	9.169211536000002e-07	0.00176838	0.00026238999999999993	6.884851209999998e-08	3.1271678244e-06	-0.000309423	-0.00033125930000000003	9.574259292899998e-08	1.0973272383649002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28973.02734375	-128.412109375	16489.669834136963	839436313.4616853	21199.126953125	-18.58984375	345.58229064941406	449402983.5747109	20578.349609375	-72.552734375	423468472.6456642	5263.899265289308	1.423246	23.333309	0.09607672	-0.013857719099999999	0.2142312227	0.14947643929999999	0.0424737924	0.18746750469999998	0.06103888070000001	0.06501965929999999	-0.12215997390000001	-0.12298092099999999	-0.1500807963	-0.1383875055	-0.1290824366	0.022907079500000004	-0.044381031900000006	0.0066062423	-0.0632071504	0.0782206739	-0.0208072444	0.017240290800000002	-0.049399701399999996	-0.0169296196	-0.1672843469	-0.1872938814	-0.018627420500000002	0.1979666103	0.012187165500000001	0.0389612519	-0.12361701550000001	0.0268424617	0.1870418785	-0.0919284992	-0.0962045725	0.0500341333	-0.1440696808	0.0324849268	-0.053085420700000004	0.0535103806	0.027025882	0.0434386096	-0.0117533106	-0.074548819	0.1564356327	0.0736478299	0.0764281731	-0.0083643125	-0.0197526022	-0.0717949002	0.030543652200000007	-0.16603161449999998	0.1860808154	-0.0920197873	-0.0798450542	0.0532919143	0.013198585700000001	-0.0738707218	-0.1869790809	-0.0583529388	-0.0524827809	0.1395106908	-0.00745004	0.0767870318	0.16860214989999994	0.11584146699999999	-0.0715218631	0.1066000633	0.0356250625	-0.119329369	-0.0835010975	-0.0531937388	0.10402265109999999	-0.0607143537	0.015254665	0.1538932839	-0.011366549299999999	-0.0979976073	0.08391317390000001	0.0807834885	-0.045441044800000004	-0.0396106273	0.1295675332	-0.0292323872	0.1596078253	0.0659107384	-0.0426951804	-0.145956471	0.0022322487	0.1010033642	-0.0611466659	0.1136126341	0.1644482739	0.0139134076	0.1065548158	0.0168550617	0.016136538500000002	0.1120018958	-0.0105852672	-0.1245637924	0.071829216	0.11875383099999999	0.1100111431	0.0959136145	-0.00890832	1.476999999999902e-05	2.1815289999997103e-10	7.935816522240002e-05	0.0323108	-0.043075599999999985	0.0018555073153599996	0.00104398779664	0.00156901	0.01966571	0.0003867401498041	2.4617923801e-06	0.00288229	0.00020809000000000016	8.3075956441e-06	4.3301448100000083e-08	0.00152553	-0.00024285	5.8976122499999986e-08	2.3272417809e-06	-9.39502e-05	0.0002154728	8.82664008004e-09	4.642852753983999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
