name	intensity-avg	volume
Left-wm-bankssts	98.67200000000001	2716.5
Left-wm-caudalanteriorcingulate	99.7331	2963.1
Left-wm-caudalmiddlefrontal	95.9378	7993.1
Left-wm-cuneus	92.26	3307.8
Left-wm-entorhinal	82.9421	662.5
Left-wm-fusiform	92.0154	7033.3
Left-wm-inferiorparietal	98.7772	8899.2
Left-wm-inferiortemporal	91.2631	6020.6
Left-wm-isthmuscingulate	101.6342	3610.3
Left-wm-lateraloccipital	92.7895	11923.2
Left-wm-lateralorbitofrontal	95.6342	6302.9
Left-wm-lingual	86.8937	4917.5
Left-wm-medialorbitofrontal	95.2484	4111.9
Left-wm-middletemporal	91.8268	5781.5
Left-wm-parahippocampal	92.6733	1491.9
Left-wm-paracentral	96.46600000000001	4517.3
Left-wm-parsopercularis	96.6525	2794.0
Left-wm-parsorbitalis	88.9593	1102.1
Left-wm-parstriangularis	96.3989	3258.4
Left-wm-pericalcarine	85.7035	3489.2
Left-wm-postcentral	93.25399999999999	6845.3
Left-wm-posteriorcingulate	100.3646	4781.2
Left-wm-precentral	95.8293	14284.9
Left-wm-precuneus	99.1127	11011.1
Left-wm-rostralanteriorcingulate	99.0524	2298.9
Left-wm-rostralmiddlefrontal	97.1668	13013.7
Left-wm-superiorfrontal	94.3675	20721.9
Left-wm-superiorparietal	98.4011	14601.1
Left-wm-superiortemporal	96.7816	8806.6
Left-wm-supramarginal	99.5837	10253.4
Left-wm-frontalpole	90.3368	285.3
Left-wm-temporalpole	79.2847	460.2
Left-wm-transversetemporal	97.3715	714.9
Left-wm-insula	94.7757	10086.5
Right-wm-bankssts	99.7491	2567.3
Right-wm-caudalanteriorcingulate	102.5758	2597.0
Right-wm-caudalmiddlefrontal	95.8139	8492.0
Right-wm-cuneus	91.5998	2727.8
Right-wm-entorhinal	80.1207	590.4
Right-wm-fusiform	91.1974	6379.7
Right-wm-inferiorparietal	97.9505	11103.4
Right-wm-inferiortemporal	89.0761	5933.7
Right-wm-isthmuscingulate	100.947	3415.3
Right-wm-lateraloccipital	93.693	12910.4
Right-wm-lateralorbitofrontal	94.2187	7542.8
Right-wm-lingual	87.8992	5807.7
Right-wm-medialorbitofrontal	94.1808	4013.1
Right-wm-middletemporal	90.7723	6541.0
Right-wm-parahippocampal	89.3502	1265.2
Right-wm-paracentral	95.2501	4462.2
Right-wm-parsopercularis	98.4708	3534.1
Right-wm-parsorbitalis	86.8896	1227.5
Right-wm-parstriangularis	94.4804	3207.7
Right-wm-pericalcarine	88.1788	3680.0
Right-wm-postcentral	92.3518	7090.6
Right-wm-posteriorcingulate	99.4716	4436.8
Right-wm-precentral	93.2073	11165.8
Right-wm-precuneus	98.04899999999999	10808.7
Right-wm-rostralanteriorcingulate	104.9303	2112.2
Right-wm-rostralmiddlefrontal	95.7639	15937.1
Right-wm-superiorfrontal	93.5314	20167.4
Right-wm-superiorparietal	98.4936	14105.7
Right-wm-superiortemporal	94.4976	6846.9
Right-wm-supramarginal	99.9566	9386.2
Right-wm-frontalpole	86.6552	379.4
Right-wm-temporalpole	81.9159	640.8
Right-wm-transversetemporal	98.414	646.1
Right-wm-insula	93.5968	9346.5
Left-UnsegmentedWhiteMatter	100.3876	33700.5
Right-UnsegmentedWhiteMatter	100.3309	35601.1
