csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
32464.845703125	n/a	n/a	1053966206.5277137	19398.216796875	n/a	n/a	376290814.8985634	19530.296875	n/a	n/a	381432496.0256348	n/a	n/a	n/a	-0.008488649499999999	-0.0367153736	-0.059920017	0.0433074471	-0.1162729841	0.0220320452	-0.1438478667	0.09811162279999999	-0.0140658848	0.0732244667	-0.13174506060000002	0.1038104652	-0.0706209582	0.057283062300000014	0.0074849138	-0.0876006729	0.058972062400000004	-0.1409576233	0.05432501730000002	-0.0891476852	0.0324918819	-0.1203952251	0.0832419865	-0.0390994629	0.1038629327	-0.1526270364	0.1028121633	-0.1606404216	0.0780124449	-0.18344300309999997	0.0071717284	0.19529081339999999	-0.0886685722	0.0110766683	0.0504195851	-0.028781271400000006	-0.05389423980000002	0.10035620740000001	0.0304872329	-0.0117849553	-0.0472516169	0.0405340665	-0.06442752269999999	0.1225313502	-0.023015904	-0.04771765769999999	0.10921938279999999	-0.14390955460000002	0.0956383756	-0.0203710121	-0.0186671798	0.1003025435	-0.056481625099999995	0.0024555094	-0.0780301154	0.0002220673	-0.0966347216	0.0409162808	-0.0208030935	0.079531698	-0.13077807689999998	0.050163672	-0.0622379204	0.13906430849999998	-0.0030394797999999997	0.0336610227	-0.0284401864	0.029774859	-0.0653425433	0.1500474714	-0.0295249259	-0.0038297787	-0.1100468841	0.18680020420000001	-0.0249647516	0.0442022586	0.0477175071	-0.011843328799999999	-0.1213290417	0.0575413033	0.1145316845	-0.021723476000000002	-0.0376719933	0.0353626953	0.0468706313	0.0252871486	0.1217078847	0.1216831682	0.1216419777	9.04226e-05	n/a	8.17624659076e-09	n/a	-0.0151002	n/a	n/a	0.00022801604004000004	-0.0209328	n/a	n/a	0.00043818211584	-0.000436106	n/a	1.9018844323599998e-07	n/a	-0.000516291	n/a	2.66556396681e-07	n/a	-0.000480142	n/a	n/a	2.30536340164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32261.484375	-203.361328125	41355.82977676392	1040803374.0783694	19378.9296875	-19.287109375	371.9925880432129	375542915.8330689	19514.88671875	-15.41015625	237.4729156494141	380830803.64564514	0.755707	13.701346	0.0918941174	0.006362621800000001	-0.0774552816	-0.0679087654	0.13294433390000002	-0.1170770472	0.0265995906	-0.1060487342	-0.0141131102	-0.121432795	0.0339705611	-0.029045863300000002	0.051494393799999996	-0.0519945067	0.1433923634	-0.0639958805	-0.0280101213	0.0123133316	-0.0144492574	0.0100873618	-0.0917696049	0.015067273700000001	-0.1988110009	-0.0758960419	-0.0017601048	0.0683441876	-0.0703533474	-0.1001016698	-0.0657528231	0.0363672985	-0.08569152810000001	-0.0401662146	0.10739859759999999	-0.0906146914	0.0796276261	0.12160992890000001	-0.0137467234	-0.0396574886	-0.0421073691	-0.007694995899999999	-0.0089020844	-0.11519140550000001	0.0390748338	-0.0030876373	-0.0253168709	-0.0428605231	-0.0647754368	0.1541555363	-0.1132092221	0.11534129720000001	0.07412792259999999	0.0394993304	0.0462538517	0.08791630560000001	-0.0024415076	-0.0456832021	0.0158569693	-0.08462289810000001	0.0131844397	0.038113	-0.1137868801	-0.0573520062	-0.047686251	-0.0717278707	0.07814465059999999	-0.1020582558	0.1256502042	0.030962625299999998	0.0571361626	0.0250197612	0.022062932200000003	0.08587636480000001	0.0757485976	-0.01573019	0.0316178716	0.019679266299999998	-0.0280178077	0.060995231500000004	0.10578980199999999	-0.13561571	-0.0796142892	0.010912090400000001	-0.12824629869999998	-0.1481769544	-0.007321073000000002	0.1276396432	0.08757568380000001	0.1216419777	0.12141962949999999	0.12104935019999999	0.0135601	0.0134696774	0.00018387631201	0.0001814322092600708	-0.0310559	-0.015955700000000003	0.00025458436249	0.00096446892481	-0.0141722	0.006760600000000001	4.570571236000001e-05	0.00020085125284000004	-0.0007850799999999997	-0.0003489739999999998	6.163506063999996e-07	1.2178285267599983e-07	-0.00074244	-0.00022614900000000006	5.512171536e-07	5.1143370201000014e-08	5.88978e-05	0.0005390398	2.9056390598404e-07	3.4689508448399997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32359.03125	97.546875	9515.392822265623	1047106903.4384766	19381.341796875	2.412109375	5.8182716369628915	375636409.84729385	19538.240234375	23.353515625	545.3866920471191	381742831.45615005	0.761162	13.800251	0.05211851000000002	0.0160891788	-0.0589371979	-0.04300778809999999	0.0382860436	0.17659939289999999	0.0677818169	-0.0413110781	-0.0124876021	0.077887093	0.015052381799999999	0.023178366000000002	0.051744913600000005	-0.0779857093	0.0702159303	-0.08559363019999999	-0.0050671688	0.006549552199999999	-0.061216842699999996	-0.0187972504	-0.0263423634	0.0035923965999999996	-0.1154970272	-0.19238324780000002	0.052718244299999995	0.07253872019999999	0.0237597202	0.020978669199999998	-0.0470704239	0.0616205263	-0.0307789647	0.0400729285	-0.0847322189	-0.0211902814	0.0080401466	0.08591656550000001	0.08607019689999999	-0.0273809539	0.1029894267	0.0612682307	-0.0260908033	-0.0430297716	0.0353106606	-0.0516545488	-0.0028933696999999996	-0.0580522717	-0.0466113971	0.0668277758	0.17331313010000002	0.037094994	-0.09270404039999999	-0.07054506370000001	0.0295448611	0.0244273998	-0.0317811368	-0.052293254299999994	-0.0453554882	-0.0035219971000000007	-0.0947278043	-0.07367006450000001	-0.0801124274	-0.09598452240000001	-0.0688899767	-0.0444283205	0.04856999769999999	-0.0578912671	0.006252323299999999	0.058554003099999995	-0.0130903149	-0.0363642599	-0.0699859094	0.09510792650000001	0.0091045535	0.011286995400000001	-0.0546672089	-0.0265162721	-0.0819350819	-0.06435176179999999	0.0298897596	0.0362679595	0.010618801899999999	0.042955422	-0.1066956798	-0.0505607109	0.12967243650000002	0.0403809214	-0.0554888416	0.1215101995	0.120893123	0.1198669825	0.0195004	0.005940300000000001	0.0003802656001600001	3.5287164090000013e-05	-0.0182831	0.012772799999999999	0.00016314441984000005	0.00033427174561	-0.0301942	-0.016022	0.00025670448400000003	0.00091168971364	-0.0005935609999999999	0.0001915189999999998	3.523146607209999e-07	3.6679527360999916e-08	-0.000745415	-2.975000000000005e-06	5.55643522225e-07	8.850625000000028e-12	0.000212072	0.0001531742	2.346233554564e-08	4.4974533184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32363.275390625	4.244140625	18.01272964477539	1047381594.0094336	19386.279296875	4.9375	24.37890625	375827824.9764442	19548.76953125	10.529296875	110.86609268188477	382154390.18592834	0.7373889999999999	13.369227	0.060212450000000015	0.0172413422	-0.0309397329	-0.04200530400000002	0.022459735499999998	0.17616931170000005	0.08258720929999999	-0.0025334678	0.0400048449	0.0792999466	0.0249458294	0.0362003666	0.0627122912	0.0394976363	0.0389736348	-0.0421363396	-0.013853761000000001	-0.0065018591	0.0246956958	-0.1698479604	0.0857329352	0.0143570325	0.0603308704	-0.1356870939	0.0620553469	-0.0770341963	-0.0719799337	-0.0444057014	0.0710973322	-0.046869868200000005	-0.0097755098	0.0561790481	0.0894487157	0.24089794469999998	-0.049481213899999994	-0.031683537000000005	0.0364978109	-0.048650373200000006	0.0828363978	-0.1155716084	-0.015219833500000004	-0.035784671000000004	0.0313760862	-0.1015687028	0.0068475249	-0.0201675157	-0.0418286908	0.034687676	0.183180028	-0.000414407	-0.0667831908	-0.07073521519999999	-0.0413852872	0.0393825185	0.1254024855	-0.0015384657000000002	0.0671822327	0.0218702216	-0.051721235899999995	0.0048451194	-0.1706786793	-0.0468238012	-0.0120914061	0.0222820071	-0.0392808767	0.0427037436	-0.12670018800000002	0.1585899092	0.045713032599999995	-0.06730956860000001	-0.0782462463	-0.0372611623	0.2696959519	-0.0602029254	0.0026068058	-0.09133219880000001	0.25250976280000004	0.0933564276	-0.1184312484	0.0477320711	-0.1443086826	0.0098096166	0.2585029725	-0.020727950800000002	-0.046434489100000004	-0.09051914039999999	-0.024877660899999997	0.1213126213	0.12010478890000001	0.1181006348	0.0195085	8.100000000000466e-06	0.0003805815722500001	6.561000000000758e-11	-0.0358524	-0.0175693	0.00030868030249	0.00128539458576	-0.019089	0.011105200000000004	0.00012332546704000005	0.000364389921	-0.000944504	-0.00035094300000000004	8.92087806016e-07	1.2316098924900004e-07	-0.000535466	0.00020994900000000007	2.86723837156e-07	4.407858260100003e-08	0.000281777	6.970499999999997e-05	4.858787024999998e-09	7.939827772899997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32360.767578125	-2.5078125	6.28912353515625	1047219278.2454262	19420.32421875	34.044921875	1159.0567054748535	377148992.7613678	19615.064453125	66.294921875	4395.0166664123535	384750753.500248	0.8778889999999999	15.91656	0.09468696499999996	0.062233600199999996	-0.03792526	-0.0653590251	-0.0007368909	0.11714346029999999	0.0784304826	0.0506777548	-0.0621349604	0.0168525371	0.007909388	0.0238928542	-0.08513501289999999	-0.007134069	0.1364522263	-0.0158879159	0.1464940746	-0.0210314092	-0.0068378336	0.0018227884	0.0327328219	0.0322097799	-0.064319834	-0.0168599481	-0.132148517	-0.0162326924	-0.1285168059	-0.08468421570000001	0.06494750120000001	0.1568726638	0.08539111699999999	-0.1798050982	-0.06024501230000001	0.052700287900000004	-0.0239643646	0.08166984099999999	0.0892774873	0.0896642627	-0.0342951638	-0.0369076846	-0.0555834404	-0.047279126500000004	0.06702587089999999	-0.0393964281	-0.0795375652	-0.0741309974	-0.0611635926	-0.022738408199999997	0.13475399710000002	0.02828068	-0.0355419274	0.013166628500000001	-0.0811166742	0.0686459107	-0.0570611168	-0.051859824400000004	-0.0208462706	-0.1103988012	0.1315723929	-0.0601910117	-0.046894081	0.047394421799999996	-0.09126544560000001	0.0538879149	0.0277118433	-0.1505294299	-0.1003057186	0.2101713599	-0.007621000300000002	-0.0612127684	0.1246783519	0.1328471177	0.026289192700000002	0.12031037689999999	-0.0333755378	-0.006261220400000001	-0.0245459132	-0.0377832936	-0.0719043585	-0.0008991953	-0.0184781799	-0.0627760663	0.038869895	0.1025747825	-0.1206992659	0.1097063443	-0.1414465456	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0116087	-0.007899800000000002	0.00013476191569000001	6.240684004000003e-05	-0.0733013	-0.0374489	0.00140242011121	0.00537308058169	-0.000114585	0.018974415	0.00036002842459222485	1.3129722225e-08	-0.0008487239999999999	9.578000000000006e-05	7.203324281759998e-07	9.173808400000012e-09	-5.5797e-05	0.000479669	3.113305209e-09	2.30082349561e-07	0.000249949	-3.182799999999997e-05	1.013021583999998e-09	6.247450260100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32373.703125	12.935546875	167.3283729553223	1048056654.0256348	19456.404296875	36.080078125	1301.7720375061035	378551668.163456	19699.65625	84.591796875	7155.77209854126	388076456.36816406	0.912714	16.547962	0.14122946499999994	0.059546423700000004	0.0289397687	-0.027572395	-0.059581547400000004	-0.00024631509999999997	0.0743207707	0.1076455231	-0.0706591113	-0.0045747767	-0.0455075312	-0.028839487900000002	-0.0575081337	-0.1411558949	0.0682863704	0.0367116505	0.0042758468	-0.0463335822	-0.0331655101	0.0106502996	0.0040083171	0.018843992	-0.0199830579	0.10716653779999999	0.0682976567	0.09183597339999999	-0.1664929523	0.2211755903	0.055232791399999995	0.0006680511	0.1204965066	-0.0480470838	0.06990676629999999	-0.0662629113	0.0664223627	0.0307173311	-0.0829816667	-0.1026802163	-0.0506897775	-0.0224596384	-0.038178122200000005	0.012386774199999999	0.10837723640000001	-0.046416378700000004	-0.12441632130000001	-0.1091286353	-0.0395104176	-0.1058249092	0.0295763674	0.033069125299999995	-0.010981100300000001	0.0230479295	-0.0016503311	0.07996492570000001	-0.0649734225	-0.0958467703	-0.06185387	-0.037919027	0.082762588	0.0335156638	0.0692040149	-0.0737987817	0.0300161326	-0.1603732611	0.1098115334	-0.040368988700000004	-0.100085069	0.0417192289	-0.0448250186	-0.07136127889999999	0.0666731807	-0.20701809629999998	-0.0704156549	0.07988548969999999	-0.0025224899	0.0737088174	0.0638157159	0.0285756645	-0.0421446362	-0.16881430460000002	-0.1097814494	0.1296418148	-0.1367024664	-0.0201649623	-0.0211205037	-0.0308631883	0.1330709108	0.1207205288	0.11775003070000001	0.11285322490000001	0.025107	0.0134983	0.000630361449	0.00018220410289000006	-0.024516	0.0487853	0.0023800054960900004	0.000601034256	-0.0532389	-0.053124315	0.002822192844219225	0.0028343804732100003	-0.00106408	-0.0002153560000000001	1.1322662464e-06	4.6378206736000037e-08	-0.000168353	-0.00011255599999999997	2.8342732608999998e-08	1.2668853135999996e-08	0.000438468	0.000188519	3.5539413361000003e-08	1.92254187024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32557.22265625	183.51953125	33679.418350219734	1059972747.0886383	19466.904296875	10.5	110.25	378960362.9036904	19694.6484375	-5.0078125	25.07818603515625	387879177.0767212	1.152218	20.890278	0.13624835	0.1093903802	0.1210866085	-0.0708792288	-0.13980739890000002	0.0154182732	0.057462699299999996	0.09098346410000001	-0.0102488363	-0.0141240375	-0.058759663399999995	0.0296532166	0.0376528972	-0.0800766956	0.0263854542	0.1085009051	-0.0870477002	-0.058066382699999995	0.006882826999999999	-0.0656615883	-0.11443028109999999	-0.09201171679999999	-0.0152849554	0.1776752302	0.1286133849	0.0354047344	-0.0737982196	0.0899279854	0.011368443899999999	0.1467076596	-0.0355960992	-0.0607558283	0.0670583885	0.134623779	-0.1165749119	-0.127995025	-0.1368471441	0.0283026413	-0.0383615837	-0.0460457125	-0.08780046220000001	0.10189359390000001	0.0615639745	-0.09226203359999999	-0.062280666900000003	0.0182481757	-0.0819515088	-0.16412605789999998	0.0302701781	-0.0207012107	-0.011850786200000001	-0.0370660258	0.0126652955	0.0062254562	0.08787707800000001	-0.0380083132	-0.1207984539	-0.0429295525	0.050102015300000004	-0.0040759572	-0.019301268400000002	-0.134856948	0.086630457	-0.1083470839	0.0122539217	0.033932105	-0.1186647169	-0.057616546	-0.0026588419	0.0099912433	0.09542966619999999	0.067279563	0.014036076299999999	-0.0050862241	0.212249875	-0.0811327077	0.0006667816000000001	0.1767611664	0.0210015227	-0.0017061354999999999	-0.05029102480000002	-0.0184642889	-0.0644012132	-0.0142643573	-0.2270990114	0.0364945877	0.0864473325	0.120326335	0.1161887065	0.1093977275	0.0195083	-0.0055987000000000025	0.00038057376889	3.134544169000002e-05	0.0269951	0.0515111	0.00265339342321	0.0007287354240099997	-0.011695700000000002	0.0415432	0.0017258374662399993	0.00013678939849000004	-0.000416562	0.000647518	1.7352389984399998e-07	4.19279560324e-07	-0.000216979	-4.862600000000002e-05	4.7079886441000007e-08	2.364487876000002e-09	0.000382705	-5.576300000000002e-05	3.109512169000002e-09	1.46463117025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32586.888671875	29.666015625	880.0724830627441	1061905313.3131752	19462.453125	-4.451171875	19.812931060791016	378787081.6428223	19774.9296875	80.28125	6445.0791015625	391047844.1455689	1.227625	22.25745	0.145757085	0.11158718599999999	0.1395792344	-0.0614298956	-0.1297402945	-0.027018996099999998	0.0899203559	0.0374153732	-0.0492651141	0.0375785496	-0.0302500797	-0.00205008	0.0299545063	-0.0230585271	0.0963682998	0.0920691677	0.0473281178	0.0403367321	-0.03158026	0.0644969343	-0.08888440660000001	0.0800949266	0.1571448995	0.10871637990000001	-0.057192281	-0.09508564289999999	0.024131244500000003	0.0138242533	-0.1299897859	-0.0050553306	-0.0137097495	0.1174848392	0.0725193967	0.049474117699999993	0.032325353700000004	-0.0949144625	-0.11158327400000001	0.1542064876	0.0825349601	-0.0077445256000000014	-0.1056785009	0.0974334983	0.1255180556	-0.0200415272	-0.0302636198	0.024426072799999997	-0.0680139405	-0.1478723613	-0.010604933799999999	0.0609009578	-0.04314491	-0.0589259968	0.0090734439	0.014901428999999999	0.027342772	0.011678790900000001	0.0405276828	-0.0876680425	0.0672437881	0.1477761964	-0.0198470458	0.006871553000000001	-0.039279258	0.0630058575	-0.0037284073999999997	0.13672762119999998	-0.0431004192	-0.0711322092	-0.05322708	-0.057265495199999995	0.0918903338	0.10115832039999999	-0.0420521996	-0.08495389	0.0157409607	-0.1736192886	0.10825430119999999	-0.0665493125	-0.1062336697	0.0062393201	-0.0072814243	-0.17990089620000002	-0.130806829	-0.056159065	0.0672270033	0.0415657801	-0.0428740046	0.1198669825	0.1143757435	0.10540925529999999	0.00174052	-0.01776778	3.0294098704e-06	0.0003156940061284	-0.0234918	-0.0504869	0.0025489270716100004	0.00055186466724	0.00444631	0.016142010000000002	0.00026056448684010005	1.97696726161e-05	-0.000858123	-0.000441561	7.36375083129e-07	1.9497611672100004e-07	0.000257709	0.000474688	6.641392868099999e-08	2.2532869734400002e-07	7.17461e-05	-0.0003109589	9.669543748921e-08	5.147502865209999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32630.947265625	44.05859375	1941.159683227539	1064778719.4519997	19424.578125	-37.875	1434.515625	377314235.3342285	19722.537109375	-52.392578125	2744.9822425842285	388978470.03067404	1.068321	19.369194	0.1502108099	0.11935029970000001	0.1869014359	-0.0644922832	-0.1179368367	0.0529638514	0.0849121212	0.0367119359	0.014526847800000001	-0.09637713349999999	0.0299752361	0.11592455019999999	0.0729488051	0.0334701909	0.0051140557	0.12336902970000001	-0.042412591799999996	-0.074820466	0.1486302858	0.042253252000000005	-0.18475937690000002	0.0185958549	0.0263328541	-0.17234104879999998	-0.0279269304	-0.1380754784	0.0439989973	-0.0373153553	-0.0505364583	-0.0339548487	0.058295983899999994	0.015666798899999997	0.0486848421	0.048528484299999994	0.0020608801	-0.0984385841	0.0529482432	0.0480659792	0.10669788109999999	0.0015085413	-0.1025469331	0.1679663778	0.07395863849999999	-0.0696336394	-0.0030799404	0.1192132527	-0.0748851899	-0.1074656537	0.07563080330000001	-0.0150692177	0.0889227287	-0.0284169966	-0.0199124242	-0.04539963019999999	0.1151456775	0.051237849	-0.0455356208	-0.0786095876	-0.10159942820000001	0.18576050300000002	-0.1214824078	0.012214010800000001	-0.0022993085	0.0421153367	-0.1043263649	-0.06766178240000001	0.0732600815	-0.052281376799999994	0.035350988300000004	-0.1802889025	-0.055782558499999996	0.146490614	-0.0631357059	0.0347295671	-0.0758151664	0.0180367104	0.0723302048	0.053654606699999996	0.1335133316	0.0408937764	0.0808687409	0.0033511295	0.0633090194	0.0519029808	-0.0908382392	-0.0479172687	-0.107430681	0.11934271980000001	0.112315068	0.1009072399	-0.007292469999999999	-0.00903299	5.318011870089998e-05	8.159490834009999e-05	0.050770800000000005	0.07426260000000001	0.005514933758760002	0.0025776741326400004	-0.024254	-0.02870031	0.0008237077940961	0.0005882565159999999	-0.000416562	0.000441561	1.7352389984399998e-07	1.9497611672100004e-07	1.47702e-07	-0.000257561298	2.1815880804000003e-14	6.633782222744482e-08	0.000136922	6.517590000000002e-05	4.2478979408100035e-09	1.8747634084000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32551.345703125	-79.6015625	6336.408752441406	1059590107.0843543	19433.048828125	8.470703125	71.75281143188477	377643386.7562904	19754.912109375	32.375	1048.140625	390256552.449131	1.045336	18.952457	0.13301582509999998	0.0257653166	0.1395503726	-0.0094072395	-0.09300658310000001	0.08851136849999999	0.1300945295	0.0179789484	-0.0091558337	-0.0137695254	0.013650438700000002	0.0272938527	0.0320859969	0.09080186650000001	-0.0392522166	0.12405000390000001	-0.0532442675	0.09279383140000001	-0.0330158495	-0.0701736179	-0.036078675299999995	0.1030357407	0.048971735499999995	0.06819927769999999	0.021532272	-0.013187535700000001	0.011419463799999998	-0.12671662390000002	0.0087247377	-0.013585739199999999	-0.0279460479	-0.050320397999999995	-0.0355721093	-0.08562937359999999	0.0754436248	0.0225140944	0.1294441075	0.0156827842	-0.0746496844	-0.20660077829999998	-0.0297487716	0.11021448539999999	0.0931388123	-0.0627497348	0.0165387675	0.0346854783	-0.0003337405	-0.0879117964	0.12413378119999999	0.0393544199	-8.706620000000001e-05	-0.0104009059	-0.0778399414	0.0399311033	0.0283647857	0.048291786399999995	0.0554556695	-0.04820907519999999	0.0822066132	0.1631095989	-0.0060257968	-0.039198555499999996	0.0967026599	-0.0580181075	-0.0103309766	0.11345445900000001	-0.0257821871	0.0451551655	0.08470744890000001	0.1242160041	-0.0303650553	0.0820879799	-0.0067661777	0.0353411461	0.0058541416	0.0396510221	-0.0203177859	-0.09913663119999999	0.0226457529	0.0437472109	0.0533246361	-0.0321047175	0.0833037143	-0.0478297596	0.1333499856	0.14290553779999998	0.0197015457	0.11875383099999999	0.1100111431	0.0959136145	0.00168389	0.00897636	2.8354855321e-06	8.057503884959999e-05	-0.00149318	-0.05226398	0.0027315236054404	2.2295865124e-06	-0.0517881	-0.027534100000000002	0.0007581266628099999	0.00268200730161	0.00033715300000000003	0.0007537150000000001	1.1367214540900002e-07	5.680863012250001e-07	-0.000130965	-0.000131112702	1.7151831225e-08	1.7190540625740806e-08	0.000136922	0.0	0.0	1.8747634084000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
