csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
33726.625	n/a	n/a	1137485233.890625	20682.572265625	n/a	n/a	427768795.5228005	21214.69921875	n/a	450063462.9420319	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-8.10222e-06	n/a	n/a	6.56459689284e-11	0.017034599999999997	n/a	0.00029017759715999986	n/a	-3.70837e-06	n/a	n/a	1.3752008056900002e-11	-0.000161201	n/a	n/a	2.5985762400999997e-08	-0.000375833	n/a	n/a	1.41250443889e-07	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33622.421875	-104.203125	10858.291259765623	1130467252.7404785	20642.779296875	-39.79296875	1583.4803619384766	426124337.0994911	21218.953125	4.25390625	450243971.72094727	18.095718383789066	1.387646	26.625505	0.08728774559000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-9.99643e-06	-1.8942100000000003e-06	3.588031524100001e-12	9.99286127449e-11	-0.0146018	-0.031636399999999995	0.00021321256324000003	0.0010008618049599995	-4.10975e-06	-4.0138e-07	1.6110590439999995e-13	1.68900450625e-11	0.000111954	0.000273155	7.461365402499998e-08	1.2533698116e-08	0.0004639930000000001	0.0008398260000000001	7.053077102760001e-07	2.1528950404900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33525.6484375	-96.7734375	9365.098205566406	1123969103.1548462	20628.958984375	-13.8203125	191.00103759765625	425553948.779026	21165.623046875	-53.330078125	447983598.96240616	2844.0972328186035	1.3333549999999998	25.583803	0.09055388322	-0.18270369179999998	0.0453328063	-0.06647593730000001	-0.024443785099999997	0.0009960646	-0.0619946961	0.09222695789999999	-0.1280104161	-0.18839932410000002	0.19914640329999997	-0.0992779015	0.0530462784	-0.036958536	0.0124987969	-0.0804330579	0.07830307780000001	0.0149986857	-0.034538499900000005	0.14611291699999998	-0.1061045206	0.0110664527	-0.0455473575	0.0005517636	-0.0293798881	0.0456775163	-0.0018736726999999999	0.192450423	-0.010153286899999999	0.047821647099999996	-0.0801262932	0.0088587744	0.006870478199999999	-0.0190888068	0.2674962332	0.013932768100000001	-0.044980034599999996	0.0408496427	0.0118604943	0.0054009235	0.0374388027	0.0904255691	-0.2416939209	-0.09237386130000001	-0.075398115	-0.0025087418	0.21914809640000002	-0.0648545768	0.046471232599999995	-0.01284501	-0.0376304346	0.0295441279	-0.022569759900000003	0.1237121032	-0.0473264709	0.3195296559	-0.0366501648	0.0090504854	-0.0201137164	0.0451732144	-0.05291701	0.0303424093	0.1251667333	-0.015383113200000001	0.11091115609999999	-0.038849714	0.0091039929	-0.0051815001	0.0627938959	-0.09009944689999999	0.1409387769	-0.07930438349999999	0.028557905699999997	-0.0973734675	0.026921025499999997	0.022959247000000002	-0.0737780557	0.17632818460000002	-0.1427756024	0.0751288088	0.08836538029999999	-0.0151006446	-0.033064332099999996	0.1479512748	0.0125452906	0.0152068832	0.09186657150000001	-0.0176838037	-0.033371023199999995	-0.0730403758	0.1929461531	0.093328021	0.1226193154	0.12259365929999999	0.122550903	0.0	0.0	-2.41394e-05	-1.414297e-05	2.0002360042090003e-10	5.8271063236e-10	0.0164453	0.0310471	0.00027044789209	0.00096392241841	-0.0171507	-0.017146590250000003	0.0002940055572013952	0.0002941465104900001	0.000237214	0.00012526000000000006	1.569006760000001e-08	5.6270481796000004e-08	0.000186239	-0.0002777540000000001	7.714728451600005e-08	3.4684965121000014e-08	-0.000443907	-0.000443907	1.97053424649e-07	1.97053424649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33657.890625	132.2421875	17487.996154785156	1132853601.3244631	20632.236328125	3.27734375	10.740982055664062	425689175.899601	21138.640625	-26.982421875	446842127.4729004	728.0510902404785	1.600923	30.71776	0.1061301553	-0.1695140978	0.059767836	0.08312996339999999	0.05560002519999999	0.0949986125	-0.1301208558	0.12117060539999999	0.0381316458	-0.1594914351	0.15365103730000002	-0.0975831065	0.0398997306	-0.19022268350000002	0.0284462171	-0.08319137530000001	0.0749838069	0.0599552261	-0.07352997879999999	-0.0041521832	0.009759344100000001	0.16210153300000002	-0.1984551253	-0.0203606054	-0.0110061065	0.1745001002	-0.1041411009	0.141931225	-0.0471089246	0.1186914096	0.0841358401	-0.0509728648	0.1893122359	-0.0643363754	-0.105662429	-0.042292349699999995	0.0375506957	-0.1236727314	-0.10316559019999999	-0.0787530893	-0.0011681328	-0.012874134399999999	0.17460717969999998	-0.1101081283	-0.15766361369999998	-0.1269918329	0.06825352309999999	-0.0161094733	0.0236915673	0.070313031	0.0254177752	-0.0231557873	0.0933949675	0.0876314869	0.0539129387	0.27204724280000003	-0.0149273045	0.035627074700000004	-0.12041794380000001	-0.1271583097	-0.0199824735	-0.0058105379	0.1095764608	0.023877142599999998	0.1334057982	0.0850060918	0.054259448700000004	0.0987014905	0.032053737400000004	0.1347484534	0.1667209743	-0.0847595616	0.0136310561	-0.0395959056	0.1153697449	-0.0550625257	0.16409423050000002	0.025786976899999998	0.2110514668	0.068832062	-0.0133239668	-0.0058178946	-0.1346992752	-0.0898554049	0.10577301039999999	-0.0134822625	0.07780483769999999	0.209346132	-0.012635785900000002	0.0121420119	-0.10193793849999999	0.0023466476	0.122550903	0.1223201049	0.1219357633	0.0	0.0	-1.25148e-05	1.16246e-05	1.3513132516e-10	1.5662021904000005e-10	-0.008059399999999998	-0.0245047	6.495392835999997e-05	0.0006004803220899999	-1.91193e-05	0.017131580700000003	0.00029349105728061265	3.655476324900001e-10	0.000688292	0.000451078	2.0347136208399997e-07	4.7374587726400004e-07	0.0005808990000000001	0.00039466	1.5575651560000002e-07	3.37443648201e-07	0.0	0.000443907	0.0	1.97053424649e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33264.0	-393.890625	155149.82446289062	1106493696.0	20651.951171875	19.71484375	388.67506408691406	426503087.2055092	21039.09375	-99.546875	442643465.82128906	9909.580322265623	1.382541	26.527559000000004	0.073051877	-0.059789265599999995	0.0153031792	-0.0211603738	-0.0177355643	0.017746589	-0.0601023684	0.0362976436	-0.1026735649	-0.172668568	0.2390191073	-0.0735804878	0.09055015	0.0701362676	-0.054158535199999996	-0.0177565682	-0.056711080199999986	-0.1216879907	-0.103851336	0.0444817201	-0.0516077467	0.0693701742	-0.088262873	-0.0497551237	-0.0182957909	-0.10715937710000001	-0.1135386935	-0.1935496004	-0.0370085116	-0.1374920562	0.047842637400000006	-0.0273368891	-0.0623833799	-0.0017807085000000004	-0.0076688902	-0.0344147795	0.0074859407	-0.10860739380000001	-0.1297468816	0.0533906436	-0.14485516910000001	-0.054857115	-0.0452822055	0.05227496190000002	-0.0027833591999999996	-0.0151565806	0.0808182278	-0.0744016666	0.131128808	0.0196271113	-0.0028350203000000003	0.0099571628	-0.0400631696	0.14939276029999998	0.015497466299999997	0.2822443113	-0.0689564489	-0.0718099173	0.012973166699999998	0.0124726408	0.015188418700000001	0.1046624176	-0.0757414217	0.042937756900000006	0.045386398099999996	-0.0134318827	0.0217796531	0.0315085198	-0.0339173111	0.1239596689	0.051849592800000004	0.0415531595	-0.1718304822	0.0898130717	0.1221025051	-0.009448774699999999	-0.044526568499999995	-0.0733020106	-0.1476562495	0.014946308799999999	-0.051057282	-0.1098783015	-0.05365349	-0.020589714	-0.0541695349	-0.0435011392	-0.0044255035	0.0391129031	-0.2242532624	0.043341700700000006	0.032158777400000005	-0.1309636762	0.12241411630000001	0.1217736065	0.1207085716	0.0	0.0	0.0144594	0.0144719148	0.000209436317978459	0.00020907424836	0.0221426	0.030202	0.00049029473476	0.0009121608039999998	-3.12315e-05	-1.21122e-05	1.4670538883999995e-10	9.754065922499999e-10	0.0005260330000000001	-0.00016225899999999988	2.632798308099996e-08	2.7671071708900014e-07	0.000355086	-0.0002258130000000001	5.099151096900003e-08	1.26086067396e-07	-0.000179245	-0.000179245	3.2128770025e-08	3.2128770025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33514.4375	250.4375	62718.94140625	1123217520.9414062	20654.638671875	2.6875	7.22265625	426614098.6657143	21053.625	14.53125	443255125.640625	211.1572265625	1.136794	21.812283	0.1020959815	-0.09750836939999999	0.045114455	-0.0084898373	0.057723838300000004	0.0782369373	-0.1173457701	0.1204582951	0.0434906828	-0.0738910585	0.204338868	-0.1042213768	0.15010066960000001	0.0200868587	-0.0172537172	0.018046903	0.032981123	0.0424387875	-0.1152869084	-0.0007777543	-0.08362928509999999	-0.0197076672	0.2074278561	0.08741829699999999	0.010611134	-0.0578937358	0.0265827601	0.028506532400000006	0.0249380472	-0.044046434599999996	-0.0401432914	0.1132830665	0.1658693393	0.055169655	-0.10938378900000001	-0.1564676974	-0.013596348400000001	0.025487622400000003	0.0269238769	-0.0125195281	-0.0249951989	-0.0037618790999999997	-0.0038219506	0.0714214363	-0.09799762570000001	-0.06120258	0.0054000661	0.0856267868	0.0482272583	0.0599454066	0.0538840707	-0.033457752	0.12267325289999999	0.14866487220000002	0.1479263354	0.2595353962	-0.05639946570000001	-0.0123762688	0.047172434699999995	0.0087718287	-0.0217507285	-0.039804686400000004	0.0884198029	-0.0271236125	0.05978952980000001	-0.0383727761	-0.1287360927	-0.0828920425	-0.026730976200000003	-0.06649063820000001	-0.0494226258	0.086676849	-0.0010448893	0.0060093113	-0.0855781645	-0.0913472347	-0.0932107957	0.1287019889	0.0777137795	-0.009656061700000001	0.0299334582	0.1306356487	0.025786241	-0.0380188038	0.1083413751	-0.039932426	-0.1105091582	-0.0811456346	0.1342977605	0.00211954	-0.0326893486	-0.19820924969999998	0.1222090316	0.1209553836	0.1188754878	0.0	0.0	0.00899808	-0.0054613199999999995	2.9826016142399987e-05	8.09654436864e-05	-0.00276915	-0.02491175	7.668191722500001e-06	0.0006205952880625	0.047644	0.047675231500000005	0.002272927698578592	0.002269950736	0.000235139	-0.00029089400000000015	8.461931923600006e-08	5.5290349321000006e-08	0.00024794	-0.00010714600000000002	1.1480265316000003e-08	6.147424359999999e-08	-9.63314e-05	8.291360000000001e-05	9.27973862596e-09	6.87466506496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33239.53125	-274.90625	75573.4462890625	1104866437.7197266	20597.330078125	-57.30859375	3284.274917602539	424250006.3472328	20993.806640625	-59.818359375	440739917.2639504	3578.2361183166504	1.134012	21.758888	0.08368826	0.00040259730000000003	0.0377332909	-0.0711828912	-0.0535751908	-0.013179630500000001	-0.0696422934	0.0597479054	0.0195813373	0.0054907411	0.1398803086	-0.18523076100000002	0.0521314619	-0.0774895315	0.0303562646	0.13282079230000002	0.0035215658	0.1907176586	-0.0074282387	0.0163663905	0.0681344698	0.10784636119999999	0.215933017	-0.1637154727	0.0086631591	-0.0972861334	0.0035196755	0.0533613078	0.082798904	-0.0480253164	-0.0485960857	-0.0967052932	-0.0142716515	0.0049579578	0.022508359	-0.0142795424	-0.0639750632	-0.055153254000000006	0.0698438546	0.06404401950000001	0.18558179579999998	-0.1673992159	0.0387976099	0.099813283	0.0126437801	-0.0028734338	0.0141605752	0.0828296899	-0.0225261886	-0.0448685831	-0.0645316907	0.019793748	0.0443441653	0.0719247522	0.08907708560000001	0.1446532854	-0.0154216888	0.1576593492	0.0531482603	0.0284991488	-0.0615628213	-0.1786743757	0.1123938744	0.0440861231	-0.127377657	-0.12405143689999999	-0.0771673561	0.0765600743	-0.1150044027	-0.0164015312	-0.09385434029999999	0.050867212	0.1637034856	-0.0017769317	0.1657334467	0.0387460557	-0.0189500398	-0.1006803278	0.100009852	0.1360806526	-0.0201026827	0.1024990702	0.1234222178	0.08090118639999999	-0.2104356309	-0.028218132200000006	-0.0110879118	-0.0755713073	0.0083876806	0.057019705199999986	-0.0036724529	-0.09957566109999999	0.1219357633	0.1198672619	0.11644571279999999	0.0	0.0	0.0060578	-0.00294028	8.6452464784e-06	3.669694084000001e-05	0.0453372	0.048106349999999985	0.0020554617038399995	0.0023142209103224998	0.033118800000000004	-0.014525199999999997	0.00021098143503999982	0.0010968549134400005	0.000184474	-5.0665e-05	2.5669422250000005e-09	3.403065667600001e-08	0.00016974	-7.819999999999998e-05	6.115239999999996e-09	2.8811667600000007e-08	-0.000329795	-0.00023346360000000004	1.0876474202500002e-07	5.4505252524960016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33291.97265625	52.44140625	2750.101089477539	1108355443.3444977	20620.078125	22.748046875	517.4736366271974	425187621.8811035	21042.455078125	48.6484375	442784915.7149086	2366.6704711914067	1.146143	21.991665	0.2084643398	0.0145672279	0.056625718099999986	-0.0642923608	-0.0159132525	0.0048141102	0.056802470599999995	-0.07141624120000001	0.0265735342	0.0850395829	-0.038874871	0.0335890875	0.050405108899999995	0.01431502	0.1349154281	-0.1070095375	0.0224007293	-0.1568244101	-0.0857897753	0.1801237282	-0.0589785101	-0.1094958445	0.0582267217	-0.0329374391	-0.023526015600000002	0.0259412481	-0.0102325909	-0.0077091101	-0.0749274682	-0.0134298551	-0.18524399190000002	-0.0401558051	-0.1025903699	-0.08657003449999999	-0.054617144900000004	-0.1293728965	0.16019021220000002	0.0782012701	-0.17925461329999998	-0.0974703551	-0.0474418717	0.1168771217	-0.0111054121	0.0520246501	0.0592926628	-0.0141806929	0.0318742366	0.0628123065	-0.0808942525	-0.028214128199999997	0.0103768313	-0.022218454	-0.043463418	-0.0871759198	0.011571203799999999	-0.0962610239	-0.06483656639999999	-0.0362053907	-0.07941664400000001	0.08219474639999999	0.1433127836	0.042464613600000006	0.0547802628	-0.021494116400000002	0.09223402230000001	-0.062966838	0.007040983900000001	-0.2110114266	0.0616797849	0.08567940550000001	0.0577012621	0.0412518814	0.0406000922	-0.030579377	0.014879542800000001	0.1266282377	-0.015375964099999999	0.0170146875	-0.1728092025	-0.0026108889000000003	-0.038336759500000005	-0.09292639	0.0813448468	-0.2514785962	0.058524646799999996	0.1070466047	0.06451892669999999	0.034784360099999995	-0.2614060836	0.097646513	-0.0950897413	-0.028068283	0.121594464	0.11851166960000001	0.113431443	0.0	0.0	1.21602e-05	-0.0060456398000000005	3.654976059134405e-05	1.4787046403999996e-10	-0.0652988	-0.11063599999999998	0.004263933281440001	0.012240324496	0.0113522	-0.021766600000000004	0.0004737848755600002	0.00012887244484	0.00116821	0.000983736	9.677365176959999e-07	1.3647146041e-06	-0.000187543	-0.000357283	1.2765114208900002e-07	3.5172376849e-08	-0.000270492	5.9303000000000025e-05	7.3165922064e-08	3.5168458090000032e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33259.578125	-32.39453125	1049.4056549072266	1106199537.0529783	20605.841796875	-14.236328125	202.67303848266602	424600716.15784067	21044.22265625	1.767578125	442859307.2058258	3.124332427978516	1.142217	21.916332	0.16170638980000002	0.0302118572	-0.104404365	-0.0744558308	0.0026337535999999997	-0.0758029816	0.0993165413	0.0824037352	0.1089120309	0.11994774150000001	0.0390573915	0.046696851399999996	0.023853724700000002	-0.0818408136	0.011141816399999999	0.1133412793	-0.0725119058	-0.0291734786	0.10977552289999999	0.0378629908	0.0337880255	0.0082324672	-0.0416793621	0.1648119752	0.050941991799999996	0.0397502618	0.0764255716	0.0196976137	-0.09480106619999999	-0.0881320159	-0.0973798833	0.0053586682	-0.0241879832	0.011668932	0.2013056829	0.13084162900000001	-0.0938850802	0.0445584112	-0.1313762758	-0.015482801200000004	0.0387467658	-0.0617333084	0.0239443215	-0.0041998126	-0.0013057879	0.1308566475	-0.0288567005	0.03241722	-0.1352957639	0.005396359599999999	-0.0070731504	0.0242068776	0.1411798454	-0.0715600057	-0.0497322052	-0.1020091259	-0.0936682792	0.0802692572	-0.0105387002	0.09848135029999999	-0.0088522347	-0.099872647	-0.0317328385	-0.022991551800000003	0.0833374066	0.0798756065	0.1475221448	0.06273113129999999	-0.040717628900000004	-0.0922328097	-0.0008631747	0.0333491832	0.049634768200000005	-0.13549484369999998	-0.0823781471	0.0398415538	-0.1247329898	-0.0060737262	-0.09825749939999999	-0.11430101890000001	0.0329337299	0.012602073899999998	-0.015906728300000002	0.13673346460000002	-0.100287961	-0.002601874	0.042230429900000005	0.08081454889999999	0.0889236866	-0.13386418419999999	-0.2114707978	-0.0084979463	0.121185324	0.1168916313	0.10984780820000001	0.0	0.0	0.0145624	0.0145502398	0.00021170947823750402	0.00021206349375999997	0.0227793	0.0880781	0.0005188965084900001	0.007757751699610001	0.0332239	0.0218717	0.00047837126089	0.00110382753121	0.000706806	-0.000461404	2.12893651216e-07	4.995747216359999e-07	-0.000199774	-1.2231e-05	1.4959736099999997e-10	3.9909651076e-08	0.0	0.000270492	0.0	7.3165922064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33208.55078125	-51.02734375	2603.789810180664	1102807844.99086	20615.60546875	9.763671875	95.32928848266602	425003188.8431549	21070.654296875	26.431640625	443972472.4984169	698.6316261291504	1.081876	20.758537	0.12138775	0.0298726436	-0.0218925197	-0.0406757763	-0.0234618328	-0.0558392621	0.11123204460000001	-0.1104069255	-0.117475325	-0.0070599506999999995	0.0452101787	0.0681638055	-0.024906595899999998	0.0088809035	0.1252851708	-0.0918775926	0.030486114900000007	-0.0010088135	0.1476087448	0.1211325783	0.0964750237	-0.1374796843	-0.0590312549	0.0989058549	0.2522380856	0.0159510316	0.08651561349999999	0.0442306125	0.056920411500000004	0.043073532000000005	0.05992077780000001	-0.0321979279	-0.11976851880000006	-0.1374292799	0.021901389500000003	0.14397052529999999	0.0078389927	-0.08857898300000001	0.007305756899999998	0.1978569496	0.0362279186	0.0408145049	0.0223890154	0.2115217115	0.0568743596	0.057738535599999995	0.0328761221	-0.0345404685	-0.1155846613	-0.0260461199	-0.0037105532	0.0288231387	-0.1556203451	-0.071222106	-0.1333862136	-0.0104392872	-0.1168472767	0.0269709966	0.0400760779	0.05929134940000001	0.0324122677	0.0410757715	-0.0750489086	-0.1146661496	-0.0020831421	0.016208545	0.2587996561	-0.10889861769999999	-0.0700808108	-0.16454763949999998	-0.11921278140000001	-0.0563512675	0.0466138256	-0.0732844564	-0.1084876441	0.1037840618	0.1408584907	-0.0780636687	0.050723832999999996	0.0269141547	-0.10895216199999999	-0.0765942459	0.0434929234	0.1189821574	-0.09514360050000001	0.0973474364	-0.026987385299999996	0.0780761755	0.039795562400000005	0.18910722489999998	-0.0188708931	0.0809202915	0.1207085716	0.11501076210000001	0.1057127965	0.0	0.0	0.014350299999999996	-0.00021210000000000152	4.498641000000064e-08	0.00020593111009	-0.0111975	-0.0339768	0.00012538400624999998	0.00115442293824	-0.00899545	-0.04221935	0.0017824735144225004	8.091812070250001e-05	0.00109836	0.000391554	1.53314534916e-07	1.2063946896e-06	-0.000236884	-3.711e-05	1.3771521000000002e-09	5.6114029455999997e-08	-0.000470926	-0.000470926	2.21771297476e-07	2.21771297476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
