csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
32459.04296875	n/a	n/a	1053589470.4471588	20474.462890625	n/a	419203630.6595802	n/a	20572.11328125	n/a	423211844.8565826	n/a	n/a	n/a	n/a	-0.0514830116	0.025572724100000003	-0.0701545041	0.0529885384	0.0391446027	0.1294291628	-0.10009781279999999	0.0314885579	-0.059141213399999996	0.08478172490000001	-0.0796806566	0.0446167372	-0.0834302789	0.12334428380000001	-0.0219899298	0.2083361272	-0.0070590882999999995	0.08997386339999999	-0.1251578372	0.0066203415	-0.0805665151	0.0752196284	-0.037150318700000004	0.0046690137	0.07210382629999999	-0.0387283073	-0.0039451276	0.0085268431	-0.0225618742	0.025492304500000004	-0.0739192491	0.011304213700000001	-0.033290592599999995	0.047897424400000006	-0.0041000873	0.17977624120000002	-0.0147686454	0.1071297183	-0.12434893080000001	0.08509769539999999	-0.1410157396	-0.050037680599999995	0.0423207446	0.0195188107	-0.0795394621	0.0502265196	0.0634948763	0.13459389089999999	0.028171423799999998	-0.105666835	0.0224054219	-0.0776488573	0.08432408460000003	-0.13993978029999998	-0.0417955711	0.0329841097	-0.0885133423	0.23162109760000002	-0.052422819800000006	0.0025205170000000003	-0.0559417371	0.1307529462	-0.013931546299999998	0.1196125783	-0.0654078904	0.0377152232	-0.028301921299999998	0.0144823088	-0.0036423731	0.035016992000000004	-0.1561271705	0.0465489485	-0.0184231859	0.0913492657	-0.010681922	0.0229938548	-0.1203174933	0.0659585729	-0.0659766146	0.0370191209	-0.1308593446	0.11760223539999999	-0.016009521699999998	0.0212113737	0.0700971938	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	0.06789400000000001	n/a	0.004609595236000001	n/a	-0.117851	n/a	0.013888858200999998	n/a	0.231899	n/a	0.05377714620099999	n/a	-0.0017074499999999995	n/a	2.9153855024999983e-06	n/a	-0.00245901	n/a	n/a	6.046730180100001e-06	-0.0008087529999999997	n/a	6.540814150089997e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32407.548828125	-51.494140625	2651.6465187072754	1050249221.0473061	20481.462890625	7.0	419490322.14004904	49.0	20585.611328125	13.498046875	423767393.7526283	182.19726943969727	1.020875	20.839846	0.11445345000000005	-0.1419830433	0.08844925140000001	-0.0810292312	0.059869136399999995	-0.005502893199999999	0.1699700553	-0.1605715095	0.0651987941	0.0215508256	0.0051218162	-0.013359723600000002	0.0319609077	-0.0369289835	0.0144832099	-0.09850202359999999	0.15616965630000001	-0.0326802765	0.0006911936	-0.10345469759999999	-0.1241639196	-0.021003140299999997	0.0687759012	0.06008234780000001	0.0454403776	-0.0178821948	-0.08067401169999999	-0.0777094128	0.036144168399999996	0.0764240082	0.020196871499999998	0.0789060524	-0.0349696394	-0.0391227234	0.057436952699999995	-0.013030991200000001	-0.0189289095	0.0608120313	-0.042434395199999995	0.0980855523	-0.0008409183000000001	-0.0620324323	-0.1386404957	0.075760589	0.0639532691	-0.0871940468	0.0656673268	0.0006555911999999999	0.21479975	0.0713984129	-0.0505198776	0.0091508628	-0.0064217926	0.034660480699999996	-0.0635945637	0.06996192150000001	0.0249049934	-0.0994102702	0.1465235242	0.057776773	0.082662252	-0.0747105106	0.0685245853	0.007268421999999998	-0.0416880834	-0.1709538809	-0.0904478014	-0.0198103377	-0.0534676647	0.0570182702	-0.0744679238	0.0613982062	-0.0237291127	0.075793449	0.0287604151	0.0776760117	0.0169876595	-0.0552104245	0.0417918242	0.0381723863	-0.005060652	0.0221701261	-0.0554669987	-0.110272558	-0.0927270627	-0.0259499908	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	0.0733251	0.005431099999999993	0.005376570290010001	2.949684720999994e-05	-0.0851588	0.03269219999999999	0.007252021217440002	0.0010687799408399994	0.220707	-0.011191999999999952	0.048711579849000014	0.00012526086399999896	-0.00211803	-0.0004105800000000005	4.4860510808999985e-06	1.6857593640000037e-07	-0.00186316	0.0005958500000000003	3.5503722250000023e-07	3.4713651856e-06	-0.00051242	0.0002963329999999997	2.625742564e-07	8.781324688899987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32459.234375	51.685546875	2671.3957557678227	1053601896.2111816	20527.62109375	46.158203125	421383227.76857	2130.57971572876	20630.48046875	44.869140625	425616724.3714752	2013.2397804260254	0.8291649999999999	16.926331999999995	0.0706185	-0.09863999109999999	0.1011488457	-0.0647256495	0.0318315505	-0.048246207199999995	0.015130545	-0.1704598384	0.0287776834	0.0325108638	0.0637880687	-0.017727933600000002	0.0188717373	0.0022263879999999997	-0.0336628402	-0.1459458831	0.045677565	-0.0308967289	-0.0682270389	-0.011696063400000001	-0.05916101610000001	-0.020777742	-0.008941541899999999	-0.0271363775	0.0214588527	0.04730009809999999	-0.0315991959	-0.090585661	-0.0262298508	-0.0847257081	-0.021859146200000002	-0.010776702800000001	0.014173688	0.0278955564	-0.1913025248	0.0711474579	0.043061441	0.006617368199999999	0.0410019151	-0.0433080449	-0.0166722876	0.013048022099999999	-0.0998684775	0.060835905999999995	0.047617789400000006	-0.0717681245	0.049420669199999996	-0.0772566357	0.1533165299	-0.0516119208	-0.0649831773	-0.036547066499999996	-0.02072603	0.0303590475	0.0021765744	0.101813838	0.0054028829	-0.09836246130000001	0.020519053500000002	0.08636987869999999	0.0418332141	0.0173366354	-0.0284233579	-0.0140726497	-0.001833206	-0.0616435567	0.006729152800000001	-0.061243220599999995	0.037428087	-0.0346381661	-0.07552846190000001	0.0459968434	-0.04738485	-0.0779853946	-0.0072940917000000015	-0.0689683879	0.08335927309999999	0.0429263133	0.1138737305	0.0044546372	0.08592125949999999	-0.045523983899999995	-0.0057742887	-0.0386677951	0.007247546600000002	0.11230698880000001	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.0733593	3.419999999999812e-05	0.005381586896489999	1.1696399999998715e-09	-0.062886	0.02227280000000001	0.003954648995999999	0.0004960776198400004	0.179556	-0.04115100000000002	0.032240357136	0.0016934048010000015	-0.00211803	0.0	4.4860510808999985e-06	0.0	-0.00200637	-0.00014320999999999995	2.0509104099999987e-08	4.0255205769e-06	-0.00051242	0.0	2.625742564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32479.693359375	20.458984375	418.5700416564941	1054930480.7190284	20561.775390625	34.154296875	422786607.2145119	1166.5159950256348	20590.681640625	-39.798828125	423976170.4255714	1583.946720123291	1.0290549999999998	21.006828	0.09333480000000002	-0.0191905414	0.0862912345	-0.031118724	0.0121435201	-0.0651504851	-0.1158689976	-0.1633909216	-0.0945878852	-0.0196283765	0.0395170528	-0.0301817351	0.1449683436	0.0090548025	-0.0216000923	-0.015256320700000001	0.0743920009	-0.058389232199999995	0.038608966099999996	0.0322282225	-0.052535075199999996	-0.1582498419	-0.0436112116	-0.08879275119999999	-0.1061487674	-0.0368758952	0.0156382254	-0.0930016444	0.0777779335	-0.1847669157	0.0626299889	0.0022874832	-0.0201776255	-0.0592719393	-0.1224365413	0.0981964395	-0.0565337509	-0.11585583199999999	-0.01840024	0.060176028799999996	0.0039925885	-0.050054935999999994	-0.027777521	0.0144453887	0.0169013049	-0.0295985873	0.0222061382	-0.1272378787	0.0728416079	-0.1833859921	-0.0128084787	-0.0253929422	-0.0298469515	0.08645362	0.006506163299999999	-0.0049225611	-0.0171533323	-0.0653842835	0.09148788710000001	0.0800619135	-0.0093186751	-0.075358986	-0.1169533056	-0.1028139083	0.1153824838	-0.0039033357	0.0043178279	-0.0223570281	0.09330353539999996	-0.0842601783	0.02950922	-0.0569587846	-0.0764927352	0.0224714421	0.028545592400000007	-0.0102447063	-0.0710827738	-0.0029945825	0.2226545214	0.0057773943000000005	-0.0250037096	0.056027706399999995	-0.0392072627	0.0507654158	0.0856537608	-0.1254897003	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	0.0643861	-0.0089732	0.00414556987321	8.051831824000003e-05	-0.0576189	0.005267100000000004	0.0033199376372099994	2.7742342410000042e-05	0.134482	-0.045074	0.018085408324	0.0020316654760000005	-0.00269364	-0.0005756100000000003	7.255696449600002e-06	3.313268721000003e-07	-0.00190157	0.00010479999999999996	1.0983039999999988e-08	3.6159684649e-06	-0.00051242	0.0	2.625742564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32350.982421875	-128.7109375	16566.505432128906	1046586063.6604652	20527.4609375	-34.314453125	421376652.5405884	1177.4816932678225	20532.703125	-57.978515625	421591897.6193848	3361.508274078369	1.113657	22.733864	0.09472419999999998	-0.024480171499999998	0.0355975433	-0.0160459048	0.011624936	-0.013457458700000001	-0.0933818677	-0.1514747826	-0.1554924587	0.0432951491	0.060438341	-0.013295289299999999	0.0474527396	-0.0226698555	-0.053671041600000004	0.0026506283	-3.35532e-05	-0.0150397007	-0.0335645685	0.019676672	0.0338095535	-0.0888189414	-0.1969352582	-0.13446062779999998	-0.0292698671	0.0173314555	-0.0048012962	0.0078934834	-0.007248541099999999	-0.037171027	0.0219338975	0.0668672722	0.0256481132	-0.133118626	-0.0119050376	0.0076541731000000016	-0.0764267656	0.0597612417	-0.1155176668	0.0221722208	0.0300723877	-0.031430006	-0.0193044278	0.031099504500000007	-0.0069258908999999995	-0.017539481399999998	0.014344315500000001	-0.04474053	0.07079080410000001	-0.22668304379999998	0.0151263953	-0.0650780981	-0.001695731	0.0697255951	0.0150636949	-0.0110132751	0.0366309307	-0.0006270281	0.0046975798	0.08997578349999999	0.0362996278	0.0229884627	-0.0488947327	-0.1535102664	0.11884604160000001	-0.0128546731	0.1468933797	-0.0122968566	0.045921665599999995	0.0206860572	-0.08324144929999999	0.09121835029999999	-0.018949111	-0.0208768833	-0.0284315686	0.053333270300000006	-0.1052367357	-0.0946648748	0.05776919110000001	0.0527263901	-0.0828047157	0.020191763	-0.0958653975	-0.0678333076	-0.048047628499999995	-0.0058979631000000005	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	0.0610453	-0.003340800000000005	0.00372652865209	1.1160944640000032e-05	-0.0429365	0.014682399999999991	0.00184354303225	0.00021557286975999976	0.110237	-0.024245000000000003	0.012152196168999995	0.0005878200250000001	-0.003718	-0.0010243599999999998	1.3823524e-05	1.0493134095999997e-06	-0.00192633	-2.475999999999997e-05	6.130575999999988e-10	3.7107472689e-06	-0.00051242	0.0	2.625742564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32503.728515625	152.74609375	23331.36915588379	1056492367.4174538	20583.814453125	56.353515625	423693417.4406776	3175.718723297119	20630.455078125	97.751953125	425615676.73053366	9555.444339752195	1.405232	28.686001	0.3534349	0.092863741	-0.0135027069	0.0569807579	-0.0163278293	-0.044163844	-0.1457379583	-0.083532273	-0.12722787789999998	0.10132258970000001	0.2166276268	-0.0599516866	-0.0563706795	-0.0534035687	0.06903689519999999	-0.048643245700000004	-0.0181963706	0.05819656400000001	0.0408799725	-0.0872874959	-0.08451924359999999	-0.041623950800000004	-0.043391904	0.094607438	-0.056141456799999996	-0.0102253932	-0.0002733854	0.1238747122	-0.0748609068	-0.0636308827	0.0295486027	0.0892223184	-0.0823485079	-0.033068087	0.0120647455	0.0403593617	0.0940625935	0.0132005018	-0.0526859893	-0.0752758871	0.0780138829	0.012055597	0.0798226207	-0.04252625980000002	-0.0148666755	0.0625557903	-0.0162559767	-0.0886617993	0.0014955714000000001	-0.17561096710000001	-0.0519756189	-0.19894778429999999	-0.1250439117	0.0129405487	-0.1233162049	0.013700758799999999	0.08962606320000001	0.025271146	-0.0049813657	-0.0483157101	0.026766950499999997	0.0320243958	0.059288127	-0.1521848792	0.036780123399999996	0.0015459394	-0.1120907184	0.0770413474	-0.115364304	-0.0247647833	0.0052813966	-0.011293756	0.062227120999999996	-0.148376543	-0.0485277185	0.0828246358	-0.0605775495	0.049277020899999996	-0.08470793019999999	0.0666263205	-0.0155875686	0.0646696308	-0.0178387568	0.0186053377	-0.10130559210000001	-0.1057203444	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.0434509	-0.017594399999999996	0.00188798071081	0.0003095629113599999	-0.0781623	-0.0352258	0.006109345141290001	0.0012408569856400002	-0.06649169999999999	-0.17672869999999996	0.004421146168889997	0.03123303340368998	-0.00177661	0.00194139	3.156343092100001e-06	3.7689951321e-06	-0.00139	0.00053633	2.876498689e-07	1.9321e-06	-0.00051242	0.0	2.625742564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32328.19921875	-175.529296875	30810.534061431885	1045112464.7271881	20476.361328125	-107.453125	419281373.239933	11546.174072265625	20478.05859375	-152.396484375	419350883.7690582	23224.68844985962	1.732505	35.366863	0.17319699000000002	-0.013178491899999999	0.027194782200000003	0.0222712308	0.0105988974	0.035291760400000004	0.0231881176	-0.0652864575	-0.0659418764	0.0836218606	-0.1224748909	0.08774190429999999	-0.015072466000000001	-0.08573119679999999	0.0685872489	0.0309248695	-0.018793328	0.0624035747	-0.0225309183	-0.1233127098	-0.09586660820000001	0.0758016458	0.0799037732	0.0066970847	-0.0005363939	-0.0157536645	0.0548942562	0.0463135324	-0.0072259716000000005	-0.0820884415	-0.0282293266	-0.0596849284	-0.027817807599999998	-0.1179047952	-0.0453784333	-0.0383437323	0.0399809929	0.0061770402	-0.045239344400000006	0.0101144732	0.13623746650000002	-0.10311257060000001	-0.0066177416	0.0212307921	0.0263377591	0.0184711629	0.011413456399999999	0.021160105099999996	0.08467616439999999	-0.0399694857	0.12962767	-0.044633081799999995	0.0631161687	-0.0750291889	-0.010239391700000001	-0.0986506504	0.00247852	-0.0003016374	0.0156414576	-0.0013099198	0.0561901713	0.007532054	0.131947483	0.0531500587	0.003674793	0.0819031021	-0.1345262319	0.0195327002	-0.027100590299999998	-0.05763552280000001	-0.0475651041	-0.10668696849999999	-0.0577738509	-0.12803648039999999	0.1393252388	-0.0002155552	0.0183913711	-0.0518579019	0.0632628331	-0.0430278052	-0.0776944749	-0.09542001	-0.0711846349	0.0321810775	0.0047304888	-0.040569236200000004	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.0434397	-1.1200000000002873e-05	0.00188700753609	1.2544000000006435e-10	-0.0785422	-0.0003799000000000025	0.006168877180840001	1.4432401000000188e-07	-0.051690199999999985	0.014801499999999997	0.0026718767760399997	0.00021908440224999983	-0.000270623	0.001505987	7.3236808129e-08	2.2679968441689997e-06	-0.00034189400000000003	0.001048106	1.098526187236e-06	1.1689150723600007e-07	9.35748e-05	0.0006059948000000001	8.756243195039999e-09	3.672296976270399e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32257.533203125	-70.666015625	4993.685764312744	1040548448.3507117	20506.05859375	29.697265625	420498439.0503082	881.9275856018066	20473.5546875	-4.50390625	419166441.54205316	20.285171508789066	1.475063	30.111513	0.22231689	-0.0195702983	-0.0149217929	0.0059071689	-0.009868500300000001	0.0094680361	0.029147659	-0.042898911100000006	0.0023160803	-0.0029681477	-0.0725989375	-0.0624998258	-0.055192001799999994	-0.0101393848	-0.0207472446	-0.009958145	0.032106468799999996	-0.0459107376	0.1567848734	0.036750168799999997	-0.0529540871	0.0025367964	-0.1084537557	-0.1012604709	-0.0679978937	-0.037181845299999995	0.0527313982	0.0052589698	-0.0531166801	-0.051160739000000004	0.0713326342	0.023352643399999998	0.0125973534	0.0092406516	-0.08619390789999999	-0.1070442089	-0.05515339650000002	-0.077631981	-0.0258644605	-0.1130937477	0.126656151	-0.0516534141	-0.0120919023	0.01906355	0.0034823155	0.0050026209	-0.0052562186	-0.0029950864000000002	0.0543236788	-0.0059350806999999995	-0.01390009	0.0190365276	0.079830385	-0.0504768802	-0.044217265199999994	0.0099959038	0.0737721693	0.0141616568	0.0733652445	-0.1078317059	0.0372222124	-0.0822717254	-0.055829767300000006	-0.0623236255	0.0262067729	0.1315425846	0.0465121976	-0.0208300222	0.057693363899999996	-0.08647236890000001	0.0137715671	0.019952346	-0.0905594271	-0.0507242068	-0.0487146283	0.1190007584	-0.043719174400000005	0.0101081537	-0.0018594959	-0.036917761699999996	-0.0909130599	0.09232162710000001	0.025090096099999997	0.0797545834	0.045601258799999995	-0.0520606616	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	0.0434507	1.0999999999997123e-05	0.00188796333049	1.2099999999993672e-10	-0.12488599999999997	-0.046343799999999984	0.015596512995999998	0.002147747798439998	0.00124758	0.05293777999999999	1.5564558564000003e-06	0.002802408551328399	-0.00134213	-0.001071507	1.8013129369e-06	1.148127251049e-06	0.0008960459999999998	0.00123794	1.5324954435999996e-06	8.028984341159997e-07	0.00024461400000000004	0.00015103920000000004	5.983600899600003e-08	2.281283993664001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32592.349609375	334.81640625	112102.02589416504	1062261253.0597267	20549.677734375	43.619140625	422289254.9866676	1902.6294288635254	20591.0390625	117.484375	423990889.6734009	13802.578369140625	1.520357	31.036125	0.25438604000000004	0.0669558886	0.056552180099999995	0.03724113	-0.0153851811	-0.0101605533	-0.0606288315	-0.0281696871	-0.0082934397	0.0398961891	0.0530276855	-0.023609655	-0.0382804845	0.0335978098	-0.058408655199999986	0.0948410591	0.0809286569	-0.015894571899999998	0.0024984026	0.043358816200000004	0.050613629	0.0680983237	0.17393258600000006	0.0092274615	0.1021466743	0.028909350099999998	0.0682083706	0.17604242809999998	-0.0365646315	-0.0381764552	0.1515513346	-0.013763443799999999	0.0062321825	-0.044786197800000004	-0.0222765527	-0.005796442	0.060037175400000004	-0.1640611535	0.0510160271	-0.052105070999999996	-0.0077818026	0.0908290355	0.04353392230000002	-0.0371422784	0.0177412967	0.0368670715	-0.011349253600000001	-0.0433185402	-0.010738206699999999	-0.0417619367	-0.0391228089	-0.0686659198	-0.008790600400000001	-0.005919686899999999	-0.028422611299999997	0.049027611299999996	-0.0699845763	0.0712645642	0.0392591015	-0.0324603911	-0.0182966326	-0.0291622095	0.0126125792	0.19640168600000002	0.0014677859	0.0253363411	-0.027435539100000003	0.1122244815	0.09552045070000001	0.0476669568	0.1544360867	-0.022804472599999997	0.1228217992	-0.1594920191	-0.048008878	0.0207401314	0.0413032478	-0.0233262086	0.0295054712	0.0194982471	0.0151216992	0.0861603165	-0.025165113599999997	-0.0848618479	0.0953317237	-0.08316993219999999	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	0.0233065	-0.020144199999999998	0.00054319294225	0.00040578879363999977	-0.00413164	0.12075435999999998	1.7070449089599998e-05	0.014581615459009597	-0.0429786	-0.04422618	0.0018471600579600001	0.0019559549973924	-0.0007398679999999998	0.0006022620000000003	5.474046574239996e-07	3.6271951664400026e-07	0.000232314	-0.0006637319999999997	4.405401678239997e-07	5.3969794596e-08	0.000363846	0.00011923199999999993	1.3238391171600002e-07	1.4216269823999983e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32370.201171875	-222.1484375	49349.928283691406	1047829923.9076576	20497.181640625	-52.49609375	420134455.20877457	2755.839859008789	20459.72265625	-131.31640625	418600251.1706696	17243.998550415043	1.609635	32.85862	0.14675563	0.0278285316	-0.0230777531	0.031774155299999995	-0.0113398009	0.0128502301	-0.0005130434	0.0455028138	-0.0109284085	0.010580699499999999	-0.0234160233	0.0381063086	0.0377086415	-0.0577037234	-0.0315188815	0.106349289	-0.0526626776	0.0195801779	-0.07258814179999999	-0.0479745568	0.027034214100000002	0.1349589418	-0.0006431092	0.0773679813	0.1106194674	-0.034279049900000004	-0.0859583652	-0.0345004159	0.08981834699999999	0.0435038166	-0.0298665533	0.1051710266	0.08077905980000001	0.08507200000000001	0.0348854086	-0.0154636355	0.0727597869	-0.0173312063	-0.0043754884	-0.0217597677	-0.1050243112	0.0127562914	0.031386722	-0.0145423321	-0.014151386200000001	0.030664720299999997	-0.008576578199999999	0.0211439658	-0.0135228931	0.006999356500000001	0.057462470999999994	0.0013687479000000001	-0.0030894552	0.0183102165	-0.011638564099999998	-0.0934512266	-0.0307427383	0.0358791858	-0.0514189505	0.0065998841	0.045249782300000006	0.0602890734	0.0099564812	0.0469590786	-0.1333765058	-0.0154383102	-0.0371124147	0.0083593026	0.1618818758	0.045822282	-0.0942457	0.0374829209	0.012208616100000002	0.0407516785	0.019955647	-0.08494380259999999	0.1298434061	0.0668854128	0.0073443198	0.018375408899999997	0.0012138714	-0.0427228893	0.0196118873	-0.0142967915	-0.027063339	0.1232381807	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.00658813	-0.01671837	4.340345689690001e-05	0.0002795038954569	-0.00417135	-3.971000000000009e-05	1.74001608225e-05	1.5768841000000073e-09	-0.0508031	-0.007824500000000005	0.00258095496961	6.122280025000007e-05	0.000996228	0.0017360960000000001	9.92470227984e-07	3.014029321216e-06	0.000738281	0.000505967	2.5600260508899996e-07	5.45058834961e-07	0.000162448	-0.000201398	2.6389352703999998e-08	4.0561154403999985e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
