csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
32218.474609375	n/a	n/a	1038030106.1549416	20209.75390625	n/a	408434152.95118713	n/a	20263.224609375	n/a	410598271.5699806	n/a	n/a	n/a	n/a	-0.0293622854	-0.1448581522	-0.05306089519999999	0.1353672988	-0.0569121104	0.2115134182	-0.054870161900000006	0.0332096667	-0.0293218078	0.0216452836	-0.0520596626	-0.08419113140000001	0.0054446094	-0.053223119299999996	0.10432178240000001	-0.1341854777	0.0010200588	-0.050273287	0.0448338599	0.1489723499	-0.15734649539999998	0.15985717800000002	-0.023611650499999998	0.1364980211	-0.0946786737	0.1572255488	-0.038861792	0.0224956467	-0.049327217400000005	0.044598859000000005	-0.0311717794	0.0803406235	-0.048984509	0.008415417199999999	-0.1660482165	0.1343894662	-0.0338421994	-0.0354380225	-0.1349603518	-0.0466115178	0.07664918679999999	-0.0646353736	-0.0720658588	0.09275276519999999	-0.10527037060000001	0.21006971160000001	-0.0412525111	0.0141925559	-0.011024384299999999	0.0576521567	-0.0313766206	0.0567697084	-0.029115837599999996	0.0412278421	-0.07468507419999999	0.024639610899999997	-0.1279689083	0.1162407082	-0.1721039609	0.1379430749	-0.0585537097	0.0342635593	0.1678769506	-0.0764363855	0.0518166316	-0.08431521039999999	0.1039768917	-0.11652201710000001	0.0271581852	-0.0545562396	0.0912689895	-0.11176726199999999	0.0410466527	-0.026653098700000002	0.08328067139999999	-0.1583284987	-0.017891646599999998	0.12201489550000001	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0449764	n/a	0.00202287655696	n/a	-0.00669482	n/a	4.48206148324e-05	n/a	0.287641	n/a	0.08273734488099999	n/a	0.00574856	n/a	3.30459420736e-05	n/a	-0.000949655	n/a	n/a	9.01844619025e-07	0.0008460119999999999	n/a	7.157363041439999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32095.66015625	-122.814453125	15083.389896392822	1030131400.8654938	20139.23828125	-70.515625	405588918.5489655	4972.453369140625	20187.095703125	-76.12890625	407518832.92712784	5795.610366821289	1.147408	25.11212	0.247515716	0.0234116994	-0.0764149751	-0.0347144481	-0.050007230199999995	0.0990882216	0.0417227535	0.0060381281999999994	-0.0628933208	0.0600234302	0.030406893900000002	-0.0510394368	0.0220139687	0.0193804843	-0.0346909809	0.0986734037	-0.0172535636	-0.074307474	-0.0238652029	-0.046148594	0.1027844493	0.0950846806	0.1922863724	0.0159950779	0.065117804	0.0614598021	0.016550249	0.10779079470000001	-0.14099641029999999	0.018069194	-0.037136644100000005	-0.0873497389	-0.0187497314	0.059445585599999996	-0.19224783469999998	-0.0102681937	-0.0656374036	-0.0647567364	0.0243474076	-0.0841054715	0.026073759900000004	0.0488753116	0.0025581002	-0.0381649748	-0.0487749882	0.0943984308	0.0285782351	0.0045535752	-0.04072201	-0.0562727726	-0.0139880551	0.043353128399999996	0.029267050699999998	-0.066391307	-0.019710263000000002	-0.0503375433	0.1077644144	-0.0271430995	-0.0194759342	-0.09759636	0.09435607439999999	0.1076069304	0.004638274699999999	-0.0319845044	0.0519304871	-0.09665830480000001	-0.1409434431	0.08696877759999999	0.18115919670000002	-0.18144076190000002	0.0730564184	0.1229935554	0.07655802	-0.0378571158	-0.0038586425	0.0228848149	0.0109804857	0.1009317169	-0.1175221557	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0466366	0.0016602000000000006	0.00217497245956	2.756264040000002e-06	0.000677546	0.007372366	4.59068582116e-07	5.4351780437956e-05	0.230073	-0.05756799999999997	0.052933585329	0.0033140746239999977	0.00242514	-0.00332342	5.8813040196e-06	1.1045120496399996e-05	-0.000959666	-1.0011000000000093e-05	1.0022012100000185e-10	9.209588315560002e-07	0.00056114	-0.00028487199999999987	3.1487809960000003e-07	8.115205638399995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32099.505859375	3.845703125	14.789432525634766	1030378276.41605	20142.962890625	3.724609375	405738954.0130959	13.87271499633789	20237.11328125	50.017578125	409540753.95814514	2501.7581214904785	0.7975149999999999	17.454373999999998	0.07047695400000001	-0.045990748899999996	-0.0563766395	-0.0417137122	-0.0060368314000000005	0.0044129878	0.042855921100000006	0.0110560072	-0.0092707151	-0.0119826576	0.013080876299999999	0.0740399894	-0.0011363808	0.0796098313	-0.0861292506	0.0427125937	0.0991300605	0.055717258	0.038343114	0.031753072	0.06966852650000001	-0.07931079889999999	0.0114642101	0.037869100600000004	0.014993046699999997	0.0161106185	0.023796803999999998	0.0921885019	-0.0361819482	0.1777526502	0.0199775394	-0.02719187	-0.0282717048	-0.062082686	-0.06265103679999999	0.08171056809999999	0.0663797495	0.073889055	-0.0424932376	-0.0775463628	-0.0072872811	0.0245952977	-0.07404193049999999	-0.045460649299999996	-0.0057459476	0.011251541499999998	0.0403618967	0.0022633048	-0.0068962619	0.042134663200000005	-0.0568409111	-0.0479556954	-0.0161734078	-0.1346935748	-0.0149893604	-0.0132580999	0.09734304199999999	0.0213762319	0.005051626500000001	-0.0068439103000000005	0.018478225900000003	-0.0971366425	-0.045109630899999996	0.0531773332	0.0017938636	-0.017132440500000002	-0.1306043731	0.0186653816	-0.0116932751	-0.026106462200000003	0.1199124491	-0.0185756707	-0.0977063316	-0.0606046647	-0.014634378100000001	-0.0439992739	-0.0803704729	-0.000887752	0.09996235380000001	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0447949	-0.0018417000000000017	0.00200658306601	3.391858890000006e-06	0.016442	0.015764453999999997	0.00027033936399999993	0.0002485180099181159	0.198853	-0.03122	0.039542515609	0.0009746883999999998	0.00250675	8.160999999999976e-05	6.283795562499998e-06	6.66019209999996e-09	-0.0008057889999999999	0.00015387700000000018	2.367813112900005e-08	6.492959125209999e-07	0.0007586689999999999	0.0001975289999999999	5.75578651561e-07	3.901770584099996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32249.68359375	150.177734375	22553.351902008057	1040042091.896988	20135.67578125	-7.287109375	405445439.1676178	53.10196304321289	20235.421875	-1.69140625	409472298.4592285	2.8608551025390625	0.8518620000000001	18.643805	0.11557264999999994	0.022267870699999998	-0.0679602417	-0.0384329377	-0.0144517104	0.0010568547	0.0431562578	0.0366125166	-0.032825439	0.0250026546	-0.0030852487	0.10035350929999999	-0.0130917679	0.0394977856	0.0278507494	0.036546680899999996	0.0194614163	-0.0046311747999999995	-0.16009633539999998	0.06422060980000001	0.0564354396	-0.0364441344	0.1972491877	0.022449296400000002	0.0450279728	0.0713610788	-0.0622580115	-0.0641198286	0.0542240279	-0.10395523949999999	0.0099297126	0.0010219436	-0.0814226176	0.0999266353	0.0718427148	-0.0947635345	-0.0641743684	0.1770469771	0.0135730026	-0.0439700441	0.017612771200000002	-0.0028787898	0.0044604768	-0.0365689322	-0.019495261899999998	-0.005512585600000001	0.0166019752	0.0149173831	0.0254266877	0.0179431851	-0.088511754	-0.0246388702	-0.0633121953	-0.051286404	-0.084586726	0.12499087240000001	0.011738263300000001	-0.1222664312	0.0512791099	-0.0790630611	0.1271090339	0.013041944299999999	-0.131508115	0.1368628469	-0.0424283182	-0.0057117046	-0.024112542400000003	0.0721295108	-0.13534541619999998	-0.0955733943	0.0253307955	0.0760597586	0.026156640099999996	0.0253881901	0.0734676143	0.014769276100000001	0.09486933130000001	-0.0252088184	-0.08898676400000001	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0370497	-0.0077452000000000016	0.00137268027009	5.998812304000001e-05	0.0563459	0.039903900000000006	0.0031748604468100003	0.0015923212352100006	0.171879	-0.026974	0.029542390641	0.0007275966759999999	0.00181434	-0.0006924099999999999	3.2918296356e-06	4.794316080999998e-07	-0.00086675	-6.096100000000011e-05	3.716243521000013e-09	7.512555625e-07	0.0006930489999999999	-6.561999999999996e-05	4.803169164009999e-07	4.305984399999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32098.787109375	-150.896484375	22769.74899673462	1030332133.8929787	20141.662109375	5.986328125	405686552.52823263	35.836124420166016	20167.59765625	-67.82421875	406731995.2243805	4600.1246490478525	1.005115	21.997896	0.04301925	-0.0108054473	-0.0074986152	-0.016949453899999998	-0.014759213600000001	0.015836937	0.001103573	0.0020646229	-0.0080182798	0.0772404694	-0.0680799659	0.0278924727	-0.0463338059	0.0095871287	-0.003175605	-0.11255036550000001	0.1278116004	-0.1059139311	-0.0427382321	0.0558806201	0.011556316899999999	-0.0456233592	0.0011599338	-0.1221550942	-0.0182686905	-0.0144208461	-0.046501663	0.0005973840000000001	0.063820157	-0.0110334895	-0.0987944878	-0.0454393891	0.0018192841	0.0842928443	-0.0705322786	0.0027497527	-0.037035265899999996	0.0733127519	-0.0082401473	-0.022143629900000003	0.0085152603	-0.017642655	0.023733571800000002	-0.0190606977	-0.0181428392	0.0079139958	0.0028442644	0.0132487027	0.024373576600000002	-0.04363640269999999	-0.0236526633	-0.0655588313	-0.0772827063	0.056852175199999994	0.0164446868	0.091960065	0.0808280604	0.012718906	0.073348919	0.0712395073	0.0399724625	-0.0680283112	-0.10282690679999999	-0.0318351116	0.0833605004	-0.0108318867	0.09698012140000001	0.0521512686	-0.0092763139	-0.1245730544	-0.015566756499999999	0.11177881699999999	0.0117738352	-0.0257069592	0.0191448246	0.051540266200000004	0.022050823799999997	-0.0144000154	-0.09031474490000001	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0442898	0.007240100000000006	0.0019615863840400003	5.241904801000009e-05	0.0660559	0.009709999999999995	0.004363381924810001	9.428409999999992e-05	0.175728	0.0038489999999999904	0.030880329984	1.4814800999999932e-05	0.00210368	0.0002893400000000001	4.4254695424e-06	8.371763560000008e-08	-0.0008057889999999999	6.096100000000011e-05	3.716243521000013e-09	6.492959125209999e-07	0.000787151	9.41020000000001e-05	6.196066968010001e-07	8.85518640400002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32099.896484375	1.109375	1.230712890625	1030403354.3075905	20150.80078125	9.138671875	406054772.1256256	83.51532363891602	20155.666015625	-11.931640625	406250872.53342056	142.36404800415042	0.8819379999999999	19.302046	0.02441075	-0.030780354500000006	-0.010705466100000002	-0.0213007757	-0.0468884672	0.08664528140000001	-0.0280709923	-0.040841623199999996	0.0342314904	-0.0227947564	-0.0004561344000000001	-0.0308233418	-0.013288061399999999	0.0015820771	0.0283731615	-0.0093593285	0.11617074179999999	-0.021182700699999998	0.0288399829	0.0859658376	0.0550529499	0.0300074604	0.0339092458	-0.0660620373	-0.1361598089	0.0673025974	0.0315284537	0.028786053500000002	-0.0120550001	-0.0197835594	-0.0516137675	-0.0299839771	0.0125688829	-0.0562111538	0.087900318	0.1601343476	-0.0103475322	-0.0418017255	-0.0334101291	-0.019438727700000002	-0.037594820099999995	0.0026813927	0.0171529935	-0.0221595623	-0.0342329467	0.08245154360000001	-0.0150836169	-0.026729209700000003	-0.0225874879	0.0060288409	0.0647554578	-0.0553883796	0.0192134945	0.0234863087	-0.0487573863	0.0568138874	0.0093336242	0.0604058804	0.0905145355	0.0245315219	0.0913496825	-0.046081005599999995	-0.028751299900000006	-0.0595010953	-0.07789778900000001	-0.1332668405	0.06282806610000001	-0.1061275535	-0.0321923375	0.0404543658	-0.0017419267000000002	-0.048728951	0.066013705	0.0534007142	-0.045414320999999994	-0.12339993949999999	0.0956257116	0.0640860989	0.0462503826	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0370424	-0.007247400000000002	0.0013721393977600002	5.252480676000001e-05	0.0674047	0.0013487999999999972	0.00454339358209	1.8192614399999928e-06	0.175733	5.0000000000050004e-06	0.030882087289	2.5000000000050003e-11	0.00178749	-0.00031619000000000005	3.1951205001e-06	9.997611610000004e-08	-0.0008057889999999999	0.0	0.0	6.492959125209999e-07	0.0007871519999999997	9.999999996904846e-10	6.196082711039997e-07	9.999999993809692e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32170.609375	70.712890625	5000.312900543213	1034948107.5588381	20105.876953125	-44.923828125	404246288.05420303	2018.150333404541	20167.361328125	11.6953125	406722462.93915176	136.78033447265622	0.929534	20.343737	0.05489450000000001	-0.0348892015	-0.0314646202	-0.0316221758	-0.11453180460000001	0.12057494960000001	-0.0875226943	-0.022793044100000003	-0.004699256	-0.0021830041	0.0208274025	-0.028677031800000002	-0.0297661494	-0.0521031734	0.059104935199999986	0.006412463100000001	0.038371973399999995	-0.0285692539	0.0074827218000000015	0.0495625451	0.0051442703	0.066468678	0.0121341775	0.0102500056	-0.0648036298	-0.0264013293	-0.0064770289	0.0707206881	0.0184402693	0.0600032578	-0.0338297156	-0.09675737599999999	-0.198780285	-0.021473476600000003	0.0164975001	-0.0752493679	-0.0783573878	-0.07687949849999999	-0.0372670947	-0.022888495699999997	-0.037544683599999996	-0.0098744046	0.0205270806	-0.025051570099999997	-0.09330939630000001	0.1410577082	-0.0683720517	-0.0050056395	-0.0437364857	-0.045787329	0.007618641	-0.0103027579	0.0853538116	0.0446705503	-0.034985346	0.0258015001	-0.0134758799	0.0600664267	0.052520925	-0.007512067	0.0173412805	0.0021924979999999998	0.0032783829999999997	-0.0777481111	0.028128878599999997	-0.039199178599999995	0.0380699062	-0.0458072505	0.0313370606	0.0455611292	0.1368399459	-0.0136744776	-0.082521062	-0.0059987786	0.0005778725	-0.0774915851	0.1234914715	-0.09181143359999999	0.0036114966	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0370327	-9.700000000001372e-06	0.0013714208692900002	9.409000000002666e-11	0.089046	0.0216413	0.007929190116	0.0004683458656900001	0.192035	0.016301999999999983	0.036877441225	0.00026575520399999946	0.00156273	-0.0002247600000000001	2.4421250529e-06	5.0517057600000027e-08	-0.0008057889999999999	0.0	0.0	6.492959125209999e-07	0.000673082	-0.00011406999999999975	4.53039378724e-07	1.3011964899999943e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32287.20703125	116.59765625	13595.013442993164	1042463737.8787994	20138.263671875	32.38671875	405549663.7179604	1048.8995513916016	20195.515625	28.154296875	407858851.3596192	792.6644325256348	0.8110189999999999	17.749918	0.10299655	-0.0182292077	-0.029476407200000002	-0.0338818449	-0.036243307	0.0520864251	-0.0200642145	-0.0198088046	0.0255558342	0.0024647857	0.019279001	0.0042262396999999995	0.001312265	0.0151761899	-0.0184206747	0.020152183799999997	-0.08477785609999999	-0.13285153119999998	0.0012962741999999999	0.0724180157	-0.0059788053	0.1296315941	0.0814385023	-0.0707460978	0.05863917480000001	-0.0178364418	-0.007179440200000001	0.08661989810000001	0.0677226455	0.0347639296	-0.045533301100000007	0.0063423835	0.0075836753	0.0296301481	0.1353904158	0.026383620899999998	-0.0334477069	0.0157788546	-0.0294155585	-0.0024514603	-0.037701458199999996	-0.0148429582	0.0047197661	-0.0311250323	-0.0301135726	0.043053757000000005	-0.0122344305	-0.0017650532999999996	-0.0292473054	0.009799641999999999	-0.0027544481	-0.0177933916	0.024147694100000002	-0.0372031924	0.028329050699999997	-0.0441081487	-0.0009061914	0.018759304299999998	0.1282122072	-0.0888342857	0.047932410099999996	0.1069075748	-0.0027802031	-0.0443640908	0.0512739029	-0.0226032051	0.039145366099999995	0.0387282845	-0.013472716000000001	-0.0543247267	0.044743462000000005	0.1564862108	0.0867822225	0.0294341766	-0.0281634191	-0.0810629354	0.0504533966	-0.0313819101	0.12455834240000001	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0302266	-0.006806100000000006	0.0009136473475599996	4.6322997210000076e-05	0.0353622	-0.0536838	0.0012504851888399998	0.002881950382440001	0.15546300000000002	-0.036571999999999966	0.02416874436900001	0.0013375111839999975	0.00145951	-0.00010322	2.1301694401e-06	1.06543684e-08	-0.0008057889999999999	0.0	0.0	6.492959125209999e-07	0.000657609	-1.5473000000000006e-05	4.3244959688100003e-07	2.394137290000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32244.298828125	-42.908203125	1841.11389541626	1039694806.9174232	20187.41796875	49.154296875	407531844.2450104	2416.144901275635	20181.2734375	-14.2421875	407283797.5591431	202.83990478515625	0.979859	21.445145	0.0784163	0.0083736482	-0.0183043129	-0.015599099699999999	0.0540136354	-0.0179746461	0.0474855331	-0.055622974400000004	-0.031557757799999996	0.0367883949	-0.0881233625	0.017145681399999998	-0.0172904813	0.0198546803	-0.0066704414	-0.0280502496	0.062204174699999996	-0.0928715317	-0.014239435200000001	-0.0209602718	-0.0540209119	0.0460108175	0.0161953429	-0.0037815422	-0.0188236819	0.014096149099999997	-0.1159382114	0.0095042133	-0.00014334690000000001	0.0147379732	0.13555490550000002	0.1302805757	-0.0816448287	-0.024443818399999998	-0.09784820039999999	0.0342784139	-0.0037923354999999997	-0.0284597882	0.0050957606	-0.0019082028	0.0618234904	-0.034031271200000004	0.072359537	-0.0222589336	0.0478229915	-0.0332724589	0.055105487300000006	-0.0676354372	0.064776234	-0.0598118821	-0.033752022	0.0023986697	-0.0511898287	-0.009557979599999999	-0.0050680632	0.053250245999999994	0.0721501308	0.053302123099999994	-0.0115084437	0.0393565072	-0.0088992728	0.0879257123	-0.0778615433	-0.0235848564	0.1047419226	-0.054734593	0.0432783742	-0.0480505806	-0.0648387772	-0.0674794451	0.0571135983	-0.1921329303	-0.0023199917000000002	-0.1132373821	-0.0676236413	0.0091297853	-0.1030726702	-0.047513420300000005	-0.1459515283	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0391512	0.008924600000000001	0.0015328164614399995	7.964848516000002e-05	0.0354224	6.020000000000329e-05	0.00125474642176	3.6240400000003977e-09	0.1993	0.04383699999999999	0.03972049	0.0019216825689999989	0.00179872	0.00033920999999999995	3.2353936384e-06	1.1506342409999995e-07	-0.0007626519999999997	4.313700000000017e-05	1.8608007690000147e-09	5.816380731039996e-07	0.0007871519999999997	0.00012954299999999976	6.196082711039997e-07	1.6781388848999938e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32286.595703125	42.296875	1789.025634765625	1042424262.0970496	20173.951171875	-13.466796875	406988305.8851967	181.35461807250977	20285.337890625	104.064453125	411494933.3368263	10829.410404205322	1.440325	31.522884	0.1027142	-0.073225501	-0.035013248500000003	-0.0294667411	0.017873269299999998	0.08998161460000001	-0.0050065926	-0.07786747299999999	0.0558239904	-0.023319083799999998	-0.044412958499999995	-0.0895223923	0.039275509900000005	0.0273410325	-0.0028335540000000003	-0.0294477266	0.07883830929999999	-0.0921700326	-0.042979486100000006	0.0549078333	-0.0638078515	-0.0133020329	-0.0687961294	-0.0241807318	0.0130893598	0.0647434593	-0.1660724781	0.0334726878	0.0458164142	-0.0811355905	0.1250761945	0.0653942543	0.17729701739999998	-0.0623775027	0.0164746255	-0.03664104	-0.0090594014	0.1264961497	-0.0758606299	-0.0065881685999999995	0.0078062734	-0.0361137064	0.0770622	-0.037833646400000004	0.0199936808	0.0880412883	0.017342953	-0.058445392400000004	-0.0166702392	-0.013499644	0.1309231182	-0.0342063994	-0.0739237859	-0.0026798439	-0.0668086422	0.0692390733	0.0845219918	0.0065235643000000005	0.0955024242	0.0037236777	-0.058238991	0.061734453200000004	-0.09874836869999999	0.042517694	0.0196011166	0.11429252570000001	0.051827802400000005	-0.1632532977	-0.0709046807	-0.0044150009	-0.1063147165	-0.0262843512	0.0032025675	0.19793519850000002	0.021479849	-0.0742754158	-0.0112274344	0.18044225079999998	-0.07119200070000001	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0369452	-0.002206	0.0013649478030399998	4.866435999999998e-06	0.0631198	0.027697400000000004	0.003984109152040001	0.0007671459667600003	0.183465	-0.015834999999999988	0.033659406225000015	0.0002507472249999996	0.0023553000000000003	0.0005565800000000003	5.547438090000001e-06	3.0978129640000035e-07	-0.000350142	0.00041250999999999983	1.701645000999998e-07	1.2259942016399994e-07	0.000957578	0.00017042600000000032	9.16955626084e-07	2.9045021476000114e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
