csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
38799.265625	n/a	1505383013.0393064	n/a	24426.388671875	n/a	596648463.5495032	n/a	24192.40625	n/a	585272520.1650392	n/a	n/a	n/a	n/a	-0.052475528099999995	-0.1092755325	-0.0624582038	-0.0628456625	-0.0822385769	-0.024544290099999998	0.0404756513	-0.1294173999	0.025402904900000002	-0.11762010810000001	0.020324252	-0.0483823686	0.1409066229	-0.17088753809999999	0.0533020275	-0.024400754700000003	0.055145657199999996	-0.0362989451	0.0653888902	-0.0195455028	0.0205344398	-0.045870946100000004	-0.062261035199999995	0.003717202	-0.07488069309999999	0.1818376414	-0.053274805999999994	0.0277750621	-0.0675518877	0.043800755700000006	-0.0621207709	0.0018621135999999999	0.0060455853000000006	-0.1609598829	0.17844979579999998	-0.14066304570000002	0.1227827576	-0.1005095394	0.0242476841	0.1366339172	-0.0117767557	-0.008201198	-0.0115142583	0.046676325899999996	-0.08913888240000001	-0.0932507543	0.16847554829999994	-0.13056907339999999	-0.0336242281	0.0749487817	0.0586779236	-0.0736169535	-0.1249077224	0.018147828300000002	-0.0844979827	0.0946085697	-0.1205083732	0.12190508439999999	-0.026279200699999998	0.10283588910000001	-0.0763067051	-0.06908294849999999	0.048606471	-0.0078950754	0.10262441130000001	-0.0017156658	0.1020775814	-0.15299949710000002	0.046049784	-0.0230973719	0.0184154648	-0.1191030526	0.0188368803	-0.0086087298	0.0113117982	0.0028013088	-0.101803345	0.08940130539999999	-0.0331380351	0.0214611875	-0.0419751442	0.0104747049	-0.1240561083	0.0198563974	-0.0122257242	0.2500780467	-0.1064549301	0.0727820198	-0.0337498395	0.0711805128	-0.0969447489	0.0320424863	0.0048360617	0.0684059728	-0.1027082715	0.03972439	0.05648786190000001	-0.16882858739999998	-0.17015113129999998	-0.0019876892	0.13870868109999998	0.0683061849	-0.1566613789	0.0828713859	0.017741663300000002	-0.046379696100000006	-0.052764150999999995	-0.028248720800000002	-0.040478863999999996	0.049124120800000004	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0244517	n/a	n/a	0.00059788563289	0.08916	n/a	n/a	0.0079495056	0.0373327	n/a	n/a	0.0013937304892899995	4.1359e-25	n/a	1.7105668809999991e-49	n/a	-1.83608e-05	n/a	3.3711897664000003e-10	n/a	0.00018352	n/a	3.36795904e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38722.9375	-76.328125	1499465888.6289062	5825.982666015625	24399.06640625	-27.322265625	595314441.4965973	746.5061988830566	24243.853515625	51.447265625	587764433.2870827	2646.8211402893066	1.225326	20.451742000000007	0.07600311000000001	-0.0199904428	-0.0482503246	-0.0816033753	0.0442502595	-0.0409507871	0.0151421514	-0.0693994894	-0.023630003599999998	-0.0692641349	-0.042340675999999994	0.0923102483	-0.0278083587	0.0058235247	-0.053929503399999995	-0.0241451968	0.1410274106	-0.1174494983	0.0089544519	-0.0165583996	-0.0006098123	-0.11054946289999999	-0.1341268334	-0.0662217882	0.0062821893	0.0062198175	0.0480718272	-0.1607725031	0.022567345200000002	-0.07249856639999999	-0.10761350630000001	0.0045154876000000005	-0.0273105485	0.056036780999999994	-0.09166879689999999	-0.0504118081	0.0770360838	0.0122455223	-0.0339079385	0.047759171100000004	-0.1581326043	-0.0567725534	0.08541250060000001	-0.120004167	-0.0196881509	-0.1804088797	0.0153911032	0.1006061833	-0.1385722354	0.0621340472	0.0902871844	0.0490123375	-0.013610864399999999	-0.010568205700000001	-0.05814750320000001	-0.0531874797	0.008256974200000001	0.0435705548	0.0618692816	0.0464549542	-0.10004280380000001	-0.0402561725	0.0558625693	0.015394247	0.0816978642	0.10245305699999999	-0.062188158	0.06823975110000001	-0.0331387181	0.0106773634	0.0413625535	-0.0175945208	0.0816903693	-0.1661312053	-0.0608761457	0.018743467	-0.0152283304	0.0061886362	0.11458482789999999	-0.07209673929999999	0.042408506299999996	-0.02165492	-0.033897183500000004	-0.0115476899	0.049585927599999996	-0.0932039556	-0.1195871333	0.06448736440000001	-0.1976364348	-0.0423661792	0.0155722657	0.048020800700000005	-0.02792463	0.1031009886	-0.0018830264000000002	-0.007208008599999999	-0.0634331959	0.06058662820000001	0.12658801960000002	-0.09911160810000001	-0.0746797164	0.1975276463	0.011502130400000001	-0.0748231521	0.020710343200000002	-0.0125803315	-0.061539705300000004	-0.1239577516	-0.0591119247	0.0194699775	0.010091646	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.025243900000000003	0.0007922000000000032	6.275808400000054e-07	0.0006372544872100003	0.06806799999999999	-0.021092000000000014	0.0004448724640000006	0.0046332526239999975	0.0170945	-0.0202382	0.00040958473923999984	0.00029222193025000003	0.0	-4.1359e-25	0.0	1.7105668809999991e-49	-0.000512455	-0.0004940942	2.62610127025e-07	2.4412907847364e-07	0.0	-0.00018352	0.0	3.36795904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38867.87890625	144.94140625	1510712010.6709135	21008.011245727543	24462.75	63.68359375	598426137.5625	4055.600112915039	24352.12890625	108.275390625	593026182.2666168	11723.560214996338	1.3979990000000002	23.333811	0.100945685	-0.1483931835	0.024856202200000004	0.0662601516	0.0335424965	-0.0766366173	0.155727136	-0.010922864099999999	0.0296212687	-0.0234341235	-0.0247574344	-0.0675355988	0.097420947	-0.089221292	-0.1298334567	0.0298511374	0.0634171841	-0.0367710867	0.1244793072	-0.0114880437	0.0078580464	-0.07332044900000001	-0.0954965092	-0.017175008000000002	-0.0348467567	-0.06771787230000001	0.0731520236	-0.0292817038	-0.0447190867	-0.025217680899999997	0.078145911	0.15241390359999998	0.0377158744	-0.046118942	-0.0549419902	-0.05767858980000001	-0.0802148275	0.021243346	0.1145279938	-0.0922909784	0.0338432818	0.07691519320000001	-0.044240870300000006	0.0422952526	-0.0792633638	0.0073707679	0.0022082201	0.1477636849	0.019900576899999998	-0.028298145	-0.009989963000000001	-0.0756354182	-0.1525466425	0.0453992056	-0.04409606519999999	0.10593808460000001	-0.0747172007	0.11874450369999999	0.0421982734	0.0081971514	-0.05127129019999999	-0.0566515666	0.0966551407	-0.04551006	-0.0917689517	-0.0329599306	-0.0652950264	-0.049025169400000006	-0.1257004814	0.0634376612	0.1356840261	-0.0203825573	-0.0636746199	-0.1480050421	0.035733351600000005	0.017394376399999998	0.0372770635	-0.0760256305	0.0034535724	-0.1262638042	-0.0610645288	0.0107882291	0.063291243	-0.0230058082	0.053779762	-0.12026965349999999	0.0024346203	0.026347093	0.12541389949999998	0.0466365141	-0.0212328078	0.0769608767	-0.0605012272	-0.0343655166	0.0326475503	0.0458045667	-0.1183795406	0.0042269273	-0.0559983679	0.0099586365	-0.0323989844	0.09566760869999999	-0.0648396825	0.075599074	0.0438018607	0.0028501856	-0.0305989041	-0.0705405568	-0.008096164	-0.23321674050000002	0.0380465761	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0183831	-0.006860800000000004	4.707057664000005e-05	0.00033793836561000004	0.0727707	0.004702700000000004	2.211538729000004e-05	0.005295574778489999	0.0471621	0.0300676	0.00090406056976	0.00222426367641	-0.000603156	-0.000603156	3.63797160336e-07	3.63797160336e-07	7.06807e-05	0.0005831357	4.9957613524899995e-09	3.4004724461449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38877.96484375	10.0859375	1511496150.391861	101.72613525390624	24489.873046875	27.123046875	599753881.8520546	735.6596717834473	24323.880859375	-28.248046875	591651180.0610695	797.9521522521973	1.218055	20.330376	0.118682553	0.0339440919	0.1800948094	0.0004328747	0.0442461413	-0.0197408643	-0.0441460605	0.028810283399999997	0.1542749859	0.10196737060000001	-0.0039363575	-0.035028372200000005	0.0347550706	0.058346138099999986	-0.0310250053	-0.035245714500000004	0.1459298008	0.0294366657	0.045556093799999996	0.0134696784	0.0798851366	0.0492460806	-0.041230956299999996	0.0466997775	-0.0184843006	-0.025253989700000003	0.014435120800000001	0.015366531899999999	-0.0264301885	0.12440788960000004	-0.1135551006	0.0015360501999999998	0.1149009916	-0.0659335802	0.000448051	0.049697204800000006	-0.0270867388	-0.13463700039999998	0.1354582863	0.1452110503	0.0257456366	0.0720054301	-0.14017732460000001	0.0391701984	-0.042460211100000006	-0.0039138014	0.0231693302	0.0205435962	0.011200668600000002	0.0483476695	-0.036618113	0.0287957949	0.03414385	0.1647726746	0.0920627038	0.0299668841	-0.0555693728	-0.022267941099999997	0.0794051924	-0.036021958300000004	0.0133155861	-0.034373395699999996	-0.010566906899999999	0.051416283099999995	-0.11268412	-0.0695051569	0.0302896771	0.0580103866	-0.0272335669	-0.054180630800000004	0.0728088126	-0.1142661859	0.06520159589999999	0.0160367796	0.114966203	-0.055632341200000004	-0.0873827855	0.0119600714	-0.0332113854	-0.090615334	-0.0686654717	-0.026122955299999997	0.0018534544	0.045487843	0.0624204842	0.17926455	-0.0407589617	-0.0186225447	0.015389029399999999	0.0808753673	0.0013956153	-0.0448247838	-0.2174569309	-0.0220050048	0.1033307684	0.08405212039999999	-0.0029778196000000002	-0.034938324300000004	0.0478882035	0.0689509745	0.09693748560000001	-0.021927355	-0.0053920326	0.0044462746	0.0159575161	-0.1004071017	0.0479025849	-0.0383731839	-0.0083428909	-0.016316866	0.0064156753000000006	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.016555200000000003	-0.0018278999999999969	3.341218409999988e-06	0.0002740746470400001	0.027666900000000005	-0.04510379999999999	0.002034352774439999	0.0007654573556100003	-0.000684453	-0.047846553	0.002289292633981809	4.6847590920900004e-07	-0.00012507	0.000478086	1.56425049e-08	2.28566223396e-07	7.06807e-05	0.0	4.9957613524899995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38749.61328125	-128.3515625	1501532529.4464266	16474.123596191406	24434.740234375	-55.1328125	597056530.3213844	3039.6270141601562	24207.732421875	-116.1484375	586014309.009098	13490.459533691406	1.549511	25.862673	0.210635803	-0.0360563506	0.0079738191	-0.0018834226999999999	0.0969155193	-0.0642616371	0.0040538369	-0.0045927907	-0.0543856303	0.1394031542	-0.062474120099999995	0.0443809981	-0.0817364759	0.0484628217	-0.11668068960000001	0.06158550440000001	0.0045358779	0.0107321753	0.0947571099	-0.0452272579	0.055123387	0.09461536960000001	0.0166526176	-0.09269453470000001	0.068295367	0.1081255289	-0.0333026674	0.052472989500000004	0.023167046099999998	-0.0342880095	-0.09360390560000001	0.2010201268	0.057356133	0.030060182799999998	0.058662790199999995	-0.09854017359999999	-0.155772769	-0.0409408614	-0.041321216200000004	0.0625617684	0.1412377628	0.006171480500000001	-0.0060241912	-0.0066585633	-0.1623223581	0.118435579	-0.0538235565	0.0805783338	0.2471887082	-0.0358542802	0.0713931251	-0.0247864712	-0.051993203200000004	-0.0309410971	0.1365783173	-0.11244259820000001	0.0173635542	0.022278178	-0.0100891255	-0.0386260629	0.07185491969999999	-0.0603809072	-0.0191497079	0.0184130081	-0.0810598283	0.0911441976	0.0215291022	0.1001807692	-0.1073895926	0.13420988109999998	-0.0345404452	-0.0205855272	-0.0378917852	0.0079301764	0.1184109057	0.1195213975	-0.0184436446	-0.0108151423	-0.0160833407	0.102349751	0.10934034349999999	0.062459021399999995	-0.0437147945	0.011990093700000001	-0.0477949087	-0.006764488199999999	-0.09701434029999999	-0.0414275262	0.1210509193	-0.0315630226	-0.044890980999999996	-0.015501818600000003	-0.22140657239999997	0.0540446176	-0.041439248	-0.0092658941	-0.019519773400000003	-0.1055413236	-0.22626633399999999	0.008282974	-0.0084394748	-0.1407112827	-0.04375205769999999	0.1346615719	0.0098774639	-0.1472875453	-0.0544380039	-0.0243036165	0.042674699100000005	-0.047336580999999996	0.0555493006	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0252364	0.008681199999999997	7.536323343999995e-05	0.00063687588496	0.11867	0.0910031	0.008281564209609998	0.014082568899999998	0.0717238	0.07240825299999999	0.00524295510251201	0.0051443034864400005	-0.00053176	-0.00040669	2.8276869760000004e-07	1.6539675610000002e-07	7.06807e-05	0.0	4.9957613524899995e-09	0.0	0.000364175	0.000364175	1.32623430625e-07	1.32623430625e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38496.22265625	-253.390625	1481959158.7995758	64206.80883789063	24410.09375	-24.646484375	595852676.8837892	607.4491920471191	24117.169921875	-90.5625	581637885.0405923	8201.56640625	1.414758	23.613531	0.20488418	0.08556587199999999	-0.11138764359999999	-0.0647938439	0.0775491899	-0.0231368977	-0.08828031800000001	-0.165346628	0.0049259816	-0.0397987167	-0.012005761299999999	0.1029725418	-0.024750160400000002	-0.020297378300000002	-0.0393421721	0.1200613658	0.0576052029	0.042070323300000004	-0.0321274717	0.0458074904	-0.0990806252	-0.074599473	0.0750879938	-0.0442277885	0.0504507904	-0.0614779561	0.0748478637	-0.1191399019	0.0136201775	0.057807457699999995	0.10373074339999999	0.026568562999999996	0.1104604123	0.1265685846	-0.009837035899999999	-0.09211912779999999	-0.1274774564	-0.049485815999999995	0.0112229124	0.006347155300000001	-0.21454484989999997	0.031260255	0.19372124940000002	0.0704810218	0.0883662788	0.1031915456	0.054492595	-0.0584965786	-0.007295376700000002	-0.0395773742	-0.0126688731	0.1278566467	0.09459057119999999	-0.08457051980000001	-0.0397569723	-0.1481335296	-0.0687759911	0.0014707039000000002	0.007230835699999999	-0.0292838279	0.0432562414	-0.0335984238	0.0972204761	0.08169169700000001	0.0992424898	0.0615774751	0.0592024913	0.052041870899999995	-0.0093229741	0.0695488155	-0.018422343600000002	-0.15410626970000002	-0.0368865065	-0.0483239144	-0.09652856	-0.109219514	0.031492967999999996	-0.1386288633	0.0515044068	-0.0633497827	0.0413003199	-0.0823311817	0.037208342400000004	0.15982923529999998	-0.104877212	0.0055551796	-0.1503390467	0.0076326223	0.0075725559999999985	-0.0100526465	-0.012090573899999998	0.10873586699999999	0.0266223083	0.0419178941	-0.161316969	-0.1503518288	0.0423080718	-0.0627006537	0.08506955810000001	-0.0848663541	0.034509979100000004	0.0405134046	-0.046821854	0.0971998372	-0.0016431958	0.1778179963	-0.028336471000000002	0.0321878048	-0.024631963	-0.0599877639	0.0186301298	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0232221	-0.0020143	4.05740449e-06	0.00053926592841	-0.0132083	-0.1318783	0.01739188601089	0.00017445918888999996	0.0335033	-0.0382205	0.0014608066202500005	0.0011224711108900002	-0.000157587	0.0003741730000000001	2.4833662569e-08	1.4000543392900006e-07	7.06807e-05	0.0	4.9957613524899995e-09	0.0	8.29264e-05	-0.0002812486	6.8767878169599996e-09	7.910077500196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38769.875	273.65234375	1503103207.515625	74885.60523986816	24454.50390625	44.41015625	598022761.3007965	1972.261978149414	24285.787109375	168.6171875	589799455.5218849	28431.75592041016	1.624041	27.106646	0.14521323000000005	-0.1220505758	-0.08958228369999999	0.0860318015	0.0547975983	-0.0757268591	0.08584043529999999	0.0456800749	-0.0805875796	0.0246552735	-0.0371471674	-0.051295737699999996	0.1458782368	-0.1389093885	-0.17793994629999998	-0.0235219038	-0.0090480285	-0.013605241899999999	0.026526013900000003	0.0845010283	0.0593299864	-0.0282106069	-0.1202906742	-0.1277313474	-0.055816266100000005	0.0726065194	0.0335331007	-0.0805171609	-0.0054026186	0.0021005587	-0.004238457199999999	-0.0536759708	0.0025139668	-0.1142985831	0.051982508	0.0783537018	0.11323976599999999	0.1067878874	-0.030765083999999998	-0.0363697685	-0.025270547799999998	-0.12407081119999999	-0.0148000206	-0.0759643089	-0.008431441999999999	-0.0343571843	0.0478642624	0.010816823100000001	0.039480745299999995	0.0182927835	-0.0439675157	-0.09505236630000001	-0.1401340965	-0.06167861440000001	-0.0543484084	0.0631971187	-0.059567983	0.1282815736	0.0264545677	0.0739731953	-0.008217258100000001	-0.0585163703	-0.0155156445	-0.022164821600000002	-0.1087797742	0.0416922794	0.013371997	-0.1062844652	-0.0956317382	0.0376282013	0.13324201	0.1053640176	-0.07445520679999999	-0.1477325186	0.0147048808	0.1035019082	-0.15149638029999998	0.0028462716	0.026853747200000003	0.0597536923	-0.0735084018	-0.0420760166	-0.0292953298	-0.0690629336	-0.12046927019999999	-0.0934406233	0.0463086816	-0.0451917833	-0.052328130099999995	-0.005492700200000001	-0.09801712800000001	-0.1033912035	0.0667536749	0.15934101609999998	0.0538211217	0.021843009700000002	-0.0695229296	0.1077245497	0.062107944400000004	0.1444738527	-0.021611792299999998	-0.0313958746	0.0055507868000000005	-0.0796391738	-0.0801087781	0.0756907347	-0.0027258113	0.0468881163	0.0435510171	-0.0247619125	-0.0099208189	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0252387	0.0020166000000000003	4.0666755600000015e-06	0.0006369919776900001	0.0538747	0.067083	0.004500128889	0.00290248330009	0.0788725	0.0453692	0.0020583643086400003	0.00622087125625	-0.000603156	-0.000445569	3.63797160336e-07	1.98531733761e-07	7.06807e-05	0.0	4.9957613524899995e-09	0.0	0.000252246	0.00016931959999999996	6.362804451599997e-08	2.8669126944159986e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
38784.05078125	14.17578125	1504202595.0025787	200.9527740478516	24459.9375	5.43359375	598288542.5039062	29.523941040039066	24344.515625	58.728515625	592655441.0158691	3449.038547515869	1.288865	21.512257	0.12222296	-0.0695838609	0.0962698191	-0.0160914767	-0.1431600612	-0.0404305148	0.018738204799999998	0.0564545572	0.0842936624	-0.0846298482	-0.0313833765	-0.0016348882	0.11185187460000001	0.09522890380000001	0.0323417456	0.0079193678	0.1580826081	0.1653660185	0.0985083849	-0.10972280949999999	0.1224448661	-0.0732686911	-0.0027806827000000003	0.010539645	0.08373892299999999	-0.1348208905	-0.0922133846	-0.012976768	0.10281335220000001	0.0001253881	-0.1056690821	-0.0280334663	-0.032562302599999995	0.0560864543	-0.10360195539999999	-0.047036775700000005	0.0068458040000000005	-0.0778765479	-0.0144334641	-0.019822778200000002	0.1064968367	0.0236334707	0.0429204616	-0.033987472799999995	-0.0378740239	0.0650669296	-0.0650080036	-0.1776852861	0.0025873918	0.1572223956	0.076027257	-0.0529054031	-0.039923952799999995	0.11833744369999999	-0.069222742	0.0518314993	-0.0676525434	-0.1728617607	-0.014301786200000001	0.1052720946	-0.052192371200000004	-0.0439180472	-0.0115342176	0.0069752487	-0.005591227099999999	-0.0358953609	-0.13528940550000002	-0.0116016412	-0.06082182780000001	-0.0648054309	0.1574404857	-0.12916775390000002	-0.0021484902	0.0682503262	0.1406424087	-0.056137380599999995	0.0686121653	-0.0962357706	0.1408658491	0.0347476625	0.09217785210000001	-0.0036932981	-0.0440387316	0.1683295398	0.12223214199999999	0.0332141692	-0.0267338108	-0.018201848899999998	-0.0048513564	-0.0784192074	0.0645575287	-0.0137703794	-0.0312927971	-0.0652391496	0.0775416548	-0.0544688602	0.028252229900000002	-0.0324989829	-0.0098881811	0.1086708349	-0.1166462226	-0.12376186310000001	0.1055768638	0.0164727221	-0.0246292941	0.017518169099999998	0.08293664120000001	-0.040328851299999996	-0.0519979365	0.050451283	0.0373968568	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0117304	-0.0135083	0.00018247416889	0.00013760228416000002	0.0538893	1.46000000000035e-05	2.1316000000010217e-10	0.0029040566544900003	-0.00285556	-0.08172805999999999	0.0066794757913635995	8.1542229136e-06	-0.000122667	0.000480489	1.5047192889e-08	2.30869679121e-07	7.06807e-05	0.0	4.9957613524899995e-09	0.0	0.000193295	-5.8950999999999965e-05	3.7362957025e-08	3.4752204009999952e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38920.5390625	136.48828125	1514808360.9155884	18629.050918579098	24488.986328125	29.048828125	599710451.3790933	843.834415435791	24319.87890625	-24.63671875	591456510.0146638	606.9679107666017	1.212281	20.234018	0.08771858	-0.0488747868	0.20491097949999998	0.0785349798	0.0293332468	-0.0461693815	-0.0098264873	0.1270349126	0.0958192193	0.1948235143	-0.0132099156	-0.1065012884	0.0216905521	0.0337876532	-0.036573550499999996	-0.0115618444	0.10378913470000001	-0.0018503154	-0.0668946228	0.0457320129	0.0098126895	0.0604842424	0.0094741207	-0.1201227295	-0.0541671211	0.0120709358	0.0680245089	0.0733139795	-0.12255971119999999	-0.1281278526	-0.1397783943	0.0112335769	0.0239016475	0.0614742851	0.068002126	0.0601606136	0.0842344106	-0.0335810308	0.0110515566	0.0152254427	0.0240476686	0.0032328082000000003	0.08121984730000001	-0.0221178533	0.0089840622	0.1251401463	-0.0355247484	-0.036342442200000005	-0.0912259002	-0.0495258245	-0.08462235539999999	0.09686189369999999	-0.0474376658	0.144671575	0.1631299465	0.0619477412	-0.058327803899999996	0.0030158227000000003	0.1071004376	0.046209008200000005	0.1535978669	-0.0423932088	-0.0893336852	0.022209462000000003	-0.20185256989999997	-0.0552024557	0.0679057878	-0.032009888	-0.0343586184	0.0070395927000000014	-0.0279070379	-0.0681381554	0.0702177715	0.0440329649	0.0169228617	0.0522125891	-0.0055474009999999995	-0.0698383744	-0.030597415299999996	0.043891282000000004	-0.0089194792	0.051463502800000005	-0.15101114640000002	-0.0997106449	0.016039351299999997	0.0629766834	-0.0568474086	-0.044228104500000004	-0.035262216	0.0709221998	0.053888537699999996	0.0708591318	-0.0904376418	0.0763612766	-0.0053741208	-0.069177285	-0.0711275518	-0.0839957907	0.0257974942	-0.097770359	0.0552902484	-0.1126954772	0.0735013034	-0.09954177859999999	0.1151707369	0.0043270893	-0.0633089542	-0.0020113334	0.0036327931	0.0594960654	0.0110014342	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.00956808	-0.002162320000000001	4.675627782400003e-06	9.15481548864e-05	0.072649	0.018759700000000004	0.00035192634409000016	0.005277877201000001	0.0387627	0.04161826	0.0017320795654275998	0.0015025469112899998	-0.000421339	-0.00029867200000000004	1.77526552921e-07	8.920496358400002e-08	7.06807e-05	0.0	4.9957613524899995e-09	0.0	0.000398189	0.000204894	1.5855447972100005e-07	4.1981551236e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38695.60546875	-224.93359375	1497349882.5931551	50595.12159729004	24483.53125	-5.455078125	599443302.4697267	29.75787734985352	24168.6640625	-151.21484375	584124322.565979	22865.928970336914	1.511814	25.233477	0.11554415500000002	0.1294934767	0.0676020181	0.045777827199999996	0.0387092812	0.0089673648	-0.0982732135	-0.1242065155	0.10504452730000001	0.1257035462	0.014477803999999999	-0.1032003489	-0.0221035233	0.0926054121	-0.06565934	-0.010991478	-0.0496556305	0.013651071599999998	-0.11314864820000001	-0.0046244525	-0.0412739295	0.0656445994	0.1031700573	-0.052816410700000004	0.07516437769999999	-0.0698506203	-0.05707886440000001	0.0326416739	-0.11629520460000001	-0.0006229487	0.0003594192	-0.08427131269999999	-0.1100383615	0.050621291799999996	0.0879431274	0.236335276	0.0479036616	-0.1383649981	0.0178977068	0.0221068684	-0.035301518	-0.120570939	0.0928165856	0.16900535309999998	0.0697538038	-0.044617562699999995	0.018130129	0.0141598221	0.022659981699999998	0.057091659	-0.007662850600000002	-0.0232056783	0.11984731009999999	-0.0073094315000000005	0.12543651849999998	-0.039645156	-0.0546017039	-0.0460162456	0.1145829387	-0.0321017873	0.1576829947	-0.0054785541000000005	0.09080324	0.1242847105	-0.0659547629	-0.088363065	0.193567579	0.052171658600000004	-0.0248616467	-0.0586492151	-0.087581353	0.0018201965	0.0922951217	0.16920066600000006	-0.044138559	-0.020432849399999998	0.0830433967	-0.0387660583	0.0266001282	0.0340833658	0.0375853163	0.0264533079	-0.1472969709	-0.012777506599999999	-0.0617531171	0.0455852163	0.063244578	0.1293526	-0.045487638	0.17506468579999998	0.10456537029999999	-0.0521338076	0.0656791812	0.10014478289999999	-0.032059729	0.0401189137	0.046725819800000006	-0.054457032300000006	0.0086166239	0.0127127077	0.0517340843	0.026512836600000003	0.0075945001	0.0248977373	0.1164771367	0.042856035599999995	-0.020452881399999998	-0.0393285972	-0.09492216519999999	0.0181610502	-0.08532054859999999	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0129836	0.0034155200000000017	1.1665776870400012e-05	0.00016857386896000005	0.0288886	-0.043760400000000005	0.0019149726081600005	0.0008345512099599997	0.0283699	-0.010392799999999995	0.00010801029183999994	0.00080485122601	0.000104428	0.000525767	1.0905207184e-08	2.7643093828900003e-07	-0.000337044	-0.0004077247	1.1359865793599999e-07	1.6623943099009002e-07	0.000172172	-0.000226017	2.9643197583999997e-08	5.108368428900001e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
