name	intensity-avg	volume
Left-wm-bankssts	95.0003	2905.9
Left-wm-caudalanteriorcingulate	102.9182	2682.4
Left-wm-caudalmiddlefrontal	96.2253	7321.8
Left-wm-cuneus	90.0825	2572.0
Left-wm-entorhinal	80.9211	909.3
Left-wm-fusiform	91.8736	6592.1
Left-wm-inferiorparietal	99.3568	10128.1
Left-wm-inferiortemporal	91.3835	6609.5
Left-wm-isthmuscingulate	99.4436	3684.6
Left-wm-lateraloccipital	93.8744	10176.3
Left-wm-lateralorbitofrontal	92.7996	6693.1
Left-wm-lingual	87.2629	4638.4
Left-wm-medialorbitofrontal	91.5692	2876.1
Left-wm-middletemporal	90.93799999999999	5558.6
Left-wm-parahippocampal	88.3158	1297.6
Left-wm-paracentral	95.4326	4237.2
Left-wm-parsopercularis	96.2243	3543.3
Left-wm-parsorbitalis	89.8276	1230.7
Left-wm-parstriangularis	95.7665	2675.3
Left-wm-pericalcarine	86.7207	3079.2
Left-wm-postcentral	92.354	8498.4
Left-wm-posteriorcingulate	99.8502	4639.9
Left-wm-precentral	94.0184	14616.2
Left-wm-precuneus	98.0506	9667.6
Left-wm-rostralanteriorcingulate	99.5595	3225.7
Left-wm-rostralmiddlefrontal	96.5032	13942.6
Left-wm-superiorfrontal	94.1857	19207.6
Left-wm-superiorparietal	97.2987	12709.0
Left-wm-superiortemporal	92.9417	7713.9
Left-wm-supramarginal	97.1553	12650.2
Left-wm-frontalpole	93.9024	377.0
Left-wm-temporalpole	77.2171	672.3
Left-wm-transversetemporal	94.7868	726.7
Left-wm-insula	91.4594	10808.9
Right-wm-bankssts	97.9489	2737.5
Right-wm-caudalanteriorcingulate	101.6805	3340.6
Right-wm-caudalmiddlefrontal	95.346	5444.7
Right-wm-cuneus	90.5056	2813.1
Right-wm-entorhinal	81.7348	813.8
Right-wm-fusiform	90.59	6260.0
Right-wm-inferiorparietal	97.662	12536.7
Right-wm-inferiortemporal	89.625	5799.1
Right-wm-isthmuscingulate	100.0846	3466.8
Right-wm-lateraloccipital	93.5716	10944.0
Right-wm-lateralorbitofrontal	94.4272	7278.4
Right-wm-lingual	86.5111	5467.7
Right-wm-medialorbitofrontal	95.0889	3846.3
Right-wm-middletemporal	90.7576	5674.0
Right-wm-parahippocampal	88.3949	1389.2
Right-wm-paracentral	96.0151	5013.7
Right-wm-parsopercularis	97.3654	3492.5
Right-wm-parsorbitalis	90.5742	1239.7
Right-wm-parstriangularis	96.1195	3580.6
Right-wm-pericalcarine	86.6387	3526.0
Right-wm-postcentral	93.5299	7940.5
Right-wm-posteriorcingulate	99.6701	4321.4
Right-wm-precentral	94.8077	13336.5
Right-wm-precuneus	97.4667	9911.9
Right-wm-rostralanteriorcingulate	98.809	1920.8
Right-wm-rostralmiddlefrontal	95.68299999999999	15347.1
Right-wm-superiorfrontal	93.9837	16655.1
Right-wm-superiorparietal	97.4269	12316.4
Right-wm-superiortemporal	92.7515	6216.8
Right-wm-supramarginal	99.3072	9304.8
Right-wm-frontalpole	90.303	403.9
Right-wm-temporalpole	81.4455	689.1
Right-wm-transversetemporal	95.5948	544.5
Right-wm-insula	90.6806	10117.1
Left-UnsegmentedWhiteMatter	100.0758	36838.0
Right-UnsegmentedWhiteMatter	100.4352	35743.5
