csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
37370.16015625	n/a	1396528870.103775	n/a	22782.6796875	n/a	519050493.7432251	n/a	22770.490234375	n/a	n/a	518495225.5137672	n/a	n/a	n/a	-0.1461887459	-0.0947419421	0.18621321780000002	0.0941586097	-0.0273272296	0.0680392487	-0.0200404835	0.0988639219	-0.1247740241	0.3303729688	-0.1954721141	0.1499443249	-0.2787093509	0.1571968315	-0.021513379300000003	0.0568295773	-0.07470325929999999	0.1107516389	-0.0102490536	0.17586796870000002	-0.07734277269999999	0.0532232727	-0.14388319789999998	0.1522462086	-0.0493624545	0.053369743399999996	-0.0677665658	0.1210743966	-0.037909375	0.0195740209	0.2084767222	-0.08466397349999999	-0.0608608706	0.1391643067	-0.1369020817	0.12468059449999999	0.0075432364	-0.1619834768	-0.023561297999999998	-0.0795218677	0.1027402011	0.0107363279	-0.0541513375	-0.07531868900000001	0.0972886966	-0.14096048	0.1614591123	-0.41298987200000004	0.020384895400000002	0.2301116348	-0.0377180434	-0.1215819851	0.0644275643	-0.0487959693	0.038885637	0.0454963247	-0.08002614599999999	0.0261871987	-0.08499773890000001	0.0224036636	-0.2252256445	0.0897880918	0.0800465129	-0.0432393971	0.0300069445	-0.10227000800000001	0.0220423166	-0.0077787506	0.0138962348	-0.0438513931	0.1453549949	-0.077161979	0.13013205	-0.11973215300000001	0.0133811804	0.05692253940000001	-0.08527234269999999	0.0101482497	0.08398398779999999	-0.1893135478	0.0655627021	0.12359457119999999	-0.0779919178	-0.21942802050000002	0.0103092553	0.0691711036	-0.0851783366	-0.0295604365	0.1322866296	0.0361924381	0.116932984	-0.0760931897	-0.1578365698	0.0332734921	0.1217078847	0.1216831682	0.1216419777	0.0230157	n/a	0.00052972244649	n/a	-0.017082199999999995	n/a	n/a	0.00029180155683999984	0.031736400000000005	n/a	0.0010071990849600005	n/a	-0.0008702919999999999	n/a	7.574081652639999e-07	n/a	0.00105084	n/a	1.1042647056e-06	n/a	0.00388663	n/a	n/a	1.51058927569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37109.80078125	-260.359375	1377137314.024063	67787.00415039062	22746.11328125	-36.56640625	517385669.4034576	1337.102066040039	22717.521484375	-52.96875	2805.6884765625	516085782.39303964	1.216752	20.429245	0.056420649999999975	-0.0673834112	-0.1088995954	0.132209575	0.0220006773	-0.0253602255	0.05983963480000001	-0.09978288939999999	0.0349338642	-0.0785978487	0.2905127754	-0.1434652461	-0.0443863362	-0.1175970847	-0.0667734946	0.0407198455	-0.0149738963	-0.0029972763	-0.024613258500000002	0.0654302528	-0.005360956500000001	0.0506391001	0.049697625599999996	-0.1700534541	-0.0615744004	0.1383766498	0.0009732488000000001	0.0149696322	0.0262449261	-0.0607358511	0.0575330559	0.0012736997	-0.158655225	0.0922196929	-0.16943583550000002	0.1017197026	0.042662057	-0.0019723060999999997	0.0268517713	-0.0136403464	0.1526228097	0.026385711000000003	-0.1636373028	0.015503818700000001	-0.0675940675	0.1501978723	-0.029370360699999997	0.0788628146	-0.2718559212	0.0006850217	-0.0387839639	-0.0993504384	-0.0440910903	0.052894326	-0.0115000485	0.0345830113	-0.0787398735	-0.049357302699999994	0.053672447699999994	-0.12158572210000004	0.1723962176	-0.1053865815	0.0014430598	0.033673242400000004	-0.011722281499999999	0.0880617499	-0.0015607452	-0.1327055529	-0.1640504951	-0.0055190147	0.0190188537	0.1208022655	0.019654191499999998	0.032091382	0.0660296287	-0.0153986729	0.0980062856	0.022214492599999996	-0.0400652336	-0.21839407600000002	-0.1950823868	0.0062643481999999995	-0.1180516699	-0.0037242281	-0.0232914504	-0.042007130499999996	-0.1192542953	0.1358974915	0.077572335	-0.0462735933	-0.0645575173	0.020516035	0.0439537576	-0.071946074	-0.0420159436	0.1216419777	0.12141962949999999	0.12104935019999999	0.0284638	0.0054480999999999965	0.0008101879104399997	2.968179360999997e-05	0.0160162	0.03309840000000001	0.00109550408256	0.0002565186624400001	0.0286666	-0.003069800000000005	0.0008217739555599999	9.423672040000027e-06	-0.000911099	-4.080700000000002e-05	8.301013878009998e-07	1.6652112490000016e-09	0.00103886	-1.1979999999999975e-05	1.0792300995999998e-06	1.4352039999999944e-10	0.00364333	-0.00024329999999999965	5.9194889999999834e-08	1.3273853488900004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37029.30859375	-80.4921875	1371169694.9311676	6478.992248535156	22761.958984375	15.845703125	518106776.80636984	251.0863075256348	22735.681640625	18.16015625	329.79127502441406	516911219.66385275	0.97419	16.356638	0.061455099999999985	-0.0304102421	-0.1095635606	0.07439698139999999	-0.016171441	-0.0673078679	0.034123241400000004	-0.10746503310000001	-0.0169358678	-0.010850105700000001	0.21244316149999998	-0.1919476979	-0.0789614923	0.0046389368	-0.0788032328	0.1320492029	-0.0438500183	0.0635944956	0.1374410777	-0.0441934703	-0.07129653009999999	0.038640148900000004	-0.1845234063	-0.0141390627	-0.1240245108	0.078971713	-0.1581233665	0.0539165212	-0.0647963439	-0.0917666158	-0.055227774400000006	-0.21740188789999998	-0.0701813645	-0.1311911031	-0.10424315470000001	-0.0148041672	-0.1873293579	-0.003587883900000001	-0.0456356565	0.0821814929	0.0452680554	-0.1515230808	0.0722567969	0.0652485622	-0.0615600089	0.0883234967	0.0310219639	-0.0010212173	-0.2078965693	-0.1194586129	-0.1491129704	0.0160907102	-0.0106454373	0.0849480879	0.0473381103	0.041874304300000005	-0.1357467975	-0.024197725299999997	0.0886057832	-0.0438330949	0.2979951854	-0.10361073130000001	0.1177000913	-0.0002740199	0.0696371401	-0.1016943066	0.0056432288	0.11755608890000001	-0.1204323812	0.1324374751	-0.1284966078	0.0813443376	-0.0045086014	0.08264392	-0.0772719765	0.0635825242	0.0755584469	0.2225413909	-0.0230712205	-0.17545352260000002	0.1603492774	-0.0575237821	-0.1565185369	0.0916001759	0.0956767937	0.048705313099999994	-0.0082929674	-0.0030240888	-0.1561067511	-0.0026116266	0.005327463100000001	-0.0355572324	-0.011971043899999999	-0.027882503500000003	0.0805139357	0.1215101995	0.120893123	0.1198669825	0.0393732	0.0109094	0.0015502488782399998	0.00011901500836	0.022718	0.006701800000000001	4.491412324000001e-05	0.0005161075240000001	0.0125616	-0.016105	0.00015779379455999995	0.0002593710250000001	-0.0007994779999999997	0.00011162100000000022	6.391650724839996e-07	1.245924764100005e-08	0.0007351029999999998	-0.0003037570000000002	5.403764206089996e-07	9.226831504900012e-08	0.00378273	0.00013940000000000005	1.943236000000001e-08	1.4309046252900003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37139.48046875	110.171875	1379341009.4886627	12137.842041015625	22754.1484375	-7.810546875	517751271.1157837	61.00464248657226	22745.78515625	10.103515625	102.08102798461914	517370742.3742829	0.9805410000000002	16.463261	0.08760161000000001	-0.1606022614	-0.0168135115	0.0273129993	0.059681454400000014	0.022071445099999996	0.0088633428	-0.028282610099999998	0.0063456345	0.0853785509	-0.0090569228	-0.1859676909	-0.1299580335	-0.2095319698	-0.0722393612	0.0719548364	0.007375092	0.0792158603	0.0413283641	0.1278806969	0.1330423061	0.09685374890000001	-0.0069333851	0.031113993	0.0286298816	0.0971822613	0.1210194282	0.20817050420000002	0.09975237320000001	-0.0024096918	0.1021208587	-0.22369836280000002	-0.1062011692	0.00043160519999999996	0.0751531113	-0.0092018564	0.0295557157	-0.0005148117	-0.0299854597	-0.049499914400000004	-0.045453775300000006	0.0016348535	0.061603608399999996	-0.08936539240000001	-0.0605476349	-0.005445248000000001	0.0631668734	-0.051007378	-0.1395098106	-0.1307520223	-0.08423958349999999	-0.1322807763	-0.0375341796	0.0094735912	0.0175787199	-0.060436718499999986	-0.0437260518	-0.038218099	-0.1460218071	-0.21113195129999998	0.0667714612	-0.18475273	0.0107449859	0.0741539891	0.0434231202	-0.0048051338	-0.1805805143	-0.0693177247	0.0690479688	-0.012455628799999998	0.1341999096	0.1211152499	0.0763403071	-0.0702635674	0.0465538636	-0.1801744336	0.1295426938	0.1233132137	0.10551538390000001	-0.079636473	0.0044719417	-0.0164782589	0.0311902789	0.0334130607	0.0468409512	0.1184419166	0.09252072539999999	-0.012738064399999999	0.024870160099999997	0.033268542400000004	-0.1444521639	0.1295797627	0.052660445599999994	0.020386811	0.047814748899999995	0.1213126213	0.12010478890000001	0.1181006348	0.0235822	-0.015790999999999996	0.0005561201568400001	0.0002493556809999999	-0.008053559999999998	-0.03077156	0.0009468889048336	6.485982867359996e-05	0.022540900000000003	0.009979300000000005	0.0005080921728100002	9.958642849000006e-05	-0.000985961	-0.0001864830000000003	9.72119093521e-07	3.477590928900012e-08	0.000837245	0.00010214200000000028	7.00979190025e-07	1.0432988164000057e-08	0.00345016	-0.00033257000000000035	1.1060280490000024e-07	1.19036040256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37013.3984375	-126.08203125	1369991663.8931274	15896.678604125977	22745.703125	-8.4453125	517367010.6506348	71.32330322265625	22657.162109375	-88.623046875	7854.044437408447	513346994.85049814	1.325169	22.249556	0.0827629438	-0.11294830269999999	0.0440052855	0.027181967999999997	0.09839419	0.0814862309	0.047107414800000004	-0.073558555	-0.0925238351	0.0228754781	0.0232515758	-0.1464848989	-0.2521276032	0.1163644418	0.0024874043	0.0208452305	0.1257453754	0.04270354269999999	-0.18783903329999999	-0.122659425	-0.024686193399999997	0.1439841851	-0.1008660175	0.0432421172	0.0541243639	-0.0841026659	-0.011298773400000002	-0.14011134449999998	-0.0076755207999999985	-0.1506848179	0.1180193519	0.026588227599999997	0.0312323056	0.06682423059999999	-0.0066132939	-0.0554870578	-0.001890036	-0.0006967693	-0.0380261221	0.051716196900000004	0.0535875716	0.0791990239	-0.0299604477	-0.11348114960000001	0.0137978866	0.0627852001	0.039641565499999996	-0.0784018554	-0.0260470638	-0.09490137470000001	-0.11898827699999999	0.1372169675	-0.0722562641	-0.0554580723	-0.07793365599999999	0.0061153441000000005	-0.180275203	-0.0351297336	-0.1111506534	-0.060578714900000004	0.1651113598	0.1893201614	0.1607434101	-0.0506117071	-0.0868414959	-0.033916962200000005	-0.0774655233	-0.2020102148	-0.055697549900000004	0.0657636542	-0.07182700389999999	0.012303959599999999	0.0073439640000000014	-0.044532179299999995	0.0154879123	0.0050682375	-0.028825389500000007	-0.0983959073	0.0041251223	0.1056961589	-0.0193151361	0.08455985380000001	-0.0486511686	-0.0439417516	-0.0321448881	-0.059589002	-0.0391894543	-0.1224258392	0.0981724044	-0.038497124300000005	-0.10937936720000001	-0.055986113399999995	-0.0350775581	0.0003854054	-0.0419509996	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0281045	0.0045223	0.00078986292025	2.045119729e-05	0.00905699	0.017110549999999995	0.0002927709213024998	8.202906786009998e-05	5.13562e-05	-0.022489543799999998	2.63745927844e-09	0.0005057795803321183	-0.000497846	0.000488115	2.4785063971600005e-07	2.38256253225e-07	0.0008662709999999997	2.9025999999999708e-05	7.504254454409995e-07	8.425086759999829e-10	0.00370583	0.00025566999999999994	6.536714889999998e-08	1.3733175988899998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37056.20703125	42.80859375	1373162479.542862	1832.575698852539	22727.53125	-18.171875	516540676.71972656	330.217041015625	22560.923828125	-96.23828125	9261.806777954102	508995283.9784584	1.408062	23.641331	0.1542008962	-0.0845389568	0.15104576050000001	-0.0312621172	0.064046167	0.1814358768	0.023642153	0.0346041495	-0.0089228272	0.0806126994	0.0535249446	0.082814427	-0.15756844009999998	-0.14328321300000002	-0.11655177380000001	-0.23429626609999998	0.025444153900000002	-0.0646338028	0.1244352574	0.05043615	0.1528232508	0.1593948567	0.20830942789999998	0.0492119231	-0.014298762900000001	-0.0203092013	-0.0234286036	-0.2376658622	-0.055993442000000004	0.0928519273	-0.0989826343	0.01902611	-0.0184307423	0.0406370089	0.057924422999999996	-0.16153670609999998	-0.1544403327	0.0124829807	0.1550518467	0.0502007106	-0.08892831150000001	-0.1491693965	-0.0132058248	-0.1648872272	0.10186719609999999	-0.052728459500000005	-0.012539416299999998	-0.1014305886	-0.0302343925	0.0997945084	0.0490190569	-0.0474355602	-0.0109677588	-0.1341129942	-0.10309583480000001	-0.061985471500000014	-0.1589361971	-0.0213280254	0.0012122575	-0.256655448	-0.1042097677	0.0145890697	-0.1264102957	0.2374898014	-0.0005049933999999999	-0.0091087263	-0.1104935288	-0.0002095823	-0.10965783119999999	-0.133401709	0.1471811075	-0.10686909019999999	-0.12496449859999999	0.13778708720000002	-0.0750052039	0.0430089933	-0.13285667869999998	-0.0832284081	-0.0935656973	0.0927270603	-0.0046274637	-0.010675514099999998	0.0057640892	0.0542985562	-0.0008242636	0.14024784740000001	-0.0554873614	-0.0233810162	-0.1176564119	0.0199685342	0.1840428116	-0.05135766730000002	-0.1209637707	0.1348633777	-0.0795951638	0.1207205288	0.11775003070000001	0.11285322490000001	0.033070300000000004	0.004965800000000003	0.0010936447420900003	2.465916964000003e-05	-0.0442711	-0.05332809	0.0028438851830481	0.00195993029521	-0.0167845	-0.016835856200000002	0.00028171944025	0.0002834460539870785	-0.00102639	-0.000528544	1.0534764321e-06	2.793587599360001e-07	0.00173835	0.0008720790000000003	3.0218607225e-06	7.605217822410007e-07	0.00388663	0.00018080000000000008	3.268864000000002e-08	1.51058927569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36915.57421875	-140.6328125	1362759619.9000394	19777.58795166016	22701.474609375	-26.056640625	515356949.44009787	678.9485206604004	22483.357421875	-77.56640625	6016.547378540039	505501360.9597817	1.223539	20.543188	0.14153225000000005	0.029897889100000002	0.18786256129999998	-0.10668323119999999	-0.0320587455	0.19074547890000002	-0.0107453897	0.0459778408	-0.081453361	-0.0296755171	0.1160893703	0.05364953	0.0519081222	0.1350026971	-0.1475393416	-0.17414109760000002	0.1122689861	0.1140793602	0.0045702022	0.08830137589999999	-0.060768343899999994	-0.0091347762	0.056921880599999995	0.19019193	-0.0378348391	-0.0801800815	0.0648269705	-0.1125932051	-0.0722912552	-0.0257687158	-0.19899536829999998	-0.0335694498	-0.0524837078	-0.0842047226	0.3228993067	-0.011183810700000001	0.0867569144	0.1665191867	0.1431355742	-0.0427702797	-0.042004846799999995	0.0159836568	0.0912073075	-0.0625495149	0.18550099399999997	-0.0165509044	0.0447689789	0.0044907132	-0.0008835671000000002	0.060813697699999995	-0.0713386678	0.1041060668	0.053928861200000004	-0.1569669673	-0.12287246289999999	0.0630792518	-0.0968992101	0.0714665019	0.0808378332	0.0030299445000000003	0.1154144284	-0.064807227	-0.1169431491	0.062210103499999996	-0.15733703970000001	-0.0372720522	-0.035613695699999996	0.035271913700000004	0.1074107073	-0.023536053300000002	0.1069736341	0.022078034500000003	-0.0970145167	0.0540775446	-0.0911906783	0.0184898849	-0.1930138955	-0.07586133269999999	0.1973462755	0.0269607004	0.2051662621	0.022038152000000002	-0.045393986500000004	-0.0781290842	-0.12258808060000001	0.0615882437	0.0309398171	-0.012004798899999999	0.0521324387	-0.08950916449999999	0.1846405566	0.0051400599	-0.0389326408	-0.033798611400000005	-0.09560949769999999	0.120326335	0.1161887065	0.1093977275	0.036277300000000005	0.003207000000000001	0.0013160424952900005	1.0284849000000011e-05	-0.0542322	-0.0099611	9.922351321e-05	0.0029411315168400005	0.013873000000000005	0.030657500000000008	0.00019246012900000012	0.0009398823062500004	-0.000923281	0.000103109	8.524478049610001e-07	1.0631465880999998e-08	0.000636636	-0.0011017140000000002	4.05305396496e-07	1.2137737377960005e-06	0.00313732	-0.00074931	5.614654761e-07	9.8427767824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36923.4453125	7.87109375	1363340813.7451782	61.95411682128906	22684.390625	-17.083984375	514581578.0275879	291.86252212524414	22511.0390625	27.681640625	766.2732276916504	506746879.6734009	1.119405	18.794785	0.06797154999999999	0.1250735818	0.118677835	-0.1296538753	-0.1597457022	0.1141771107	-0.0828452912	0.1054882534	-0.0028366844	0.0337612829	0.0284397986	-0.0585798145	0.0256091489	0.07447426809999999	-0.12000700210000001	-0.060934900099999995	0.0514440457	0.145306653	0.0967974402	-0.13237571550000002	0.0047742813	-0.0613421889	-0.1089511144	0.1287806561	-0.1046825166	0.05697338	0.0757532396	0.1748582222	-0.0549026406	-0.0294774705	-0.09299263099999999	-0.0855266903	0.0466690912	-0.0207796009	0.058594135	0.1393931621	-0.0207753498	-0.0750908672	0.0661883163	-0.0277630275	0.1002049457	0.0133352569	-0.0274170303	0.054439085400000004	0.1887003933	-0.0948537289	0.0742630442	0.0102276664	-0.054222407400000006	-0.032618887400000005	0.06873442839999999	-0.029602067200000002	0.155135666	-0.1233117058	-0.0277520806	-0.0104796365	0.0666665786	0.10741976119999999	0.048277081	-0.0229625856	0.1197445009	0.0594950633	-0.0106248869	-0.035114765	-0.0881671717	-0.0970626352	-0.079609094	0.17552654969999998	0.0387270012	0.08934861960000001	0.07518134480000001	-0.027916306499999998	0.0871406249	-0.0761218236	-0.0673475107	-0.0746757729	-0.0551064511	0.0271376555	0.10217673669999999	-0.0230048437	0.1602542914	-0.0384134253	0.0257107908	0.1145210151	0.0691775185	-0.0215509958	-0.0928071601	0.0293975051	0.1024866401	-0.06771257650000001	-0.1448748874	-0.11342241	0.0608280997	0.0066729736	0.023862581299999998	0.1198669825	0.1143757435	0.10540925529999999	0.035098000000000004	-0.0011793000000000012	0.0012318696040000002	1.3907484900000028e-06	-0.0279086	0.0263236	0.0006929319169599999	0.0007788899539600001	0.011385700000000002	-0.002487300000000003	0.00012963416449000004	6.186661290000016e-06	-0.0008702919999999999	5.298900000000014e-05	7.574081652639999e-07	2.8078341210000146e-09	0.0005296480000000001	-0.00010698799999999992	2.805270039040001e-07	1.1446432143999983e-08	0.00253767	-0.0005996499999999997	3.5958012249999964e-07	6.439769028900002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36898.89453125	-24.55078125	1361528417.6283114	602.7408599853517	22692.658203125	8.267578125	514956736.3238564	68.35284805297853	22565.283203125	54.244140625	2942.4267921447754	509192006.03723526	1.384565	23.246824	0.059586489999999985	0.17456403410000002	-0.0356243842	-0.1590393324	-0.1843266198	-0.0763647274	-0.0419413064	0.1167232149	-0.1583482503	-0.1027058376	0.026782132900000002	0.1178336752	0.24385305329999998	-0.12698429890000001	-0.1392747237	0.06032031280000001	0.1375413502	-0.0374978527	0.028086735699999997	-0.1100674422	0.0174566463	-0.095520743	-0.0629493138	-0.0382191772	0.09819375050000001	0.015356516	-0.118918383	0.0406035006	0.0365468025	-0.1172189648	0.026739574	0.011510426499999999	0.1530834782	0.0325411751	0.0643068168	0.11677378810000001	-0.13420009619999998	-0.0215796647	0.1115312859	0.067545152	0.0661123394	0.10241269480000001	-0.1015393867	0.1788782157	0.0477414006	-0.10798266470000001	0.051796496500000004	0.0762123252	0.0592808748	0.0985413332	0.0754868712	-0.0853990132	0.1531313581	0.0522135004	-0.0072672375	0.2120220905	0.2016480048	0.09045774470000001	0.0887131095	-0.0612423645	0.050002219400000006	-0.1047365063	-0.0965900264	-0.1719214395	0.0098051885	0.0110010377	0.0121746579	0.17734281	0.0168726499	0.0575256845	-0.1507126385	-0.147380104	0.11768760699999999	0.0332749691	-0.0792004144	0.11510179300000001	0.0758861539	0.0346700572	0.12606818279999998	0.1340537488	-0.0613860998	-0.0039008145	-0.0101391924	0.0259485959	-0.0198481978	-0.140082917	-0.0410154881	0.0712806171	-0.0550913508	-0.016918637900000002	0.053215058499999995	-0.1144654299	0.0866073729	0.0581494628	-0.0179002075	0.11934271980000001	0.112315068	0.1009072399	0.0269132	-0.0081848	0.0007243203342400001	6.699095104000004e-05	-0.00280406	0.02510454	0.0006302379286116001	7.862752483600001e-06	0.0148685	0.0034827999999999977	0.00022107229225	1.2129895839999985e-05	-0.000995513	-0.000125221	9.91046133169e-07	1.5680298841000003e-08	0.000351902	-0.0001777460000000001	1.2383501760399998e-07	3.159364051600004e-08	0.00238435	-0.0001533200000000002	2.350702240000006e-08	5.6851249225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36803.32421875	-95.5703125	1354484673.5504305	9133.684631347656	22729.994140625	37.3359375	516652633.6328468	1393.9722290039062	22602.521484375	37.23828125	1386.6895904541016	510873977.4516335	1.085278	18.2218	0.08978044	0.1662713967	-0.07666560559999999	-0.0450932576	-0.1101997442	-0.1412533189	-0.043302932999999995	0.0195642764	-0.0699934208	-0.055848996100000006	-0.17334905829999994	-0.0191479102	0.1247433895	-0.12640591550000002	-0.1221042936	0.052072128200000005	0.13733243380000001	0.0786694647	-0.09152959140000001	-0.0258174409	0.012456576399999999	0.037946695	0.059923774699999995	-0.022895246600000002	-0.1177866798	-0.031399634100000004	-0.0830524955	-0.0750247686	-0.0574698225	0.0285789225	0.019875451699999998	0.0713325798	0.09513912039999999	0.0318117557	-0.0039627308000000005	-0.0161028521	0.0360437508	-0.0632832165	-0.01296512	0.0008529549	0.0046044203	-0.103956946	0.0408871929	0.1633988719	-0.0156054437	-0.0401580412	0.0215437344	0.053731803200000004	0.2339159638	-0.0134982007	0.12371019650000001	0.0015055837	0.0744925657	0.09617398640000001	0.06963482139999999	0.1167806295	0.1081678928	-0.0242407065	-0.2070009398	-0.0676068932	0.0481711753	-0.0863083152	-0.0410131112	-0.1507771711	0.047755419	0.026205806600000003	0.0290412191	0.027755542799999998	-0.0835075212	0.031271352	0.025739338900000002	-0.0680528517	0.0363448108	-0.029149598999999998	-0.0070943373	0.0137968154	-0.10870471699999999	-0.0172321091	-0.1059121653	0.1337772354	0.0078815255	-0.0432390716	0.0454373559	-0.09423224	0.0263406594	0.1162964365	0.0170714109	-0.0300877562	0.0346024818	0.0712316659	0.0027668324	-0.058656540800000004	-0.1081411171	-0.0044887905	-0.07902776019999999	0.11875383099999999	0.1100111431	0.0959136145	0.026325	-0.0005882000000000005	0.0006930056250000001	3.4597924000000056e-07	-0.0636302	-0.06082614	0.0036998193072996	0.004048802352039999	0.0149729	0.00010439999999999929	0.00022418773441	1.0899359999999849e-08	-0.000498063	0.00049745	2.48066751969e-07	2.474565025e-07	0.000419686	6.778400000000004e-05	1.76136338596e-07	4.594670656000006e-09	0.00238435	0.0	0.0	5.6851249225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
