csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
34318.59765625	n/a	1177766145.091568	n/a	22468.154296875	n/a	504817957.5081825	n/a	22966.013671875	n/a	n/a	527437783.9767494	n/a	n/a	n/a	-0.1351696935	-0.0598662818	0.0377440581	-0.1622476259	0.1440199167	-0.0494808659	0.11201046070000001	-0.0744841996	-0.07525092530000001	0.0274115446	-0.1795781259	0.0047429676	-0.1095473455	0.2909591016	-0.0351964641	0.0667676683	-0.2326429718	0.1282207264	-0.0765135695	0.0395573143	-0.0227339306	0.0493415534	-0.146373414	0.1389601808	-0.0334139893	0.1466105137	-0.17846642710000002	0.0370824694	-0.020138526	-0.0050796907	0.046128346699999996	-0.0356544824	0.0386175628	0.0395081209	-0.1378073377	-0.040245122	0.1417833905	0.0072244835	0.0410635061	-0.0039399326	-0.0618219325	0.0893625008	0.020840990400000002	0.021207377599999997	-0.0669686436	0.0666431237	-0.0966888075	0.14711578949999998	-0.0079660914	0.1760196384	-0.1592285909	0.1763567552	-0.0670720966	0.010408630799999999	-0.0718725485	0.057631154299999994	-0.18445642399999998	0.0724002538	-0.0117268663	0.0796497734	0.1877509323	-0.21561315239999998	0.0821996615	-0.0910730913	0.00048482639999999997	-0.2057029796	0.0366134387	-0.15895294029999998	0.053009401399999996	-0.061724675	0.16873109879999998	-0.034915059	0.0805784565	-0.14975541009999999	0.0456596208	-0.1726897277	-0.06799900019999999	0.0947615152	0.0058027912	-0.0349557441	0.029731990299999997	0.0234049004	0.058935347400000004	-0.073922103	-0.0247722261	-0.053161133799999996	0.11038559	-0.09435292529999999	-0.014519780900000001	0.0212814486	0.0321624728	0.1217078847	0.1216831682	0.1216419777	-0.08280950000000001	n/a	0.0068574132902500026	n/a	-0.205658	n/a	n/a	0.04229521296399999	-0.28692	n/a	n/a	0.08232308640000001	0.00365976	n/a	n/a	1.3393843257600004e-05	-0.000106498	n/a	n/a	1.1341824004e-08	-0.0033179000000000004	n/a	1.1008460410000003e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34342.8125	24.21484375	1179428770.4101562	586.3586578369142	22449.974609375	-18.1796875	504001359.96158224	330.50103759765625	22979.201171875	13.1875	173.91015625	528043686.4975014	1.103384	19.994175	0.04916458500000005	-0.0243055683	-0.0754707781	0.08878350480000001	-0.1429024767	0.11107101300000001	-0.0289330581	0.1757959868	-0.0768139667	0.0325846018	-0.032649838	0.0787149667	0.1648197038	-0.0442855421	0.0880326127	-0.046223847199999994	-0.032327378500000004	-0.16707643460000002	0.0804680367	-0.042579671799999996	0.0512251192	0.031731784900000004	0.1599316064	-0.1368274521	-0.0541377436	0.0418289894	-0.002625063	-0.0379633552	0.0474715303	0.0954915185	-0.0723011962	-0.020845978600000002	0.238698212	-0.059984746100000014	-0.0600731177	-0.1034271568	-0.034880072799999995	-0.0911173418	0.0215687096	0.1683099706	-0.1265554572	-0.0829668958	-0.0033941009999999996	0.005219313	0.055292300499999995	0.011623686299999998	0.074155236	-0.0885027451	0.1747520815	0.0814684285	0.131705415	-0.13869675539999998	0.1345906474	-0.0742983923	0.0017000428	-0.1401010355	-0.1110505605	0.11988561910000001	0.0767617044	-0.0674317884	0.0522718774	0.045791942999999995	0.053577974199999996	0.0619681511	-0.042913850999999996	-0.1457078902	-0.16082360140000002	0.0266773837	-0.1573547447	0.12045718820000001	-0.0463817148	0.029781471	0.023955420800000002	-0.0418525193	0.0158551197	-0.1610059107	-0.0579661563	-0.0038053704	-2.13951e-05	0.12194073710000004	0.22512676899999998	0.0349828814	0.05711592400000001	0.0899954064	-0.0273576223	0.0672486216	-0.0237195076	0.034997695	0.1661413792	0.0618382107	0.068811756	-0.023901419500000003	0.1216419777	0.12141962949999999	0.12104935019999999	-0.08281629999999998	-6.799999999973494e-06	0.006858539545689997	4.6239999999639524e-11	-0.187881	0.017776999999999987	0.0003160217289999996	0.035299270161	-0.300063	-0.013143000000000016	0.00017273844900000043	0.09003780396900002	0.00336096	-0.00029880000000000016	8.928144000000006e-08	1.12960521216e-05	-4.05423e-05	6.59557e-05	4.350154362489999e-09	1.6436780892899999e-09	-0.0033179000000000004	0.0	1.1008460410000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34236.74609375	-106.06640625	1172154783.0879061	11250.082534790039	22461.859375	11.884765625	504535126.5822754	141.2476539611816	22927.330078125	-51.87109375	2690.610366821289	525662464.5112953	1.507598	27.318846	0.168155995	-0.0043451314000000005	-0.0270779116	-0.037145644900000004	-0.1704497729	0.06486313839999999	-0.0302378767	0.1071375905	0.015750893300000002	0.18144766059999998	0.0911988207	-0.1056431554	-0.0552940736	0.0669094071	0.18806323120000001	-0.16579661140000002	-0.0341938794	0.0043096311	-0.0470580009	-0.0127899458	-0.0317697732	0.0363370636	0.09452905630000001	-0.0358183019	-0.0731705683	-0.170102595	-0.064068021	0.0088928636	-0.07153619580000001	0.11688103050000001	-0.0867052907	-0.14963359880000002	0.0547293664	-0.0341526941	-0.0123600011	0.1269504284	-0.027002849	-0.0542056766	-0.0400789121	-0.0629163712	-0.08814993939999999	0.0748474573	-0.0202183146	0.028560511099999998	0.010291952	-0.0159766249	0.049188538600000005	0.0944614015	0.1774997298	0.1491009669	-0.008539485999999999	-0.1759261422	0.0964171336	-0.057954347300000014	0.0439429804	-0.059928028700000004	-0.16531220970000002	-0.08595978060000001	-0.1300755036	-0.029398737299999998	0.10412679429999999	-0.036321354900000005	-0.1593300809	-0.0196761057	0.0965060002	-0.0136236347	0.039684506200000004	-0.023062766499999998	-0.15414763880000001	0.0621877948	-0.0630693763	0.0659127813	-0.0596667196	0.012036071499999999	0.00033856949999999994	0.0101797486	0.23295234199999998	0.0075596384999999985	0.0408755888	0.09302416390000001	0.0644494548	-0.0952443652	-0.0517096143	-0.08080118830000001	-0.054174075700000004	-0.15682299019999998	0.011732503899999998	-0.111170891	0.1246202677	0.0005607176000000001	0.027357841400000003	-0.0292362429	0.1215101995	0.120893123	0.1198669825	-0.0682752	0.014541099999999987	0.004661502935039999	0.00021144358920999963	-0.162945	0.024935999999999986	0.0006218040959999992	0.026551073025000003	-0.233768	0.06629500000000005	0.004395027025000007	0.05464747782399999	0.00407701	0.0007160499999999998	5.127276024999997e-07	1.66220105401e-05	-6.49402e-05	-2.43979e-05	5.9525752441e-10	4.21722957604e-09	-0.00281067	0.0005072300000000004	7.899865848899999e-06	2.572822729000005e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34383.4765625	146.73046875	1182223460.5239868	21529.83045959473	22438.46875	-23.390625	503484879.84472656	547.121337890625	22984.7578125	57.427734375	3297.944675445557	528299091.6992798	1.917079	34.738953	0.55327541	-0.05212074	0.112865584	-0.021885761899999998	-0.1120101307	-0.052348311200000004	-0.0238302489	-0.0348600259	0.0030061397	0.2195927629	0.09812109869999999	0.034740906099999996	0.1225641099	-0.06384659990000001	0.2817081555	-0.0072553299	0.0040953340999999996	0.0256632175	-0.0003687727	-0.07619297950000001	-0.081485013	-0.0079357771	-0.045432078	0.028764505200000002	0.1152567593	-0.0016204819	-0.0030647766999999998	0.19344867780000002	0.0907327259	0.0898865464	0.2277559709	0.18263605530000002	-0.0706407949	-0.0227357261	-0.0198619804	-0.0241296032	0.08016338320000001	-0.0320669696	0.028186921400000002	-0.14007190349999998	0.1266412808	-0.0296963345	0.084436102	-0.06282008530000001	0.012467520900000001	-0.0829028173	-0.0514685081	0.0886982135	0.10263062279999999	0.22514785920000002	0.037316317	-0.1137492507	-0.0378050051	-0.020293264	-0.0287503309	0.07293940480000001	-0.286456632	-0.0351118225	0.0363536035	-0.0118727799	0.185190804	0.089290983	-0.1203883709	-0.0150918949	0.0199278413	-0.0262348441	-0.11803312349999999	0.1727998155	0.10606409130000001	-0.10035547730000001	0.042812213200000004	0.09108079150000001	-0.0367227526	-0.09231406800000001	0.19049276899999998	0.056285209100000004	-0.1072882732	0.0793906691	-0.042414621500000006	-0.1329707592	-0.0656915936	-0.049619717300000005	-0.051077328	-0.029027987400000007	-0.0822214117	0.0079651675	0.0331908621	-0.0877110499	-0.1327241738	-0.0186116317	-0.0274719068	0.009865523499999999	0.1213126213	0.12010478890000001	0.1181006348	-0.05954	0.008735199999999999	0.0035450116	7.630371903999998e-05	-0.304691	-0.14174599999999998	0.020091928515999998	0.092836605481	-0.289819	-0.05605100000000002	0.003141714601000002	0.083995052761	-0.0007919939999999999	-0.0048690040000000006	2.3707199952016e-05	6.272544960359998e-07	0.00111806	0.0011830002	1.3994894732000395e-06	1.2500581636e-06	-0.00192781	0.0008828599999999999	3.7164513961e-06	7.794417795999999e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34206.80078125	-176.67578125	1170105219.6881256	31214.33168029785	22431.005859375	-7.462890625	503150023.86331564	55.69473648071289	22904.16796875	-80.58984375	6494.722915649414	524600910.3407135	1.471483	26.6644	0.26527224999999993	-0.0733334512	0.0663377229	-0.07423743969999999	-0.1385189789	0.0204492647	-0.1287600206	0.0100428345	0.059943632699999985	0.2184940739	0.0746524124	0.011657474099999999	0.0171707621	-0.0784273306	0.21335124170000005	-0.0491145721	0.0115083299	0.0356042483	0.0809226471	0.0055603086	-0.10403637939999999	0.0237880772	0.1452075661	0.157907913	0.0446607541	0.0655082055	0.0267694686	0.1717951918	-0.0369070646	-0.1218635473	-0.011018283899999998	-0.0813346475	-0.0623328367	0.0209236211	0.029758411600000007	0.1359590841	0.0380952573	-0.0694078339	-0.0257263838	0.08439201810000001	0.0692934859	-0.0829592518	-0.0649507025	0.1081733475	-0.0788016673	-0.10054604130000001	-0.0011639408	0.11856667470000001	0.1439405553	0.1360927783	0.0267927756	-0.1241620062	0.0351046946	-0.1367955583	0.0185319413	0.07907348019999999	-0.2331616196	-0.10507652960000001	-0.0722843627	0.00014177770000000002	0.1556428302	0.0624401505	-0.113818664	-0.0382206047	-0.0011952926	-0.0960078914	-0.0793569571	0.1538060834	0.1330730977	0.0096328739	-0.1092211049	-0.1323728604	0.0430098483	-0.023426650099999998	-0.1220404283	0.13704508140000002	0.1158578913	0.04181627	-0.0710721272	0.09277570449999999	-0.098424095	-0.0449619844	0.1143819825	0.0283263646	-0.07048081219999999	0.1265702485	0.0186882007	0.0384269456	0.074126083	0.053332350199999996	-0.0026884876	-0.0613008226	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0577621	0.001777899999999999	0.00333646019641	3.1609284099999962e-06	-0.354163	-0.049472000000000016	0.002447478784000001	0.125431430569	-0.240991	0.04882800000000001	0.002384173584000001	0.058076662080999986	0.00209959	0.0028915840000000004	8.361258029055999e-06	4.408278168100002e-06	0.000770017	-0.00034804299999999987	1.2113392984899995e-07	5.929261802890001e-07	-0.00199207	-6.42599999999998e-05	3.9683428849e-06	4.129347599999974e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34522.13671875	315.3359375	1191777923.628067	99436.7534790039	22478.296875	47.291015625	505273830.4006348	2236.440158843994	23015.001953125	110.833984375	12284.172092437744	529690314.9023476	1.868698	33.86224	0.4884608	-0.0413333449	-0.043802509	0.0816371176	0.0635888503	0.0772268032	-0.020390497900000002	0.046741437000000004	-0.1469348173	0.015336821	0.014757943600000004	-0.054668862900000004	0.19760136	-0.1312428568	-0.0410260232	0.0034446003000000005	-0.048384721799999995	-0.0375466725	-0.0463356105	0.1991357566	0.26803989570000003	-0.0677262703	-0.056743602699999986	0.015010505700000001	0.0006533972	0.0470287	-0.0345612833	-0.1545137952	-0.2490106227	0.058165611799999996	-0.0012014866	0.0827280096	-0.09230321650000001	-0.0324942809	-0.1046760315	0.0066741178000000005	-0.058374923899999986	0.0413667904	0.04910745019999999	0.0219827111	0.0525388059	0.025948593199999998	-0.2854721556	-0.045851442	0.0071552169	-0.0062362713	0.025608790299999996	-0.1732388085	-0.044271528899999996	0.044605088499999994	0.1104669548	0.06461756240000001	0.0858662392	-0.0157187394	-0.08999854019999999	-0.1164652883	-0.0797309204	-0.0342962359	0.1162623253	-0.1118190768	0.0087684833	0.0774204149	0.17494201809999999	-0.06769062299999999	-0.053996784299999996	0.1006771886	0.0173002652	-0.218528854	0.0256355787	-0.08426256160000001	-0.0293665077	-0.140719318	-0.21872534920000009	0.0795316484	-0.0310541566	-0.0552459726	-0.0758204758	-0.1808682875	0.1400440217	0.0343196265	-0.013440393500000002	-0.0215684745	-0.073294771	0.18361098620000002	0.1035700518	-0.033646993199999996	-0.10137185800000001	-0.0159459618	0.0355254894	-0.0950895817	-0.0846368338	-0.005939055699999999	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0307767	0.0269854	0.00094720526289	0.0007282118131599997	-0.0818611	0.27230190000000004	0.07414832474361	0.006701239693210001	-0.136243	0.10474799999999998	0.010972143503999995	0.018562155049	0.00126098	-0.00083861	7.032667321000001e-07	1.5900705604000005e-06	0.000770017	0.0	0.0	5.929261802890001e-07	-0.00114217	0.0008498999999999997	1.3045523089000002e-06	7.223300099999995e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34316.12890625	-206.0078125	1177596703.1103668	42439.21881103516	22462.796875	-15.5	504577243.44750977	240.25	22912.689453125	-102.3125	10467.84765625	524991337.9753456	1.350425	24.470751	0.0957903	-0.0541029188	0.1161805531	-0.04382322190000002	0.0652864185	0.1119466409	-0.08469560710000001	-0.050535345999999995	0.07813608799999999	0.14060698929999998	0.0033690308	-0.0226483404	0.09109971019999999	0.0313150083	-0.022076055600000002	0.038269832999999996	-0.1169405134	0.015304581000000001	0.0504810447	0.17363637399999998	0.1669389202	0.06485856429999999	-0.2260855975	0.0674897255	-0.0127511237	0.1354885255	-0.0572590929	-0.0256510098	0.0215772281	-0.1140473943	-0.0055714521	-0.17204987100000002	0.0038742278000000003	0.0483635575	-0.09108394619999999	-0.0448713041	0.0252426839	-0.07038351179999999	0.031741444	0.1066575925	0.1006536289	0.23696788629999999	0.1503550224	-0.024251087200000004	-0.109642363	-0.0748807336	-0.09371410869999999	0.0976629951	-0.0337388666	-0.0071782046	0.0797252786	0.0898585185	0.0995460105	-0.08017976190000001	0.0328871971	0.05638566	-0.14478224720000002	-0.059644267699999996	-0.0121584401	-0.18529341829999998	-0.0344266287	0.0640447956	0.0290775245	-0.012216350800000001	-0.12344507029999999	0.2163138931	0.08756318839999999	-0.1271344502	-0.016076884	-0.0824891939	-0.08360274349999999	-0.0814161152	0.049014838399999996	0.0535966808	-0.056729905899999995	-0.0718887698	0.0058873809	0.04791288480000001	-0.1664226507	-0.0720580193	0.0373631615	0.12640557859999998	-0.0883257341	0.0581628056	0.1974870105	0.0143613678	0.013736833600000001	-0.0391841469	-0.048222038700000004	0.0769774026	0.1016985806	0.0460747464	0.120326335	0.1161887065	0.1093977275	-0.0279841	0.002792599999999999	0.0007831098528100001	7.798614759999995e-06	-0.121507	-0.039645899999999984	0.0015717973868099987	0.014763951048999998	-0.158924	-0.02268100000000001	0.0005144277610000003	0.025256837776000005	0.0008436339999999999	-0.0004173460000000002	1.7417768371600015e-07	7.117183259559998e-07	0.000770017	0.0	0.0	5.929261802890001e-07	-0.00133824	-0.00019607	1.7908862976000005e-06	3.8443444900000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34257.18359375	-58.9453125	1173554627.7758944	3474.5498657226562	22441.875	-20.921875	503637753.515625	437.724853515625	22900.537109375	-12.15234375	147.67945861816406	524434599.89786154	1.450532	26.284765000000004	0.09748125000000002	0.0031565497999999997	-0.1046895625	0.029713385800000002	0.0816793057	0.0209727585	-0.13739726119999998	0.0118906168	-0.0640215221	0.0031048471	-0.020702499	0.1688676376	0.0690505732	-0.0734201816	-0.09217798519999999	-0.10395817019999999	-0.0812513096	0.1401787539	-0.014598378200000001	0.0683556604	-0.0262362418	-0.0644687695	-0.0811765872	0.13928493050000001	-0.0242011538	0.047322747199999994	0.1075769851	-0.0778906506	0.1866632893	-0.0923894433	-0.0693556884	0.0312077462	-0.1465452243	-0.1577449801	-0.18343054609999998	0.0837765082	-0.0193349916	-0.0778201317	-0.018322700900000002	-0.06891194240000001	-0.0826383941	-0.038589955499999995	0.055040660899999996	0.1630840946	0.0743596332	0.0187008162	0.0999272789	-0.0539226642	0.0161634201	0.0655218314	-0.0381844581	0.098664042	0.025532887	-0.12435141539999996	-0.0986914705	0.0646689402	-0.00031025970000000003	0.11090211359999999	0.0272834242	-0.0779249578	0.13372326539999999	-0.16526433710000002	0.07764555990000001	-0.0624420584	-0.0277599344	0.034910455800000004	0.0190537563	-0.11666837740000001	0.16392648	-0.0654963494	-0.06948044099999999	0.002793447	0.2243333636	-0.026675818599999998	0.026787787900000002	-0.0808506214	0.0430887687	0.0721741874	0.15084737939999998	-0.18218768100000002	-0.0423111169	-0.1077627878	0.017262480900000002	0.1282205197	-0.07696288030000001	-0.0111783016	-0.045259204299999994	0.019369421799999998	-0.0179243163	-0.0175349334	0.20348100859999999	-0.0283961931	0.1198669825	0.1143757435	0.10540925529999999	-0.0422816	-0.014297499999999994	0.0017877336985599997	0.00020441850624999984	-0.17640799999999998	-0.054900999999999985	0.003014119800999999	0.031119782463999993	-0.15299	0.005933999999999996	3.521235599999994e-05	0.0234059401	0.00115374	0.0003101060000000002	9.616573123600013e-08	1.3311159876000002e-06	0.000633148	-0.00013686899999999994	1.8733123160999992e-08	4.008763899040001e-07	-0.00133824	0.0	1.7908862976000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34320.203125	63.01953125	1177876342.5412598	3971.461318969727	22408.798828125	-33.076171875	502154264.9193764	1094.033145904541	22862.771484375	-37.765625	1426.242431640625	522706319.9467506	1.594166	28.887514000000003	0.11068795	-0.1094917697	0.0730073902	-0.041516331499999996	-0.0096907996	-0.053884751200000004	-0.10293349980000001	-0.1162741135	0.0637378852	-0.0022749127	-0.0718745637	0.0635559654	0.0500285089	0.0460230301	-0.0803369919	0.0613663266	-0.20078289100000002	-0.0266428268	-0.014515080900000001	0.025067520899999998	-0.0037431548999999997	-0.0768710002	0.1195172195	0.0303355302	-0.1336613241	0.0165431223	-0.2154402586	0.0105958745	0.041091766200000004	-0.0045365463	-0.0036992696999999996	-0.0515070684	0.08687580339999999	0.0059464172	-0.0688926554	-0.1193567105	-0.0077067568000000015	0.0818960083	-0.0242313473	-0.0751638704	0.1968874576	-0.020513478600000003	-0.050589659599999996	-0.0757646074	0.049384282800000005	-0.11846638470000001	-0.0533072724	0.0300314098	-0.0371744954	-0.0497240738	0.0579158648	-0.0009577546000000001	-0.0711572572	-0.0865828181	-0.0437836405	0.1374248004	-0.0292433901	0.0784102844	-0.005853796999999999	-0.0698586863	-0.05837177280000001	-0.024105213599999998	0.1452859302	0.012017588400000001	0.051242427800000004	0.0390852725	0.0303765001	-0.0443295046	0.028014604900000004	0.1653424167	0.0165367714	-0.056054189299999994	0.10571814630000001	-0.032060831899999996	0.1321496948	0.1186948469	-0.000759082	-0.0777545448	-0.050923517800000005	0.09157015859999999	0.049165990599999994	0.0961744435	-0.1340983172	0.006677469300000001	-0.0124071131	-0.2450471705	0.0266759232	0.0159162022	-0.04483993	0.011570903899999999	-0.0655666254	0.0663715351	0.11934271980000001	0.112315068	0.1009072399	-0.0297572	0.012524399999999995	0.0008854909518400002	0.00015686059535999987	-0.12795100000000004	0.048456999999999945	0.002348080848999995	0.01637145840100001	-0.152845	0.00014500000000000626	2.1025000000001808e-08	0.023361594024999998	0.000438383	-0.000715357	5.11735637449e-07	1.9217965468900003e-07	0.00035727400000000004	-0.000275874	7.610646387600001e-08	1.2764471107600002e-07	-0.00133824	0.0	1.7908862976000005e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34203.28515625	-116.91796875	1169864715.4797516	13669.811416625977	22393.994140625	-14.8046875	501490973.5703468	219.17877197265625	22852.818359375	-9.953125	99.064697265625	522251306.9665871	1.395938	25.295467	0.06955585000000003	0.0251952099	-0.1191744426	0.0036026076	-0.0254220767	-0.1519140441	-0.0364772302	0.1122189985	0.0248530671	-0.0642701455	-0.0502595682	0.08812390619999999	0.040436245600000004	-0.0659467319	-0.161012687	-0.0353123381	-0.2357128495	0.1493364512	-0.0625805286	0.0303406554	0.126643428	-0.0006831564	0.0134674572	-0.0597879949	-0.025086165	-0.2308556195	0.0356050486	-0.0037289321000000004	-0.0556327967	0.1097499851	0.08385803929999999	-0.1747783448	-8.437680000000001e-05	-0.1209794994	0.0952837217	0.009077504699999999	-0.053130875599999995	0.0743619678	-0.0941635541	0.0167885552	-0.033789118300000004	-0.1553158346	-0.0237766714	-0.10052171550000001	0.0345658327	0.05447312309999999	0.12721389130000002	-0.0563241217	-0.0075132637	-0.014517133100000001	0.050872700199999996	-0.0384707832	-0.1551597624	-0.0880280165	0.025955701600000002	-0.0642091379	0.010099402	0.0783072308	-0.001086711	-0.0049292765	0.1145505186	-0.1223825414	0.2541520573	0.0107237528	0.1109776525	0.072991024	0.1123344007	-0.0518525401	-0.1361624978	-0.056652935099999996	-0.07802278	0.1090959483	-0.1712542845	-0.0112260075	0.0633263308	0.0465816765	0.1688260694	-0.1358750582	-0.0905786552	0.0190361254	-0.026649945699999997	0.038304967	0.13613408300000002	-0.0205365177	-0.0703068713	-0.0164141339	-0.0145473674	0.1302098817	0.0508020948	-0.1258662622	-0.051490677199999994	0.0245642198	0.11875383099999999	0.1100111431	0.0959136145	-0.0307832	-0.0010259999999999991	0.00094760540224	1.0526759999999982e-06	-0.103647	0.024304000000000037	0.0005906844160000018	0.010742700608999999	-0.141658	0.011187	0.00012514896900000006	0.020066988964	0.00086456	0.000426177	1.8162683532899998e-07	7.474639936e-07	0.00035727400000000004	0.0	0.0	1.2764471107600002e-07	-0.00110364	0.00023460000000000015	1.2180212495999995e-06	5.503716000000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
