csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
29866.984375	n/a	n/a	892036755.6564941	19231.8359375	n/a	n/a	369863513.5269165	19135.80859375	n/a	n/a	366179170.5366364	n/a	n/a	n/a	-0.1313568104	0.07981594759999999	0.0339871308	-0.0462233846	0.1493295111	-0.0216759304	0.0611649991	0.0742792741	-0.021200268900000003	0.07964724570000001	-0.2781790549	0.0176998883	-0.0493942621	0.0534041988	-0.22148941460000002	-0.0550236327	0.1442620135	-0.0562588467	0.0045346869	-0.0235644236	0.1041042066	-0.0724542975	0.120781426	-0.1451518487	0.0966477192	-0.0153780221	0.2799079404	-0.09030233230000001	0.132539874	0.0911793224	-0.06261762259999999	-0.1405315731	0.029354972400000002	0.1666753433	0.12447905470000001	-0.0218659143	-0.0727282991	0.0289570335	0.0311177832	-0.17604022190000002	-0.08678104	0.1897345718	-0.1281450774	-0.0025468634	-0.0077737405	-0.1064406699	0.0955878641	-0.1435863583	0.058943333	-0.0022047498	0.0632210181	-0.0668571184	0.3031168976	-0.0554908829	0.1110514947	-0.1973177919	0.0079410773	-0.0631921711	-0.0381232692	0.1052720706	-0.0781584682	-0.0220503966	0.1303236794	-0.0668258799	0.11278333189999999	-0.1120768364	0.2150591705	-0.1503093814	0.1330821367	-0.066623848	0.0462722001	-0.1073002113	0.0152894468	-0.0265278361	0.23477090399999997	-0.13693643630000002	0.06034350910000001	-0.0226252198	0.055132506399999996	-0.1632470749	0.2429979611	0.0362050792	-0.12190516970000001	0.039458833900000004	0.0800287984	-0.0354763194	-0.022472032599999997	-0.0944072642	0.0258082297	0.0821901687	-0.0778059823	-0.2203666953	0.0110079269	0.1194172828	-0.08268717469999999	-0.050305133700000004	0.0834212751	0.0424797142	0.19571623170000002	-0.0117450628	-0.052514926100000005	-0.0477881999	0.1217078847	0.1216831682	0.1216419777	-0.0284897	n/a	0.0008116630060899999	n/a	0.00866717	n/a	n/a	7.51198358089e-05	0.0639994	n/a	n/a	0.00409592320036	-0.000850603	n/a	n/a	7.23525463609e-07	0.000329048	n/a	n/a	1.0827258630400002e-07	0.000980322	n/a	9.61031223684e-07	n/a	0.0	0.0
29739.783203125	-127.201171875	16180.138126373291	884454704.9688758	19206.50390625	-25.33203125	641.7118072509767	368889792.3007965	19053.095703125	-82.712890625	6841.422275543213	363020455.87244034	1.239807	21.406055	0.09664923	-0.020244355500000002	-0.0269633203	-0.0670720633	0.0839456483	-0.0294540352	-0.07511549969999999	-0.0579737604	-0.208610883	-0.0957349368	-0.0076243428	-0.0772887745	-0.0055221741	-0.24883089149999998	0.0101231172	-0.011720733600000002	-0.0467823574	-0.0225559915	0.0157237896	-0.0006030548000000001	0.16266250710000002	0.014948514	0.0627602236	0.10057494689999999	-0.0709963776	-0.1082556245	-0.0803862944	-0.0852944415	-0.0519909204	-0.0389650229	0.08632860369999999	-0.1799787722	-0.0497945326	0.07885722490000001	0.0681411072	0.0441143629	0.022380284	-0.12414347029999999	0.1067452151	-0.0171653152	0.0598090621	-0.0313142427	0.0659991332	-0.0954024299	-0.050590775	0.0395043221	0.0535030906	-0.0784151049	-0.0053621502000000005	-0.052520232699999995	-0.1467914179	-0.16914957719999998	-0.0613899398	0.08338068559999999	0.0100141554	0.085913499	0.052330351	0.2549149925	0.09501473220000001	-0.1013878026	-0.022881483799999998	-0.023777087599999996	0.1110324573	-0.1364388329	-0.0921923822	-0.1131657685	0.07175492309999999	0.1368173411	0.0649146676	-0.0123860849	0.0994577502	0.0068492066	-0.021900853199999997	0.09742397009999999	0.1319828504	-0.0254986028	0.0108573769	-0.08861202480000001	-0.047355056	0.1270778481	0.0242230093	-0.1201237173	0.0767296614	-0.048148847	0.1555145647	0.0538198093	0.0774155571	-0.0292917069	-0.0551869876	0.0092010563	0.0190670333	-0.0597785663	-0.1396449844	-0.0384222399	-0.1258886928	-0.0780736296	-0.07429099759999999	-0.017168543	-0.050052843	0.1227906827	-0.15688155039999999	-0.05649752440000001	0.126434267	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0238339	0.004655799999999997	0.0005680547892100001	2.1676473639999983e-05	0.0488271	0.04015993	0.0016128199776048995	0.00238408569441	0.106207	0.0422076	0.0017814814977599996	0.011279926849	-0.00074721	0.00010339300000000002	1.0690112449000004e-08	5.583227840999999e-07	0.000377402	4.835399999999997e-05	2.338109315999997e-09	1.42432269604e-07	0.000939551	-4.0770999999999986e-05	8.827560816010002e-07	1.6622744409999993e-09	0.0	0.0
29650.423828125	-89.359375	7985.097900390625	879147633.1874428	19198.5859375	-7.91796875	62.69422912597656	368585701.9995728	19005.8515625	-47.244140625	2232.0088233947754	361222393.6157837	0.95805	16.541349	0.0558097	-0.1090760529	-0.0092300944	-0.09147819380000001	0.0396693444	0.10017774310000001	-0.0010711689	-0.069964644	-0.1456030317	-0.0425041986	-0.028596996	-0.1685722127	-0.0264779561	-0.2288666634	0.0200172348	0.05315523900000002	-0.0576819858	-0.0282574234	0.0247192527	0.1145615325	0.0037272252000000003	-0.0638677042	0.1504271774	-0.0170767652	0.0809620461	-0.0396062481	0.0149026882	-0.1559344587	0.009304222	-0.0145967502	0.0267338017	0.0837053445	-0.011715231599999999	0.0546337588	-0.0220123583	0.0527671546	0.015549511299999999	-0.1040710307	0.048413843	0.0152092102	0.0071640586	-0.060193706	-0.0217584044	0.0415941404	0.0151050878	-0.1643392915	-0.0195792471	-0.014772919099999999	-0.10723345990000001	-0.0643241552	-0.1099332271	-0.0885651123	-0.0232236254	-0.0030941593	-0.1030105933	0.129696156	0.11714870449999999	0.1796302675	0.0171684353	-0.016545230600000002	0.0975225549	0.0120245855	0.1383886259	-0.0950911901	-0.1500102582	-0.0228902133	0.0349579014	0.18640892039999998	0.09947687699999999	0.0083302654	0.0554724542	0.0830102063	-0.0757100914	0.0551663296	0.0442523883	-0.1392866618	0.1559695928	0.041936548	0.0651506502	0.0144073432	0.0429719971	-0.0686759402	-0.1252794424	-0.0526012818	0.0831514806	0.0212146512	-0.044864884400000006	0.0066312072	-0.0185394127	0.0906554428	-0.080706086	0.046057571	-0.12802481599999999	-0.10222355220000001	-0.0060504751	0.050001230300000005	0.04209383269999999	-0.1930515952	0.0945763532	0.0417781059	0.0894898141	0.0295465468	0.076325376	0.1215101995	0.120893123	0.1198669825	-0.034936	-0.0111021	0.0012205240960000002	0.00012325662441	0.045244	-0.0035830999999999992	1.2838605609999989e-05	0.002047019536	0.134601	0.028394000000000006	0.0008062192360000003	0.018117429201	-0.000850603	-0.00010339300000000002	1.0690112449000004e-08	7.23525463609e-07	0.000226185	-0.000151217	2.2866581089e-08	5.1159654225e-08	0.000939551	0.0	8.827560816010002e-07	0.0	0.0	0.0
29559.416015625	-91.0078125	8282.421936035156	873759075.1847878	19156.21875	-42.3671875	1794.9785766601562	366960716.7978516	18977.103515625	-28.748046875	826.4501991271973	360130457.84274673	0.9899500000000002	17.092117000000002	0.05064134999999999	-0.151313291	-0.1093584249	-0.0103143841	0.1213376182	0.1059332517	0.0940637364	0.0178357082	-0.041531783100000004	-0.0374993763	-0.0297157585	-0.2084683309	0.047254091	-0.23573639649999997	-0.046801823099999994	0.09235542220000001	0.054498902	0.031896155	-0.0109095616	0.2651038307	0.0389772931	-0.007688400600000002	-0.0013075110000000001	-0.12010590460000001	0.0344603306	-0.041974430300000004	-0.0064162182	0.0585662077	-0.0616664711	0.0365247791	-0.0096474274	0.0161253223	0.0653951869	0.085271986	0.0543366385	-0.1422710709	-0.0824025222	0.0422833378	-0.0083878003	0.0164912966	-0.0487255368	0.0231078135	-0.16882023570000002	0.1462953464	-0.1025687486	-0.0199784798	-0.0271035252	-0.0155681642	-0.1213850036	-0.1588865044	0.0046076460999999996	-0.0074473929000000005	-0.0376447096	0.0100005234	-0.06770876719999999	0.09662689470000001	-0.053181170199999996	0.0333061372	0.08657400779999999	0.08848247390000001	0.11782627779999999	-0.06759379019999999	0.0897254326	-0.0165616048	-0.15027280070000001	-0.0375328715	-0.015258518899999999	0.2683430668	0.112467129	-0.044589820700000005	0.048369956	0.0718624175	-0.0825539738	0.210236982	0.0500574216	-0.0436570587	0.1146102718	0.0350549305	-0.06098626400000001	-0.1266817838	-0.0141976674	0.0684419398	-0.10916602789999999	0.10843542519999999	0.043068711600000004	0.0248613148	-0.0113487971	-0.0447367549	0.1169892867	-0.12050657220000001	-0.0077748105000000015	0.0426185908	0.032525074	-0.0513789112	0.0356689494	0.0441884464	-0.08216933950000001	0.0207471454	-0.0998286815	-0.1810017751	0.0834503526	0.0163944623	-0.1271605327	0.1213126213	0.12010478890000001	0.1181006348	-0.0308943	0.004041700000000002	0.00095445777249	1.6335338890000018e-05	0.0232762	-0.0219678	0.00048258423684	0.0005417814864400001	0.13758900000000002	0.0029880000000000184	8.92814400000011e-06	0.018930732921000004	-0.000850603	0.0	0.0	7.23525463609e-07	7.945669999999998e-23	-0.000226185	5.1159654225e-08	6.313367174889997e-45	0.000732859	-0.00020669200000000007	5.370823138809999e-07	4.2721582864000026e-08	0.0	0.0
29505.326171875	-54.08984375	2925.711196899414	870564272.5087317	19138.708984375	-17.509765625	306.59189224243164	366290181.58859634	18975.568359375	-1.53515625	2.3567047119140625	360072194.5613136	1.0098790000000002	17.436207	0.06561099999999999	-0.10773213890000001	-0.1868070197	0.0037390489000000003	0.1550855112	-0.0146343454	0.1637521685	-0.0152092952	-0.0042218752	-0.08443913859999999	-0.0031354507	-0.09241817849999999	-0.016255672199999998	-0.0704502057	-0.0133923294	-0.09185482449999999	0.07213896139999999	0.00027420389999999997	0.0291405842	0.2069165522	-0.0049174569	0.1267296715	-0.0684211333	-0.1201374385	-0.0847199266	-0.0348826618	0.10580849169999999	0.0938874283	-0.1086083966	0.006896415899999999	-0.1258293306	0.0089706629	0.09994491789999999	-0.16868455100000002	-0.1008659657	0.0420751041	-0.0163651794	0.1413351863	-0.09577642410000001	0.0382698175	-0.0962096527	-0.0065672752	0.0690810421	0.1038660599	-0.044796544400000006	0.0076043295	0.0704416107	0.04688292769999999	-0.0508694568	-0.2293061605	0.028352061600000002	0.0299365152	-0.0436597598	-0.0604060178	-0.0505282037	0.051320015	-0.0375526764	0.0098876781	0.1452983068	0.1621101939	0.0039479923	0.0344408935	0.1202309801	0.0319882763	-0.0434020369	-0.0675809042	-0.1243167952	0.114121741	-0.08451961220000001	0.033922529900000005	0.0771583009	0.0089285578	-0.1369283281	0.200924584	0.024002005400000002	0.09140415390000001	-0.021816532000000003	0.025082228300000002	0.0133627229	-0.1154057602	-0.035507383999999996	0.0364042241	0.12334815269999999	0.0578572932	-0.1062926295	-0.0583739759	0.1382980449	-0.0160773481	0.0544753037	0.0621830667	-0.0120967776	0.0421473343	-0.0247407885	-0.0466811955	0.1247236067	0.0758815498	0.1352998202	0.0106864235	0.1150994833	-0.14718382160000001	-0.009629017	-0.0144145937	-0.002477382	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0374621	-0.0065677999999999995	0.0014034089364099998	4.313599683999998e-05	-0.0136483	-0.0369245	0.0013634187002499998	0.00018627609289	0.137552	-3.7000000000009254e-05	1.3690000000006846e-09	0.018920552704	-0.00108685	-0.00023624700000000008	5.581264500900004e-08	1.1812429225000002e-06	0.00019857400000000005	0.00019857400000000005	3.9431633476000016e-08	3.9431633476000016e-08	0.000726046	-6.812999999999936e-06	5.271427941160001e-07	4.6416968999999135e-11	0.0	0.0
29493.740234375	-11.5859375	134.23394775390622	869880713.0127907	19141.623046875	2.9140625	8.49176025390625	366401732.86865616	19001.177734375	25.609375	655.840087890625	361044755.29330826	0.958516	16.549391	0.10287205	-0.0713366803	-0.2250327552	0.0183320747	0.1026213992	-0.0182849171	0.17212838579999998	-0.0013987187	0.1576156744	-0.10846740390000001	-0.0409623999	-0.0308841651	-0.057166914699999995	-0.05945288150000001	-0.2307439792	-0.0312760432	0.0056498715000000005	-0.062434218	-0.1148700434	0.1006318507	-0.0385281133	0.016146034899999998	0.0095914302	0.1652741303	0.0862013997	-0.047993972999999995	0.060496521799999994	0.0591885595	-0.0418836276	0.0319573692	-0.019473425	0.1086113029	0.1499483443	0.0157454343	0.012037948	-0.07169506219999999	0.058884340300000004	0.099978342	0.019003833600000002	-0.1353501635	0.18012613239999994	-0.0351428577	-0.1556354485	-0.0046790351	0.090949167	0.0072555558999999985	-0.0297260681	-0.07016192019999999	-0.0182255879	-0.2058449747	0.0725171725	0.1613822171	-0.0053559097	-0.07456038599999999	-0.113288844	-0.0769458241	0.041423142	-0.0762546485	0.0944140486	0.1759807935	0.019165686799999998	0.0200636937	0.1439968365	0.0814350122	0.059717596399999996	-0.0942867669	-0.08481276369999999	0.1252911236	0.1323543206	-0.1155883615	-0.0091749746	-0.0276491902	0.13276223310000002	-0.0652858223	0.0386559876	0.051423835300000005	-0.0752443096	0.1790831121	0.1213066651	0.047981615899999996	-0.0374712824	0.0101048231	-0.0823784629	0.048532057	-0.0609099968	0.0428430979	-0.0255209433	0.0136598655	0.14022055960000002	-0.09246473779999999	0.0983930537	0.0795507783	0.027136883900000002	0.0442205089	-0.15901924369999998	-0.1609730071	-0.0603181155	0.0507447906	-0.0625104016	-0.0162584897	0.0014313067	0.1099545936	0.0776566113	0.1207205288	0.11775003070000001	0.11285322490000001	-0.034913699999999985	0.0025484000000000058	0.0012189664476899994	6.494342560000031e-06	0.032476099999999994	0.0461244	0.0021274602753599994	0.0010546970712099995	0.100016	-0.03753600000000002	0.001408951296000001	0.010003200256000001	-0.000990236	9.661400000000009e-05	9.334264996000014e-09	9.80567335696e-07	0.000175428	-2.314600000000004e-05	5.357373160000018e-10	3.0774983183999995e-08	0.000939551	0.000213505	8.827560816010002e-07	4.5584385025000005e-08	0.0	0.0
29616.6953125	122.955078125	15117.951236724854	877148641.2334595	19228.11328125	86.490234375	7480.560642242432	369720340.3565826	19094.56640625	93.388671875	8721.444034576416	364602466.24269104	1.241645	21.437801	0.10293645	0.0988047447	-0.17691057899999998	-0.046890223499999995	-0.020276997800000002	-0.1482942252	-0.0062777325	-0.0849016917	0.2141396045	-0.14896578230000002	-0.0746444292	-0.0758651349	-0.1201208817	0.0414933092	-0.1606218342	0.006286760400000001	-0.0081202828	-0.1294823091	-0.1115326974	-0.0391428883	-0.027695392200000002	-0.2765795682	0.05363194599999999	0.0358856242	0.1173466331	-0.0448352387	-0.0314893272	-0.0004394947	-0.024096511	0.0259905916	-0.006051036899999999	0.0847640457	0.0021047816000000002	0.111122792	-0.0445975153	0.0391834023	0.0217319331	-0.071691278	0.0161251383	0.0050808265	-0.0944956159	-0.1252461572	-0.1093774711	-0.0550996056	0.0380699706	0.1006368642	-0.0241825754	0.08868737019999999	0.1327656221	-0.0885047093	0.0175402905	0.2574298609	-0.0716464864	-0.0795200146	-0.05354484599999999	-0.1461445768	0.1692666923	0.1142612661	0.0107586126	-0.0402763816	-0.09699653679999999	0.1114029834	0.1352960565	0.09592823800000001	0.1232520775	0.0180983932	-0.0292822896	0.10984329	0.016220163899999997	-0.2193576668	-0.1572594038	-0.0865477647	0.039611897	-0.1005868714	-0.052730510700000004	-0.0044508125	0.073908475	0.109557586	0.0823211855	0.04911093	-0.0355097029	-0.0393889266	-0.179558788	-0.1171956617	0.07211600309999999	-0.0351137408	-0.0796805491	0.057009195	0.0229611506	0.0482465751	-0.019750467600000002	-0.0018733988000000001	-0.039713907	0.1495263834	0.0751680111	0.07817522360000001	-0.0718513397	-0.002429435	-0.061183452	-0.0894026938	-0.0085044616	-0.018420617900000002	0.0075287343	0.120326335	0.1161887065	0.1093977275	-0.034880400000000006	3.329999999998612e-05	0.0012166423041600006	1.1088899999990755e-09	0.0324811	5.0000000000050004e-06	2.5000000000050003e-11	0.00105502185721	0.05958009999999999	-0.0404359	0.0016350620088100005	0.0035497883160099993	-0.00015476700000000002	0.0008354689999999999	6.980084499609999e-07	2.3952824289000005e-08	1.9006199999999998e-23	-0.000175428	3.0774983183999995e-08	3.6123563844e-46	0.0007012030000000001	-0.000238348	4.916856472090001e-07	5.6809769103999995e-08	0.0	0.0
30008.626953125	391.931640625	153610.41092300415	900517691.6118203	19265.478515625	37.365234375	1396.1607398986816	371158662.43600845	19340.05859375	245.4921875	60266.414123535156	374037866.4096832	1.821194	31.444092	0.11901465000000006	0.3660352921	0.0647921048	-0.0190261025	-0.2632088715	-0.2371298797	-0.0959576853	0.0076256806	0.1975181633	-0.016695163500000002	-0.0170621286	-0.0773376407	0.18985249699999998	-0.078379999	-0.2766166516	-0.0218185852	0.0246866347	0.014211979599999999	-0.11331312589999999	-0.0792419908	0.0707833635	0.2429194053	0.0130452649	0.0709921271	-0.22947498870000002	0.0632572611	-0.2520171812	-0.0813878529	0.2549001106	0.0260603483	0.0311706785	0.0601663984	-0.136501498	-0.1198554505	0.0797713629	-0.0475726458	-0.0212183856	0.0325776032	-0.0353111949	-0.0491690309	0.0856544987	0.0380894031	-0.0646542454	-0.0843869454	-0.0387315607	-0.0626427096	0.0363919988	0.0377552584	0.3104315803	0.1899241625	0.024347873399999997	0.24314699480000002	-0.0741237445	0.12669668109999999	0.026655306099999998	0.17921177670000002	-0.055348042199999996	0.0422074737	-0.20661069280000002	-0.13047024769999999	-0.2237617666	0.0128705713	-0.07905896379999999	0.056956861	-0.0074150888	-0.12395811179999999	-0.155214935	0.0955836707	0.0897163707	-0.09079914720000001	0.0440036404	-0.0713778458	0.19272336059999998	-0.039965101600000004	0.0689010629	0.0726809253	0.0486359616	-0.03700977	-0.17166046850000002	0.0551174288	0.0715062489	0.2409582935	0.0279695498	-0.0205663814	-0.25475392480000003	0.0445096662	-0.16422197619999998	0.11849906689999999	-0.0327865108	-0.21048777	0.0325911244	-0.014341598600000003	0.0165745295	0.0800471804	-0.0991641146	-0.022155113100000002	-0.040095794500000004	-0.0671632853	-0.018338025900000002	0.0046924684	-0.0474889513	-0.0330121127	0.0483679847	0.1198669825	0.1143757435	0.10540925529999999	-0.0238406	0.01103980000000001	0.0005683742083599997	0.0001218771840400002	0.0575295	0.025048400000000002	0.0006274223425599999	0.00330964337025	0.0265288	-0.033051299999999985	0.0010923884316899994	0.0007037772294400001	-0.000850602	-0.000695835	4.84186347225e-07	7.23523762404e-07	0.000114409	0.000114409	1.3089419281e-08	1.3089419281e-08	0.000513944	-0.00018725900000000009	2.64138435136e-07	3.506593308100002e-08	1.0	0.0
29733.943359375	-274.68359375	75451.07667541504	884107387.6985207	19258.150390625	-7.328125	53.701416015625	370876356.4679298	19293.171875	-46.88671875	2198.3643951416016	372226480.998291	1.211991	20.925804	0.05587165	0.2775780077	0.1911158879	-0.0242028987	-0.1206198784	-0.17354097710000002	-0.2307705246	0.0294669027	-0.0520928643	0.029788894500000006	-0.0734766872	0.08224663089999999	0.08929859289999999	0.06514702879999999	-0.1975228925	-0.0342586083	-0.0742998015	-0.0408686698	0.1446893992	0.0911767908	-0.1123703886	0.043340322199999996	0.00686929	-0.2093539614	0.031388202999999996	-0.0523459249	0.0046412808000000005	0.0332850886	0.0832807559	0.032383732799999995	-0.06990450320000001	-0.0015410998999999999	0.0077966903	-0.0479806412	-0.22031960239999998	-0.0747056168	0.0089546582	0.0592494246	0.0368809492	-0.07258005099999999	-0.08966068949999999	0.155948179	0.0478151014	0.013844958400000001	0.12538769730000002	0.1835898858	-0.0037970699	-0.0336578695	0.20519732170000002	0.2618792969	0.0303210483	0.0452195644	0.10370645369999999	-0.2345283009	0.024939010299999998	-0.0326242095	-0.08658988990000001	0.09448555439999999	-0.0698419259	-0.2279054011	-0.1538146913	0.0069741267000000004	-0.0151365046	-0.10254407189999999	-0.06669034730000001	-0.1073413504	-0.052638133399999995	0.0289227316	-0.1002331488	-0.0933723086	0.0835309009	-0.0075080404000000016	0.0835552021	-0.1659579373	0.0250666166	-0.0557062116	0.08641011609999999	-0.06410269440000001	-0.012148198300000001	-0.0717867845	0.0027570548	-0.0038568094	0.0730532567	0.0376402807	-0.0527600821	-0.07347591099999999	0.08989544470000001	0.0787709964	0.0101073734	-0.049367023499999996	-0.08153130480000001	-0.0418195424	0.1445897397	0.046143923899999995	0.0331507763	0.11783751	-0.0786233277	0.1592607563	0.11501349539999994	-0.0153557428	0.0047538825	-0.0793957347	-0.019207506699999998	0.11934271980000001	0.112315068	0.1009072399	-0.0154121	0.008428499999999995	0.00023753282641000005	7.103961224999992e-05	0.0787529	0.021223400000000003	0.0004504327075600001	0.0062020192584100005	0.0401413	0.013612499999999996	0.0001853001562499999	0.0016113239656899998	-0.000850602	0.0	0.0	7.23523762404e-07	-0.0	-0.000114409	1.3089419281e-08	0.0	0.0003762080000000001	-0.00013773599999999996	1.4153245926400005e-07	1.897120569599999e-08	0.0	0.0
29738.015625	4.072265625	16.58334732055664	884349573.3127441	19253.33203125	-4.818359375	23.21658706665039	370690794.30555725	19277.05859375	-16.11328125	259.6378326416016	371604988.0268707	0.978316	16.891251	0.09858265	0.19887615379999998	0.1970454343	-0.0568117313	-0.1407838394	-0.09118873820000001	-0.19246083649999998	0.0137182201	-0.0761775405	0.1399269621	-0.07355862889999999	0.1590523306	0.0198772122	0.09117657859999999	-0.0598808673	0.0071880044	5.30924e-05	0.1068750917	0.1349973311	0.19292238190000002	0.0296994384	0.0773761551	-0.0289557859	0.054343980300000004	0.2116654754	-0.1181860126	0.0466048268	0.1344077517	0.0010002986	-0.0418228938	0.0179857856	0.0249632871	0.05140688190000002	0.2462289315	-0.17943968940000002	0.0852961817	-0.0363013675	0.023809426800000002	0.07659252450000001	0.08972555119999999	-0.0034980129	-0.0489514419	-0.057888710999999995	-0.0167800767	0.0725220374	-0.0330814411	-0.1101991943	-0.026435385699999998	0.13071903810000002	0.2284605791	-0.0448617272	-0.0630009507	0.183606073	-0.1475307813	-0.038060076899999996	-0.1300977005	-0.13002723019999998	-0.0319252596	-0.10772844349999999	-0.1819498497	-0.08512953529999999	0.011330158	-0.0952379216	-0.09588782289999999	0.0651560387	-0.0275906302	0.09071065130000001	-0.023876575499999997	-0.0832158826	-0.0463494484	0.08408482240000001	0.1789630798	0.13734787310000002	-0.0464304556	-0.0040519908	-0.0895602892	-0.09505407619999999	0.1769765175	-0.1252961575	-0.08587525929999999	-0.09693808949999999	0.030680488500000002	0.12118832939999999	-0.036310011499999996	0.0393676072	-0.1114581198	0.0614683442	0.0177543865	0.1340338169	0.0621351533	-0.0248859079	0.031902881200000004	0.07526637139999999	0.0679286264	0.1717823831	0.040311743	0.022278895400000002	-0.1664934871	-0.1161845638	-0.050643191799999994	0.0115023617	0.0101532634	-0.028232172599999997	0.11875383099999999	0.1100111431	0.0959136145	-0.0273925	-0.0119804	0.00075034905625	0.00014352998415999996	0.0429397	-0.035813199999999996	0.00128258529424	0.00184381783609	0.0362918	-0.003849499999999999	1.4818650249999991e-05	0.00131709474724	-0.000216206	0.000634396	4.02458284816e-07	4.6745034436e-08	0.000304395	0.000304395	9.2656316025e-08	9.2656316025e-08	0.0003762080000000001	0.0	1.4153245926400005e-07	0.0	0.0	0.0
