csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
37755.734375	n/a	1425495478.1955564	n/a	22431.677734375	n/a	n/a	503180165.97885513	23713.197265625	n/a	n/a	562315724.558445	n/a	n/a	n/a	-0.11802378919999999	-0.0920782518	0.0732667812	-0.0744516004	0.022575810800000002	-0.084977958	0.11373876320000001	-0.041845720600000004	0.1097588142	-0.0867874908	0.0098644443	-0.0588578155	0.0886105949	-0.304758042	0.0721913626	-0.1840473337	0.1723851736	0.1821259187	-0.0127542686	0.0631309448	-0.0446305963	0.1360405584	-0.09698477039999999	0.16097919619999998	-0.029168771200000002	0.12348816609999999	-0.0585344096	0.0074893265	-0.2280834753	0.0297358411	-0.0072965107	-0.0572248947	0.1533924051	-0.2010670034	0.0322323826	0.0826632502	0.0471469715	-0.030583681600000006	-0.0222045603	0.011542046299999999	0.0364914281	0.0051152009	-0.0014259433	-0.0933005838	0.12663781710000002	-0.059101033	0.1654106144	-0.0705110699	0.0934871849	0.006281075400000001	-0.0708234217	-0.0276863018	0.0297890092	-0.0665431313	0.0729642494	0.0977488317	-0.0979958722	0.0901268542	-0.1176635676	-0.046008413899999996	0.061597479800000014	-0.0899506099	0.1109199174	-0.1194418617	0.0258402602	-0.0841526524	0.09622078699999999	-0.11290627800000001	0.039017604500000004	-0.0270262715	0.054048326699999996	-0.0954804542	0.035421293799999996	-0.09164816099999999	0.0121388901	-0.2241800591	0.0192989795	0.0438353062	0.0528006898	-0.1772084194	0.1557941165	-0.141517489	-0.06861768139999999	-0.0488947208	0.049745507300000005	0.0379003505	-0.1979468008	-0.070998298	-0.0790283008	0.1423348135	-0.0593645654	0.1217078847	0.1216831682	0.1216419777	0.017085099999999995	n/a	n/a	0.00029190064200999984	-0.0678773	n/a	0.00460732785529	n/a	-0.07778020000000001	n/a	0.0060497595120400025	n/a	0.00251573	n/a	6.3288974328999984e-06	n/a	0.0005152690000000001	n/a	n/a	2.655021423610001e-07	0.000547986	n/a	n/a	3.0028865619600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37674.02734375	-81.70703125	1419332336.2976227	6676.038955688477	22449.640625	17.962890625	322.6654396057129	503986364.1916504	23659.88671875	-53.310546875	2842.0144081115723	559790239.5440826	1.369456	26.288029	0.12583822384299995	-0.025831938500000002	-0.114231611	-0.08571977869999999	0.043631480300000004	-0.0031482275	-0.0604928682	0.1376375025	-0.1589806746	-0.0946222914	-0.0300372073	-0.10608646990000001	-0.0814580175	0.1160837656	-0.08688478320000001	0.07324426440000001	-0.0994711932	0.1205869384	-0.0225003762	0.040032611600000004	0.0559099944	-0.1276974397	0.0479518818	0.049972087400000004	0.036126646	0.0049990482	0.0370874582	0.09767976210000001	-0.0050089365	-0.0452210184	-0.0537110378	0.0185240395	-0.0681007558	0.068475252	0.1414530664	-0.1595735402	-0.0742836238	-0.042958932400000004	0.0037462895	0.0885893516	0.1897227035	0.1440128175	-0.012029393400000001	0.0770136551	0.0417532024	0.1687056209	-0.044283068099999996	-0.10619478369999999	-0.0736890551	-0.0139055587	0.0019462529999999998	-0.1362855774	-0.0035104751	-0.1252807646	0.0122326554	0.09390275599999999	0.0282403833	-0.1143942564	0.16583067640000002	0.031982449700000005	-0.0789739693	-0.0190262239	-0.049043063600000006	0.0050656063	-0.0865481948	0.060739635099999995	0.021114655899999998	0.0633153046	-0.04503695940000002	0.1313607659	-0.0329260162	-0.1206602715	0.058802830999999986	-0.0456999659	-0.09450618699999999	0.002337143	-0.0513173221	0.0030100503000000003	-0.0065779964	0.0705427743	0.0373668177	0.17236365260000006	0.0320105826	0.0018845492000000002	-0.1104629532	-0.1212580072	0.09708419970000001	-0.0330026255	0.047613116799999994	0.1466801193	0.0919693627	-0.025026927	0.1216419777	0.12141962949999999	0.12104935019999999	5.66157e-07	-0.017084533842999995	0.0002918812966326122	3.2053374864899994e-13	-0.07253989999999999	-0.004662599999999989	0.0052620370920099975	2.1739838759999897e-05	-0.0562649	0.021515300000000008	0.0031657389720100002	0.0004629081340900003	0.0015507	-0.00096503	2.4046704900000003e-06	9.312829009e-07	0.00034773	-0.00016753900000000008	2.8069316521000023e-08	1.2091615289999995e-07	2.90392e-05	-0.0005189468	2.6930578123024004e-07	8.432751366400002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37509.24609375	-164.78125	1406943542.5214994	27152.8603515625	22424.40625	-25.234375	636.773681640625	502853995.6650391	23624.048828125	-35.837890625	1284.3544044494631	558095683.0336342	1.241306	23.828068	0.104271773843	-0.0124373127	-0.017707072	0.0678365066	-0.051836674299999996	0.0060396291	0.0352556131	0.0182002969	-0.0264835794	0.1020749382	-0.0059478594999999995	-0.1280710876	-0.010893502099999999	0.1599193483	-0.129619395	0.069208731	-0.0205572673	0.12944398099999999	-0.0567733786	0.0118706198	-0.022749981699999998	-0.036073686800000004	-0.1148640026	0.0858737392	-0.1153539337	-0.042608530199999994	0.027167703199999997	0.0630554767	-0.0743421548	-0.1261076534	-0.041993436399999994	0.010177763499999999	-0.1096627352	0.0406411571	-0.0559014612	-0.0316056437	0.0632573493	-0.050476893200000005	0.0313916052	0.0153981707	-0.056855461399999994	-0.2271096063	0.0437895147	-0.0943689813	-0.0441575821	-0.0415069958	-0.042403230199999996	0.07986028070000001	-0.0717014392	0.11442540699999999	0.0374284212	-0.0418708284	-0.0320798176	0.0370720095	0.014151081999999999	0.0547870046	0.12024696509999999	-0.0535213492	0.0836344007	-0.037985491600000004	-0.11510683390000001	-0.0488870301	-0.13115880289999998	-0.1291232994	-0.08598493759999999	0.0355473539	-0.0169892866	0.0542580362	-0.1514555693	-0.0533581167	0.0593320471	-0.1245743528	0.1168193926	0.054541945099999996	-0.0267672009	0.1210776868	0.0510197501	0.1290802218	0.0781726185	-0.0096060824	0.013802268500000001	0.0352456233	-0.15009996220000002	0.07959318929999999	0.1088373961	0.005493376899999999	-0.0293709557	-0.058892457999999995	0.09080122869999999	0.065761742	0.049708158200000005	-0.1572302984	0.1215101995	0.120893123	0.1198669825	0.00810774	0.008107173843	6.57262677206234e-05	6.57354479076e-05	-0.0428782	0.029661699999999992	0.00183854003524	0.0008798164468899996	-0.06624	-0.009975099999999994	0.004387737599999999	9.950262000999988e-05	0.0025006	0.0009499	6.25300036e-06	9.0231001e-07	0.0005283859999999999	0.000180656	3.2636590335999975e-08	2.7919176499599994e-07	2.90392e-05	0.0	0.0	8.432751366400002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37528.5	19.25390625	1408388312.25	370.71290588378906	22401.427734375	-22.978515625	528.0121803283691	501823964.5384255	23659.896484375	35.84765625	1285.054458618164	559790701.6513405	1.6807040000000002	32.262737	0.04276091	-0.2042216769	-0.0762848384	0.0432901006	-0.1344146565	0.08421069449999999	-0.3021425389	0.0799837333	0.0694442133	0.061782391	-0.1033150176	-0.242543709	-0.2046380104	-0.044176570899999996	-0.0481528041	-0.1919667673	0.10352136699999999	0.032869842	0.1518922102	-0.0169898285	-0.0138008543	0.0204645366	-0.2466947249	0.0211288541	0.07037972099999999	-0.0356250968	0.0031846189	-0.042817874400000004	-0.0016416554999999998	0.09213658470000001	0.026326725899999997	-0.1240054442	0.0896171466	-0.10764042970000001	0.18018407190000002	-0.047548678899999995	-0.07663278700000001	0.0363713613	-0.0069236015	-0.0076469029	-0.0450225389	-0.0011509183	0.047204002599999996	-0.0723702157	-0.1955319919	0.0947087329	-0.0582263562	-0.014367447299999999	-0.08895691650000001	-0.0845968399	0.018263595900000002	-0.038843823	-0.0069987932	0.028571164399999998	-0.2865234121	0.1215044909	0.1465186851	-0.1408431235	0.1036994125	0.1440479219	-0.0052816167	-0.043306213499999996	-0.0639790751	0.1507001863	0.20416862079999998	-0.0332142145	-0.1954502547	-0.0853187834	0.0057065371	0.026223864700000002	-0.0906167457	0.0793909095	0.1365548419	-0.0084923992	0.039208531899999996	0.10697006869999999	-0.026832677200000002	0.0243390422	-0.0602373155	-0.0642926093	-0.046436200999999996	-0.1120592669	0.0879084126	0.021114910299999998	-0.045140308	0.0287218133	-0.0217827943	0.0824393692	0.0518561748	-0.0705635197	-0.1141544934	-0.0002617339	0.1213126213	0.12010478890000001	0.1181006348	0.0100974	0.001989659999999999	3.9587469155999966e-06	0.00010195748675999997	-0.0487642	-0.005886000000000002	0.00237794720164	3.464499600000003e-05	-0.0525433	0.013696699999999992	0.00276079837489	0.00018759959088999982	0.00254965	4.905000000000014e-05	6.500715122500002e-06	2.405902500000013e-09	0.0009031070000000002	0.0003747210000000003	1.404158278410002e-07	8.156022534490004e-07	2.90392e-05	0.0	0.0	8.432751366400002e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37520.8671875	-7.6328125	1407815474.5020142	58.25982666015625	22393.541015625	-7.88671875	62.20033264160156	501470679.2184792	23642.791015625	-17.10546875	292.59706115722656	558981567.0085182	1.719984	33.016746999999995	0.08457929999999997	0.1554342738	0.0278639413	-0.072188007	0.1864154184	0.0244126554	-0.0253794289	-0.029469080099999996	0.0724437635	0.0864103631	-0.0801314915	0.0343624343	-0.1421245453	0.012491859	0.0279352896	-0.0223914487	0.0891245826	0.0069129317000000004	-0.1354661176	-0.0601841775	-0.10125082140000001	-0.0678326885	-0.2119256176	0.0077809646999999985	-0.0787167834	-0.1438147644	0.028885886800000007	0.0968466283	0.0003509385	-0.0694826756	0.0783032402	-0.028548139900000002	0.0494502267	0.0274921652	0.0234262508	-0.027651844	-0.0930945686	0.0067433999	0.1010545118	0.1516970033	0.0604413399	0.0528198814	-0.0031077655	0.0452662976	0.17740954899999994	-0.0036242713	0.029982901699999998	0.08550463650000001	-0.022452289	-0.0703239297	0.11479863380000001	-0.17146804370000002	0.1062100518	-0.10086249039999999	-0.041063692	-0.053168256	0.12344584539999999	0.0503958951	0.0282004378	0.10589650210000001	0.0074749875	-0.0064910765	-0.0665027651	-0.1651625584	0.108124619	-0.1259207011	-0.0656581401	-0.0863960099	-0.10829556609999999	-0.06390778309999999	0.064626422	-0.0021169684	-0.043818397300000006	-0.0865347565	0.028511079300000002	0.1077307807	-0.1433070786	0.08359064620000001	-0.0032195340999999996	-0.0708363606	-0.0428384703	0.0055798435	-0.0010255022999999999	0.0541442638	-0.049476917800000006	-0.0326782321	-0.0372879038	0.1283607841	-0.10787835859999999	0.024725558999999998	-0.1045575112	0.0524166109	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.008368200000000001	-0.0017291999999999984	2.990132639999995e-06	7.002677124000003e-05	-0.0428074	0.005956799999999997	0.00183247349476	3.5483466239999976e-05	-0.0360543	0.016489000000000004	0.0012999125484899998	0.0002718871210000001	0.00164341	-0.00090624	2.7007964281000005e-06	8.212709376e-07	0.000601261	-0.00030184600000000025	9.111100771600015e-08	3.61514790121e-07	2.90392e-05	0.0	0.0	8.432751366400002e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37372.41015625	-148.45703125	1396697040.886978	22039.49012756348	22408.552734375	15.01171875	225.3516998291016	502143235.64926535	23677.408203125	34.6171875	1198.3496704101562	560619659.217411	1.411735	27.099606	0.15853789	0.0020482869	-0.0369380062	0.0344694568	-0.0445581232	0.0713000684	0.023144469700000003	-0.14098278039999998	-0.12109569380000001	0.007207993	-0.1576339471	0.06193901280000001	-0.2520926872	0.08547038970000001	-0.061100513899999986	0.0957169001	-0.0211463764	-0.0490036104	-0.0021887225	-0.0443951004	-0.0492531866	0.136913005	-0.0512193249	-0.029052324100000002	0.1603753651	0.0826326237	-0.1514222623	0.0186558161	-0.031178029399999998	-0.0054320499	0.0126457124	-0.17831002510000002	-0.0740027243	0.0173815829	-0.04729962730000002	0.1554375834	0.0278571419	0.0033430941999999996	-0.041470580800000004	0.0367159929	0.0708168119	-0.11583047960000001	0.10967601910000001	0.038501115600000003	-0.0066833577	-0.0919367495	-0.1200515167	-0.0345104249	0.12824686359999998	0.0588051004	0.1083067498	-0.2007432448	0.028229829799999998	0.0933478422	-0.0048092123999999995	0.051737354400000005	0.0689753	0.1457575111	0.2012700877	0.11975361359999999	-0.0100235525	-0.10573777460000001	-0.0899253736	0.0692607904	-0.0947382519	-0.09845794640000001	0.0603387665	0.0119031456	-0.0312299377	-0.0639297223	-0.16098612699999998	-0.0287277744	-0.152021538	0.1335311341	-0.06793618139999999	-0.175169112	-0.0443590152	0.0604564945	-0.0139589522	0.1252176181	-0.1822887041	-0.002640498	0.051563875999999995	0.0713117342	0.0532148279	0.0428323246	-0.082420776	0.1414993152	-0.1034849308	-0.0643028846	0.0778615352	0.06319013	0.1207205288	0.11775003070000001	0.11285322490000001	0.0215502	0.013182	0.00017376512400000006	0.0004644111200400001	-0.0604366	-0.017629199999999998	0.0036525826195600002	0.00031078869263999993	-0.108498	-0.0724437	0.011771816004000001	0.00524808966969	0.00180726	0.0001638499999999999	3.2661887076e-06	2.6846822499999964e-08	0.000194799	-0.000406462	1.6521135744399993e-07	3.7946650401e-08	0.000564387	0.0005353478	2.8659726696484e-07	3.18532685769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37709.67578125	337.265625	1422019647.5269928	113748.10180664062	22401.396484375	-7.15625	51.2119140625	501822564.45016867	23714.515625	37.107421875	1376.9607582092285	562378251.3283691	1.606391	30.836224	0.16724357	0.0086686366	-0.18387704059999999	-0.0116047249	0.12857234550000002	0.0476294918	-0.060137946399999996	0.08293127759999999	-0.0420959967	0.048303735800000004	-0.0490843299	0.0080789254	0.09454784460000001	0.045600080599999995	0.1159780455	0.15109128689999998	0.0167313079	0.0790835625	0.0715303813	-0.2062667691	0.045864318099999996	0.0487373112	-0.0672481778	-0.1271788751	-0.0270383987	0.0615287052	-0.047225584400000006	0.02272774	0.25442736120000004	-0.0320059092	0.0823279913	-0.0094472473	0.0644581255	0.046661592300000006	-0.07514274530000001	-0.0580910092	-0.10462803849999999	-0.0267135565	0.1072993052	-0.0711183554	-0.060940692699999986	-0.1001818454	0.0695252244	0.09436489699999999	0.045962465	0.15727464929999999	-0.0764729142	0.044655975300000005	-0.1048855945	0.057947720700000004	-0.043395751100000005	0.010494874	0.1251423269	-0.12079493150000001	0.0210099963	-0.0768806847	0.047081233	0.0453851898	-0.0787519253	0.0490881393	-0.021019590600000002	-0.1179853901	0.1203353537	-0.0088515426	-0.0040243136	-0.1717014545	-0.0308979672	-0.12801079939999999	-0.0813742292	0.095867421	0.0542653353	-0.0739470778	0.0616082894	-0.0121264175	0.0830801454	0.1300029337	0.0034495697	-0.2229461559	-0.0763978575	-0.0183240597	-0.0337442041	0.1261116369	0.06566278190000001	-0.0397703618	-0.1960742958	-0.0331699361	-0.1257088349	-0.0723384731	-0.062309385	-0.037597915499999995	-0.060195765400000004	-0.0202833158	0.120326335	0.1161887065	0.1093977275	0.013468	-0.008082200000000001	6.532195684000002e-05	0.000181387024	-0.07639630000000001	-0.015959700000000014	0.005836394653690002	0.00025471202409000043	-0.00292568	0.10557232	8.5596034624e-06	0.0111455147501824	0.00160536	-0.00020190000000000008	2.5771807295999995e-06	4.076361000000004e-08	0.0004242130000000001	0.00022941400000000005	5.263078339600002e-08	1.7995666936900002e-07	0.000243114	-0.000321273	1.0321634052899997e-07	5.9104416996e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37389.5625	-320.11328125	1397979383.9414062	102472.5128326416	22354.90234375	-46.494140625	2161.7051124572754	499741658.7985992	23553.376953125	-161.138671875	25965.67157363892	554761565.8959999	1.426204	27.377354	0.06127679371	0.10079562199999999	0.1238696933	-0.0793953438	0.16093126	0.1318865503	0.0668085965	0.0056005620999999995	0.11780548560000001	-0.029623438199999998	0.0313554702	0.0055163621999999995	-0.0498610864	0.0902604833	0.1344769775	0.014932524099999999	0.0327850298	-0.0990633884	-0.0345113193	-0.096464854	0.10457473789999999	0.015482426499999999	-0.0517450239	-0.12811355130000002	0.012420236999999999	0.14590518560000001	-0.0765835034	-0.0042582346999999994	-0.062442016600000004	0.0556695276	0.2716642365	0.21632140739999997	-0.0225115302	0.0768864775	-0.037864095699999996	0.0872478308	-0.0123983928	0.0992275312	0.043201898600000004	0.0195423033	-0.0578166861	-0.039194201	-0.0665314475	-0.12132169779999999	0.0952200081	-0.0178579232	0.1398929015	0.0402717986	0.0096523898	-0.0263056241	-0.06736734230000001	-0.071631891	0.2167763163	-0.0427761144	0.056810550999999994	-0.15734493130000002	0.047668634800000005	-0.039803908900000004	-0.026079921800000003	0.0710085371	-0.0605697917	-0.0094237305	0.0076757698	-0.0408109525	-0.00809743	-0.1137591773	0.0563807204	-0.1151096322	0.056058503899999994	-0.0026549449	0.0514690188	-0.1659672317	-0.056466334000000014	0.06597295660000001	0.0729240957	-0.1106121275	0.0774735411	-0.0930865708	-0.10462461470000001	0.0489262133	0.0417541441	-0.1844498597	-0.09371124800000001	0.16987782699999998	0.057144474699999996	-0.0971152318	0.0265483112	-0.2548547463	-0.042884404800000005	-0.0362772402	-0.0373208935	-0.0319728695	0.1198669825	0.1143757435	0.10540925529999999	-2.26371e-06	-0.01347026371	0.00018144800441694298	5.1243829641000005e-12	-0.0962549	-0.01985859999999999	0.009265005774010002	0.0003943639939599996	0.00231206	0.005237739999999999	5.345621443599998e-06	2.7433920307599994e-05	0.00153854	-6.681999999999999e-05	2.3671053316e-06	4.4649123999999975e-09	0.00025090400000000004	-0.00017330900000000002	3.0036009481000005e-08	6.295281721600001e-08	2.90392e-05	-0.0002140748	4.582801999504e-08	8.432751366400002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37312.19140625	-77.37109375	1392199627.5366366	5986.286148071289	22359.8984375	4.99609375	24.960952758789066	499965058.1353149	23572.669921875	19.29296875	372.21864318847656	555670767.2456703	1.166256	22.387403	0.08198717371	-0.1231596512	0.0726247486	-0.049187050700000005	-0.1406830311	0.000273736	0.0528794246	-0.0072770028000000014	0.08662341289999999	-0.1075311963	-0.0499313413	0.0610149314	-0.10416551789999999	-0.13059331130000001	0.0501259538	0.0753905604	0.012464206200000001	-0.0104724683	0.1057150603	-0.0822267366	0.1506890352	-0.1782821475	-0.04550056139999999	-0.0129407423	0.02960575	0.042524862000000004	-0.0898476648	-0.057344467	-0.0852666774	-0.09406682039999999	-0.0819739963	0.1122200553	0.0764479704	0.0129686827	-0.0255606657	0.06235183110000001	-0.08882165730000001	-0.11670725929999999	-0.0579581392	-0.14253539939999998	-0.08028760759999999	0.011666026699999998	-0.1015708224	0.0720985545	-0.13772000210000002	-0.024146903100000002	0.052211004000000005	-0.0612606466	0.11945070070000001	0.0373401332	0.108259008	0.08569192380000001	-0.057598711799999994	0.126228322	0.035982486200000004	-0.0722391028	-0.04404411230000002	-0.0461700073	0.051907255199999995	0.1655706046	0.200499001	0.055813134800000004	-0.0332266795	-0.0305106642	-0.0568461315	0.0288818811	0.12304241710000001	0.0045339396	0.1176985654	0.17640705	0.049113869000000004	0.050809447800000004	0.005899154	0.0767760268	0.0081473026	0.0990868666	-0.1352978577	0.0262604645	0.057531204100000004	-0.0228180455	0.014548114499999999	0.0671860181	-0.057913615	0.0016763434	-0.0718652537	0.0595829271	0.0381225667	0.0293093065	0.08869368050000001	-0.1690789071	-0.0065782196	0.056394394	0.11934271980000001	0.112315068	0.1009072399	0.0140004	0.01400266371	0.00019607459097535092	0.00019601120016000002	-0.0563316	0.0399233	0.0031732491585599997	0.0015938698828900002	-0.0149384	-0.01725046	0.00022315579456	0.00029757837021159993	0.00137843	-0.00016010999999999998	1.9000692649e-06	2.5635212099999997e-08	0.000194799	-5.6105000000000026e-05	3.1477710250000042e-09	3.7946650401e-08	2.90392e-05	0.0	0.0	8.432751366400002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37427.78515625	115.59375	1400839101.7024078	13361.9150390625	22345.7890625	-14.109375	199.074462890625	499334288.8257446	23666.662109375	93.9921875	8834.531311035156	560110895.3993263	1.31282	25.200834	0.035646500000000005	0.1289053724	-0.0336905088	0.0857653444	0.0294684148	-0.0429681726	0.048280315899999995	-0.22479284019999998	0.0337211667	-0.013042116599999999	-0.1230613951	0.0418849563	0.08908794449999999	-0.0993403882	0.0974788668	0.012398445800000001	0.0203675183	-0.0997398974	0.1331742476	0.18693226559999998	-0.0109061518	-0.0167363777	0.039787402400000005	-0.1092065087	-0.1098628363	-0.0249561661	-0.0212040512	-0.028846217200000007	0.0121545481	-0.0151913893	-0.0722479062	0.1406725603	-0.0307167925	0.0956923982	-0.036103241200000004	0.0504511572	0.0114479112	0.1070324778	0.0667335188	0.0165084349	-0.08019351799999999	-0.0119516437	-0.054501799299999994	-0.0264636421	0.1013929184	-0.1278189483	-0.119595456	-0.0340039027	0.0433705364	-0.027560248	0.1323145248	0.1293422269	-0.015403848500000001	0.1146358307	-0.0372784452	-0.1717466188	-0.07485939009999999	0.0610640946	0.0162057682	-0.0268079561	0.027425301099999997	-0.0810041576	0.06349744389999999	0.1268488287	0.0158220593	-0.0076495930000000005	0.10629048320000001	-0.019892181499999998	0.0165911857	-0.1099474627	0.12921925539999998	0.0524367399	-0.1650954821	-0.0484636309	0.0036885544	-0.021239253399999998	0.041806422999999995	-0.0381870268	0.050598737000000005	0.0188566493	-0.0009945473	-0.0819051609	-0.1113291127	-0.0733107693	0.0233188976	0.0479900553	0.0548950169	-0.0361134904	-0.10737658230000001	0.10248072009999999	0.031743695	-0.0192138031	0.11875383099999999	0.1100111431	0.0959136145	0.0206962	0.006695800000000003	4.483373764000002e-05	0.00042833269444	-0.046318	0.010013600000000004	0.002145357124	0.00010027218496000008	-0.0264183	-0.0114799	0.0006979265748899999	0.00013178810401	0.00137843	0.0	1.9000692649e-06	0.0	0.00034394300000000004	0.00014914400000000006	2.224393273600001e-08	1.1829678724900002e-07	2.90392e-05	0.0	0.0	8.432751366400002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
