csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
35944.453125	n/a	1292003710.4553225	n/a	21394.333984375	n/a	n/a	457717526.6349831	22438.3046875	n/a	n/a	503477517.2490845	n/a	n/a	n/a	0.1945601285	-0.0494227996	-0.18478755870000002	-0.0063782128000000006	0.20386878449999998	-0.1254907171	0.0541692689	-0.2158226276	0.0232094319	-0.16805358260000006	0.14796242140000002	-0.1588025609	0.0175178715	-0.1396569857	0.15669642220000002	-0.0727976271	0.0396387665	-0.10735619539999999	-0.0532936946	0.0631030655	-0.00045422629999999995	0.0383881917	-0.0128108963	0.0254237309	-0.1194163268	0.0027901846999999996	-0.24530247530000002	0.0023277755	-0.050670455700000006	0.1414455256	-0.1518236147	0.0030595184000000004	0.0391874044	-0.0043588332	0.1532216675	-0.012103389099999999	-0.1079551947	0.030793000499999997	0.0329305653	-0.0473872022	0.0756211686	0.0153450529	-0.1817360704	-0.0219448059	0.17382019969999998	0.10040208449999999	-0.0016883981	-0.1689632986	-0.0832292239	0.0892004567	-0.06145666070000001	0.3916275904	-0.0031412854	0.0076042973	-0.0399912227	-0.020064833	0.266321173	-0.1556244497	-0.1267143351	0.107795247	-0.10744083210000001	0.07685598540000001	-0.0888608981	0.059291839900000004	-0.0579752233	0.0653385132	-0.0401149658	-0.14173747820000002	0.047229420300000005	-0.043692281500000006	0.0153659822	-0.0461479413	0.0295614542	-0.0806285382	0.1493115833	-0.0266303004	0.0823189863	-0.044304807800000005	0.0672901692	-0.0696140925	0.12778833550000002	-0.0044498562	0.0704576868	-0.077698388	0.1306662599	0.0019652495000000002	-0.1756229119	0.0653994992	0.06095093450000001	-0.001822665	-0.10063084679999999	-0.0135815252	0.12356425480000001	-0.048388577	-0.0013965773	-0.0857581525	0.11931137929999999	0.08625023890000001	-0.169635445	0.0197513823	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0158739	n/a	n/a	0.00025198070121	-0.0419693	n/a	0.0017614221424900004	n/a	-0.15107699999999996	n/a	0.022824259928999988	n/a	0.00169308	n/a	2.8665198864e-06	n/a	-0.0	n/a	n/a	0.0	0.00080502	n/a	n/a	6.480572004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35772.96875	-171.484375	1279705293.1884766	29406.890869140625	21389.36328125	-4.970703125	24.70788955688477	457504861.57728577	22372.763671875	-65.541015625	4295.624729156494	500540554.3175697	1.566236	29.041452000000003	0.17887498999999998	0.18794502629999998	0.046631356	-0.1877118866	-0.0964637744	0.1331983363	-0.1286163276	0.20594642629999999	-0.1296891533	-0.0313540854	-0.1051804324	0.0694929575	-0.1187362211	0.0126776959	-0.1024589636	0.063258513	-0.0199877527	-0.0313595106	0.050117685499999995	-0.07814680759999999	-0.0565495249	-0.0680950572	-0.06584989990000001	0.050238092699999994	-0.042946320499999996	-0.1120487976	-0.1210549012	0.043685231100000006	-0.0211816315	-0.1164039808	0.0141681149	0.2261698296	-0.08459105630000001	0.07491976269999999	0.0427769849	0.047475377400000005	-0.011601546499999999	0.013986158799999999	-0.0137032453	-0.1209600333	-0.1091820466	-0.07280654339999999	0.0745843699	0.2164043179	-0.0632357713	-0.1135074602	-0.1008939996	-0.10479352210000001	-0.17123445140000002	-0.17194822329999998	0.10781435	-0.1358107873	0.2039011262	-0.0574565571	-0.0003791269	-0.1222135815	0.0103316063	0.19644141559999997	-0.0990844023	-0.24295402989999998	-0.027836193500000002	-0.128976935	-0.027527752200000002	-0.0708845161	0.13442657630000002	0.0061798314	0.022346286200000003	0.0453207733	0.0325762415	0.0180129678	-0.22878267230000002	0.0736874408	0.090477868	0.0449059602	0.1074377648	0.0390590985	-0.005501705799999999	-0.034144323399999996	0.049364262699999994	0.005498163	0.08441881050000001	0.030501204599999998	-0.14648225869999998	0.0124363167	0.1908835016	-0.0399929785	0.0745114654	-0.079146895	0.1050335913	-0.0930291525	0.0466333341	-0.010428411	-0.043811116	-0.1296424643	-0.12251167939999999	0.020220426200000002	-0.0918927239	0.0028693736	0.0106051277	0.0776980719	0.073522353	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.00290224	-0.01877614	0.0003525434332996	8.4229970176e-06	-0.055591	-0.013621699999999994	0.0030903592809999997	0.00018555071088999982	-0.0648897	0.08618729999999998	0.004210673166089999	0.007428250681289994	0.00232329	0.00063021	5.3976764241e-06	3.971646441e-07	0.000111882	0.000111882	1.2517581924000004e-08	1.2517581924000004e-08	0.000341315	-0.000463705	2.15022327025e-07	1.1649592922500003e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35607.0234375	-165.9453125	1267860118.0786743	27537.846740722656	21345.794921875	-43.568359375	1898.2019386291504	455642960.8467445	22249.94921875	-122.814453125	15083.389896392822	495060240.23695374	1.446581	26.822794	0.13379424	0.1908293368	0.09765337980000001	-0.1956254493	0.001235218	0.0858364642	-0.1945734755	0.045259191100000006	-0.0399019005	0.0116651445	0.021607607	0.1667195719	-0.0965020589	-0.1150936819	0.0013476262	-0.1097275806	-0.0079456145	-0.0572932613	0.1057207593	0.0846547663	0.0707289564	0.0777693654	0.1078372192	-0.0752749651	-0.0186590722	-0.0173832801	-0.0771590644	0.1198485552	-0.0607771892	0.0631840514	0.0283062239	-0.032619353399999995	0.011339698	-0.1564644305	-0.1306867557	-0.1045519971	-0.1208473297	0.0989646797	-0.0698378091	0.0200757448	-0.0477748779	0.0748725006	0.029662433199999998	-0.0561726675	-0.1108399689	-0.05695327	0.0751896852	-0.0739881866	-0.1816562013	-0.21142445010000002	0.0573717422	-0.0094584882	-0.023811153199999997	-0.0913938656	0.033872739900000004	-0.0338487552	0.1026851617	0.1685360031	-0.181498527	-0.0480409425	0.0237231765	-0.1099533018	-0.1032512769	-0.0695905428	-0.031526596000000004	0.0546087271	-0.0716935799	-0.0347647175	-0.0306483571	-0.018259470400000002	-0.0677578359	-0.014020031499999999	-0.08863431460000001	-0.0103253959	0.0053990673	-0.2216922831	0.08391348539999999	0.0250090341	-0.09761762619999999	0.0909125415	-0.23263737280000002	-0.1407336948	-0.033293525299999994	0.0974125152	-0.0890825863	-0.1287268896	-0.054674972300000006	-0.07125193980000001	0.0659579799	0.14480898109999998	0.0418945903	0.0711444128	-0.0806115587	-0.050187475700000005	0.0207246103	0.0164666574	0.0316703266	-0.0308180359	0.0427246633	-0.06545225219999999	-0.0033432862	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.00995998	-0.00705774	4.98116939076e-05	9.92012016004e-05	-0.0102408	0.045350199999999986	0.00010487398464	0.0020566406400399995	-0.06503189999999999	-0.00014219999999999508	0.004229148017609999	2.022083999999861e-08	0.00161819	-0.0007051000000000001	2.6185388761000003e-06	4.971660099999999e-07	-0.000266837	-0.000378719	1.4342808096100002e-07	7.1201984569e-08	-0.000199748	-0.000541063	2.9274916996900005e-07	3.9899263504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35522.9609375	-84.0625	1261880753.7671509	7066.50390625	21277.755859375	-68.0390625	4629.314025878906	452742894.4111672	22247.068359375	-2.880859375	8.299350738525389	494932050.58670425	1.202666	22.300077	0.08999282	0.0696578853	0.1542454027	-0.09521004599999999	0.0907926024	-0.0391809674	-0.2200094807	0.09042050310000001	-0.0984009666	0.0769765741	0.060092523499999995	0.1105968158	0.0014895129	0.08529322519999999	0.09947939410000001	-0.1339705008	-0.0416994673	-0.05771221	0.1257174392	0.2529054434	0.025050198	0.0146278954	0.048343989500000004	-0.043333207199999994	-0.1134430987	0.12822721380000002	-0.09269320869999999	0.0479929837	0.0658425037	0.0574244555	-0.0585264528	0.0450444181	-0.049864737	-0.0947915077	-0.0072358562	-0.0213377693	0.08762751880000001	-0.1284911531	-0.0505078574	0.1053354086	0.0248018935	0.11001472300000001	-0.06951400719999999	0.0039815076	0.1620480072	-0.0613585519	-0.1412559032	0.0110059766	-0.0653471893	-0.2693030347	-0.0296750811	0.1270514424	0.0394024405	-0.1598057962	0.00033754300000000004	0.0660782438	0.17090498899999998	0.0275319923	-0.1372241037	-0.1238900067	-0.0798006179	-0.10597502869999999	-0.031465409	0.0311561857	-0.0381207226	0.0623767286	0.022836299700000003	0.1074491135	0.0655582505	-0.0907642028	0.2101312921	0.0401786596	-0.08583919470000001	-0.0756328834	-0.1769769078	-0.109458456	0.0625994074	-0.147574744	0.0427376268	0.025979927000000003	-0.0512901474	0.0384085274	-0.017572899399999998	0.0496827827	0.0071165165	-0.014862749199999999	0.151006652	0.0743203245	-0.0410098773	-0.19962476210000002	-0.0325390816	0.1749882291	0.2260518788	0.0229599229	-0.1016870726	-0.0018572935999999999	-0.0143791461	0.0410670127	-0.0952374267	0.0994809267	0.049481325199999995	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.00469772	0.00526226	2.7691380307600007e-05	2.20685731984e-05	-0.02951	-0.0192692	0.0008708400999999999	0.00037130206864	-0.06501	2.189999999999137e-05	0.0042263001	4.796099999996219e-10	0.00264963	0.00103144	7.0205391369e-06	1.0638684736e-06	1.05122e-05	0.00027734920000000004	7.692257874064004e-08	1.1050634883999999e-10	-0.000199748	0.0	0.0	3.9899263504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35480.5390625	-42.421875	1258868652.1655884	1799.615478515625	21289.126953125	11.37109375	129.30177307128906	453226926.42627335	22352.943359375	105.875	11209.515625	499654076.82742685	1.473518	27.322271	0.14891242099999996	-0.0969395508	0.2568179001	0.0834155953	-0.015295621799999999	-0.2691259762	-0.0967482622	0.0870901383	-0.1188089802	-0.0308836658	0.015793700600000002	0.0792599788	0.09869159460000004	0.048714534000000004	0.020650718300000002	-0.1127451859	-0.1654472067	-0.0411022006	0.0332343867	0.1184458834	-0.0935703217	-0.0032384784	0.0406445719	-0.0332269097	0.14346951460000001	0.029242550699999998	0.0461952557	0.1901340697	0.0214305	0.036612294	-0.04785024	-0.11570266380000001	0.0085644813	0.0078735773	0.018825134599999998	0.0361362484	0.12740949570000001	0.0923471174	0.0183396854	-0.0264483358	0.0668382559	-0.0003588343	-0.0334866829	0.0466483993	-0.0524005555	-0.023189449100000002	0.0555959684	0.10596685539999999	0.09346535380000001	-0.11748165320000001	-0.2359992195	-0.050976795400000004	-0.030562399100000002	-0.0612048925	0.0042106654	-0.0103453794	0.1428837889	-0.1967368884	-0.0289984552	-0.1635592989	0.0676472896	-0.0768272067	0.0293481877	0.11633903470000001	-0.0798847902	0.08455288470000001	0.0024053426	-0.0519300842	0.029650572000000007	-0.015857794799999998	0.1158928928	-0.004870698499999999	-0.022432024300000002	-0.1025537117	-0.012579986000000001	-0.0871862421	-0.016973743	-0.04442951	-0.1665100817	0.0059339994	0.0406420527	0.064205412	0.0980178236	-0.13253857730000002	0.1209971151	0.053798183099999994	-0.0369511285	0.10635179310000001	0.0964597368	-0.0858660406	-0.0825187537	0.0239605796	-0.044315804199999996	0.1307314985	0.09642001830000001	0.008412605600000001	-0.0358455351	-0.021888539	0.0614439705	-0.007053594	-0.1582912207	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	6.296100000000001e-05	0.004760681	2.2664083583760998e-05	3.964087521000001e-09	0.0521816	0.0816916	0.0027229193785599996	0.006673517510560001	-0.0650093	6.999999999923735e-07	0.004226209086490001	4.899999999893227e-13	0.0018867	-0.00076293	3.559636890000001e-06	5.820621849e-07	0.000262668	0.00025215579999999995	6.358254747363997e-08	6.899447822399997e-08	-0.000433851	-0.000234103	5.480421460899998e-08	1.88226690201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35567.54296875	87.00390625	1265050112.8338776	7569.679702758789	21358.044921875	68.91796875	4749.6864166259775	456166082.8848305	22470.369140625	117.42578125	13788.814102172852	504917489.31595236	1.322307	24.51849	0.019128428700000002	0.0179562554	0.037008587200000005	-0.014616727	-0.0457915129	-0.09846564470000001	0.0543786259	-0.025246431899999998	-0.0896030775	-0.0777970439	0.0497372707	0.2959199157	0.0349856308	0.1019902142	0.0562154526	0.045986551900000006	0.1009389613	0.1286471456	-0.018177278	-0.0484321118	-0.0403028548	0.0098091975	0.188554193	-0.0149801624	0.0244056784	0.0315657294	-0.023232810099999997	-0.020156495700000002	-0.1364513249	0.0068814566	-0.1113936189	0.0056443922999999995	-0.0015278751000000002	0.0673509972	-0.0827650172	0.058243511799999995	-0.10655350109999999	-0.1097961626	-0.0818173556	0.0516995219	0.027092808399999998	-0.1504593659	-0.0407786146	0.0538937818	0.051078877	0.0523820475	-0.02842774	0.0372916148	-0.0092675029	0.0748963293	-0.13647648369999998	-0.0851006042	-0.0663820743	-0.16619599699999998	0.1755437852	-0.0489472355	0.0625499982	-0.044790413700000004	-0.031489536400000004	-0.0249670953	0.095371445	-0.06131196200000001	0.0653744045	0.0007235346000000001	-0.1846954003	-0.0419260885	-0.119466968	-0.15189126220000002	0.0028501806	0.18409841329999999	0.0013193611999999999	0.1804318663	-0.0676782263	-0.0382247452	-0.0373244797	0.12652586119999998	0.055144091	-0.0911486954	-0.0855668958	0.062064926799999996	0.0194332218	-0.093134316	0.0661839895	0.0155253442	-0.0468659099	-0.0830846524	0.0180157326	0.0886828012	0.027778054500000003	-0.0815426024	0.0353839438	-0.10482721560000001	0.0552861817	-0.0760495908	0.0986847392	0.0570058057	0.0884483661	-0.08449440859999999	0.053305852699999996	0.0202968771	0.020676575	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	6.398970000000001e-05	1.0286999999999991e-06	1.0582236899999983e-12	4.094681706090001e-09	0.038472000000000006	-0.013709599999999995	0.0014800947840000005	0.00018795313215999988	-0.0650097	-3.9999999999762453e-07	0.004226261094090001	1.5999999999809961e-13	0.00179226	-9.444000000000009e-05	3.2121959076e-06	8.918913600000019e-09	0.000262668	0.0	0.0	6.899447822399997e-08	-0.000447759	-1.390800000000003e-05	1.9343246400000085e-10	2.00488122081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35671.296875	103.75390625	1272441420.7443848	10764.873062133787	21359.05859375	1.013671875	1.0275306701660156	456209384.0112457	22491.85546875	21.486328125	461.662296295166	505883562.42713934	1.08847	20.182623	0.0304095173	0.06105767650000001	-0.006166485	-0.07644102950000001	-0.1013480309	-0.09362326609999999	0.0665649823	0.0636950028	-0.0832765464	-0.0039480912	-0.0837727384	0.0741108496	0.010855589099999998	0.1231958485	0.1078646865	-0.0535295048	-0.0544426772	0.09242841210000001	-0.0694409427	-0.0362667112	0.0651410985	-0.0536691284	0.1488478037	0.0092390402	-0.10569405330000001	0.010788545200000001	-0.0042809065	-0.012366456000000001	0.0005407226	-0.0594210879	-0.0644761562	0.0436230399	-0.035932114700000004	0.0404633115	0.011370076000000002	-0.021940801200000002	0.0748107771	0.0908801158	0.0722629621	0.038326804900000004	-0.0463593137	0.042709280499999995	-0.029858532	0.1149685389	-0.0546545127	0.050014326100000006	0.09724075509999999	0.1586303322	-0.0595023099	0.0683132422	-0.0642667935	-0.0563812889	0.0333092215	-0.0295081718	0.0623171687	-0.1232478311	0.10769803509999999	0.0174897039	0.062625655	-0.0790007133	0.0229645885	-0.0820940917	0.1415160636	0.12704991599999998	-0.061925702699999995	-0.0016115526	-0.0418833138	-0.0527122832	0.0300409315	-0.029633030299999998	-0.0919470833	-0.0054434544	-0.0598572492	0.0118385832	-0.1043602131	0.1276973046	-0.0141112101	-0.1279125018	-0.0113344921	0.0241124758	-0.0914950258	0.056011911399999996	-0.06017818730000001	0.0035462545	0.1149107642	-0.026372612	-0.038945173900000005	0.0507484977	-0.0163369674	0.0034995066999999997	-0.009782550400000001	0.12635946380000002	-0.0508430393	-0.0654126655	0.0177326127	0.0793490199	0.0538837004	0.002489469	-0.0202857364	-0.04513606480000002	-0.0422548805	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	6.7307e-05	3.3172999999999894e-06	1.1004479289999931e-11	4.5302322489999985e-09	0.0363865	-0.002085500000000004	0.0013239773822500002	4.349310250000017e-06	-0.0650232	-1.3499999999999625e-05	0.0042280165382400006	1.8224999999998986e-10	0.00232979	0.00053753	5.4279214441e-06	2.8893850090000004e-07	0.000262668	0.0	0.0	6.899447822399997e-08	-0.000476373	-2.8614000000000048e-05	8.187609960000028e-10	2.2693123512900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35657.01953125	-14.27734375	1271423041.851944	203.8425445556641	21349.794921875	-9.263671875	85.81561660766602	455813743.20611954	22404.591796875	-87.263671875	7614.948429107666	501965733.58459854	1.185337	21.978756	0.1364907107	-0.09190398109999999	0.0926062515	0.09119112119999999	-0.0278260458	0.0111970952	-0.046382741100000006	-0.0204233693	0.0029666119	-0.0246665378	-0.1000164843	-0.001684456	-0.008108344	-0.0638084154	0.1581152432	-0.012447393300000002	0.0689223054	0.08023252480000001	-0.20122128620000002	-0.038748168	-0.1433395511	-0.0742410104	0.033193980899999996	-0.0427770237	0.0761133258	0.024644833199999997	0.0962241915	0.1471026265	-0.0198663794	0.0119260273	0.052435618899999994	-0.007061856899999998	-0.048485951	0.1159343004	0.1214437656	-0.0174763287	0.1210697938	0.179404748	0.0446887398	0.0272113993	-0.009842538	-0.1112777336	0.0623648195	-0.071853207	0.1557623531	0.0418116964	0.0230262176	-0.073863627	0.0938708748	-0.0574365897	-0.0559736075	-0.10853769220000001	0.07219503099999999	0.0174120536	-0.0629545868	-0.0161356039	-0.0700776248	-0.012904446399999998	0.0118429996	0.08781066779999999	-0.031029978399999998	-0.0384690269	0.1656827264	0.0142729433	0.0644618148	-0.1041465811	0.0321529167	0.0609213785	0.0345355648	0.12176144189999999	-0.0438380575	-0.0340937472	-0.1053376399	-0.024667568799999998	0.0188605352	-0.043733414299999995	0.0423127242	0.0662962812	-0.0174672087	-0.1419626085	0.051351838899999995	0.0094626588	0.050011062599999996	-0.1673323899	0.1152404332	-0.0748335988	0.11475842259999999	0.0241024111	-0.0684689209	0.0561679167	0.037098208199999996	-0.044045047999999996	-0.09738718029999999	0.0513289796	0.0730467167	-0.0674426072	-0.0368784236	0.0493773058	-0.0727163936	-0.11989076650000001	-0.08098686769999999	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	9.89177e-05	3.161070000000001e-05	9.992363544900007e-10	9.784711373290002e-09	0.0854434	0.0490569	0.00730057460356	0.00240657943761	-0.015803499999999998	0.049219700000000005	0.00024975061225	0.0024225788680900004	0.00179226	-0.00053753	3.2121959076e-06	2.8893850090000004e-07	0.000262668	0.0	0.0	6.899447822399997e-08	-0.000250253	0.0002261200000000001	5.113025440000003e-08	6.262656400899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35603.125	-53.89453125	1267582509.765625	2904.6204986572266	21327.365234375	-22.4296875	503.09088134765625	454856507.84042734	22485.77734375	81.185546875	6591.093021392822	505610182.7527008	1.1364459999999998	21.072212	0.14875803769999998	-0.0259320777	0.0019028439	0.0204578598	0.0946118581	-0.007273266	0.0313932299	-0.0512417887	0.0138054574	-0.1063901734	0.08236504480000001	0.09211155289999999	0.0891065568	-0.0635693514	0.1070144066	-0.0772580676	-0.0474581406	-0.0885250177	-0.2063627284	-0.0218066036	-0.0462182903	-0.0438363996	-0.0536157946	-0.0315574811	-0.0360063481	0.123995465	-0.1647916425	0.0616671968	0.0354986376	0.055148675599999995	-0.027097479100000002	-0.054441872300000006	0.1017801708	0.038995851	0.025409789500000002	-0.09076429849999999	-0.08334202730000001	-0.0216208646	0.0016538289	-0.14504286130000002	0.1161413903	-0.1539330183	-0.1482205946	-0.0148521143	-0.1175010539	0.1196940133	0.0009551786999999999	-0.055242127300000006	0.012131773799999999	0.08434856460000001	-0.045561744800000005	0.0165674803	-0.1553881641	-0.0766671936	-0.0088181362	0.0829758175	-0.0393243583	-0.0184242974	-0.061853281399999994	-0.0133559595	-0.0126026505	0.0302033252	-0.0026299334000000002	0.045299056500000004	-0.06132632900000001	-0.0786413645	-0.0814850597	0.0672449073	0.0337873302	0.1463557159	-0.036066463	-0.0343768568	0.0279221243	-0.15855333230000002	-0.031164891299999997	0.0532265392	-0.0432851421	0.0407487478	-0.0037878329	0.08242306440000001	0.0513729301	0.028809760400000002	-0.08372272019999999	0.0105751283	-0.1407359471	0.0375291259	-0.0953317726	0.1732411568	0.0778927081	-0.0503136463	-0.0754448494	-0.0804960962	-0.1131588048	0.027140746299999997	0.0054152895	-0.0639560402	0.0467827648	-0.0686131047	-0.012753321000000001	-0.0217973494	0.0032067343	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.00418272	-0.0042816377	1.833242139406129e-05	1.74951465984e-05	0.0123904	-0.07305299999999999	0.00015352201216	0.005336740809000001	-0.045851800000000005	-0.030048300000000007	0.0021023875632400005	0.0009029003328900004	0.0024179	0.0006256400000000003	5.8462404100000016e-06	3.9142540960000026e-07	0.000127526	-0.00013514199999999996	1.826336016399999e-08	1.6262880676000004e-08	-0.000316973	-6.672000000000004e-05	4.4515584000000056e-09	1.00471882729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35825.4375	222.3125	1283461972.0664062	49422.84765625	21300.068359375	-27.296875	745.119384765625	453692912.11404806	22652.41796875	166.640625	27769.097900390625	513132039.8309479	1.427807	26.474688	0.09595620630000001	-0.13249741539999998	-0.1364298689	0.1117961093	0.14225676210000002	-0.0581257041	0.1308258195	-0.0048743623	0.037885071400000005	0.0644178049	0.1242151313	0.1038635352	-0.0345679349	-0.030152164300000006	0.1082510179	0.1075042301	0.094178215	-0.081637732	-0.015487645	-0.031679139700000004	0.044256890800000004	-0.22047072129999998	-0.07374496059999999	0.0091111929	-0.0337560065	0.0670753407	-0.0456571633	0.0205335068	0.0488019613	-0.0034376631	-0.0687318597	0.0787710317	0.04351436349999999	-0.0064371791	0.0337422625	-0.060021767999999996	0.0025249283999999998	-0.021338261299999998	0.08535825550000001	-0.1698559521	-0.0066178974	-0.0486899025	0.009431456	-0.21682849210000002	-0.025742382999999997	0.006750653499999999	-0.0281690623	-0.0418916746	0.1146852503	0.1680124191	0.010181755	0.1485388243	-0.0321748864	-0.1511665394	-0.0746772171	0.137497611	0.0093569065	-0.06763301740000001	0.08289358599999999	0.013771559199999998	0.0748713035	0.008316008599999999	0.0712689097	-0.1647745693	-0.17766325719999998	-0.1669803755	-0.09529403609999999	0.04383221440000002	-0.0134274246	-0.0726308333	0.0228603062	-0.0233293541	0.1742980237	-0.0162834289	-0.0213896033	-0.0834139245	-0.0565263247	-0.0574207245	0.0250948998	0.0005968866999999999	0.0380148319	0.1045915459	0.0050820755	0.0310049786	-0.0029890956	0.0464901842	-0.031168716800000006	0.1220869652	-0.0629900379	0.0247469252	0.0128031602	-0.1289549984	0.0879011241	-0.07559407929999999	-0.14927146060000002	-0.1172445706	0.0295358722	0.029500905299999998	-0.0666581184	0.0044511233	-0.0500263904	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	6.368630000000001e-05	0.0042464063	1.803196646467969e-05	4.055944807690001e-09	0.08218099999999999	0.06979060000000001	0.006753716760999997	0.00487072784836	-0.045852	-1.9999999999187332e-07	0.002102405904	3.999999999674934e-14	0.0024179	0.0	5.8462404100000016e-06	0.0	0.000262668	0.00013514199999999996	1.826336016399999e-08	6.899447822399997e-08	-0.000620211	-0.00030323799999999995	9.195328464399996e-08	3.8466168452099993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
