name	intensity-avg	volume
Left-wm-bankssts	97.0562	2906.8
Left-wm-caudalanteriorcingulate	102.9157	2599.6
Left-wm-caudalmiddlefrontal	96.8311	6566.9
Left-wm-cuneus	91.6851	1683.5
Left-wm-entorhinal	73.5954	564.3
Left-wm-fusiform	90.0161	5895.6
Left-wm-inferiorparietal	96.5413	9894.9
Left-wm-inferiortemporal	87.1049	5698.3
Left-wm-isthmuscingulate	103.479	4094.1
Left-wm-lateraloccipital	89.8877	8057.8
Left-wm-lateralorbitofrontal	93.2401	5927.1
Left-wm-lingual	88.5753	3257.9
Left-wm-medialorbitofrontal	92.5532	3399.0
Left-wm-middletemporal	86.86	4830.1
Left-wm-parahippocampal	85.5502	1371.1
Left-wm-paracentral	90.5659	3771.9
Left-wm-parsopercularis	96.2589	3765.4
Left-wm-parsorbitalis	86.1606	1141.7
Left-wm-parstriangularis	92.3015	2718.9
Left-wm-pericalcarine	87.274	1871.9
Left-wm-postcentral	87.3261	7319.4
Left-wm-posteriorcingulate	100.3956	4154.6
Left-wm-precentral	93.0698	11940.0
Left-wm-precuneus	99.5195	9786.3
Left-wm-rostralanteriorcingulate	100.5669	2638.4
Left-wm-rostralmiddlefrontal	95.3065	10935.9
Left-wm-superiorfrontal	92.6432	17385.2
Left-wm-superiorparietal	96.0173	13056.5
Left-wm-superiortemporal	92.3598	7332.2
Left-wm-supramarginal	96.0886	8478.9
Left-wm-frontalpole	84.9276	375.5
Left-wm-temporalpole	75.96600000000001	619.0
Left-wm-transversetemporal	97.5226	716.4
Left-wm-insula	96.243	9137.4
Right-wm-bankssts	98.4055	2099.4
Right-wm-caudalanteriorcingulate	101.7171	2069.9
Right-wm-caudalmiddlefrontal	95.1418	7134.3
Right-wm-cuneus	94.1405	2014.1
Right-wm-entorhinal	79.3058	862.9
Right-wm-fusiform	88.6568	5332.0
Right-wm-inferiorparietal	94.5456	10157.8
Right-wm-inferiortemporal	84.9742	5274.7
Right-wm-isthmuscingulate	105.7319	3084.4
Right-wm-lateraloccipital	89.4917	8152.1
Right-wm-lateralorbitofrontal	93.6167	6211.0
Right-wm-lingual	89.3637	3285.9
Right-wm-medialorbitofrontal	93.8358	3683.0
Right-wm-middletemporal	87.135	6024.8
Right-wm-parahippocampal	87.1235	1158.2
Right-wm-paracentral	91.8337	4105.2
Right-wm-parsopercularis	95.0043	2793.7
Right-wm-parsorbitalis	81.9708	1076.5
Right-wm-parstriangularis	90.7012	2938.0
Right-wm-pericalcarine	89.9421	1951.4
Right-wm-postcentral	88.8908	7116.5
Right-wm-posteriorcingulate	100.8404	3791.6
Right-wm-precentral	92.4154	11910.9
Right-wm-precuneus	98.0536	10126.0
Right-wm-rostralanteriorcingulate	107.6688	2214.1
Right-wm-rostralmiddlefrontal	93.5949	12411.9
Right-wm-superiorfrontal	92.8952	18891.2
Right-wm-superiorparietal	91.4388	11569.1
Right-wm-superiortemporal	89.6329	6189.8
Right-wm-supramarginal	96.9212	7717.4
Right-wm-frontalpole	87.2128	402.2
Right-wm-temporalpole	74.2463	658.8
Right-wm-transversetemporal	91.2474	476.5
Right-wm-insula	94.0869	8254.3
Left-UnsegmentedWhiteMatter	99.2206	22687.8
Right-UnsegmentedWhiteMatter	100.8342	22165.4
