csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
29868.173828125	n/a	n/a	892107807.8270912	18857.0625	n/a	355588806.12890625	n/a	19691.994140625	n/a	n/a	387774633.2344093	n/a	n/a	n/a	-0.12261153	0.0464751695	0.0769739879	0.0735367573	-0.0691730411	0.064737268	-0.0470535568	0.08551025220000001	-0.15932407939999998	0.19685297629999998	-0.1377047288	0.0905278145	-0.0883925818	0.05730328320000001	-0.010297959399999999	0.0080237848	-0.1549905086	0.0400704703	-0.0687259878	0.012087791	-0.0070933465	0.1770933017	-0.0144778454	0.06301822259999999	-0.11267170550000001	0.0595722148	-0.15099663800000002	0.19768751620000002	0.0109020647	-0.0809395722	0.1538062664	-0.047535302800000005	-0.12868985859999998	0.1518095209	0.030842739900000006	-0.056448489299999995	-0.0680629103	0.0855611106	0.0102645033	0.088183682	-0.0369635163	-0.05737971450000001	0.0528608678	0.1365294549	-0.07268374679999999	-0.047788791	-0.049336781100000004	-0.1060565435	0.0926582821	-0.0282272088	0.0025365983	-0.047157544800000006	0.0687138288	-0.2345957921	0.0042382814	-0.0697160229	-0.0547687711	0.0696698459	-0.0426623946	-0.0307330038	0.0374971349	-0.2921628376	0.054798278	-0.1240619372	0.016087413000000002	-0.1135043398	0.0689744335	-0.0553825408	0.0456271228	-0.038903269	0.0716753979	-0.11917890460000001	0.1525108833	-0.11663184230000001	0.0231490205	-0.0858919696	0.0241305307	-0.167457704	0.0670149625	-0.0156243492	0.083145884	-0.0840064407	-0.0049067747999999994	-0.1953296772	0.0037413788	0.051636935700000004	-0.0222387254	-0.09318456380000001	0.034156192	0.039014385	0.0765846135	-0.052167855199999995	-0.0738983723	0.10975524730000001	0.06731498309999999	0.0129317178	-0.054701665700000006	-0.023300058	0.1832559623	0.0075276427	0.1217078847	0.1216831682	0.1216419777	0.00937532	n/a	8.789662510239999e-05	n/a	-0.0256766	n/a	0.0006592877875599999	n/a	-0.0251231	n/a	0.00063117015361	n/a	0.003947	n/a	n/a	1.5578809000000002e-05	0.000335435	n/a	1.1251663922499997e-07	n/a	0.000114521	n/a	n/a	1.3115059441000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29787.169921875	-81.00390625	6561.632827758789	887275491.9546547	18888.552734375	31.490234375	356777424.39926535	991.6348609924316	19702.8828125	10.888671875	118.56317520141602	388203591.12310785	1.319787	24.341679	0.04794375129999999	-0.1403163009	0.1851746798	-0.104385884	-0.0409180685	0.012076086000000001	0.2840913379	0.060795729699999995	0.0831049156	-0.029886613599999997	0.0321182329	-0.08361412929999999	0.174251821	-0.0789157805	-0.0840544396	0.0694566718	-0.0661007572	-0.1431716183	0.0469429751	-0.0774327711	-0.0699329332	-0.0124267126	0.1560194412	-0.0339419748	0.10072013	-0.1719659967	0.0161702529	0.0371406386	-0.011484921100000002	-0.1506438067	0.0460730587	0.0043206291999999995	0.0628747622	0.058224377699999996	0.0510416956	0.0575029586	0.113115606	0.0144087122	0.11583426720000001	0.0087966496	-0.160248232	-0.11256350849999999	0.1109906904	-0.0367483347	0.0471565315	-0.1430422706	0.0133794839	0.0445381697	-0.173730777	-0.1206199004	-0.11484205189999999	-0.0226337384	-0.0481790608	0.1636937143	0.0298600145	-0.1206538854	-0.07306082400000001	0.0618912811	-0.0168380472	-0.24616235329999997	-0.0003896782	0.0994732404	-0.0455521401	0.0394459004	-0.20945156510000001	-0.0118416772	-0.1620910122	0.10314114630000001	0.10228121949999999	-0.005432289	-0.0006448019000000001	0.14455164550000002	-0.054440765	0.0366328911	-0.15330168660000001	-0.08052268480000001	-0.0877323979	0.032478391	0.0307857806	-0.13745101640000001	-0.0239826148	0.045092573899999995	-0.09200685900000001	-0.06413172360000001	0.106601291	0.0175166798	-0.022398630699999998	-0.0445122128	-0.0668731145	0.0981220135	0.0976266399	0.013926873700000002	0.010925126200000001	0.0343008096	-0.06589132	0.0286484742	-0.1113579545	-0.0347361442	0.036035783700000004	0.056295402	-0.1508791905	0.1216419777	0.12141962949999999	0.12104935019999999	0.00394252	-0.005432800000000001	1.5543463950399993e-05	2.951531584e-05	-7.56487e-05	0.0256009513	5.72272581169e-09	0.0006554087074649716	-0.0311681	-0.006044999999999997	0.0009714504576099998	3.6542024999999985e-05	0.00385124	-9.575999999999987e-05	9.169977599999972e-09	1.48320495376e-05	0.000328416	-7.018999999999981e-06	1.0785706905599999e-07	4.926636099999974e-11	0.0	-0.000114521	1.3115059441000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29882.755859375	95.5859375	9136.671447753906	892979097.7510109	18891.732421875	3.1796875	356897553.89972305	10.11041259765625	19730.177734375	27.294921875	745.0127601623535	389279913.430027	1.509371	27.838295	0.17097843129999998	0.08438666730000001	0.18406519289999998	0.18895092859999998	-0.0636994629	0.1110312785	-0.0080661863	0.08204423570000001	0.07274232950000001	-0.1534006592	-0.015158513700000001	0.1601293979	0.1269728508	-0.06937193309999999	0.0280730756	0.1402002471	-0.1087020914	-0.1724219631	0.1416914315	-0.0662717621	0.0164984158	0.19884805809999997	-0.074203262	0.065532399	0.0365431626	0.0099680515	0.09863829710000001	-0.0379732584	-0.0610501027	0.0774252804	0.11894160880000001	0.0425408018	-0.0991182385	-0.0119054166	-0.049999191500000005	-0.08016520190000001	0.0734763191	0.0077878444	-0.028376444900000002	-0.1386609435	-0.087070845	0.1072021331	0.025959767999999998	-0.0057950166	0.0398528441	0.1915604366	-0.028239883799999997	0.0192159067	0.1146369759	0.058401128899999995	-0.2056054853	0.1132495499	-0.0079124675	0.2188951016	-0.0580482754	-0.16093392199999998	0.068397103	0.0832057036	-0.10598984539999999	-0.0015330758	-0.0953897498	0.0169648755	-0.0391025062	-0.08682626869999999	-0.1844829429	-0.2949966443	-0.0671003756	0.08625370759999999	0.0382581287	0.098661968	0.1273792246	-0.0904678986	-0.0661975316	0.0795421408	0.0173556392	-0.08521490849999999	0.1481919099	0.0503433728	-0.0800676063	-0.0009069966000000001	0.1435173659	0.0525824984	0.1187693397	-0.0069090048	-0.0331670556	-0.0314926772	-0.0793746268	-0.0597535292	0.014164078	0.0528286154	0.06947201230000001	0.0015076223999999998	-0.0873129057	-0.05903397570000001	0.0091242961	-0.05031433019999999	0.029990943399999997	0.0642573468	-0.09385827570000001	-0.059364889299999994	0.15852316130000002	0.1215101995	0.120893123	0.1198669825	0.012235700000000002	0.008293180000000002	0.00014971235449000005	6.877683451240004e-05	-0.0730498	-0.0729741513	0.00533627328004	0.00532522675795529	-0.0284433	0.0027247999999999994	0.0008090213148899999	7.424535039999997e-06	0.00213008	-0.0017211600000000002	2.9623917456000007e-06	4.5372408064e-06	0.000346982	1.856599999999997e-05	1.2039650832399998e-07	3.446963559999989e-10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29912.12109375	29.365234375	862.3169898986816	894734988.3271637	18877.330078125	-14.40234375	356353590.8784828	207.4275054931641	19759.591796875	29.4140625	865.1870727539062	390441467.97912985	1.416996	26.134575	0.14533310000000002	0.046254525899999996	0.2564614625	0.1355185682	-0.021968159900000003	-0.0036293388	-0.0930251425	0.0223613647	0.1230926307	-0.048473691500000006	0.1347329575	-0.0241623122	0.033560825	-0.1096539792	0.0178358149	0.0660449687	0.1703059959	0.1041156917	0.1198095534	0.0006480665	-0.043568876900000005	0.09195165779999999	-0.044840963	0.0313361327	0.0011914145	0.09404454849999999	-0.033180472999999995	0.047013768899999996	-0.0620300925	-0.0407027025	-0.0089560252	0.0142307967	0.129280265	-0.1445283144	0.1718560039	0.0696593063	0.0688457358	-0.0370884262	-0.20957687760000002	0.1556608207	0.05820546	0.1780453504	0.022031519399999998	0.2086392218	-0.013789861399999999	0.0199011786	-0.0155993706	-0.1464412535	0.0668486083	0.1305806817	-0.23587137809999997	-0.1590034419	-0.10302507550000001	0.24921527300000001	-0.09232785619999999	0.0725980703	-0.015552053500000001	0.0255022724	0.013234111699999999	0.1333426063	-0.1154615023	-0.010560594	-0.11516518460000001	0.0093812826	-0.0152278879	-0.08581489949999999	-0.0857066653	0.09401506130000001	-0.047290796399999994	-0.0937897439	-0.1112109983	-0.0766476348	0.0397538541	-0.0627770299	0.1260540318	-0.0178825495	0.0171092872	0.1179498942	0.0882812399	0.0659456476	-0.0818711919	0.0787924711	-0.15753397119999998	0.0249242696	0.0600004683	-0.0312887148	0.015099765800000001	-0.0059092038	-0.20924531510000002	-0.025591295899999998	-0.2204634835	0.0634340467	0.0742918222	0.0394615218	-0.0867388593	-0.0876621985	0.0078277171	0.0094318675	-0.1370594999	0.0487791317	0.1140509841	0.1213126213	0.12010478890000001	0.1181006348	0.015504399999999996	0.003268699999999996	0.00024038641935999994	1.0684399689999974e-05	-0.026907	0.046142800000000005	0.000723986649	0.00212915799184	-0.0506891	-0.0222458	0.0025693848588099998	0.0004948756176399998	0.00102048	-0.0011096	1.2312121599999996e-06	1.0413794304e-06	0.00017570400000000002	-0.00017127799999999994	3.0871895616000016e-08	2.933615328399998e-08	0.000192638	0.000192638	3.7109399044e-08	3.7109399044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29924.00390625	11.8828125	141.20123291015625	895446009.7812653	18906.6171875	29.287109375	357460173.47467035	857.7347755432129	19772.169921875	12.578125	158.209228515625	390938703.4194984	1.560534	28.781929	0.1078765299	0.0048927952	0.3163375322	0.11959229	-0.1228963948	0.0867897457	0.0532692734	0.093152416	0.0511554629	-0.1807604566	0.0389422897	-0.0344757634	-0.2758582184	-0.11911835380000001	-0.037361891099999996	0.0006947442	0.0623942916	-0.0963607533	0.0122011291	0.1360648206	0.0086522375	0.1330451254	0.1068755753	0.0618540807	-0.1520666083	0.009011809300000001	-0.06593853599999999	0.0478134157	0.10042743259999999	-0.0805147404	-0.1398802364	0.0045884572	-0.0026964856	0.0167901326	-0.1390635069	0.20464318480000002	0.059152561299999996	-0.0136362735	-0.0076361717	0.017136234	-0.0765924244	0.09480840230000001	-0.0158622273	0.08105023759999999	-0.0449715147	0.08771674630000001	-0.0778973037	-0.0917449075	-0.016046608400000002	-0.0266580476	-0.2387807902	0.2098714199	-0.0680172743	0.049704066799999995	-0.0068583494	-0.0796800391	-0.311529385	0.13268507470000002	-0.0617962356	-0.08066674809999999	-0.1685834306	-0.0305073448	-0.121729257	0.09000939919999999	0.2135677718	-0.08366604309999999	0.0230866736	0.0710631944	0.0232401426	-0.1089777052	0.0015667002	-0.136405605	0.07208754690000001	0.126666112	-0.0216209371	0.12481195390000001	-0.0568739031	0.0285260781	-0.1313349595	0.0308579898	-0.000879655	-0.044818715300000006	-0.087901769	-0.2018477808	0.0276275139	0.0354453019	-0.0750063895	-0.0897681488	0.0055343425	0.0183505036	0.0003273042	0.037034013399999996	-0.0114462319	-0.0264314251	-0.0840770871	-0.155443411	-0.0515350488	0.078793668	0.053846872999999996	-0.0595542036	0.0006685161	0.12104935019999999	0.11905633460000001	0.11575891279999999	-1.42299e-05	-0.015518629899999997	2.0249005401000003e-10	0.00024082787397317399	-0.0500482	-0.023141199999999997	0.0025048223232399997	0.0005355151374399997	-0.0486411	0.0020479999999999947	0.00236595660921	4.194303999999976e-06	0.00184125	0.00082077	6.736633928999999e-07	3.3902015625e-06	-3.3450200000000006e-23	-0.00017570400000000002	1.1189158800400003e-45	3.0871895616000016e-08	-0.000154262	-0.00034690000000000003	1.2033961000000002e-07	2.3796764644e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29768.73828125	-155.265625	24107.414306640625	886177778.8575592	18879.283203125	-27.333984375	356427334.26379776	747.1467018127441	19745.583984375	-26.5859375	706.8120727539062	389888086.8840065	1.440812	26.57382	0.1245340669	-0.13324317060000002	0.2214556733	0.0974642785	-0.0340573341	-0.014177377	0.1431511626	-0.0202410949	0.0657884145	-0.09427225199999999	-0.032971267400000004	-0.1650382077	-0.06971117360000001	-0.0615957534	-0.041792933399999996	-0.1427509686	-0.0702282566	-0.100942054	0.0984980907	-0.0601983062	-0.1190703187	0.0069528982999999996	-0.011047853600000001	0.028081116200000002	-0.0336139202	0.1284725142	-0.0247246052	-0.0563720884	0.0846545458	0.07330044	0.0748461968	-0.0707314824	-0.002139701	0.00040208480000000004	0.0237422505	-0.1658007126	-0.0903615235	-0.0529654566	-0.1533716819	-0.0089908152	0.1039072529	0.0022207125	-0.0412198092	-0.13088577369999999	-0.0581912251	-0.0431246297	0.19709581210000002	0.103017939	-0.1268157281	0.0258221572	-0.0934117265	0.0342458451	-0.0654582424	0.1881246527	-0.0375484885	0.0741030234	-0.19578779219999998	0.054912708	0.0145669093	-0.1220151779	-0.037425290800000004	0.08365916820000001	-0.1275384883	0.1301179596	0.06867252389999999	0.05786754490000001	-0.10662355289999999	-0.075937121	0.09920305630000001	0.170122783	-0.0395566033	-0.0867961505	-0.030190374500000002	0.0753292584	0.037207146	0.0865361996	-0.06780978160000001	0.07822032870000001	0.0560896876	0.006444681	0.0319109519	-0.0032217058000000003	0.022714919	0.1327962032	-0.0414507796	-0.104173821	0.1620696416	0.1005289102	0.1341938837	-0.0552702636	-0.0600525212	-0.1315941693	0.0433667723	0.0697483592	0.029305500699999997	0.0724489155	0.1643143544	0.0409227179	-0.1104283424	-0.0585372988	-0.1155927366	0.1207205288	0.11775003070000001	0.11285322490000001	3.1673e-05	4.59029e-05	1.0031789289999999e-09	2.1070762284100005e-09	-0.0007129360000000001	0.049335264000000004	5.082777400960001e-07	0.002433968273949696	-0.0252635	0.0233776	0.0006382444322499997	0.00054651218176	0.00222582	0.0003845699999999999	1.478940848999999e-07	4.954274672399998e-06	0.000496674	0.000496674	2.46685062276e-07	2.46685062276e-07	0.0	0.000154262	2.3796764644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29859.54296875	90.8046875	8245.491271972656	891592306.3026276	18865.169921875	-14.11328125	355894636.1812172	199.1847076416016	19749.810546875	4.2265625	17.86383056640625	390055016.637455	1.53928	28.389936	0.111197821	0.2230276757	0.0975767525	0.0916474127	-0.0030281962	0.2816060512	-0.0068780813	0.15235721619999998	0.17629662899999998	-0.026393895299999998	-0.0707493482	-0.0226083788	-0.0103328322	-0.1348901485	0.0985772044	0.0007874263	-0.0522099587	-0.0840110671	-0.0136262607	0.0045368829	0.1459230695	0.0808467999	-0.12119627150000001	0.12866120779999998	0.0097898357	0.0024607734	0.0652660287	-0.059134732599999996	0.010996793400000001	0.0468258331	-0.09442884789999999	-0.0849551659	0.0240324183	0.20488614309999997	0.0034838359	0.1349761149	-0.1945692971	-0.08055199889999999	-0.0581267291	0.018675856799999998	0.0365880964	-0.034331503799999996	-0.0730985735	-0.0031147974	-0.0535463682	-0.1101202618	-0.0109101424	0.0256141802	0.22243443300000001	-0.023011552400000003	-0.1208658563	0.0388549494	0.0035346022999999996	0.032915045899999995	0.18413007969999998	-0.0063525741	-0.1555084108	0.0210434711	-0.2722253773	-0.0505343771	-0.1433974411	0.18331402460000001	-0.0690486725	0.0473278641	0.0555911725	-0.13248840609999998	-0.04380590400000002	-0.07392998099999999	-0.11296244970000001	-0.0150807698	-0.0034630784	-0.0102966834	-0.0206907572	0.0891433565	0.028528433	-0.0303461396	0.0551235218	0.0958288762	-0.0655577617	-0.0299632226	-0.128977948	0.048800538399999996	-0.0106936732	-0.001626848	-0.0128888466	-0.0356580998	-0.1587257307	0.1716161674	0.2421002433	-0.026185407	-0.1478547303	0.097523465	0.0321621625	-0.012425967900000001	-0.04552744809999999	0.0320877458	0.0057368144999999995	0.0338429033	0.0738005834	-0.056468149100000004	-0.0208095807	0.120326335	0.1161887065	0.1093977275	0.00960048	0.009568807	9.21692162304e-05	9.1562067403249e-05	-0.063791	-0.063078064	0.004069291681	0.003978842157988096	-0.0387269	-0.013463400000000004	0.00149977278361	0.00018126313956000006	0.00195421	-0.0002716099999999998	7.377199209999992e-08	3.8189367241000005e-06	0.000452822	-4.385200000000004e-05	2.05047763684e-07	1.922997904000004e-09	0.000186289	0.000186289	3.4703591521000016e-08	3.4703591521000016e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29816.349609375	-43.193359375	1865.6662940979004	889014704.0284767	18861.552734375	-3.6171875	355758171.55160904	13.08404541015625	19742.806640625	-7.00390625	49.05470275878906	389778414.04910666	1.616568	29.815397	0.15668873683	-0.0621464428	0.049264629500000004	-0.1660675143	0.0028746229999999998	-0.09200859439999999	0.1468415903	-0.0223488842	0.0600380261	-7.5049e-06	0.0325401398	-0.1092783915	0.1591225922	0.1325906138	-0.0651539172	0.0003392168	-0.0751627914	0.010523477600000001	-0.1906759632	0.09136108009999999	-0.0156966523	0.1124712401	-0.12430072140000001	0.04975152730000002	0.1203029189	0.0785287516	-0.1590235614	0.0855115317	-0.1166684238	0.0192827527	0.14758579759999998	-0.0279481029	0.1899119208	-0.1294814029	-0.0567614525	0.163745009	-0.1467964971	-0.041680289599999996	0.027621617799999998	0.0699625093	-0.08324223019999999	-0.168587748	-0.0219624133	-0.011428803799999998	0.0300257315	0.09097510800000001	-0.13117358640000001	-0.013664124299999999	-0.1252107597	-0.1196129874	-0.0447709725	-0.0741394111	-0.0725718112	-0.11738119720000001	0.0512849145	0.0643897133	-0.044220012999999996	0.0055048675	0.0741735009	-0.1260503277	0.06634233169999999	0.0433318825	-0.0802327998	0.0225932108	-0.188922922	0.1615717381	0.0737608505	-0.0390247175	-0.0901400049	-0.0478133566	0.1625489772	-0.1163967883	0.0670240896	-0.037549127599999996	0.0870072709	-0.112426239	0.1600707439	0.1306211765	0.2160911804	-0.0475392138	0.042115926100000006	0.06624196980000001	-0.0360132917	-0.0083634502	0.087966498	0.0543677898	0.0778348069	-0.0860965487	0.1583671282	0.039483246	0.0436845504	0.030756348399999998	-0.08928061050000001	-0.031048739	-0.1061700901	0.0774672049	-0.1660725293	0.0479766996	0.0149589924	0.022532777200000003	0.006171241899999999	0.1198669825	0.1143757435	0.10540925529999999	-9.00683e-06	-0.00960948683	8.112298664890002e-11	9.234223713594344e-05	-0.019174700000000003	0.0446163	0.00036766912009000017	0.00199061422569	0.0157738	0.05450069999999999	0.00024881276644	0.00297032630049	0.00124971	-0.0007044999999999999	4.963202500000001e-07	1.5617750841e-06	0.000254056	-0.000198766	6.4544451136e-08	3.950792275599998e-08	0.000242268	5.5978999999999973e-05	3.133648440999997e-09	5.8693783824e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29832.388671875	16.0390625	257.25152587890625	889971413.8698158	18850.689453125	-10.86328125	355348492.8581581	118.01087951660156	19747.6484375	4.841796875	23.44299697875977	389969618.8110962	1.496743	27.605392	0.09065095683	-0.0196994626	-0.0219764904	0.0077277193999999985	0.0350466959	-0.0354729146	-0.029767742200000002	-0.0369077562	-0.0209412519	-0.0641995949	-0.1479091693	-0.1165010513	-0.027652705	-0.015031855600000001	-0.0073433748	0.0731692618	-0.1276489083	0.074778921	-0.1093535459	-0.048199091299999997	-0.08461521279999999	-0.1353043354	-0.0396609084	-0.0752219489	0.2191979839	-0.0925636942	0.0723284047	0.0808301852	0.0014810367	0.0196831887	-0.0884069562	-0.09103513390000001	-0.1351337916	-0.0662223818	0.0955123609	-0.07856556740000001	-0.0135895083	-0.10126797720000001	0.1602432923	-0.0460048215	0.0209902813	0.0842958536	0.0952450033	0.0725588727	0.15778626699999998	0.19072760719999998	-0.1439693229	-0.0409033849	-0.0387711548	-0.009509134399999999	-0.0142418035	0.1027796163	-0.0102494689	-0.2507806293	-0.1167360717	0.0791085074	0.1582048941	-0.0503890357	0.0191023782	0.0089078474	0.0239951035	0.0161724429	0.1111391315	0.1899681781	-0.0009625551	0.0945483758	-0.0640330279	0.0180321541	-0.0562981133	0.1567979929	0.09769875689999999	0.0691195342	-0.0980814233	0.042283977800000004	-0.0805577956	-0.142009683	-0.0324467114	-0.22388098760000005	0.027001156800000002	0.0075040259	-0.0783023652	-0.1126521255	0.0794942137	-0.0889640807	0.11109923880000001	-0.1536495921	0.0964849101	-0.004419605	-0.16821382	0.0329289935	0.037576371000000004	0.0683585364	-0.1170789009	0.032068698199999995	0.19257071679999999	-0.08224519129999999	-0.029232074700000006	0.0120640108	-0.1393658547	-0.0662968691	-0.014798829099999999	0.11934271980000001	0.112315068	0.1009072399	0.00793255	0.00794155683	6.29253495025e-05	6.306832488411965e-05	-0.0424606	-0.023285900000000002	0.00180290255236	0.0005422331388099999	0.0126511	-0.0031227000000000013	0.00016005033121	9.751255290000003e-06	0.00190361	0.0006539	4.2758521e-07	3.6237310321e-06	0.000452823	0.00019876700000000006	2.0504866932900005e-07	3.950832028900001e-08	0.000515617	0.000273349	7.4719675801e-08	2.6586089068899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29779.859375	-52.529296875	2759.3270301818848	886840024.3947754	18898.962890625	48.2734375	357170798.34122086	2330.3247680664067	19767.5390625	19.890625	395.636962890625	390755600.5874634	1.379974	25.45175	0.11424381036119995	-0.0729113679	0.0005002587	-0.0515212479	-0.1026731811	-0.1407712584	0.08001414650000001	-0.0340399287	0.0482633601	-0.0666649152	-0.0770833189	0.0177045103	0.014659276899999999	0.0571385263	0.053732474	-0.041045175499999996	0.11513445800000001	-0.012384893300000002	0.024571538599999998	-0.0392225479	-0.0713757442	-0.0779795458	0.030889882999999996	-0.0311415996	0.0661822678	0.0173393661	0.0519392007	0.0628969418	-0.1008695716	-0.0024811028	-0.0205698055	-0.0652545938	0.06799452240000001	0.1098629437	-0.1829456405	-0.18474605030000002	0.0756809576	-0.0811485879	0.1620782333	-0.082430511	0.1306732158	-0.0749253243	-0.0856686359	-0.0978388849	-0.1942153768	-0.0760047397	0.0681273672	-0.13720913099999998	-0.0723333569	-0.023407345899999998	-0.032742335899999996	-0.059110934000000004	-0.09322441050000001	-0.0484023017	0.015674766	0.1126386293	0.22742315579999997	0.0996061696	0.1505428482	-0.09682250630000001	0.0021351448	0.0828370501	0.0099903674	0.0116113591	-0.0266265818	-0.0372871754	0.1588885274	0.0574017141	0.0419477767	0.0590497913	-0.12154276359999999	0.0896833217	-0.025938204399999998	-0.0761598891	0.020974448	0.033642196	-0.1272830026	-0.0426146518	0.0290417646	-0.0547424147	-0.050242320199999996	-0.0875052867	0.19021342440000005	-0.0650809893	-0.0048951891	0.010249635699999999	0.0349566805	-0.012110335600000001	0.0580126618	0.0732965647	0.021037970299999997	-0.1896582774	0.1790098527	-0.04697778230000002	0.046681021600000004	-0.055065959000000005	-0.011810838300000001	-0.07457452690000001	-0.028429743599999998	-0.1142042463	-0.012837476399999999	0.11875383099999999	0.1100111431	0.0959136145	3.96388e-08	-0.007932510361199999	1.57123446544e-15	6.292472063054537e-05	-0.0761701	-0.0337095	0.0058018841340099995	0.00113633039025	-0.0268675	-0.0395186	0.0007218625562500001	0.0015617197459600002	0.00188681	-1.6799999999999975e-05	2.822399999999992e-10	3.5600519761e-06	0.000323576	-0.00012924700000000006	1.04701427776e-07	1.670478700900001e-08	1.0587899999999999e-22	-0.000515617	2.6586089068899997e-07	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
