csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
37842.10546875	n/a	n/a	1432024946.307999	23337.34765625	n/a	544631795.6286774	n/a	24566.38671875	n/a	n/a	603507356.4151764	n/a	n/a	n/a	-0.0639165571	0.012987410900000001	-0.055192312	-0.0885365511	0.0224623519	-0.0494815248	0.2036192123	-0.09440188070000001	0.1179263726	-0.1418350893	0.0049779321000000005	-0.0871391136	0.1016986503	-0.0848324907	0.12185883730000001	-0.0739459965	0.019111828100000002	-0.09937646900000001	0.0781765797	-0.0813416146	0.010576342399999999	-0.0387470376	0.0282038488	-0.0892856555	0.0524617897	-0.0739911641	0.1278963509	0.04848787400000002	-0.1186654917	0.0330533916	-0.08748313029999999	-0.0657610038	0.0200787971	0.1294624621	-0.021605667999999998	-0.0392735249	0.11144291490000001	-0.06027032230000001	-0.0379896891	-0.21924287190000002	0.09276788300000001	0.0820174832	-0.1190630156	-0.0027097215	-0.007100441500000001	-0.0573594096	-0.0783669033	-0.0191768179	0.0852024525	-0.0626870529	0.0324829934	-0.0882392836	0.1819072548	-0.0921885446	0.050866910099999996	-0.0655279561	-0.21339490460000002	0.1562408488	-0.0971590551	0.0884098955	-0.0603929541	0.0485269921	0.1262911906	-0.0537821062	0.0256126339	-0.12308443050000001	0.053160882300000004	-0.0170706872	0.024652620400000002	-0.0544572392	0.09391351519999999	-0.07415634780000001	0.009048275699999999	-0.035825832200000005	0.09044182220000001	-0.0237703636	-0.0407661858	0.029443406499999998	-0.14815117279999998	-0.0232906879	0.0543032467	0.048213251900000004	-0.0816457248	0.10350517460000001	0.0173309367	-0.0895079783	-0.029217557999999998	-0.023492014500000002	0.0777698718	0.0277389437	-0.080892912	-0.07058697809999999	0.1784697007	0.052645144500000005	0.0105888415	0.1217078847	0.1216831682	0.1216419777	6.70876e-05	n/a	n/a	4.5007460737600014e-09	0.033278699999999994	n/a	0.0011074718736899995	n/a	-0.0395107	n/a	n/a	0.0015610954144899994	-0.0007806729999999997	n/a	n/a	6.094503329289996e-07	0.00205956	n/a	4.241787393600002e-06	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37536.625	-305.48046875	93318.31678771973	1408998216.390625	23338.158203125	0.810546875	544669628.3140907	0.6569862365722656	24550.54296875	-15.84375	251.0244140625	602729160.0604402	1.3041459999999998	23.353039000000006	0.08219439658000001	0.131724255	-0.0772695002	-0.038239644100000005	0.1188985951	0.10976787449999999	0.0584251497	-0.007987416800000001	-0.15326239619999998	-0.0255343404	-0.0476692691	-0.028536668799999998	-0.022731641299999997	0.1083011376	0.0499191314	0.24727850170000001	-0.065500335	0.23863915	-0.0133756406	0.0363063105	-0.0684477485	0.0120194217	0.060236731900000014	-0.1793135919	-0.0207495683	0.1451611791	-0.05325032230000002	-0.016562205400000002	-0.025731087799999997	0.0656491322	0.1446923386	0.09010374730000001	0.0356194941	-0.0183860092	-0.0358754452	0.0366440006	-0.0337745025	0.0371419248	0.11757850660000001	-0.10467654230000001	0.162523627	-0.0452632129	-0.1269773777	0.061388091799999996	-0.054180813499999994	-0.0270420805	0.0015945109	0.1289139825	0.0758864133	0.08229493780000001	0.0896902419	-0.0904045627	-0.0163640347	0.2164171832	0.1258272829	0.103232855	-0.0351420471	0.0266161813	0.1271493336	-0.0273410792	-0.0975635834	-0.0585581175	0.0900097898	0.1047308024	0.1427235597	0.0340388026	-0.20453891079999997	0.2015486273	0.0438546517	0.0296759374	0.012293256399999999	-0.0204406488	0.0215470912	-0.1091298834	-0.2130584791	-0.019269373	-0.102474525	0.07162988990000001	-0.0657624463	-0.0250866658	-0.0182954204	-0.0214055598	-0.0302257333	-0.031354474900000005	-0.047833775099999996	-0.0582440419	0.0684166601	-0.07445363299999999	0.2137215606	-0.0734571871	0.0620750296	0.16841949260000005	0.0104849783	-0.0786771374	-0.1116662576	-0.0379969586	0.1216419777	0.12141962949999999	0.12104935019999999	4.94102e-06	-6.214658000000001e-05	3.862197405696401e-09	2.4413678640400002e-11	0.044967400000000005	0.01168870000000001	0.0020220670627600005	0.00013662570769000024	-0.033273000000000004	0.006237699999999992	3.8908901289999895e-05	0.0011070925290000003	-0.0012086200000000005	-0.00042794700000000084	1.8313863480900067e-07	1.4607623044000013e-06	0.00120339	-0.0008561700000000003	1.4481474921e-06	7.330270689000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37668.15625	131.53125	17300.4697265625	1418889995.274414	23372.341796875	34.18359375	546266361.0699501	1168.518081665039	24572.8125	22.26953125	495.93202209472656	603823114.1601562	1.25584	22.488045	0.06647739878	-0.027741366	0.0532750284	-0.1313916859	-0.0189731621	-0.019438685600000002	-0.05685105450000001	0.1231833059	0.0589178779	-0.09144031820000001	0.1340969774	0.0075755192	-0.1101520686	0.09585440560000001	0.18677094649999998	0.0412228402	0.08470114150000001	0.0391264277	0.07063936929999999	-0.019335768	-0.0340926504	-0.0013870173	0.1718259987	0.1058694467	-0.0505070702	0.1352239049	0.0061781442	0.0375170983	-0.0918045208	-0.1171190744	0.0956940067	0.0684950661	-0.07189769879999999	0.0227005959	-0.2165907034	-0.0418458787	-0.0504736996	-0.0934265318	0.060493652599999996	0.2573790957	-0.0012197021	0.019460268899999997	0.015277160900000001	-0.0697547239	-0.0045764162	0.0688149462	0.0296424509	-0.0248144702	-0.0285793327	0.16651927560000002	-0.0177618193	0.0976591844	-0.10047574779999999	0.1406568995	-0.0127291466	-0.007774514499999999	0.0092041311	-0.1262845442	-0.1520004983	0.1074810873	-0.063395038	-0.1186697421	0.0773906604	-0.0359933989	0.20152651800000002	0.0381407691	0.0836155905	0.10352208380000001	-0.04629007809999999	0.18193599149999998	0.1057637291	-0.1933866959	-0.029921464100000007	-0.11816264359999999	-0.1042497504	0.0440519896	-0.0453933325	0.0339256214	0.0840284242	0.08016569559999999	0.1234290613	0.0416996637	-0.0894535125	0.0065852591	0.0327633983	0.1777929292	0.057808524800000004	-0.1404192258	-0.12687480380000002	-0.10111970529999999	-0.017757778300000002	-0.0760063133	-0.0630562827	-0.0037453627	-0.0307799454	0.05169926440000002	0.1215101995	0.120893123	0.1198669825	2.21398e-05	1.719878e-05	2.957980334884e-10	4.9017074404e-10	0.0244498	-0.020517600000000004	0.0005977927200399999	0.00042097190976000015	-0.0250624	0.008210600000000002	6.741395236000002e-05	0.0006281238937600001	-0.00158482	-0.0003761999999999995	1.4152643999999963e-07	2.5116544324e-06	0.00158183	0.0003784400000000001	2.5021861489e-06	1.4321683360000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37369.70703125	-298.44921875	89071.93617248535	1396495003.6014555	23377.23046875	4.888671875	546494904.3890533	23.899112701416016	24541.130859375	-31.681640625	1003.7263526916504	602267103.8569679	1.255021	22.473377	0.0694218882	0.1096213004	-0.0362625514	0.053859808499999995	-0.0754589329	0.1091235514	0.0622627846	-0.0604505362	0.0095458437	-0.0671720456	0.0715169591	0.0767346987	-0.05647786320000001	0.0901328168	0.0183899876	0.139786191	0.072306149	-0.0531509293	0.044940685	-0.0537711626	-0.013572618100000001	-0.08904483519999999	-0.019035646399999998	0.0462690086	-0.1254972027	0.1790973027	0.0391094386	-0.1481938606	-0.0868667018	-0.0252766777	-0.049120743	0.12072929880000001	0.0161877443	0.0252236987	-0.0874509856	0.0288051338	0.060644059699999996	0.0082060338	-0.0006497000000000001	0.0489316768	0.028195524700000002	0.0434378486	-0.0188898257	-0.08568257859999999	-0.0011245333	-0.051546043300000004	-0.1270092527	0.111217673	0.0425090446	-0.0461482816	0.08895455619999999	-0.061093477199999996	0.0063546089	0.1574091312	-0.0769797411	0.0836510096	-0.027555581699999998	0.0996133791	-0.0729492799	0.0599780272	-0.0271927482	-0.11582732789999999	0.0882955842	0.0187088717	0.1148981003	0.0262112769	-0.03220724	-0.0348870976	0.0650354023	0.0326082791	0.0072157462	-0.0644890506	-0.1183568556	-0.18659864510000002	0.0016112172	-0.0509457084	0.0870278481	0.057059058600000004	0.1184791029	0.107601055	-0.0447621914	0.0134260703	-0.061452920599999995	-0.050818663099999994	-0.0261981864	-0.0035464686	0.0459889313	-0.009668606	0.044571871799999996	-0.0186438425	-0.0355111121	0.1436308753	-0.0307254296	0.0778177782	-0.0962907577	0.010684077299999999	0.1213126213	0.12010478890000001	0.1181006348	2.08516e-05	-1.2882000000000023e-06	1.659459240000006e-12	4.3478922255999996e-10	0.0445005	0.0200507	0.00198029450025	0.00040203057048999986	-0.0332798	-0.008217399999999995	6.752566275999993e-05	0.00110754508804	-0.00092102	0.0006638	4.4063044e-07	8.482778404000002e-07	0.00142258	-0.0001592500000000001	2.0237338564e-06	2.5360562500000032e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37596.65625	226.94921875	51505.94789123535	1413508561.180664	23400.298828125	23.068359375	547573985.2455481	532.1492042541504	24565.025390625	23.89453125	570.9486236572267	603440472.4420509	1.22741	21.978951	0.06011902829999999	0.024244790699999998	0.029428592400000002	-0.11792632369999999	-0.11995305699999999	-0.014021684599999999	0.0404268445	0.0502840101	-0.0395785326	0.0249036864	0.023841809199999998	0.1123620536	0.0021445821	-0.0881166324	0.2304909867	0.0186427898	-0.0320892792	-0.18688027780000002	-0.0296181499	-0.0756994089	-0.0396227987	-0.0031023396999999998	0.0348183833	0.079376615	-0.007422623499999999	0.017610259	0.0361906916	-0.029183541	-0.06669994139999999	0.09177375630000001	-0.0138522307	-0.0449482028	-0.1804823673	0.11748958890000001	0.0885566515	-0.10302205519999999	0.09728993779999999	-0.0768994937	-0.1501663335	0.098291832	-0.0407165002	-0.0813786734	-0.0586171362	-0.011539023899999999	-0.1203907215	0.0189911486	0.0866104994	0.0121016435	-0.041660596800000005	0.11853635259999999	-0.0193234271	0.0715667642	-0.1083973254	0.0576410071	-0.1254470573	-0.0215179319	-0.091467663	0.0258692768	0.037135120699999996	-0.025897868199999997	-0.0050131517	-0.0493437836	0.0198937451	-0.06254846929999999	0.2561660563	-0.1280518377	0.12963591970000002	-0.0375763746	-0.0022613882999999997	-0.0032224451	0.009509660999999999	-0.031780707400000004	0.007005839200000001	-0.0348831238	0.1362758155	-0.0143380175	0.0304240492	0.0314616669	-0.0627579746	-0.0991464385	0.0247567782	0.1643997468	0.13144272699999998	0.0347095622	-0.1282368554	0.0124138389	0.0788861926	0.029669132999999997	-0.21261809469999998	-0.0150493375	-0.0489203042	0.0238597581	-0.11825118789999994	0.0664370939	0.1233374656	-0.1083244444	0.12104935019999999	0.11905633460000001	0.11575891279999999	4.05799e-05	1.97283e-05	3.8920582089000016e-10	1.64672828401e-09	0.033279699999999995	-0.011220800000000005	0.0011075384320899998	0.00012590635264000006	-0.0206337	0.012646099999999995	0.0001599238452099999	0.00042574957569000007	-0.00131846	-0.00039744	1.5795855359999998e-07	1.7383367716e-06	0.00142258	0.0	2.0237338564e-06	0.0	0.000327208	0.000327208	1.0706507526399999e-07	1.0706507526399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37674.92578125	78.26953125	6126.119522094727	1419400032.6226962	23365.109375	-35.189453125	545928336.1057129	1238.2976112365725	24567.552734375	2.52734375	6.387466430664063	603564647.3562965	1.3963709999999998	25.00449	0.08385233009999997	0.0156947197	-0.14130297279999998	-0.1109290404	0.0411485071	0.0322371251	-0.0413463373	0.007615522800000002	-0.1326700281	-0.1312395599	-0.0001815911	-0.0460145458	-0.0865518454	0.07159516839999999	0.0568692792	-0.0506992746	-0.0868419088	-0.0183735304	0.0176265663	0.026680580099999997	0.0206681511	0.09046852849999999	-0.17440984199999998	-0.1257288175	-0.1729253958	0.1081225358	-0.0693767302	0.0663199108	-0.13922725130000002	0.08933293169999999	-0.0704962227	0.0203353197	0.0228729868	-0.007495264499999999	0.0057257838	0.149532211	-0.0314526362	0.0067236983	-0.08035541360000001	-0.0783611374	-0.0349910184	-0.0027936485	-0.028801680299999997	-0.042020835	0.0436618581	-0.1065210189	0.09351217279999999	0.0191658849	0.1320434827	0.1527147933	0.0721062195	-0.1431109035	-0.009969269499999999	0.08160157679999999	0.037867258	0.049544883600000006	0.049309709900000005	-0.0226274876	0.024775363300000002	-0.0542969097	-0.1311592182	-0.0926307333	0.0545937591	0.0915048376	0.0290448406	-0.09164848689999999	0.1469527639	0.041432979700000004	-0.0016895297	-0.0170900321	0.0150234121	0.2240335157	-0.0762543259	-0.0195587845	-0.06953849320000001	0.1120655049	-0.024101877999999997	0.1550934929	-0.0195109539	0.036812651200000004	-0.08806514789999999	-0.1368154121	0.0610658525	0.0795233239	-0.0623949251	0.0185001487	-0.0274110255	-0.0044807310999999996	-0.0049599221	0.0359457914	0.0095288123	0.0008542748	0.0095157534	0.1495317264	0.023345104300000002	0.08733758890000001	0.1207205288	0.11775003070000001	0.11285322490000001	0.00461204	0.004571460100000001	2.0898247445892012e-05	2.1270912961600007e-05	0.00405943	-0.02922027	1.64789719249e-05	0.0008538241788728997	-0.0431594	-0.0225257	0.0005074071604900001	0.00186273380836	-0.000946147	0.00037231300000000015	1.3861696996900008e-07	8.951941456089998e-07	0.00142258	0.0	2.0237338564e-06	0.0	0.000148823	-0.000178385	3.1821208225e-08	2.2148285329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37666.765625	-8.16015625	66.58815002441406	1418785232.6486814	23389.568359375	24.458984375	547071908.0378761	598.2419166564941	24601.48046875	33.927734375	1151.0911598205564	605232841.2542878	1.547348	27.708004	0.12145183159999998	0.0797190888	0.043710935599999994	-0.2331176717000001	0.0488739361	-0.0015256984	0.0763326193	-0.0170742793	0.0043833089000000006	0.0123023318	0.0387302129	0.027393627900000002	-0.1609840352	0.076341829	0.06144226780000001	-0.0440833446	-0.0537532432	-0.07862705589999999	-0.1170578825	-0.08406296380000003	-0.0951456042	0.1737312784	0.0148597096	-0.1478835048	0.1769429886	-0.1011906141	-0.021746507999999998	0.027928156699999998	0.0486801521	-0.0485749427	-0.2029430743	-0.00025339009999999996	-0.066755693	0.0627237058	-0.057121685199999994	0.0977840884	0.0592019716	-0.0027184946000000003	-0.1552814844	0.09380578380000001	0.18082647129999999	-0.0322558294	-0.038730709700000004	-0.026538800499999998	0.016528549099999998	-0.0756423939	-0.0625715636	0.0851969291	-0.04473647309999999	0.2234121332	-0.11365162300000001	0.012931553200000001	0.0654441878	0.0493609632	0.0485219883	-0.0328182603	-0.0671346033	0.0324946039	-0.0295757489	0.0099758895	-0.056071919000000005	-0.09656069279999999	0.10409526470000001	0.059915920199999986	-0.006444759699999999	-0.0304408418	0.0087407523	0.015774616	0.08709340730000001	0.0956379539	-0.16112019619999998	0.1389330002	0.0193515637	0.2675136321	0.0386738843	-0.0409308282	0.035857962400000006	-0.0541661338	0.1508613736	0.0707049027	0.018631906200000003	-0.0112225821	0.0280976245	0.0891755368	-0.0618421868	0.0023632185	-0.0019110309	0.0023793479000000003	-0.0870727849	-0.15678922210000001	-0.054725330700000005	0.2029506761	0.1134512292	0.046321950099999995	-0.0412034101	-0.1005102876	0.120326335	0.1161887065	0.1093977275	2.25784e-05	-0.004589461600000001	2.1063157777874565e-05	5.0978414656e-10	0.07126260000000001	0.06720317	0.005078358158760002	0.0045162660580489004	-0.0210281	0.022131300000000003	0.0004897944396900001	0.00044218098960999993	-0.00101464	-6.849300000000009e-05	4.691291049000013e-09	1.0294943296000002e-06	0.000951343	-0.0004712369999999999	9.05053503649e-07	2.2206431016899986e-07	0.000159651	1.0828e-05	1.1724558399999997e-10	2.5488441801e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37907.62890625	240.86328125	58015.1202545166	1436988329.2939606	23407.62109375	18.052734375	547916725.2685701	325.90121841430664	24640.85546875	39.375	1550.390625	607171758.2318268	1.418384	25.398682	0.11452179099	-0.1254519959	-0.1268276367	-0.1527188244	0.2039130565	-0.1087578912	0.015750324099999997	0.0274086884	-0.1162719917	0.079374575	0.0830431671	-0.084134333	0.1261138092	-0.0737046937	0.0192112886	-0.062428575099999994	0.0411120565	-0.0972501674	-0.0651266145	-0.1732449086	-0.051306629000000006	0.0014259353	0.0065466279	-0.1121220265	0.10909258029999999	0.012264676100000002	-0.0909615789	0.0533568179	0.015572947299999999	-0.0373922488	0.0009084782000000001	-0.1420989789	-0.02640906	-0.1390404442	-0.0083922001	0.0080280287	0.0030020186999999998	-0.0018599031	0.0973394048	-0.089751996	0.1291541333	-0.0171155232	0.0173197416	0.051148621	-0.1270043175	0.1772288077	-0.14134470119999998	-0.124398971	0.11664812210000006	0.1042981615	-0.08599177470000001	0.0038487581	0.086823095	-0.0437131703	0.2031599959	-0.090754939	-0.042933114800000005	-0.0667334381	0.1299367324	0.0737168914	-0.0903131829	0.051977554100000004	-0.1322969872	-0.0470161541	0.0546341657	0.0065860334	0.06791254690000001	-0.1295010084	0.11082174619999999	-0.0429513229	-0.2178062729	-0.1140555494	0.0394555271	0.0842935829	-0.0472261449	0.0664072688	-0.0575499495	-0.0533771061	0.0461798731	-0.10962792119999999	0.0295258359	-0.0931946701	0.07448126969999999	-0.0111109103	0.06436765059999999	-0.0652576125	-0.0178054949	-0.0206455633	0.0871345432	-0.1141296275	-0.10765584660000001	-0.0323868599	0.042213025099999996	-0.09548813560000001	0.1277220668	-0.0045842098	0.1198669825	0.1143757435	0.10540925529999999	8.487410000000003e-06	-1.409099e-05	1.985559991801e-10	7.203612850810003e-11	-0.007582399999999999	-0.07884500000000001	5.749278976e-05	0.006216534025000002	-0.0332452	-0.012217100000000005	0.00014925753241000012	0.0011052433230400002	-0.000908166	0.00010647399999999996	1.133671267599999e-08	8.247654835560001e-07	0.00115413	0.00020278699999999995	1.3320160569e-06	4.112256736899998e-08	2.1175799999999998e-22	-0.000159651	2.5488441801e-08	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37582.64453125	-324.984375	105614.84399414062	1412455169.9622955	23369.796875	-37.82421875	546147405.9787598	1430.6715240478516	24580.95703125	-59.8984375	3587.8228149414062	604223448.5721588	1.459686	26.138258	0.11026110454000003	0.0835760945	-0.0689660228	0.026546342200000003	0.0278231054	0.065027917	0.1024584668	0.0125988393	-0.0567839639	0.1313468881	0.0285655964	0.04551383480000002	-0.0310542281	-0.0334904575	-0.1322256998	0.0315480099	0.0077517097	-0.0796936555	0.151926072	0.07608201269999999	-0.1309317948	-0.0576592847	0.0196862473	-0.0130031204	0.0374105688	-0.1415765733	-0.1126362093	-0.13041660630000002	-0.0739641415	-0.0736352893	0.043007028499999995	0.0628511605	-0.169508808	-0.08492207630000001	0.16310690560000002	-0.015250416299999996	-0.0285900277	-0.0025972708	0.0188673998	0.029536185099999997	0.055057371900000006	0.0083456426	0.1501435607	0.0766274072	0.06976054549999999	-0.0239490006	-0.032745635099999996	0.08883110400000001	0.07285851559999999	-0.062868523	-0.1336037386	0.054027905300000005	0.026277254700000002	-0.0820471413	0.0298114802	0.0385680156	-0.1097697252	0.0298267932	0.1014663855	0.06504491650000001	0.10480987359999999	0.0092160602	0.0307287436	-0.0697402614	-0.11945494109999999	-0.0474595162	-0.0827691869	0.046947068099999996	-0.1113472971	0.04400835980000002	-0.1684378607	-0.0869935352	-0.031294877	0.0697435695	0.0413571825	0.0857528258	0.0444895247	0.1976147742	0.033108592799999996	-0.0451175064	-0.0068230087	0.17668121260000005	-0.0425759725	0.0800980708	-0.0418779623	0.0169645473	-0.054673366200000004	-0.010653095500000001	0.08232978980000001	0.0708137806	-0.1085908921	-0.136357336	0.185278368	-0.0669138752	-0.0998482051	0.0202275744	0.11934271980000001	0.112315068	0.1009072399	-1.21713e-06	-9.70454e-06	9.417809661160002e-11	1.4814054368999999e-12	0.0645349	0.07211730000000001	0.0041647533180100005	0.005200904959290003	-0.0128222	0.020423000000000004	0.00041709892900000016	0.00016440881283999998	-0.000908166	0.0	0.0	8.247654835560001e-07	0.000951343	-0.00020278699999999995	9.05053503649e-07	4.112256736899998e-08	-0.000151435	-0.000151435	2.2932559225e-08	2.2932559225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37778.5859375	195.94140625	38393.03468322754	1427221555.4370728	23346.865234375	-22.931640625	545076116.272068	525.8601417541504	24542.23828125	-38.71875	1499.1416015625	602321459.8536531	1.469271	26.3099	0.10763714168	-0.1391601224	-0.0069269111	0.0445697339	0.06687183990000001	-0.0003294253	-0.1049208372	0.1006283202	-0.0929150272	0.17696613030000002	0.010825071100000002	0.1639379778	0.0396054168	0.0857782345	-0.0657943745	0.0548112639	-0.042609594	-0.046726967599999995	0.029479734900000002	0.20552703719999998	-0.0074037026	0.0714820579	-0.0376464413	0.006411388299999999	-0.07821474839999999	-0.1486294324	-0.0189373477	-0.0716372629	-0.0069085018	-0.1682429742	-0.06857162809999999	-0.054331156500000005	0.0548603753	0.06920271389999999	-0.1872575127	0.0031702025	0.07262388	-0.0213864208	0.0534612671	-0.0593677675	-0.006558384699999999	-0.0329333409	0.1665812742	0.0293838809	-0.0213581072	0.1076409725	-0.0514840547	-0.1264468846	-0.0129469478	-0.054064887199999995	-0.09332231519999999	-0.11211160490000001	-0.1446450235	-0.10438071939999999	0.0638428404	0.058550243499999995	-0.0021347104	-0.0783401577	0.1354340847	0.13755928539999998	0.2094015497	-0.0565100703	-0.0464707409	0.0634476277	0.0101739409	-0.1074806884	-0.0753085285	0.0510823275	-0.1904403318	-0.0054884799	-0.0170802917	0.09318465150000001	0.0768203046	0.042692169	0.0513103457	0.090573895	0.0317636873	-0.0468912903	0.10719536869999999	0.010232623100000001	0.0801082427	-0.10738960380000001	-0.0607860278	-0.1156451179	-0.0311242625	0.1528310672	0.0811806056	0.1109003072	0.063525709	0.0464918704	-0.0100029439	0.0057226696	0.027908866299999998	-0.07408002450000001	0.09358097900000001	0.12544156369999998	0.11875383099999999	0.1100111431	0.0959136145	1.7745500000000004e-06	2.99168e-06	8.9501492224e-12	3.1490277025000014e-12	0.0164889	-0.048046000000000005	0.00027188382320999995	0.0023084181160000004	-0.044914800000000005	-0.032092600000000006	0.0010299349747600003	0.0020173392590400003	-0.0006646789999999999	0.0002434870000000001	5.9285919169000056e-08	4.417981730409999e-07	0.000796354	-0.00015498900000000002	6.34179693316e-07	2.4021590121000006e-08	0.0	0.000151435	2.2932559225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
