csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
30179.3203125	n/a	n/a	910791374.5244752	18296.90234375	n/a	334776635.37672424	n/a	19596.8828125	n/a	n/a	384037815.96685785	n/a	n/a	n/a	-0.0031550878000000003	-0.0007390106	-0.0179343726	0.0437151886	0.0371996842	-0.0006551554	0.0106902127	-0.0442526291	0.06697453240000001	-0.061873215	-0.138409384	0.0625155931	-0.0275006475	0.0139746846	-0.0154795949	0.0366177706	-0.0473548396	0.024603419100000003	-0.055391824000000006	0.032214195	-0.0129486549	0.0791331763	0.063049533	-0.2099733514	0.0676849483	-0.06464534129999999	0.23505346789999998	-0.15505353759999999	0.0684967609	-0.0618283459	0.0252893447	-0.0472901894	0.0877497218	-0.0635596323	0.1405083296	-0.1600822253	0.0039206907	-0.029135531200000002	-0.052255916500000006	0.0177140176	-0.036513261400000004	0.0278214083	-0.015744363799999998	0.0413908985	0.0145004398	-0.0034523846999999996	0.0489832568	-0.09322410800000001	0.0570339786	0.015618920500000001	-0.0533076313	0.0131200417	-0.1316677239	0.0639020361	-0.05123462610000002	0.024372460699999998	-0.0335006677	0.044474384299999996	-0.0856858385	0.102251837	0.0860939186	-0.1862739619	0.0413640138	-0.0284249825	0.11749530550000001	-0.1382791978	0.0816834698	-0.11356353970000001	0.0004923134	-0.18911771079999998	0.12811318689999998	-0.0495673081	0.046617169699999995	-0.1774278857	0.0336844546	-0.0232030705	-0.0047346271	-0.039240303399999996	0.09284703529999999	-0.06366185469999999	-0.0726718587	0.10387049949999999	0.040052332999999996	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.07760699999999998	n/a	n/a	0.006022846448999997	-0.0641654	n/a	n/a	0.004117198557159999	-0.183108	n/a	n/a	0.033528539664	0.00150724	n/a	2.2717724176e-06	n/a	-0.000868768	n/a	7.54757837824e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30129.736328125	-49.583984375	2458.571506500244	907801011.2023354	18312.541015625	15.638671875	335349158.44894785	244.56805801391602	19610.85546875	13.97265625	195.2351226806641	384585652.2162018	0.831242	21.912718	0.12427905	0.049076896200000004	0.016820122399999998	0.018058872099999998	0.0576683823	0.0412519658	-0.051507146600000005	0.0324718981	-0.048362732	0.09184901919999999	0.1399145414	-0.0178993028	0.0758587496	-2.8168200000000002e-05	0.0013613669	0.0208317426	0.08996921150000001	-0.0468205435	0.0662839251	-0.0963936703	0.09241948300000001	0.000360209	0.0954485664	-0.07651297209999999	-0.075162563	0.1269333843	0.0197376324	0.1200884634	-0.1441435272	0.018241086899999998	-0.029118249900000007	0.0483302846	0.0407934988	0.029779847999999998	-0.100756821	-0.0731514078	-0.019265722199999998	0.06830792769999999	0.0330981909	-0.0638044904	0.0163467394	0.0080419764	0.1221158116	0.0184634095	0.0614094403	0.04608059230000002	-0.0251806648	-0.049036507300000004	-0.0405639601	-0.1596847971	0.0465763335	-0.010447387399999999	0.058357572	-0.1284430926	0.053944620199999994	0.07044005519999999	0.1118240482	0.0310665245	0.09840370779999999	-0.0108609173	-0.0736069379	0.0798800583	-0.1047894149	0.0777768167	0.0107126422	-0.0070602747	-0.1268462783	0.0549594376	-0.13436038	0.0187333583	0.05656449280000001	0.023621722400000003	-0.126841092	0.1253304652	-0.033476975299999996	0.1841159952	-0.0433107067	-0.0916728944	0.0098709625	0.0587221208	-0.0320848949	0.1169062625	0.0805437354	-0.13411067710000002	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0678088	-0.00979819999999998	9.60047232399996e-05	0.00459803335744	-0.0952675	-0.031102099999999994	0.0009673406244099996	0.009075896556250001	-0.237967	-0.05485900000000002	0.0030095098810000017	0.05662829308900001	0.00130805	-0.00019918999999999991	1.7109948025000004e-06	3.967665609999996e-08	-0.000497563	0.000371205	2.47568938969e-07	1.3779315202499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30020.529296875	-109.20703125	11926.175674438477	901232179.2645303	18289.02734375	-23.513671875	334488521.1804352	552.892765045166	19563.33203125	-47.5234375	2258.4771118164067	382723960.16493225	0.834384	21.995548	0.09179005	0.010243606700000001	-0.0073130168999999984	-0.0048716723	0.0219542135	0.0021745883	-0.0156671708	0.0573457556	-0.0221882542	0.0553597495	0.07163230599999999	0.038803696400000004	0.026495930499999997	0.052422958	0.043205869699999996	-0.0060601378000000004	0.08056200150000001	-0.0250864676	-0.047477318600000006	-0.0922258451	0.0345658862	0.0001761013	-0.0085581617	-0.0254363524	-0.1029941143	0.0997578588	0.019211338	0.1281765218	-0.1753803166	0.0164306234	-0.0241604801	-0.12407925210000001	-0.0711047095	0.0498094841	0.045644304100000005	0.0397738229	0.1179073242	0.052521228499999996	0.009719555500000001	-0.0123858877	-0.015483892800000001	-0.026947767999999997	0.0236388554	-0.0098367464	0.024498895299999997	0.010192581899999999	0.0082694707	0.0029333971999999995	-0.023184529500000002	-0.1288520955	0.0239693812	-0.0119314601	0.08914039970000001	-0.088929729	0.0025836792000000003	0.035635842	0.0820912825	-0.0421505842	0.1037486636	0.0467957305	0.0089944728	0.1316603109	-0.0767981821	0.029551961499999998	0.0049364464	0.1242947233	-0.0236974143	-0.11573457720000001	0.0009845992	-0.0285088865	-0.11167162259999999	-0.021824949399999998	-0.0457533371	0.0112983468	0.04576586690000002	-0.1524293623	0.0851671604	0.0026870286	-0.1471304003	-0.0335353147	-0.0212850212	-0.0207258833	-0.0636545432	0.09637153279999999	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.059745800000000016	-0.008062999999999994	6.50119689999999e-05	0.0035695606176400006	-0.0777284	0.017539099999999988	0.0003076200288099996	0.00604170416656	-0.192525	0.04544200000000001	0.0020649753640000013	0.037065875625	0.00100111	-0.0003069400000000001	1.0022212321e-06	9.421216360000008e-08	-0.000389584	0.00010797900000000002	1.5177569305600002e-07	1.1659464441000004e-08	-5.29396e-23	-5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30012.544921875	-7.984375	63.750244140625	900752852.6875648	18269.826171875	-19.201171875	333786548.3505287	368.685001373291	19533.765625	-29.56640625	874.1723785400391	381567999.4924317	0.775799	20.451159	0.06313745	0.0177900884	-0.0137721422	0.007321950799999998	0.0181760165	-0.0364486127	-0.0216824217	-0.0089414566	-0.0335686053	0.054419580499999995	0.0791065936	0.0326483302	-0.0114499344	0.077647748	0.0509481554	-0.0360492249	0.055399839699999995	-0.046327543799999996	-0.0762646188	-0.1455562086	0.043974358600000006	0.0423989774	0.0164762163	0.0083190424	-0.1208672263	0.14088454150000002	-0.0108610709	0.1045507415	-0.1289145648	0.0285575865	0.0021999278	0.0235607593	0.0980317876	0.0805256929	0.07785952730000001	0.026280770099999996	-0.0549052753	0.0380632607	0.0150198278	-0.013973183600000001	-0.018094771000000003	0.0060412739000000005	0.0362643437	0.0046685289	0.0090654425	-0.0340754454	-0.0379274415	-0.0283532798	-0.0369238711	-0.09318646	0.022880415299999998	-0.0625244291	0.07525359	-0.06936557410000001	0.0019412249	0.0695588043	0.1604498411	-0.08711023779999999	0.11025789970000001	0.057490032999999996	0.049389047	0.0968194704	-0.1013844095	0.059271565899999996	0.061530456	0.1366944182	-0.1319536311	0.0077873674	0.1169251009	0.06678206769999999	-0.0574062491	0.0195761233	-0.0271462055	-0.0131223185	-0.042129233700000004	-0.0511212646	-0.1120163725	-0.0233549334	-0.0782755984	0.0301185392	0.0177384572	-0.0056787559	-0.1150718451	0.1343180465	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0554376	-0.004308200000000012	1.8560587240000105e-05	0.00307332749376	-0.0993979	-0.021669499999999998	0.00046956723024999973	0.00987994252441	-0.177352	0.01517299999999999	0.00023021992899999974	0.031453731904000005	0.00112468	0.00012357000000000017	1.2649051024e-06	1.5269544900000036e-08	-0.000242491	0.00014709300000000002	5.880188508099999e-08	2.1636350649000008e-08	-0.000169072	-0.000169072	2.8585341184000005e-08	2.8585341184000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30109.876953125	97.33203125	9473.524307250977	906604690.1323279	18253.732421875	-16.09375	333198747.3294105	259.0087890625	19551.958984375	18.193359375	330.9983253479004	382279100.12668234	0.946229	24.943949	0.13784096500000004	-0.023717162200000003	-0.013792473500000001	-0.0146626809	-0.0027718249	-0.048106064299999994	0.050108022300000006	-0.0511899284	0.0510836978	0.044331767800000005	0.1008632642	0.1489718391	-0.1250914267	0.026469735699999997	-0.0890568647	0.0527454676	0.1079287057	-0.048863391799999996	-0.0281981013	0.0115450898	0.0027093398999999997	-0.04868299809999999	0.0773852758	-0.047732902199999996	-0.0817183922	0.0843902383	-0.0020163311999999997	-0.168002133	-0.0132596339	-0.0271980867	0.0503602954	-0.0329951381	-0.020366014499999998	0.1176988523	0.0922891249	-0.10045289550000001	-0.0327759806	0.0838609173	-0.031757696	-0.0005991222	-0.0149221844	0.0106099109	-0.0275618031	-0.0082299332	-0.0171563444	-0.070919703	0.0177074335	-0.1280509312	0.0045168274	-0.1132620976	-0.10497999220000001	0.1279034194	-0.019979924399999998	-0.048810262300000004	-0.0378539503	0.1104195726	-0.0075416465000000005	0.057774753	0.09570142109999999	0.0833862944	0.0791201185	-0.0298481515	-0.04431289	0.0318221513	0.0702379875	-0.078459204	0.0644942474	-0.0691425736	0.0318635256	0.13558653539999999	0.1500365682	0.0610133469	-0.0150906338	-0.055026596100000005	-0.057393344400000004	-0.004878899999999999	0.009844206999999999	-0.0123686027	-0.10135499529999999	0.10914836130000001	-0.0569992738	-0.0425274863	-0.0367735447	0.0224910793	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.059731500000000014	0.00429390000000001	1.843757721000009e-05	0.003567852092250001	-0.08326849999999998	0.016129400000000016	0.0002601575443600005	0.0069336430922499965	-0.122097	0.05525500000000001	0.003053115025000001	0.014907677409000002	8.73087e-05	-0.0010373713	7.62280909569e-09	1.0761392140636902e-06	-0.000205681	3.681e-05	4.2304673761e-08	1.3549760999999994e-09	0.0	0.000169072	0.0	2.8585341184000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30021.623046875	-88.25390625	7788.751968383789	901297850.3686563	18276.08203125	22.349609375	334015174.4129791	499.5050392150879	19529.130859375	-22.828125	521.123291015625	381386952.12259287	0.770472	20.310728	0.11717835	-0.034265392400000004	-0.0317769968	-0.0339288081	-0.0073104024	-0.0691932596	0.0414622042	-0.0559595488	0.08662143970000001	0.058173248899999995	0.094401626	0.0642684642	-0.0853974966	0.0018112116	-0.0455570497	0.0061800856	0.11910421789999999	-0.0806120596	-0.038627211	0.0474706608	-0.0087767981	-0.0463316055	0.0088725891	0.0316880148	0.006560943499999999	0.0163165115	-0.050909860999999994	-0.100741211	-0.1121063695	0.0404562739	-0.0675389716	-0.0097370551	0.0022997091	-0.1115651405	0.0941016674	0.128086195	0.0023359748	0.1192984467	-0.0266022352	0.0093992708	-0.0390553072	-0.0083245377	-0.0359591577	-0.034524083	-0.0221875381	-0.0856825365	-0.0025319523	-0.145570249	0.0190433373	-0.0528048893	-0.0747998414	0.0677672193	-0.007862605699999999	-0.0902869421	-0.0275957858	0.062481442699999994	-0.027595168700000002	0.0827320321	0.0689033164	0.0243348446	0.1042488609	0.0042020409000000005	0.0319401386	0.09752846789999996	0.0449369457	0.035044079900000004	0.1478736641	-0.014110830500000001	0.10707877980000001	-0.060736275	-0.050476102300000006	-0.0799921954	0.0531052953	0.021194816000000002	-0.0073283748	0.1088627773	-0.0503115929	0.0238703881	-0.10574544429999999	-0.1948020912	0.044400431399999996	-0.056784789400000014	-0.0201819868	-0.19879795600000005	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0455449	-0.01418660000000001	0.00020125961956000025	0.00207433791601	-0.0923035	-0.009035000000000015	8.163122500000027e-05	0.00851993611225	-0.0431698	0.07892719999999999	0.006229502899840001	0.00186363163204	8.73087e-05	0.0	7.62280909569e-09	0.0	-0.000296305	-9.062400000000003e-05	8.7796653025e-08	8.212709376000005e-09	-0.000209967	-0.000209967	4.4086141089e-08	4.4086141089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30008.859375	-12.763671875	162.91131973266604	900531640.9885254	18239.759765625	-36.322265625	332688836.3077125	1319.3069801330564	19543.900390625	14.76953125	218.13905334472656	381964042.478672	0.8091089999999999	21.329256	0.09805704999999998	-0.0334584634	-0.023233560299999997	-0.0179424548	-0.014571180800000003	-0.0856066733	0.045985974699999994	-0.009816586700000001	0.030360443100000002	-0.0322266051	0.0440803753	-0.025926568100000002	-0.10444521849999999	0.028689479	-0.0660953311	0.0163503068	-0.0163052614	-0.0255325182	-0.0266675543	-0.008863089000000001	-0.0665048104	0.0512667695	0.024309649300000003	-0.0576827455	0.0802874624	-0.018888431	0.0894554536	-0.014257258899999996	0.024158183599999997	-0.06839445450000001	0.0453065853	-0.06950662070000001	-0.0230640496	-0.1653303002	0.013922137099999999	-0.0130808959	0.06502504860000001	-0.0641648052	-0.0208377981	0.026342701	-0.028378212799999997	-0.025640712599999997	0.0116719258	-0.015612908600000001	-0.026524913799999997	-0.10003046480000001	0.0022151253	-0.0159166094	0.062925465	0.007220929799999999	-0.1228806402	0.022494729300000002	-0.0093701242	0.0048752714	0.0039204143	0.014600975300000001	-0.0142418115	0.0043732649	0.0047966198	0.10456421630000001	-0.0559835359	0.0141748749	0.067693012	-0.0709725205	-0.0746837404	-0.08447232519999999	0.0174201454	-0.051929955	-0.0825845013	-0.08905794980000001	0.0107940384	-0.1730430762	-0.036632697	-0.1792295068	0.0756050252	0.0245875264	0.014761566299999999	0.115403798	-0.0525001942	-0.057941095	0.008223220699999999	-0.049314520300000005	0.17422839699999998	-0.0176212364	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0378739	-0.007670999999999997	5.8844240999999966e-05	0.00143443230121	-0.011269800000000002	0.0810337	0.00656646053569	0.00012700839204000006	-0.0477716	-0.004601799999999996	2.1176563239999967e-05	0.00228212576656	8.73087e-05	0.0	7.62280909569e-09	0.0	-0.000251502	4.4803000000000005e-05	6.325325600400001e-08	2.007308809e-09	-0.000260175	-5.020800000000002e-05	6.769103062500001e-08	2.5208432640000016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30167.697265625	158.837890625	25229.475498199463	910089958.3103981	18291.61328125	51.853515625	334583116.4308014	2688.787082672119	19568.7265625	24.826171875	616.338809967041	382935059.27789307	0.9360520000000002	24.675676	0.105621035	-0.0978477098	0.020049212	-0.0781478981	-0.0415251821	0.0185324702	0.0449751088	-0.017313679199999998	-0.0047952988	-0.055615520099999996	-0.0056003539000000005	-0.0111186906	0.0248986021	-0.010947905700000002	-0.05338129230000002	-0.1146579675	-0.025463116600000002	-0.0179755893	0.0068082151	0.1654316113	0.0681080935	-0.09513000029999999	0.0409121767	0.1399304996	-0.057418068600000004	-0.1632654995	-0.0666790964	0.0436604087	0.10976962960000004	-0.0298265397	0.1433872167	0.1135591314	0.09088727810000001	-0.0917951025	0.0370193907	0.0686776024	-0.1073978638	-0.0471293026	-0.0881169253	0.0481780562	0.0167375203	0.0306686357	-0.0376045447	-0.07819036089999999	-0.039331201	-0.0056980026	0.051525067699999996	0.0199973254	0.0227586319	0.0494373138	0.012326770800000001	-0.015606951499999999	-0.0097994593	-0.0543955611	-0.0095168929	-0.0904147614	-0.152488361	0.1082185263	0.043726428399999996	-0.1524837185	0.06718004820000001	-0.0891586234	-0.018428456200000002	-0.0995283141	-0.0712368189	-0.0311839954	-0.1011096061	0.018773254399999998	0.1277447158	0.0132229302	-0.0089547436	-0.0591572488	0.1504345986	-0.0289176885	-0.0499774995	0.0475777707	-0.1083610016	0.11382258460000001	0.0027528659999999996	0.08708342	0.10118577320000001	-0.010241022800000001	0.0763892056	-0.0919970302	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0284563	-0.009417600000000002	8.869118976000003e-05	0.0008097610096900001	-0.011287	-1.7199999999998467e-05	2.9583999999994725e-10	0.000127396369	0.029310400000000007	0.07708200000000001	0.005941634724	0.0008590995481600002	-0.000292578	-0.0003798867	8.560188608399999e-08	1.4431390483689002e-07	-0.000251502	0.0	6.325325600400001e-08	0.0	-0.000262373	-2.1979999999999678e-06	6.883959112899999e-08	4.831203999999858e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30075.142578125	-92.5546875	8566.370178222656	904514201.0945473	18279.80859375	-11.8046875	334151402.22413635	139.35064697265622	19543.228515625	-25.498046875	650.1503944396973	381937780.8139381	0.8041470000000001	21.198463	0.070864285	-0.050339704400000004	0.0032673356	-0.0582718951	-0.0378285882	-0.025098792400000004	-0.0220876951	-0.0103899479	-0.0356861772	-0.0646394092	-0.06541058849999999	-0.0984415975	0.0530437195	-0.1255568908	0.052259512599999995	0.0056375889000000005	-0.048987206	-0.0186614176	0.0730437492	0.0404437122	-0.0068624275	0.0504032872	-0.14320511	-0.1104942075	0.057041611	0.0996716173	0.0057897172999999994	0.047549256	0.1560641878	0.0744862957	0.1699900501	-0.0551876217	-0.18671821510000008	-0.1197414432	-0.0552580716	0.061902055899999996	-0.09714104009999999	-0.003932450200000001	-0.0377957074	0.0360392298	-0.0211467888	0.015718484799999998	0.0146713504	-0.0621233284	-0.0412913235	-0.0113676288	-0.0354092114	0.0772690147	0.0136087957	0.0808451597	0.056856270099999995	-0.0677215363	-0.12315751949999999	-0.0326965174	0.0838895199	-0.0296130073	-0.0267871099	-0.06902072990000001	-0.16305265900000002	-0.0154737478	-0.10548538449999999	0.0932502956	0.13522161	-0.019947155	-0.056404873099999996	-0.1028864981	-0.013183226599999999	-0.1628588542	-0.0707743611	0.10176710039999999	-0.0819154187	-0.09311903939999999	0.1334720991	0.1262440581	-0.0494127376	0.06585322019999999	-0.0617226401	0.0675076005	-0.0753119741	0.0390126822	-0.02404993	0.1439345813	-0.011444981000000002	0.0097260597	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0196711	-0.008785200000000003	7.717973904000006e-05	0.0003869521752099999	-0.0112758	1.120000000000114e-05	1.2544000000002552e-10	0.00012714366564	0.0702816	0.0409712	0.0016786392294400002	0.00493950329856	8.73087e-05	0.0003798867	7.62280909569e-09	1.4431390483689002e-07	-0.000251502	0.0	6.325325600400001e-08	0.0	-0.000220326	4.2047e-05	4.8543546276e-08	1.7679502089999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29999.94140625	-75.201171875	5655.216251373291	899996484.3784332	18264.9453125	-14.86328125	333608227.26861566	220.9171295166016	19535.51171875	-7.716796875	59.54895401000977	381636218.1134186	0.8393950000000001	22.127649	0.05481364	-0.027248616099999998	-0.010639937	-0.0339923173	-0.0369099896	-0.0576095876	-0.0169330998	-0.021260018500000002	-0.0348563858	-0.061587844	-0.0073915132	-0.0739287925	0.0596534187	0.0023847995999999997	0.0392614173	-0.0258382425	0.051178963	0.0417532418	0.0818948787	-0.0044079198	-0.029773937799999997	0.1569211898	0.0379217761	0.0103322512	-0.011862015900000002	-0.0694889593	-0.022047819700000002	0.1084443702	0.1234210663	0.0389876014	0.07949118820000001	0.006189709200000001	-0.001474434	0.0350637804	-0.0694225235	-0.024610400499999997	-0.0103918953	0.0317006892	-0.0095791319	0.024729783999999998	-0.0372133419	0.0501638494	0.053382077699999995	-0.0357575931	-0.048075172699999995	-0.045939155700000005	-0.0319747666	0.0342225518	0.0482019202	0.0687115838	0.0429307258	-0.0607499943	0.0399599617	-0.0537206925	-0.047354693899999994	-0.0012037533	0.0217048816	-0.001824144	-0.0843853767	0.0527831958	-0.1296574663	-0.044709251500000005	-0.11354867029999999	-0.103948764	-0.1208175682	0.0089878718	-0.10728101470000001	0.0339437591	0.048229994500000005	0.0802684548	0.0298171094	0.06991298309999999	0.07670602509999999	0.0805361222	0.0840239457	0.05959436730000001	0.0456805239	0.0840661741	0.1732442582	0.027584294	0.0523253951	-0.087299625	-0.1489562223	0.00038202440000000004	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.021689700000000003	0.002018600000000006	4.074745960000024e-06	0.0004704430860900001	-0.0231104	-0.0118346	0.00014005775716000005	0.0005340905881600001	0.0475645	-0.022717100000000004	0.0005160666324100002	0.00226238166025	-2.90111e-05	-0.0001163198	8.416439232100001e-10	1.3530295872040004e-08	-0.00010155	0.00014995200000000002	1.03124025e-08	2.2485602304000005e-08	-0.000318921	-9.8595e-05	1.01710604241e-07	9.720974025000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
