name	intensity-avg	volume
Left-wm-bankssts	98.0776	3093.0
Left-wm-caudalanteriorcingulate	103.1782	2676.9
Left-wm-caudalmiddlefrontal	96.8798	8062.1
Left-wm-cuneus	89.1081	3083.8
Left-wm-entorhinal	81.2782	1146.5
Left-wm-fusiform	89.7596	7195.9
Left-wm-inferiorparietal	98.5255	11534.1
Left-wm-inferiortemporal	89.1292	8207.4
Left-wm-isthmuscingulate	101.2435	5130.8
Left-wm-lateraloccipital	90.6269	9991.9
Left-wm-lateralorbitofrontal	92.9214	7712.0
Left-wm-lingual	84.9404	5311.4
Left-wm-medialorbitofrontal	89.1721	4463.3
Left-wm-middletemporal	89.6375	7677.8
Left-wm-parahippocampal	88.3555	1631.5
Left-wm-paracentral	95.41	3971.0
Left-wm-parsopercularis	97.0455	4270.0
Left-wm-parsorbitalis	88.1987	1223.0
Left-wm-parstriangularis	95.5821	3434.1
Left-wm-pericalcarine	82.5284	3199.1
Left-wm-postcentral	95.1036	7988.1
Left-wm-posteriorcingulate	97.9222	4415.6
Left-wm-precentral	96.8636	12770.6
Left-wm-precuneus	97.0968	11953.2
Left-wm-rostralanteriorcingulate	95.8918	3966.3
Left-wm-rostralmiddlefrontal	96.28299999999999	15202.7
Left-wm-superiorfrontal	93.8501	20658.7
Left-wm-superiorparietal	96.9793	13231.2
Left-wm-superiortemporal	93.7542	9820.3
Left-wm-supramarginal	99.8148	10348.2
Left-wm-frontalpole	88.374	366.1
Left-wm-temporalpole	79.3692	709.8
Left-wm-transversetemporal	94.4408	712.3
Left-wm-insula	93.3897	12255.0
Right-wm-bankssts	98.8617	4003.9
Right-wm-caudalanteriorcingulate	101.1325	2933.2
Right-wm-caudalmiddlefrontal	95.8634	6881.2
Right-wm-cuneus	90.8634	2951.8
Right-wm-entorhinal	80.6996	1175.6
Right-wm-fusiform	87.9225	7269.8
Right-wm-inferiorparietal	96.4357	11223.2
Right-wm-inferiortemporal	88.3519	7693.4
Right-wm-isthmuscingulate	101.0207	3427.0
Right-wm-lateraloccipital	92.29799999999999	11978.8
Right-wm-lateralorbitofrontal	95.1961	7864.9
Right-wm-lingual	86.5529	4873.4
Right-wm-medialorbitofrontal	94.5037	3987.5
Right-wm-middletemporal	88.561	7961.9
Right-wm-parahippocampal	88.1337	1497.2
Right-wm-paracentral	94.8672	4509.3
Right-wm-parsopercularis	95.6377	3257.7
Right-wm-parsorbitalis	88.7914	1426.7
Right-wm-parstriangularis	93.7127	3302.2
Right-wm-pericalcarine	85.2255	3499.1
Right-wm-postcentral	92.9641	8255.4
Right-wm-posteriorcingulate	97.5527	4243.7
Right-wm-precentral	95.0396	14045.9
Right-wm-precuneus	97.3473	12939.1
Right-wm-rostralanteriorcingulate	100.1455	2550.3
Right-wm-rostralmiddlefrontal	95.2464	14323.8
Right-wm-superiorfrontal	94.738	23166.2
Right-wm-superiorparietal	96.7878	12386.8
Right-wm-superiortemporal	90.6958	9234.6
Right-wm-supramarginal	96.7572	8568.4
Right-wm-frontalpole	87.6381	420.9
Right-wm-temporalpole	78.7073	946.7
Right-wm-transversetemporal	94.3928	732.6
Right-wm-insula	91.8262	12770.4
Left-UnsegmentedWhiteMatter	98.8965	31434.9
Right-UnsegmentedWhiteMatter	99.6542	29829.0
