csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
31392.03125	n/a	985459626.0009766	n/a	20582.57421875	n/a	423642361.4703522	n/a	20994.318359375	n/a	n/a	440761403.37479025	n/a	n/a	n/a	-0.0091925169	-0.0235151903	-0.1462806884	-0.0286184429	-0.0754600787	0.1321703606	-0.1629707134	0.19992546600000002	0.1106418802	-0.1145244633	0.0238164364	-0.07189710120000001	0.0321448021	0.0286156227	-0.1283780818	0.0857110435	-0.0203809476	0.0368999867	-0.027755108900000002	0.20393921329999998	-0.12249384390000001	0.0899353192	-0.0042005675	0.04411945019999999	-0.042402076	0.055908175899999996	-0.0571643473	0.08608569710000001	0.16087991880000002	-0.0523831793	0.2474114243	0.0259868875	-0.0920282073	0.0139015015	0.016068143	0.0339155939	-0.0386318179	-0.0450747624	0.1176314133	-0.028755701499999998	-0.011809248799999998	-0.0412114601	0.043102072199999994	0.0407446744	-0.0058975708	-0.0491811147	0.09943592279999999	-0.138802216	0.1015267308	-0.1003685399	-0.0251751634	0.146076528	-0.07395592179999999	0.2042604362	0.1290096748	-0.1275192518	0.0209568853	-0.018795725	0.0264826086	-0.11368705470000001	0.0499628978	-0.0845724868	0.11279283609999999	-0.1724279695	0.1295018288	-0.12451015720000001	0.0195782956	-0.0714469021	0.1261688011	-0.0274498599	0.0562961314	-0.10241608140000001	0.0068105501	-0.0673506243	-0.1084363416	0.0581567682	-0.0560288588	-0.17372928489999998	0.0592900628	-0.025249578300000002	-0.025633213199999998	0.0177267765	0.0240698707	0.0665266186	-0.052023256799999994	-0.0089206174	-0.0258958598	0.08953692349999999	0.06491213059999999	-0.043504271100000005	-0.0509111713	0.1217078847	0.1216831682	0.1216419777	5.50831e-05	n/a	n/a	3.0341479056099998e-09	-0.0467375	n/a	0.00218439390625	n/a	-0.162441	n/a	0.026387078481	n/a	0.00568927	n/a	3.23677931329e-05	n/a	0.00042035	n/a	n/a	1.766941225e-07	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31435.177734375	43.146484375	988170399.1917458	1861.6191139221191	20568.591796875	-13.982421875	423066968.5064736	195.5081214904785	20978.98046875	-15.337890625	235.2508888244629	440117621.508194	1.300559	25.629749	0.1120939357	-0.0320179866	0.1581381579	-0.0449761911	0.0494444722	-0.0657370973	-0.0372323154	-0.12389009289999996	0.0694071534	-0.03936536	-0.1205126388	-0.1198105429	0.0585940005	-0.11257954619999999	0.053434221399999995	-0.2608299654	0.1037588774	-0.12368230460000001	-0.010234966600000001	-0.124848321	-0.0172027742	-0.0213637258	-0.0780518625	-0.08642025710000001	-0.1125260141	0.0496123325	0.1968166409	0.007032738199999999	0.022870888399999997	-0.0986281902	0.0561293884	-0.011826713899999999	0.1014898557	-0.11003499630000001	0.028168065899999997	0.1253082558	-0.14654428419999999	-0.0190442953	0.0715353252	0.11308215890000001	0.0845744517	-0.0858477591	0.0338865029	0.018431533899999998	-0.040480085	0.031588220099999995	0.1206651351	0.1027841817	-0.0332548729	-0.09439515279999999	0.1011511235	0.0526531626	0.0811551078	0.0770461273	0.12137071710000001	0.1218253253	-0.058033862400000004	0.0096615622	0.0319263139	-0.10473571949999999	-0.1690578489	0.1000808272	-0.1252833649	0.09806996679999999	-0.0978363251	-0.131502736	0.0083247513	0.0122138547	-0.0011466532000000002	-0.11436193019999999	0.0718768005	-0.1507556561	-0.10062635130000001	-0.12317347349999999	0.10099328800000001	-0.0046156705	0.0914942024	-0.1268453265	0.0690136141	-0.0771166736	-0.06636793469999999	0.08764040140000001	-0.040677135499999996	-0.0173660945	-0.0423937148	-0.1321408689	-0.1301254463	-0.0666206993	0.08887337769999999	0.0033203769	-0.0534217747	0.0056360078000000004	0.1216419777	0.12141962949999999	0.12104935019999999	8.206879999999999e-05	2.698569999999999e-05	7.282280044899994e-10	6.735287933439998e-09	-0.0575272	-0.010789699999999992	0.0033093787398399987	0.00011641762608999982	-0.143277	0.01916400000000001	0.020528298729	0.0003672588960000005	0.00461515	-0.0010741199999999996	2.12996095225e-05	1.1537337743999992e-06	0.000553021	0.000132671	1.7601594241000002e-08	3.05832226441e-07	-0.000435474	-0.000435474	1.8963760467600004e-07	1.8963760467600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31644.087890625	208.91015625	1001348298.4295998	43643.45338439941	20591.193359375	22.6015625	423997243.96316916	510.8306274414063	20928.47265625	-50.5078125	2551.039123535156	438000967.72340393	1.247326	24.580698	0.1478499788	-0.1077167348	0.23084299260000002	0.041966797699999996	0.009633052900000001	-0.10800453039999999	0.0275662296	-0.1300712711	-0.1017055883	0.0083598627	-0.06289773230000001	0.0581401037	-0.0464367688	-0.020632310900000003	0.0811449668	-0.0856003072	0.0790010617	-0.054113971100000005	0.0024528923	-0.0031633628999999997	-0.046548972599999995	0.0613216001	-0.1537426092	0.1878644206	0.0655684201	0.0006901344	-0.0181984286	0.1956453215	-0.0911974284	0.1695750736	0.1042799407	0.0198311	-0.0680232866	0.0951338279	-0.0480001882	0.0607777819	-0.03079515	-0.06484900910000001	0.106940058	0.0545556145	-0.0200002088	-0.057026144	0.102287235	0.0570735153	0.00933518	0.0783671039	0.2126560191	0.0689521806	-0.0804761038	0.1608740213	0.09763149380000001	0.0030582303999999996	0.09384783949999999	0.0071986854	0.0887866226	-0.09802935869999999	-0.0051442837	0.0747171358	0.1004338958	-0.0039852604	-0.109964315	0.1149452919	-0.0208565767	-0.0027593595	0.0468665384	0.0559647771	0.0484701608	-0.014470851399999997	-0.0545068732	0.0367267617	-0.0034429723	-0.1794934339	0.1270334528	-0.0114043167	-0.1621674006	0.1866814196	-0.1102530878	0.0001414371	-0.0835171844	-0.0627445734	-0.023840691400000003	0.0476587238	0.0478539276	-0.0053039968	0.0327347779	0.0476534423	-0.1082006079	-0.0436357409	-0.0484547725	-0.052376513	0.08495398400000001	-0.0812232948	0.1215101995	0.120893123	0.1198669825	-0.00258881	-0.0026708788	7.133593564289439e-06	6.7019372161e-06	-0.112129	-0.054601800000000006	0.012572912640999998	0.00298135656324	-0.0974203	0.04585669999999999	0.00949071485209	0.0021028369348899986	0.00376122	-0.0008539300000000001	1.41467758884e-05	7.291964449000002e-07	0.000512539	-4.0482e-05	1.6387923239999994e-09	2.62696226521e-07	-0.000435474	0.0	1.8963760467600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31182.9375	-461.150390625	972375591.1289062	212659.68277359012	20599.197265625	8.00390625	424326927.98813254	64.06251525878906	20841.99609375	-86.4765625	7478.195861816406	434388801.1718903	1.338255	26.37261	0.17996955999999995	-0.0660847025	0.0292065208	0.1364369799	0.0070165603	-0.0971411237	0.0037992457	-0.0630342475	-0.1051900202	0.10103773769999999	0.1795961701	-0.046081700700000006	0.1484482877	0.0496903063	0.0949183109	-0.0111747902	0.0777200298	-0.0200326934	0.0833858451	0.0064837922	0.0037997417	-0.0270946216	0.0031835655	0.0733708517	-0.0063741914000000005	0.0264270096	-0.1265815556	0.0531948639	0.14348317900000002	-0.0232540133	0.019350783700000002	0.171289787	0.08464269890000001	0.1091867665	-0.0347518442	-0.0194886654	-0.0645728251	-0.09982292150000001	0.0055958891	-0.0381719975	0.0382292207	0.09980336050000001	-0.0142748796	-0.051264866799999996	-0.055710210499999996	0.0551061266	0.064574057	-0.0771814816	0.06804214809999999	-0.0118949029	-0.055293081200000004	-0.012671018700000002	0.0996781775	0.0177517011	0.0199847145	-0.1324542034	-0.0423567371	-0.0150444002	-0.2127443473	-0.0317487272	0.0503893417	0.0625088481	-0.0162146921	-0.08442179720000001	-0.0028387482	0.0180139229	0.0537583277	-0.067252834	-0.0337967393	0.0833756805	-0.0525903174	-0.15340943140000002	-0.0874487524	0.045494089800000005	0.0676064064	0.0422916	0.014194131899999999	0.0142106676	-0.12010150369999999	0.012136201499999999	0.0321025877	0.0172716156	-0.0449509335	0.1378905027	-0.008954388399999999	0.056342845	-0.0370945726	-0.061106117	-0.0729345374	0.0096248722	0.0848348412	0.014859721000000001	0.1213126213	0.12010478890000001	0.1181006348	0.0206305	0.02321931	0.0005391363568761	0.00042561753025	-0.0423916	0.06973739999999999	0.0017970477505600004	0.004863304958759999	-0.100224	-0.0028037000000000058	0.010044850176000002	7.860733690000035e-06	0.00505644	0.0012952199999999995	2.55675854736e-05	1.677594848399999e-06	0.0007106269999999999	0.0001980879999999999	3.923885574399997e-08	5.049907331289999e-07	-0.000626349	-0.000190875	3.92313069801e-07	3.6433265624999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31306.12890625	123.19140625	980073707.0947418	15176.122573852539	20599.947265625	0.75	424357827.34653085	0.5625	20843.625	1.62890625	2.6533355712890625	434456703.140625	1.351014	26.624062	0.17708935	0.06668432690000001	-0.009942760699999999	0.21371143539999998	-0.0206567161	0.0777342043	-0.07840260269999999	-0.0097034871	-0.0776974612	0.043094606900000006	0.24892090460000002	0.0338914697	-0.0734333034	-0.023719543500000002	0.0139845563	-0.0396880629	0.21645402719999998	-0.007438483199999998	0.0765713056	0.0355213817	0.0025684556	-0.24784148179999999	-0.0832757271	0.1484052854	0.05041938730000002	-0.09614020470000001	-0.1065950789	-0.1534347369	-0.109105983	0.0595211841	0.24476542440000001	0.0619691987	0.046558907000000004	0.047329559800000004	-0.06983145980000001	-0.1545098284	-0.0325589035	0.013786245700000001	-0.1020311773	0.049009020599999994	0.008500448399999999	0.09107562289999999	0.0282371977	-0.0231902656	-0.0008482755000000001	-0.0546936057	0.046897343200000004	-0.2016260077	0.1033434282	0.11461232240000001	0.08109769780000001	-0.0199541448	-0.0869708896	0.0651330488	-0.0084044786	-0.0853940911	0.0242674833	0.0092823151	-0.2703253954	-0.0032318421999999996	-0.055089215	0.0146439024	-0.0734246658	-0.018033861	0.21347499420000002	0.13203450960000002	0.0472475639	-0.113146656	-0.2067574	0.0789412111	0.0548323079	0.0218028337	0.1955952731	0.0959468547	-0.048842677800000005	0.1023948718	-0.0406864045	-0.1455755964	-0.1195019334	-0.029815521299999998	-0.0221854839	0.0446158341	-0.05153318	0.19630539030000002	-0.0019176769	-0.0539699225	0.1393342226	0.0391034403	-0.0304614002	-0.0091077191	-0.0895909698	-0.1767014008	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0102902	-0.010340299999999998	0.00010692180409	0.00010588821604	-0.0382226	0.004168999999999999	0.0014609671507600005	1.7380560999999994e-05	-0.0191204	0.08110360000000001	0.00036558969616	0.006577793932960002	0.00372552	-0.0013309199999999998	1.38794992704e-05	1.7713480463999993e-06	0.000432857	-0.00027776999999999994	7.715617289999996e-08	1.87365182449e-07	-0.000647188	-2.0839000000000032e-05	4.188523073440001e-07	4.342639210000015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31138.08984375	-168.0390625	969580639.1174467	28237.126525878906	20601.17578125	1.228515625	424408443.5699616	1.5092506408691406	20822.09765625	-21.52734375	463.42652893066406	433559750.8064117	1.208911	23.823669	0.08282397999999998	-0.0707049116	-0.07768207469999999	0.0413904051	-0.013434649	-0.0786436766	0.0465355312	-0.037214388	0.035156844900000005	0.11351718890000001	0.0141554579	0.0455537308	-0.0070139009999999995	0.0387100493	0.0634551304	0.06599679929999999	0.0513909608	-0.0518785872	0.0660175125	-0.004239660300000001	0.0453376437	-0.040401485200000004	-0.1973770619	0.0572642633	0.0742348116	-0.0081959546	0.0320221467	-0.051384646299999996	0.039597645699999996	-0.1758018852	-0.021479124	0.0192310704	0.041076478900000005	-0.060130480599999994	-0.0649838711	0.024492925099999997	0.018913506899999998	0.09442996699999999	-0.056699418499999994	-0.0411148467	0.043922553200000006	-0.0048966891	0.0798661302	0.1608815437	0.0141397876	0.069778965	-0.059647109299999994	-0.012920443899999998	0.0174852321	0.11252743400000001	-0.059823266500000014	-0.0203437006	0.09156467210000001	-0.025046552000000003	0.0171480732	-0.0281981546	-0.0777020736	0.024231035	-0.0162439484	0.0260509429	-0.0018741868	0.047661914699999995	-0.0259510729	-0.039703111	0.0765186393	0.2158058131	0.0227676664	0.0898594985	-0.040057491699999996	-0.0453797527	0.143266085	-0.0921211936	-0.0129609327	-0.0356812045	0.074158534	0.011002106599999999	0.0982998216	0.0364674869	0.0226698483	0.029589778100000002	0.0038311046000000003	-0.0368050654	-0.0630253682	-0.035882597999999995	-0.0107315484	-0.0679365914	-0.05373034769999999	-0.0630212277	0.0701098949	0.0473589723	0.0399352627	-0.12184387710000001	0.1207205288	0.11775003070000001	0.11285322490000001	0.00881572	-0.0014744799999999985	2.1740912703999956e-06	7.771691911840001e-05	-0.0403968	-0.002174200000000001	0.0016319014502400005	4.7271456400000055e-06	-0.048636800000000015	-0.029516400000000012	0.002365538314240001	0.0008712178689600005	0.00300341	-0.0007221099999999997	9.0204716281e-06	5.214428520999997e-07	0.00030687	-0.00012598699999999998	1.5872724168999998e-08	9.41691969e-08	-0.000502107	0.00014508100000000006	2.5211143944899997e-07	2.104849656100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31128.177734375	-9.912109375	968963449.0628396	98.24991226196288	20558.228515625	-42.947265625	422640759.7006569	1844.4676246643066	20827.125	5.02734375	25.274185180664066	433769135.765625	1.2564540000000002	24.760595	0.18787278	-0.0675006405	-0.019091573	0.061359125199999996	0.073327265	-0.0144462325	-0.0023990659	-0.08698543800000001	0.0095794412	0.0328104305	0.0214149607	-0.044769686399999994	0.09484243619999999	0.0569106003	-0.04999191150000002	-0.0532056123	-0.0189197829	-0.016031840500000002	0.1759880457	0.0358604435	-0.0221941685	-0.0066181877	-0.09215820179999999	-0.0447972504	-0.0238858832	-0.0330788652	-0.0853537626	0.0802921816	-0.0330688644	-0.06114245820000001	-0.0024072974	0.0460908735	-0.1309862403	0.22038368239999997	-0.0040244084	-0.090017174	-0.004521130900000001	0.0293532096	0.0752738368	-0.028206700499999997	-0.1016022067	0.0313307569	0.1824256779	-0.048942506	0.051306169000000006	0.0685672579	0.0076556239	-0.0279937392	0.028403298599999998	-0.0248945356	-0.0737740224	0.0735912479	0.0289132156	0.012383688899999998	0.08289543469999999	0.017617897900000002	-0.032227059	-0.0359030559	-0.038227935	-0.0012384007	0.0909155585	-0.041295092	-0.027191464	-0.043876707699999996	-0.0226566086	-0.0117667858	-0.0788799472	-0.1441643437	-0.0382830682	-0.0069244699	0.0738448643	-0.0831648522	0.016174807700000002	0.0048450551000000005	0.0340988505	0.1349248612	-0.2105670566	0.0050603451	-0.0056137438	0.0465432867	-0.0222045426	0.0737241473	0.017397354099999998	0.0136309702	-0.1071351846	0.17066890829999998	0.083858851	-0.1007237883	-0.059029258200000004	-0.1185954011	0.0568213648	0.0234467556	0.120326335	0.1161887065	0.1093977275	0.0251027	0.01628698	0.0002652657175204	0.0006301455472900001	-0.0816372	-0.04124039999999999	0.006664632423839999	0.001700770592159999	-0.106234	-0.05759719999999999	0.011285662756	0.0033174374478399985	0.00426119	0.0012577799999999994	1.81577402161e-05	1.582010528399999e-06	0.000302733	-4.1369999999999775e-06	1.7114768999999815e-11	9.1647269289e-08	-0.00030906	0.000193047	9.55180836e-08	3.726714420900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31228.65625	100.478515625	975228971.1806641	10095.932102203371	20550.1015625	-8.126953125	422306674.22906494	66.04736709594728	20978.63671875	151.51171875	22955.8009185791	440103198.57728577	1.483657	29.23802	0.08093219999999998	0.0380775947	-0.1135218418	-0.0685251937	0.07688289429999999	0.1057718968	-0.0067057128	-0.10325370460000001	0.0640968918	-0.0303470877	0.053725215199999996	-0.0023428739	-0.1538591742	0.004700610300000001	-0.1391722272	-0.12337985679999999	-0.0008988386	0.073347284	-0.06160064730000001	-0.0370360925	-0.0512963267	0.0191086133	0.0890718543	-0.1071027594	0.22284168640000002	0.0315413402	-0.140624309	0.11916492210000001	0.0942431365	0.0014128652	-0.050819053899999994	-0.0798367304	0.10737050669999999	-0.074814335	-0.0327329035	-0.0865269864	-0.09518366869999999	-0.0493587052	-0.0033710514	-0.0465233841	0.0322892398	-0.044214797400000005	-0.0929634213	0.0459766479	-0.0178556551	-0.0397324582	-0.1634416494	0.0197731051	-0.047938842300000006	0.018443558	0.11705444949999999	0.0887307617	-0.0693253677	0.014119033000000001	0.1166003691	0.0494951537	0.0386242846	-0.0131330175	-0.0384646004	0.0720918091	-0.1192377685	-0.0366368025	0.0029824965999999996	0.05778297900000001	-0.0764634434	0.0397116792	0.0143133477	-0.0266819003	-0.091639	-0.0238741571	-0.1068182465	0.08647676970000001	-0.028933072	0.1834889194	-0.13385298550000002	0.018447221200000002	0.1458584649	0.1275184526	0.1175544734	-0.0351193422	0.0015118197	0.0773321756	0.0361294125	-0.024089919100000003	-0.0262444683	-0.0952767518	0.033399339	-0.015225230400000001	-0.10097891199999999	0.043896274299999996	0.0363869846	0.0034784323999999998	0.1198669825	0.1143757435	0.10540925529999999	0.0123589	-0.012743800000000005	0.00016240443844000007	0.00015274240921000001	-0.0794403	0.0021968999999999878	0.0063107612640900005	4.826369609999946e-06	-0.0902716	0.015962399999999988	0.008148961766560001	0.0002547982137599996	0.00337885	-0.0008823399999999998	1.14166273225e-05	7.785238755999993e-07	0.000224178	-7.855500000000004e-05	6.1708880250000056e-09	5.025577568399999e-08	-0.000269373	3.9687e-05	7.2561813129e-08	1.575057969e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31174.947265625	-53.708984375	971877337.0144997	2884.655002593994	20559.7109375	9.609375	422701713.8335571	92.340087890625	20984.01953125	5.3828125	28.97467041015625	440329075.6878815	1.071558	21.116901	0.05400246000000001	0.0760602143	-0.0265451923	-0.13879742539999998	0.0690919341	0.0738301557	-0.0634385801	-0.0281278456	0.0546281264	-0.115715792	-0.016913431399999998	0.0341486881	-0.0703547023	-0.0257701498	-0.0592737218	-0.1120697724	-0.1814008357	-0.08247337099999999	0.027773006099999997	-0.1270411416	-0.0751278418	0.09693331880000004	0.06328558150000001	-0.0001784609	-0.11012771380000001	0.11720026439999999	0.0462549836	0.0657591101	-0.059899832699999996	0.0009937785	0.0926287628	0.027754098199999997	0.0846071055	-0.0063793244	0.07486048299999999	0.0457259246	-0.0192754701	-0.0029557896999999997	-0.0761042063	0.0172408218	-0.1580212703	0.07721529	-0.17667395100000002	-0.0497180675	0.0299845827	-0.0530512491	-0.0719480133	0.0662472259	-0.028816917799999998	-0.053995620700000004	0.021455065099999997	0.0731540897	-0.07901267320000001	0.0593389957	0.0338977861	0.0780613244	0.1061883565	0.040174574500000004	0.0958313132	0.0008902582000000002	-0.1367875203	-0.1672476132	-0.0305551615	0.0227680873	-0.0913542703	-0.1142919687	0.0243794389	-0.063588282	0.11571373119999999	-0.0667700142	-0.0691335529	-0.0844239703	-0.013766824399999999	-0.0557606391	0.024511997999999997	0.0817673235	0.026409906299999997	0.0291670557	-0.037525620600000004	-0.1603863882	0.1322278856	0.026973359	0.0387237062	0.0176984237	0.1346240549	-0.0208048605	0.128309079	0.016128434599999998	0.1572896186	0.09826352810000001	-0.035102856099999996	0.1035188175	0.11934271980000001	0.112315068	0.1009072399	0.0123461	-1.2799999999998575e-05	1.6383999999996355e-10	0.00015242618521	-0.0520101	0.02743020000000001	0.00270505050201	0.0007524158720400005	-0.0974096	-0.0071379999999999924	0.00948863017216	5.095104399999988e-05	0.00345445	7.559999999999989e-05	1.19332248025e-05	5.715359999999983e-09	0.000323789	9.961100000000002e-05	9.922351321000004e-09	1.04839316521e-07	-5.6154799999999986e-05	0.0002132182	3.153361563039999e-09	4.546200081124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31185.6171875	10.669921875	972542719.3652953	113.84723281860352	20624.541015625	64.830078125	425371692.10519785	4202.939029693604	20951.205078125	-32.814453125	1076.7883338928225	438952994.22565085	1.0646890000000002	20.981524	0.09333506	-0.0049557548	0.0375541089	-0.015202438600000001	-0.0657372803	-0.0829676343	0.0688126588	0.0416583775	-0.0327741205	0.0167511935	0.0241542506	-0.0059567631999999995	0.030586246299999998	-0.0266817227	0.0230818496	0.0060050326	-0.09702459990000001	0.1389854633	-0.0165266936	0.0408894883	-0.1399744722	-0.0299021335	0.11068032800000001	-0.0019697117	-0.1283851037	-0.0672659608	0.0737964372	-0.0415456303	-0.1401260395	-0.0196466059	-0.0018602862	0.0289119804	-0.024658135499999997	-0.036044255	0.17701652399999998	-0.1035436346	0.0785496706	0.0883827195	-0.09728870029999999	0.038719127	-0.11086081769999999	0.11368770560000001	-0.0603261346	-0.1387879002	0.0592333038	-0.000812283	0.0246058903	0.012860877	0.0099343567	-0.0070395525	0.032816928599999996	-0.07617902530000001	0.0802479495	-0.0390475122	-0.0474160412	-0.0277891639	-0.0327127248	-0.0016574139999999998	-0.026639252000000002	-0.0635085967	0.0735053024	-0.0802028591	0.1695149864	-0.013493915700000001	-0.0068296148	-0.1234002648	0.0445435212	-0.0706620897	0.0757553828	0.052224033600000004	-0.0333368801	0.0767774943	-0.0596544238	-0.1267311157	-0.047707501299999996	-0.0738973993	-0.1046397711	-0.0464395811	-0.0550041537	-0.036840718700000004	-0.0667634895	0.0520587558	-0.030814860099999997	-0.009225516999999999	-0.0318530624	-0.0005956362	0.2488163738	0.0824573383	0.0794080657	0.1067606119	-0.0675600225	0.11959725980000001	0.11875383099999999	0.1100111431	0.0959136145	0.013084	0.0007378999999999997	5.444964099999995e-07	0.000171191056	-0.027608	0.0244021	0.0007622016639999997	0.00059546248441	-0.054202199999999985	0.043207400000000014	0.002937878484839999	0.0018668794147600003	0.00320856	-0.0002458899999999999	1.02948572736e-05	6.046189209999995e-08	0.000275808	-4.798100000000001e-05	2.302176361e-09	7.607005286399999e-08	-0.000262037	-0.0002058822	6.866338936900001e-08	4.2387480276840015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
