csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
31147.990234375	n/a	970197295.6407204	n/a	20431.9453125	n/a	417464389.25299066	n/a	21017.5	n/a	n/a	441735306.25	n/a	n/a	n/a	-0.1699610375	-0.0196251185	-0.1378401483	-0.0407663282	0.014477991499999999	-0.053377219000000004	0.08968837140000001	-0.08113163940000001	0.0748351888	-0.006415036099999999	0.0012148782	-0.0533676973	0.044769665199999996	-0.1443986954	0.1100862703	-0.0054593842	0.1221675817	-0.0929320308	0.0575085329	-0.08234620200000001	0.0699695615	0.020508108100000002	-0.011582264699999999	0.1483076945	-0.0693046111	0.1040555074	-0.1940573654	0.07415859450000001	-0.024144851600000003	0.0845396284	-0.152023628	0.0765186959	-0.0759001032	0.14954303759999998	-0.1123704252	-0.1325124866	0.049483392599999995	0.0100333712	-0.0414732803	0.11030893300000001	-0.045019287000000005	0.0850431869	-0.0006942642999999999	0.0360121036	-0.054012763899999996	0.06049855940000001	-0.1637115357	0.0523995549	-0.0075965649	0.0943514486	-0.0013306732999999998	0.0195204848	-0.1029771219	0.0740539504	-0.0865536183	0.1224377876	-0.0044938228	0.0486476238	-0.11158883539999999	0.030409694900000006	-0.0585867645	0.0591054619	-0.0580608367	0.023543762000000003	-0.0996645107	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.0156581	n/a	n/a	0.0002451760956100001	-0.0843673	n/a	0.007117841309290001	n/a	-0.489287	n/a	0.239401768369	n/a	0.0056122	n/a	3.149678884000001e-05	n/a	-0.0055028	n/a	n/a	3.0280807839999994e-05	0.00102654	n/a	1.0537843716000002e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30759.291015625	-388.69921875	946133983.7839088	151087.08265686035	20403.27734375	-28.66796875	416293726.36598206	821.8524322509766	20873.58984375	-143.91015625	20710.13307189941	435706752.9651032	1.164571	36.065624	0.4107723	-0.13232739599999999	-0.005785546700000001	-0.109986289	-0.0663962119	0.003601313	0.015513433899999996	0.0890486723	0.0124131447	0.06474903929999999	0.020268558	0.020099616299999998	-0.0330699572	0.0483878557	-0.0393718483	0.0112043637	0.012975126299999999	-0.1172591683	-0.0184571805	-0.0851378475	0.0385647194	0.018016203	-0.0113899998	0.043549236500000005	-0.0317837992	-0.1562449257	0.1486117802	-0.0571398782	-0.098286241	0.014702375600000001	0.0287942022	-0.1288244697	0.021794265400000002	-0.1343292624	-0.006232828199999999	0.0179385302	-0.1125513265	0.0613491742	-0.0051587344	0.0241065865	0.0767805576	0.0313861278	0.0692189099	0.0050080741	0.046524850300000004	0.0158410328	0.025038234	-0.0378590143	-0.0476695971	0.0678457991	0.0192363024	-0.0155121338	-0.0758915535	0.136485104	0.045089447000000005	-0.08959835029999999	-0.030245877	0.09325771460000001	-0.011862270800000001	-0.1266440388	0.0698099738	-0.020387144	0.054292411	-0.1563093488	0.0172510128	-0.0173859469	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.0397928	-0.0241347	0.0005824837440900001	0.0015834669318400005	-0.07477180000000001	0.009595499999999993	0.005590822075240002	9.207362024999986e-05	-0.356181	0.133106	0.126864904761	0.017717207236	0.00342347	-0.0021887300000000003	1.17201468409e-05	4.790539012900002e-06	-0.00356125	0.0019415499999999996	3.769616402499998e-06	1.2682501562500003e-05	0.000278098	-0.000748442	7.733849760400001e-08	5.60165427364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31095.53515625	336.244140625	966932306.6535797	113060.12210464476	20460.01171875	56.734375	418612079.5313873	3218.789306640625	20979.501953125	105.912109375	11217.374912261963	440139502.2011757	1.012932	31.369511	0.4002534	-0.039480478900000004	-0.0218966472	-0.0355969646	-0.0219122302	0.027551744500000003	0.0058890375	-0.0017773147	0.0323970518	0.06540047269999999	-0.1190159784	-0.0797716748	-0.0265752941	-0.022741563399999998	0.0841708065	0.0913503743	-0.0632347793	-0.049536180199999995	-0.1192941758	-0.009271775	0.0512149138	0.1580113205	-0.031065835400000002	-0.0019170459	-0.1910117821	0.0715973958	-0.1522348648	0.0237924157	-0.053516832699999996	0.2560121404	-0.049216380700000006	-0.0355527574	0.0126055467	-0.0001131841	-0.053747149699999996	0.0178454841	-0.036013139900000005	0.0261618346	0.0167588434	0.0015704903	-0.0081024013	0.0402731825	0.0636132993	-0.09698897640000001	-0.0919800767	-0.0501047189	-0.10815388279999999	-0.0535457171	-0.0585328209	-0.0007109458	0.10361699419999999	0.0010929811	0.17486066039999998	0.0774678385	0.08954835480000001	-0.13556390529999998	-0.2213203048	-0.060612168099999995	0.065898157	0.2071677791	0.0587053771	-0.0084158796	-0.1304548757	0.07421961490000001	0.0180520235	-0.0643013308	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0313079	0.008484900000000005	7.199352801000006e-05	0.00098018460241	-0.159865	-0.08509320000000001	0.025556818225000003	0.007240852686239999	-0.15601699999999996	0.200164	0.024341304288999988	0.040065626896	0.00225868	-0.0011647900000000002	5.1016353424e-06	1.3567357441000004e-06	-0.00277167	0.0007895800000000003	6.234365764000002e-07	7.6821545889e-06	0.000453954	0.00017585599999999998	2.06074234116e-07	3.0925332736000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31731.876953125	636.341796875	1006912014.9682657	404930.88245010376	20568.30859375	108.296875	423055318.4077301	11728.213134765625	21045.171875	65.669921875	4312.538639068604	442899259.248291	0.92621	28.683825	0.2608658	0.013532146299999999	0.0212680234	-0.0079269781	0.0824812369	0.0069143608999999995	-0.1416286588	-0.0790929554	-0.0320874262	-0.0575792757	-0.0918290192	-0.04989105519999999	0.0656133892	-0.043253011200000004	0.1324872226	0.1477339462	-0.0360065724	-0.2202829183	0.044261139000000005	-0.155865164	0.0249561093	-0.1820971409	-0.1531309623	-0.12309172089999999	-0.0775141721	-0.0258098048	-0.0815783725	0.0804900329	-0.0233614284	0.0393257516	0.1359136182	0.0265135226	-0.0162916871	0.1357306024	0.0670615109	0.026122880499999997	-0.0083604271	-0.0849342389	0.0342913575	-0.1510786965	-0.0315571246	-0.0249585854	-0.05673958990000001	-0.0966309941	-0.12420012650000001	0.0443820405	-0.1382788698	0.0429808854	-0.24441996559999998	0.0241232858	0.10307121779999999	0.07152368440000001	-0.0629538368	0.1111312937	0.14386252730000001	0.23113065359999999	-0.09723711380000001	-0.0022987893	-0.0335043296	0.09269391699999999	0.08027660639999999	0.12746759800000002	-0.0452378243	0.0923116815	0.028078898799999998	-0.1048094567	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0507583	-0.019450400000000003	0.00037831806016	0.00257640501889	-0.185218	-0.025352999999999987	0.034305707524	0.0006427746089999992	-0.054402699999999984	0.10161429999999996	0.002959653767289999	0.010325465964489992	0.00427785	0.00201917	1.83000006225e-05	4.077047488899998e-06	-0.00303061	-0.00025894000000000004	6.704992360000003e-08	9.1845969721e-06	0.000464806	1.0851999999999997e-05	2.1604461763600002e-07	1.177659039999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31215.697265625	-516.1796875	974419755.7791481	266441.4697875977	20499.8359375	-68.47265625	420243273.4644165	4688.504653930664	20999.90625	-45.265625	2048.976806640625	440996062.50878906	0.943826	29.229366	0.41116465	-2.20837e-05	0.0214943526	-0.0174996509	0.0228704539	0.0153575919	-0.0662982621	-0.0336442529	-0.03417332	-0.036012897	0.039577563999999996	-0.054463476	0.0040206784999999995	0.05948805240000001	0.1275405692	-0.0033473321	0.012748191200000002	0.0887850687	-0.0760028772	-0.0578209501	0.16001440150000001	0.020741568999999998	-0.013299419199999999	-0.14049080630000002	0.0335264317	0.2448584888	-0.0161877092	-0.1946426136	-0.0646515139	-0.055040969599999996	0.0894641107	0.0023547667	-0.024960319100000003	0.030177524700000007	-0.0695387721	-0.0321388274	-0.0155133225	-0.0246643068	0.026435651400000003	-0.0731851595	-0.010082863000000001	-0.0256425662	-0.019079641499999998	0.0757797411	-0.025747129900000002	0.048662583899999994	-0.1260911956	0.0114853703	0.11888535730000001	-0.0116116542	0.1082878182	-0.1672987646	0.023420398	0.1133198116	-0.030723861499999998	0.09476133	-0.060483104	-0.0448935766	-0.013382475	0.0329297572	-0.1393607624	-0.029174816800000006	-0.042163607	-0.0601576555	-0.017896763899999998	-0.056841055999999994	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0620411	-0.011282799999999996	0.0001273015758399999	0.003849098089209999	0.0873386	0.2725566	0.007628031049959999	0.07428710020356	-0.056854	-0.0024513000000000035	0.0032323773159999994	6.0088716900000176e-06	0.00352318	-0.0007546699999999997	1.24127973124e-05	5.695268088999998e-07	-0.00160116	0.00142945	2.0433273025000003e-06	2.5637133456e-06	0.000151447	-0.00031335900000000003	2.2936193809e-08	9.819386288100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31194.7109375	-20.986328125	973109990.474182	440.425968170166	20462.904296875	-36.931640625	418730452.2630653	1363.9460792541506	20874.548828125	-125.357421875	15714.483219146729	435746788.7777748	0.717136	22.209011	0.17088123	0.008872732099999999	0.0524022374	0.0048648134	-0.0355973377	-0.0101022335	-0.0189524647	-0.0778770582	-0.0178786148	0.1886415314	0.0530086589	0.06462972480000001	0.0312835772	0.0214126541	-0.0204425662	-0.0536374072	-0.0663804725	0.047768682199999996	-0.058988097999999996	-0.0058442115	-0.0343339232	-0.0405263193	-0.1511711781	-0.0196171129	0.0997989812	0.0359810986	-0.1436147193	0.0056790718	-0.0418768412	-0.23952828339999999	-0.027052944199999998	0.0122443078	-0.042219157599999994	-0.0020260261	-0.0547582844	-0.043521118399999996	0.010662807600000001	0.0221685469	-0.0186601645	-0.0475214237	-0.0706150026	-0.00461856	0.1814530939	0.070377857	0.0862607997	-0.00505862	0.0436073039	0.0497255953	0.0239658875	-0.061301085	0.0003176611	-0.060117732800000004	-0.10301416949999999	-0.016297849	0.0422023763	0.119580579	0.1490250538	-0.044384777800000004	0.2183843747	0.025392767099999998	-0.06829615559999999	0.0201678399	-0.0739297991	-0.0744491638	-0.1156152134	0.1779901075	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0499928	0.012048299999999993	0.00014516153288999975	0.002499280051840001	0.0544221	-0.0329165	0.0029617649684099997	0.00108349597225	0.009573280000000005	0.06642728	9.16476899584001e-05	0.004412583528198401	0.00274703	-0.0007761499999999998	7.5461738209000015e-06	6.024088224999996e-07	-0.00148459	0.00011656999999999988	1.3588564899999967e-08	2.2040074681000003e-06	-0.000145616	-0.000297063	2.1204019456e-08	8.824642596899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31139.849609375	-54.861328125	969690233.6944923	3009.765323638916	20417.3828125	-45.521484375	416869520.91217035	2072.205539703369	20800.392578125	-74.15625	5499.1494140625	432656331.40411764	0.6539659999999999	20.252684	0.14694397	0.0076515054	0.04495684230000002	0.0033372242	-0.0589442378	-0.0206597608	0.0283735612	-0.0498560514	0.0496236611	0.1184196658	0.1184047937	0.031388255	0.026059882700000002	-0.032110827	-0.0318017923	0.0447063454	0.059558313700000004	0.0061459509	-0.08007790070000001	-0.0197249648	-0.0831997577	-0.16234754029999998	-0.0376526577	-0.05896362610000001	0.1374747159	0.1777799295	0.0700059086	0.13348710630000002	0.0522362295	-0.0549638911	-0.012427248799999999	0.004893355	-0.0481412073	-0.022806350299999997	-0.033100046699999996	-0.0665390018	0.0086469697	0.0479076954	-0.0392889611	0.0157316676	-0.0588086771	0.072527442	0.1000497485	0.1193043881	0.013846159299999999	0.0041354034	0.0542400818	-0.0012321311	-0.016392783600000002	0.0507044824	0.0845460363	0.0086123876	-0.048840580999999994	-0.0400103494	-0.005246975500000001	0.0804382068	0.1060024909	-0.0660844555	-0.1175648901	0.0991366725	-0.1655419668	0.12164918300000001	0.05004868269999999	-0.1257948649	0.1599113543	0.1249864099	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0418148	0.008178000000000005	6.687968400000008e-05	0.00174847749904	-0.0421908	-0.09661289999999999	0.0017800636046399999	0.00933405244641	0.0429021	0.033328819999999995	0.00184059018441	0.0011108102425923998	0.00264344	-0.00010359000000000019	6.9877750336e-06	1.073088810000004e-08	-0.00152711	-4.251999999999989e-05	1.80795039999999e-09	2.3320649521e-06	-0.000115241	3.0374999999999993e-05	1.3280488081000001e-08	9.226406249999996e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30990.59765625	-149.251953125	960417143.091568	22276.1455116272	20383.283203125	-34.099609375	415478234.13879776	1162.7833595275881	20782.236328125	-18.15625	329.6494140625	431901346.7980385	0.6346189999999999	19.653543	0.11567259	0.0369671536	0.0618934954	0.0012339077	-0.0724058402	-0.0258988104	0.0695304451	-0.0318466156	0.0497391625	-0.0777390581	0.2016444241	0.0436649179	0.0399734809	-0.0350770807	0.0246834311	-0.023820096699999998	-0.0035709138	-0.026706710800000002	-0.0087276104	-0.0549002078	0.013167216899999999	-0.06846938080000001	-0.0685870284	-0.07034388820000001	-0.09113544380000001	0.0183952163	0.0137537416	0.018154098400000002	-0.0546485403	0.0151638675	0.1721827943	0.023679334700000002	-0.0812937824	-0.0143000533	-0.0734144408	-0.068595927	0.0018535937	0.0664759424	-0.0435209073	0.0669963378	-0.050946972	0.0305241254	-0.09361798710000001	0.1940363036	0.04635087139999999	0.011941345800000001	0.0156528459	0.08837831460000001	-0.0083106124	-0.0004622397	0.0196060259	0.0020175666	-0.057141829400000003	0.039399355899999995	0.077822268	0.081186433	-0.1312790086	0.0481000989	0.0431571457	0.0267326873	-0.045167191399999994	0.1249832107	0.0882943366	-0.0435208763	0.05301199980000002	0.0512889591	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.0418409	-2.610000000000112e-05	6.812100000000586e-10	0.00175066091281	0.0177171	0.05990790000000001	0.00031389563241000003	0.0035889564824099995	0.08241180000000001	0.039509700000000016	0.006791704779240002	0.0015610163940900008	0.00246468	-0.00017876000000000006	6.0746475024e-06	3.1955137600000015e-08	-0.0015801	-5.298999999999994e-05	2.8079400999999927e-09	2.49671601e-06	-2.24132e-05	9.282780000000001e-05	5.0235153424e-10	8.61700045284e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30905.91796875	-84.6796875	955175765.4911039	7170.649475097656	20376.71875	-6.564453125	415210667.0166016	43.092044830322266	20832.888671875	50.65234375	2565.659927368164	434009250.4147377	0.634803	19.659241	0.10873287150000001	-0.0025702173999999998	0.008802624	-0.0112242769	-0.0743090217	-0.012695866299999999	0.1018811078	0.014334085600000001	0.0670954973	-0.0526014125	0.0722510852	-0.0697085958	0.1027816791	-0.021144930699999998	-0.024288652200000004	0.00594431	-0.0392138353	-0.0223072248	0.112669165	-0.0859803158	-0.040596413399999996	0.018336338	0.0714439295	-0.0523672674	0.052524093200000004	0.13943537849999998	0.0780276818	-0.0029822259999999997	0.0795776353	-0.0536781379	-0.025494608	-0.0227182343	-0.0230731044	-0.06881968940000001	-0.029928790099999998	-0.0405797275	-0.0153501447	0.07461577330000001	-0.0346430426	0.10174074720000001	-0.0170193794	0.0564096028	-0.06497406900000001	0.0798384625	-0.0818225732	0.040480355	0.0684881895	0.0418233292	-0.0321890556	-0.0576108015	-0.0446889052	0.0780497524	-0.0360171659	-0.037111090299999996	-0.0354010362	0.0628613398	0.128169659	0.048441997800000004	-0.1052150768	0.1556475373	-0.1384076673	-0.1359438209	-0.0019295697	-0.0680925013	-0.0581778515	-0.0972188132	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0418357	5.2000000000038135e-06	2.704000000003965e-11	0.0017502257944899994	-0.0214832	-0.03920030000000001	0.0004615278822400001	0.0015366635200899999	0.0221166	-0.060295200000000014	0.0004891439955599999	0.003635511143040001	0.00257877	0.00011409000000000027	6.6500547129000014e-06	1.3016528100000065e-08	-0.00152711	5.298999999999994e-05	2.8079400999999927e-09	2.3320649521e-06	-4.84977e-06	1.7563429999999997e-05	2.35202690529e-11	3.084740733649e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31005.267578125	99.349609375	961326617.5911293	9870.344882965088	20403.220703125	26.501953125	416291415.0604286	702.3535194396973	20997.150390625	164.26171875	26981.9122467041	440880324.52652365	1.14868	35.57350200000001	0.2272168885	0.0228708277	0.022546715800000002	-0.0015228220999999999	-0.0463804016	0.018931475700000002	0.0760277798	-0.015232194199999997	0.10582914550000001	-0.011331501899999999	-0.0343377535	0.06279229509999999	0.067858929	0.0442566617	0.020924339099999998	-0.038363978	0.0590374813	-0.0349050994	0.09398259460000001	0.0312861092	0.0025903672	-0.1485306036	0.0399150896	0.0956700032	0.1432862804	-0.030040560499999997	-0.1552779876	-0.0432285247	0.0040222164000000005	-0.14635003230000002	-0.0879411693	0.013613846499999999	-0.0387648045	-0.0053968027	-0.0729116963	-0.0030020131	0.0035433117999999998	0.0537516315	0.0080994836	0.077050891	-0.0379438431	0.079865529	-0.0199593627	-0.0485510861	0.0606145109	0.09923562550000001	0.0026489854999999997	0.0228338578	-0.0342972685	0.0022219051	-0.0535276705	0.0435375068	-0.0579505625	-0.0100780724	-0.1630136894	0.1414010382	0.14784957140000002	-0.18891414059999997	0.0390001595	-0.0781039076	0.0128267971	-0.045526591500000005	0.1090746872	0.12585869060000002	-0.0668655596	-0.10519895630000001	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.0300323	0.0118034	0.00013932025155999998	0.00090193904329	-0.0213788	0.00010440000000000102	0.00045705308943999996	1.0899360000000211e-08	-0.0963922	-0.1185088	0.00929145622084	0.014044335677440001	0.00129389	-0.0012848800000000002	1.6741513321e-06	1.6509166144000004e-06	-0.00189416	-0.0003670500000000001	1.3472570250000004e-07	3.5878421056e-06	0.000279226	0.00028407577	7.7967159076e-08	8.069904310109288e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
