csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
33478.03515625	n/a	1120778837.923111	n/a	20879.125	n/a	435937860.765625	n/a	21262.658203125	n/a	452100633.86291885	n/a	n/a	n/a	n/a	-0.0341949902	-0.0104545586	0.1856993184	-0.0673458443	0.1739831457	-0.1095872875	0.1735468178	-0.0882224027	0.21223199269999998	-0.0284629863	0.19068711530000002	-0.0060183727	0.0565007899	-0.18913393690000002	0.2177849467	0.0052073825	-0.24513412129999998	0.18476245	-0.2192787451	0.05495618730000002	-0.09864446369999999	0.154955495	-0.049352075999999995	0.2391588239	-0.17372957719999998	0.023889814	-0.07239486440000001	0.1740756841	-0.0301211508	-0.10725679789999999	0.029598826800000002	-0.08910526390000001	0.0184267636	0.1163336527	-0.022168581	-0.1012721391	0.0668382609	0.014046788400000001	0.0058317478	-0.17749325370000002	-0.088827862	0.1220058169	0.0405312307	-0.057124895499999995	-0.0117868496	-0.0233052797	0.0444128011	0.04423060400000002	-0.0627268533	-0.022051520499999998	0.2160468216	-0.0349980217	0.07893829200000001	-0.1876594423	0.2312464019	-0.0963522508	0.12053377800000001	-0.1458754843	0.0241075094	-0.2898309756	-0.1449208559	0.0289203273	-0.0001002801	0.14687734759999999	-0.08286713009999999	0.12569040880000001	-0.211270798	0.0205822893	-0.133676866	0.0778840168	-0.10840283699999999	0.134771619	-0.011122986599999999	0.0782900813	-0.1359433219	0.0896214395	-0.23537161129999998	0.2062789514	-0.2121900801	0.12785196470000001	-0.056116050199999996	-0.0058361209	0.0144475829	0.0793294867	-0.0707678893	0.08503386859999999	0.0283442629	-0.0260498203	-0.09282626470000001	0.0157906742	0.006072173399999999	0.1889736034	-0.0624133447	-0.0009397658999999999	0.045044290599999995	0.0718127551	0.0756226546	-0.1350353931	-0.0837745907	0.012714698200000001	0.0601699126	0.033219711299999996	0.1217078847	0.1216831682	0.1216419777	-0.0220542	n/a	0.00048638773764	n/a	-0.0538018	n/a	n/a	0.0028946336832400004	-0.172202	n/a	n/a	0.029653528804	8.75682e-05	n/a	7.66818965124e-09	n/a	0.000623221	n/a	n/a	3.88404414841e-07	-0.000929784	n/a	8.644982866559998e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33352.5	-125.53515625	1112389256.25	15759.075454711914	20864.744140625	-14.380859375	435337548.05374527	206.8091163635254	21267.142578125	4.484375	452291353.4382973	20.109619140625	1.4211760000000002	23.101688	0.14545181	0.08735707300000001	0.0416170507	0.158093543	0.0856571599	0.1376059849	-0.0482634401	0.1048572482	0.022199060299999997	0.1382206237	0.025366762	0.1431559962	0.0294485017	0.2516740241	0.2356398721	-0.0054953224	-0.18429936370000002	-0.0761468417	0.1219610258	-0.11842582089999999	-0.0604192789	0.0656695791	0.2513649591	0.1306794811	-0.1554097909	0.1158514294	-0.0291978266	0.1724723095	0.1477725406	0.06650358769999999	0.0413314646	-0.0905466231	0.16544055859999998	0.042764667	-0.1431890825	-0.07983582139999999	0.0058520337	-0.0029821272	0.0062934657	0.0500424399	-0.0073132273	0.0752789983	-0.0674147712	-0.0392162374	0.0646467924	0.017837452900000002	-0.073939209	-0.0009938326	-0.0144045989	0.0631376477	0.018399867900000002	0.15901752460000002	0.0288891438	0.0484165293	0.058459337800000004	0.1377011537	0.1778817931	0.1577513519	0.021226331400000003	0.05968327530000001	-0.1713336486	-0.0824563904	0.09511739820000001	0.15484935619999998	0.143116011	0.0215922173	0.0256139058	0.1872686898	0.0993910626	-0.0144316727	-0.1748088798	-0.036532151	0.1411727281	0.1124725209	0.33826323210000003	0.16701357619999999	-0.044082398700000004	-0.0953473197	0.1336316474	0.0934272095	-0.0851034001	-0.1780569186	0.13187801359999998	-0.11588053529999999	0.0129936553	0.0707748001	-0.1076672135	-0.0623873138	-0.0389294169	0.0408888042	0.0447682788	-0.0283238172	-0.0002373737	0.056209057400000005	-0.0761335568	-0.0012429248	-0.0496350886	-0.0106306525	-0.022573664700000003	0.041733251400000004	-0.0010645599	0.030634077000000006	0.1218122009	0.1216419777	0.12141962949999999	0.12104935019999999	0.021122	0.04317619999999999	0.000446138884	0.00186418424644	-0.07103380000000001	-0.017232000000000004	0.0002969418240000001	0.0050458007424400006	-0.169828	0.0023739999999999872	5.63587599999994e-06	0.028841549584	0.000587475	0.0004999068	3.4512687562499995e-07	2.4990680868624e-07	2.26956e-05	-0.0006005254	3.6063075604516e-07	5.150902593600001e-10	-0.000376824	0.0005529599999999999	1.41996326976e-07	3.057647615999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33197.86328125	-154.63671875	1102098126.440567	23912.5147857666	20849.833984375	-14.91015625	434715577.1759987	222.3127593994141	21221.349609375	-45.79296875	450345679.24332047	2096.995986938477	1.591505	25.870432	0.15945959999999998	0.055872114400000006	0.0038111609000000004	-0.07755029299999999	0.132106221	0.0242795277	0.012964923100000001	-0.0603238475	0.1097579805	0.2583781039	0.035084780499999996	0.0841647094	-0.1377326076	-0.0381105414	-0.019208661000000002	-0.1381723217	0.1755114371	-0.0592104067	-0.1476357907	-0.1296037074	-0.2282522454	-0.029372968500000006	0.0274257923	-0.034431571200000004	-0.035261456600000005	0.2101146462	0.07477367480000001	-0.0809665493	-0.0007654158	0.0721292057	0.1389527822	-0.0009047936	-0.0971874443	0.07325582280000001	0.1415225789	0.2062147632	0.0048357239	-0.07477450570000001	0.1821402814	0.026814169199999998	0.166077575	0.0678460453	0.0212378585	0.0876447041	-0.05698389900000001	-0.0643197425	0.1295207263	-0.08196934360000001	-0.05644616070000001	0.10567092039999999	-0.07339706879999999	-0.1505816415	0.128375456	0.0159311673	-0.0712136501	0.2252999353	0.1259448688	0.1070727514	0.1000595224	0.037682742000000005	-0.011228090500000001	-0.2022909525	0.0813829246	0.1229163757	0.0680710459	0.170159198	-0.057109394	-0.1323021086	0.0886834401	-0.2237972116	-0.0049359534	0.043853077000000004	-0.1655444405	0.039708972099999996	-0.0051539366	0.1818597841	0.0086835024	-0.0531115016	0.0255338219	0.1617997742	0.0511675211	0.0808712625	-0.0879639617	0.17781029559999995	-0.1102173399	0.0227311827	0.0579759771	0.0765195375	-0.1881778312	0.029560519599999998	-0.0592219765	0.09666507949999999	-0.15908415	-0.0708981351	0.0571858775	-0.0082070606	0.0329417647	-0.0062051706000000005	-0.0150193343	-0.0098997153	-0.0087374887	-0.057442714299999996	-0.058636440199999994	0.1215101995	0.120893123	0.1198669825	0.023599900000000004	0.002477900000000005	0.0005569552800100001	6.139988410000025e-06	-0.14148	-0.07044619999999999	0.004962667094439998	0.0200165904	-0.208425	-0.038596999999999985	0.0014897284089999995	0.043440980625	0.00118891	0.0006014350000000001	1.4135069881e-06	3.617240592250001e-07	2.26956e-05	0.0	0.0	5.150902593600001e-10	-1.9489e-05	0.000357335	3.79821121e-10	1.2768830222500002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33404.609375	206.74609375	1115867927.4963381	42743.94728088379	20855.4453125	5.611328125	434949599.18267816	31.487003326416016	21267.525390625	46.17578125	452307636.2408791	2132.202774047852	1.583035	25.732752	0.12271272	0.0887990872	-0.0056394973999999995	0.011757594	0.124692926	0.0238729337	0.0042581232	-0.0724883109	0.1228553811	0.072261808	-0.1219787073	0.1745191345	-0.10323120779999999	0.1083897883	-0.0830068642	-0.0407279282	-0.0588130254	0.0256427393	-0.021787732999999997	0.0846618655	-0.1097521607	0.1452719931	-0.12142655960000001	0.1020726641	0.0376417031	0.015428656499999999	0.0842625927	-0.042918476	-0.10762189359999999	0.0423229864	-0.0372327342	-0.024150018199999998	0.1251839494	0.0804094383	0.0172971633	0.0072624169	0.0089286934	0.1142128125	-0.0429888685	-0.0452582156	0.0163244015	-0.028718379300000006	-0.08767055929999999	-0.06905887969999999	0.029812259900000002	-0.0668542342	-0.1051988707	0.0083040467	0.029524426099999997	0.08534215880000001	-0.0196252465	-0.025562007	0.0340943466	-0.19763891739999997	-0.0931714755	-0.0036520293	-0.0785122363	0.09442741310000001	0.0728853785	0.0648588207	0.08131434650000001	-0.0969108307	0.20890715769999998	0.0230385153	0.1712869899	0.074247983	-0.056805325499999997	-0.11633521460000001	-0.023120818199999997	0.08399669650000001	-0.1815801936	-0.0783429662	0.0053136448	0.0245625489	-0.1456683487	-0.0356106175	-0.032481702200000004	0.0072239257	0.0307169931	0.1077410822	0.0514374329	0.038618555299999996	-0.0169487373	-0.035034212599999996	-0.0500101245	0.0407891626	0.0342282795	-0.07084180030000001	0.077710088	-0.0258136577	-0.0020365013	-0.06122875940000001	-0.0434589451	-0.010823503500000001	-0.0458015212	0.1061648646	-0.0801193904	0.0057346420999999995	0.09866925619999999	0.0338988512	0.0231808529	0.0619799798	-0.0784068583	0.1213126213	0.12010478890000001	0.1181006348	0.0235038	-9.61000000000052e-05	0.0005524286144400001	9.235210000001e-09	-0.110507	0.030973	0.000959326729	0.012211797048999998	-0.15816	0.050265	0.0025265702250000005	0.0250145856	0.00148211	0.0002932	2.1966500521e-06	8.596623999999999e-08	-0.000477266	-0.0004999616	2.4996160147456004e-07	2.27782834756e-07	-5.38998e-05	-3.4410799999999986e-05	2.90518844004e-09	1.1841031566399995e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
33309.109375	-95.5	1109496767.3557131	9120.25	20828.47265625	-26.97265625	433825273.19215393	727.5241851806641	21198.443359375	-69.08203125	449374000.8606301	4772.3270416259775	1.195869	19.439241	0.06053816	0.19156762730000002	0.0083589942	-0.0648303744	0.21329549949999999	-0.1642440382	0.1248098258	-0.0348114167	0.0406508955	0.133802178	-0.005073282	0.1187670138	-0.0922218424	0.1851862427	0.0562844914	-0.0104964194	-0.0006480644	0.1938301777	-0.028941175899999998	0.0303112044	0.12947658550000002	-0.0530242981	-0.1648363427	-0.0281071615	0.09171638539999999	-0.13388725640000002	-0.0215844911	-0.0214883292	0.0133647652	0.0180118394	0.1268802115	-0.1217361248	-0.1956822654	-0.0232836839	0.081885452	0.0562618816	0.09678677769999999	0.024288762000000002	0.0390893087	-0.0208224652	-0.0579422942	-0.0487394078	-0.0784002202	-0.0825248341	-0.0244503073	-0.0838537947	-0.0082166618	0.0230233094	0.0977674395	0.2019269209	-0.027796379399999998	-0.1040591987	0.024134578599999998	-0.0884835084	-0.0525678912	0.1482245146	-0.1455958255	-0.0401139608	0.2801327259	0.0348021902	-0.0054372979000000005	-0.13214786050000002	0.0853764973	0.0943637972	0.11341507349999999	0.060940495899999995	0.1191977509	0.1304585283	0.0315574282	0.2026356639	0.0764385496	0.0352235575	-0.0567453821	-0.120025575	-0.2253190526	-0.1519968111	0.023481722599999998	0.0874822651	0.0618571673	-0.0020768444	0.0312228714	-0.0432309524	-0.0177309407	0.2032923709	-0.025163125800000002	0.0515346049	0.07027447469999999	0.0409439627	-0.0964197191	-0.0885739466	0.0412481313	0.017330569599999998	0.09665467529999999	-0.0532169093	0.0897804562	-0.062102687699999985	-0.0662048662	0.1474671217	0.0052782061	0.1093566018	-0.0638304559	-0.0225934144	0.0485897553	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0235007	-3.099999999998937e-06	0.0005522829004899999	9.60999999999341e-12	-0.0902049	0.02030209999999999	0.0004121752644099996	0.008136923984010001	-0.15657199999999996	0.0015880000000000338	2.5217440000001074e-06	0.024514791183999983	0.000765286	-0.0007168239999999999	5.85662661796e-07	5.138366469760001e-07	-0.000477266	0.0	0.0	2.27782834756e-07	-0.000109975	-5.6075200000000015e-05	1.2094500625e-08	3.144428055040001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33328.84375	19.734375	1110811825.711914	389.445556640625	20827.771484375	-0.701171875	433796065.0053444	0.4916419982910156	21160.8203125	-37.623046875	447780316.2979126	1415.4936561584473	1.443671	23.467339000000006	0.10092507500000003	0.1683106893	-2.57661e-05	-0.0658839624	0.16574229199999999	-0.088806724	0.0334618615	0.041543068100000004	-0.1129407665	0.032782759	0.0174173793	0.14534018939999999	-0.1869033722	0.014867643799999997	0.08114221049999999	-0.0649846063	-0.0852914067	-0.028917048900000002	0.047862002199999996	-0.1341513209	-0.0753594288	0.1532818306	-0.0216518183	-0.0952414431	0.1203051742	-0.1635276994	-0.1671717765	0.014981648	-0.1446843183	-0.0664346946	0.0543934124	0.0196839777	-0.1338225893	-0.0021023707	0.0420132938	-0.038710471	0.0315091977	0.032890030099999995	-0.046238862900000004	-0.1177116154	0.0794020392	-0.059766552	0.0047989806	-0.06101113690000001	-0.0367042193	0.08413226929999999	-0.0466196337	0.062288165	-0.0346193522	0.1627464569	0.030347597	7.4435e-05	-0.1548965902	0.0807928099	-0.0355361333	0.20527028149999998	-0.10843300560000001	-0.017040558100000002	0.18507517489999997	0.0935998846	-0.10823311810000001	-0.0410560966	-0.0496252212	0.0022853625	0.0774673306	0.1568681002	-0.0237591003	4.4421499999999995e-05	0.0017003667999999999	-0.004942854799999999	-0.189537316	-0.07513556099999999	-0.0827647034	-0.0130518479	-0.028738075	-0.1161045882	0.09213203619999999	-0.0626697083	-0.1171396432	-0.0484812908	0.0560878832	-0.0810803931	-0.0772461282	-0.0259846287	0.11128230310000001	-0.0905783705	0.10394029630000001	0.0636216223	0.0013733988000000001	-0.11610386019999999	-0.0021712926000000002	-0.0475031613	-0.0281538246	-0.0528502053	0.0201630551	-0.11603540970000001	0.04644077480000002	0.031890869599999996	0.0454714053	0.0207739929	0.0359276505	-0.0569027399	0.0225043079	0.1207205288	0.11775003070000001	0.11285322490000001	0.023583700000000003	8.300000000000321e-05	0.0005561909056900001	6.889000000000533e-09	-0.144322	-0.054117099999999994	0.0029286605124100003	0.020828839683999997	-0.156696	-0.00012400000000004074	1.5376000000010103e-08	0.024553636416	0.00111814	0.00035285400000000016	1.2502370596000002e-06	1.2450594531600007e-07	1.97465e-05	0.0004970125	2.4702142515625e-07	3.8992426225000006e-10	-2.7822e-05	8.215300000000001e-05	7.740636839999999e-10	6.7491154090000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33476.265625	147.421875	1120660360.1955566	21733.209228515625	20800.06640625	-27.705078125	432642762.5044098	767.5713539123535	21218.3046875	57.484375	450216453.8115845	3304.453369140625	1.852986	30.120886	0.206251895	-0.0309396778	0.0313392901	0.1352644759	-0.0340427684	-0.1317613638	0.1036812955	0.1307796705	-0.1601577886	0.0410372597	-0.0501415629	0.09221767269999999	0.06369481639999999	-0.0626919	0.0534996688	-0.0971797943	-0.041499013700000004	0.06686781110000001	0.1256898617	0.0832827843	0.0536017369	0.0501903934	-0.0920787247	0.0048272622	-0.0525026223	-0.026736644700000003	0.128545511	-0.07010906759999999	0.0933619774	-0.1315790782	0.1929600468	0.0338686969	-0.0114403544	-0.0644487217	-0.05619117	-0.0522843154	-0.1490632424	-0.033874367	-0.11323779070000001	-0.0015312387	0.017495236299999998	0.0353706194	0.06784126830000001	0.0317378458	0.1257041623	0.1449416402	-0.059163643099999996	-0.1089760858	-0.0150937076	-0.0481350107	0.008344119300000001	0.1214405066	0.00532807	0.0740944879	-0.21903997079999998	0.0274686414	-0.12317048970000001	-0.1518325667	0.1131202949	-0.0703553833	-0.1409452142	-0.0400076605	-0.06692705480000001	-0.0531673358	0.051099316799999996	-0.0238113935	-0.16680070859999999	0.1394699389	-0.011474476499999999	0.0370516287	-0.039275338300000004	-0.0354340785	0.1133750716	0.0103330967	-0.016441354	-0.08798175679999999	0.020190408400000002	0.09332028789999999	0.0492978947	-0.0082752385	-0.1699833362	0.038591896	-0.075682421	0.1497947334	0.0500650121	-0.0254153418	-0.0312977241	-0.0299642045	0.0794574292	0.1582352587	-0.0348640085	-0.1070493374	-0.0374176396	0.10756421320000001	0.05908404320000001	-0.0589492044	0.047611054400000005	-0.0314649158	-0.0907079118	0.1310178886	-0.0344779266	0.0061305081	0.0693115869	0.120326335	0.1161887065	0.1093977275	0.00677203	-0.01681167	4.58603903209e-05	0.00028263224818890004	-0.029024900000000006	0.1152971	0.01329342126841	0.0008424448200100001	-0.12071099999999997	0.03598500000000002	0.0012949202250000012	0.014571145520999997	0.0010112500000000002	-0.00010688999999999988	1.0226265625000003e-06	1.1425472099999977e-08	-0.000303749	-0.00032349550000000004	1.0464933852025004e-07	9.2263455001e-08	-0.000360599	-0.00033277700000000003	1.30031638801e-07	1.1074053172900002e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
33358.5703125	-117.6953125	1112794213.2940063	13852.186584472656	20806.1328125	6.06640625	432895162.6113892	36.80128479003906	21245.9765625	27.671875	451391520.0942993	765.732666015625	1.226011	19.929214	0.12448169	-0.073754973	0.068359732	0.0643760474	-0.0576053208	-0.0982348549	0.0019803156	0.062055211	-0.0896489294	0.1180116655	-0.08112859480000001	0.0095268112	-0.0976498894	0.0310266378	-0.0101249123	-0.1029102123	0.0998817992	0.0252778616	-0.043628619699999996	0.14497884619999998	-0.14029529970000001	-0.0748605446	-0.0181086754	0.0751618216	-0.1583271302	0.0285033212	-0.0032078415	0.1529122733	-0.1377666525	0.07783539519999999	-0.0169643581	0.1592908242	0.1209449435	-0.029849145299999998	-0.09067665650000001	-0.0008558239999999999	-0.0990572637	0.0203711473	0.1009241432	-0.1546669533	-0.053781252599999996	-0.11368572630000001	0.041360763599999996	0.040340596299999996	-0.1138602326	-0.09943163140000001	0.1582354154	-0.0375831997	0.067931466	-0.0686182389	0.0102098963	-0.0266103155	0.18550909289999998	0.0231030167	-0.142310537	-0.0172429285	0.015832342	-0.1165153635	0.0181788362	0.0022785553	-0.1220087775	-0.06873958849999999	0.0505614175	-0.0347307346	0.0648630039	0.0977742934	0.0172854665	-0.041664865	0.0965389176	-0.055984291299999996	-0.0436998179	0.054020455499999995	-0.051166633200000006	0.0079898996	-0.0566632513	0.0371433802	-0.08247230009999999	0.09030963119999999	-0.18471932300000002	0.1282877963	-0.08994402380000001	0.0302892812	0.19660228230000001	-0.041625322299999996	-0.0341690556	0.0127087994	-0.005976714300000001	0.1516350656	0.1830992211	0.048948008700000004	0.0368510229	-0.045155302599999995	0.0294904216	-0.0929187259	0.09653397679999999	0.044199645999999995	0.09362184929999999	0.050842333899999995	0.0286340198	0.0458726618	-0.043337959800000006	0.012196036	-0.0945310818	0.1198669825	0.1143757435	0.10540925529999999	0.00675274	-1.9289999999999925e-05	4.55994975076e-05	3.721040999999974e-10	-0.120575	-0.09155010000000001	0.008381420810009999	0.014538330625	-0.127557	-0.006846000000000019	4.686771600000026e-05	0.016270788249000002	0.00135608	0.0003448299999999997	1.8389529664e-06	1.1890772889999984e-07	-0.000303749	0.0	0.0	9.2263455001e-08	-0.000184103	0.00017649600000000005	3.3893914609e-08	3.1150838016000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33337.76171875	-20.80859375	1111406356.416153	432.9975738525391	20810.494140625	4.361328125	433076666.37698746	19.021183013916016	21241.09375	-4.8828125	451184063.69628906	23.84185791015625	0.961263	15.625648000000002	0.062304060000000015	-0.0063793355000000005	0.09882535560000001	0.0308419721	-0.0177068631	-0.11858583880000001	0.0073671469	0.0327442731	-0.0883983644	0.1183066793	-0.074042197	-0.0675909051	-0.053080007	-0.015188786200000004	0.023385430699999998	0.05597256849999999	0.12127668130000001	-0.0567214604	-0.09725732039999999	0.2121961056	0.0388662637	-0.0137468433	0.0106183045	0.0182061932	0.051438567000000004	0.2239533705	0.015985208600000002	-0.1296155884	-0.002754269	-0.13852209099999999	-0.0755457355	0.1444742248	0.1439853121	0.1467240219	-0.0891282932	-0.035165112000000005	0.0402609232	0.11866934400000001	-0.0782682389	-0.0763914547	-0.0727726815	0.1639473336	-0.035596685499999996	-0.1072224052	0.0184977193	0.038217936099999995	0.052328331900000004	0.1124563483	-0.0793971658	-0.0015539349	0.0232321366	-0.028626612000000006	0.2111369909	0.039916569900000004	-0.0136748946	-0.0310709767	0.0372342442	-0.1270539801	0.043240119900000006	0.006039868	-0.0852294477	-0.07262154230000001	0.030836667400000007	-0.0921416601	0.0091728416	0.0324641404	-0.026687357400000004	-0.053645539299999996	-0.0698255178	-0.1323979159	0.13043681070000002	-0.026529268999999998	0.001515061	0.0021426361	0.009603481899999999	0.0871811422	-0.17411459940000001	0.1766770796	0.05126050099999999	-0.1357593161	0.0650493203	0.1322013189	-0.0276033802	-0.057718074	-0.1281920764	0.018940986	-0.0531841984	-0.09128971539999996	0.22662208539999998	-0.14102002	0.0349365303	-0.0452256596	-0.1528123662	0.1055922207	0.006622665	-0.001318946	-0.014360348600000001	-0.0122293375	-0.048459867000000004	-0.0276711941	0.0277568757	-0.08156430690000001	0.0188504078	0.11934271980000001	0.112315068	0.1009072399	0.0067717	1.8960000000000157e-05	4.585592089000001e-05	3.59481600000006e-10	-0.0668394	0.053735600000000015	0.002887514707360001	0.00446750539236	-0.127581	-2.399999999999625e-05	5.759999999998199e-10	0.016276911561	0.00128292	-7.316000000000008e-05	1.6458837263999997e-06	5.352385600000009e-09	-0.000241798	6.195100000000003e-05	3.837926401000004e-09	5.8466272804e-08	-0.000219502	-3.5399000000000004e-05	4.8181128004e-08	1.2530892010000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33288.703125	-49.05859375	1108137755.7443848	2406.745620727539	20817.279296875	6.78515625	433359117.3241005	46.03834533691406	21196.32421875	-44.76953125	449284160.3863678	2004.3109283447266	1.010999	16.434116	0.05003155999999999	-0.0478033972	-0.0052278258000000005	-0.0432837753	-0.0287154717	0.0095603215	-0.1029340978	-0.0453375875	-0.021987539500000004	-0.0063760948999999996	-0.0351844045	-0.0012003723	0.04270338519999999	-0.0710795875	-0.0221386491	0.0305231054	0.0818056836	-0.0595084459	-0.0198760998	0.12394302380000001	0.1149335441	-0.0139795471	0.049048354599999996	-0.1108328308	0.0802972173	0.015035607099999999	-0.0714937424	-0.11015661970000001	-0.1786765668	0.075506209	0.0201663874	-0.0143358151	0.11478648	-0.0209654604	-0.12666463	-0.0282135679	0.0754363985	-0.085732493	-0.000856306	-0.1362332017	0.09922303119999999	0.1092059443	0.030920424199999998	0.11145114240000001	0.1483345523	-0.0943832052	0.032738511899999996	0.0741017547	-0.0023829075	-0.0377207229	0.0122093678	-0.0594131059	-0.0162297892	-0.0014616948999999998	0.0208785355	-0.0348271609	0.0491344708	-0.0045927649	-0.08458735769999999	0.0814768545	0.00031624	-0.0072085872	-0.0040898109	-0.0816231537	-0.008510405	-0.030347159900000007	-0.08423376169999999	-0.0628033505	-0.0145119458	-0.05900860440000001	0.1308191593	0.0407511622	0.0035944303	-0.0889547518	-0.0070904599	-0.0582109144	0.0873422833	0.0250506185	-0.13852709470000002	-0.027474595499999997	0.0398225741	-0.0920182342	-0.0723098538	-0.1413341022	-0.102318368	-0.0349931759	0.0494147375	0.11646099800000001	0.0100493414	-0.0203333058	-0.1537833865	0.012487051899999999	-0.1717663843	0.1501186808	-0.0836869666	0.0401555538	-0.10660368390000001	-0.0653757488	0.0641627018	-0.0335038279	0.0251244343	-0.0291262773	-0.031546563199999995	0.11875383099999999	0.1100111431	0.0959136145	0.0123203	0.005548599999999999	0.00015178979208999995	3.0786961959999985e-05	-0.06415509999999999	0.002684300000000001	7.2054664900000035e-06	0.004115876856009999	-0.104759	0.02282200000000001	0.0005208436840000004	0.010974448080999998	0.00111949	-0.00016343	1.2532578600999998e-06	2.67093649e-08	-0.000303749	-6.195100000000003e-05	3.837926401000004e-09	9.2263455001e-08	-6.53498e-05	0.0001541522	4.27059636004e-09	2.376290076484e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
