csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
36459.08203125	n/a	1329264662.5614164	n/a	21805.427734375	n/a	475476678.6790505	n/a	23187.361328125	n/a	n/a	537653725.3610269	n/a	n/a	n/a	-0.0930055752	-0.048876784400000005	-0.17862224670000001	0.0791164241	-0.0111337533	0.0437091183	-0.09277094570000001	0.13280949279999998	0.11631824710000001	-0.0259383311	0.1698394662	-0.0902332457	0.0020739827	-0.048511130599999994	0.0432211978	0.037335077700000004	-0.1010225068	0.1243625417	-0.0378199138	0.0806645939	-0.0688848809	0.1966175966	-0.0418496684	0.0364382421	-0.0199954945	0.15704689060000002	-0.2037883621	0.060449565	-0.1044230126	-0.0322518272	0.2360991679	-0.2624839538	0.00010091559999999999	0.0079416452	0.0341811187	-0.014463755600000001	-0.1094447384	0.1400628162	-0.1561814329	-0.0050338098	-0.0372854602	0.0022117676999999997	0.0651742835	0.0633922192	-0.1554314986	-0.0524161774	-0.0591649724	-0.0442218681	0.165852878	-0.1109233049	0.0172573174	-0.0873081265	0.1740589145	-0.0634574678	0.051400292699999996	-0.0814487086	0.1423223926	-0.0275167798	0.0264083323	-0.082944648	0.07242971620000001	0.0234814999	-0.1744037349	0.0513082725	-0.0578744596	0.0039283923	-0.0621241051	0.121970453	-0.0220773862	0.060750378	-0.0554882242	0.0833634053	-0.0786148738	0.1293645646	-0.1265431467	0.0076354584	0.05081415139999999	-0.0381903688	0.1918385877	0.015621706599999997	-0.02558837	0.1096238002	-0.1112024311	-0.014157723300000001	-0.026268337200000002	-0.07834780599999999	0.2786034445	-0.0492185741	-0.007131040500000001	-0.0441448221	0.013625536399999999	0.0118006403	0.0943095233	-0.0980792139	-0.0731001407	0.18092779350000002	0.00273708	0.1217078847	0.1216831682	0.1216419777	-7.56168e-05	n/a	n/a	5.7179004422399995e-09	-0.000518728	n/a	2.69078737984e-07	n/a	-0.0592305	n/a	0.00350825213025	n/a	0.00422649	n/a	1.7863217720100007e-05	n/a	7.5804199999999985e-22	n/a	5.746276737639997e-43	n/a	0.0008739619999999999	n/a	7.638095774439999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36345.3984375	-113.68359375	1320987987.5806274	12923.959487915039	21811.025390625	5.59765625	475720828.5904884	31.333755493164066	23188.115234375	0.75390625	0.5683746337890625	537688688.122654	1.3532	23.741642	0.054143514800000014	-0.0083140674	0.032848846	-0.1499997367	0.0611169432	0.0398783765	0.1144712557	0.1076014662	-0.048995964100000004	0.0450775808	-0.11110748039999999	-0.0540690114	-0.1316260434	0.0211295044	-0.046079110300000004	0.0939606214	0.1424005365	0.07217286349999999	-0.0949301659	0.1877783799	-0.09840230400000001	-0.0428967609	0.020395494099999998	0.0071305225	0.07559421	-0.011158795	-0.14121108359999998	0.0664568247	0.0289696034	-0.0957506939	0.0243519718	-0.1645155733	-0.0051228076	-0.0072942601	-0.09100207939999999	-0.037907473399999995	0.0302549446	-0.023496782	0.058023165700000004	0.0598591376	0.0789629647	-0.0028921106	-0.06869576200000001	-0.1094305608	0.1362958115	-0.17069126760000006	0.11059241189999999	-0.0202567013	0.0300876315	-0.031009906400000002	-0.09660544380000001	0.16938306179999998	0.0199883041	-0.055783274400000006	-0.08243471969999999	0.0607661492	0.1239442633	0.1399012774	-0.0145205186	0.0226586175	0.0415028342	-0.0275167254	0.0013925417000000002	0.0439376634	0.05703061860000001	-0.0156571498	-0.0820155633	0.13459006029999998	-0.0231058773	0.18759788800000002	-0.0267498171	-0.0899853868	0.2104308803	0.061656918	-0.0695324675	0.0639080965	-0.0522885492	0.0724015906	0.029990745699999998	-0.1145118242	-0.0634588908	-0.0226691565	-0.10926071109999999	0.0525489297	-0.026549475899999998	-0.0405423383	0.001375955	-0.066600198	0.11051332330000001	0.0205758499	0.0698248985	0.050677495499999996	0.06967820940000001	0.1104241144	-0.0687560817	0.0806045744	0.0293286176	0.1348869872	0.1216419777	0.12141962949999999	0.12104935019999999	0.00754386	0.0076194768	5.805642670573824e-05	5.69098236996e-05	0.00575636	0.006275088000000001	3.3135680449600014e-05	3.9376729407744e-05	-0.0497304	0.009500099999999996	0.00247311268416	9.025190000999994e-05	0.00410905	-0.0001174399999999999	1.6884291902500008e-05	1.379215359999998e-08	0.000371369	0.000371369	1.3791493416100005e-07	1.3791493416100005e-07	0.0007477939999999998	-0.00012616800000000018	5.591958664359995e-07	1.5918364224000044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36298.30078125	-47.09765625	1317566639.6060946	2218.189224243164	21844.724609375	33.69921875	477191993.25943375	1135.6373443603516	23178.3671875	-9.748046875	95.02441787719728	537236705.4785767	1.25262	21.976978	0.06896331499999996	-0.0644613217	-0.0022628435000000002	-0.1706709675	0.1000206925	0.0486039509	0.046505075	0.0395117943	0.2003506602	-0.0381900918	-0.043817569800000004	-0.026935618300000002	-0.0571946074	0.079057108	0.0653611801	-0.0190815187	0.1499838512	0.1872390046	0.0987066699	-0.0162612878	-0.0228296913	0.1249891284	0.026396072000000003	0.0673173205	0.0644143623	-0.049461611100000004	-0.0570455692	0.0664387984	-0.0938353827	-0.1023714434	-0.0512641291	-0.046501637	-0.0417370002	0.10908665109999999	-0.0195007601	-0.0718281348	-0.0285924644	0.05803480730000001	-0.013931411299999998	0.08347469490000001	-0.0035222610999999997	-0.16939158829999998	-0.0498920933	-0.0457945015	-0.046292318	0.055358193099999994	0.1679005128	-0.0576952679	-0.02260393	-0.0426946398	-0.20749455079999998	0.0004447802	0.0713583601	0.054268333499999995	-0.0356037769	0.1817266411	-0.057885346	0.0538383817	0.07523127389999999	-0.0833770845	0.1390797353	-0.050512383499999994	0.0469461322	-0.13675732289999998	-0.0904626188	-0.0103135846	0.0045084954	-0.0879391616	0.0635087764	0.0443919304	0.0249925292	-0.0293627809	-0.0878259949	0.0826325532	-0.1691949988	-0.0366038477	-0.0165762562	0.1318193808	-0.031674669	0.0667315636	-0.0371762914	0.0394355598	0.10447950460000001	0.017994655	0.10772187119999999	0.0060390046999999995	0.15976856720000002	-0.13784290130000001	0.021195034100000003	-0.060706804	-0.10589580009999999	-0.028023121600000003	-0.0357862323	-0.0553315104	0.1392393533	0.014471785400000001	-0.13084296869999998	-0.087111374	0.1215101995	0.120893123	0.1198669825	-2.5355e-05	-0.0075692150000000015	5.7293015716225015e-05	6.42876025e-10	0.00164981	-0.0041065500000000005	2.7218730361e-06	1.6863752902500007e-05	-0.0716459	-0.0219155	0.00513313498681	0.0004802891402499999	0.00460385	0.0004947999999999992	2.11954348225e-05	2.448270399999992e-07	0.000355936	-1.5433000000000027e-05	1.26690436096e-07	2.381774890000008e-10	0.0005505859999999999	-0.00019720799999999982	3.0314494339599985e-07	3.8890995263999936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36585.55078125	287.25	1338502525.9674225	82512.5625	21857.142578125	12.41796875	477734681.6804848	154.20594787597656	23141.560546875	-36.806640625	1354.7287940979006	535531824.5446816	1.817135	31.881285	0.14824055349999998	0.1685791338	0.1392345467	-0.1108923674	-0.09248473369999999	0.2339298114	-0.0765494324	0.0663019227	0.0633520912	-0.009061890999999999	-0.1144418249	0.09323235619999999	-0.0717000305	-0.040941284700000004	-0.061119843099999994	-0.1083099663	-0.0043229542	0.10549549859999999	0.1114718964	-0.105877908	-0.0928618949	-0.0790731435	0.05176899099999999	-0.0747160088	0.0732610277	-0.0759527404	-0.1007179912	-0.08673689949999999	0.0434632991	0.017745256100000002	-0.0066029020999999995	-0.1483365019	-0.0317176276	0.0986490454	-0.0493447031	-0.0768950727	0.1011284251	-0.1551843081	-0.0503153575	0.10888860439999999	0.10983516550000001	0.12394988550000001	-0.0152518503	0.11431585960000001	0.0716939592	0.0611268369	-0.0792139914	0.19113245510000001	0.127497682	0.006387817	-0.0958139628	0.0313761408	0.104057408	0.0914091565	0.0784029383	0.209799276	0.0324600277	0.1179008797	0.0195689436	0.0074164178	0.0475257988	-0.009147279599999999	-0.10085842560000001	0.18803229170000002	0.010891575	-0.0582178474	-0.013551515	-0.000801243	0.0388767666	-0.0067229179	-0.1120092575	-0.1156292924	-0.0937020565	-0.1764612008	-0.07842259509999999	0.0793910867	-0.06951767889999999	0.0163000996	-0.0849175311	0.0864506333	-0.0019830905	-0.1808279807	-0.2036713011	-0.0088357969	0.11891179	0.0516912401	0.0672757449	0.008620063399999999	-0.0616714267	-0.1820989678	0.0909647282	0.1019328557	0.0725585254	-0.0368749638	-0.1113211237	-0.024612023700000003	-0.0828523844	0.0735495625	0.1213126213	0.12010478890000001	0.1181006348	-3.53635e-05	-1.00085e-05	1.0017007225000002e-10	1.25057713225e-09	-0.012068700000000005	-0.013718510000000005	0.00014565351969000014	0.00018819751662010013	-0.0191544	0.0524915	0.0003668910393600001	0.0027553575722499995	0.0038176	-0.0007862499999999996	1.457406976e-05	6.181890624999993e-07	-0.0	-0.000355936	0.0	1.26690436096e-07	5.23613e-05	-0.0004982246999999999	2.7417057376899998e-09	2.4822785169008995e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36197.4140625	-388.13671875	1310252784.8120728	150650.1124420166	21819.888671875	-37.25390625	476107541.65301895	1387.853530883789	23088.548828125	-53.01171875	2810.2423248291016	533081086.9887123	1.704623	29.907276	0.12214574379999996	-0.1341723477	0.09037380699999999	0.0867157892	0.1352007973	0.0048756534	-0.0083262696	0.0178886281	-0.0104316999	-0.0829110576	-0.0249535239	-0.006493599300000001	-0.29178717239999996	0.0488914459	0.0123450096	-0.1190932985	-0.08040040379999999	-0.0324373305	0.155514594	0.16860091079999998	0.005969633	-0.0097356062	0.06985332650000001	0.18312861149999998	-0.0835301151	0.1941213441	-0.058603246399999996	0.0658627985	-0.03613812	-0.07141352200000001	-0.078899581	0.0035117190000000004	-0.0378020198	0.082155197	0.1314225427	0.01209673	0.0210513661	-0.0125373224	0.048722981799999995	0.0854248514	0.1168942701	-0.0326023004	0.1480118762	-0.013827518300000001	-0.0700247759	-0.0206998078	-0.2064350552	-0.1212218843	0.0954896042	-0.0255328008	0.056230612	-0.0506736824	-0.0531791179	0.0456600446	-0.1033098661	0.0619918768	0.0145349876	-0.0232519279	0.0907317976	-0.0015744605	0.046218030199999996	0.0814333139	-0.11017552609999999	-0.1316456997	0.046470529000000003	-0.20262884820000002	-0.0833442943	-0.0766377947	0.0160894438	-0.1327823331	0.13069014269999998	0.0517078062	-0.06055812400000001	0.0534819107	0.05323139599999999	0.1446905397	0.021992030200000002	0.0997856767	0.113197798	-0.0334999607	0.0868859725	-0.08854683210000001	-0.0135278679	-0.16694481619999998	0.07131317570000001	0.1049268983	-0.0731511284	-0.0463799029	-0.035785702999999995	-0.1697844959	0.1640895492	-0.11014567859999999	-0.16813532379999999	0.129297737	-0.0786724046	0.07317234980000001	-0.0606198617	-0.0437492247	0.12104935019999999	0.11905633460000001	0.11575891279999999	-2.28397e-05	1.2523800000000005e-05	1.5684556644000008e-10	5.216518960899998e-10	-0.07769679999999997	-0.06562809999999998	0.006036792730239995	0.004307047509609995	-0.0476403	-0.028485900000000005	0.0022695981840900005	0.0008114464988100001	0.00346704	-0.0003505600000000002	1.2020366361599996e-05	1.2289231360000017e-07	-0.000189713	-0.000189713	3.5991022369e-08	3.5991022369e-08	7.24727e-05	2.0111400000000002e-05	5.25229224529e-09	4.0446840995999987e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36347.2421875	149.828125	1321122014.6367798	22448.467041015625	21829.85546875	9.966796875	476542589.78651434	99.33703994750977	23149.201171875	60.65234375	3678.706802368164	535885514.8959389	1.280162	22.460196	0.15295872819999998	-0.0390625595	-0.12059731480000001	0.0076919474	-0.0186660682	-0.0670052272	0.1434501042	0.032578161	0.0027177323999999997	-0.0606894632	-0.048094058200000005	-0.013410606399999999	-0.1832244157	0.0349818456	0.16708419789999998	-0.1404828094	0.0633950393	-0.0011560438	0.1095517366	-0.1006823723	-0.0868939891	-0.0886385376	-0.0260236433	-0.0113487298	0.1182821436	0.016386894	-0.030533232799999997	0.1890450109	0.0568243249	-0.018082008400000002	0.1481149766	0.0693566021	0.022194425099999998	-0.048686756100000006	-0.0415099711	0.1101661163	0.025077226600000002	0.0268238719	-0.0656309756	-0.085196065	0.0642653077	0.011269319	-0.1108427257	0.0101550411	0.10775829199999999	0.009432020400000001	0.018006371	-0.04860001519999999	-0.1198091391	-0.0413178732	-0.016121928400000003	-0.023273983199999997	0.0791323424	0.0901392284	0.0487103775	-0.015776970300000002	0.1725569516	-0.0155373807	0.1506567113	-0.1070503832	0.1656896677	0.0225231129	0.0200109505	-0.1429282583	0.0140706172	-0.035084680099999994	-0.0699626475	0.0185482456	0.07627699269999999	0.0729213876	-0.1736189741	-0.0300953456	0.0217866142	0.023772663399999998	0.0636815683	-0.04936773269999999	0.0261393971	-0.0609766602	0.1097025157	-0.07125181530000001	-0.0259715502	0.010851178000000001	0.0204882085	0.0328473585	-0.0211366449	-0.0182415972	-0.1008655433	0.0312058895	-0.0413480322	0.0043221233	0.1336346145	-0.0166183742	0.0517085283	-0.0436113325	-0.017331619	0.1499248234	0.0085747266	0.0721787383	0.1207205288	0.11775003070000001	0.11285322490000001	-4.97029e-05	-2.6863200000000007e-05	7.216315142400003e-10	2.4703782684100007e-09	0.0163377	0.09403449999999997	0.00026692044128999996	0.008842487190249994	-0.0175016	0.030138700000000008	0.00030630600256	0.0009083412376900004	0.00312109	-0.0003459499999999998	9.7412027881e-06	1.1968140249999987e-07	-0.000260696	-7.098300000000001e-05	6.796240441599999e-08	5.038586288999999e-09	0.000230713	0.00015824029999999994	5.3228488368999986e-08	2.503999254408999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36391.078125	43.8359375	1324310567.0998535	1921.5894165039065	21809.984375	-19.87109375	475675418.43774414	394.86036682128906	23140.248046875	-8.953125	80.158447265625	535471079.6709023	1.506508	26.4314	0.0602645014	0.0222926827	0.12270080929999999	-0.11917438949999999	0.0314099709	0.104264731	-0.06497944110000001	0.0426104963	0.0119501221	0.047302471900000004	0.030416487000000002	0.0714328594	-0.0786686533	0.06147187940000001	-0.0348635279	-0.0647652641	0.1240594708	-0.0036114525	0.0016683647000000001	0.0163694911	-0.0535964213	-0.19282054640000001	-0.0317499647	0.035276635099999995	0.1792539698	-0.0969908987	0.0580892494	0.0470229403	-0.1496340228	0.1103479776	0.06609798509999999	0.0626507287	-0.006267738199999999	-0.0716659063	-0.0903543415	0.1107683888	-0.0309787825	-0.0329908721	0.0301498186	-0.10577296609999999	-0.1346460414	0.0533878949	0.1429067341	-0.0601707518	-0.0291121815	0.0509723157	0.0079987736	0.0331331214	0.1265904524	0.0271485504	-0.0731987422	0.0878385045	-0.0112633752	0.0286107748	-0.037448170499999996	0.0386148223	-0.0382983663	0.024316661899999998	0.1318821435	0.012482509199999998	0.0139973002	0.11859242390000001	-0.09896682849999999	-0.0147868779	0.06017281190000001	0.005363020699999999	-0.0141544205	0.0640342757	-0.0151370179	0.1344988273	-0.029869557	0.0587889111	-0.039005181	-0.0521030123	-0.0771287368	0.0083454901	0.12157501	-0.0547956908	0.1416514724	-0.027846140699999997	0.0297479723	-0.1133647127	0.0007614030999999999	0.1089176779	-0.031583537599999996	0.0478731013	-0.0052245916	0.0443651193	-0.0143792333	0.19880916170000001	-0.0316949697	0.0330500921	-0.0358327939	-0.0328232984	-0.0013624716	-0.0629612705	-0.052898142800000006	0.033524913999999996	0.120326335	0.1161887065	0.1093977275	-4.97015e-05	1.4000000000030698e-09	1.9600000000085954e-18	2.47023910225e-09	-0.0171255	-0.03346319999999999	0.00029328275024999994	0.00111978575424	-0.0339734	-0.016471799999999998	0.00115419190756	0.0002713201952400001	0.0029145	-0.00020659	8.494310249999999e-06	4.26794281e-08	-0.000260696	0.0	6.796240441599999e-08	0.0	0.000230713	0.0	5.3228488368999986e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36421.92578125	30.84765625	1326556677.6148837	951.5778961181641	21811.267578125	1.283203125	475731393.3645668	1.6466102600097656	23120.7109375	-19.537109375	381.6986427307129	534567274.2554321	1.162669	20.398808	0.1009104341	0.09974041939999999	-0.06848974969999999	0.0547366025	-0.088115595	0.020928681100000002	0.007457405699999998	-0.0493515542	0.0310476447	0.0143675974	-0.0752863553	0.2222206744	0.0915701241	-0.054685350199999996	0.0906884815	-0.0866936173	-0.0184857296	-0.0418839133	-0.1099894799	0.0542373424	-0.1693253163	-0.1003164084	-0.015270322900000001	-0.0775364265	0.1364647867	0.1083121012	0.06621360379999999	0.10495556980000001	-0.0708943654	0.07251298610000001	-0.1321855378	0.0069081271	0.04179315	-0.2194537189	0.010994990500000001	-0.0602748967	0.0311668049	0.0835916683	0.1054218678	0.1468670994	0.0310943421	-0.050843842400000006	0.0802994401	0.058476504900000004	0.0219966615	0.0376626768	0.0381898963	0.1019369341	-0.045210090700000004	0.024323530899999998	0.0688034025	-0.0733987083	-0.0009108531	0.09860121919999999	0.0442545018	0.0104986224	0.0304479275	0.071018735	0.0754181698	0.0565979673	0.1268974349	0.1190131531	0.036851839	0.060810345599999996	-0.0333131823	-0.024424481499999998	-0.0882317633	0.1289242094	-0.099481982	0.0515795049	-0.07630656150000001	-0.0016896179000000001	-0.0201226218	-0.042244747699999995	-0.0383008722	-0.08439429289999999	0.20723044	0.0624591644	0.0156232399	-0.1128315983	-0.06358845440000001	-0.0322575912	0.1375635515	0.20381570699999998	-0.12185568599999999	0.0948547498	0.0792055145	0.07493081559999999	-0.0666371011	-0.0797785658	-0.028248127	-0.1670348481	0.1466800656	0.0204217882	0.1071885548	0.023403773500000002	0.00374613	0.0264785893	0.1198669825	0.1143757435	0.10540925529999999	-5.47956e-05	-5.0941000000000035e-06	2.594985481000003e-11	3.00255777936e-09	0.0163576	0.033483099999999995	0.00026757107776	0.00112111798561	0.00528179	0.03925519	2.78973056041e-05	0.0015409699419361002	0.0029145	0.0	8.494310249999999e-06	0.0	-0.000824037	-0.000563341	6.790369773689999e-07	3.17353082281e-07	0.000230713	0.0	5.3228488368999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36246.87890625	-175.046875	1313836230.4443512	30641.408447265625	21772.11328125	-39.154296875	474024916.7315826	1533.0589637756348	23159.1015625	38.390625	1473.840087890625	536343985.18218994	1.7480099999999998	30.668491	0.028883346900000006	-0.1337660441	-0.1293947296	0.0140912911	0.0507219574	-0.1784457962	0.1133793328	0.0924268005	-0.007966159300000001	0.1181955266	-0.1551761333	0.113279185	0.06239014530000001	-0.1232522829	-0.053566268099999995	-0.1450333407	-0.1431904676	0.0325535766	-0.0733891154	-0.0768919659	0.3339800106	-0.1309754944	-0.1462584234	-0.0715497341	0.1316909893	-0.1234006491	0.0487221651	-0.0163680512	0.023318329199999998	0.0434628699	-0.11639556470000001	-0.1798104515	0.0343579523	0.0723764905	0.1075940562	0.1737168326	0.095123775	0.0062186095	-0.0292858565	0.10460257070000001	-0.1355217189	-0.1863343037	-0.0635562545	0.0495279643	-0.051130320800000004	-0.0255654892	-0.0577666502	-0.155863914	-0.1206953551	0.0265980764	0.011917283600000002	0.14022643710000002	0.0133440288	0.0029150778999999997	-0.027469883100000002	-0.10758653189999999	0.0089629316	0.1590983012	-0.0505003465	0.0191066833	0.135187429	-0.024277867400000003	0.0419188186	0.2350376114	-0.09959229300000001	0.1202042976	0.18336560600000001	0.0619934984	0.0694226554	-0.0018017501	0.0209273704	-0.0956104898	0.1349379939	0.0116218604	0.0591587171	-0.0165469484	0.0115399366	0.0883008758	0.2006970655	0.0605191371	-0.0186017899	0.0066425224	-0.0321369178	-0.10030974529999999	-0.0350162617	0.28784087280000004	0.0308596342	-0.0607174429	0.0447147403	0.051214784000000006	0.05698617650000001	0.07737786349999999	-0.1219334351	-0.0123182521	0.0865265221	0.09337783449999999	-0.1464976755	-0.1346925605	0.11934271980000001	0.112315068	0.1009072399	-5.43117e-05	4.838999999999973e-07	2.341592099999973e-13	2.9497607568900003e-09	-0.00125106	-0.017608659999999998	1.5651511236e-06	0.00031006490699559986	0.000354037	-0.004927753	1.2534219736900002e-07	2.4282749629009e-05	0.00298801	7.351000000000016e-05	8.928203760100001e-06	5.403720100000022e-09	-0.000770618	5.341899999999997e-05	5.93852101924e-07	2.853589560999997e-09	0.000230713	0.0	5.3228488368999986e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36220.109375	-26.76953125	1311896323.1369631	716.6078033447266	21797.681640625	25.568359375	475138924.90604025	653.7410011291504	23258.439453125	99.337890625	9868.016513824465	540955005.7946815	1.339702	23.50482	0.09279104390000001	-0.0789805424	-0.1503374998	-0.0917148116	0.0546828544	-0.1393419919	0.1130415242	-0.0244116519	0.0158820257	0.0958199331	-0.1166178073	-0.1363657217	0.179524419	0.055433566600000005	0.12156267779999999	0.029123534700000002	0.0136103326	0.12363404900000001	0.015590551299999996	0.042769228799999996	-0.0164967783	0.0500179885	0.0761438329	0.0270726412	-0.0086467134	0.1438253662	0.1005675133	-0.1029525992	-0.0068780042	0.1289087376	0.12378070669999999	0.030073664	-0.0300120149	-0.0681632789	-0.0340655616	0.047868939299999996	-0.0022431353	0.1284540717	-0.0505448229	0.1110851378	-0.0102372413	-0.1140454725	-0.0759418575	-0.1192250115	0.0979184097	0.0193332403	-0.0941398583	-0.09946003699999999	-0.16266562199999998	0.0077587069	-0.1247097025	0.0822244883	0.0872841357	-0.09103726	-0.053158483099999994	-0.11213728070000001	-0.0294212764	0.0436870446	-0.1100643983	-0.0354552759	0.1534292374	-0.11601825869999999	0.1980421562	-0.10120644109999999	-0.053107965	-0.1002881198	-0.0253000517	0.06822488980000001	0.0815398923	0.1064764459	0.025050935899999998	0.08106397650000001	0.0653073396	-0.015790466399999998	0.0906960332	0.0766582185	0.060129218899999996	-0.1337222743	-0.16781458359999998	-0.1032217908	0.061990059800000004	0.12145842779999999	0.00036802199999999997	-0.08061176769999999	0.08549157269999999	-0.008629502800000001	-0.0077252263	-0.0111862031	-0.0118634046	0.027609315099999997	-0.0713756823	-0.1988667045	0.0643910041	0.0420514242	-0.001248962	-0.061132078799999996	-0.023687793399999997	-0.1496342323	0.11875383099999999	0.1100111431	0.0959136145	-5.89086e-05	-4.59689999999999e-06	2.1131489609999905e-11	3.470223153959999e-09	0.0236961	0.02494716	0.0005615051552099999	0.0006223607920655997	-0.0190831	-0.019437137	0.00036416470561	0.000377802294756769	0.00207329	-0.00091472	4.298531424100002e-06	8.367126783999998e-07	-0.000823941	-5.3322999999999984e-05	6.788787714810001e-07	2.843342328999997e-09	0.000230713	0.0	5.3228488368999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
