name	intensity-avg	volume
Left-wm-bankssts	97.5933	3680.8
Left-wm-caudalanteriorcingulate	105.0941	2759.3
Left-wm-caudalmiddlefrontal	96.51700000000001	6576.7
Left-wm-cuneus	92.6	3101.7
Left-wm-entorhinal	80.8765	808.3
Left-wm-fusiform	90.5675	5867.6
Left-wm-inferiorparietal	99.0265	10377.2
Left-wm-inferiortemporal	90.8395	6264.6
Left-wm-isthmuscingulate	99.6851	4312.1
Left-wm-lateraloccipital	92.6905	9717.4
Left-wm-lateralorbitofrontal	92.9269	7455.7
Left-wm-lingual	89.6644	5985.1
Left-wm-medialorbitofrontal	92.4475	3435.4
Left-wm-middletemporal	91.0471	5630.8
Left-wm-parahippocampal	89.286	1735.1
Left-wm-paracentral	96.5845	4623.5
Left-wm-parsopercularis	96.5514	3762.6
Left-wm-parsorbitalis	87.0777	1117.0
Left-wm-parstriangularis	96.7108	3110.6
Left-wm-pericalcarine	89.6989	3513.1
Left-wm-postcentral	94.5018	7482.4
Left-wm-posteriorcingulate	99.5636	5304.0
Left-wm-precentral	95.5629	12428.1
Left-wm-precuneus	98.6454	10527.3
Left-wm-rostralanteriorcingulate	100.2926	3143.3
Left-wm-rostralmiddlefrontal	96.8011	13136.3
Left-wm-superiorfrontal	95.3269	19531.4
Left-wm-superiorparietal	99.0709	14410.6
Left-wm-superiortemporal	93.4271	7097.3
Left-wm-supramarginal	98.824	9649.5
Left-wm-frontalpole	86.6613	239.4
Left-wm-temporalpole	80.7467	571.7
Left-wm-transversetemporal	99.2439	987.9
Left-wm-insula	93.9754	10736.4
Right-wm-bankssts	97.7965	3138.9
Right-wm-caudalanteriorcingulate	104.1821	2382.7
Right-wm-caudalmiddlefrontal	95.9417	4912.8
Right-wm-cuneus	94.2791	2928.3
Right-wm-entorhinal	81.783	893.7
Right-wm-fusiform	89.7475	5615.8
Right-wm-inferiorparietal	97.7631	11347.9
Right-wm-inferiortemporal	88.5252	5776.2
Right-wm-isthmuscingulate	99.8876	3593.0
Right-wm-lateraloccipital	94.5993	10402.9
Right-wm-lateralorbitofrontal	95.8102	7081.3
Right-wm-lingual	88.5399	5662.9
Right-wm-medialorbitofrontal	95.3204	4113.1
Right-wm-middletemporal	89.8508	7334.4
Right-wm-parahippocampal	86.7512	1672.1
Right-wm-paracentral	96.7789	5510.4
Right-wm-parsopercularis	97.4749	3755.3
Right-wm-parsorbitalis	89.3794	1210.4
Right-wm-parstriangularis	96.6534	3339.3
Right-wm-pericalcarine	86.7286	3133.2
Right-wm-postcentral	91.7218	7139.8
Right-wm-posteriorcingulate	100.1572	4103.9
Right-wm-precentral	94.0672	13061.4
Right-wm-precuneus	99.2356	11032.1
Right-wm-rostralanteriorcingulate	100.2814	1889.5
Right-wm-rostralmiddlefrontal	96.1975	14584.8
Right-wm-superiorfrontal	95.0955	19417.3
Right-wm-superiorparietal	98.8375	14038.5
Right-wm-superiortemporal	91.5495	7082.4
Right-wm-supramarginal	97.9697	9222.8
Right-wm-frontalpole	92.6198	361.2
Right-wm-temporalpole	80.5033	639.9
Right-wm-transversetemporal	96.2003	573.3
Right-wm-insula	91.9015	10892.6
Left-UnsegmentedWhiteMatter	99.3109	30545.7
Right-UnsegmentedWhiteMatter	99.4338	30403.5
