csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41
35713.8359375	n/a	n/a	1275478077.3706665	23031.369140625	n/a	n/a	530443964.4917336	24464.166015625	n/a	n/a	598495418.8400612	n/a	n/a	n/a	-0.0664571933	-0.0379609607	-0.0669907004	-0.012576240700000001	-0.0117779594	0.10085601640000001	-0.0051054396	0.0009688224000000001	-0.0490442249	0.0180115921	-0.0339798086	0.0186109098	0.0089252738	-0.1121573986	0.0286722412	-0.0168884492	0.026340634300000002	-0.0346867863	0.0659422531	-0.015057403799999999	0.0576450779	-0.0359922632	0.0428930849	-0.0110223719	0.14541783279999998	-0.014487455500000001	0.06873050019999999	-0.1409985421	0.014454715600000001	-0.10732405140000001	0.0822490659	-0.2630617395	0.0015854070999999999	-0.1379988557	0.08724782140000001	-0.007199348100000002	0.1560104074	-0.1749258767	-0.037745087999999996	-0.0528981207	0.1172614663	-0.061997865	0.0091894136	-0.014812143	0.0201631806	-0.08504983279999999	0.030443197	-0.0020844669	0.042104646399999994	-0.0482129314	0.017111829	-0.0119219294	0.0374222621	-0.050547436200000004	0.047770747300000006	-0.011316465900000001	0.0143459385	-0.0385063534	0.0881087968	-0.0074574411	-0.0463683601	-0.1470122089	0.08377884740000001	-0.09567130210000001	0.1053455909	-0.0633273346	0.0854669386	-0.0061030355	0.0347991194	-0.135846913	0.2473011463	-0.0193109906	0.0188400029	-0.1016070861	0.1007314643	-0.0021823419	-0.147779194	0.0820273824	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.017693900000000002	n/a	n/a	0.00031307409721000013	0.008673659999999998	n/a	n/a	7.523237779559998e-05	-0.142238	n/a	0.020231648644	n/a	-0.00183259	n/a	3.3583861081e-06	n/a	0.00286556	n/a	n/a	8.2114341136e-06	-0.0005234969999999999	n/a	n/a	2.74049109009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35681.36328125	-32.47265625	1054.473403930664	1273159685.6085358	23017.283203125	-14.0859375	198.41363525390625	529795326.05286026	24434.41796875	-29.748046875	884.9462928771973	597040781.4715729	0.986749	21.773174	0.08225477999999999	-0.08243838070000001	-0.0402897366	-0.059332000499999996	-0.0024631206	-0.027059754900000003	0.0510688437	-0.031149035099999996	0.0304225786	-0.0408229664	0.0375549331	-0.1115793734	0.0286817365	-0.0013081438	-0.12442406939999999	0.1077773967	-0.0163981845	-0.045231695499999995	-0.1281156866	0.1401233136	-0.0432969521	0.0517338028	0.0391799557	0.13719789699999999	0.055123531100000005	0.0963414424	-0.025574350899999997	-0.11035105640000001	0.019723830300000002	-0.034607602700000004	0.0083835184	-0.040070645	-0.10288939300000001	0.0045029124	-0.035225047	-0.10302804980000001	0.0572991975	0.0716562683	-0.0016954299	-0.0600239548	-0.0502074761	0.1490933707	0.0135055267	0.056861799299999995	-0.0032851015999999997	-0.0176923624	-0.040973346800000005	0.0554800304	0.0272281379	0.029719281099999998	-0.06880679940000001	0.0853972745	-0.07269797110000001	7.81422e-05	-0.09920461039999999	0.1071027117	-0.0040583864	-0.0037903584000000003	-0.1304699421	0.0414989207	-0.0395149132	-0.029107563599999997	-0.10506288230000001	0.0715186978	0.1341624173	-0.0055600101	0.0741261934	0.1617214842	0.0040264452	-0.0210532246	-0.045956610700000004	0.0216786159	0.07586812	-0.1020836641	-0.0639967115	-0.0824045476	0.0183802571	-0.12914811269999998	-0.0423516626	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.00919106	0.008502840000000003	7.229828806560005e-05	8.447558392359999e-05	0.0261145	0.01744084	0.0003041828999056	0.0006819671102499999	-0.14218699999999998	5.100000000002325e-05	0.020217142968999995	2.6010000000023715e-09	-0.00165119	0.0001814	2.7264284161000003e-06	3.2905959999999984e-08	0.00222592	-0.0006396399999999999	4.091393295999999e-07	4.9547198464000015e-06	-0.000219335	0.000304162	9.251452224399998e-08	4.8107842225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35554.59375	-126.76953125	16070.514053344728	1264129136.727539	23008.794921875	-8.48828125	72.05091857910156	529404643.7569008	24378.505859375	-55.912109375	3126.163974761963	594311547.9355812	0.775012	17.101067999999998	0.09300590000000004	-0.0174145295	0.004745258400000001	-0.0115152949	-0.0013619467000000002	-0.0046711591	0.0329784421	-0.0292882155	0.0667669457	-0.025677892	0.0303635781	-0.0696561481	0.0401573766	-0.0553418128	-0.1010598708	0.0189378483	0.0283887916	0.0077977514000000005	-0.0226477671	0.06822053230000001	-0.0006991172	0.014241505900000001	0.055390412300000004	0.0769690839	-0.0248472896	0.0674709791	0.0228051505	-0.0878010359	0.07192160809999999	0.1068829669	-0.0405632592	-0.1038935677	0.0262982534	0.10994949130000001	0.0247085623	0.0386597835	0.0507930708	0.0084720366	0.1983414029	-0.0067932860999999995	0.0075260586	0.0885786576	0.0573640738	0.0761775552	0.0067671059	0.009131589300000001	-0.0256715584	0.0564917645	0.0616875509	0.0386410206	-0.0448774583	0.05958360190000001	-0.041814639	-0.0006504789	-0.08972565910000001	-0.0139430052	-0.033073332999999996	0.000620639	-0.029230707999999998	-0.0182228696	0.0331345531	0.0338755031	-0.0981624862	0.0063204231999999996	0.0290348546	-0.0278820543	0.1555101276	0.0116041194	-0.0052173521	-0.0373379189	0.0099400683	-0.1124317153	0.0791297033	0.0736102325	-0.0618879491	-0.1798529225	-0.0043083169	-0.0215053467	-0.20534110449999998	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.00115626	0.008034799999999998	6.455801103999997e-05	1.3369371876000002e-06	0.0396533	0.013538800000000005	0.0001832991054400001	0.0015723842008900002	-0.100549	0.04163799999999998	0.010110101401	0.0017337230439999985	-0.00155252	9.867000000000014e-05	2.4103183504e-06	9.735768900000028e-09	0.00179685	-0.00042907000000000015	1.8410106490000007e-07	3.2286699225e-06	-0.000287481	-6.814599999999998e-05	4.643877315999996e-09	8.264532536099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35405.8984375	-148.6953125	22110.295959472656	1253577644.166565	22998.84375	-9.951171875	99.02582168579102	528946813.83691406	24336.8828125	-41.623046875	1732.4780311584473	592283865.0293579	1.269728	28.01725	0.13359379	0.031860218100000004	0.0377624407	-0.0674674684	-0.0250590829	0.015726196	0.0037504371999999998	-0.0475739505	0.0085486893	0.0125370572	0.0009035746000000001	0.0042728851	-0.0200913757	0.0654310512	0.030839267000000007	-0.0400376964	0.1072595055	0.0838604618	-0.018748884	0.0635583921	-0.043407531500000006	0.0180753473	-0.023678821699999998	0.0001100145	-0.0699639259	-0.0428935106	0.16671243300000002	-0.1592230205	0.1600877564	-0.06590050900000001	-0.043162581799999995	-0.1621961022	-0.009468870899999999	-0.0251497829	0.0326813294	-0.0731291957	0.0939597763	-0.0422199724	-0.0898772285	0.0281843702	0.0350278553	0.0219031736	-0.0142713349	-0.0630569964	-0.0228893633	0.0159279099	0.013346518600000001	0.0543539238	0.0096430852	-0.013659965	0.0019538426	-0.0005213859	0.0201084054	0.0313566543	0.033003439700000005	-0.042062298399999996	-0.12390638220000001	0.053277629699999995	-0.0477105256	0.047821963700000004	0.0054546439	-0.0555366054	-0.0002020288	-0.13564279	0.0753196164	-0.12381094	0.0765069423	0.1081400084	-0.044951944800000004	0.08786198070000001	0.2027592734	-0.09500426099999999	0.011584415700000001	0.0242345022	-0.0440072151	0.0083269475	-0.07121947990000001	-0.052098396	0.1072210361	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.00365015	-0.00249389	6.2194873321e-06	1.33235950225e-05	0.0929351	0.0532818	0.002838950211240001	0.008636932812009999	-0.0573126	0.0432364	0.00328473411876	0.0018693862849599998	-0.00126698	0.00028553999999999987	1.6052383204e-06	8.153309159999996e-08	0.00149667	-0.00030017999999999993	9.010803239999997e-08	2.2400210889e-06	-0.000181567	0.00010591399999999996	1.1217775395999987e-08	3.2966575489000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35226.546875	-179.3515625	32166.982971191406	1240909604.7365725	23076.759765625	77.916015625	6070.905490875244	532536841.28036886	24327.84765625	-9.03515625	81.63404846191406	591844171.5857086	1.509955	33.318005	0.206911	-0.1549723089	-0.0382461794	-0.153975125	0.0157239661	-0.0106320989	0.1268648925	-0.0037174583	-0.0938950231	0.1036525521	-0.0456996227	-0.0951081619	-0.14829754380000001	0.1637987734	0.0985766293	0.0347956702	-0.0397983626	0.0623832867	-0.0038133678	-0.0383147343	0.0080358023	0.11550934630000001	-0.0474089588	-0.0002685517	0.0355750208	-0.0911916159	0.08190069	-0.030407424199999998	-0.08543206130000001	0.046747080999999996	0.10406180849999999	-0.0012122832	-0.14282127619999999	0.010530901799999999	-0.026588877599999998	-0.08987881019999999	0.028913971299999997	-0.145149159	0.15075388609999998	-0.1414789126	-0.0489837052	0.0691651685	-0.1031385449	-0.2155744784	0.0015981801	0.031094263100000002	-0.11111200289999999	0.0165451611	-0.0771898885	-0.07874472639999999	0.0204141549	0.1367634532	0.1356430686	0.100818276	0.1391358267	0.08878337619999999	-0.0192098063	0.0173427543	0.050640610999999995	-0.0243999529	0.09901978939999999	-0.0452104082	0.013074436399999998	-0.1230124231	0.0911562793	0.06585897	-0.025410016299999998	-0.026765188999999998	0.1356145991	0.0619073849	-0.024697718599999998	-0.0149920247	0.13044191460000001	-0.09182707779999999	0.153110221	-0.0805263424	-0.19060824739999999	-0.039061118799999996	0.0980849543	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.00459393	-0.0009437800000000004	8.907206884000008e-07	2.1104192844900005e-05	0.0307263	-0.062208800000000015	0.003869934797440001	0.00094410551169	-0.13911400000000002	-0.08180140000000002	0.019352704996000003	0.006691469041960004	-0.000320041	0.0009469389999999999	1.0242624168099998e-07	8.966934697210001e-07	0.00157966	8.299000000000003e-05	6.887340100000002e-09	2.4953257156000003e-06	2.76444e-05	0.00020921140000000005	4.3769409889960016e-08	7.6421285136e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35885.59765625	659.05078125	434347.9322662353	1287776119.1462555	23086.619140625	9.859375	97.207275390625	532991983.3442727	24497.154296875	169.306640625	28664.7385597229	600110568.6449013	1.931525	42.620174	0.31666975	0.0850196168	-0.0236822778	0.007636931	-0.024375561	0.09219085490000001	0.048750967	0.0726647396	0.021485220899999997	-0.06700987809999999	0.0383472318	-0.012109886499999998	0.060195773099999995	0.040028705	-0.025961502	0.0996118792	-0.0104128839	-0.0201094487	0.11475758789999999	0.0644592202	0.0098599947	0.07914982150000001	-0.0037203082	-0.0215784123	-0.0559036879	-0.0835167483	0.1899165756	-0.1541536852	-0.0024791662	-0.0886984447	-0.23165943420000001	0.075830189	0.066075355	-0.0070985471	0.0357805462	0.0153055998	-0.1145635723	-0.0642763639	-0.1545222607	0.1140796975	-0.0334880307	0.0511452596	-0.0726124224	0.09226412960000001	-0.027000978399999997	0.0952867066	-0.0429900943	-0.0554429649	0.025773420800000002	0.0368855768	-0.041307979	0.0136918363	-0.0633009326	-0.0353197461	-0.0096874609	0.0512035025	0.0265957723	-0.0498881021	0.0216909547	0.020860661399999997	0.007610685600000002	-0.0628231033	-0.0673354451	-0.0942549632	0.08773709380000001	-0.1873720088	-0.0924793135	0.0184826294	-0.10018269140000001	0.1265188847	0.0185706053	0.0464124897	-0.0940287445	0.2112718341	0.0318888228	0.2410810108	-0.0349039581	-0.0347916346	-0.0601606335	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.00517211	-0.0005781799999999992	3.3429211239999924e-07	2.67507218521e-05	-0.00925465	-0.03998095	0.0015984763629025	8.56485466225e-05	0.0321731	0.17128710000000005	0.0010351083636099998	0.029339270626410008	0.000823154	0.001143195	6.77582507716e-07	1.306894808025e-06	0.0007678810000000001	-0.000811779	6.58985144841e-07	5.896412301610001e-07	-0.000113852	-0.00014149640000000002	2.0021231212960006e-08	1.2962277904000002e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35512.9140625	-372.68359375	138893.06105041507	1261167065.2105105	23057.345703125	-29.2734375	856.9341430664062	531641190.8734169	24437.173828125	-59.98046875	3597.6566314697266	597175464.7059975	0.974552	21.504038	0.18477332	0.0519448166	-0.06268354200000001	0.0132272425	-0.0123659854	0.0626561628	0.0254583517	0.057670016	-0.0007026308	-0.0439534066	-0.023416923500000002	-0.060541349400000014	0.0575464919	-0.059164649699999995	-0.0271583674	-0.0340439291	-0.0180347917	-0.0533304263	0.0640273462	-0.065089389	0.0082056773	0.0024372448	-0.0156537886	-0.0196964001	0.050286203099999996	0.0009210484	0.0241093554	0.09643035289999999	-0.028083791400000002	-0.09030305039999999	-0.0072128589	0.0894789755	0.0641791935	-0.0348532643	-0.0180505833	0.0688580104	-0.042239596399999996	0.0387788387	-0.08453420699999999	0.051415297900000004	-0.055675834900000006	0.0131899279	0.0193604093	0.0466994221	-0.0203709551	0.0712065547	-0.0128840675	-0.0568344331	-0.0025275317	0.0628215246	-0.0062046148	0.060062377800000004	-0.0536322167	-0.0200557592	-0.0504074091	-0.0660074477	0.0623893005	-0.0348879946	0.0711591057	0.0384119115	0.0295891593	0.0201732037	0.0472146289	0.0324487434	0.0088038562	-0.0041409266	-0.1027927341	-0.0310818562	-0.0652784468	-0.0203545574	0.0145784913	0.08182328400000001	-0.0563809236	0.0363131552	0.0337092354	0.069340473	0.0447913321	-0.0066125476	-0.0021364153	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.00150246	0.00667457	4.45498846849e-05	2.2573860516e-06	0.123094	0.13234865	0.017516165156822503	0.015152132836000002	0.028603700000000006	-0.003569399999999993	0.0008181716536900003	1.2740616359999953e-05	0.000207853	-0.000615301	4.3202869608999994e-08	3.785953206009999e-07	0.000539568	-0.0002283130000000001	5.212682596900003e-08	2.9113362662399997e-07	-0.000113852	0.0	0.0	1.2962277904000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35421.91015625	-91.00390625	8281.710952758789	1254711719.1174471	22993.251953125	-64.09375	4108.0087890625	528689635.3798866	24375.19921875	-61.974609375	3840.852207183838	594150336.9537506	0.812994	17.939157	0.057877129999999985	0.0600431834	-0.022542323599999997	-0.0156277453	-0.0276214852	0.0333569437	-0.0267185229	0.0132586975	0.0302540058	-0.0023002352	-0.0207672283	0.0351220864	-0.0018785045000000002	-0.0415517365	-0.029822809199999998	-0.0176867657	0.0046270265	-0.1072039915	0.1027303835	-0.0726865593	-0.027462397200000002	-0.0299874821	0.0430939028	-0.066250207	-0.11972615269999999	-0.0166755401	-0.060098151900000014	0.12712256859999999	-0.05584449	-0.0655751937	-0.0650400646	-0.0678950837	-0.0682042212	-0.0203563147	0.0010205243	0.0299145754	-0.0297798168	0.09189931550000001	-0.031384132599999996	0.0503979443	-0.0331743464	-0.0011811749	0.0035334109	0.0196798179	-0.0252830762	0.0191855963	0.0415557008	-0.012204275300000001	0.0278720892	0.0021578417	0.0051255753	-0.0362429051	0.0156966324	0.0034329981	-0.0809264088	-0.0560181168	0.0520252347	-0.0687290293	0.0683754974	0.07484931	0.0348920794	0.0088700097	0.0633665726	-0.013574210900000001	-0.19443699329999997	-0.0159207214	-0.080627098	0.0278316969	0.0333647936	-0.013536806200000001	-0.060802133700000004	-0.014460871799999999	0.012962553	0.0413586984	-0.0574685445	0.0137820826	0.0176002427	-0.116073946	0.0477535937	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.00189812	-0.0034005800000000003	1.1563944336400002e-05	3.602859534400001e-06	0.0928038	-0.030290200000000007	0.0009174962160400002	0.008612545294440001	0.0322488	0.0036450999999999983	0.00103998510144	1.3286754009999988e-05	0.000358234	0.00015038100000000002	1.2833159875600002e-07	2.2614445161000005e-08	0.000800012	0.00026044400000000003	6.783107713599999e-08	6.400192001439999e-07	-0.000113852	0.0	0.0	1.2962277904000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35554.55078125	132.640625	17593.535400390625	1264126081.256485	22995.45703125	2.205078125	4.8623695373535165	528791044.07606506	24404.630859375	29.431640625	866.2214698791504	595586007.3823586	0.84373	18.61738	0.121500745	-0.0017135467	-0.053341161	-0.035590693199999995	-0.0144823274	0.0010610933	-0.009824849	0.0031626527	0.0046944523	0.0343625104	-0.026604910699999998	0.012750218600000002	0.0375687218	0.033512278199999995	0.0300337356	0.017231381299999998	0.0351861342	-0.10670486380000001	0.023575894	0.0110855414	-0.0232296592	-0.0134309538	0.0916065195	0.0006387817	-0.029757235299999997	-0.0110337992	-0.0576542501	0.10387870869999999	-0.006381933100000001	0.0316182445	-0.029758001699999998	-0.0648275285	0.0471541241	0.0734703187	0.093630555	-0.0687508466	0.0094799263	-0.0012568271000000001	-0.0583811771	0.0088975432	-0.052684674199999997	0.0486324731	-0.0133194355	0.054353962199999994	-0.0185422796	-0.0027420262	0.014604670600000001	-0.0029280765	-0.0056912722999999995	-0.0305067637	0.045546190800000004	-0.015346865500000001	-0.0328644493	0.032528424199999996	0.024996494100000002	0.016330356299999998	0.0056901443999999995	-0.0972819878	0.004911626	0.014400783	0.0027444903	0.0486992109	-0.0163565605	-0.0427491948	-0.1288175311	-0.0064748738	-0.0111560624	0.029815295699999998	-0.0427964392	-0.012500426200000001	0.0489448817	-0.1906921958	0.0325975685	0.016288197	0.0392681766	0.0403962077	0.095039932	0.06303864990000001	-0.0004067497	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.00287357	-0.00097545	9.515027025000002e-07	8.2574045449e-06	0.045697	-0.0471068	0.00221905060624	0.0020882158090000003	-0.011376700000000002	-0.043625500000000005	0.00012942930289000005	0.0019031842502500004	-6.542579999999999e-05	-0.0004236598	4.280535305639999e-09	1.7948762613604e-07	0.000800012	0.0	0.0	6.400192001439999e-07	5.834810000000001e-05	0.00017220010000000002	2.9652874440010005e-08	3.40450077361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35539.375	-15.17578125	230.3043365478516	1263047175.390625	22979.107421875	-16.349609375	267.3097267150879	528039377.9060707	24335.60546875	-69.025390625	4764.504550933838	592221693.5306549	0.9454	20.860771	0.09606905	0.0481087193	-0.0253168155	-0.0270755871	-0.0333680419	0.0183594885	-0.0846768448	-0.0018953429999999999	-0.0419950363	0.0602574917	-0.033715555099999996	0.037880586200000003	0.0484530571	0.0326785568	0.0336681093	-0.0910096548	0.0295196059	0.0715159247	-0.0046931368	0.0370871885	0.0638468509	-0.0750190355	0.0659333625	0.0114237481	0.0652665239	0.072986679	-0.1682234386	-0.046018511799999995	0.0456165903	-0.0873065539	-0.10819315609999999	0.06094982860000001	0.0465244405	0.0177757535	-0.020677482	0.039547415600000003	0.0572949837	-0.1628476951	0.0863053137	0.0490385618	-0.0024795193	0.045358559900000005	0.0830895874	0.0368059817	-0.0299609151	-0.021194412200000002	0.0899870717	-0.0273376129	-0.0313605342	-0.035071822999999995	0.074888821	-0.0476726822	-0.0375754726	0.0207483582	0.0943460008	-0.0635165424	-0.0370189352	0.0691741907	0.0190686063	-0.0912081773	-0.025652957599999998	0.0656213408	0.044023567199999995	0.1490073173	0.0166242624	-0.0555179758	-0.033772073199999995	-0.060896340300000004	-0.0941841555	-0.0866419234	-0.050472400300000005	-0.080928297	0.0720489607	0.087190506	0.015561168500000003	-0.014178628300000001	-0.1459911548	0.0953333605	-0.006844054699999999	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.00337624	-0.0005026699999999998	2.526771288999998e-07	1.13989965376e-05	0.0966311	0.0509341	0.0025942825428099995	0.009337569487209998	0.0197811	0.031157799999999996	0.00039129191720999995	0.0009708085008400001	7.47772e-05	0.000140203	5.591629639840001e-09	1.9656881209e-08	0.000698662	-0.00010135000000000004	1.027182250000001e-08	4.88128590244e-07	3.04115e-05	-2.7936600000000006e-05	7.804536195600001e-10	9.2485933225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
