csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
36810.1484375	n/a	n/a	1354987027.9907837	23377.95703125	n/a	n/a	546528874.9549713	24873.59375	n/a	n/a	618695666.0400392	n/a	n/a	n/a	-0.07344756150000001	-0.0190833014	0.0150619581	-0.002275694	0.1015324592	-0.045045038499999995	0.049165765300000004	-0.0037768136999999998	0.0326344895	-0.029311011	-0.2028224349	0.0637565601	-0.0830006531	0.1034962893	-0.0261171818	0.0071875612	-0.057603685	0.132436848	-0.0832428503	0.0662198827	-0.04157801	0.0432578625	-0.025655274	0.0411672968	-0.054618021600000004	0.0299337436	-0.1496763464	0.07032162759999999	-0.10086434080000001	0.049493939400000006	-0.0536188603	-0.0917181976	0.130185865	-0.1386174352	-0.0185259775	-0.09699077460000001	0.09221194490000001	-0.0610071377	0.0657954719	-0.0023737429999999998	0.0114047452	-0.1462045825	-0.0031651046999999996	0.1038091539	-0.0497694135	0.022349775899999997	-0.025833071099999997	0.026284158399999997	-0.0481847709	0.2031340285	-0.0974495203	0.0651236486	-0.0622549517	-0.0348213057	0.0933830826	-0.1018090667	0.047008348	-0.1259553751	0.048826879299999994	-0.088383192	0.0332006615	-0.0292801323	0.045416573499999995	-0.0376906699	0.1175452026	-0.0275861229	0.014845833700000003	-0.1035551325	0.096739059	-0.1415547201	-0.0410306582	-0.0477725757	0.2458270875	-0.10462091220000001	-0.15133005730000001	0.09146252220000001	0.1217078847	0.1216831682	0.1216419777	1.27249e-05	n/a	n/a	1.6192308001e-10	-0.000127473	n/a	n/a	1.6249365728999997e-08	-0.0163055	n/a	0.00026586933025	n/a	0.0031955	n/a	1.021122025e-05	n/a	-9.92443e-05	n/a	n/a	9.849431082490002e-09	-0.000204089	n/a	n/a	4.1652319921000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36451.2265625	-358.921875	128824.91235351562	1328691917.9107056	23345.126953125	-32.830078125	1077.8140296936037	544994952.4575233	24713.62109375	-159.97265625	25591.250747680664	610763067.5654451	1.428332	28.193033000000003	0.038081644841	0.0763047384	-0.0547003228	0.1423609858	-0.0039782256	0.026554626	-0.1077249375	-0.0489034841	0.0421136733	0.047670644500000005	-0.08097832370000001	-0.1534144592	-0.0044532501	-0.1649511301	0.17728132010000006	-0.0675259899	0.031048913100000002	0.022954931	-0.0126284675	-2.372010000000001e-05	-0.047834471399999995	0.0827393402	-0.1026260104	-0.0798882828	-0.0526311932	0.0388668523	-0.0058476126000000005	0.0220591012	0.0178500545	-0.09481102460000004	0.0884208801	0.09564156759999999	0.0509830057	-0.0102078249	-0.061256006399999986	-0.2052291329	-0.006543228000000001	-0.1734433871	0.1081469653	0.0901822187	-0.1097721575	0.0318724408	-0.1141928159	-0.0085149365	0.037094029900000006	0.0373988204	0.1055200822	-0.07970679929999999	0.0650738315	-0.008117678599999999	0.1597356874	0.0040333125	0.1251926169	-0.1424047665	-0.112694529	0.0120131228	0.0412083136	-0.0458511297	-0.0008336146000000001	-0.0987535519	0.0455981521	-0.0408698733	0.0903639069	0.0693455997	-0.0147901134	-0.0729573082	0.16102322789999998	0.0976815191	0.024999251299999997	-0.0794983421	-0.0319790233	0.0528830285	0.0637279603	-0.0290797769	-0.1307409084	0.0376725439	-0.0389159248	0.1216419777	0.12141962949999999	0.12104935019999999	5.76059e-07	-1.2148841e-05	1.4759433764328099e-10	3.31843971481e-13	-0.000115642	1.1830999999999987e-05	1.3997256099999975e-10	1.3373072164e-08	-0.0164245	-0.00011900000000000105	0.00026976420025000004	1.416100000000025e-08	0.0026421999999999995	-0.0005533000000000005	6.981220839999997e-06	3.0614089000000054e-07	-9.786e-05	1.3843000000000064e-06	1.9162864900000174e-12	9.5765796e-09	0.0	0.000204089	4.1652319921000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36258.046875	-193.1796875	37318.391662597656	1314645963.1896973	23325.919921875	-19.20703125	368.91004943847656	544098540.201725	24743.259765625	29.638671875	878.450870513916	612228903.8291969	1.504945	29.705261	0.078294674059	0.059860274299999995	0.0092337037	-0.0377314479	0.013711961299999999	0.0004241449	-0.057132994299999997	-0.1186659173	0.11208644720000001	0.0736373465	-0.0118181069	-0.0116892718	0.0368517653	-0.0374415629	0.1328071045	0.0235641187	0.010424596099999999	-0.059766467699999985	0.0276498536	0.036841447299999996	0.095867552	-0.1448538951	-0.17707830940000002	-0.0401813579	-0.0100541889	0.0849124102	-0.0125512769	0.1618712536	-0.0657325757	-0.0812178549	0.10557841009999999	0.049950155499999996	-0.0242090978	-0.100935237	-0.0215131102	-0.0075350905	0.0132994672	-0.09844366789999999	0.0662352253	-0.017258585700000002	0.047247185	0.0088239297	-0.0065545562	0.0090155951	0.0017357873999999998	0.13538521109999999	0.0635402649	-0.0834624684	0.0699915839	-0.027924782000000002	0.022303250499999996	-0.053964441200000005	0.0578968371	-0.1235424682	-0.051932278899999997	0.057517396799999995	-0.0028665818	-0.0292003679	0.0284557424	0.06843753940000001	0.0655349954	0.037392343	-0.08962413109999999	-0.1364110902	0.0028563913	-0.1173037397	-3.44882e-05	0.0552772572	-0.0142535856	-0.1712767587	-0.16769527310000001	-0.0731498703	0.1214117032	-0.0261050303	-0.0154894848	-0.0262115078	-0.0757766608	0.1215101995	0.120893123	0.1198669825	-0.00493609	-0.004936666059	2.4370671778082583e-05	2.43649844881e-05	-0.0217733	-0.021657658	0.000469054150044964	0.0004740765928899999	-0.0103495	0.0060750000000000005	0.00010711215025000002	3.690562500000001e-05	0.00194367	-0.0006985299999999995	3.7778530689e-06	4.879441608999993e-07	-0.000105645	-7.784999999999994e-06	6.060622499999989e-11	1.1160866025e-08	-0.000206192	-0.000206192	4.2515140863999995e-08	4.2515140863999995e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36443.9375	185.890625	34555.324462890625	1328160580.5039062	23333.15234375	7.232421875	52.30792617797852	544435998.2966461	24792.572265625	49.3125	2431.72265625	614671639.546238	1.1370559999999998	22.443707	0.048719340320100016	-0.0262431434	0.06883105469999999	-0.0611668224	0.011547718600000001	0.0027447379	0.0014026052	-0.079219243	0.0848454132	0.0518633059	0.0330132567	-0.0905204753	-0.0052979983	0.0373958311	0.1860135051	-0.0034903434	-0.07402837450000001	0.011475170600000001	0.0351913106	0.0314814672	-0.0402933059	0.0366456308	0.013780951000000001	-0.21552674170000002	-0.0280264642	0.0776285033	-0.15727675619999998	0.0506542498	0.24287817829999997	-0.0319233549	0.007078766800000001	0.10402855220000001	0.1026908369	0.0355180484	0.018375293799999998	0.18880172829999997	0.005444493000000001	0.0084996341	-0.019551506399999998	-0.0684136529	0.06679562650000001	-0.0167550618	-0.149931489	0.0024339693	0.0002699299	0.1000843366	0.024220245699999997	-0.0450159232	0.0433610406	-0.0818492684	0.0479095587	0.0043989592	-0.0009895858	-0.2383117116	-0.0049418762	-0.0067558839	-0.0757182623	-0.0048344304999999995	0.0022471123	-0.0402934658	-0.1362895659	0.0787337093	0.0022958596	0.1333266143	0.1484419336	-0.1362029613	0.0925979249	0.1527005216	-0.0145993719	0.0955220816	0.0511859446	-0.1685291623	-0.0309690037	-0.014807665800000001	0.0965146152	-0.1686376652	-0.055876017	0.1213126213	0.12010478890000001	0.1181006348	3.2010000000000006e-10	0.0049360903201	2.436498764818492e-05	1.0246401000000003e-19	-0.0412377	-0.0194644	0.00037886286735999984	0.0017005479012899994	-0.018919	-0.008569499999999997	0.000357928561	7.343633024999995e-05	0.00194052	-3.1499999999999415e-06	3.7656178704e-06	9.922499999999627e-12	-0.0	0.000105645	1.1160866025e-08	0.0	0.0	0.000206192	4.2515140863999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36374.34765625	-69.58984375	4842.746353149414	1323093167.41774	23357.498046875	24.345703125	592.7132606506348	545572715.0097693	24844.83203125	52.259765625	2731.083103179932	617265678.661026	1.404279	27.718271	0.2032654649799	-0.0253897233	-0.034584594100000005	-0.050031317	-0.09545236480000001	0.0340872084	-0.0505610997	-0.0979648603	0.0093908372	0.12009770560000001	0.1058812217	-0.152782105	-0.0475778265	0.0832958332	0.12497137720000001	-0.032703388199999996	0.17411816649999998	-0.1658929095	0.0255705567	0.048988111900000006	-0.1499207037	-0.08051291370000001	0.2000352154	0.070812483	-0.08839163050000001	0.0740801542	-0.0023604135999999998	0.1063448086	0.07334984580000001	-0.006640466899999999	-0.0443726413	0.0546344874	0.012720469299999999	0.0001834471	0.0403546316	0.1789302018	-0.016343056499999998	0.0136907496	-0.009874513	-0.0168849803	0.0689782546	-0.0874425442	-0.0300610017	-0.1011785462	0.0425038584	0.0795793274	0.0734960613	0.0547594042	0.0994160677	-0.1411829581	0.1229556016	0.0214198999	-0.0653225748	-0.1134354788	-0.0167851876	0.1899098653	0.0740862769	-0.08092544900000001	0.0430608043	-0.046469327000000005	-0.09151530039999999	0.0539239953	0.21549382690000002	-0.0638034109	0.0928883819	-0.0684570947	-0.0526858008	0.1128545441	0.008694022	-0.0027488188	0.0197445334	-0.1086489393	-0.0249072268	0.1440361639	0.0614520535	0.174632867	-0.0821812948	0.12104935019999999	0.11905633460000001	0.11575891279999999	5.03153e-05	5.03149799e-05	2.531597202337404e-09	2.5316294140899994e-09	-0.100051	-0.05881330000000001	0.0034590042568900005	0.010010202600999999	-0.07641889999999997	-0.05749989999999997	0.005839848277209995	0.003306238500009997	0.00326759	0.00132707	1.06771444081e-05	1.7611147848999996e-06	0.000268894	0.000268894	7.230398323599999e-08	7.230398323599999e-08	-0.000142075	-0.000142075	2.0185305625e-08	2.0185305625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36647.28125	272.93359375	74492.74659729004	1343023223.0166016	23370.05078125	12.552734375	157.5711402893066	546159273.5182037	24821.923828125	-22.908203125	524.7857704162599	616127902.5292398	2.755748	54.39415699999999	0.8772190347000001	-0.17446038030000002	0.1565143891	0.1580728391	-0.20825600489999999	0.0703546504	-0.1302552009	-0.09154734460000001	0.0482868889	0.0329828564	0.0851490456	0.0135292099	0.1075162604	0.0018535101	-0.150157625	-0.3999033182	-0.2076717208	-0.2106304936	-0.3336745699	0.0481106781	-0.0200661076	-0.0615933796	0.1079981992	-0.1875368282	0.1943929701	-0.0056718348	-0.1222368361	0.013268765200000001	-0.2116084107	0.20450374640000002	-0.0788836344	-0.0087653602	0.0457617418	0.127516448	0.0237283453	-0.0484295514	-0.0113651726	-0.0379469515	-0.11362502740000001	-0.125692217	-0.1376130393	-0.158779422	-0.1783234436	-0.2012062774	0.08309002509999999	0.0552456505	0.1703026585	-0.05246271809999999	0.0262144116	-0.0448969149	-0.050370983499999994	-0.0839834511	-0.14061280140000001	0.15573271800000002	-0.2480237452	0.054554943	0.0497151549	0.26796090829999997	0.4333743736	-0.0635554821	-0.1879253398	0.0247830228	-0.1634445205	-0.013903800800000001	-0.1848260271	-0.0974449736	-0.08810316509999999	-0.072543544	0.0187926179	0.012141721599999999	0.1671400508	0.1111269059	-0.0576260364	-0.0315943936	-0.0325923089	0.0599053289	-0.0625308439	0.1207205288	0.11775003070000001	0.11285322490000001	0.0166106	0.0165602847	0.0002742430293450541	0.00027591203236	-0.276627	-0.176576	0.031179083776000007	0.076522497129	0.0925929	0.16901179999999996	0.008573445130409998	0.028564988539239982	0.0108861	0.007618510000000002	0.00011850717321000002	5.804169462010003e-05	-0.00115419	-0.001423084	2.0251680710560003e-06	1.3321545561e-06	0.00111775	0.001259825	1.587159030625e-06	1.2493650625e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36375.43359375	-271.84765625	73901.14820861816	1323172169.133316	23386.19921875	16.1484375	260.77203369140625	546914313.8990631	24906.794921875	84.87109375	7203.102554321289	620348433.2803383	2.604016	51.399208	0.56620166	-0.0300746898	-0.0361769154	-0.0761648246	-0.0184042721	0.1090236474	-0.0628548326	0.0146355306	0.014226071000000003	-0.0158695298	0.0783250917	-0.019864666399999998	0.070359968	0.0016797670000000002	0.2534728316	0.0810305816	-0.0845198301	-0.0937065503	0.1376395767	-0.0237594385	-0.0451281338	-0.1435060266	-0.0757709139	0.12139049210000001	0.203245622	-0.0355381743	-0.0022537594	0.0382004212	-0.0152277425	0.0805193337	-0.016161418400000002	-0.147480964	-0.1314650635	-0.0073893688	0.1731433022	-0.0184241354	-0.05719866	0.0606781657	-0.004678655800000001	0.0302526181	0.105533245	-0.0617231121	-0.0222660135	-0.022152954300000003	0.1215940689	-0.0233896749	0.0442264579	-0.009423205300000001	-0.015680801	-0.0604984207	0.0101816193	-0.0910377489	0.14450396599999998	-0.152273046	-0.0161792419	0.0601168022	-0.1148721889	-0.0119176612	-0.0047071961	-0.0358122668	0.0877834655	0.214882977	-0.05202297400000001	-0.0804649773	0.056803108	0.0039152849	-0.2319989652	-0.0772431658	0.0360318118	0.0276649026	0.0195418328	-0.023165575	-0.0925288493	0.0389848107	0.0142415929	0.14298462210000001	0.09301637480000001	0.120326335	0.1161887065	0.1093977275	0.00966224	-0.006948359999999999	4.827970668959998e-05	9.335888181760003e-05	-0.211865	0.06476200000000001	0.004194116644000002	0.044886778225	0.0355971	-0.056995799999999985	0.0012671535284100002	0.0032485212176399988	0.00294784	-0.00793826	8.689760665600001e-06	6.301597182760001e-05	-0.00196584	-0.0008116499999999999	6.587757224999998e-07	3.8645269056e-06	0.00111775	0.0	0.0	1.2493650625e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36334.69140625	-40.7421875	1659.9258422851562	1320209799.5874176	23300.0546875	-86.14453125	7420.880264282227	542892548.4404907	24756.43359375	-150.361328125	22608.52899551392	612881004.2817535	1.453899	28.697683	0.23657141	0.008663379	-0.005504086700000001	0.0554207528	0.0227716193	-0.0062157231999999995	0.0003863722	0.037809989599999996	0.1875898238	-0.0666311546	-0.1458904976	0.11225353390000001	0.18089656059999998	-0.040476678700000004	-0.2431100967000001	0.085527164	0.030037106400000006	-0.12639393880000002	0.22426151019999999	0.1465283159	-0.12975241070000001	0.1231732435	-0.0186992302	0.0812300665	-0.0246939523	-0.1102015378	0.021193347400000003	0.014106218500000003	-0.1396553887	-0.0539106894	0.08405179439999999	-0.1708931534	-0.1060412724	0.050674824	0.0861988635	0.0390520626	0.11484918289999999	-0.0924346681	0.0196101038	0.023554077200000002	-0.0559208657	-0.000388968	0.0395364183	0.0335537062	-0.0204261424	0.0207952027	-0.0582505075	-0.2097081791	-0.0415343586	0.1502570577	-0.0628235109	-0.1546822911	-0.0419876788	0.2593876134	-0.014662403700000003	0.1300582665	-0.028880401	-0.3065988449	0.0153530399	-0.0764705249	-0.0019657386	-0.012811813500000001	0.0168260021	-0.0879254452	0.047963204100000004	0.11130947320000001	0.0038365984000000002	-0.0780962952	0.0862809367	0.0880238613	-0.17138868370000002	0.0347560479	0.021596872200000002	-0.1240741267	-0.049196871600000004	0.0002701253	0.0384538237	0.1198669825	0.1143757435	0.10540925529999999	0.014566399999999997	0.004904159999999998	2.4050785305599976e-05	0.00021218000895999994	-0.0499867	0.1618783	0.02620458401089	0.0024986701768899998	0.0185565	-0.017040599999999996	0.00034434369225000005	0.00029038204836000003	0.00242997	-0.0005178700000000001	5.9047542009e-06	2.681893369000001e-07	-0.00205562	-8.978000000000024e-05	8.060448400000043e-09	4.225573584400002e-06	0.000670433	-0.00044731699999999997	2.0009249848900003e-07	4.4948040748900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36227.06640625	-107.625	11583.140625	1312400340.4028473	23234.37109375	-65.68359375	4314.334487915039	539836000.1220857	24700.396484375	-56.037109375	3140.157627105713	610109586.4853249	1.120015	22.107346	0.0869207	0.024976198300000002	0.0249172394	-0.0062854769	0.0074568282	-0.1551597908	0.0058011925	0.0863371857	0.0512480206	-0.021657818399999997	-0.015210037099999999	-0.0193745978	0.05984889030000001	0.023184293999999998	-0.0936409845	0.1072211017	0.09546205029999999	-0.1309730753	0.11335273929999999	0.0470551311	0.1370520164	0.1442511075	-0.07436036780000001	0.11226418349999999	0.029000374	-0.0630052602	-0.17554142309999998	-0.0710519949	-0.028809679100000006	0.027159638599999997	-0.15063990230000002	-0.0990539845	-0.0219660036	-0.0639087062	-0.0889974558	-0.0030355390000000003	-0.0333226611	-0.022534677200000002	0.030466146099999997	-0.0223852773	-0.0102871274	-0.0135126424	-0.0106672685	0.0100812939	-0.162060396	-0.0686816385	-0.0203692569	-0.0712569448	-0.0317181967	0.0124514775	0.0089165467	-0.0482871788	-0.0330916694	0.0684279465	0.1094491588	0.1402643191	-0.053707293600000004	-0.1304454953	-0.027920510200000002	0.20184379019999998	0.1079891502	0.0532022567	-0.1057172376	0.069349274	-0.031095833399999998	-0.010186479699999999	0.0982713738	-0.08750286439999999	0.0724043543	0.0609695873	0.0075177193000000005	0.18093219859999998	0.0215954496	0.0004614711	0.0496045182	0.1023826601	0.0337111257	0.11934271980000001	0.112315068	0.1009072399	0.0166062	0.002039800000000003	4.1607840400000125e-06	0.0002757658784400001	-0.0313447	0.018641999999999992	0.0003475241639999997	0.0009824902180900002	-0.0185189	-0.0370754	0.0003429496572100001	0.0013745852851600002	0.0018467	-0.0005832700000000001	3.4103008900000002e-06	3.402038929000001e-07	-0.00205562	0.0	0.0	4.225573584400002e-06	0.000670433	0.0	0.0	4.4948040748900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36206.41015625	-20.65625	426.6806640625	1310904136.4026034	23243.576171875	9.205078125	84.73346328735352	540263833.2577553	24665.595703125	-34.80078125	1211.0943756103516	608391611.3900185	1.051764	20.760183	0.1127906	0.10828629960000001	-0.0618259714	0.022181577799999998	0.023321063399999998	-0.19064887579999998	-0.0563112639	0.1106690048	-0.012300108700000001	-0.0247651811	0.0173884051	0.0256541356	-0.08428145769999999	-0.0668658752	-0.08377880830000001	-0.052282095	0.0046111668	-0.02322138	0.0198528498	-0.0453186108	-0.12015810029999999	0.10322813289999999	-0.1437205076	0.0431507102	0.110149228	-0.041162112599999995	-0.1516860701	-0.1393034175	0.0360300036	0.0430061505	-0.16305491560000002	0.018866547	0.1185532692	-0.08348272849999999	-0.046132972800000005	0.0165770414	0.0485564592	-0.0236301471	0.1111195312	0.0357581359	0.0015948860999999998	-0.0435500871	-0.0027511548	0.021484114500000002	-0.1794954931	-0.1221589584	0.0421292192	-0.0244698235	-0.0154848647	0.0114054569	-0.0343416469	0.1279906463	0.0239864373	0.1098710743	-0.060439358600000014	0.0482743947	-0.0477656882	0.021834899900000003	-0.0104084861	-0.0802411615	0.0724309463	0.19346934359999998	-0.0547890357	0.174269896	-0.08754832800000001	0.0266600559	0.12427383869999999	-0.0445568087	0.08375965	0.025960379300000003	0.07276873240000001	0.09117066060000001	-0.0287699233	-0.0800199821	0.0808714367	-0.07544933549999999	0.0165255587	0.11875383099999999	0.1100111431	0.0959136145	0.0138294	-0.0027768000000000033	7.710618240000017e-06	0.00019125230435999995	-0.0565942	-0.025249499999999998	0.0006375372502499997	0.00320290347364	-0.024461700000000003	-0.005942800000000002	0.0005983747668900001	3.531687184000002e-05	0.000616019	-0.001230681	3.79479408361e-07	1.5145757237609996e-06	-0.00185063	0.00020499000000000016	4.202090010000007e-08	3.4248313969e-06	0.0008111919999999998	0.00014075899999999974	1.9813096080999932e-08	6.580324608639995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
