csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
28309.939453125	n/a	801452671.8396034	n/a	20416.640625	n/a	416839214.4104004	n/a	20323.890625	n/a	n/a	413060530.1369629	n/a	n/a	n/a	-0.0099176239	-0.0921644516	0.0129039621	-0.1070644966	0.0376807843	-0.0696299382	0.017187906399999998	-0.0811518597	0.10099489630000001	-0.08252343990000001	0.0988213436	-0.1317226521	0.2073733455	-0.0115155255	0.1234117929	-0.09430082699999999	0.0820715409	-0.11680674220000001	0.1183845804	-0.0436399198	0.018173252	-0.028575018599999998	0.12079934939999999	-0.08565216279999999	0.0452252774	-0.1436836692	0.0947867658	-0.0563142726	-0.0214522629	-0.008950392199999999	0.1042899108	-0.174292261	0.051749578	0.08660396880000001	-0.11335451380000001	-0.07786857330000001	0.17798225239999999	0.00679992	0.0781240358	-0.0347958422	-0.1131516361	0.025995882400000003	0.0164492826	0.061267128899999995	-0.052558647199999996	-0.0131569654	-0.12735872550000002	0.0835950293	0.04588241269999999	0.0699784263	0.0130650297	-0.0007685878999999999	0.05458930360000002	-0.0992721511	0.09172043099999999	-0.0643807723	0.2197906761	-0.0202934159	0.0190175733	-0.0937394677	0.11182838380000001	-0.0231117199	-0.0398850562	0.0538972576	-0.040516640699999995	0.0755452848	0.07612030780000001	-0.0014730189999999999	0.01716298	-0.0031331615000000004	0.2445321697	0.0600686225	-0.1331512694	0.060708105599999986	-0.0721712871	0.17233325600000002	-0.1382116131	0.1304417525	-0.0049137337	0.1628733584	-0.0994761006	0.21156427739999997	-0.1086920517	0.015161423500000003	-0.0030963807	-0.1124299095	0.0447663152	-0.0041459299	-0.1129329213	0.0838521391	-0.1228245286	-0.0470350737	0.1034059546	0.0313531888	-0.11968794199999999	-0.0401296089	-0.0316676084	0.0678956154	-0.0654082809	-0.0658394574	-0.0404488155	0.23490866370000002	0.0374849742	0.0417746554	0.0468538159	-0.094966056	-0.0323842983	0.017180044499999998	0.0690990802	0.0918355913	-0.014014253899999999	0.1217078847	0.1216831682	0.1216419777	-0.0154753	n/a	0.00023948491009	n/a	0.06566610000000002	n/a	0.004312036689210002	n/a	-0.0491441	n/a	0.0024151425648099994	n/a	0.000307255	n/a	n/a	9.4405635025e-08	-0.000700938	n/a	4.913140798439999e-07	n/a	-0.000480927	n/a	n/a	2.31290779329e-07	0.0	0.0	0.0	0.0
28263.55859375	-46.380859375	798828744.3823395	2151.1841163635254	20441.779296875	25.138671875	417866340.82214737	631.952823638916	20291.423828125	-32.466796875	1054.0928993225098	411741880.972599	1.378941	20.023932	0.06380755	0.1373301385	-0.1055961674	-0.0068629801	-0.048692128200000004	-0.0773552411	-0.1244157823	-0.0210290022	-0.1173845421	-0.0066476424	-0.0767301195	0.16572238220000002	-0.1396606503	0.061512022699999995	-0.0746767481	0.044131135499999995	-0.0916190114	-0.1178150159	0.1736839585	0.0049193995	0.033110770299999995	0.0192220818	-0.1038391322	0.0283825319	0.062460591399999994	0.0093476912	-0.10166282060000001	0.0790900764	-0.1339771014	-0.2389387941	0.049300810099999995	0.0223859183	0.0768370429	-0.09805266230000001	0.11695476369999999	-0.0135002507	-0.031288362400000005	-0.0721519155	0.0040906792999999995	0.18076858829999998	0.0003885229	0.0923100687	-0.023969264100000002	0.0382210477	-0.0310761044	-0.0959490432	-0.10871367679999999	-0.0059335272	0.0084514721	0.06332689799999999	0.0826233527	-0.0759611108	-0.1369410927	0.0827927916	-0.0848721559	0.0515242095	-0.0155350153	0.0585820747	-0.0002687717	0.0348662522	-0.0388919874	0.1196519682	0.0183621846	0.0703745756	0.1383479059	-0.0131932318	0.1253588795	0.021195903199999998	-0.0182962235	0.1363743874	-0.017387138	0.165933211	-0.0281306046	-0.1580579855	0.045657786	-0.0681688209	-0.1068108383	0.0695490533	-0.0068310121	-0.0351096413	0.0265612835	0.0449116342	0.0587363651	-0.038855248700000004	0.0560227778	-0.0729003111	0.0393964173	-0.07240021469999999	0.038960978	0.17000499440000005	0.1708724898	-0.0765551996	-0.1564682895	0.0524953539	-0.1439937447	-0.10359804759999999	0.12530228359999998	0.0309714725	-0.0591104557	0.0701643237	-0.1218207982	-0.0964449334	0.0764441313	-0.0510787722	-0.0103096315	0.0623004166	0.0170457904	0.008878130699999999	-0.1408312898	0.0489150664	-0.0704392109	0.051608999100000004	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0022014	0.013273899999999998	4.84616196e-06	0.00017619642120999995	0.0693292	0.003663099999999975	0.004806537972639999	1.3418301609999816e-05	-0.032144	0.017000099999999997	0.001033236736	0.00028900340000999987	0.0007447510000000001	0.00043749600000000016	1.9140275001600008e-07	5.546540520010002e-07	-0.000541025	0.00015991300000000005	2.92708050625e-07	2.557216756900001e-08	-0.000480927	0.0	0.0	2.31290779329e-07	0.0	0.0	0.0	0.0
28284.515625	20.95703125	800013824.1408691	439.19715881347656	20432.904296875	-8.875	417503578.0052528	78.765625	20270.34765625	-21.076171875	444.205020904541	410886994.1052399	1.393049	20.228804	0.04008685000000002	0.222839299	0.0200164733	0.040037062799999995	-0.0007637095	0.0034957574	-0.1508945186	-0.1196483296	0.0427821545	-0.055330364900000005	-0.0306795921	0.09146081439999999	-0.0446303933	-0.0701522682	-0.0153877493	-0.0676880161	0.0872769951	-0.0668061583	-0.016237221899999998	-0.07776862	0.0740671834	-0.0679149678	-0.0018815670000000002	0.0941046099	0.2546501368	0.0400173637	0.1412409118	-0.0207102505	-0.0140801513	-0.0061846979	-0.0598901317	-0.1935557769	-0.25032823719999997	-0.0204696802	-0.042736421399999995	0.1890171027	0.0173201721	0.0310491681	0.0303791048	0.0556150822	-0.1270471241	0.155013225	-0.0009810381	-0.023253251200000002	-0.19923133420000005	0.1647098123	-0.019767362099999998	0.0012442447	-0.024165594500000002	-0.0733917237	-0.041800909500000004	0.06265981940000001	-0.2194879677	-0.0234257517	0.0335822881	-0.0213190209	-0.027775661299999997	-0.0861243248	-0.0281393004	0.018341221799999998	0.12537607720000002	0.1652745269	-0.059207263600000004	0.0008417034	0.1937122254	0.0819867953	-0.024272147999999997	-0.0488374376	-0.04696334059999999	0.1446200968	0.0841773227	0.0590812048	-0.1278804739	0.1101226688	0.024230604500000003	-0.0954701347	-0.06182717	-0.0010688281	-0.0214739456	-0.027918761099999998	-0.0443238593	-0.003345582	-0.0797101996	0.1077736268	0.0820334696	-0.1924587799	-0.1250016046	-0.12846561539999998	-0.0030435969	-0.11004762800000001	0.11987115949999999	0.1669035759	0.0976996465	0.0673690275	0.1155942892	0.08988609	0.0800720132	0.0620935836	-0.07164749570000001	0.0271700969	-0.178688249	0.0753832625	-0.0835964251	-0.049997312099999996	-0.0909803449	0.07299208480000001	0.0978675215	-0.0184708404	-0.0015987738	0.0572851641	-0.010819383500000002	0.1258839098	0.1215101995	0.120893123	0.1198669825	-0.0152273	-0.013025899999999998	0.00023187066529	0.00016967407081	0.06934960000000001	2.0400000000017623e-05	0.0048093670201600006	4.1616000000071917e-10	-0.053821	-0.021677	0.002896700041	0.0004698923290000001	0.0006908089999999999	-5.3942000000000176e-05	2.90973936400002e-09	4.772170744809999e-07	-0.0005943540000000001	-5.3329000000000065e-05	3.532566773160001e-07	2.843982241000008e-09	-0.000480927	0.0	0.0	2.31290779329e-07	0.0	0.0	0.0	0.0
28234.12890625	-50.38671875	797166035.0947418	2538.8214263916016	20444.2734375	11.369140625	417968316.38726807	129.25735855102542	20294.650390625	24.302734375	590.6228981018066	411872834.47769547	1.580604	22.952337	0.05905379999999999	0.035750258	0.0644789907	-0.0038654256	0.16099423570000002	-0.0422201838	-0.0380404746	-0.0748163431	0.00933024	0.014720592900000001	-0.0717598346	-0.1448367411	-0.0677599732	-0.0171490893	-0.0800835049	0.0245678192	0.0643827336	-0.0209680766	-0.012224282	0.023096830099999997	-0.0433161894	-0.1830277088	0.07581968480000001	-0.0550537791	0.0618682541	-0.0099796368	-0.0478528634	0.0994007928	-0.0183469677	0.2846944097	0.1338740074	0.0117581383	0.0323593255	0.1694252886	0.093094684	-0.0491645596	0.1235529975	-0.0773881679	-0.029015205899999997	-0.1167542924	-0.031894407	0.1166021998	-0.0870424501	0.0062171045999999995	0.091176206	0.1462623792	-0.049526013	0.23199102600000002	-0.009053183000000001	0.0203249629	-0.13424745119999998	-0.0298632902	-0.0501099285	-0.0488038808	0.0763249361	-0.1279824269	-0.060558948	-0.0397135097	-0.0958901407	0.1010619953	-0.2016474225	0.025985659100000003	-0.0476439196	0.0394006177	0.0576677108	0.07189871839999999	-0.0593566249	-0.0191836553	-0.0887329255	-0.1124316531	0.1148499403	-0.0324096934	-0.0369700752	-0.0120951442	-0.1409822185	-0.0588691625	0.1521584856	0.0669636846	0.0494958698	0.1130714726	0.055439366799999994	0.15595472789999998	-0.1252633426	0.0886075103	0.0017255672	-0.1143009902	-0.049661181	0.2080020814	-0.1360756901	0.0566240863	0.0080801163	-0.030259241099999997	0.10180714449999999	0.0220784387	0.1021214944	-0.0107846129	0.0454262345	-0.0780222737	-0.0912200542	0.014940143700000004	0.1004657758	-0.0192824879	-0.0197154927	-0.1289281522	-0.0406572769	0.1166742847	0.0828306237	0.012145491100000001	0.1039760552	-0.1065342725	0.20898369519999999	-0.0994912885	0.1213126213	0.12010478890000001	0.1181006348	-0.0141828	0.0010444999999999986	0.00020115181584	1.090980249999997e-06	0.039660400000000005	-0.029689200000000006	0.0015729473281600006	0.0008814485966400004	-0.038441	0.015379999999999996	0.0014777104810000002	0.00023654439999999996	0.0006594169999999999	-3.139199999999999e-05	9.854576639999989e-10	4.3483077988899994e-07	-0.000366944	0.00022741000000000005	1.34647899136e-07	5.171530810000002e-08	-0.000480927	0.0	0.0	2.31290779329e-07	1.0	0.0	0.0	0.0
28169.517578125	-64.611328125	793521720.5842934	4174.623722076416	20417.189453125	-27.083984375	416861625.16479874	733.5422096252441	20275.23828125	-19.412109375	376.8299903869629	411085287.3614655	1.164969	16.916798	0.039056649999999984	0.0509121467	0.0096159413	0.12483125390000001	0.073894705	0.0455321453	-0.0816032482	-0.08570853099999999	0.0332815702	0.0703286166	0.007161415300000001	-0.0377587926	-0.0891892168	0.0396638734	-0.1193126755	-0.21800544440000005	0.0478540483	0.0198649322	0.0180005385	0.0262303692	0.0351527613	-0.0736357774	0.0794610446	0.0697906365	0.1216121409	0.09211426269999999	-0.029678692200000002	0.0486516629	0.1676890086	0.07598400150000001	0.028602525299999997	0.0340597762	-0.0037459078999999996	0.0333994617	-0.009500283100000001	-0.15197908359999998	0.0633369896	0.13703397960000002	-0.0021140062	0.1009912804	0.17987260510000005	0.1271881315	-0.0038552927	0.0169408152	-0.18697691030000002	-0.0801250225	-0.0051127782	-0.0349590954	0.0050845551	0.051435994400000004	0.0589687636	0.0499784404	-0.050514595	0.02682598	0.1321058167	0.001096514	0.0055601858999999995	0.012545261	0.1748136368	0.0886390631	-0.0506533471	0.013907344299999999	0.0288466142	-0.0387401394	0.080340679	0.047141876799999996	-0.027555440299999998	0.1660522414	0.0588044093	-0.1019514851	0.0191457438	0.059116162800000004	-0.1463508151	0.0388891101	-0.16725538550000002	0.034887704500000005	-0.041245572	0.0266547443	-0.0169361923	-0.0543198768	0.0181505526	0.013501413899999998	-0.024878266899999998	0.0593859511	-0.0423863557	-0.1340661535	0.0522664729	0.043490554199999996	-0.035288977799999996	-0.0632266816	0.0091646948	0.1943739164	-0.0379947475	0.0579893035	-0.12467857519999999	-0.1549996526	-0.1743897926	-0.0427184525	0.1862271396	0.0473511289	-0.1392563733	-0.0217046166	-0.042311120300000005	-0.1209290242	0.1047505724	0.0014794784	0.08750312810000001	-0.0862351758	-0.0243519602	0.0443885129	0.013170274499999999	0.0389107755	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0158499	-0.0016670999999999995	0.00025121933000999997	2.779222409999998e-06	0.06935110000000001	0.029690700000000007	0.0048095750712100005	0.0008815376664900004	-0.0375812	0.0008598000000000077	0.0014123465934399995	7.392560400000135e-07	0.0006724210000000001	1.3004000000000162e-05	1.6910401600000422e-10	4.521500012410001e-07	-0.000490721	-0.00012377699999999996	2.4080709984099996e-07	1.5320745728999985e-08	-0.000480927	0.0	0.0	2.31290779329e-07	0.0	0.0	0.0	0.0
28168.11328125	-1.404296875	793442605.8253326	1.9720497131347656	20418.455078125	1.265625	416913307.77740866	1.601806640625	20244.388671875	-30.849609375	951.698398590088	409835272.6979408	1.056209	15.337471	0.10549237	0.0414070875	-0.0238990419	0.17052192230000002	0.088787995	0.000916727	-0.0487433766	0.022600697000000003	0.0669123666	0.1333093918	0.0832383069	0.051841128099999995	0.012029397399999999	-0.0119353847	-0.113436218	-0.0400493875	0.10613080949999999	0.131735988	-0.0317956203	0.07457538080000001	0.0187298404	0.016235256599999998	0.0032977807	-0.0371937208	-0.0121435869	0.1107243243	0.0786535268	-0.10459928240000001	0.0078867742	0.0343034965	0.1248796757	0.08411205349999999	0.028399996099999998	-0.0492367	-0.12150542460000001	-0.0097579221	3.0091199999999997e-05	-0.0515629567	0.07461379650000001	0.0040966176000000005	-0.0388361303	0.0653385545	-0.0051319852000000004	-0.1365482925	-0.0008553157000000001	-0.0629691319	-0.0391062762	0.0919551857	-0.0635064223	-0.038358914	-0.13893268460000002	-0.0359491892	-0.0689251021	0.049765908399999996	0.1670385342	-0.0156129025	0.0622265593	0.0534551187	0.06423971070000001	0.0770673935	0.0460126101	-0.039613692799999996	0.0688569096	-0.0039276204999999995	0.0435404721	-0.0295635813	-0.06991916990000001	0.1586278776	-0.0433732708	0.0673465854	-0.0549427858	-0.035756288	-0.08527520029999999	-0.0002820242	-0.0112607221	0.14167109519999999	0.0717121696	0.0238966939	0.0178720424	-0.09279276759999999	0.0874208165	0.0747211598	0.0233702352	-0.073409679	0.058500108499999995	0.0433699555	0.1323536288	-0.0094039767	0.0580805287	0.0077965655000000016	-0.017543320600000002	-0.0113256169	0.183270629	-0.0581244456	0.0054320113	-0.0016233083999999999	-0.0041793073	0.1272748793	0.1420753141	0.0258594491	0.013342995900000001	0.001116995	-0.0275497102	-0.0248304478	0.0323231874	0.0759393125	0.0343364867	0.011989344099999999	-0.052506994	-0.1076032845	-0.09383718810000001	-0.1700589418	0.1207205288	0.11775003070000001	0.11285322490000001	-0.008116099999999998	0.007733800000000002	6.587107920999996e-05	5.981166244000004e-05	0.00967503	-0.05967607000000001	9.36062055009e-05	0.003561233330644901	-0.0170649	0.020516299999999998	0.00029121081200999996	0.00042091856568999983	0.000547951	-0.00012447000000000011	1.5492780900000033e-08	3.0025029840100004e-07	-0.000717575	-0.0002268540000000001	5.149138806250001e-07	5.1462737316000035e-08	-0.000480927	0.0	0.0	2.31290779329e-07	0.0	0.0	0.0	0.0
28097.48828125	-70.625	789468847.7149812	4987.890625	20418.2578125	-0.197265625	416905252.09771734	0.03891372680664063	20205.3125	-39.076171875	1526.947208404541	408254653.22265625	1.076364	15.630149	0.03038249	0.027115902400000003	-0.0546031154	0.1861586809	0.168711622	-0.12640511640000002	-0.0435284127	0.21024649780000002	0.0088109957	0.1260718005	0.2313158157	0.0780611563	-0.0781789202	0.032908549599999996	0.0281209053	-0.026732714100000003	0.0426583795	0.0909444692	0.0388132988	0.0325917757	0.1190967514	0.0432345683	0.0794255926	0.0097545783	-0.0018128839999999998	0.0075797523	0.0040996552	-0.1436919206	0.0733748506	-0.1291139378	0.0278766279	0.030649314100000002	0.2410439245	-0.0725018115	-0.05262803	-0.0005722154	0.06745477799999999	-0.0393030936	-0.09063937849999999	0.1063755733	-0.0943608682	-0.0471448249	0.0240529252	-0.0082058946	-0.0233322729	0.0038804968	-0.0195946345	0.0683273012	-0.0630924944	0.043764980700000004	-0.042168593899999995	-0.059936141799999995	-0.039643878	0.12084494609999999	0.196124406	-0.0704215793	0.0133887969	0.0041694338000000004	0.0345875137	0.018810611100000003	0.0473095413	0.0077211925	0.0074357361	0.1295002635	-0.0094572153	-0.2119468997	-0.0423587937	0.197388249	0.0824518693	0.0385708418	-0.0024331288	-0.0504217271	-0.0321028214	0.09640695960000001	0.06996585450000001	0.0721780966	0.0325173576	0.0059473939	-0.0692915684	-0.088620644	-0.023483965899999997	0.1118059041	-0.0462976576	-0.09754978369999999	0.0272301469	0.0601968738	0.1583467702	-0.0023611769	-0.0046412211	0.1890681878	0.0104832138	0.06912163519999999	-0.0197690352	-0.0231516055	-0.030109976899999998	0.0348527878	0.1112291791	0.0627620838	0.0661410527	-0.0533743869	0.0457135528	-0.0343241025	-0.0355093065	-0.0016995445999999999	0.07729203030000001	-0.06735479030000001	0.0294775162	0.0739891375	-0.0066311425	-0.011300838799999999	0.0866565246	-0.0393891431	0.120326335	0.1161887065	0.1093977275	-0.00650122	0.0016148799999999974	4.22658614884e-05	2.607837414399992e-06	0.00967685	1.8200000000013344e-06	9.36414259225e-05	3.3124000000048568e-12	0.00166479	0.01872969	2.7715257441e-06	0.0003508012874961	0.000739602	0.00019165100000000004	3.673010580100002e-08	5.47011118404e-07	-0.000708504	9.071000000000037e-06	5.01977918016e-07	8.228304100000065e-11	-0.000480927	0.0	0.0	2.31290779329e-07	0.0	0.0	0.0	0.0
28166.853515625	69.365234375	793371636.9706764	4811.535739898683	20407.3671875	-10.890625	416460635.52545166	118.605712890625	20222.4921875	17.1796875	295.14166259765625	408949190.27349854	1.167637	16.955542	0.0422706046	-0.0557690596	-0.0067445587	0.0402633909	0.197533245	-0.0454622703	-0.04358608059999999	0.24391686699999998	0.086922234	-0.017492758	0.050422911900000006	-0.0188034797	0.047378300199999994	-0.08067742309999999	0.0666313338	-0.0585835207	-0.024183375899999998	0.0831131879	-0.0493277481	0.08519981310000001	0.029685250299999997	0.0135702604	0.0670595113	0.0937286258	-0.17542367239999998	-0.0031211267	0.0053990711	-0.0510298113	-0.0588436333	-0.037546278100000004	0.0937194294	-0.07633437	0.000456323	-0.0884245977	0.1753020889	0.1165685023	0.0596558915	-0.0600662602	-0.0789249504	-0.0980994227	0.0629040399	-0.004288285	-0.12041216880000001	-0.060112109800000015	0.0044287154999999995	0.014959211299999999	-0.0881393583	-0.0799976429	0.1408864042	-0.0665229014	-0.14570036	0.0481424707	0.0424915833	0.043692205199999994	0.0974303583	-0.1722212548	0.0035724552	-0.020736769	0.09615644109999999	-0.0387118985	-0.086574573	0.034275859	-0.0072485499	0.0639032417	-0.0340161009	-0.2421196557	-0.1429303424	0.040876092	0.035148942	-0.005476770400000001	0.05584881059999999	-0.045615385700000004	0.013498567900000001	0.1011877651	0.0142421604	0.0867823041	0.1140484885	0.0352683065	-0.047740374	-0.09304514720000001	0.10557678039999999	-0.0752859295	-0.042715200099999996	-0.13634082449999999	0.035699684100000004	0.0160719649	-0.0770149943	0.061584341699999996	0.0640327295	-0.1316931073	-0.05824943990000001	-0.1771362807	-0.016090504	0.0395216806	-0.18122100079999998	0.08592189380000001	0.059069055	-0.0725078968	-0.061879137699999996	0.09546612689999999	0.0884848983	-0.0022094741	-0.0100058576	-0.09777197789999999	0.0926206909	0.0648123017	0.0761713675	0.044455200599999994	-0.0883951252	0.031582322	-0.0840491923	0.0559129541	0.1198669825	0.1143757435	0.10540925529999999	4.04946e-05	0.0065417146	1.6398126291600002e-09	4.279402990785316e-05	0.0205681	0.010891249999999998	0.00042304673761	0.00011861932656249995	0.00765898	0.00599419	5.865997464040001e-05	3.59303137561e-05	0.00063704	-0.00010256200000000004	1.0518963844000011e-08	4.058199616e-07	-0.000434197	0.000274307	1.88527034809e-07	7.5244330249e-08	-0.000480927	0.0	0.0	2.31290779329e-07	0.0	0.0	0.0	0.0
28286.9296875	120.076171875	800150391.1455687	14418.287052154541	20406.50390625	-0.86328125	416425401.6757965	0.7452545166015625	20277.671875	55.1796875	3044.7979125976562	411183976.670166	1.0695370000000002	15.531005	0.07092665670000001	-0.0935286096	0.0982527151	-0.0365428055	0.0966555016	0.072168925	0.08997503109999999	0.1651526236	0.0486830733	-0.1318587025	0.0234869017	-0.036154287	0.1840755853	-0.0492452168	-0.022274267799999997	-0.0924373067	-0.0599138374	-0.1102395442	-0.094339349	-0.0323246132	-0.1412166364	0.0378603273	0.062762651	-0.025880346800000002	-0.0181285134	0.0659758917	-0.10920800230000001	0.0402574089	0.0508896825	-0.0495514637	-0.0160863932	-0.1646811766	0.012252931699999999	-0.0765671604	-0.0305328003	0.0199965506	0.0012838769	-0.1010656989	0.004591379699999999	-0.012783821899999999	0.0106732446	-0.0765753754	-0.13340538789999998	-0.0393054478	-0.0188766091	0.0592757407	-0.0696437	-0.1067605026	-0.0601443333	0.1065553763	0.0318271097	-0.012599163899999998	0.08897448529999999	-0.0858986152	0.0090045509	-0.0920143165	0.0601930921	0.0328805294	0.1304537644	0.0035270981	-0.1226504883	0.1306417562	-0.1267278426	-0.0649222077	-0.1060526153	-0.1207646014	-0.0855744168	-0.1024481846	0.1080578525	0.0007066072	-0.0904786865	-0.0342693706	0.0319733638	0.0058210238	-0.1484320255	0.0413085831	0.0106627847	-0.0085211781	-0.0672866251	0.0362365589	0.1230722015	-0.0648444642	-0.07163922610000001	0.119770499	0.027175587999999997	0.0434304316	0.047298052199999996	-0.1718171857	0.09740620130000001	-0.0762178267	0.08778884449999999	0.0849162842	2.8681100000000002e-05	-0.07642090309999999	-0.0304138621	0.0989310485	0.1215462286	-0.137884129	-0.0178979958	-0.05948552610000001	-0.0065326685999999995	0.0885856814	-0.00034484660000000004	0.09475634890000001	0.0158676617	0.0771901185	-0.0454980085	-0.0902627694	-0.0303315986	0.1832805978	-0.0012588095	0.0694830489	0.11934271980000001	0.112315068	0.1009072399	2.98079e-05	-1.0686700000000002e-05	8.8851090241e-10	1.1420555689000007e-10	0.0582851	0.037717	0.0033971528820100003	0.001422572089	0.00591296	-0.00174602	3.49630959616e-05	3.0485858404e-06	0.00037815	-0.00025889	6.702403209999997e-08	1.429974225e-07	-0.0006024509999999999	-0.00016825399999999995	3.6294720740100005e-07	2.8309408515999984e-08	-0.00027901200000000003	0.00020191499999999994	4.076966722499997e-08	7.7847696144e-08	0.0	0.0	0.0	0.0
28281.791015625	-5.138671875	799859703.051487	26.405948638916016	20454.927734375	48.423828125	418404068.61850363	2344.867130279541	20296.419921875	18.748046875	351.48926162719727	411944661.6450844	0.9785410000000002	14.209638000000005	0.0397486659	-0.143139417	0.16251400130000002	-0.0893982134	0.0597178591	-0.1057625958	0.17244571620000002	0.07781258070000001	0.048885240700000006	-0.1426816398	0.012862013600000001	-0.051042150300000005	0.1867768028	0.0020484936	-0.030449997200000002	0.0631460972	0.07154252280000001	0.013776805	0.1707710163	0.0326875695	-0.17335920429999999	0.0650485517	0.1624346817	0.0398036663	0.07100663269999999	-0.116530186	-0.039625996499999996	-0.039621267200000004	0.0045140645000000005	0.023973894300000003	0.1612327923	-0.0496101433	-0.0087323733	0.0287313519	0.0939058499	-0.01342162	0.0244129807	0.1850318394	0.12989542369999998	0.11346111980000001	-0.0541079731	0.0615944304	-0.0573128929	0.0338865748	-0.052768035199999994	-0.043239126600000004	0.0723355178	-0.0023753272	-0.0104041085	-0.09137638949999999	0.1583179251	-0.010725525	0.1547813307	-0.1418193686	-0.0146296051	-0.0985810773	0.0544016652	0.064656431	0.0062544592000000005	0.0369408647	-0.1267324313	0.0771263817	-0.0852868592	0.1072972013	-0.18473633190000002	-0.039531210899999995	-0.0430614491	-0.15443158369999999	-0.0157943746	-0.055638348600000005	-0.1248453286	-0.126225483	0.0039655548	-0.0748289858	-0.04289482519999999	0.027406468399999998	0.031975907000000005	0.11022448060000001	-0.12185986859999999	0.1028290991	-0.0741684858	0.0092162228	0.0876930111	0.066428181	0.1481536598	-0.0190020966	0.1268352364	0.01500009	-0.0505753725	-0.0914149608	0.1324220619	-0.0086848692	-0.0628488336	0.1287997526	0.0168578825	-0.1094794504	-0.059411232599999995	-0.2342100609	-0.049245866799999996	0.1532482789	0.004645655	0.0750110531	-0.0302827081	0.0127624551	-0.12808633349999998	0.0812003268	-0.0479600996	-0.0213794483	0.057517066900000004	-0.02444566	0.0351110148	-0.033395366	0.11875383099999999	0.1100111431	0.0959136145	3.4743800000000004e-05	4.9359000000000055e-06	1.2071316384400002e-09	2.4363108810000053e-11	0.0709069	0.012621799999999996	0.005027788467609999	0.00015930983523999991	-0.00213282	-0.00804578	4.5489211524000006e-06	6.47345758084e-05	0.000254006	-0.00012414400000000002	1.5411732736000007e-08	6.451904803599997e-08	-0.000486879	0.00011557199999999993	2.3705116064099999e-07	1.3356887183999983e-08	-0.000137205	0.00014180700000000006	2.010922524900001e-08	1.8825212025e-08	0.0	0.0	0.0	0.0
