csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
33727.3125	n/a	n/a	1137531608.4726562	22087.759765625	n/a	n/a	487869131.46396255	22687.775390625	n/a	514735152.17544943	n/a	n/a	n/a	n/a	-0.0116319015	-0.0591130445	-0.0900966148	-0.06273818169999999	-0.0483754304	-0.0039362406	0.0963942166	-0.060329733499999996	0.0001112691	-0.0023330526	0.08626260029999999	-0.0010491969	0.14032360119999998	-0.11090037789999999	0.0076613156	-0.0337263281	0.019130481499999998	-0.0390386589	-0.0326652588	0.1449072122	-0.1595887587	0.1450882453	-0.10624904550000001	0.1033280963	-0.036228640299999997	0.07643066849999999	-0.1203711502	0.0415497823	-0.152009646	0.026222402599999996	-0.15056759050000001	0.0141510493	-0.1302070531	0.0795020677	-0.0083857177	-0.137162865	0.021273740699999998	-0.0371183191	-0.0356504365	0.0461357076	0.09163828619999999	-0.0816593522	0.0340744762	-0.1308488537	-0.026749371	-0.011506639099999999	-0.080035479	0.06686068469999999	-0.0973870528	-0.0597362066	-0.0449230071	0.0190444382	-0.0754787317	0.0755703305	-0.0103690122	0.022313430899999997	-0.0740835028	0.09466769679999999	-0.1419791708	0.0207519434	-0.0142059499	0.113294777	-0.0215135173	-0.1131370671	0.1548996701	-0.043948872699999995	0.0171354941	-0.1935162164	0.0894296	-0.04650269059999999	0.0047136745	-0.2156492108	0.0291154383	-0.1612291145	0.1331574391	-0.0323567822	0.0784519655	-0.0583226778	0.042046332199999994	-0.07047279099999999	0.052795674699999996	-0.0413048067	-0.023113161400000002	0.0660418891	0.013188741799999999	-0.0843651677	-0.0137892584	-0.0452199368	0.1364837937	-0.0341266474	-0.0820915927	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.00756361	n/a	5.72081962321e-05	n/a	0.089412	n/a	n/a	0.007994505744000001	0.0304198	n/a	0.0009253642320399998	n/a	-0.00181257	n/a	3.2854100049e-06	n/a	0.0020894000000000004	n/a	n/a	4.365592360000001e-06	0.0008741429999999998	n/a	n/a	7.641259844489995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34102.1875	374.875	140531.265625	1162959192.2851562	22165.208984375	77.44921875	5998.381484985352	491296489.32101816	22805.857421875	118.08203125	520107132.746891	13943.366104125977	1.18157	22.405107	0.06018754	-0.10418428519999999	0.0407712571	-0.11831649949999999	0.0539538165	0.0373685498	0.09274816289999999	0.1018524592	-0.09514300210000001	-0.0031767742	-0.1083507208	0.0315645721	-0.0010371629	0.1435837139	-0.0324613006	0.0272448046	-0.0467581042	0.025595691	-0.1344998101	-0.09651471130000001	0.0854056789	0.038005296099999995	0.09526429980000001	-0.0451885493	-0.09695950980000001	0.0255592566	-0.0526431792	0.0315213534	-0.0921174942	-0.0439670001	0.1340862372	-0.1098803275	-0.1104078927	0.0452835944	-0.0596185398	0.029821517999999998	0.0398067405	0.1085221669	-0.1518563879	0.0014414143	-0.0446139632	-0.19548804239999998	-0.22414788230000002	0.0286162819	-0.08408761349999999	-0.0964325557	-0.092941829	0.011875336299999999	0.1250947125	-0.0795057559	0.057128026	0.0186214283	-0.08389451710000001	-0.09728430689999999	0.0954515552	0.0241905058	-0.06907736610000001	-0.0036777619	0.039367270499999996	-0.1057023173	-0.0292771433	-0.0444182822	0.12090457880000001	-0.0702557246	0.023420288100000002	0.0464160726	-0.0874954765	0.1249020677	-0.0597441155	-0.0692616159	-0.0495536729	-0.11968981699999999	0.061460215199999994	0.0228327588	-0.0819949518	-0.0571570932	-0.12884476050000002	-0.026021922000000003	0.0317440444	-0.0500229563	0.007986953199999999	-0.066124469	0.1983557535	-0.0986450486	-0.0069564714	0.0391205467	-0.0457750658	0.0816870687	0.0657707142	0.2062249943	-0.1358691553	-0.18234073469999998	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0148122	0.007248590000000002	0.00021940126884	5.2542056988100016e-05	0.0992516	0.009839600000000004	9.681772816000009e-05	0.009850880102560002	0.050238300000000014	0.01981850000000001	0.002523886786890001	0.0003927729422500004	-0.00203303	-0.00022046	4.1332109809e-06	4.86026116e-08	0.002	-8.940000000000033e-05	7.992360000000058e-09	4e-06	0.0010299	0.00015575700000000032	2.4260243049000093e-08	1.0606940100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33898.97265625	-203.21484375	41296.272720336914	1149140347.1491852	22147.693359375	-17.515625	306.797119140625	490520321.14090353	22807.4609375	1.603515625	520180274.4155884	2.5712623596191406	1.3506030000000002	25.610352	0.115851851	-0.0383902719	0.060112630300000004	-0.091939479	0.0200590571	0.034537215499999996	-0.0170325913	0.0711340947	0.048664136	0.019629759899999998	0.055612517699999996	0.0988573782	0.0207147607	0.0409524763	-0.07466788719999999	0.053632581299999996	-0.0812335186	-0.05446737	-0.0091602175	-0.0670013061	-0.0125509504	-0.081696326	-0.0752479001	-0.0416046491	-0.0082881998	0.0160502442	0.0795726226	-0.1786986168	0.067320619	-0.1343770689	-0.0360170951	-0.0263215233	0.0739971633	-0.09156076210000001	-0.078730097	0.013212167700000001	-0.0597338128	-0.17957078170000002	-0.1453085358	0.0814485868	-0.0083189918	-0.1390162309	-0.016894053899999997	-0.04824451849999999	0.0383926121	-0.0411090743	-0.021982460699999998	-0.022245400800000002	0.1308462375	0.068727368	0.0212169901	0.030800121	0.030481079300000002	0.0463820891	0.0478809487	-0.055525867	0.0655957771	-0.114660734	0.0820885822	-0.0306543072	0.0658395266	-0.0718445643	-0.0376760771	-0.0330228243	-0.0123707318	0.1195386854	-0.059560108	0.016225666899999998	0.074140408	0.0565052893	-0.061206864000000014	0.0252222674	-0.14179532039999998	0.0212851743	0.027527397599999996	0.0920578524	0.1199395041	0.1150246548	-0.0862992555	-0.0942229532	-0.025228669	-0.1160402747	0.015253244499999999	-0.16805887379999998	0.1478330822	-0.013583433	0.081796472	-0.0176080734	-0.050301194900000006	0.118260072	0.0499429125	0.09304695210000001	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.000259551	-0.015071751	6.7366721601e-08	0.00022715767820600104	0.0992855	3.389999999998949e-05	1.1492099999992878e-09	0.009857610510250001	-0.0119414	-0.0621797	0.00014259703396000002	0.003866315092090001	-0.0014283	0.0006047299999999999	2.04004089e-06	3.656983728999999e-07	0.0021666	0.00016659999999999982	2.775555999999994e-08	4.69415556e-06	0.0010299	0.0	0.0	1.0606940100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33899.34375	0.37109375	0.1377105712890625	1149165506.680664	22128.0703125	-19.623046875	385.06396865844727	489651495.7549439	22792.83203125	-14.62890625	519513192.004776	214.00489807128903	1.241428	23.540142000000003	0.045315879	0.0002559183	0.0701852109	0.053404506799999994	0.0271189473	-0.0112207253	0.0015787601	-0.0190653626	0.028723266	0.0325948643	0.0857048589	0.022735171499999998	0.0093854449	0.0110519581	-0.0579278686	0.17601220350000002	-0.1391488599	0.0444497252	0.0309802781	-0.07491026049999999	0.0109234909	-0.1503406185	0.0609232802	0.10017523589999999	0.013924411499999999	-0.0063845229	0.1896175448	0.09765387199999999	-0.1043267782	0.0138855833	-0.1711397223	0.1329156661	-0.0543283861	0.09718817210000001	-0.14551050699999998	0.1541221915	-0.1203886715	-0.0760129261	-0.0497072114	-0.051211509599999996	0.0992514874	0.0896986656	0.0294009867	-0.0206857241	-0.0971780349	0.0168948251	-0.0047559015000000005	0.0558846079	-0.015400378400000001	0.0910586173	0.0219633783	-0.014697598300000001	6.77104e-05	0.0330865248	-0.021882390499999998	-0.050166575899999996	0.06828396169999999	-0.0608098327	0.0791063296	-0.1160349976	0.20761844	-0.0928309422	0.0011762719	0.0326711071	0.09590820720000001	0.1402875265	0.0518627241	-0.0131582647	-0.0191881193	0.1441262225	0.0938492397	-0.14499414800000002	0.1369613652	-0.0634169219	-0.0179798176	-0.0496039347	0.1649366021	-0.1219342416	-0.053856388	0.18898267989999998	-0.10920617	0.061528195099999995	-0.1486821499	-0.039786174900000006	0.022116169100000003	0.090735071	0.1240000281	0.0018178025	-0.04347480769999999	-0.0047598002	-0.0066161281	-0.0011711007	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.00026793	-8.378999999999984e-06	7.17864849e-08	7.02076409999997e-11	0.0992796	-5.899999999989247e-06	3.480999999987312e-11	0.009856438976160002	0.0273387	0.0392801	0.00074740451769	0.0015429262560100001	-0.00153781	-0.00010950999999999996	2.3648595961e-06	1.1992440099999989e-08	0.00217752	1.09200000000002e-05	1.192464000000044e-10	4.7415933504000014e-06	0.0010299	0.0	0.0	1.0606940100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33815.484375	-83.859375	7032.394775390625	1143486983.5158694	22125.1328125	-2.9375	8.62890625	489521501.97076416	22749.5234375	-43.30859375	517540816.6333618	1875.634292602539	1.171639	22.216795	0.060932271	-0.036137628	0.0147821003	0.1155055284	-0.0047105576	0.0213666383	0.046780292	-0.11148079220000001	0.0345025837	0.0828052524	0.0454912887	-0.010154871	0.19030937480000001	-0.0437922179	-0.001864475	0.09907315900000001	-0.1001697658	0.1071242003	0.0762105726	-0.0600834305	0.0722336076	-0.0011474596	-0.02058901	-0.0274316015	0.0117755726	0.0226989598	0.0364402389	0.09040681880000001	-0.0915489202	0.0376396601	-0.0428615526	0.11118871039999999	-0.0031061026	-0.0525964758	-0.0318768782	0.035093994100000005	0.1324565817	-0.0835179177	0.040853238	-0.1495222753	-0.0461561109	0.0350634039	-0.0860724117	0.0992413323	0.0389611877	0.1029787149	-0.043485961	0.0485410924	-0.0808654204	0.0432797822	-0.0015764035999999999	0.0212216483	-0.0572118916	0.0336046505	-0.09953370660000001	-0.1294742465	-0.013488563600000001	0.08450233060000001	0.0908481071	0.0175422417	0.1652935967	-0.0393707254	0.0094746987	0.10618656050000001	0.0526001791	-0.0266186765	0.0422371673	0.07793063089999999	-0.0161435908	-0.039392839900000004	0.126394271	-0.089425746	0.0180407702	-0.0466033084	-0.020399054	-0.0372457836	-0.0040779006	-0.0943344649	-0.0077132375	-0.0793453865	-0.0677886462	0.1096349196	0.002519215	-0.0776176132	-0.0120823241	0.115921335	-0.09035537589999999	0.10909359769999999	-0.0515108318	-0.0338815212	0.1188312493	-0.0174412169	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.000291201	-2.3270999999999998e-05	8.4798022401e-08	5.415394410000001e-10	0.102976	0.003696399999999989	1.3663372959999914e-05	0.010604056576	0.0555003	0.0281616	0.00308028330009	0.0007930757145600001	-0.00190236	-0.00036455000000000016	3.6189735696e-06	1.3289670250000011e-07	0.00239399	0.00021646999999999983	4.6859260899999936e-08	5.7311881200999986e-06	0.0010299	0.0	0.0	1.0606940100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33933.77734375	118.29296875	13993.226455688477	1151501244.8152008	22105.185546875	-19.947265625	397.8934059143066	488639228.0617714	22857.658203125	108.134765625	522472538.5308876	11693.127536773682	1.148874	21.785118	0.06697573000000001	-0.1202153296	-0.0071148275	0.0572575705	-0.0375525862	0.026462341400000002	0.0982134731	-0.0700849688	0.0842393463	0.1202569816	0.10034869960000001	-0.052843118	0.0959873652	0.0521796343	0.14225323039999999	0.0711398667	-0.1686281099	0.0657915721	-0.0087724592	-0.0016845571	-0.1024944662	0.0115771666	-0.034412772	-0.0128487916	-0.0515326109	-0.0237220017	0.056065877	-0.0457924642	0.030664973199999997	0.0303216252	-0.1037228343	0.1146657464	-0.1150691267	0.051188097300000006	0.0321739186	0.10374919390000001	0.0010953446	0.04631099650000002	0.0437188104	0.0355740089	-0.1256843134	0.0080048836	-0.0086795821	0.061357468	0.0143000445	-0.0775051174	-0.135231224	0.0205996114	-0.0174368645	-0.0065023972	-0.0244384588	0.010070485300000001	-0.1014604745	0.09815751939999999	-0.0634944608	-0.1509732277	0.0665831645	0.1151213594	-0.031561518999999996	0.035510047999999995	0.25708297199999997	-0.0123720076	-0.0006850716000000001	-0.0608434537	0.0683089972	-0.0688599816	-0.06873585360000001	-0.0331321956	0.0267145997	-0.0147127856	-0.002295957	-0.0007932725999999999	-0.0232820017	0.0006819676	0.0593454609	-0.0391958675	0.060895285300000004	-0.053529305199999995	0.1441368404	0.0964838841	0.0146381487	0.025014232200000003	0.0633963718	0.0178094509	0.0353056002	0.1776641329	0.01282041	-0.0652760028	-0.0545845015	0.022792423500000002	-0.08579698919999999	-0.0100732014	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.000269121	2.2080000000000005e-05	7.242611264099999e-08	4.875264000000003e-10	0.0992816	-0.003694400000000001	1.3648591360000004e-05	0.00985683609856	0.0375569	-0.017943399999999998	0.0014105207376100006	0.00032196560355999995	-0.00153781	0.00036455000000000016	2.3648595961e-06	1.3289670250000011e-07	0.002	-0.0003939899999999999	1.552281200999999e-07	4e-06	0.0008821229999999998	-0.0001477770000000002	2.1838041729000057e-08	7.781409871289998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34319.60546875	385.828125	148863.34204101562	1177835319.5306551	22155.626953125	50.44140625	2544.335464477539	490871805.686039	22829.564453125	-28.09375	521189013.1193887	789.2587890625	1.300967	24.669138	0.16087937100000002	0.015564521599999999	0.1497449615	-0.036041657000000005	0.0219608275	0.0694754373	0.0023415078	-0.14201247949999998	0.0603719449	0.0953955922	-0.1499798122	0.0723559126	0.057231282	0.1425782994	-0.016813105800000002	-0.0208050254	0.08486213150000001	0.0282453897	-0.1359806186	0.0357572949	0.013797668	0.1886969528	0.06490128049999999	0.0548080898	-0.2084862809	-0.0655977044	0.0103969591	0.1014851882	-0.0920990623	0.0068529524	0.11800056099999999	0.0060196222	-0.09950942060000001	0.0994823274	0.0051463815999999996	-0.0246252584	0.1788582556	0.0010065839	0.0878690433	0.07393881990000001	0.133317329	-0.0719177049	0.0775870146	0.054721440700000006	-0.015048964599999999	0.0357572112	0.0093547351	0.17530393149999998	0.0660894713	-0.0933807173	0.025991979199999998	0.0570265745	-0.0374104001	0.1014904333	-0.1077678247	-0.07359239940000001	-0.16597763199999999	0.0205072315	0.0674103394	-0.0727797116	-0.11658960439999999	0.09509727429999999	0.08417232300000001	-0.1526575485	-0.0129641764	-0.06297738139999999	-0.05185618980000002	0.1354550621	0.1091695657	-0.0918167572	-0.08836886990000001	-0.0265385642	0.0904550125	0.0637728196	0.0382344429	-0.0440731646	-0.0489490275	-0.2246746361	0.0566455779	-0.014937101699999997	-0.028224100099999996	-0.012315793700000001	0.0474399075	0.0917650984	-0.1433838307	-0.091300511	-0.0152739001	-0.0437338335	-0.0780512033	0.038123465	0.0320662693	0.1046586347	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0161342	0.016403321000000002	0.00026031240964000005	0.000269068939829041	0.14096199999999998	0.04168039999999998	0.0017372557441599982	0.019870285443999998	0.08472819999999999	0.04717129999999999	0.007178867875239999	0.002225131543689999	-0.00207242	-0.0005346100000000001	4.294924656400002e-06	2.858078521000003e-07	0.0015699000000000002	-0.00043009999999999983	1.849860099999999e-07	2.4645860100000004e-06	0.0010299	0.0001477770000000002	2.1838041729000057e-08	1.0606940100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33713.01171875	-606.59375	367955.9775390625	1136567159.1485748	22117.103515625	-38.5234375	1484.0552368164062	489166267.9208717	22742.98828125	-86.576171875	517243515.9610748	7495.433536529541	1.469262	27.860373	0.12630050000000004	0.0130552519	-0.011174819099999999	-0.09103674910000001	0.00062742	-0.0198011299	-0.0496628821	0.0408906262	0.044878049100000005	0.0294029866	0.0075649707	-0.00034877139999999997	0.0541957029	0.1528422613	-0.0324855315	-0.1066568796	0.0275297437	0.0001160312	0.0849153582	-0.0536039991	-0.05635112110000001	0.0514558318	0.0159550425	0.0199172904	-0.049793014299999994	0.1258555067	-0.0163794473	0.1705766075	0.0428754222	-0.0695719241	0.1118905089	0.0793480334	0.153036236	-0.11657223609999999	-0.0811653426	-0.07048473599999999	-0.065766895	-0.0091237951	0.1195618489	-0.2097723928	0.028411723700000002	0.018445688300000002	0.079084933	-0.0305917524	-0.014833781	0.0146505612	0.0235496126	-0.0768782383	0.0890508007	0.0352079658	0.0008480039	-0.0215214354	0.0546105239	0.0535895509	0.0160715965	-0.0501922835	0.0314696294	0.09733791609999999	0.062462003700000004	-0.0659575997	-0.0880102867	0.0191571282	0.0742822836	0.0207708053	-0.0661191642	-0.0022775465	-0.0988311758	0.0343716754	-0.0100448453	-0.0160558741	0.0352103597	0.0033357619	0.16102088	0.1637690374	0.0484649104	0.053201428099999996	0.0680197613	0.022647418399999997	-0.20055768129999998	-0.1150006799	0.0567624842	0.0787760854	-0.0577057562	0.1203696641	0.0560551839	-0.004560574	-0.14783587939999998	0.0398938892	-0.07972909610000001	-0.0790485771	-0.0768484405	0.0778682946	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0117133	-0.004420900000000002	0.00013720139688999997	1.9544356810000015e-05	0.10045	-0.04051199999999998	0.0016412221439999982	0.0100902025	0.0475671	-0.03716109999999999	0.00226262900241	0.0013809473532099992	-0.00169234	0.00038008000000000014	2.864014675600001e-06	1.4446080640000006e-07	0.00106585	-0.0005040500000000002	2.5406640250000024e-07	1.1360362224999998e-06	0.0010299	0.0	0.0	1.0606940100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33597.6328125	-115.37890625	13312.292007446289	1128800930.6035767	22107.62890625	-9.474609375	89.76822280883789	488747255.85646063	22762.275390625	19.287109375	518121180.95865256	371.9925880432129	1.374401	26.061613	0.1548875	0.0285173173	-0.0309899602	0.0118854952	0.0153257575	-0.046031307	-0.0528891772	0.0067237001000000005	0.056613032	-0.0066250989	0.0860842043	-0.0084084123	0.1760219318	-0.0707250431	0.011786391399999999	0.0231090381	-0.0782800867	0.0083355337	0.16938994850000005	0.0028794148999999997	-0.0612108996	0.025219804900000004	0.021539082799999998	0.0613842966	0.1274450068	0.13635056210000002	-0.0490032254	-0.029084381200000002	0.058536969	0.0210940551	-0.1037269258	0.0793188131	0.0415548731	0.019064664	-0.1117078745	-0.1215787074	-0.0692363773	0.0030327754	0.0154927922	0.1276068934	-0.0839473368	0.046372479400000007	0.1131857497	-0.0772656472	0.0228083742	0.0313160752	0.0275670001	-0.0859598272	-0.0003243053	0.09177349050000001	0.006664398	-0.032566822200000005	0.0628451693	0.0326591187	-0.0326478813	-0.0390499816	0.0510981554	0.08669293900000001	0.1058413536	0.0609400978	0.0780661948	-0.031023595	-0.0917695902	0.1249483969	-0.0163005016	-0.1080702308	-0.0059412545	-0.0064172848	-0.04395465690000002	0.1311264783	0.0256073858	0.0172745479	0.0029144467	-0.0076302803	0.0984503787	-0.0530875793	0.1115691456	0.0810925042	0.0663592849	0.0291627763	0.0979006237	-0.1680207864	-0.1126394124	0.0041567674	0.0591103969	-0.048930960700000005	-0.0072698081000000005	-0.0332181842	0.0049291954	-0.1024126149	0.0573417476	0.0440234489	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0130248	0.0013115000000000002	0.00016964541504000001	1.7200322500000004e-06	0.0240069	-0.0764431	0.00584354753761	0.00057633124761	0.0136327	-0.033934399999999997	0.00018585050929	0.0011515435033600005	-0.00135986	0.00033248	1.8492192196e-06	1.105429504e-07	0.00159734	0.0005314900000000001	2.824816201000001e-07	2.5514950756e-06	0.0010299	0.0	0.0	1.0606940100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33859.97265625	262.33984375	68822.19361877441	1146497748.2819974	22118.5390625	10.91015625	119.03150939941406	489229770.2593384	22742.927734375	-19.34765625	517240761.93100363	374.33180236816406	1.4272220000000002	27.063213	0.1765746	-0.12160106650000001	-0.0229528273	0.059870730999999996	0.006859389699999999	0.0031712699	0.0989021639	-0.052475040199999996	-0.0113295198	0.0040916614	0.0256696284	-0.0761013434	0.062639584	0.0452756216	-0.0311445983	0.05927347440000001	0.0732572068	0.062110216399999994	-0.09267393	-0.0664577996	0.11082119689999999	0.2492545772	0.0789146834	0.066194835	-0.0029071319	-0.0678573403	-0.0707802141	-0.044880569	-0.1464915739	-0.09417510859999999	0.0930719718	0.0363945621	0.0330698139	0.124979832	0.015443103	-0.08754224619999999	0.0178382506	0.0810931246	-0.048730940800000004	0.0704757234	-0.0126260055	-0.0867356009	0.1314520851	-0.0131366839	0.15237533779999998	-0.0195940809	-0.129442255	0.0284788661	-0.0826769818	-0.009392977299999999	0.014211050900000001	-0.0075438991	-0.08251598610000001	-0.010759015600000001	-0.0192436721	-0.030093576	0.028980152999999998	0.0727579776	0.0418037724	-0.0523718091	-0.0932732809	0.0306643276	0.0252116465	0.0187254703	0.1259406612	-0.1542602015	-0.0675977129	0.1422040598	0.0050527958	-0.004698834	-0.0292119927	0.0190505877	0.0359108067	-0.085403315	-0.013106783200000001	0.0799225568	-0.1254238513	-0.20426071420000005	0.09841019029999999	0.09749446699999999	0.1371210779	-0.0621296538	0.055681556900000005	-0.027151105800000002	0.0503541438	-0.2519253129	-0.02013329	0.044663768300000004	-0.0088746478	-0.06360543540000001	-0.0578763893	-0.0159203625	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.018431	0.0054062	0.000339701761	2.9226998440000004e-05	0.110025	0.0860181	0.00739911352761	0.012105500625	0.070264	0.0566313	0.004937029695999999	0.00320710413969	-0.00172056	-0.0003607	2.960326713600001e-06	1.3010449000000002e-07	0.00138766	-0.00020968000000000007	4.396570240000003e-08	1.9256002756e-06	0.0010299	0.0	0.0	1.0606940100000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
